year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1978.0000     106.0000       0.3503       0.0000      21.0000       1.0000       0.4200       4.7400     281.3100      -5.1300     135.1583      22.0400     -22.5900     -19.6000     348.8125      26.8397      39.7978    1667.0000      33.4400     352.1000   65499.0000       4.4000      -6.4900     -22.0400      22.5900     -19.6000       0.9000       1.1900       1.3900       0.5300     357.6000  222078.0000      27.4600     348.7000
   1978.0000     106.0000       0.3728       0.0000      22.0000      22.0000       0.4200       4.7400     281.3000      -5.1300     135.1616      26.5600     -17.3300     -20.1800     335.7693       8.2060      39.6339    1667.0000      33.4000     338.2000   56799.0000       1.4000      -6.7300     -26.5600      17.3300     -20.1800       0.6400       0.8300       0.8100       0.5400     357.2000  280966.0000      27.9100     337.0000
   1978.0000     106.0000       0.3953       0.0000      23.0000      43.0000       0.4200       4.7400     281.2900      -5.1300     135.1649      25.6700     -20.1300     -18.6700     342.3479      21.4787      29.6485    1667.0000      32.5200     344.3000   52070.0000       3.5900      -4.9400     -25.6700      20.1300     -18.6700       1.4100       1.8400       1.0600       0.4500     353.3000  174338.0000      27.2300     341.2000
   1978.0000     106.0000       0.4178       0.0000      25.0000       4.0000       0.4200       4.7400     281.2800      -5.1300     135.1682      22.1500     -23.0900     -19.7900     353.1321      20.2996      49.7744    1667.0000      32.0300     357.2000   54529.0000       3.2900      -8.0100     -22.1500      23.0900     -19.7900       1.0600       1.3900       1.5800       0.5500     357.6000  333942.0000      26.0000     352.7000
   1978.0000     106.0000       0.4403       0.0000      26.0000      25.0000       0.4200       4.7500     281.2700      -5.1300     135.1715      21.3900     -21.3000     -22.2700     341.8872      15.4054      43.5984    1667.0000      29.3400     345.0000   52960.0000       2.5800      -7.2600     -21.3900      21.3000     -22.2700       2.1300       2.2300       1.0300       0.7100     349.0000  328913.0000      24.0700     343.5000
   1978.0000     106.0000       0.4628       0.0000      27.0000      46.0000       0.4200       4.7500     281.2600      -5.1300     135.1748      22.4200     -18.6000     -23.9600     346.2226       9.1266      50.4642    1667.0000      35.4900     350.0000   62253.0000       1.5100      -8.2900     -22.4200      18.6000     -23.9600       1.3800       1.0400       1.0400       0.5900     356.5000  313320.0000      27.8800     349.3000
   1978.0000     106.0000       0.4853       0.0000      29.0000       7.0000       0.4200       4.7500     281.2500      -5.1300     135.1781      23.3400     -17.7200     -23.6700     345.0925       9.8804      49.7490    1667.0000      34.0200     348.8000   67461.0000       1.6400      -8.2000     -23.3400      17.7200     -23.6700       2.2300       1.6100       1.3900       0.5600     355.3000  206147.0000      28.3000     348.6000
   1978.0000     106.0000       0.5078       0.0000      30.0000      28.0000       0.4200       4.7500     281.2400      -5.1300     135.1814      15.1000     -21.8300     -25.5500     334.7595      -3.8563      45.7999    1667.0000      28.8600     337.9000   51498.0000      -0.6600      -7.7900     -15.1000      21.8300     -25.5500       0.0000       0.0000       0.0000       0.5600     346.4000  235734.0000      24.6900     338.6000
   1978.0000     106.0000       0.5303       0.0000      31.0000      49.0000       0.4200       4.7600     281.2300      -5.1300     135.1847      -0.0000      -0.0000       0.0000     335.6731      -7.5589      53.5394    1667.0000      32.3100     340.0000   55208.0000      -1.2900      -9.0600       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.7100     344.9000  398547.0000      26.9600     341.0000
   1978.0000     106.0000       0.5642       0.0000      33.0000      51.0000       0.4200       4.7600     281.2200      -5.1300     135.1947      -0.0000      -0.0000       0.0000     339.8866     -36.3834      64.7127    1667.0000      27.6200     347.9000   42370.0000      -6.1100     -10.7200       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.5700     348.4000  312801.0000      22.6300     350.9000
   1978.0000     106.0000       0.5831       0.0000      34.0000      59.0000       0.4200       4.7600     281.2100      -5.1300     135.1959      16.8100     -21.5300     -24.9100     353.7430      18.1675      48.3947    1667.0000      40.1900     357.5000   79990.0000       2.9400      -7.7800     -16.8100      21.5300     -24.9100       1.7100       0.3000       0.6400       0.5500     366.9000  331291.0000      33.2100     354.5000
   1978.0000     106.0000       0.9431       0.0000      56.0000      35.0000       0.4200       4.8000     281.0500      -5.1200     135.2486      21.4600     -23.5300     -17.8900     350.2991      37.1270      31.8723    1667.0000      34.4600     353.7000   64625.0000       6.0500      -5.1700     -21.4600      23.5300     -17.8900       0.0000       0.0000       0.0000       0.5300     366.5000  234266.0000      27.1600     349.4000
   1978.0000     106.0000       1.3031       1.0000      18.0000      11.0000       0.4200       4.8400     280.8900      -5.1200     135.3014      29.0000     -18.0700     -12.3000     329.5938      11.3945      23.1191    1667.0000      34.1700     330.6000   59385.0000       1.9800      -4.0100     -29.0000      18.0700     -12.3000       0.2600       0.0500       0.2000       0.4800     346.3000  221974.0000      27.4400     329.1000
   1978.0000     106.0000       1.6631       1.0000      39.0000      47.0000       0.4200       4.8800     280.7300      -5.1100     135.3542      28.6800     -21.3200      -8.2000     332.9802      25.1538      22.7064    1667.0000      32.7800     334.7000   50315.0000       4.3200      -3.8900     -28.6800      21.3200      -8.2000       0.0000       0.0000       0.0000       0.4700     348.7000  156121.0000      27.0800     331.3000
   1978.0000     106.0000       2.0231       2.0000       1.0000      23.0000       0.4200       4.9200     280.5800      -5.1100     135.4169      28.8200     -20.9100      -8.9600     333.2639      26.8723      36.2035    1667.0000      34.9200     336.3000   66853.0000       4.6100      -6.1800     -28.8200      20.9100      -8.9600       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.3500     331.3000
   1978.0000     106.0000       2.3831       2.0000      22.0000      59.0000       0.4200       4.9600     280.4200      -5.1000     135.4697      31.8300     -20.2000      -3.0400     319.6740      26.1696      10.0237    1667.0000      31.9200     320.9000   54395.0000       4.6800      -1.7900     -31.8300      20.2000      -3.0400       0.0000       0.0000       0.2000       0.5500     336.3000  206459.0000      26.2300     316.6000
   1978.0000     106.0000       2.7431       2.0000      44.0000      35.0000       0.4200       5.0100     280.2600      -5.1000     135.5225      28.2000     -24.3900      -1.7700     321.3865      42.7109      11.0385    1667.0000      33.0000     324.4000   49052.0000       7.5700      -1.9500     -28.2000      24.3900      -1.7700       0.0000       0.0000       0.0000       0.4100     336.2000  216997.0000      27.9100     320.5000
   1978.0000     106.0000       3.1031       3.0000       6.0000      11.0000       0.4200       5.0500     280.1100      -5.0900     135.5852      21.5400     -29.0900      -8.7200     342.9098      60.8963      30.4089    1667.0000      34.0500     349.6000   63056.0000      10.0700      -4.9900     -21.5400      29.0900      -8.7200       0.0000       0.0000       0.0000       0.3800     365.9000  393427.0000      28.5000     340.8000
   1978.0000     106.0000       3.4631       3.0000      27.0000      47.0000       0.4200       5.0900     279.9500      -5.0900     135.6380      24.1100     -25.3800     -10.9100     337.4649      45.6870      52.7189    1667.0000      29.5800     344.6000   49588.0000       7.7100      -8.8000     -24.1100      25.3800     -10.9100       0.0000       0.0000       0.0000       0.3700     349.3000  361398.0000      24.5200     336.9000
   1978.0000     106.0000       3.8231       3.0000      49.0000      23.0000       0.4200       5.1300     279.7900      -5.0800     135.6908      20.6200     -27.5700     -11.3900     337.6680      52.3341      39.7173    1667.0000      32.3600     344.0000   72093.0000       8.8100      -6.6300     -20.6200      27.5700     -11.3900       1.1600       0.1000       1.2400       0.0000       0.0000       0.0000      27.8500     337.6000
   1978.0000     106.0000       4.1831       4.0000      10.0000      59.0000       0.4200       5.1700     279.6300      -5.0800     135.7435      24.2200     -27.0600      -4.3400     327.6891      49.6753      23.9900    1667.0000      31.5800     332.3000   58956.0000       8.6200      -4.1400     -24.2200      27.0600      -4.3400       0.1000       0.2000       0.6000       0.4400     355.3000  348689.0000      26.2700     325.3000
   1978.0000     106.0000       4.5431       4.0000      32.0000      35.0000       0.4200       5.2100     279.4800      -5.0700     135.8063      24.1500     -25.8600       0.3100     319.1203      44.7926      20.5000    1667.0000      31.5800     322.9000   59012.0000       7.9900      -3.6400     -24.1500      25.8600       0.3100       1.3000       1.4000       0.4400       0.4100     346.4000  233967.0000      26.4300     315.3000
   1978.0000     106.0000       4.9031       4.0000      54.0000      11.0000       0.4200       5.2500     279.3200      -5.0700     135.8591      26.7600     -23.2500       7.6200     305.5889      28.8328     -14.7437    1667.0000      34.7400     307.3000   57287.0000       5.3900       2.7500     -26.7600      23.2500       7.6200       0.7600       1.2000       1.2500       0.8200     320.9000  248455.0000      29.1900     301.7000
   1978.0000     106.0000       5.2631       5.0000      15.0000      47.0000       0.4200       5.2900     279.1600      -5.0600     135.9118      31.2000     -20.0400       1.7100     299.4719      30.3664       7.4616    1667.0000      33.8700     301.1000   48542.0000       5.7900      -1.4200     -31.2000      20.0400       1.7100       0.3500       0.3000       0.3500       0.8700     315.0000  213333.0000      27.6700     296.9000
   1978.0000     106.0000       5.6231       5.0000      37.0000      23.0000       0.4200       5.3300     279.0100      -5.0600     135.9746      28.4900     -22.2400      -4.6800     308.1421      43.0872      26.8929    1667.0000      35.8500     312.3000   54373.0000       7.9600      -4.9400     -28.4900      22.2400      -4.6800       0.0000       0.0000       0.0000       0.7300     320.3000  231888.0000      29.7600     305.5000
   1978.0000     106.0000       5.8831       5.0000      52.0000      59.0000       0.4200       5.3600     278.8900      -5.0500     136.0083      14.9100     -31.8400      -8.9800       0.0000       0.0000       0.0000    1667.0000       0.0000       0.0000       0.0000       0.0000       0.0000     -14.9100      31.8400      -8.9800       0.3600       0.2000       1.6000       0.0000       0.0000       0.0000       0.0000       0.0000
   1978.0000     106.0000       5.9831       5.0000      58.0000      59.0000       0.4200       5.3700     278.8500      -5.0500     136.0274      19.1300     -29.2400     -12.5100     340.6217      63.6841      55.8764    1667.0000      33.6900     351.0000   63803.0000      10.5900      -9.1600     -19.1300      29.2400     -12.5100       0.0000       0.0000       0.0000       0.9600     355.1000  216399.0000      26.9700     342.6000
   1978.0000     106.0000       6.3431       6.0000      20.0000      35.0000       0.4200       5.4100     278.6900      -5.0467     136.0801      33.8200     -54.2300     -12.8900     401.5516      83.1817      79.4385    1667.0000      61.2700     417.7000  231449.0000       0.0000       0.0000     -33.8200      54.2300     -12.8900       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      52.6800     417.5000
   1978.0000     106.0000       6.6847       6.0000      41.0000       5.0000       0.4200       5.3700     278.4600      -5.0433     136.0520      34.3200     -49.2300     -12.8000       0.0000       0.0000       0.0000    1667.0000       0.0000       0.0000       0.0000       0.0000       0.0000     -34.3200      49.2300     -12.8000       0.5100       0.2000       1.2000       0.0000       0.0000       0.0000       0.0000       0.0000
   1978.0000     106.0000       6.9164       6.0000      54.0000      59.0000       0.4200       5.4800     278.4400      -5.0400     136.1690      40.3800     -37.5300     -25.3700     382.7963      94.9452     102.5118    1667.0000      48.2200     407.5000  167429.0000      13.9300     -14.5700     -40.3800      37.5300     -25.3700       2.6000       4.6000       8.9100       0.0000       0.0000       0.0000      41.5000     394.1000
   1978.0000     106.0000       6.9192       6.0000      55.0000       9.0000       0.4200       5.4800     278.4400      -5.0400     136.1706      41.3000     -39.4800     -20.6400     382.7963      94.9452     102.5118    1667.0000      48.2300     407.5000  167452.0000      13.9300     -14.5700     -41.3000      39.4800     -20.6400       2.7400       5.0800      10.4600       0.0000       0.0000       0.0000      41.5100     394.1000
   1978.0000     106.0000       6.9236       6.0000      55.0000      25.0000       0.4200       5.4800     278.4400      -5.0400     136.1732      43.4700     -43.4400      -9.6300     393.5433      72.5127     129.1736    1667.0000      47.1600     420.5000  160925.0000      10.4400     -17.8900     -43.4700      43.4400      -9.6300       1.4100       3.5100       6.5500       0.0000       0.0000       0.0000      41.3500     410.2000
   1978.0000     106.0000       6.9264       6.0000      55.0000      35.0000       0.4200       5.4800     278.4400      -5.0400     136.1749      44.0900     -44.3100      -6.0200       0.0000       0.0000       0.0000    1667.0000       0.0000       0.0000       0.0000       0.0000       0.0000     -44.0900      44.3100      -6.0200       1.1900       2.5300       3.0000       0.0000       0.0000       0.0000      41.3700     410.2000
   1978.0000     106.0000       6.9322       6.0000      55.0000      56.0000       0.4200       5.4800     278.4300      -5.0400     136.1683      45.2400     -43.7300      -1.1900     373.5151      98.8962     102.3040    1667.0000      43.6600     399.7000  170918.0000      14.8300     -14.8300     -45.2400      43.7300      -1.1900       1.6000       3.2300       3.0400       0.0000       0.0000       0.0000      38.6000     389.2000
   1978.0000     106.0000       6.9433       6.0000      56.0000      36.0000       0.4200       5.4800     278.4300      -5.0400     136.1749      43.9300     -44.6600      -5.2000     366.0732      93.9235      77.0281    1667.0000      40.3200     385.7000   99062.0000      14.3900     -11.5200     -43.9300      44.6600      -5.2000       1.9600       3.3200       2.7800       0.0000       0.0000       0.0000      35.6800     375.2000
   1978.0000     106.0000       6.9461       6.0000      56.0000      46.0000       0.4200       5.4800     278.4300      -5.0400     136.1765      43.2000     -45.3900      -5.7600     367.8595     102.2585      67.9073    1667.0000      42.3400     387.8000  174121.0000       0.0000       0.0000     -43.2000      45.3900      -5.7600       1.7000       2.9000       2.2600       0.0000       0.0000       0.0000      38.6100     389.2000
   1978.0000     106.0000       6.9575       6.0000      57.0000      27.0000       0.4200       5.4900     278.4200      -5.0400     136.1733      42.2700     -46.0900      -4.4400     378.0532     113.2776      60.0389    1667.0000      53.5600     399.2000  163680.0000      16.6800      -8.6500     -42.2700      46.0900      -4.4400       1.1300       1.2800       1.0000       0.0000       0.0000       0.0000      46.1500     386.4000
   1978.0000     106.0000       6.9686       6.0000      58.0000       7.0000       0.4200       5.4900     278.4200      -5.0400     136.1799      41.3600     -46.2700      -5.1500     385.1321     118.6293      57.7126    1667.0000      40.7200     407.1000  200764.0000      17.1200      -8.1500     -41.3600      46.2700      -5.1500       2.4000       2.3300       2.7900       0.0000       0.0000       0.0000      34.1500     393.9000
   1978.0000     106.0000       6.9800       6.0000      58.0000      48.0000       0.4200       5.4900     278.4100      -5.0400     136.1766      41.8800     -44.3100     -11.1000     374.9663     107.0950      73.8953    1667.0000      44.7300     396.9000  161331.0000      15.9400     -10.7300     -41.8800      44.3100     -11.1000       1.8400       3.9700       3.3700       0.0000       0.0000       0.0000      38.2900     385.4000
   1978.0000     106.0000       6.9911       6.0000      59.0000      28.0000       0.4200       5.4900     278.4100      -5.0400     136.1831      42.3100     -42.5200     -13.5600     380.5222     101.9606      72.1604    1667.0000      45.7000     400.5000  188885.0000      15.0000       0.0000     -42.3100      42.5200     -13.5600       2.3600       4.4200       6.4500       0.0000       0.0000       0.0000      39.9700     387.4000
   1978.0000     106.0000       7.0025       7.0000       0.0000       9.0000       0.4200       5.4900     278.4100      -5.0400     136.1899      43.7800     -42.6800      -5.4400     370.3041     101.7902      67.9239    1667.0000      47.1200     390.0000  138927.0000      15.3700     -10.0300     -43.7800      42.6800      -5.4400       1.6400       3.9200       6.9800       0.0000       0.0000       0.0000      39.1000     376.0000
   1978.0000     106.0000       7.0136       7.0000       0.0000      49.0000       0.4200       5.4900     278.4000      -5.0400     136.1864      45.0400     -40.0600     -12.0400     362.2095      96.2411      92.4010    1667.0000      45.6700     386.0000  144703.0000      14.8800     -13.8500     -45.0400      40.0600     -12.0400       1.9400       2.7000       2.5100       0.0000       0.0000       0.0000      41.0900     376.4000
   1978.0000     106.0000       7.0250       7.0000       1.0000      30.0000       0.4200       5.4900     278.4000      -5.0400     136.1932      39.9200     -41.6200     -20.2500     374.5570      91.7228      94.7755    1667.0000      51.2400     397.1000  214265.0000      13.7600       0.0000     -39.9200      41.6200     -20.2500       4.2200       3.4000       3.2500       0.0000       0.0000       0.0000      46.0400     386.3000
   1978.0000     106.0000       7.0361       7.0000       2.0000      10.0000       0.4200       5.5000     278.3900      -5.0400     136.1897      33.5300     -46.6500     -21.2000     387.4456     107.9581      98.5381    1667.0000      45.9700     414.1000  155065.0000      15.5700       0.0000     -33.5300      46.6500     -21.2000       3.8600       2.8500       2.9800       0.0000       0.0000       0.0000      43.1200     403.5000
   1978.0000     106.0000       7.0447       7.0000       2.0000      41.0000       0.4200       5.4100     278.3000      -5.0400     136.1048      36.3100     -44.5400     -20.5600       0.0000       0.0000       0.0000    1667.0000       0.0000       0.0000       0.0000       0.0000       0.0000     -36.3100      44.5400     -20.5600       3.6500       5.0700       3.4400       0.0000       0.0000       0.0000       0.0000       0.0000
   1978.0000     106.0000       7.0475       7.0000       2.0000      51.0000       0.4200       5.5000     278.3900      -5.0400     136.1965      35.0400     -42.9000     -25.0300     383.6906     106.7675      96.9548    1667.0000      59.2400     409.9000  220294.0000      15.5500       0.0000     -35.0400      42.9000     -25.0300       4.2100       4.8800       5.5600       0.0000       0.0000       0.0000      52.1000     397.2000
   1978.0000     106.0000       7.0586       7.0000       3.0000      31.0000       0.4200       5.5000     278.3800      -5.0400     136.1930      27.3800     -45.0600     -30.9400     421.6642     117.0171     106.1900    1667.0000      32.1000     450.3000  228932.0000      15.5100       0.0000     -27.3800      45.0600     -30.9400       3.2800       2.4000       2.0400       0.0000       0.0000       0.0000      33.3600     440.7000
   1978.0000     106.0000       7.0700       7.0000       4.0000      12.0000       0.4200       5.5000     278.3800      -5.0400     136.1998      28.2000     -45.2700     -30.1300     413.4773     114.8229     103.8003    1667.0000      42.0700     441.5000  146655.0000      15.5200       0.0000     -28.2000      45.2700     -30.1300       2.9700       1.7300       1.7300       0.0000       0.0000       0.0000      40.8300     430.6000
   1978.0000     106.0000       7.0811       7.0000       4.0000      52.0000       0.4200       5.5000     278.3700      -5.0400     136.1963      30.2300     -43.6900     -30.2100     401.3543     107.4675     100.1807    1667.0000      46.6200     427.4000  203851.0000      14.9900       0.0000     -30.2300      43.6900     -30.2100       1.8600       1.6900       1.2300       0.0000       0.0000       0.0000      43.9700     417.1000
   1978.0000     106.0000       7.0925       7.0000       5.0000      33.0000       0.4200       5.5000     278.3600      -5.0400     136.1930      41.7900     -39.9200     -20.7100     367.5447      91.7073      91.0429    1667.0000      48.0600     389.6000  173679.0000      14.0100       0.0000     -41.7900      39.9200     -20.7100       2.7100       3.5300       2.3800       0.0000       0.0000       0.0000      44.2400     383.4000
   1978.0000     106.0000       7.1036       7.0000       6.0000      13.0000       0.4200       5.5000     278.3600      -5.0400     136.1996      44.4700     -38.3400     -17.5200     377.3237     100.3981      93.5375    1667.0000      43.7900     401.5000  153850.0000      14.9000       0.0000     -44.4700      38.3400     -17.5200       4.3700       3.7300       3.4900       0.0000       0.0000       0.0000      40.7300     388.3000
   1978.0000     106.0000       7.1928       7.0000      11.0000      34.0000       0.4200       5.5100     278.3200      -5.0400     136.2123      42.9200     -42.4700      -8.8700     359.8352      97.1583      89.0010    1667.0000      48.1500     383.2000  148906.0000      15.1100     -13.4300     -42.9200      42.4700      -8.8700       1.6600       2.5700       1.8200       0.0000       0.0000       0.0000      42.8100     373.9000
   1978.0000     106.0000       7.2042       7.0000      12.0000      15.0000       0.4200       5.5100     278.3200      -5.0400     136.2191      43.6200     -41.1000     -10.8100     360.1267      95.2168      85.9988    1667.0000      50.3400     382.3000  175102.0000      14.8100     -13.0000     -43.6200      41.1000     -10.8100       1.2100       1.7800       1.8100       0.0000       0.0000       0.0000      43.1600     372.4000
   1978.0000     106.0000       7.2156       7.0000      12.0000      56.0000       0.4200       5.5100     278.3100      -5.0400     136.2158      44.9500     -39.7700      -9.4900     359.1422      87.9480      81.3633    1667.0000      46.1100     378.6000  138222.0000      13.7600     -12.4100     -44.9500      39.7700      -9.4900       1.0300       2.2300       3.8800       0.0000       0.0000       0.0000      39.3900     366.3000
   1978.0000     106.0000       7.2267       7.0000      13.0000      36.0000       0.4200       5.5200     278.3100      -5.0300     136.2224      45.1800     -38.0200     -13.3200     360.9074      87.9130      82.9065    1667.0000      46.6800     380.6000  175293.0000      13.6900       0.0000     -45.1800      38.0200     -13.3200       1.0500       1.6700       1.9500       0.0000       0.0000       0.0000      41.1300     369.2000
   1978.0000     106.0000       7.2381       7.0000      14.0000      17.0000       0.4200       5.5200     278.3000      -5.0300     136.2191      43.7000     -39.0700     -12.0600     360.2920      88.9631      83.9970    1667.0000      49.8900     380.5000  143634.0000      13.8700       0.0000     -43.7000      39.0700     -12.0600       1.2400       2.7100       3.0600       0.0000       0.0000       0.0000      44.2600     368.3000
   1978.0000     106.0000       7.2492       7.0000      14.0000      57.0000       0.4200       5.5200     278.3000      -5.0300     136.2256      42.1800     -36.9000     -19.7900     357.9201      91.3658      84.7730    1667.0000      46.9400     379.0000  171022.0000      14.3200       0.0000     -42.1800      36.9000     -19.7900       1.7400       2.6600       2.2900       0.0000       0.0000       0.0000      41.8100     368.1000
   1978.0000     106.0000       7.2606       7.0000      15.0000      38.0000       0.4200       5.5200     278.2900      -5.0300     136.2224      43.8200     -37.6900     -14.3600     352.9550      84.4113      84.4292    1667.0000      45.6400     372.6000  139898.0000      13.4500       0.0000     -43.8200      37.6900     -14.3600       1.1300       2.0900       1.4100       0.0000       0.0000       0.0000      42.2000     360.4000
   1978.0000     106.0000       7.2717       7.0000      16.0000      18.0000       0.4200       5.5200     278.2900      -5.0300     136.2290      43.4500     -39.1500     -11.4100     351.6300      83.8350      85.2407    1667.0000      47.3900     371.4000  134785.0000      13.4100       0.0000     -43.4500      39.1500     -11.4100       1.2000       2.3700       2.3400       0.0000       0.0000       0.0000      44.6500     363.5000
   1978.0000     106.0000       7.2831       7.0000      16.0000      59.0000       0.4200       5.5200     278.2800      -5.0300     136.2257      42.8500     -39.3900     -10.9700     352.8757      86.2829      86.8115    1667.0000      43.9400     373.5000  129448.0000      13.7400     -13.4400     -42.8500      39.3900     -10.9700       1.8300       2.0700       2.1400       0.0000       0.0000       0.0000      38.1200     361.8000
