Tampa-St. Petersburg-Clearwater, FL 	Brazil 	-2 	-2 	77054263
Tampa-St. Petersburg-Clearwater, FL 	Canada 	362302986 	391300682 	262196142
Tampa-St. Petersburg-Clearwater, FL 	India 	-2 	184155163 	-2
Tampa-St. Petersburg-Clearwater, FL 	Mexico 	1358245594 	1646917469 	1070106352
Tampa-St. Petersburg-Clearwater, FL 	Netherlands 	-1 	375412081 	163081369
Tampa-St. Petersburg-Clearwater, FL 	Residual 	-1 	1973080639 	1024695025
Tampa-St. Petersburg-Clearwater, FL 	United Kingdom 	198553513 	167661504 	89105929
Tuscaloosa, AL 	Australia 	-2 	-1 	-1
Tuscaloosa, AL 	Brazil 	-2 	-1 	-1
Tuscaloosa, AL 	Canada 	-2 	-1 	117059448
Tuscaloosa, AL 	Federal Republic of Germany 	-2 	-1 	-1
Tuscaloosa, AL 	Residual 	-2 	501134302 	288682369
Tuscaloosa, AL 	United Kingdom 	-2 	-1 	-1
Washington-Arlington-Alexandria, DC-VA-MD-WV 	Australia 	487287278 	826662847 	392675375
Washington-Arlington-Alexandria, DC-VA-MD-WV 	Canada 	420947381 	443943443 	285591393
Washington-Arlington-Alexandria, DC-VA-MD-WV 	Federal Republic of Germany 	413132155 	440686149 	-2
Washington-Arlington-Alexandria, DC-VA-MD-WV 	Korea, South 	-2 	-2 	260301498
Washington-Arlington-Alexandria, DC-VA-MD-WV 	Residual 	-1 	3911302549 	2295669158
Washington-Arlington-Alexandria, DC-VA-MD-WV 	Singapore 	-2 	1010172561 	601321054
Washington-Arlington-Alexandria, DC-VA-MD-WV 	Taiwan 	-1 	-2 	-2
Washington-Arlington-Alexandria, DC-VA-MD-WV 	United Kingdom 	794633228 	878623342 	588275708
Wichita, KS 	Canada 	721316385 	1047102359 	439185071
Wichita, KS 	Federal Republic of Germany 	210503600 	305157404 	218611939
Wichita, KS 	Japan 	197526438 	-2 	-2
Wichita, KS 	Mexico 	652130349 	509508020 	107297227
Wichita, KS 	Portugal 	-2 	207427698 	-1
Wichita, KS 	Residual 	1884284031 	2798797435 	-1
Wichita, KS 	United Kingdom 	248774430 	395494127 	232173280

-1 : Data withheld to avoid disclosing figures for individual companies. Since $ values of (D) are unknown, tables containing (D) are not ranked by value.
-2 : Data not available.
Source: Bureau of the Census, U.S. Department of Commerce.
Prepared by the Office of Trade and Industry Information, International Trade Administration, U.S. Department of Commerce.
