115,2002,91,5,-.54346,.71546,-.76274,17.711,60.312,13.551
115,2002,91,10,-.54781,.52034,-.7922,17.752,60.736,13.557
115,2002,91,15,-1.2782,.19383,-1.0854,17.679,61.025,13.551
115,2002,91,20,-1.1536,.3213,-.97722,17.727,60.427,13.551
115,2002,91,25,-1.0884,.30049,-.96756,17.734,60.475,13.551
115,2002,91,30,-1.61,.1691,-1.4743,17.75,60.587,13.557
115,2002,91,35,-2.3999,.01951,-2.384,17.691,60.771,13.551
115,2002,91,40,-2.1362,-.03382,-2.1382,17.625,61.322,13.557
115,2002,91,45,-1.3029,.1561,-1.1568,17.614,61.456,13.557
115,2002,91,50,-1.2188,.04293,-.98414,17.547,61.847,13.557
115,2002,91,55,-.91449,.19253,-.96254,17.563,61.686,13.551
115,2002,91,100,-1.2667,.07415,-1.3363,17.533,61.954,13.557
115,2002,91,105,-1.9261,-.12098,-4.1881,17.496,62.27,13.557
115,2002,91,110,-2.258,.06374,-3.6173,17.476,62.512,13.557
115,2002,91,115,-1.3421,.01431,-1.7244,17.434,62.968,13.557
115,2002,91,120,-.90002,.25107,-1.0219,17.434,62.609,13.557
115,2002,91,125,-.43624,.60622,-.71536,17.586,60.763,13.557
115,2002,91,130,-.43479,.72981,-.54688,17.732,59.843,13.557
115,2002,91,135,-.43479,.50866,-.60028,17.692,58.934,13.551
115,2002,91,140,-4.3492,-1.9825,-5.3545,17.57,62.208,13.564
115,2002,91,145,-4.8435,.45531,-4.7179,17.327,62.957,13.564
115,2002,91,150,-1.7363,1.3321,-1.5094,17.358,61.919,13.564
115,2002,91,155,-4.0928,1.3438,-3.9768,17.282,62.731,13.57
115,2002,91,200,-1.413,2.1009,-1.3055,17.403,59.815,13.577
115,2002,91,205,-1.3044,1.4128,-1.149,17.436,59.481,13.564
115,2002,91,210,-1.3015,.89243,-1.1149,17.4,59.481,13.57
115,2002,91,215,-1.303,.49826,-1.0091,17.339,59.469,13.564
115,2002,91,220,-1.1682,.50347,-.98514,17.358,58.718,13.571
115,2002,91,225,-.50873,.73895,-.75175,17.463,57.757,13.564
115,2002,91,230,-.43481,.72854,-.51606,17.561,57.096,13.564
115,2002,91,235,-.43626,.402,-.61089,17.553,57.131,13.557
115,2002,91,240,-.49134,.23678,-.80792,17.545,57.321,13.564
115,2002,91,245,-.93485,.1392,-.96076,17.526,57.361,13.564
115,2002,91,250,-1.2552,.11319,-1.109,17.545,57.379,13.564
115,2002,91,255,-1.69,.16132,-1.5896,17.542,56.953,13.557
115,2002,91,300,-2.1799,.14831,-2.2497,17.567,56.662,13.564
115,2002,91,305,-2.5234,-.03903,-2.5112,17.503,57.308,13.564
115,2002,91,310,-2.3001,-.04033,-2.3076,17.413,57.614,13.564
115,2002,91,315,-2.174,-.33043,-2.1589,17.291,59.461,13.564
115,2002,91,320,-2.6131,-1.2723,-2.5765,16.824,66.141,13.564
115,2002,91,325,-3.0436,-1.7524,-2.9048,16.294,70.973,13.564
115,2002,91,330,-2.7248,-1.565,-2.6143,16.103,71.991,13.57
115,2002,91,335,-1.8465,-1.0551,-1.7636,16.07,72.581,13.571
115,2002,91,340,-1.3044,-.66087,-1.4114,16.06,73.253,13.577
115,2002,91,345,-1.3465,-.66609,-1.5095,15.969,75.87,13.577
115,2002,91,350,-4.3988,-2.356,-4.8567,15.78,81.351,13.584
115,2002,91,355,-6.3903,-3.1861,-7.8112,15.432,86.463,13.59
115,2002,91,400,-5.2236,-.17043,-6.4362,15.213,86.669,13.604
115,2002,91,405,-3.651,.38379,-4.8986,15.213,85.332,13.604
115,2002,91,410,-2.3393,.71034,-3.8905,15.349,82.24,13.617
115,2002,91,415,-1.6175,.77149,-3.3435,15.556,79.38,13.617
115,2002,91,420,-1.2987,.77019,-2.5775,15.713,77.603,13.617
115,2002,91,425,-.75804,.5191,-1.794,15.773,77.243,13.611
115,2002,91,430,-1.1364,.1288,-1.271,15.789,76.929,13.611
115,2002,91,435,-.94503,.45015,-1.0597,15.861,75.551,13.604
115,2002,91,440,-.43918,.73118,-.57867,16.02,74.512,13.611
115,2002,91,445,-.43483,.17044,-.4447,15.976,75.134,13.604
115,2002,91,450,-.43773,.07026,-.49442,15.892,75.124,13.604
115,2002,91,455,-.43484,.07546,-.67627,15.871,74.868,13.604
115,2002,91,500,-.43484,.16653,-.74486,15.912,74.486,13.604
115,2002,91,505,-.44643,.10929,-.84522,15.926,74.489,13.598
115,2002,91,510,-1.2654,-.21988,-1.4119,15.911,75.103,13.604
115,2002,91,515,-.88996,-.01041,-1.0616,15.901,75.277,13.604
115,2002,91,520,-.50151,.23939,-.88342,15.873,75.42,13.604
115,2002,91,525,-.86967,-.26411,-1.0777,15.879,76.125,13.604
115,2002,91,530,-3.8077,-1.0434,-3.9245,15.85,77.217,13.604
115,2002,91,535,-6.0587,-5.4318,-5.3434,15.688,82.542,13.611
115,2002,91,540,-6.1152,-5.6998,-7.1889,15.155,86.804,13.624
115,2002,91,545,-3.8976,-.55945,-4.9037,15.011,86.704,13.624
115,2002,91,550,-1.9785,.65702,-2.6719,15.186,86.357,13.631
115,2002,91,555,-.97693,.16263,-1.2319,15.207,87.579,13.637
115,2002,91,600,-1.8162,-.64011,-1.7687,15.196,88.015,13.644
115,2002,91,605,-.44498,.58157,-.45069,15.217,85.97,13.637
115,2002,91,610,1.7002,.57247,1.4234,15.321,86.373,13.644
115,2002,91,615,5.108,-.10408,4.5746,15.256,88.125,13.637
115,2002,91,620,8.494,.39553,8.1774,15.149,89.294,13.637
115,2002,91,625,12.651,.39293,12.537,15.132,88.215,13.631
115,2002,91,630,19.528,.39163,19.654,15.165,87.718,13.631
115,2002,91,635,46.52,.4801,46.669,15.134,88.287,13.631
115,2002,91,640,71.825,.93808,72.104,15.185,88.316,13.631
115,2002,91,645,125.31,4.4055,125.25,15.173,90.152,13.624
115,2002,91,650,132.78,51.383,121.81,15.187,91.83,13.624
115,2002,91,655,113.88,58.008,100.63,15.289,92.113,13.618
115,2002,91,700,107.23,2.8559,107.13,15.481,90.531,13.624
115,2002,91,705,123.89,3.0393,123.68,15.717,87.589,13.611
115,2002,91,710,133.36,4.5121,132.96,15.926,86.945,13.611
115,2002,91,715,156.14,8.1552,154.82,16.082,85.966,13.611
115,2002,91,720,169.9,11.889,167.54,16.263,82.806,13.604
115,2002,91,725,176.96,17.67,171.4,16.443,81.729,13.598
115,2002,91,730,249.45,100.75,211.84,16.572,80.921,13.598
115,2002,91,735,329.51,166.45,264.33,16.831,78.299,13.585
115,2002,91,740,275.97,40.684,258.95,17.067,76.834,13.585
115,2002,91,745,204.71,16.081,198.72,17.142,76.352,13.578
115,2002,91,750,190.54,4.4912,189.37,17.281,76.561,13.578
115,2002,91,755,203.83,1.9138,204.66,17.389,75.277,13.565
115,2002,91,800,213.19,2.9924,213.46,17.534,74.206,13.564
115,2002,91,805,235.68,8.3317,232.86,17.714,75.265,13.558
115,2002,91,810,252.94,21.117,242.41,17.695,76.872,13.558
115,2002,91,815,326.37,103.71,266.74,17.608,77.241,13.551
115,2002,91,820,432.99,177.99,329.52,17.767,76.961,13.551
115,2002,91,825,364.47,157.21,271.42,18.076,75.507,13.538
115,2002,91,830,289.44,73.671,245.56,17.927,76.157,13.531
115,2002,91,835,299.48,45.428,271.79,17.938,76.864,13.531
115,2002,91,840,420.49,163.36,310.49,17.902,77.201,13.531
115,2002,91,845,491.4,199.11,357.9,18.176,76.103,13.524
115,2002,91,850,318.13,33.28,296.21,18.447,75.552,13.517
115,2002,91,855,268.64,19.166,255,18.437,72.542,13.511
115,2002,91,900,239.28,5.3066,234.96,18.46,72.023,13.517
115,2002,91,905,237.67,4.4571,223.87,18.57,73.412,13.511
115,2002,91,910,248.48,1.5931,247.45,18.523,72.636,13.517
115,2002,91,915,399.32,127.42,303.82,18.622,68.159,13.504
115,2002,91,920,793.52,500.03,418.85,19.013,66.157,13.418
115,2002,91,925,742.67,423.62,418.79,19.47,64.438,13.398
115,2002,91,930,591.65,244.02,399.06,19.595,63.743,13.45
115,2002,91,935,331.63,23.521,310.72,19.501,64.035,13.457
115,2002,91,940,726.4,307.65,471.2,19.47,63.67,13.463
115,2002,91,945,374.24,26.912,349.53,19.664,62.473,13.463
115,2002,91,950,324.4,3.654,321.76,19.822,61.896,13.417
115,2002,91,955,391.28,5.3926,386.24,19.812,61.11,13.457
115,2002,91,1000,408.43,7.5291,401.26,20.092,60.505,13.463
115,2002,91,1005,499.61,46.073,453.46,20.52,58.296,13.457
115,2002,91,1010,430.49,25.176,404.16,20.757,56.835,13.457
115,2002,91,1015,610.98,185.87,431.69,20.82,56.137,13.45
115,2002,91,1020,626.88,260.73,380.64,21.172,55.5,13.45
115,2002,91,1025,887.34,480.76,438.76,21.545,53.384,13.437
115,2002,91,1030,664.92,232.95,437.87,21.813,52.432,13.437
115,2002,91,1035,636.5,206.33,434.77,22.09,51.381,13.423
115,2002,91,1040,877.21,416.54,476.16,22.302,50.5,13.423
115,2002,91,1045,1004.4,537.31,491.94,22.75,49.098,13.41
115,2002,91,1050,1055.2,559.71,513.62,22.998,48.722,13.403
115,2002,91,1055,896.76,398.93,500.58,23.321,48.327,13.39
115,2002,91,1100,630.92,194.64,435.9,23.337,48.062,13.39
115,2002,91,1105,574.17,107.89,458.01,23.358,48.171,13.383
115,2002,91,1110,586.54,107.74,470.8,23.477,48.935,13.39
115,2002,91,1115,925.91,407.72,516.17,23.683,48.26,13.376
115,2002,91,1120,740.47,219.38,505.09,23.806,47.82,13.376
115,2002,91,1125,532.38,73.178,449.09,23.987,47.39,13.363
115,2002,91,1130,1083.6,563.78,513.21,24.246,47.166,13.363
115,2002,91,1135,987.77,521.98,458.78,24.756,45.253,13.356
115,2002,91,1140,658.86,218.14,428.17,24.655,45.477,13.349
115,2002,91,1145,511.26,100.61,397.44,24.299,46.31,13.343
115,2002,91,1150,738.67,260.8,455.3,24.518,46.152,13.343
115,2002,91,1155,822.55,357.26,439.33,24.812,45.707,13.343
115,2002,91,1200,1027.7,664.95,355.88,24.966,44.998,13.336
115,2002,91,1205,998.92,671.94,320.59,25.355,44.439,13.329
115,2002,91,1210,997.78,675.6,315.52,25.593,44.542,13.329
115,2002,91,1215,990.69,662.9,319.06,25.593,44.671,13.322
115,2002,91,1220,991.62,626.12,354.8,25.467,45.034,13.322
115,2002,91,1225,993.02,548.93,429.14,25.707,44.478,13.316
115,2002,91,1230,656.74,195.9,437.37,25.604,44.37,13.315
115,2002,91,1235,473.55,36.39,420.29,25.268,45.644,13.309
115,2002,91,1240,487.85,38.575,438.46,25.043,47.376,13.315
115,2002,91,1245,477.4,18.882,451.94,25.22,47.375,13.315
115,2002,91,1250,464.1,13.817,445.6,25.194,47.797,13.315
115,2002,91,1255,387.57,10.707,374.33,25.088,48.318,13.308
115,2002,91,1300,304.01,-.039,304.05,24.86,48.887,13.315
115,2002,91,1305,305.94,.56413,305.99,24.699,49.742,13.308
115,2002,91,1310,309.53,.92678,309.77,24.599,50.279,13.315
115,2002,91,1315,278.04,.7214,278.53,24.564,50.117,13.315
115,2002,91,1320,280.31,1.3908,279.91,24.573,49.989,13.315
115,2002,91,1325,345.14,2.4632,344.25,24.536,50.036,13.315
115,2002,91,1330,418.49,4.3765,416.27,24.577,50.464,13.322
115,2002,91,1335,514.21,13.643,500.9,24.819,49.516,13.315
115,2002,91,1340,476.16,11.99,466.13,24.791,49.565,13.315
115,2002,91,1345,465.4,5.6504,461.34,24.849,49.287,13.309
115,2002,91,1350,491.49,9.6864,480.81,24.895,48.898,13.315
115,2002,91,1355,448.66,11.535,438.88,25.13,48.841,13.309
115,2002,91,1400,481.92,12.224,466.68,25.119,48.436,13.309
115,2002,91,1405,757.4,241.68,535.75,25.406,47.143,13.302
115,2002,91,1410,1045.1,609.58,532.66,26.017,46.007,13.302
115,2002,91,1415,1015,610.23,510.1,26.317,45.081,13.295
115,2002,91,1420,911.04,600.66,419.47,26.533,44.424,13.289
115,2002,91,1425,826.51,517.48,404.34,26.64,44.375,13.282
115,2002,91,1430,847.65,529.87,423.16,26.615,44.308,13.282
115,2002,91,1435,856.09,585.92,398.11,26.709,44.282,13.275
115,2002,91,1440,568.02,296.36,330.27,26.812,44.128,13.275
115,2002,91,1445,605.72,267.65,394.22,26.62,44.2,13.275
115,2002,91,1450,525.44,174.9,389.02,26.891,43.743,13.275
115,2002,91,1455,427.54,95.77,352.93,27.064,43.276,13.268
115,2002,91,1500,453.55,142.87,345.73,27.028,43.121,13.275
115,2002,91,1505,411.08,89.705,342.02,27.026,42.57,13.268
115,2002,91,1510,425.41,100.14,349.38,27.044,42.26,13.275
115,2002,91,1515,329.12,24.356,309.22,27.118,42.132,13.268
115,2002,91,1520,300.61,7.9311,293.45,27.101,42.222,13.275
115,2002,91,1525,271.37,.98782,271.14,27.076,42.183,13.268
115,2002,91,1530,261.41,.5303,261.37,26.96,42.312,13.275
115,2002,91,1535,262.98,1.2504,262.43,26.894,42.398,13.268
115,2002,91,1540,251.97,2.0744,251.63,26.931,42.746,13.275
115,2002,91,1545,216.14,.58489,216.67,26.965,42.074,13.268
115,2002,91,1550,186.93,.5316,187.35,26.9,42.053,13.275
115,2002,91,1555,149.8,.04289,150.36,26.937,41.526,13.275
115,2002,91,1600,136.52,-.10788,137.23,26.949,41.562,13.275
115,2002,91,1605,129.84,-.16897,130.52,26.946,41.721,13.275
115,2002,91,1610,110.72,-.27815,111.33,26.963,41.571,13.275
115,2002,91,1615,120.29,.0247,120.79,26.983,41.403,13.275
115,2002,91,1620,128.7,.60049,129.38,27.067,41.209,13.281
115,2002,91,1625,192.46,27.477,180.41,27.154,41.151,13.275
115,2002,91,1630,305.04,57.107,281.13,27.333,40.727,13.281
115,2002,91,1635,270.94,47.634,252.64,27.541,40.775,13.275
115,2002,91,1640,224.39,34.363,211.88,27.681,40.177,13.281
115,2002,91,1645,188.96,24.302,180.49,27.71,39.986,13.268
115,2002,91,1650,166.97,14.078,162.79,27.734,40.167,13.275
115,2002,91,1655,149.07,10.251,146.56,27.713,39.791,13.268
115,2002,91,1700,136.05,7.6518,134.61,27.768,39.384,13.275
115,2002,91,1705,118.35,5.6397,117.58,27.819,39.005,13.268
115,2002,91,1710,102.15,3.603,102.1,27.804,39.127,13.275
115,2002,91,1715,89.84,2.6152,90.168,27.835,39.139,13.268
115,2002,91,1720,78.386,1.3622,79.029,27.816,39.145,13.275
115,2002,91,1725,68.646,.6148,69.41,27.83,38.911,13.275
115,2002,91,1730,58.607,.18197,59.407,27.824,38.978,13.275
115,2002,91,1735,48.135,.0273,48.659,27.846,38.838,13.268
115,2002,91,1740,38.643,-.14947,39.192,27.858,38.723,13.275
115,2002,91,1745,29.873,-.27945,30.527,27.865,38.642,13.275
115,2002,91,1750,21.974,-.42763,22.557,27.829,38.531,13.281
115,2002,91,1755,15.907,-.49651,16.442,27.789,38.54,13.275
115,2002,91,1800,10.099,-.73697,10.563,27.663,38.856,13.281
115,2002,91,1805,6.0601,.07019,6.3304,27.796,38.335,13.275
115,2002,91,1810,2.9511,.50821,2.7196,28.034,37.71,13.282
115,2002,91,1815,.53723,.86306,.33771,28.214,37.226,13.275
115,2002,91,1820,-.43442,1.3492,-.56959,28.49,36.374,13.282
115,2002,91,1825,-1.1584,1.0463,-1.1548,28.643,35.999,13.275
115,2002,91,1830,-1.5697,.67199,-1.5661,28.678,35.804,13.282
115,2002,91,1835,-2.0172,.06629,-2.0276,28.573,36.032,13.275
115,2002,91,1840,-2.0591,-.10008,-2.0851,28.507,36.048,13.282
115,2002,91,1845,-1.7377,.20277,-1.6858,28.583,35.883,13.275
115,2002,91,1850,-1.7058,.31585,-1.7134,28.608,35.78,13.275
115,2002,91,1855,-1.8477,.013,-1.8969,28.598,35.908,13.275
115,2002,91,1900,-2.0389,-.04549,-2.0612,28.572,36.024,13.275
115,2002,91,1905,-1.9288,.09488,-1.9706,28.572,36.05,13.268
115,2002,91,1910,-2.2141,-.28075,-2.161,28.47,36.396,13.275
115,2002,91,1915,-2.899,-1.2894,-2.7564,28.129,37.09,13.275
115,2002,91,1920,-2.7658,-1.4259,-2.7053,27.8,37.567,13.275
115,2002,91,1925,-2.6963,-1.5675,-2.6786,27.512,38.246,13.275
115,2002,91,1930,-2.7672,-1.3297,-2.7394,27.257,38.785,13.282
115,2002,91,1935,-2.6065,-1.1074,-2.5572,27.081,39.207,13.282
115,2002,91,1940,-2.5732,-.96704,-2.5346,26.899,39.612,13.282
115,2002,91,1945,-2.1996,-.6135,-2.2531,26.803,39.761,13.288
115,2002,91,1950,-2.175,-.51472,-2.2057,26.693,40.026,13.288
115,2002,91,1955,-2.3777,-.6044,-2.3837,26.516,40.344,13.288
115,2002,91,2000,-2.0128,-.14428,-2.0722,26.496,40.256,13.295
115,2002,91,2005,-1.8246,-.0169,-1.9908,26.465,40.313,13.295
115,2002,91,2010,-2.0736,-.17027,-2.121,26.382,40.538,13.302
115,2002,91,2015,-2.3068,-.28726,-2.363,26.258,40.862,13.302
115,2002,91,2020,-2.01,.026,-2.0805,26.272,40.876,13.308
115,2002,91,2025,-2.0491,.07149,-2.0833,26.232,41.105,13.302
115,2002,91,2030,-2.0274,.16638,-2.1049,26.21,41.24,13.308
115,2002,91,2035,-1.7421,.31976,-1.9236,26.244,41.254,13.308
115,2002,91,2040,-2.0694,.0065,-2.1173,26.152,41.687,13.315
115,2002,91,2045,-2.1592,-.08189,-2.185,26.079,42.08,13.309
115,2002,91,2050,-2.1665,-.0546,-2.2168,26.003,42.43,13.315
115,2002,91,2055,-2.1694,-.18459,-2.2293,25.911,42.899,13.315
115,2002,91,2100,-2.1536,-.0572,-2.1801,25.839,43.302,13.322
115,2002,91,2105,-1.9103,.2353,-2.0191,25.863,43.447,13.315
115,2002,91,2110,-2.1811,.1768,-2.234,25.823,43.673,13.322
115,2002,91,2115,-2.1551,.1911,-2.205,25.818,43.875,13.322
115,2002,91,2120,-1.8785,.23791,-1.969,25.782,44.145,13.329
115,2002,91,2125,-1.738,-.13261,-1.7992,25.668,44.797,13.322
115,2002,91,2130,-1.6251,.0416,-1.6115,25.607,45.042,13.329
115,2002,91,2135,-1.2832,.20021,-1.3459,25.621,45.067,13.322
115,2002,91,2140,-1.2369,.13261,-1.2245,25.615,45.266,13.329
115,2002,91,2145,-1.3542,-.0481,-1.4527,25.523,45.556,13.329
115,2002,91,2150,-1.5817,-.08191,-1.7997,25.539,45.741,13.335
115,2002,91,2155,-1.8887,.75406,-2.1412,25.57,45.621,13.336
115,2002,91,2200,-1.7381,.27302,-1.8849,25.496,45.944,13.335
115,2002,91,2205,-1.7381,.06371,-1.9212,25.431,46.299,13.336
115,2002,91,2210,-1.686,.17942,-1.7546,25.456,46.385,13.336
115,2002,91,2215,-1.3036,.44985,-1.3078,25.617,45.895,13.336
115,2002,91,2220,-1.2601,.17942,-1.2176,25.621,46.181,13.336
115,2002,91,2225,-1.7714,-.76838,-1.7661,25.208,47.709,13.322
115,2002,91,2230,-1.7917,-.73977,-1.7786,25,48.375,13.336
115,2002,91,2235,-1.7367,-.32503,-1.6815,24.93,48.458,13.336
115,2002,91,2240,-1.7396,-.29513,-1.7482,24.831,48.982,13.342
115,2002,91,2245,-2.1843,-.57856,-2.2641,24.631,49.915,13.342
115,2002,91,2250,-1.9293,-.20412,-2.0436,24.56,50.68,13.349
115,2002,91,2255,-1.5064,.17942,-1.5218,24.569,50.99,13.342
