42,001,030101,1,2528,+40.016604,-77.080936
42,001,030102,2,3146,+39.967955,-77.023506
42,001,030102,3,1960,+39.929646,-77.057853
42,001,030200,1,2273,+39.960175,-77.161073
42,001,030200,2,2807,+40.001411,-77.142531
42,001,030300,1,1932,+39.975353,-77.314798
42,001,030300,2,1618,+39.985765,-77.239104
42,001,030400,1,1323,+39.917708,-77.400971
42,001,030400,2,875,+39.923385,-77.298888
42,001,030400,3,1310,+39.881326,-77.309297
42,001,030400,4,1237,+39.873312,-77.359071
42,001,030400,5,693,+39.882019,-77.411777
42,001,030500,1,1560,+39.921039,-77.260782
42,001,030500,2,2219,+39.925385,-77.226966
42,001,030600,1,1278,+39.894158,-77.145362
42,001,030600,2,1108,+39.867604,-77.176022
42,001,030600,3,2153,+39.838148,-77.197715
42,001,030700,1,2482,+39.840883,-77.118641
42,001,030700,2,1938,+39.808018,-77.103531
42,001,030700,3,1378,+39.809364,-77.134938
42,001,030800,1,1365,+39.936619,-76.979699
42,001,030800,2,1766,+39.899516,-77.027056
42,001,030800,3,1225,+39.885167,-76.991854
42,001,030800,4,1776,+39.864867,-76.992009
42,001,030900,1,1643,+39.864213,-77.060929
42,001,030900,2,1602,+39.868759,-77.05171
42,001,030900,3,2695,+39.85779,-77.039026
42,001,030900,4,632,+39.844293,-77.061514
42,001,031000,1,1345,+39.814101,-77.026321
42,001,031101,1,1080,+39.802206,-77.024938
42,001,031101,2,1611,+39.805729,-77.015794
42,001,031101,3,2323,+39.802721,-77.005099
42,001,031102,1,2041,+39.79554,-77.030939
42,001,031201,1,3232,+39.775376,-77.18229
42,001,031202,2,2269,+39.736149,-77.104683
42,001,031203,1,2989,+39.751093,-77.048025
42,001,031300,1,2218,+39.742359,-77.091578
42,001,031300,2,1729,+39.746556,-77.083969
42,001,031401,1,2043,+39.853527,-77.242544
42,001,031401,2,1380,+39.836826,-77.270233
42,001,031402,1,969,+39.814328,-77.253524
42,001,031402,2,1326,+39.766284,-77.247807
42,001,031501,1,1750,+39.835366,-77.234573
42,001,031501,2,1146,+39.835389,-77.229096
42,001,031502,1,1449,+39.831084,-77.236905
42,001,031502,2,1077,+39.827805,-77.236163
42,001,031502,3,785,+39.822864,-77.235314
42,001,031502,4,1283,+39.830252,-77.226888
42,001,031600,1,825,+39.821898,-77.323296
42,001,031600,2,844,+39.751675,-77.295687
42,001,031600,3,1612,+39.760069,-77.35738
42,001,031600,4,2742,+39.744581,-77.388417
42,001,031700,1,1116,+39.816927,-77.408315
42,001,031700,2,1586,+39.773101,-77.39321
42,003,010300,1,752,+40.437504,-79.979513
42,003,010300,2,3170,+40.436668,-79.991931
42,003,020100,1,1029,+40.439221,-80.001624
42,003,020100,2,583,+40.442756,-80.003361
42,003,020100,3,2752,+40.439254,-79.994824
42,003,020100,4,858,+40.440292,-79.988755
42,003,020300,1,266,+40.457637,-79.974465
42,003,030500,1,1562,+40.444393,-79.984948
42,003,030500,2,1162,+40.441044,-79.981147
42,003,040200,1,1530,+40.441165,-79.961901
42,003,040200,2,742,+40.439852,-79.96881
42,003,040300,1,4206,+40.443276,-79.954873
42,003,040300,2,233,+40.447916,-79.956416
42,003,040400,1,2562,+40.447682,-79.949654
42,003,040500,1,1249,+40.439898,-79.954906
42,003,040500,2,1761,+40.4383,-79.957258
42,003,040600,1,2271,+40.436844,-79.952931
42,003,040900,1,835,+40.434754,-79.960195
42,003,040900,2,208,+40.436382,-79.965901
42,003,040900,3,1150,+40.432152,-79.954776
42,003,040900,4,814,+40.431057,-79.951991
42,003,050100,1,738,+40.450374,-79.967656
42,003,050100,2,655,+40.447562,-79.971655
42,003,050100,3,750,+40.446381,-79.977816
42,003,050600,1,841,+40.454903,-79.961257
42,003,050600,2,621,+40.452275,-79.960834
42,003,050600,3,784,+40.451391,-79.958307
42,003,050700,1,1140,+40.453284,-79.952705
42,003,050700,2,1716,+40.45087,-79.951168
42,003,050900,1,2109,+40.451138,-79.973856
42,003,051000,1,497,+40.441067,-79.969406
42,003,051000,2,753,+40.445729,-79.967054
42,003,051100,1,1381,+40.442183,-79.976807
42,003,060300,1,1370,+40.464947,-79.964572
42,003,060300,2,1215,+40.463376,-79.960369
42,003,060500,1,792,+40.457288,-79.967022
42,003,060500,2,696,+40.458571,-79.96163
42,003,070300,1,691,+40.452798,-79.933623
42,003,070300,2,807,+40.450272,-79.932202
42,003,070300,3,726,+40.450324,-79.936954
42,003,070500,1,1320,+40.455493,-79.927576
42,003,070500,2,725,+40.454264,-79.930985
42,003,070500,3,1093,+40.457534,-79.929503
42,003,070600,1,862,+40.455041,-79.923816
42,003,070600,2,1115,+40.452438,-79.927376
42,003,070800,1,691,+40.458275,-79.921449
42,003,070800,2,976,+40.455572,-79.920414
42,003,070900,1,1787,+40.454671,-79.936601
42,003,070900,2,2961,+40.451626,-79.944518
42,003,080200,1,1292,+40.459936,-79.950509
