519452.64615,2784709.90124,-0.46,0.00
518729.10632,2784704.11067,-0.46,0.00
520257.10047,2784657.20213,-0.46,0.00
520517.06645,2784140.87541,-0.30,0.00
520371.27385,2784097.51887,-0.46,0.00
520202.05190,2784048.45372,-0.46,0.00
520030.54626,2784008.57693,-0.46,0.00
519865.05214,2783966.56897,-0.46,0.00
519703.60654,2783916.36712,-0.46,0.00
519551.07753,2783879.22390,-0.46,0.00
519379.00751,2783847.46557,-0.46,0.00
519215.39332,2783773.93268,-0.30,0.00
519340.57095,2783703.88308,-0.46,0.00
519479.13326,2783607.14954,-0.61,0.00
519615.41248,2783524.60976,-0.61,0.00
519740.52912,2783415.76620,-0.61,0.00
514679.50960,2783413.72415,-0.46,0.00
514511.53107,2783394.21690,-0.46,0.00
514304.30305,2783382.25864,-0.38,0.00
514113.25545,2783362.96463,-0.38,0.00
513909.38091,2783357.86358,-0.30,0.00
514850.35810,2783357.83481,-0.38,0.00
513724.57936,2783342.41004,-0.30,0.00
519888.74435,2783341.02882,-0.61,0.00
513540.11440,2783332.95038,-0.38,0.00
515013.07495,2783323.09798,-0.38,0.00
513172.30352,2783317.97839,-0.38,0.00
513348.38888,2783312.52895,-0.30,0.00
515179.95470,2783284.94556,-0.38,0.00
520005.25442,2783269.83869,-0.61,0.00
515317.46161,2783267.44201,-0.38,0.00
515414.85704,2783246.73997,-0.46,0.00
515725.75141,2783228.68559,-0.46,0.00
520128.69072,2783223.92130,-0.30,0.00
515930.82213,2783219.25067,-0.46,0.00
515561.56397,2783213.30410,-0.46,0.00
516132.43012,2783194.10803,-0.46,0.00
516307.82976,2783182.86513,-0.46,0.00
516505.55742,2783167.69651,-0.46,0.00
519964.01239,2783157.64187,-0.61,0.00
516674.52956,2783156.50573,-0.46,0.00
516836.57575,2783148.16136,-0.53,0.00
519801.05580,2783141.17447,-0.61,0.00
516960.43982,2783136.48949,-0.46,0.00
517138.28708,2783116.71405,-0.38,0.00
519604.47872,2783093.74533,-0.61,0.00
519431.18300,2783061.14674,-0.61,0.00
519249.58624,2783038.83225,-0.61,0.00
519084.27042,2783005.02992,-0.61,0.00
518947.41383,2782992.07104,-0.61,0.00
518798.29963,2782959.98096,-0.46,0.00
518621.44736,2782945.58776,-0.46,0.00
518471.21626,2782901.25810,-0.46,0.00
518330.06641,2782878.09014,-0.46,0.00
518184.85770,2782830.56677,-0.46,0.00
518020.05086,2782807.68853,-0.46,0.00
517877.71925,2782786.45577,-0.46,0.00
517727.61624,2782737.05779,-0.46,0.00
517563.88825,2782723.26333,-0.30,0.00
517429.91968,2782697.61992,-0.30,0.00
517327.71351,2782682.00587,-0.61,0.00
517200.03418,2782680.96559,-0.69,0.00
517035.83770,2782655.28012,-0.76,0.00
516880.28692,2782639.59608,-0.76,0.00
516713.74039,2782594.41881,-0.69,0.00
516524.36692,2782593.41275,-0.69,0.00
516348.47170,2782569.86029,-0.61,0.00
516200.54307,2782554.02974,-0.61,0.00
515881.97651,2782541.73842,-0.53,0.00
516057.51209,2782536.59586,-0.53,0.00
515709.08488,2782510.61608,-0.46,0.00
515546.90976,2782484.24511,-0.53,0.00
515370.02489,2782449.00905,-0.53,0.00
519952.14608,2782439.25758,-0.30,0.00
515189.49578,2782420.78901,-0.53,0.00
515025.46066,2782403.29583,-0.46,0.00
514863.77916,2782385.72270,-0.46,0.00
514615.37352,2782378.46706,-0.46,0.00
519846.21528,2782377.06416,-0.61,0.00
514736.22175,2782342.48373,-0.46,0.00
514493.14394,2782339.12811,-0.46,0.00
519727.00764,2782320.20229,-0.76,0.00
514363.63487,2782318.96528,-0.46,0.00
514216.06868,2782304.07620,-0.38,0.00
514078.45860,2782301.07710,-0.46,0.00
513801.74489,2782290.04304,-0.46,0.00
513937.38070,2782280.03842,-0.46,0.00
519588.40249,2782256.55918,-0.76,0.00
513681.93550,2782226.49827,-0.46,0.00
519461.99772,2782201.84287,-0.76,0.00
519339.64848,2782169.43645,-0.76,0.00
513548.08411,2782166.16300,-0.46,0.00
519189.74421,2782118.15837,-0.76,0.00
513395.24031,2782107.09867,-0.53,0.00
519061.81377,2782058.28334,-0.76,0.00
513242.31556,2782054.05416,-0.46,0.00
512612.25196,2782038.91548,-0.23,0.00
518880.38414,2782029.62535,-0.76,0.00
513087.43267,2782000.02606,-0.46,0.00
518685.24224,2781974.05427,-0.76,0.00
512918.78364,2781933.12871,-0.46,0.00
518501.87333,2781907.51064,-0.76,0.00
512764.69363,2781889.11549,-0.46,0.00
512646.94359,2781882.74867,-0.23,0.00
518337.44408,2781860.20169,-0.76,0.00
518194.97867,2781827.99448,-0.76,0.00
518079.43264,2781819.51147,-0.76,0.00
517815.44376,2781796.33826,-0.76,0.00
517965.15005,2781795.24435,-0.69,0.00
517643.32970,2781780.31143,-0.76,0.00
517491.22985,2781763.94922,-0.76,0.00
517308.11727,2781754.93455,-0.76,0.00
517144.76801,2781747.25335,-0.69,0.00
512688.96228,2781740.51170,-0.15,0.00
516978.58742,2781729.49993,-0.69,0.00
516797.34563,2781727.00038,-0.69,0.00
516640.96814,2781697.83259,-0.61,0.00
516497.11840,2781667.35462,-0.61,0.00
516329.98236,2781655.31324,-0.61,0.00
516185.58164,2781624.72181,-0.61,0.00
516023.95193,2781619.49229,-0.61,0.00
515842.33496,2781600.47870,-0.61,0.00
512737.65224,2781592.12477,-0.23,0.00
515672.18524,2781575.18224,-0.61,0.00
515528.61961,2781545.38175,-0.46,0.00
515371.84763,2781542.89130,-0.61,0.00
515234.53507,2781529.00270,-0.91,0.00
515106.41262,2781517.95918,-0.61,0.00
514954.20995,2781506.26407,-0.61,0.00
514662.38799,2781475.57212,-0.61,0.00
514807.36822,2781474.36146,-0.61,0.00
514506.53131,2781469.89278,-0.53,0.00
513991.70416,2781442.38488,-0.53,0.00
514169.30137,2781437.75079,-0.46,0.00
514329.96835,2781434.35418,-0.53,0.00
512801.36518,2781383.19294,-0.23,0.00
513836.81274,2781380.34054,-0.53,0.00
522856.56982,2781354.20920,-0.30,0.00
513649.82644,2781330.80803,-0.53,0.00
513469.81365,2781301.25646,-0.46,0.00
522789.76753,2781295.30398,-0.30,0.00
513306.88377,2781272.44761,-0.53,0.00
522710.04022,2781249.41918,-0.38,0.00
519956.21039,2781239.44623,-0.61,0.00
519790.36194,2781239.20412,-0.61,0.00
513148.03323,2781237.53497,-0.46,0.00
512973.08868,2781233.99896,-0.46,0.00
519658.56798,2781226.21910,-0.61,0.00
519322.77255,2781223.29290,-0.91,0.00
