Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	85
Date	2004MAR25
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	15.49992	[UTC]
Stop_time	15.78270	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.44131	[p_s^-1]
ForeOptic_temperature	28.16	[ns]
Front_temperature	28.16	[ns]
Back_temperature	30.82	[ns]
Inside_temperature	30.44	[ns]
Shelter_temperature	28.61	[ns]
PSUnit_temperature	33.28	[ns]
AirCond_temperature	15.61	[ns]
Outside_temperature	32.38	[ns]
Comments	none
Formatted_file	2004085f05.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
296.216	0.00534	0.0530	-0.0000
296.315	0.01134	0.0364	-0.0000
296.415	0.00833	0.0424	-0.0000
296.515	0.00383	0.0625	-0.0000
296.615	0.00533	0.0530	-0.0000
296.715	0.00233	0.0801	-0.0000
296.815	0.00982	0.0390	-0.0000
296.915	0.00832	0.0424	-0.0000
297.015	0.00682	0.0468	-0.0000
297.115	0.01578	0.0308	0.0000
297.215	0.01578	0.0308	0.0000
297.315	0.01129	0.0364	0.0000
297.415	0.01875	0.0282	0.0000
297.515	0.02471	0.0246	0.0000
297.615	0.03365	0.0211	0.0000
297.715	0.04855	0.0175	0.0000
297.815	0.05599	0.0163	0.0000
297.915	0.03361	0.0211	0.0000
298.015	0.04552	0.0181	0.0000
298.115	0.03061	0.0221	-0.0000
298.215	0.03358	0.0211	-0.0000
298.314	0.03803	0.0198	-0.0000
298.414	0.03504	0.0206	-0.0000
298.514	0.03800	0.0198	-0.0000
298.614	0.04542	0.0181	-0.0000
298.714	0.05878	0.0159	-0.0000
298.814	0.06619	0.0150	-0.0000
298.914	0.08844	0.0130	-0.0000
299.014	0.11959	0.0111	-0.0000
299.114	0.14477	0.0101	0.0000
299.214	0.12693	0.0108	0.0000
299.314	0.14765	0.0100	0.0000
299.414	0.08534	0.0132	0.0000
299.514	0.10162	0.0121	0.0000
299.614	0.21272	0.0083	0.0000
299.714	0.27487	0.0073	0.0000
299.814	0.28071	0.0073	0.0000
299.914	0.18737	0.0089	0.0000
300.014	0.13403	0.0105	0.0000
300.114	0.13104	0.0106	-0.0000
300.214	0.19905	0.0086	-0.0000
300.314	0.14872	0.0100	-0.0000
300.413	0.28766	0.0072	-0.0000
300.513	0.40732	0.0060	-0.0000
300.613	0.34515	0.0065	-0.0000
300.713	0.27563	0.0073	-0.0000
300.813	0.28295	0.0072	-0.0000
300.913	0.35967	0.0064	-0.0000
301.013	0.53086	0.0053	-0.0000
301.113	0.75363	0.0044	0.0000
301.213	0.58375	0.0050	0.0000
301.313	0.81823	0.0042	0.0000
301.413	0.81954	0.0042	0.0000
301.513	0.87984	0.0041	0.0000
301.613	0.90179	0.0040	0.0000
301.713	0.82053	0.0042	0.0000
301.813	0.67887	0.0047	0.0000
301.913	0.56380	0.0051	0.0000
302.013	0.47234	0.0056	0.0000
302.113	0.30726	0.0069	-0.0000
302.213	0.91998	0.0040	-0.0000
302.313	1.51335	0.0031	-0.0000
302.413	1.27309	0.0034	-0.0000
302.513	1.38921	0.0033	-0.0000
302.612	0.90764	0.0040	-0.0000
302.712	2.27342	0.0025	-0.0000
302.812	2.80439	0.0023	-0.0000
302.912	2.48912	0.0024	-0.0000
303.012	2.56089	0.0024	-0.0000
303.112	2.13689	0.0026	0.0000
303.212	3.64729	0.0020	0.0000
303.312	3.81307	0.0020	0.0000
303.412	3.48764	0.0021	0.0000
303.512	4.03133	0.0019	0.0000
303.612	4.18235	0.0019	0.0000
303.712	2.37365	0.0025	0.0000
303.812	1.96769	0.0027	0.0000
303.912	3.73430	0.0020	0.0000
304.012	3.68840	0.0020	0.0000
304.112	3.04880	0.0022	0.0000
304.212	2.82813	0.0023	0.0000
304.312	4.84683	0.0017	0.0000
304.412	5.23288	0.0017	0.0000
304.512	5.28980	0.0017	0.0000
304.612	6.39270	0.0015	0.0000
304.712	3.75255	0.0020	0.0000
304.811	3.55843	0.0020	0.0000
304.911	7.01573	0.0014	0.0000
305.011	7.86131	0.0014	0.0000
305.111	6.98119	0.0015	0.0000
305.211	11.77126	0.0011	0.0000
305.311	10.02028	0.0012	0.0000
305.411	6.95379	0.0015	0.0000
305.511	8.64359	0.0013	0.0000
305.611	9.11312	0.0013	0.0000
305.711	4.70217	0.0018	0.0000
305.811	4.47299	0.0018	0.0000
305.911	4.50516	0.0018	0.0000
306.011	7.87146	0.0014	0.0000
306.111	10.35384	0.0012	0.0000
306.211	10.87480	0.0012	0.0000
306.311	10.31675	0.0012	0.0000
306.411	7.65361	0.0014	0.0000
306.511	9.79094	0.0012	0.0000
306.611	9.97582	0.0012	0.0000
306.711	7.02805	0.0014	0.0000
306.811	11.14716	0.0011	0.0000
306.911	15.18408	0.0010	0.0000
307.011	16.05754	0.0010	0.0000
307.110	17.26282	0.0009	0.0000
307.210	14.80991	0.0010	0.0000
307.310	17.05903	0.0009	0.0000
307.410	19.25391	0.0009	0.0000
307.510	15.65159	0.0010	0.0000
307.610	16.32275	0.0009	0.0000
307.710	22.55949	0.0008	0.0000
307.810	16.67720	0.0009	0.0000
307.910	20.76492	0.0008	0.0000
308.010	20.95630	0.0008	0.0000
308.110	15.46129	0.0010	0.0000
308.210	14.83039	0.0010	0.0000
308.310	17.36078	0.0009	0.0000
308.410	22.14533	0.0008	0.0000
308.510	28.73202	0.0007	0.0000
308.610	26.21174	0.0007	0.0000
308.710	20.40619	0.0008	0.0000
308.810	17.64022	0.0009	0.0000
308.910	23.65227	0.0008	0.0000
309.010	21.05959	0.0008	0.0000
309.110	16.53081	0.0009	0.0000
309.210	18.58516	0.0009	0.0000
309.310	12.89979	0.0011	0.0000
309.409	26.90489	0.0007	0.0000
309.509	33.62181	0.0007	0.0000
309.609	27.42371	0.0007	0.0000
309.709	17.42530	0.0009	0.0000
309.809	30.41881	0.0007	0.0000
309.909	29.67869	0.0007	0.0000
310.009	15.03033	0.0010	0.0000
310.109	16.61569	0.0009	0.0000
310.209	18.60844	0.0009	0.0000
310.309	36.62639	0.0006	0.0000
310.409	41.66686	0.0006	0.0000
310.509	39.70890	0.0006	0.0000
310.609	43.96688	0.0006	0.0000
310.709	46.55529	0.0006	0.0000
310.809	52.74983	0.0005	0.0000
310.909	52.73808	0.0005	0.0000
311.009	44.71536	0.0006	0.0000
311.109	46.52549	0.0006	0.0000
311.209	49.00090	0.0005	0.0000
311.309	55.37385	0.0005	0.0000
311.409	42.00525	0.0006	0.0000
311.509	50.35352	0.0005	0.0000
311.609	53.01892	0.0005	0.0000
311.709	41.22122	0.0006	0.0000
311.808	44.88284	0.0006	0.0000
311.908	43.87468	0.0006	0.0000
312.008	44.38120	0.0006	0.0000
312.108	46.75035	0.0006	0.0000
312.208	44.16973	0.0006	0.0000
312.308	57.67977	0.0005	0.0000
312.408	68.73038	0.0005	0.0000
312.508	51.92162	0.0005	0.0000
312.608	52.18235	0.0005	0.0000
312.708	62.13878	0.0005	0.0000
312.808	65.78100	0.0005	0.0000
312.908	60.37913	0.0005	0.0000
313.008	62.40986	0.0005	0.0000
313.108	65.41399	0.0005	0.0000
313.208	58.94756	0.0005	0.0000
313.308	61.54085	0.0005	0.0000
313.408	48.14671	0.0006	0.0000
313.508	60.78809	0.0005	0.0000
313.608	60.48322	0.0005	0.0000
313.708	62.71551	0.0005	0.0000
313.808	79.86942	0.0004	0.0000
313.908	83.30312	0.0004	0.0000
314.008	72.67175	0.0005	0.0000
314.108	86.95770	0.0004	0.0000
314.208	88.36005	0.0004	0.0000
314.307	54.56993	0.0005	0.0000
314.407	33.48450	0.0007	0.0000
314.507	56.32919	0.0005	0.0000
314.607	77.70056	0.0004	0.0000
314.707	73.22423	0.0004	0.0000
314.807	77.30042	0.0004	0.0000
314.907	103.39622	0.0004	0.0000
315.007	85.60741	0.0004	0.0000
315.107	91.99021	0.0004	0.0000
315.207	87.66104	0.0004	0.0000
315.307	89.33898	0.0004	0.0000
315.407	81.14314	0.0004	0.0000
315.507	76.67609	0.0004	0.0000
315.607	73.56410	0.0004	0.0000
315.707	49.15028	0.0005	0.0000
315.807	51.56824	0.0005	0.0000
315.907	47.70525	0.0006	0.0000
316.007	64.61050	0.0005	0.0000
316.107	58.43483	0.0005	0.0000
316.207	71.91704	0.0005	0.0000
316.307	96.07410	0.0004	0.0000
316.407	91.78466	0.0004	0.0000
316.507	90.49196	0.0004	0.0000
316.607	90.54412	0.0004	0.0000
316.707	114.71335	0.0004	0.0000
316.806	91.77661	0.0004	0.0000
316.906	99.28654	0.0004	0.0000
317.006	118.06026	0.0004	0.0000
317.106	133.66153	0.0003	0.0000
317.206	126.60037	0.0003	0.0000
317.306	131.56630	0.0003	0.0000
317.406	125.51730	0.0003	0.0000
317.506	102.97088	0.0004	0.0000
317.606	123.01374	0.0003	0.0000
317.706	131.93883	0.0003	0.0000
317.806	97.05962	0.0004	0.0000
317.906	79.05386	0.0004	0.0000
318.006	77.72720	0.0004	0.0000
318.106	76.23228	0.0004	0.0000
318.206	92.23980	0.0004	0.0000
318.306	93.18119	0.0004	0.0000
318.406	107.06375	0.0004	0.0000
318.506	107.01399	0.0004	0.0000
318.606	129.75255	0.0003	0.0000
318.706	117.89391	0.0004	0.0000
318.806	128.74300	0.0003	0.0000
318.906	166.54675	0.0003	0.0000
319.006	163.79945	0.0003	0.0000
319.106	119.35551	0.0004	0.0000
319.206	92.11952	0.0004	0.0000
319.306	86.21810	0.0004	0.0000
319.405	108.91875	0.0004	0.0000
319.505	114.39162	0.0004	0.0000
319.605	113.53406	0.0004	0.0000
319.705	103.05829	0.0004	0.0000
319.805	149.53778	0.0003	0.0000
319.905	159.12436	0.0003	0.0000
320.005	106.16395	0.0004	0.0000
320.105	130.14799	0.0003	0.0000
320.205	146.90515	0.0003	0.0000
320.305	135.69907	0.0003	0.0000
320.405	174.35870	0.0003	0.0000
320.505	160.92719	0.0003	0.0000
320.605	179.60699	0.0003	0.0000
320.705	178.58469	0.0003	0.0000
320.805	165.95845	0.0003	0.0000
320.905	139.49974	0.0003	0.0000
321.005	135.04587	0.0003	0.0000
321.105	124.13763	0.0003	0.0000
321.205	109.69591	0.0004	0.0000
321.305	130.12016	0.0003	0.0000
321.405	99.93702	0.0004	0.0000
321.505	140.17039	0.0003	0.0000
321.605	155.19646	0.0003	0.0000
321.705	124.41731	0.0003	0.0000
321.805	179.33757	0.0003	0.0000
321.905	148.84682	0.0003	0.0000
322.005	159.10014	0.0003	0.0000
322.105	168.06569	0.0003	0.0000
322.204	107.77790	0.0004	0.0000
322.304	119.38965	0.0004	0.0000
322.404	172.87347	0.0003	0.0000
322.504	130.37810	0.0003	0.0000
322.604	102.94954	0.0004	0.0000
322.704	119.82114	0.0004	0.0000
322.804	100.64125	0.0004	0.0000
322.904	105.51168	0.0004	0.0000
323.004	109.25739	0.0004	0.0000
323.104	149.98047	0.0003	0.0000
323.204	169.99179	0.0003	0.0000
323.304	150.78685	0.0003	0.0000
323.404	127.39748	0.0003	0.0000
323.504	138.93979	0.0003	0.0000
323.604	149.80379	0.0003	0.0000
323.704	143.80084	0.0003	0.0000
323.804	193.42526	0.0003	0.0000
323.904	138.60341	0.0003	0.0000
324.004	182.01994	0.0003	0.0000
324.104	205.40956	0.0003	0.0000
324.204	166.21762	0.0003	0.0000
324.304	178.54701	0.0003	0.0000
324.404	172.71468	0.0003	0.0000
324.504	196.94392	0.0003	0.0000
324.604	206.37202	0.0003	0.0000
324.704	163.90845	0.0003	0.0000
324.804	137.38681	0.0003	0.0000
324.904	144.71696	0.0003	0.0000
325.003	160.54224	0.0003	0.0000
325.103	156.49857	0.0003	0.0000
325.203	178.74995	0.0003	0.0000
325.303	181.37938	0.0003	0.0000
325.403	161.44179	0.0003	0.0000
325.503	225.36848	0.0003	0.0000
325.603	226.46832	0.0003	0.0000
325.703	207.35503	0.0003	0.0000
325.803	229.15935	0.0003	0.0000
325.903	257.99316	0.0002	0.0000
326.003	250.50562	0.0002	0.0000
326.103	251.43509	0.0002	0.0000
326.203	235.17044	0.0003	0.0000
326.303	260.43027	0.0002	0.0000
326.403	228.45912	0.0003	0.0000
326.503	192.58310	0.0003	0.0000
326.603	251.66937	0.0002	0.0000
326.703	266.93286	0.0002	0.0000
326.803	266.46786	0.0002	0.0000
326.903	249.50218	0.0002	0.0000
327.003	244.30092	0.0002	0.0000
327.103	202.10582	0.0003	0.0000
327.203	206.96349	0.0003	0.0000
327.303	260.57126	0.0002	0.0000
327.403	218.42601	0.0003	0.0000
327.503	271.08224	0.0002	0.0000
327.603	236.70303	0.0003	0.0000
327.703	205.13426	0.0003	0.0000
327.803	233.91077	0.0003	0.0000
327.902	192.86453	0.0003	0.0000
328.002	198.99239	0.0003	0.0000
328.102	226.87776	0.0003	0.0000
328.202	200.24086	0.0003	0.0000
328.302	213.05643	0.0003	0.0000
328.402	253.03520	0.0002	0.0000
328.502	227.55588	0.0003	0.0000
328.602	215.72186	0.0003	0.0000
328.702	158.35738	0.0003	0.0000
328.802	221.69666	0.0003	0.0000
328.902	231.93867	0.0003	0.0000
329.002	309.12784	0.0002	0.0000
329.102	273.12885	0.0002	0.0000
329.202	265.04584	0.0002	0.0000
329.302	296.94165	0.0002	0.0000
329.402	318.30185	0.0002	0.0000
329.502	272.45770	0.0002	0.0000
329.602	291.89175	0.0002	0.0000
329.702	305.06555	0.0002	0.0000
329.802	280.60153	0.0002	0.0000
329.902	283.40756	0.0002	0.0000
330.002	334.28101	0.0002	0.0000
330.102	350.12448	0.0002	0.0000
330.202	252.57289	0.0002	0.0000
330.302	224.66116	0.0003	0.0000
330.402	277.89056	0.0002	0.0000
330.502	250.78886	0.0002	0.0000
330.602	170.18988	0.0003	0.0000
330.702	237.05791	0.0003	0.0000
330.802	263.13885	0.0002	0.0000
330.902	266.25845	0.0002	0.0000
331.001	254.65411	0.0002	0.0000
331.101	260.92270	0.0002	0.0000
331.201	250.85172	0.0002	0.0000
331.301	243.11168	0.0003	0.0000
331.401	224.09747	0.0003	0.0000
331.501	215.96791	0.0003	0.0000
331.601	263.58118	0.0002	0.0000
331.701	268.63205	0.0002	0.0000
331.801	285.26965	0.0002	0.0000
331.901	279.29562	0.0002	0.0000
332.001	256.98608	0.0002	0.0000
332.101	281.30920	0.0002	0.0000
332.201	255.43546	0.0002	0.0000
332.301	190.07695	0.0003	0.0000
332.401	233.81134	0.0003	0.0000
332.501	281.70068	0.0002	0.0000
332.601	330.77551	0.0002	0.0000
332.701	243.31912	0.0003	0.0000
332.801	277.35184	0.0002	0.0000
332.901	235.19600	0.0003	0.0000
333.001	217.64215	0.0003	0.0000
333.101	308.35712	0.0002	0.0000
333.201	252.58707	0.0002	0.0000
333.301	302.71240	0.0002	0.0000
333.401	261.85434	0.0002	0.0000
333.501	231.59515	0.0003	0.0000
333.601	185.29251	0.0003	0.0000
333.701	189.64319	0.0003	0.0000
333.801	249.30939	0.0002	0.0000
333.901	266.89975	0.0002	0.0000
334.001	238.52759	0.0003	0.0000
334.101	281.20776	0.0002	0.0000
334.201	210.89302	0.0003	0.0000
334.300	281.69226	0.0002	0.0000
334.400	299.15009	0.0002	0.0000
334.500	296.82275	0.0002	0.0000
334.600	305.67938	0.0002	0.0000
334.700	289.53845	0.0002	0.0000
334.800	291.89240	0.0002	0.0000
334.900	180.00554	0.0003	0.0000
335.000	205.47295	0.0003	0.0000
335.100	315.34702	0.0002	0.0000
335.200	296.30893	0.0002	0.0000
335.300	309.99063	0.0002	0.0000
335.400	277.26770	0.0002	0.0000
335.500	317.11441	0.0002	0.0000
335.600	316.89905	0.0002	0.0000
335.700	323.23972	0.0002	0.0000
335.800	247.18518	0.0003	0.0000
335.900	181.25690	0.0003	0.0000
336.000	144.44240	0.0003	0.0000
336.100	126.95789	0.0003	0.0000
336.200	154.97911	0.0003	0.0000
336.300	267.07465	0.0002	0.0000
336.400	275.12262	0.0002	0.0000
336.500	324.40958	0.0002	0.0000
336.600	273.53424	0.0002	0.0000
336.700	237.56694	0.0003	0.0000
336.800	212.07489	0.0003	0.0000
336.900	171.15361	0.0003	0.0000
337.000	210.95103	0.0003	0.0000
337.100	207.09248	0.0003	0.0000
337.200	178.59665	0.0003	0.0000
337.300	181.20979	0.0003	0.0000
337.400	240.77878	0.0003	0.0000
337.500	274.97989	0.0002	0.0000
337.600	318.33578	0.0002	0.0000
337.699	320.64609	0.0002	0.0000
337.799	306.23453	0.0002	0.0000
337.899	229.35883	0.0003	0.0000
337.999	186.29958	0.0003	0.0000
338.099	225.94444	0.0003	0.0000
338.199	285.43420	0.0002	0.0000
338.299	259.60736	0.0002	0.0000
338.399	225.91728	0.0003	0.0000
338.499	309.04413	0.0002	0.0000
338.599	301.41690	0.0002	0.0000
338.699	337.35822	0.0002	0.0000
338.799	216.67682	0.0003	0.0000
338.899	289.60385	0.0002	0.0000
338.999	355.81210	0.0002	0.0000
339.099	264.68448	0.0002	0.0000
339.199	255.49854	0.0002	0.0000
339.299	175.62503	0.0003	0.0000
339.399	250.14609	0.0003	0.0000
339.499	293.38925	0.0002	0.0000
339.599	283.47476	0.0002	0.0000
339.699	309.13330	0.0002	0.0000
339.799	329.17230	0.0002	0.0000
339.899	302.57068	0.0002	0.0000
339.999	365.73941	0.0002	0.0000
340.099	352.48914	0.0002	0.0000
340.199	292.39148	0.0002	0.0000
340.299	302.97650	0.0002	0.0000
340.399	312.73083	0.0002	0.0000
340.499	252.25490	0.0002	0.0000
340.599	325.51193	0.0002	0.0000
340.699	226.01797	0.0003	0.0000
340.799	303.07059	0.0002	0.0000
340.899	273.18417	0.0002	0.0000
340.999	266.25504	0.0002	0.0000
341.099	309.91086	0.0002	0.0000
341.199	335.72708	0.0002	0.0000
341.299	250.76067	0.0003	0.0000
341.398	216.67841	0.0003	0.0000
341.498	178.37448	0.0003	0.0000
341.598	297.25443	0.0002	0.0000
341.698	287.09995	0.0002	0.0000
341.798	278.55966	0.0002	0.0000
341.898	347.28705	0.0002	0.0000
341.998	351.17621	0.0002	0.0000
342.098	316.25949	0.0002	0.0000
342.198	327.26895	0.0002	0.0000
342.298	245.87338	0.0003	0.0000
342.398	239.53853	0.0003	0.0000
342.498	315.40372	0.0002	0.0000
342.598	338.27121	0.0002	0.0000
342.698	240.07458	0.0003	0.0000
342.798	292.27646	0.0002	0.0000
342.898	322.89316	0.0002	0.0000
342.998	380.57037	0.0002	0.0000
343.098	352.89841	0.0002	0.0000
343.198	295.61969	0.0002	0.0000
343.298	201.65224	0.0003	0.0000
343.398	243.09694	0.0003	0.0000
343.498	377.29312	0.0002	0.0000
343.598	321.76596	0.0002	0.0000
343.698	278.50534	0.0002	0.0000
343.798	265.62894	0.0002	0.0000
343.898	291.49063	0.0002	0.0000
343.998	211.68625	0.0003	0.0000
344.098	105.23601	0.0004	0.0000
344.198	178.71356	0.0003	0.0000
344.298	205.24289	0.0003	0.0000
344.398	182.87108	0.0003	0.0000
344.498	270.33002	0.0002	0.0000
344.598	205.81436	0.0003	0.0000
344.698	237.67375	0.0003	0.0000
344.798	299.53564	0.0002	0.0000
344.898	276.94229	0.0002	0.0000
344.998	317.10220	0.0002	0.0000
345.098	372.28430	0.0002	0.0000
345.198	289.66870	0.0002	0.0000
345.297	217.79128	0.0003	0.0000
345.397	315.42145	0.0002	0.0000
345.497	357.91846	0.0002	0.0000
345.597	308.06528	0.0002	0.0000
345.697	315.58456	0.0002	0.0000
345.797	219.62863	0.0003	0.0000
345.897	263.06604	0.0002	0.0000
345.997	225.78687	0.0003	0.0000
346.097	239.40674	0.0003	0.0000
346.197	214.62636	0.0003	0.0000
346.297	299.21143	0.0002	0.0000
346.397	339.10458	0.0002	0.0000
346.497	344.18469	0.0002	0.0000
346.597	200.96617	0.0003	0.0000
346.697	293.88892	0.0002	0.0000
346.797	352.51190	0.0002	0.0000
346.897	287.32339	0.0002	0.0000
346.997	383.96411	0.0002	0.0000
347.097	324.67899	0.0002	0.0000
347.197	280.42438	0.0002	0.0000
347.297	282.11716	0.0002	0.0000
347.397	258.61124	0.0002	0.0000
347.497	240.81534	0.0003	0.0000
347.597	199.65396	0.0003	0.0000
347.697	192.29044	0.0003	0.0000
347.797	306.50061	0.0002	0.0000
347.897	322.11929	0.0002	0.0000
347.997	307.37982	0.0002	0.0000
348.097	309.07504	0.0002	0.0000
348.197	316.32327	0.0002	0.0000
348.297	243.20111	0.0003	0.0000
348.397	263.36371	0.0002	0.0000
348.497	270.96106	0.0002	0.0000
348.597	277.50574	0.0002	0.0000
348.697	375.80850	0.0002	0.0000
348.797	353.49728	0.0002	0.0000
348.897	252.70946	0.0003	0.0000
348.997	239.84518	0.0003	0.0000
349.097	191.88702	0.0003	0.0000
349.197	321.58154	0.0002	0.0000
349.297	194.51785	0.0003	0.0000
349.397	330.10129	0.0002	0.0000
349.497	292.47845	0.0002	0.0000
349.596	239.20738	0.0003	0.0000
349.696	225.27654	0.0003	0.0000
349.796	212.45917	0.0003	0.0000
349.896	364.10620	0.0002	0.0000
349.996	387.84653	0.0002	0.0000
350.096	332.68262	0.0002	0.0000
350.196	357.49799	0.0002	0.0000
350.296	368.58246	0.0002	0.0000
350.396	434.10895	0.0002	0.0000
350.496	309.09705	0.0002	0.0000
350.596	330.82837	0.0002	0.0000
350.696	333.19818	0.0002	0.0000
350.796	370.94009	0.0002	0.0000
350.896	367.72409	0.0002	0.0000
350.996	269.79272	0.0002	0.0000
351.096	292.30304	0.0002	0.0000
351.196	324.88419	0.0002	0.0000
351.296	292.35498	0.0002	0.0000
351.396	235.73201	0.0003	0.0000
351.496	223.63644	0.0003	0.0000
351.596	339.52487	0.0002	0.0000
351.696	355.17517	0.0002	0.0000
351.796	417.99310	0.0002	0.0000
351.896	375.09653	0.0002	0.0000
351.996	313.99438	0.0002	0.0000
352.096	251.53247	0.0003	0.0000
352.196	286.50867	0.0002	0.0000
352.296	310.89505	0.0002	0.0000
352.396	238.95393	0.0003	0.0000
352.496	219.87584	0.0003	0.0000
352.596	209.17139	0.0003	0.0000
352.696	221.20610	0.0003	0.0000
352.796	317.67459	0.0002	0.0000
352.896	387.74243	0.0002	0.0000
352.996	320.99612	0.0002	0.0000
353.096	371.94000	0.0002	0.0000
353.196	280.79169	0.0002	0.0000
353.296	278.40536	0.0002	0.0000
353.396	405.96573	0.0002	0.0000
353.496	380.37555	0.0002	0.0000
353.596	354.60022	0.0002	0.0000
353.696	343.21735	0.0002	0.0000
353.796	307.91724	0.0002	0.0000
353.896	403.25635	0.0002	0.0000
353.996	428.95639	0.0002	0.0000
354.096	305.06528	0.0002	0.0000
354.196	314.90002	0.0002	0.0000
354.296	365.18723	0.0002	0.0000
354.395	398.26514	0.0002	0.0000
354.495	364.46176	0.0002	0.0000
354.595	398.46030	0.0002	0.0000
354.695	414.98331	0.0002	0.0000
354.795	298.88998	0.0002	0.0000
354.895	392.41360	0.0002	0.0000
354.995	402.16458	0.0002	0.0000
355.095	381.95212	0.0002	0.0000
355.195	366.44983	0.0002	0.0000
355.295	337.64172	0.0002	0.0000
355.395	304.03680	0.0002	0.0000
355.495	254.41519	0.0003	0.0000
355.595	417.84787	0.0002	0.0000
355.695	338.22830	0.0002	0.0000
355.795	298.36267	0.0002	0.0000
355.895	306.91245	0.0002	0.0000
355.995	360.65964	0.0002	0.0000
356.095	334.72833	0.0002	0.0000
356.195	351.99420	0.0002	0.0000
356.295	433.49234	0.0002	0.0000
356.395	411.32617	0.0002	0.0000
356.495	226.56868	0.0003	0.0000
356.595	162.93605	0.0003	0.0000
356.695	255.13319	0.0003	0.0000
356.795	343.19565	0.0002	0.0000
356.895	257.75287	0.0003	0.0000
356.995	123.36229	0.0004	0.0000
357.095	279.06873	0.0002	0.0000
357.195	237.42593	0.0003	0.0000
357.295	343.61639	0.0002	0.0000
357.395	274.44852	0.0002	0.0000
357.495	304.84204	0.0002	0.0000
357.595	330.64459	0.0002	0.0000
357.695	353.21127	0.0002	0.0000
357.795	315.66110	0.0002	0.0000
357.895	229.22122	0.0003	0.0000
357.995	290.29962	0.0002	0.0000
358.095	126.68763	0.0004	0.0000
