Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	85
Date	2004MAR25
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	19.50000	[UTC]
Stop_time	19.78278	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.44131	[p_s^-1]
ForeOptic_temperature	34.25	[ns]
Front_temperature	34.25	[ns]
Back_temperature	28.22	[ns]
Inside_temperature	27.07	[ns]
Shelter_temperature	22.59	[ns]
PSUnit_temperature	24.84	[ns]
AirCond_temperature	23.36	[ns]
Outside_temperature	29.64	[ns]
Comments	none
Formatted_file	2004085f13.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
296.357	0.21976	0.0083	-0.0000
296.457	0.16571	0.0095	-0.0000
296.557	0.11170	0.0116	-0.0000
296.657	0.09668	0.0124	-0.0000
296.757	0.16699	0.0095	-0.0000
296.857	0.19984	0.0087	-0.0000
296.957	0.14891	0.0100	-0.0000
297.057	0.15931	0.0097	-0.0000
297.157	0.33260	0.0067	0.0000
297.257	0.26525	0.0075	0.0000
297.357	0.20840	0.0085	0.0000
297.457	0.46356	0.0057	0.0000
297.557	0.51262	0.0054	0.0000
297.657	0.52585	0.0053	0.0000
297.756	0.79551	0.0043	0.0000
297.856	0.66853	0.0047	0.0000
297.956	0.57889	0.0051	0.0000
298.056	0.56230	0.0051	0.0000
298.156	0.40131	0.0061	-0.0000
298.256	0.55297	0.0052	-0.0000
298.356	0.38169	0.0062	-0.0000
298.456	0.42915	0.0059	-0.0000
298.556	0.46022	0.0057	-0.0000
298.656	0.65921	0.0047	-0.0000
298.756	0.60699	0.0049	-0.0000
298.856	0.84888	0.0042	-0.0000
298.956	1.08765	0.0037	-0.0000
299.056	1.35298	0.0033	-0.0000
299.156	1.31398	0.0034	0.0000
299.256	1.29725	0.0034	0.0000
299.356	1.02104	0.0038	0.0000
299.456	0.71536	0.0046	0.0000
299.556	1.40427	0.0032	0.0000
299.656	1.88981	0.0028	0.0000
299.756	2.26844	0.0026	0.0000
299.855	1.94500	0.0028	0.0000
299.955	1.06368	0.0037	0.0000
300.055	0.95832	0.0039	0.0000
300.155	1.20662	0.0035	-0.0000
300.255	1.13235	0.0036	-0.0000
300.355	1.28141	0.0034	-0.0000
300.455	2.48300	0.0024	-0.0000
300.555	2.54446	0.0024	-0.0000
300.655	2.03553	0.0027	-0.0000
300.755	1.77062	0.0029	-0.0000
300.855	1.86916	0.0028	-0.0000
300.955	2.29104	0.0025	-0.0000
301.055	4.05025	0.0019	-0.0000
301.155	3.37781	0.0021	0.0000
301.255	3.64566	0.0020	0.0000
301.355	4.28519	0.0019	0.0000
301.455	4.36250	0.0018	0.0000
301.555	4.45454	0.0018	0.0000
301.655	4.48170	0.0018	0.0000
301.755	3.11724	0.0022	0.0000
301.855	3.02529	0.0022	0.0000
301.954	2.66370	0.0024	0.0000
302.054	1.62892	0.0030	0.0000
302.154	2.18697	0.0026	-0.0000
302.254	5.28118	0.0017	-0.0000
302.354	6.58954	0.0015	-0.0000
302.454	5.64175	0.0016	-0.0000
302.554	4.95338	0.0017	-0.0000
302.654	5.17347	0.0017	-0.0000
302.754	10.57722	0.0012	-0.0000
302.854	10.49485	0.0012	-0.0000
302.954	8.89552	0.0013	-0.0000
303.054	9.24896	0.0013	-0.0000
303.154	9.48760	0.0012	0.0000
303.254	13.59757	0.0010	0.0000
303.354	12.56800	0.0011	0.0000
303.454	11.99898	0.0011	0.0000
303.554	14.39297	0.0010	0.0000
303.654	12.29788	0.0011	0.0000
303.754	5.27110	0.0017	0.0000
303.854	9.86126	0.0012	0.0000
303.954	12.80440	0.0011	0.0000
304.054	10.74424	0.0012	0.0000
304.154	9.63969	0.0012	0.0000
304.253	10.99815	0.0012	0.0000
304.353	15.97539	0.0010	0.0000
304.453	15.84491	0.0010	0.0000
304.553	17.35991	0.0009	0.0000
304.653	16.83136	0.0009	0.0000
304.753	8.08725	0.0013	0.0000
304.853	13.52437	0.0010	0.0000
304.953	21.33734	0.0008	0.0000
305.053	17.55876	0.0009	0.0000
305.153	23.96386	0.0008	0.0000
305.253	29.65763	0.0007	0.0000
305.353	21.17889	0.0008	0.0000
305.453	17.90936	0.0009	0.0000
305.553	23.75410	0.0008	0.0000
305.653	16.87140	0.0009	0.0000
305.753	10.67049	0.0012	0.0000
305.853	12.21617	0.0011	0.0000
305.953	13.29640	0.0011	0.0000
306.053	21.73921	0.0008	0.0000
306.153	27.22937	0.0007	0.0000
306.253	26.44492	0.0007	0.0000
306.353	21.92296	0.0008	0.0000
306.452	18.44201	0.0009	0.0000
306.552	26.75656	0.0007	0.0000
306.652	18.71325	0.0009	0.0000
306.752	18.40340	0.0009	0.0000
306.852	29.20031	0.0007	0.0000
306.952	35.31295	0.0006	0.0000
307.052	34.79484	0.0006	0.0000
307.152	35.66112	0.0006	0.0000
307.252	30.18722	0.0007	0.0000
307.352	40.03346	0.0006	0.0000
307.452	38.88888	0.0006	0.0000
307.552	25.74747	0.0008	0.0000
307.652	42.47514	0.0006	0.0000
307.752	43.18211	0.0006	0.0000
307.852	31.98999	0.0007	0.0000
307.952	46.43753	0.0006	0.0000
308.052	40.81844	0.0006	0.0000
308.152	28.75794	0.0007	0.0000
308.252	32.99778	0.0007	0.0000
308.352	33.84169	0.0007	0.0000
308.452	53.75576	0.0005	0.0000
308.552	53.49343	0.0005	0.0000
308.652	46.13539	0.0006	0.0000
308.751	36.57987	0.0006	0.0000
308.851	40.25892	0.0006	0.0000
308.951	43.28922	0.0006	0.0000
309.051	38.61032	0.0006	0.0000
309.151	30.87733	0.0007	0.0000
309.251	26.14021	0.0007	0.0000
309.351	32.48474	0.0007	0.0000
309.451	54.48895	0.0005	0.0000
309.551	58.61311	0.0005	0.0000
309.651	35.11300	0.0006	0.0000
309.751	39.91405	0.0006	0.0000
309.851	54.95775	0.0005	0.0000
309.951	38.64808	0.0006	0.0000
310.051	23.52670	0.0008	0.0000
310.151	28.33585	0.0007	0.0000
310.251	44.92061	0.0006	0.0000
310.351	66.92316	0.0005	0.0000
310.451	70.08589	0.0005	0.0000
310.551	64.59580	0.0005	0.0000
310.651	74.70620	0.0004	0.0000
310.751	79.36462	0.0004	0.0000
310.851	90.26487	0.0004	0.0000
310.951	81.33241	0.0004	0.0000
311.051	68.89516	0.0005	0.0000
311.150	81.33485	0.0004	0.0000
311.250	86.99098	0.0004	0.0000
311.350	80.76706	0.0004	0.0000
311.450	70.55486	0.0005	0.0000
311.550	92.33472	0.0004	0.0000
311.650	76.18994	0.0004	0.0000
311.750	78.51694	0.0004	0.0000
311.850	76.40237	0.0004	0.0000
311.950	71.94695	0.0005	0.0000
312.050	76.50500	0.0004	0.0000
312.150	76.47481	0.0004	0.0000
312.250	75.96764	0.0004	0.0000
312.350	100.94655	0.0004	0.0000
312.450	111.92887	0.0004	0.0000
312.550	79.89191	0.0004	0.0000
312.650	100.90544	0.0004	0.0000
312.750	131.09549	0.0003	0.0000
312.850	124.89410	0.0003	0.0000
312.950	135.77145	0.0003	0.0000
313.050	105.40557	0.0004	0.0000
313.150	111.63593	0.0004	0.0000
313.250	108.10418	0.0004	0.0000
313.350	114.64781	0.0004	0.0000
313.450	107.67418	0.0004	0.0000
313.549	142.43822	0.0003	0.0000
313.649	132.66132	0.0003	0.0000
313.749	159.93376	0.0003	0.0000
313.849	167.51608	0.0003	0.0000
313.949	142.28133	0.0003	0.0000
314.049	129.77722	0.0003	0.0000
314.149	176.77159	0.0003	0.0000
314.249	184.75383	0.0003	0.0000
314.349	90.49596	0.0004	0.0000
314.449	116.36778	0.0004	0.0000
314.549	164.38985	0.0003	0.0000
314.649	206.95055	0.0003	0.0000
314.749	178.13062	0.0003	0.0000
314.849	230.06693	0.0003	0.0000
314.949	250.29396	0.0002	0.0000
315.049	209.56740	0.0003	0.0000
315.149	213.56728	0.0003	0.0000
315.249	176.47353	0.0003	0.0000
315.349	151.89627	0.0003	0.0000
315.449	105.04926	0.0004	0.0000
315.549	111.00352	0.0004	0.0000
315.649	85.48829	0.0004	0.0000
315.749	67.72038	0.0005	0.0000
315.849	67.36264	0.0005	0.0000
315.949	72.25260	0.0005	0.0000
316.048	80.96001	0.0004	0.0000
316.148	78.20924	0.0004	0.0000
316.248	100.22400	0.0004	0.0000
316.348	127.77265	0.0003	0.0000
316.448	105.37277	0.0004	0.0000
316.548	120.73567	0.0004	0.0000
316.648	108.17857	0.0004	0.0000
316.748	150.87569	0.0003	0.0000
316.848	107.21036	0.0004	0.0000
316.948	136.18211	0.0003	0.0000
317.048	154.96953	0.0003	0.0000
317.148	163.66522	0.0003	0.0000
317.248	166.78163	0.0003	0.0000
317.348	154.65598	0.0003	0.0000
317.448	149.46823	0.0003	0.0000
317.548	134.95834	0.0003	0.0000
317.648	163.36588	0.0003	0.0000
317.748	145.29834	0.0003	0.0000
317.848	116.04605	0.0004	0.0000
317.948	82.00014	0.0004	0.0000
318.048	100.81253	0.0004	0.0000
318.148	89.64653	0.0004	0.0000
318.248	109.40053	0.0004	0.0000
318.348	111.08678	0.0004	0.0000
318.448	121.66667	0.0003	0.0000
318.548	136.37906	0.0003	0.0000
318.647	134.10611	0.0003	0.0000
318.747	145.61583	0.0003	0.0000
318.847	144.35706	0.0003	0.0000
318.947	204.08777	0.0003	0.0000
319.047	155.93939	0.0003	0.0000
319.147	124.51343	0.0003	0.0000
319.247	84.18664	0.0004	0.0000
319.347	117.38569	0.0004	0.0000
319.447	128.82092	0.0003	0.0000
319.547	132.28738	0.0003	0.0000
319.647	124.61296	0.0003	0.0000
319.747	133.66524	0.0003	0.0000
319.847	185.01663	0.0003	0.0000
319.947	148.25703	0.0003	0.0000
320.047	117.74791	0.0004	0.0000
320.147	174.33716	0.0003	0.0000
320.247	144.58936	0.0003	0.0000
320.347	170.27945	0.0003	0.0000
320.447	202.13600	0.0003	0.0000
320.547	163.85774	0.0003	0.0000
320.647	196.50287	0.0003	0.0000
320.747	185.78572	0.0003	0.0000
320.847	156.48625	0.0003	0.0000
320.947	153.21362	0.0003	0.0000
321.047	130.00018	0.0003	0.0000
321.147	124.20702	0.0003	0.0000
321.247	133.88416	0.0003	0.0000
321.346	118.29200	0.0004	0.0000
321.446	118.82757	0.0004	0.0000
321.546	158.05161	0.0003	0.0000
321.646	157.86766	0.0003	0.0000
321.746	140.48386	0.0003	0.0000
321.846	199.22345	0.0003	0.0000
321.946	148.77969	0.0003	0.0000
322.046	189.66214	0.0003	0.0000
322.146	151.57158	0.0003	0.0000
322.246	123.65114	0.0003	0.0000
322.346	146.36633	0.0003	0.0000
322.446	180.45088	0.0003	0.0000
322.546	123.25169	0.0003	0.0000
322.646	123.90329	0.0003	0.0000
322.746	124.26281	0.0003	0.0000
322.846	111.57761	0.0004	0.0000
322.946	102.87192	0.0004	0.0000
323.046	139.76852	0.0003	0.0000
323.146	173.89749	0.0003	0.0000
323.246	158.80554	0.0003	0.0000
323.346	158.94283	0.0003	0.0000
323.446	114.28674	0.0004	0.0000
323.546	172.82027	0.0003	0.0000
323.646	128.30313	0.0003	0.0000
323.746	173.03914	0.0003	0.0000
323.846	190.22800	0.0003	0.0000
323.946	134.62103	0.0003	0.0000
324.046	214.52292	0.0003	0.0000
324.146	187.92628	0.0003	0.0000
324.245	184.86441	0.0003	0.0000
324.345	163.99886	0.0003	0.0000
324.445	200.33456	0.0003	0.0000
324.545	204.63542	0.0003	0.0000
324.645	216.24466	0.0003	0.0000
324.745	140.76843	0.0003	0.0000
324.845	146.84288	0.0003	0.0000
324.945	165.92566	0.0003	0.0000
325.045	160.43324	0.0003	0.0000
325.145	172.97682	0.0003	0.0000
325.245	185.19016	0.0003	0.0000
325.345	192.74223	0.0003	0.0000
325.445	166.60953	0.0003	0.0000
325.545	248.20764	0.0002	0.0000
325.645	231.36591	0.0003	0.0000
325.745	218.84802	0.0003	0.0000
325.845	243.89963	0.0002	0.0000
325.945	265.35342	0.0002	0.0000
326.045	250.45578	0.0002	0.0000
326.145	229.46233	0.0003	0.0000
326.245	261.02335	0.0002	0.0000
326.345	244.34709	0.0002	0.0000
326.445	201.66991	0.0003	0.0000
326.545	208.40480	0.0003	0.0000
326.645	270.48032	0.0002	0.0000
326.745	258.16016	0.0002	0.0000
326.845	266.79550	0.0002	0.0000
326.945	241.59448	0.0003	0.0000
327.044	219.11757	0.0003	0.0000
327.144	189.35263	0.0003	0.0000
327.244	231.64726	0.0003	0.0000
327.344	250.28214	0.0002	0.0000
327.444	230.25302	0.0003	0.0000
327.544	264.77029	0.0002	0.0000
327.644	211.22458	0.0003	0.0000
327.744	215.18677	0.0003	0.0000
327.844	218.99010	0.0003	0.0000
327.944	196.14571	0.0003	0.0000
328.044	220.95448	0.0003	0.0000
328.144	221.21115	0.0003	0.0000
328.244	196.06714	0.0003	0.0000
328.344	229.22771	0.0003	0.0000
328.444	240.69888	0.0003	0.0000
328.544	218.78520	0.0003	0.0000
328.644	180.42247	0.0003	0.0000
328.744	181.44710	0.0003	0.0000
328.844	212.19864	0.0003	0.0000
328.944	267.11798	0.0002	0.0000
329.044	281.87289	0.0002	0.0000
329.144	265.39621	0.0002	0.0000
329.244	254.18658	0.0002	0.0000
329.344	302.52304	0.0002	0.0000
329.444	275.50726	0.0002	0.0000
329.544	272.56619	0.0002	0.0000
329.644	281.46814	0.0002	0.0000
329.744	297.97299	0.0002	0.0000
329.844	258.94962	0.0002	0.0000
329.944	281.83356	0.0002	0.0000
330.044	346.95236	0.0002	0.0000
330.143	296.37860	0.0002	0.0000
330.243	217.91148	0.0003	0.0000
330.343	244.59526	0.0002	0.0000
330.443	256.59311	0.0002	0.0000
330.543	229.15581	0.0003	0.0000
330.643	175.01180	0.0003	0.0000
330.743	245.90836	0.0002	0.0000
330.843	255.35611	0.0002	0.0000
330.943	259.82242	0.0002	0.0000
331.043	236.21451	0.0003	0.0000
331.143	268.92896	0.0002	0.0000
331.243	223.28093	0.0003	0.0000
331.343	251.26572	0.0002	0.0000
331.443	203.49760	0.0003	0.0000
331.543	219.20271	0.0003	0.0000
331.643	268.90106	0.0002	0.0000
331.743	263.65985	0.0002	0.0000
331.843	278.86517	0.0002	0.0000
331.943	267.48593	0.0002	0.0000
332.043	256.22662	0.0002	0.0000
332.143	280.34183	0.0002	0.0000
332.243	202.98465	0.0003	0.0000
332.343	210.24014	0.0003	0.0000
332.443	243.80232	0.0003	0.0000
332.543	306.42578	0.0002	0.0000
332.643	282.25821	0.0002	0.0000
332.743	254.77049	0.0002	0.0000
332.843	265.15582	0.0002	0.0000
332.943	210.59827	0.0003	0.0000
333.043	265.20016	0.0002	0.0000
333.143	281.04843	0.0002	0.0000
333.243	315.67056	0.0002	0.0000
333.342	318.78989	0.0002	0.0000
333.442	328.83218	0.0002	0.0000
333.542	291.67007	0.0002	0.0000
333.642	295.15848	0.0002	0.0000
333.742	427.21765	0.0002	0.0000
333.842	472.98093	0.0002	0.0000
333.942	435.21286	0.0002	0.0000
334.042	337.75369	0.0002	0.0000
334.142	374.01642	0.0002	0.0000
334.242	285.77121	0.0002	0.0000
334.342	386.53766	0.0002	0.0000
334.442	366.96286	0.0002	0.0000
334.542	389.89346	0.0002	0.0000
334.642	394.12231	0.0002	0.0000
334.742	423.10931	0.0002	0.0000
334.842	390.44955	0.0002	0.0000
334.942	206.28780	0.0003	0.0000
335.042	321.28281	0.0002	0.0000
335.142	348.97632	0.0002	0.0000
335.242	336.05209	0.0002	0.0000
335.342	302.02505	0.0002	0.0000
335.442	285.37469	0.0002	0.0000
335.542	349.68668	0.0002	0.0000
335.642	310.56870	0.0002	0.0000
335.742	305.73337	0.0002	0.0000
335.842	210.06483	0.0003	0.0000
335.942	159.40793	0.0003	0.0000
336.042	142.98303	0.0003	0.0000
336.142	119.62608	0.0004	0.0000
336.242	228.63879	0.0003	0.0000
336.342	287.93903	0.0002	0.0000
336.442	317.06400	0.0002	0.0000
336.542	376.12402	0.0002	0.0000
336.642	373.88626	0.0002	0.0000
336.741	341.79568	0.0002	0.0000
336.841	363.61334	0.0002	0.0000
336.941	306.01089	0.0002	0.0000
337.041	378.83636	0.0002	0.0000
337.141	382.47198	0.0002	0.0000
337.241	313.76395	0.0002	0.0000
337.341	445.73450	0.0002	0.0000
337.441	412.83820	0.0002	0.0000
337.541	572.33600	0.0002	0.0000
337.641	545.96930	0.0002	0.0000
337.741	555.63586	0.0002	0.0000
337.841	473.45523	0.0002	0.0000
337.941	396.94437	0.0002	0.0000
338.041	220.39391	0.0003	0.0000
338.141	438.57278	0.0002	0.0000
338.241	400.73865	0.0002	0.0000
338.341	319.43954	0.0002	0.0000
338.441	363.67645	0.0002	0.0000
338.541	351.15372	0.0002	0.0000
338.641	403.91116	0.0002	0.0000
338.741	302.77615	0.0002	0.0000
338.841	253.72867	0.0002	0.0000
338.941	353.95035	0.0002	0.0000
339.041	352.31284	0.0002	0.0000
339.141	271.48282	0.0002	0.0000
339.241	225.75188	0.0003	0.0000
339.341	228.90245	0.0003	0.0000
339.441	270.90277	0.0002	0.0000
339.541	278.03299	0.0002	0.0000
339.641	281.67157	0.0002	0.0000
339.741	293.01315	0.0002	0.0000
339.841	299.03430	0.0002	0.0000
339.941	277.89218	0.0002	0.0000
340.041	352.29837	0.0002	0.0000
340.141	277.84460	0.0002	0.0000
340.241	258.02606	0.0002	0.0000
340.340	266.38177	0.0002	0.0000
340.440	239.60245	0.0003	0.0000
340.540	253.83569	0.0002	0.0000
340.640	246.73404	0.0003	0.0000
340.740	214.10669	0.0003	0.0000
340.840	240.67255	0.0003	0.0000
340.940	210.32158	0.0003	0.0000
341.040	250.09494	0.0003	0.0000
341.140	277.22971	0.0002	0.0000
341.240	248.40353	0.0003	0.0000
341.340	187.32104	0.0003	0.0000
341.440	160.56044	0.0003	0.0000
341.540	191.29787	0.0003	0.0000
341.640	255.05872	0.0002	0.0000
341.740	226.87723	0.0003	0.0000
341.840	236.02959	0.0003	0.0000
341.940	299.24551	0.0002	0.0000
342.040	262.45047	0.0002	0.0000
342.140	269.80542	0.0002	0.0000
342.240	225.07204	0.0003	0.0000
342.340	204.40797	0.0003	0.0000
342.440	209.15814	0.0003	0.0000
342.540	282.42715	0.0002	0.0000
342.640	217.79028	0.0003	0.0000
342.740	219.33745	0.0003	0.0000
342.840	222.66817	0.0003	0.0000
342.940	299.10236	0.0002	0.0000
343.040	292.58749	0.0002	0.0000
343.140	241.85907	0.0003	0.0000
343.240	227.42458	0.0003	0.0000
343.340	172.64131	0.0003	0.0000
343.440	261.66641	0.0002	0.0000
343.540	276.08264	0.0002	0.0000
343.640	245.57066	0.0003	0.0000
343.740	196.29883	0.0003	0.0000
343.840	220.33347	0.0003	0.0000
343.940	226.30774	0.0003	0.0000
344.040	106.52622	0.0004	0.0000
344.139	112.29327	0.0004	0.0000
344.239	151.23303	0.0003	0.0000
344.339	144.35849	0.0003	0.0000
344.439	187.28383	0.0003	0.0000
344.539	179.59261	0.0003	0.0000
344.639	165.89627	0.0003	0.0000
344.739	209.97339	0.0003	0.0000
344.839	231.60910	0.0003	0.0000
344.939	210.58075	0.0003	0.0000
345.039	265.83298	0.0002	0.0000
345.139	263.88577	0.0002	0.0000
345.239	192.57581	0.0003	0.0000
345.339	176.69351	0.0003	0.0000
345.439	277.30087	0.0002	0.0000
345.539	249.83421	0.0003	0.0000
345.639	221.57700	0.0003	0.0000
345.739	228.30000	0.0003	0.0000
345.839	177.88206	0.0003	0.0000
345.939	205.40230	0.0003	0.0000
346.039	171.16925	0.0003	0.0000
346.139	155.80168	0.0003	0.0000
346.239	198.67772	0.0003	0.0000
346.339	237.58531	0.0003	0.0000
346.439	257.17615	0.0002	0.0000
346.539	205.59598	0.0003	0.0000
346.639	166.70728	0.0003	0.0000
346.739	232.98628	0.0003	0.0000
346.839	255.32616	0.0002	0.0000
346.939	219.22572	0.0003	0.0000
347.039	279.78915	0.0002	0.0000
347.139	223.05710	0.0003	0.0000
347.239	188.64749	0.0003	0.0000
347.339	215.56781	0.0003	0.0000
347.439	189.25697	0.0003	0.0000
347.539	139.49203	0.0003	0.0000
347.639	150.39375	0.0003	0.0000
347.739	177.58624	0.0003	0.0000
347.839	225.62738	0.0003	0.0000
347.939	237.06589	0.0003	0.0000
348.039	217.50356	0.0003	0.0000
348.139	223.54257	0.0003	0.0000
348.239	210.39319	0.0003	0.0000
348.339	172.30014	0.0003	0.0000
348.438	204.88968	0.0003	0.0000
348.538	177.74176	0.0003	0.0000
348.638	229.64438	0.0003	0.0000
348.738	272.58344	0.0002	0.0000
348.838	221.28131	0.0003	0.0000
348.938	171.82512	0.0003	0.0000
349.038	145.64555	0.0003	0.0000
349.138	185.66187	0.0003	0.0000
349.238	193.13966	0.0003	0.0000
349.338	153.88097	0.0003	0.0000
349.438	244.58986	0.0003	0.0000
349.538	176.98909	0.0003	0.0000
349.638	165.19028	0.0003	0.0000
349.738	148.24136	0.0003	0.0000
349.838	194.13657	0.0003	0.0000
349.938	281.74554	0.0002	0.0000
350.038	239.85353	0.0003	0.0000
350.138	264.63068	0.0002	0.0000
350.238	218.49428	0.0003	0.0000
350.338	296.86209	0.0002	0.0000
350.438	271.51614	0.0002	0.0000
350.538	219.52382	0.0003	0.0000
350.638	208.54439	0.0003	0.0000
350.738	254.90514	0.0003	0.0000
350.838	260.80676	0.0002	0.0000
350.938	241.99884	0.0003	0.0000
351.038	157.67738	0.0003	0.0000
351.138	246.89742	0.0003	0.0000
351.238	206.79390	0.0003	0.0000
351.338	185.06091	0.0003	0.0000
351.438	171.36824	0.0003	0.0000
351.538	175.27911	0.0003	0.0000
351.638	242.31764	0.0003	0.0000
351.738	268.94519	0.0002	0.0000
351.838	257.86993	0.0003	0.0000
351.938	241.81503	0.0003	0.0000
352.038	220.37694	0.0003	0.0000
352.138	178.04242	0.0003	0.0000
352.238	227.22824	0.0003	0.0000
352.338	189.00693	0.0003	0.0000
352.438	123.88704	0.0004	0.0000
352.538	193.03604	0.0003	0.0000
352.638	99.26803	0.0004	0.0000
352.738	208.18018	0.0003	0.0000
352.838	241.03067	0.0003	0.0000
352.938	240.76328	0.0003	0.0000
353.037	225.75099	0.0003	0.0000
353.137	247.94978	0.0003	0.0000
353.237	182.19157	0.0003	0.0000
353.337	241.53999	0.0003	0.0000
353.437	274.80954	0.0002	0.0000
353.537	239.35126	0.0003	0.0000
353.637	234.18588	0.0003	0.0000
353.737	225.67496	0.0003	0.0000
353.837	220.46989	0.0003	0.0000
353.937	302.02722	0.0002	0.0000
354.037	251.53639	0.0003	0.0000
354.137	209.21745	0.0003	0.0000
354.237	209.93549	0.0003	0.0000
354.337	251.17542	0.0003	0.0000
354.437	270.28455	0.0002	0.0000
354.537	227.38228	0.0003	0.0000
354.637	279.48718	0.0002	0.0000
354.737	247.57104	0.0003	0.0000
354.837	209.15454	0.0003	0.0000
354.937	274.89893	0.0002	0.0000
355.037	258.87567	0.0003	0.0000
355.137	246.48003	0.0003	0.0000
355.237	243.54298	0.0003	0.0000
355.337	215.56863	0.0003	0.0000
355.437	183.78932	0.0003	0.0000
355.537	213.72931	0.0003	0.0000
355.637	252.48108	0.0003	0.0000
355.737	261.25629	0.0002	0.0000
355.837	173.61729	0.0003	0.0000
355.937	233.66737	0.0003	0.0000
356.037	229.11478	0.0003	0.0000
356.137	229.37454	0.0003	0.0000
356.237	255.51422	0.0003	0.0000
356.337	293.15213	0.0002	0.0000
356.437	232.09752	0.0003	0.0000
356.537	115.72233	0.0004	0.0000
356.637	123.62822	0.0004	0.0000
356.737	210.63051	0.0003	0.0000
356.837	221.87706	0.0003	0.0000
356.937	125.60716	0.0004	0.0000
357.037	124.43839	0.0004	0.0000
357.137	172.49379	0.0003	0.0000
357.237	173.49411	0.0003	0.0000
357.337	220.95299	0.0003	0.0000
357.437	200.17406	0.0003	0.0000
357.537	191.59976	0.0003	0.0000
357.637	222.94348	0.0003	0.0000
357.737	241.04218	0.0003	0.0000
357.837	167.23482	0.0003	0.0000
357.937	187.27699	0.0003	0.0000
358.036	153.13319	0.0003	0.0000
358.136	69.78045	0.0005	0.0000
358.236	147.63741	0.0003	0.0000
