geoid,PROFTBL,PROFLN,cest,clb,cub
04000US05,2,110,"16,755","11,362","22,148"
04000US05,2,111,"23,377","15,095","31,659"
04000US05,2,112,"1,974",478,"3,470"
04000US05,2,113,"4,795","1,178","8,412"
04000US05,2,114,"55,448","47,443","63,453"
04000US05,2,115,"54,601","43,048","66,154"
04000US05,2,116,"2,090",0,"5,177"
04000US05,2,117,"4,555","2,564","6,546"
04000US05,2,118,"17,482","12,284","22,680"
04000US05,2,119,"8,108","1,782","14,434"
04000US05,2,120,660,126,"1,194"
04000US05,2,121,"316,829","267,142","366,516"
04000US05,2,122,"11,118","8,351","13,885"
04000US05,2,123,"1,891",462,"3,320"
04000US05,3,1,"2,048,179","2,042,913","2,053,445"
04000US05,3,2,"1,301,267","1,288,743","1,313,791"
04000US05,3,3,"1,298,866","1,286,439","1,311,293"
04000US05,3,4,"1,201,802","1,187,954","1,215,650"
04000US05,3,5,"97,064","89,674","104,454"
04000US05,3,6,7.5,6.9,8
04000US05,3,7,"2,401","1,175","3,627"
04000US05,3,8,"746,912","734,181","759,643"
04000US05,3,9,"1,061,022","1,057,048","1,064,996"
04000US05,3,10,"604,560","592,418","616,702"
04000US05,3,11,"604,560","592,418","616,702"
04000US05,3,12,"560,274","547,662","572,886"
04000US05,3,13,"206,738","200,526","212,950"
04000US05,3,14,"125,452","117,391","133,513"
04000US05,3,15,"417,149","410,801","423,497"
04000US05,3,16,"293,480","276,356","310,604"
04000US05,3,17,"138,442","131,645","145,239"
04000US05,3,18,"8,694","5,661","11,727"
04000US05,3,19,"5,848","2,456","9,240"
04000US05,3,20,"1,171,449","1,156,512","1,186,386"
04000US05,3,21,"962,071","944,450","979,692"
04000US05,3,22,"144,104","131,916","156,292"
04000US05,3,23,"5,576","3,494","7,658"
04000US05,3,24,"19,282","13,287","25,277"
04000US05,3,25,"10,801","6,952","14,650"
04000US05,3,26,"29,615","26,172","33,058"
04000US05,3,27,19.9,19.3,20.5
04000US05,3,28,"1,201,802","1,187,954","1,215,650"
04000US05,3,29,"341,954","325,194","358,714"
04000US05,3,30,"191,965","179,814","204,116"
04000US05,3,31,"295,473","282,958","307,988"
04000US05,3,32,"14,799","9,985","19,613"
04000US05,3,33,"137,313","125,501","149,125"
04000US05,3,34,"220,298","206,615","233,981"
04000US05,3,35,"41,038","28,678","53,398"
04000US05,3,36,"97,160","88,466","105,854"
04000US05,3,37,"195,042","178,576","211,508"
04000US05,3,38,"45,169","36,301","54,037"
04000US05,3,39,"150,040","139,495","160,585"
04000US05,3,40,"70,294","62,951","77,637"
04000US05,3,41,"27,005","21,098","32,912"
04000US05,3,42,"60,755","54,860","66,650"
04000US05,3,43,"72,476","62,957","81,995"
04000US05,3,44,"244,245","233,675","254,815"
04000US05,3,45,"87,395","79,849","94,941"
04000US05,3,46,"60,890","54,777","67,003"
04000US05,3,47,"50,293","44,991","55,595"
04000US05,3,48,"923,503","895,168","951,838"
04000US05,3,49,"180,155","157,279","203,031"
04000US05,3,50,"95,060","85,341","104,779"
04000US05,3,51,"3,084","1,167","5,001"
04000US05,3,52,"1,075,918","1,064,865","1,086,971"
04000US05,3,53,"123,649","115,798","131,500"
04000US05,3,54,"89,978","74,803","105,153"
04000US05,3,55,"164,263","149,348","179,178"
04000US05,3,56,"171,560","159,924","183,196"
04000US05,3,57,"180,353","171,117","189,589"
04000US05,3,58,"183,405","174,732","192,078"
04000US05,3,59,"81,754","75,158","88,350"
04000US05,3,60,"57,789","52,257","63,321"
04000US05,3,61,"12,555","9,636","15,474"
04000US05,3,62,"10,612","7,524","13,700"
04000US05,3,63,"34,246","33,490","35,002"
04000US05,3,64,"45,250","43,718","46,781"
04000US05,3,65,"828,219","811,406","845,032"
04000US05,3,66,"46,480","44,906","48,054"
04000US05,3,67,"347,736","337,418","358,054"
04000US05,3,68,"11,656","11,411","11,901"
04000US05,3,69,"183,478","175,387","191,569"
04000US05,3,70,"13,751","12,692","14,810"
04000US05,3,71,"50,728","44,792","56,664"
04000US05,3,72,"5,672","5,402","5,942"
04000US05,3,73,"22,673","18,951","26,395"
04000US05,3,74,"2,313","1,751","2,874"
04000US05,3,75,"107,302","98,535","116,069"
04000US05,3,76,"737,585","717,947","757,223"
04000US05,3,77,"53,320","46,946","59,694"
04000US05,3,78,"40,090","31,112","49,068"
04000US05,3,79,"96,350","86,613","106,087"
04000US05,3,80,"116,227","105,279","127,175"
04000US05,3,81,"138,839","130,417","147,261"
04000US05,3,82,"149,466","139,951","158,981"
04000US05,3,83,"73,728","67,442","80,014"
04000US05,3,84,"49,835","44,036","55,634"
04000US05,3,85,"11,168","8,461","13,875"
04000US05,3,86,"8,562","5,919","11,205"
04000US05,3,87,"41,072","40,355","41,789"
04000US05,3,88,"51,598","50,137","53,060"
04000US05,3,89,"18,556","17,983","19,129"
04000US05,3,90,"338,333","323,238","353,428"
04000US05,3,91,"19,988","18,843","21,133"
04000US05,3,92,"29,927","26,871","32,983"
04000US05,3,93,"21,298","20,787","21,809"
04000US05,3,94,"32,204","31,254","33,154"
04000US05,3,95,"24,437","23,375","25,499"
04000US05,3,96,"89,040","82,164","95,916"
04000US05,3,97,"69,419","63,208","75,630"
04000US05,3,98,"15,156","11,104","19,208"
04000US05,3,99,"51,127","45,857","56,397"
04000US05,3,100,"46,013","40,707","51,319"
04000US05,3,101,"10,085","6,683","13,487"
04000US05,3,102,"420,661","399,112","442,210"
04000US05,3,103,"262,109","250,177","274,041"
04000US05,3,104,"46,209","41,863","50,555"
04000US05,3,105,"155,919","141,565","170,273"
04000US05,3,106,"107,381","95,731","119,031"
04000US05,3,107,"119,557","107,603","131,511"
04000US05,3,108,16,15.1,16.8
04000US05,3,109,13.3,12.7,13.9
04000US05,3,110,12.9,11.6,14.1
04000US05,3,111,23.6,21.4,25.8
04000US05,3,112,26.6,23.5,29.6
04000US05,3,113,22.5,20,24.9
04000US05,3,114,27.3,25.2,29.3
04000US05,4,1,"1,214,302",     *****,     *****
04000US05,4,2,"865,738","851,411","880,065"
04000US05,4,3,"25,605","20,531","30,679"
04000US05,4,4,"44,600","37,005","52,195"
04000US05,4,5,"41,171","35,400","46,942"
04000US05,4,6,"29,690","22,210","37,170"
04000US05,4,7,"30,123","21,040","39,206"
04000US05,4,8,"23,364","17,797","28,931"
04000US05,4,9,"152,922","144,884","160,960"
04000US05,4,10,"1,089",0,"2,502"
04000US05,4,11,"62,339","53,911","70,767"
04000US05,4,12,"142,176","123,525","160,827"
04000US05,4,13,"118,847","109,832","127,862"
04000US05,4,14,"187,913","178,609","197,217"
04000US05,4,15,"242,739","229,763","255,715"
04000US05,4,16,"173,338","151,290","195,386"
04000US05,4,17,"123,802","108,413","139,191"
04000US05,4,18,"69,795","59,037","80,553"
04000US05,4,19,"93,353","85,545","101,161"
04000US05,4,20,"8,729","6,295","11,163"
04000US05,4,21,"25,950","18,968","32,932"
04000US05,4,22,"106,365","94,947","117,783"
04000US05,4,23,"249,833","238,309","261,357"
04000US05,4,24,"350,500","326,013","374,987"
04000US05,4,25,"252,742","236,291","269,193"
04000US05,4,26,"114,452","104,596","124,308"
04000US05,4,27,"55,206","49,201","61,211"
04000US05,4,28,"50,525","40,507","60,543"
04000US05,4,29,5.1,5,5.2
04000US05,4,30,"1,075,918","1,064,865","1,086,971"
04000US05,4,31,"404,734","386,392","423,076"
04000US05,4,32,"229,373","212,598","246,148"
04000US05,4,33,"134,603","126,028","143,178"
04000US05,4,34,"138,551","132,664","144,438"
04000US05,4,35,"87,415","80,772","94,058"
04000US05,4,36,"81,242","74,315","88,169"
04000US05,4,37,"87,037","79,537","94,537"
04000US05,4,38,"356,041","340,500","371,582"
04000US05,4,39,"422,721","407,645","437,797"
04000US05,4,40,"210,119","201,323","218,915"
04000US05,4,41,"529,711","486,982","572,440"
04000US05,4,42,"111,814","68,149","155,479"
04000US05,4,43,"385,510","334,643","436,377"
04000US05,4,44,"4,894","1,124","8,664"
04000US05,4,45,0,0,526
04000US05,4,46,"40,428","34,463","46,393"
04000US05,4,47,0,0,526
04000US05,4,48,"1,730",318,"3,142"
04000US05,4,49,"1,831",0,"3,697"
04000US05,4,50,"4,243","1,572","6,914"
04000US05,4,51,"9,558","5,645","13,471"
04000US05,4,52,"80,788","71,120","90,456"
04000US05,4,53,"1,038,456","1,024,898","1,052,014"
04000US05,4,54,"30,404","23,853","36,955"
04000US05,4,55,"7,058","4,549","9,567"
04000US05,4,56,"556,240","543,966","568,514"
04000US05,4,57,"108,117","89,957","126,277"
04000US05,4,58,"242,556","225,142","259,970"
04000US05,4,59,"111,094","102,363","119,825"
04000US05,4,60,"47,296","42,239","52,353"
04000US05,4,61,"29,018","24,057","33,979"
04000US05,4,62,"14,547","11,232","17,862"
04000US05,4,63,"3,612","1,928","5,296"
04000US05,4,64,0,0,526
04000US05,4,65,"83,699","80,439","86,959"
04000US05,4,66,"339,938","327,044","352,832"
04000US05,4,67,"3,034","1,756","4,312"
04000US05,4,68,"38,503","33,799","43,207"
04000US05,4,69,"83,246","74,282","92,210"
04000US05,4,70,"113,029","104,755","121,303"
04000US05,4,71,"69,741","61,895","77,587"
04000US05,4,72,"20,503","16,892","24,114"
04000US05,4,73,"11,882","8,786","14,978"
04000US05,4,74,806,782,830
04000US05,4,75,"216,302","206,026","226,578"
04000US05,4,76,"5,561","3,899","7,223"
04000US05,4,77,"49,623","44,125","55,121"
04000US05,4,78,"90,328","81,174","99,482"
04000US05,4,79,"45,641","40,629","50,653"
04000US05,4,80,"25,149","20,356","29,942"
04000US05,4,81,252,243,261
04000US05,4,82,"339,938","327,044","352,832"
04000US05,4,83,"181,342","173,433","189,251"
04000US05,4,84,"52,483","47,148","57,818"
04000US05,4,85,"33,664","28,626","38,702"
04000US05,4,86,"24,384","19,750","29,018"
04000US05,4,87,"46,827","41,169","52,485"
04000US05,4,88,"1,238",610,"1,866"
04000US05,4,89,"216,302","206,026","226,578"
04000US05,4,90,"106,612","97,507","115,717"
04000US05,4,91,"44,364","39,641","49,087"
04000US05,4,92,"21,677","18,399","24,955"
04000US05,4,93,"16,710","13,590","19,830"
04000US05,4,94,"7,609","5,612","9,606"
04000US05,4,95,"5,673","3,254","8,092"
04000US05,4,96,"12,963","10,532","15,394"
04000US05,4,97,694,0,"1,440"
04000US05,4,98,"336,540","319,911","353,169"
04000US05,4,99,"15,500","12,921","18,079"
04000US05,4,100,"20,558","16,829","24,287"
04000US05,4,101,"106,068","97,166","114,970"
04000US05,4,102,"124,185","114,314","134,056"
04000US05,4,103,"25,313","20,918","29,708"
04000US05,4,104,"9,581","6,666","12,496"
04000US05,4,105,"2,289","1,137","3,441"
04000US05,4,106,"33,046","27,396","38,696"
04000US05,4,107,513,504,522
04000US05,4,108,"52,285","45,765","58,805"
04000US05,4,109,"38,449","33,710","43,188"
04000US05,4,110,"47,862","41,536","54,188"
04000US05,4,111,"31,707","26,601","36,813"
04000US05,4,112,"19,679","15,136","24,222"
04000US05,4,113,"109,977","97,509","122,445"
04000US05,4,114,"36,581","29,714","43,448"
04000US06,1,1,"34,650,690",     *****,     *****
04000US06,1,2,"17,174,607","17,162,761","17,186,453"
04000US06,1,3,"17,476,083","17,464,237","17,487,929"
04000US06,1,4,"2,535,078","2,526,024","2,544,132"
04000US06,1,5,"2,557,788","2,508,878","2,606,698"
04000US06,1,6,"2,761,223","2,712,379","2,810,067"
04000US06,1,7,"2,397,382","2,383,636","2,411,128"
04000US06,1,8,"2,413,254","2,396,386","2,430,122"
04000US06,1,9,"5,143,644","5,125,927","5,161,361"
04000US06,1,10,"5,477,238","5,455,847","5,498,629"
04000US06,1,11,"4,713,943","4,697,017","4,730,869"
04000US06,1,12,"1,746,816","1,715,656","1,777,976"
04000US06,1,13,"1,321,056","1,287,080","1,355,032"
04000US06,1,14,"1,890,470","1,880,609","1,900,331"
04000US06,1,15,"1,300,757","1,280,849","1,320,665"
04000US06,1,16,"392,041","375,375","408,707"
04000US06,1,17,34.1,33.9,34.3
04000US06,1,18,"25,291,457","25,286,067","25,296,847"
04000US06,1,19,"23,911,557","23,887,526","23,935,588"
04000US06,1,20,"4,300,349","4,277,872","4,322,826"
04000US06,1,21,"3,583,268","3,573,713","3,592,823"
04000US06,1,22,"1,537,991","1,529,619","1,546,363"
04000US06,1,23,"2,045,277","2,037,985","2,052,569"
04000US06,1,24,"33,640,565","33,583,886","33,697,244"
04000US06,1,25,"22,945,587","22,811,338","23,079,836"
04000US06,1,26,"2,156,152","2,128,112","2,184,192"
04000US06,1,27,"269,638","243,000","296,276"
04000US06,1,28,"4,115,641","4,089,616","4,141,666"
04000US06,1,29,"423,518","390,411","456,625"
04000US06,1,30,"1,110,298","1,065,544","1,155,052"
04000US06,1,31,"985,855","938,885","1,032,825"
04000US06,1,32,"306,383","284,856","327,910"
04000US06,1,33,"394,538","359,983","429,093"
04000US06,1,34,"512,187","475,121","549,253"
04000US06,1,35,"382,862","348,470","417,254"
04000US06,1,36,"120,330","113,843","126,817"
04000US06,1,37,"25,810","18,890","32,730"
04000US06,1,38,"16,594","10,584","22,604"
04000US06,1,39,"32,638","22,576","42,700"
04000US06,1,40,"45,288","36,421","54,155"
04000US06,1,41,"4,033,217","3,906,067","4,160,367"
04000US06,1,42,"1,010,125","953,446","1,066,804"
04000US06,1,43,"272,245","240,300","304,190"
04000US06,1,44,"737,880","700,155","775,605"
04000US06,1,45,"23,802,141","23,672,709","23,931,573"
04000US06,1,46,"2,422,974","2,399,036","2,446,912"
04000US06,1,47,"532,026","504,413","559,639"
04000US06,1,48,"4,467,627","4,442,663","4,492,591"
04000US06,1,49,"182,880","170,104","195,656"
04000US06,1,50,"4,327,021","4,192,270","4,461,772"
04000US06,1,51,"34,650,690",     *****,     *****
04000US06,1,52,"11,980,884",     *****,     *****
04000US06,1,53,"9,885,974","9,809,609","9,962,339"
04000US06,1,54,"145,842","124,635","167,049"
04000US06,1,55,"85,695","72,218","99,172"
04000US06,1,56,"1,863,373","1,792,779","1,933,967"
04000US06,1,57,"22,669,806",     *****,     *****
04000US06,1,58,"15,540,287","15,528,052","15,552,522"
04000US06,1,59,"2,079,910","2,057,577","2,102,243"
04000US06,1,60,"163,185","151,941","174,429"
04000US06,1,61,"4,051,809","4,028,535","4,075,083"
04000US06,1,62,"116,526","110,570","122,482"
04000US06,1,63,"104,871","88,540","121,202"
04000US06,1,64,"613,218","581,015","645,421"
04000US06,1,65,"35,619","27,059","44,179"
04000US06,1,66,"577,599","547,490","607,708"
04000US06,1,67,"34,650,690",     *****,     *****
04000US06,1,68,"12,585,415","12,526,959","12,643,871"
04000US06,1,69,"6,315,575","6,254,416","6,376,734"
04000US06,1,70,"10,800,462","10,726,889","10,874,035"
04000US06,1,71,"2,866,700","2,785,247","2,948,153"
04000US06,1,72,"2,082,538","2,026,011","2,139,065"
04000US06,1,73,"760,537","733,537","787,537"
04000US06,1,74,"11,856,538","11,795,065","11,918,011"
04000US06,1,75,"8,105,897","8,044,113","8,167,681"
04000US06,1,76,"4,179,748","4,125,381","4,234,115"
04000US06,1,77,"5,929,936","5,861,289","5,998,583"
04000US06,1,78,"2,963,684","2,913,658","3,013,710"
04000US06,1,79,"1,525,965","1,480,342","1,571,588"
04000US06,1,80,"914,230","883,772","944,688"
04000US06,1,81,"3,750,641","3,689,246","3,812,036"
04000US06,1,82,"2,880,026","2,829,770","2,930,282"
04000US06,1,83,"906,696","881,243","932,149"
04000US06,1,84,"4,644,583","4,583,317","4,705,849"
04000US06,1,85,"2,586,363","2,564,116","2,608,610"
04000US06,1,86,2.92,2.9,2.94
04000US06,1,87,3.53,3.51,3.55
04000US06,1,88,"12,656,882",     *****,     *****
04000US06,1,89,"11,856,538","11,795,065","11,918,011"
04000US06,1,90,"800,344","738,871","861,817"
04000US06,1,91,0.9,0.8,1.1
04000US06,1,92,4.8,4.5,5.1
04000US06,1,93,"11,856,538","11,795,065","11,918,011"
04000US06,1,94,"6,883,008","6,822,098","6,943,918"
04000US06,1,95,"4,973,530","4,901,586","5,045,474"
04000US06,1,96,3,2.97,3.03
04000US06,1,97,2.81,2.78,2.84
04000US06,2,1,"10,115,380","10,057,970","10,172,790"
04000US06,2,2,"547,091","525,147","569,035"
04000US06,2,3,"492,193","467,807","516,579"
04000US06,2,4,"4,283,294","4,250,957","4,315,631"
04000US06,2,5,"2,176,924","2,151,385","2,202,463"
04000US06,2,6,"2,615,878","2,562,001","2,669,755"
04000US06,2,7,"21,985,965","21,973,443","21,998,487"
04000US06,2,8,"2,244,847","2,181,923","2,307,771"
04000US06,2,9,"2,113,152","2,072,430","2,153,874"
04000US06,2,10,"4,817,360","4,750,208","4,884,512"
04000US06,2,11,"4,775,045","4,698,961","4,851,129"
04000US06,2,12,"1,635,022","1,594,236","1,675,808"
04000US06,2,13,"4,112,764","4,051,499","4,174,029"
04000US06,2,14,"2,287,775","2,242,667","2,332,883"
04000US06,2,15,80.2,79.9,80.5
04000US06,2,16,29.1,28.8,29.4
04000US06,2,17,"13,148,803","13,138,706","13,158,900"
04000US06,2,18,"4,513,087","4,465,935","4,560,239"
04000US06,2,19,"7,093,056","7,037,622","7,148,490"
04000US06,2,20,"211,859","196,317","227,401"
04000US06,2,21,"280,533","266,099","294,967"
04000US06,2,22,"1,050,268","1,013,031","1,087,505"
04000US06,2,23,"13,647,798","13,636,868","13,658,728"
04000US06,2,24,"3,738,108","3,694,035","3,782,181"
04000US06,2,25,"6,868,279","6,797,518","6,939,040"
04000US06,2,26,"395,126","373,990","416,262"
04000US06,2,27,"1,123,633","1,100,413","1,146,853"
04000US06,2,28,"1,522,652","1,480,963","1,564,341"
04000US06,2,29,"498,420","475,655","521,185"
04000US06,2,30,"139,994","126,210","153,778"
04000US06,2,31,32,29,35
04000US06,2,32,28.1,25.6,30.5
04000US06,2,33,55,52,57
04000US06,2,34,30,25,35
04000US06,2,35,99,94,104
04000US06,2,36,23,21,26
04000US06,2,37,"860,577","827,331","893,823"
04000US06,2,38,"263,334","245,626","281,042"
04000US06,2,39,"54,029","45,817","62,241"
04000US06,2,40,"61,394","51,443","71,345"
04000US06,2,41,"46,098","38,655","53,541"
04000US06,2,42,"101,813","89,506","114,120"
04000US06,2,43,63.2,61.1,65.4
04000US06,2,44,69.9,67.1,72.7
04000US06,2,45,55.3,52.2,58.5
04000US06,2,46,15.7,13.2,18.3
04000US06,2,47,"25,206,687","25,194,607","25,218,767"
04000US06,2,48,"2,293,007","2,249,599","2,336,415"
04000US06,2,49,"8,201,356","8,177,060","8,225,652"
04000US06,2,50,"402,978","381,892","424,064"
04000US06,2,51,"20,245,973","20,216,834","20,275,112"
04000US06,2,52,"2,182,821","2,131,309","2,234,333"
04000US06,2,53,36.4,35.4,37.4
04000US06,2,54,"18,063,152","18,009,386","18,116,918"
04000US06,2,55,74.7,74.4,75
04000US06,2,56,"3,583,268","3,573,713","3,592,823"
04000US06,2,57,"1,440,126","1,414,290","1,465,962"
04000US06,2,58,"34,160,721","34,139,102","34,182,340"
04000US06,2,59,"28,926,113","28,796,275","29,055,951"
04000US06,2,60,"4,969,598","4,836,427","5,102,769"
04000US06,2,61,"3,481,088","3,348,440","3,613,736"
04000US06,2,62,"1,488,510","1,417,442","1,559,578"
04000US06,2,63,"1,031,701","970,187","1,093,215"
04000US06,2,64,"456,809","418,576","495,042"
04000US06,2,65,"265,010","239,906","290,114"
04000US06,2,66,"34,650,690",     *****,     *****
04000US06,2,67,"25,463,468","25,352,692","25,574,244"
04000US06,2,68,"25,096,472","24,981,803","25,211,141"
04000US06,2,69,"17,744,644","17,625,090","17,864,198"
04000US06,2,70,"7,351,828","7,270,460","7,433,196"
04000US06,2,71,"366,996","345,273","388,719"
04000US06,2,72,"9,187,222","9,076,446","9,297,998"
04000US06,2,73,"3,824,099","3,754,231","3,893,967"
04000US06,2,74,"5,363,123","5,267,414","5,458,832"
04000US06,2,75,"3,947,524","3,845,615","4,049,433"
04000US06,2,76,"5,239,698","5,164,816","5,314,580"
04000US06,2,77,"9,187,222","9,076,446","9,297,998"
04000US06,2,78,"689,945","657,565","722,325"
04000US06,2,79,"3,147,853","3,099,152","3,196,554"
04000US06,2,80,"105,485","89,645","121,325"
04000US06,2,81,"71,667","62,036","81,298"
04000US06,2,82,"5,031,695","4,945,046","5,118,344"
04000US06,2,83,"140,577","127,182","153,972"
04000US06,2,84,"32,115,612","32,106,558","32,124,666"
04000US06,2,85,"19,013,201","18,877,592","19,148,810"
04000US06,2,86,"13,102,411","12,966,268","13,238,554"
04000US06,2,87,"6,215,498","6,092,927","6,338,069"
04000US06,2,88,"8,681,074","8,567,300","8,794,848"
04000US06,2,89,"4,290,066","4,179,813","4,400,319"
04000US06,2,90,"1,341,352","1,286,603","1,396,101"
04000US06,2,91,"435,564","407,329","463,799"
04000US06,2,92,"2,831,183","2,784,259","2,878,107"
04000US06,2,93,"1,402,385","1,364,876","1,439,894"
04000US06,2,94,"248,802","222,205","275,399"
04000US06,2,95,"87,483","71,890","103,076"
04000US06,2,96,"34,650,690",     *****,     *****
04000US06,2,97,"227,187","200,508","253,866"
04000US06,2,98,"85,837","74,521","97,153"
04000US06,2,99,"195,057","175,308","214,806"
04000US06,2,100,"413,632","388,519","438,745"
04000US06,2,101,"2,684,246","2,615,190","2,753,302"
04000US06,2,102,"831,242","796,839","865,645"
04000US06,2,103,"135,342","120,803","149,881"
04000US06,2,104,"3,493,857","3,429,299","3,558,415"
04000US06,2,105,"138,711","123,921","153,501"
04000US06,2,106,"137,854","124,305","151,403"
04000US06,2,107,"2,685,604","2,619,168","2,752,040"
04000US06,2,108,"1,533,599","1,478,595","1,588,603"
04000US06,2,109,"50,415","41,351","59,479"
04000US06,2,110,"422,177","398,491","445,863"
04000US06,2,111,"484,299","456,440","512,158"
04000US06,2,112,"356,789","329,203","384,375"
04000US06,2,113,"443,842","420,036","467,648"
04000US06,2,114,"439,949","414,372","465,526"
04000US06,2,115,"569,502","539,234","599,770"
04000US06,2,116,"26,732","21,716","31,748"
04000US06,2,117,"192,246","169,199","215,293"
04000US06,2,118,"464,908","440,237","489,579"
04000US06,2,119,"130,961","115,195","146,727"
04000US06,2,120,"83,504","66,398","100,610"
04000US06,2,121,"1,278,261","1,228,138","1,328,384"
04000US06,2,122,"170,719","156,859","184,579"
04000US06,2,123,"52,525","40,287","64,763"
04000US06,3,1,"26,274,715","26,257,894","26,291,536"
04000US06,3,2,"17,171,389","17,102,016","17,240,762"
04000US06,3,3,"17,086,374","17,017,638","17,155,110"
04000US06,3,4,"15,638,433","15,572,203","15,704,663"
04000US06,3,5,"1,447,941","1,410,002","1,485,880"
04000US06,3,6,8.5,8.3,8.7
04000US06,3,7,"85,015","74,362","95,668"
04000US06,3,8,"9,103,326","9,032,887","9,173,765"
04000US06,3,9,"13,383,385","13,367,092","13,399,678"
04000US06,3,10,"7,660,398","7,599,161","7,721,635"
04000US06,3,11,"7,647,882","7,587,331","7,708,433"
04000US06,3,12,"6,972,820","6,910,112","7,035,528"
04000US06,3,13,"2,874,724","2,846,500","2,902,948"
04000US06,3,14,"1,559,318","1,519,786","1,598,850"
04000US06,3,15,"5,929,265","5,887,981","5,970,549"
04000US06,3,16,"3,788,588","3,730,744","3,846,432"
04000US06,3,17,"1,875,496","1,854,091","1,896,901"
04000US06,3,18,"135,981","124,105","147,857"
04000US06,3,19,"82,349","72,044","92,654"
04000US06,3,20,"15,188,553","15,118,337","15,258,769"
04000US06,3,21,"11,276,731","11,191,130","11,362,332"
04000US06,3,22,"1,913,591","1,853,409","1,973,773"
04000US06,3,23,"764,507","730,816","798,198"
04000US06,3,24,"352,557","328,506","376,608"
04000US06,3,25,"234,670","212,453","256,887"
04000US06,3,26,"646,497","616,795","676,199"
04000US06,3,27,26.5,26.1,27
04000US06,3,28,"15,638,433","15,572,203","15,704,663"
04000US06,3,29,"5,508,658","5,442,179","5,575,137"
04000US06,3,30,"2,566,293","2,497,627","2,634,959"
04000US06,3,31,"4,057,399","3,993,414","4,121,384"
04000US06,3,32,"219,755","197,673","241,837"
04000US06,3,33,"1,392,451","1,349,471","1,435,431"
04000US06,3,34,"1,893,877","1,840,364","1,947,390"
04000US06,3,35,"299,999","275,364","324,634"
04000US06,3,36,"1,110,709","1,070,972","1,150,446"
04000US06,3,37,"1,787,019","1,733,572","1,840,466"
04000US06,3,38,"621,324","593,878","648,770"
04000US06,3,39,"1,722,075","1,677,674","1,766,476"
04000US06,3,40,"730,856","703,585","758,127"
04000US06,3,41,"493,884","470,781","516,987"
04000US06,3,42,"1,125,108","1,089,981","1,160,235"
04000US06,3,43,"1,880,626","1,835,159","1,926,093"
04000US06,3,44,"2,965,223","2,902,657","3,027,789"
04000US06,3,45,"1,363,678","1,314,858","1,412,498"
04000US06,3,46,"791,333","755,835","826,831"
04000US06,3,47,"746,599","696,546","796,652"
04000US06,3,48,"11,780,297","11,678,025","11,882,569"
04000US06,3,49,"2,356,278","2,289,175","2,423,381"
04000US06,3,50,"1,456,573","1,420,797","1,492,349"
04000US06,3,51,"45,285","38,690","51,880"
04000US06,3,52,"11,856,538","11,795,065","11,918,011"
04000US06,3,53,"886,149","856,397","915,901"
04000US06,3,54,"623,537","600,511","646,563"
04000US06,3,55,"1,370,496","1,326,632","1,414,360"
04000US06,3,56,"1,298,667","1,265,880","1,331,454"
04000US06,3,57,"1,721,693","1,675,892","1,767,494"
04000US06,3,58,"2,242,767","2,205,262","2,280,272"
04000US06,3,59,"1,399,092","1,367,784","1,430,400"
04000US06,3,60,"1,399,527","1,368,961","1,430,093"
04000US06,3,61,"484,572","466,579","502,565"
04000US06,3,62,"430,038","410,819","449,257"
04000US06,3,63,"50,220","49,793","50,647"
04000US06,3,64,"67,022","66,538","67,505"
04000US06,3,65,"9,758,539","9,702,821","9,814,257"
04000US06,3,66,"67,620","67,089","68,152"
04000US06,3,67,"2,782,019","2,749,052","2,814,986"
04000US06,3,68,"12,588","12,464","12,712"
04000US06,3,69,"1,815,236","1,780,691","1,849,781"
04000US06,3,70,"18,919","18,394","19,443"
04000US06,3,71,"560,585","534,964","586,206"
04000US06,3,72,"7,770","7,601","7,938"
04000US06,3,73,"432,279","408,011","456,547"
04000US06,3,74,"4,896","4,672","5,121"
04000US06,3,75,"496,658","469,419","523,897"
04000US06,3,76,"8,105,897","8,044,113","8,167,681"
04000US06,3,77,"406,984","382,407","431,561"
04000US06,3,78,"321,211","303,166","339,256"
04000US06,3,79,"843,337","813,257","873,417"
04000US06,3,80,"856,875","826,648","887,102"
04000US06,3,81,"1,164,855","1,124,518","1,205,192"
04000US06,3,82,"1,574,078","1,540,655","1,607,501"
04000US06,3,83,"1,084,139","1,053,314","1,114,964"
04000US06,3,84,"1,123,370","1,096,046","1,150,694"
04000US06,3,85,"384,596","367,227","401,965"
04000US06,3,86,"346,452","329,222","363,682"
04000US06,3,87,"56,530","55,804","57,256"
04000US06,3,88,"73,826","73,196","74,457"
04000US06,3,89,"24,420","24,252","24,588"
04000US06,3,90,"3,750,641","3,689,246","3,812,036"
04000US06,3,91,"34,307","33,392","35,222"
04000US06,3,92,"48,509","47,850","49,168"
04000US06,3,93,"27,302","27,091","27,513"
04000US06,3,94,"41,637","41,341","41,933"
04000US06,3,95,"35,247","34,872","35,622"
04000US06,3,96,"848,512","819,173","877,851"
04000US06,3,97,"709,338","683,291","735,385"
04000US06,3,98,"108,895","95,006","122,784"
04000US06,3,99,"402,224","379,326","425,122"
04000US06,3,100,"365,830","344,776","386,884"
04000US06,3,101,"57,652","47,422","67,882"
04000US06,3,102,"4,610,036","4,480,131","4,739,941"
04000US06,3,103,"2,856,905","2,772,422","2,941,388"
04000US06,3,104,"272,030","253,341","290,719"
04000US06,3,105,"1,707,286","1,647,156","1,767,416"
