year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1976.0000     241.0000       1.3914       1.0000      23.0000      29.0000       0.7200     151.4200       9.7100      -5.5700      50.2726      -8.7500       8.4500       4.5900     610.7358     -17.6461      36.8346    1644.0000       8.6000     612.1000  358571.0000       0.0000      -3.4500       8.7500      -8.4500       4.5900       0.2800       0.6100       1.5100       0.0000       0.0000       0.0000       7.9400     610.2000
   1976.0000     241.0000       1.4139       1.0000      24.0000      50.0000       0.7200     151.4200       9.6900      -5.5700      50.2659      -7.2900      10.9600      -0.8700     629.5606       0.3296      -7.0326    1644.0000       9.6200     629.6000  437395.0000       0.0300       0.6400       7.2900     -10.9600      -0.8700       1.1900       0.7700       0.8400       0.2400     671.2000  774017.0000       9.1600     627.4000
   1976.0000     241.0000       1.4364       1.0000      26.0000      11.0000       0.7200     151.4200       9.6800      -5.5700      50.2692      -2.7100       9.5300       8.5100     656.3192      -3.7802      49.5801    1644.0000       9.3500     658.2000  411125.0000      -0.3300      -4.3200       2.7100      -9.5300       8.5100       1.0800       0.7300       1.3800       0.2700     688.9000  858217.0000       9.0200     656.0000
   1976.0000     241.0000       1.4589       1.0000      27.0000      32.0000       0.7200     151.4200       9.6700      -5.5700      50.2725      -4.7200       8.9500       7.1900     636.0527      -5.8838      53.1895    1644.0000       9.0300     638.3000  378790.0000      -0.5300      -4.7800       4.7200      -8.9500       7.1900       2.1000       0.2800       1.6800       0.0000       0.0000       0.0000       8.6900     632.3000
   1976.0000     241.0000       1.4814       1.0000      28.0000      53.0000       0.7200     151.4200       9.6600      -5.5700      50.2758      -8.4200       9.7400       1.8100     619.9095     -13.5265      13.3132    1644.0000       9.7700     620.2000  387362.0000      -1.2500      -1.2300       8.4200      -9.7400       1.8100       0.5400       0.1700       1.3000       0.0000       0.0000       0.0000       9.5500     616.5000
   1976.0000     241.0000       1.5039       1.0000      30.0000      14.0000       0.7200     151.4200       9.6400      -5.5700      50.2691      -2.4800       5.0200       5.6400     657.9147     -46.8137      77.3659    1644.0000      10.2100     664.1000  423339.0000      -4.0700      -6.6900       2.4800      -5.0200       5.6400       5.2800       1.0300       6.7600       0.0000       0.0000       0.0000       9.3200     666.6000
   1976.0000     241.0000       1.5264       1.0000      31.0000      35.0000       0.7200     151.4200       9.6300      -5.5700      50.2724       2.5300       3.9600      10.0400     692.4892     -40.4138      78.5429    1644.0000       9.1400     698.1000  354524.0000      -3.3400      -6.4600      -2.5300      -3.9600      10.0400       1.1600       4.3600       2.3400       0.0000       0.0000       0.0000       9.1600     700.3000
   1976.0000     241.0000       1.5489       1.0000      32.0000      56.0000       0.7200     151.4200       9.6200      -5.5700      50.2757      -0.9800       4.6500      11.4200     679.8887      -9.6123      57.6952    1644.0000       9.0400     682.4000  318973.0000      -0.8100      -4.8500       0.9800      -4.6500      11.4200       2.0500       2.5700       1.0200       0.2800     669.1000  766324.0000       8.3600     679.7000
   1976.0000     241.0000       1.6164       1.0000      36.0000      59.0000       0.7200     151.4300       9.5800      -5.5700      50.2756      -8.7100       7.9600      -2.4100     605.7295     -23.4815      -4.3378    1644.0000       9.8300     606.2000  392648.0000      -2.2200       0.4100       8.7100      -7.9600      -2.4100       1.4200       0.3300       3.9100       0.0000       0.0000       0.0000       9.0400     604.7000
   1976.0000     241.0000       1.6389       1.0000      38.0000      20.0000       0.7200     151.4300       9.5700      -5.5700      50.2789      -8.3700       6.9900       4.3700     617.0183     -24.0270      38.7407    1644.0000      10.2100     618.7000  431343.0000      -2.2300      -3.5900       8.3700      -6.9900       4.3700       1.1500       1.0600       3.6200       0.3400     650.9000  943235.0000       9.6700     618.8000
   1976.0000     241.0000       1.6614       1.0000      39.0000      41.0000       0.7200     151.4300       9.5600      -5.5700      50.2822      -8.2200       8.5600       0.4000     608.9476     -20.5201       2.8712    1644.0000       9.1600     609.3000  374830.0000      -1.9300      -0.2700       8.2200      -8.5600       0.4000       0.5700       0.4600       3.1100       0.2600     656.2000  580876.0000       8.6400     605.9000
   1976.0000     241.0000       1.6839       1.0000      41.0000       2.0000       0.7200     151.4300       9.5500      -5.5700      50.2855      -2.8600      10.2300       6.6600     652.5847     -10.5934      50.2203    1644.0000       8.4100     654.6000  358422.0000      -0.9300      -4.4000       2.8600     -10.2300       6.6600       0.8800       1.0200       1.8900       0.0000       0.0000       0.0000       8.0300     657.0000
   1976.0000     241.0000       1.7064       1.0000      42.0000      23.0000       0.7200     151.4300       9.5400      -5.5700      50.2888      -4.7500       7.9100       7.3200     627.9968     -30.3846      53.4592    1644.0000       8.7000     631.0000  384445.0000      -2.7700      -4.8600       4.7500      -7.9100       7.3200       2.9200       1.4300       2.3600       0.2200     691.3000  822042.0000       8.4900     636.0000
   1976.0000     241.0000       1.7289       1.0000      43.0000      44.0000       0.7200     151.4300       9.5200      -5.5700      50.2821     -11.1800       4.4200       2.7600       0.0000      -0.0000       0.0000    1644.0000       0.0000       0.0000       0.0000       0.0000       0.0000      11.1800      -4.4200       2.7600       0.2000       0.6000       0.5400       0.0000       0.0000       0.0000       9.0300     601.2000
   1976.0000     241.0000       1.7514       1.0000      45.0000       5.0000       0.7200     151.4300       9.5100      -5.5700      50.2853     -12.3600      -0.0700      -0.7000     588.5041     -80.8243      -9.2280    1644.0000       9.3800     594.1000  359906.0000      -7.8200       0.8900      12.3600       0.0700      -0.7000       0.3100       1.3800       0.6400       0.0000       0.0000       0.0000       8.7900     593.7000
   1976.0000     241.0000       1.7739       1.0000      46.0000      26.0000       0.7200     151.4300       9.5000      -5.5700      50.2886      -3.3500       7.4000       8.0200     651.8231      -8.7604      36.4459    1644.0000       9.4200     652.9000  381863.0000      -0.7700       0.0000       3.3500      -7.4000       8.0200       2.3500       1.6000       1.0400       0.3000     668.2000  816429.0000       8.6800     645.2000
   1976.0000     241.0000       1.7964       1.0000      47.0000      47.0000       0.7200     151.4300       9.4900      -5.5700      50.2919      -1.6600       4.9400      11.2000     646.1352     -57.7797      82.9870    1644.0000       9.0000     654.0000  386852.0000      -5.1100      -7.2900       1.6600      -4.9400      11.2000       0.6000       1.6100       0.6500       0.2900     684.3000  854267.0000       8.9200     651.7000
   1976.0000     241.0000       1.8189       1.0000      49.0000       8.0000       0.7200     151.4300       9.4800      -5.5700      50.2952      -8.1600       6.6200       4.7400     612.1979     -12.1824      24.2722    1644.0000       9.4300     612.8000  431048.0000      -1.1400      -2.2700       8.1600      -6.6200       4.7400       1.4900       2.2900       1.4900       0.2800     673.1000  737634.0000       9.1400     611.6000
   1976.0000     241.0000       1.8414       1.0000      50.0000      29.0000       0.7200     151.4300       9.4600      -5.5700      50.2885      -6.0400      -0.9800      -7.3200     613.9312    -119.7810     -60.2295    1644.0000       9.4800     628.4000  374892.0000     -11.0400       5.5000       6.0400       0.9800      -7.3200       0.9700       6.4900       3.6000       0.3300     663.3000 1196056.0000       8.7500     636.0000
   1976.0000     241.0000       1.8639       1.0000      51.0000      50.0000       0.7200     151.4300       9.4500      -5.5700      50.2918      -7.2000       7.7400      -4.2100     632.2868      -2.5382      -3.2003    1644.0000       9.5200     632.3000  386508.0000      -0.2300       0.2900       7.2000      -7.7400      -4.2100       1.6900       4.0000       2.0300       0.0000       0.0000       0.0000       9.0200     624.5000
   1976.0000     241.0000       1.8864       1.0000      53.0000      11.0000       0.7200     151.4300       9.4400      -5.5700      50.2951      -7.8700       5.3600      -8.4400     607.2726     -45.3413     -49.8519    1644.0000       9.6000     611.0000  367557.0000      -4.2700       4.6800       7.8700      -5.3600      -8.4400       0.9400       0.7500       1.1000       0.2800     682.3000  822042.0000       9.3700     609.1000
   1976.0000     241.0000       1.9089       1.0000      54.0000      32.0000       0.7200     151.4300       9.4300      -5.5700      50.2984      -7.9700       7.7300      -6.1300     614.2379     -32.0833     -44.7366    1644.0000       9.1900     616.7000  421179.0000      -2.9900       4.1600       7.9700      -7.7300      -6.1300       0.3000       0.4200       1.0800       0.2300     676.8000  806449.0000       8.5600     614.3000
   1976.0000     241.0000       1.9314       1.0000      55.0000      53.0000       0.7200     151.4300       9.4100      -5.5700      50.2917      -8.8200       8.3800      -1.7500     608.5527     -23.3782     -10.9491    1644.0000       9.2900     609.1000  367209.0000      -2.2000       1.0300       8.8200      -8.3800      -1.7500       0.8600       0.8300       0.7400       0.2700     682.4000  788362.0000       8.6700     606.0000
   1976.0000     241.0000       1.9539       1.0000      57.0000      14.0000       0.7200     151.4300       9.4000      -5.5700      50.2950      -6.2000       9.8800      -1.0100     612.5983     -14.8646     -16.4743    1644.0000       9.3700     613.0000  410540.0000      -1.3900       1.5400       6.2000      -9.8800      -1.0100       1.3800       0.8500       2.8200       0.0000       0.0000       0.0000       8.6500     614.8000
   1976.0000     241.0000       1.9764       1.0000      58.0000      35.0000       0.7200     151.4300       9.3900      -5.5700      50.2983      -3.2300       8.5300       7.9700     642.0376     -14.6820      53.1374    1644.0000       9.5200     644.4000  432828.0000      -1.3100      -4.7300       3.2300      -8.5300       7.9700       1.7700       0.8100       1.0000       0.2700     689.6000  877344.0000       8.9500     644.5000
   1976.0000     241.0000       1.9989       1.0000      59.0000      56.0000       0.7200     151.4300       9.3800      -5.5700      50.3016      -5.1100       6.4200       2.2800     611.7400     -20.8280      19.3428    1644.0000       9.7100     612.4000  477819.0000      -1.9500      -1.8100       5.1100      -6.4200       2.2800       1.3700       1.5900       7.7900       0.2400     680.5000  611646.0000       9.6000     614.3000
   1976.0000     241.0000       2.0214       2.0000       1.0000      17.0000       0.7200     151.4300       9.3700      -5.5700      50.3049      -7.6100       6.6100       5.6200     606.8483     -39.0304      39.7505    1644.0000       9.2000     609.4000  364756.0000      -3.6800      -3.7400       7.6100      -6.6100       5.6200       0.3800       1.1000       1.7500       0.0000       0.0000       0.0000       8.8300     612.0000
   1976.0000     241.0000       2.0439       2.0000       2.0000      38.0000       0.7200     151.4300       9.3600      -5.5700      50.3082      -7.2400       8.6700       3.9300     609.8400     -14.3717      21.8350    1644.0000       9.5400     610.4000  353764.0000      -1.3500      -2.0500       7.2400      -8.6700       3.9300       1.0900       0.8400       2.0700       0.0000       0.0000       0.0000       9.1800     614.5000
   1976.0000     241.0000       2.0664       2.0000       3.0000      59.0000       0.7200     151.4300       9.3400      -5.5700      50.3015      -5.8700       8.5900       5.5100     623.6260     -17.9641      22.7678    1644.0000       8.9900     624.3000  403735.0000      -1.6500      -2.0900       5.8700      -8.5900       5.5100       1.1300       1.5700       1.5500       0.0000       0.0000       0.0000       9.1400     624.0000
   1976.0000     241.0000       2.0889       2.0000       5.0000      20.0000       0.7200     151.4300       9.3300      -5.5800      50.3048      -8.1500       8.2300       1.3100     608.7546     -29.5601       5.8507    1644.0000       9.0900     609.5000  420623.0000      -2.7800      -0.5500       8.1500      -8.2300       1.3100       1.1600       1.0700       0.7400       0.0000       0.0000       0.0000       8.7400     608.9000
   1976.0000     241.0000       2.1114       2.0000       6.0000      41.0000       0.7200     151.4300       9.3200      -5.5800      50.3081      -6.0600       7.6700       7.1500     607.6591     -35.3566      31.4738    1644.0000       7.9900     609.5000  363788.0000      -3.3300      -2.9600       6.0600      -7.6700       7.1500       2.0400       1.3400       0.9700       0.2500     687.5000  967781.0000       7.9100     615.8000
   1976.0000     241.0000       2.1339       2.0000       8.0000       2.0000       0.7200     151.4300       9.3100      -5.5800      50.3114      -5.8900      10.1100       3.3100     626.7734     -28.4616      60.1926    1644.0000       7.6400     630.3000  341936.0000      -2.6000      -5.4800       5.8900     -10.1100       3.3100       1.6200       1.1600       1.9600       0.2200     671.8000  782333.0000       7.3700     626.8000
   1976.0000     241.0000       2.1564       2.0000       9.0000      23.0000       0.7200     151.4300       9.2900      -5.5800      50.3047      -6.9800       9.7000      -2.3200     625.1288     -12.7671     -17.3559    1644.0000       9.6100     625.5000  381379.0000      -1.1700       1.5900       6.9800      -9.7000      -2.3200       0.4700       0.6900       1.5500       0.2600     697.6000  637841.0000       9.3800     623.6000
   1976.0000     241.0000       2.1789       2.0000      10.0000      44.0000       0.7200     151.4300       9.2800      -5.5800      50.3080      -4.2200      11.5100       2.2400     641.9493      -8.0674      16.0265    1644.0000       9.0800     642.2000  415851.0000      -0.7200      -1.4300       4.2200     -11.5100       2.2400       0.4200       0.4000       0.3500       0.3200     670.9000  802707.0000       8.5700     638.6000
   1976.0000     241.0000       2.2014       2.0000      12.0000       5.0000       0.7200     151.4300       9.2700      -5.5800      50.3113      -1.8600       8.9600       8.0200     659.0038     -27.2748      61.1863    1644.0000       9.5100     662.4000  418142.0000      -2.3700      -5.3000       1.8600      -8.9600       8.0200       0.5200       0.8800       0.8000       0.0000       0.0000       0.0000       8.7600     656.9000
   1976.0000     241.0000       2.2239       2.0000      13.0000      26.0000       0.7200     151.4300       9.2600      -5.5800      50.3146      -4.8300      10.4600       4.6700     638.2451     -10.0264      40.3836    1644.0000       8.6800     639.6000  384530.0000      -0.9000      -3.6200       4.8300     -10.4600       4.6700       0.5900       0.3800       0.7900       0.2400     668.5000  801460.0000       8.2200     636.4000
   1976.0000     241.0000       2.2464       2.0000      14.0000      47.0000       0.7200     151.4300       9.2400      -5.5800      50.3079      -5.2200      10.4600       2.4200     648.1654     -10.4085      43.3976    1644.0000       9.7500     649.7000  474970.0000      -0.9200      -3.8300       5.2200     -10.4600       2.4200       1.0900       0.2800       1.9400       0.0000       0.0000       0.0000       9.3100     647.3000
   1976.0000     241.0000       2.2689       2.0000      16.0000       8.0000       0.7200     151.4300       9.2300      -5.5800      50.3112      -8.2400       5.0400      -7.4000     622.3239     -36.9729     -45.7812    1644.0000       9.2900     625.1000  374326.0000      -3.4000       4.2000       8.2400      -5.0400      -7.4000       1.0100       0.9300       1.4100       0.0000       0.0000       0.0000       9.1300     622.8000
   1976.0000     241.0000       2.2914       2.0000      17.0000      29.0000       0.7200     151.4300       9.2200      -5.5800      50.3145      -5.9300       2.9700     -10.5900     625.4617     -48.3463     -56.8705    1644.0000       9.3100     629.9000  368645.0000      -4.4200       5.1800       5.9300      -2.9700     -10.5900       0.8300       1.0100       0.5400       0.2200     689.4000  744911.0000       8.7800     632.5000
   1976.0000     241.0000       2.3139       2.0000      18.0000      50.0000       0.7200     151.4300       9.2100      -5.5800      50.3178      -7.4100       8.6300      -5.1000     624.6069       3.9246     -21.8122    1644.0000       9.5400     625.0000  418012.0000       0.3600       2.0000       7.4100      -8.6300      -5.1000       0.2800       0.5300       0.5900       0.2800     674.0000  833061.0000       9.1700     621.9000
   1976.0000     241.0000       2.3364       2.0000      20.0000      11.0000       0.7200     151.4400       9.2000      -5.5800      50.3211      -6.3600      10.9000      -1.8600     622.1923      -9.3397      -6.8424    1644.0000       9.3500     622.3000  369041.0000      -0.8600       0.6300       6.3600     -10.9000      -1.8600       0.8800       0.4100       0.8400       0.2300     684.5000  729110.0000       8.8500     622.4000
   1976.0000     241.0000       2.3589       2.0000      21.0000      32.0000       0.7200     151.4400       9.1900      -5.5800      50.3244      -8.3600       8.9900       1.1200     615.2994     -21.8093      19.6714    1644.0000       9.5400     616.0000  429268.0000      -2.0300      -1.8300       8.3600      -8.9900       1.1200       0.5400       0.2300       1.5300       0.2300     674.8000  806657.0000       8.8300     618.2000
   1976.0000     241.0000       2.3814       2.0000      22.0000      53.0000       0.7200     151.4400       9.1700      -5.5800      50.3177      -6.4800      10.4200      -0.6600     619.7604     -13.0903     -15.7996    1644.0000       8.7300     620.1000  346484.0000      -1.2100       1.4600       6.4800     -10.4200      -0.6600       0.7200       0.6400       0.9500       0.0000       0.0000       0.0000       8.4900     613.4000
   1976.0000     241.0000       2.4039       2.0000      24.0000      14.0000       0.7200     151.4400       9.1600      -5.5800      50.3210      -0.4000       9.7500       6.8900     675.8004     -18.6407      47.1560    1644.0000       8.3500     677.7000  383994.0000      -1.5800      -3.9900       0.4000      -9.7500       6.8900       2.4300       0.4100       1.7700       0.0000       0.0000       0.0000       7.9600     675.5000
   1976.0000     241.0000       2.4264       2.0000      25.0000      35.0000       0.7200     151.4400       9.1500      -5.5800      50.3243      -5.9700       8.0300      -0.6500     666.1929     -15.2344      35.2727    1644.0000      10.0800     667.3000  462425.0000      -1.3100      -3.0300       5.9700      -8.0300      -0.6500       2.4000       2.6500       4.0200       0.0000       0.0000       0.0000       9.7200     664.2000
   1976.0000     241.0000       2.4489       2.0000      26.0000      56.0000       0.7200     151.4400       9.1400      -5.5800      50.3276      -6.3100      -5.7600      -8.7400     635.8086    -105.3714     -44.2753    1644.0000       8.8100     646.0000  394158.0000      -9.4100       3.9300       6.3100       5.7600      -8.7400       0.5000       1.3500       0.4900       0.0000       0.0000       0.0000       8.4900     652.7000
   1976.0000     241.0000       2.4714       2.0000      28.0000      17.0000       0.7200     151.4400       9.1200      -5.5800      50.3209      -8.4400      -0.6600      -8.5200     631.0818     -79.8361     -57.4430    1644.0000       9.4100     638.7000  470104.0000      -7.2100       5.1600       8.4400       0.6600      -8.5200       0.4400       0.9600       0.6500       0.3000     688.3000  859048.0000       8.7300     641.9000
   1976.0000     241.0000       2.4939       2.0000      29.0000      38.0000       0.7200     151.4400       9.1100      -5.5800      50.3242      -8.7000       1.5600      -6.8300     611.8474     -75.5229     -52.2378    1644.0000       8.9200     618.7000  393135.0000       0.0000       0.0000       8.7000      -1.5600      -6.8300       1.2100       2.9700       2.2200       0.2900     703.7000 1182750.0000       8.3300     617.6000
   1976.0000     241.0000       2.5164       2.0000      30.0000      59.0000       0.7200     151.4400       9.1000      -5.5800      50.3275      -8.0300       5.4500      -5.9500       0.0000      -0.0000      -0.0000    1644.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.0300      -5.4500      -5.9500       0.3300       0.8800       1.4000       0.0000       0.0000       0.0000       0.0000       0.0000
   1976.0000     241.0000       2.5614       2.0000      33.0000      41.0000       0.7200     151.4400       9.0800      -5.5800      50.3341      -8.3100       6.9000      -4.7600     618.9704     -72.6028     -45.8753    1644.0000       8.4000     624.9000  384208.0000      -6.6900       4.2100       8.3100      -6.9000      -4.7600       1.1500       2.7500       1.2800       0.2000     701.3000  883997.0000       8.4900     628.9000
   1976.0000     241.0000       2.5839       2.0000      35.0000       2.0000       0.7200     151.4400       9.0600      -5.5800      50.3274      -8.9300       3.3600      -7.0000     623.2605     -66.4973     -40.4233    1644.0000       9.3200     628.1000  407090.0000      -6.0900       3.6900       8.9300      -3.3600      -7.0000       1.9100       1.3000       2.3700       0.3300     693.0000 1092105.0000       8.5300     625.1000
   1976.0000     241.0000       2.6064       2.0000      36.0000      23.0000       0.7200     151.4400       9.0500      -5.5800      50.3307      -6.8200      -5.1200      -7.6300     629.9459    -108.5841     -46.1574    1644.0000      10.0500     640.9000  485225.0000      -9.7800       4.1300       6.8200       5.1200      -7.6300       1.0900       1.5900       0.8700       0.3200     683.9000  836595.0000       9.2200     644.4000
   1976.0000     241.0000       2.6289       2.0000      37.0000      44.0000       0.7200     151.4400       9.0400      -5.5800      50.3340      -7.4600      -6.4100      -5.9700     626.2563    -117.9928     -39.5356    1644.0000       9.1200     638.5000  388074.0000     -10.6700       3.5500       7.4600       6.4100      -5.9700       0.5100       1.2300       0.6200       0.2700     678.4000  655721.0000       8.7100     641.9000
   1976.0000     241.0000       2.6514       2.0000      39.0000       5.0000       0.7200     151.4400       9.0300      -5.5800      50.3373      -7.5600      -3.9100      -7.7000     623.5554     -98.2038     -53.4506    1644.0000      10.0500     633.5000  438227.0000      -8.9500       4.8400       7.5600       3.9100      -7.7000       1.0100       0.6500       1.8500       0.2300     703.8000  584619.0000       9.2300     635.5000
   1976.0000     241.0000       2.6739       2.0000      40.0000      26.0000       0.7200     151.4400       9.0200      -5.5800      50.3406      -7.9300      -3.1900      -8.1600     626.0340     -86.6467     -61.6342    1644.0000       8.6000     635.0000  362102.0000      -7.8800       5.5700       7.9300       3.1900      -8.1600       0.2700       1.4000       0.6200       0.2600     688.4000 1110816.0000       7.9400     635.9000
   1976.0000     241.0000       2.6964       2.0000      41.0000      47.0000       0.7200     151.4400       9.0000      -5.5800      50.3339      -8.6100      -4.2000      -7.2300     616.7584     -93.2760     -46.4637    1644.0000       8.8600     625.5000  353744.0000      -8.6000       4.2600       8.6100       4.2000      -7.2300       0.2500       0.6500       0.2000       0.2400     693.4000  683788.0000       8.3600     632.8000
   1976.0000     241.0000       2.7189       2.0000      43.0000       8.0000       0.7200     151.4400       8.9900      -5.5800      50.3372      -8.8900      -3.5700      -6.1900     618.6713     -97.6559     -42.9186    1644.0000       9.1600     627.8000  400226.0000      -8.9700       3.9200       8.8900       3.5700      -6.1900       0.4700       2.1100       0.5900       0.3000     669.2000  708320.0000       8.6200     629.7000
   1976.0000     241.0000       2.7414       2.0000      44.0000      29.0000       0.7200     151.4400       8.9800      -5.5800      50.3405      -7.8400       6.9100      -2.5500     625.8594     -26.0124     -33.5957    1644.0000       9.5400     627.3000  380378.0000      -2.3800       3.0700       7.8400      -6.9100      -2.5500       0.4100       0.6100       1.2500       0.2900     699.1000  668611.0000       9.0000     629.4000
   1976.0000     241.0000       2.7639       2.0000      45.0000      50.0000       0.7200     151.4400       8.9700      -5.5800      50.3438      -9.1000       5.1000      -2.8500     608.3938     -52.9066      -3.5174    1644.0000      10.0300     610.7000  382662.0000      -4.9700       0.3300       9.1000      -5.1000      -2.8500       0.9000       1.4300       1.0400       0.3400     683.6000 1108945.0000       9.3000     608.0000
   1976.0000     241.0000       2.7864       2.0000      47.0000      11.0000       0.7200     151.4400       8.9600      -5.5800      50.3471      -5.7100       8.7100       3.7300     640.7123     -12.9735       8.5010    1644.0000       8.9000     640.9000  421033.0000      -1.1600      -0.7600       5.7100      -8.7100       3.7300       0.2800       0.6000       1.5100       0.3100     694.0000  943248.0000       8.3000     639.9000
   1976.0000     241.0000       2.8089       2.0000      48.0000      32.0000       0.7200     151.4400       8.9400      -5.5800      50.3403      -7.8800       1.3800      -8.0300     625.2767     -55.4745     -61.1073    1644.0000       8.9100     630.7000  405758.0000      -5.0700       5.5600       7.8800      -1.3800      -8.0300       0.7200       0.7400       1.0800       0.0000       0.0000       0.0000       8.2100     627.8000
   1976.0000     241.0000       2.8314       2.0000      49.0000      53.0000       0.7200     151.4400       8.9300      -5.5800      50.3436      -7.2900       7.1700       1.5100     630.8673     -29.9717     -42.3923    1644.0000       8.0100     633.0000  351223.0000      -2.7200       0.0000       7.2900      -7.1700       1.5100       1.6600       1.0400       3.3200       0.1700     699.7000  866325.0000       8.0700     635.0000
   1976.0000     241.0000       2.8539       2.0000      51.0000      14.0000       0.7200     151.4400       8.9200      -5.5800      50.3469      -9.4200       3.6200      -3.5700     625.3543     -16.4847     -23.1573    1644.0000       8.8700     626.0000  352854.0000      -1.5100       2.1200       9.4200      -3.6200      -3.5700       0.7800       1.9500       1.0700       0.2700     673.8000  854059.0000       7.9500     621.9000
   1976.0000     241.0000       2.8764       2.0000      52.0000      35.0000       0.7200     151.4400       8.9100      -5.5800      50.3502      -3.9700       9.3500      -4.5600     671.3525      -4.9214     -29.0779    1644.0000       8.8500     672.0000  375054.0000      -0.4200       2.4800       3.9700      -9.3500      -4.5600       2.2300       1.5200       0.7800       0.2700     690.2000  811647.0000       8.1600     671.6000
   1976.0000     241.0000       2.8989       2.0000      53.0000      56.0000       0.7200     151.4400       8.8900      -5.5800      50.3435      -9.8100       4.7000       0.2500     613.9119     -33.0334       0.3219    1644.0000       8.8100     614.8000  371490.0000      -3.0800      -0.0300       9.8100      -4.7000       0.2500       0.6500       1.1600       1.0700       0.3200     666.0000  752811.0000       8.7600     611.3000
