    1
42.635475 -87.815651  42.640491 -87.815247  42.643890 -87.814552
42.646400 -87.813843  42.648823 -87.812584  42.653767 -87.810799
42.657585 -87.809242  42.661137 -87.808319  42.666298 -87.806496
42.669483 -87.804428  42.673630 -87.803345  42.676712 -87.801720
42.680023 -87.799728  42.682472 -87.798058  42.685322 -87.796303
42.689056 -87.794289  42.691772 -87.792511  42.692257 -87.792046
42.695332 -87.789825  42.698208 -87.787773  42.700409 -87.786148
42.703663 -87.784042  42.708408 -87.781677  42.711277 -87.781212
42.715275 -87.780640  42.716892 -87.780380  42.718071 -87.780045
42.718475 -87.779808  42.718716 -87.779243  42.718887 -87.778381
42.718971 -87.778122  42.721489 -87.777672  42.724571 -87.777725
42.727154 -87.777985  42.728745 -87.777824  42.728714 -87.777824
42.728615 -87.778496  42.728733 -87.779243  42.730995 -87.779953
42.731823 -87.780083  42.732063 -87.779633  42.733017 -87.779106
42.733433 -87.779282  42.733402 -87.780701  42.733616 -87.782112
42.733780 -87.783592  42.734398 -87.782799  42.734386 -87.780487
42.735352 -87.779266  42.737438 -87.779167  42.738091 -87.778923
42.738533 -87.778908  42.738457 -87.779129  42.738358 -87.779915
42.739937 -87.780617  42.743237 -87.781189  42.745831 -87.781754
42.750397 -87.782364  42.752335 -87.781998  42.753540 -87.781586
42.756817 -87.780754  42.759491 -87.779739  42.762138 -87.778618
42.765034 -87.777557  42.767807 -87.775879  42.769901 -87.774429
42.771378 -87.772575  42.773426 -87.770119  42.774796 -87.768074
42.776863 -87.765259  42.777939 -87.763733  42.778839 -87.762177
42.779102 -87.761429  42.780094 -87.759796  42.781475 -87.758377
42.783154 -87.758812  42.785625 -87.760521  42.787800 -87.762688
42.789673 -87.764870  42.791565 -87.768051  42.793209 -87.771355
42.795082 -87.775032  42.797653 -87.779495  42.799095 -87.781952
42.801346 -87.785355  42.804310 -87.790100  42.807312 -87.793930
42.809967 -87.796722  42.812012 -87.799789  42.814034 -87.802086
42.816429 -87.804352  42.818630 -87.806595  42.820614 -87.808365
42.823349 -87.811386  42.825836 -87.813881  42.827835 -87.815796
42.829533 -87.817360  42.831570 -87.819313  42.832607 -87.820473
42.833389 -87.820938  42.833443 -87.820976  42.833469 -87.821007
42.835003 -87.821037  42.835892 -87.821609  42.837280 -87.822578
42.839516 -87.824013  42.841904 -87.825562  42.843399 -87.826683
42.845455 -87.828079  42.846645 -87.828842  42.847710 -87.826759
42.847969 -87.825409  42.848930 -87.825233  42.850647 -87.826271
42.850803 -87.827583  42.849865 -87.829575  42.850590 -87.830482
42.855030 -87.833817  42.858204 -87.835182  42.861469 -87.836670
42.866222 -87.838600  42.870247 -87.840034  42.873779 -87.841705
42.876942 -87.843979  42.878796 -87.844521  42.882545 -87.845955
42.884838 -87.846878  42.885395 -87.845970  42.887589 -87.845062
42.889091 -87.845024  42.889751 -87.845032  42.890724 -87.847588
42.891308 -87.848404  42.892685 -87.848923  42.894718 -87.848877
42.898415 -87.848038  42.902824 -87.846916  42.905525 -87.845734
42.906719 -87.844513  42.907059 -87.843468  42.906929 -87.841667
42.908287 -87.840744  42.910358 -87.841370  42.913490 -87.840027
42.915783 -87.840408  42.917854 -87.841782  42.920582 -87.842712
42.925632 -87.844200  42.930096 -87.845062  42.933418 -87.845322
42.937397 -87.844887  42.940914 -87.843338  42.943680 -87.842339
42.946289 -87.842506  42.948460 -87.842644  42.951733 -87.842850
42.954762 -87.843605  42.956989 -87.844185  42.960789 -87.844910
42.962738 -87.845200  42.965313 -87.846031  42.970291 -87.849388
42.974365 -87.852127  42.975758 -87.853249  42.975979 -87.853462
42.976711 -87.852966  42.977875 -87.853424  42.978542 -87.853928
42.978413 -87.855011  42.979275 -87.857826  42.980896 -87.859619
42.983593 -87.862442  42.987110 -87.866791  42.987541 -87.868050
42.989983 -87.872101  42.990715 -87.873512  42.992630 -87.876976
42.994232 -87.879768  42.995556 -87.880943  42.997143 -87.882141
42.998112 -87.882675  42.998512 -87.882439  42.999271 -87.883270
42.999008 -87.884254  43.000217 -87.886574  43.001350 -87.887337
43.002102 -87.887924  43.002953 -87.888008  43.004059 -87.886490
43.004929 -87.885277  43.005360 -87.884972  43.006657 -87.885826
43.008102 -87.887253  43.008919 -87.888100  43.008469 -87.889496
43.007996 -87.891251  43.008801 -87.891953  43.011314 -87.893082
43.014023 -87.894257  43.016422 -87.895058  43.017208 -87.894516
43.018021 -87.893707  43.018478 -87.893250  43.019249 -87.893311
43.020969 -87.894531  43.023117 -87.895226  43.024693 -87.895454
43.025982 -87.895432  43.027351 -87.895126  43.028915 -87.895470
43.028946 -87.895470  43.029694 -87.896278  43.031322 -87.896500
43.033245 -87.896637  43.035275 -87.896439  43.035896 -87.895905
43.036690 -87.895332  43.037952 -87.895630  43.039051 -87.895790
43.041321 -87.894806  43.042900 -87.893608  43.043716 -87.889130
43.044445 -87.886055  43.045773 -87.884232  43.046341 -87.883736
43.046997 -87.883972  43.046989 -87.885246  43.046074 -87.886574
43.046001 -87.887474  43.047245 -87.887672//
    1
43.047245 -87.887672  43.048389 -87.887085  43.049633 -87.887459
43.050922 -87.885719  43.051014 -87.884186  43.050812 -87.883247
43.051086 -87.882988  43.053196 -87.880714  43.054852 -87.879372
43.056744 -87.877052  43.057220 -87.875771  43.059231 -87.874260
43.061901 -87.872177  43.064133 -87.868988  43.067772 -87.865891
43.070137 -87.864311  43.072193 -87.863663  43.074196 -87.863609
43.074268 -87.864998  43.074398 -87.866379  43.075085 -87.866615
43.077431 -87.867424  43.081764 -87.869270  43.084599 -87.869499
43.087212 -87.869881  43.090343 -87.872391  43.093140 -87.873825
43.096584 -87.875084  43.099846 -87.876801  43.102489 -87.878983
43.105221 -87.882439  43.107620 -87.885757  43.110691 -87.889229
43.113644 -87.892197  43.116245 -87.894157  43.118629 -87.896080
43.122009 -87.898323  43.126183 -87.900368  43.128326 -87.900566
43.133003 -87.901291  43.136009 -87.900093  43.138363 -87.899246
43.141193 -87.897270  43.143009 -87.895912  43.145943 -87.893181
43.147556 -87.892433  43.151375 -87.890625  43.157681 -87.887886
43.162045 -87.885468  43.166737 -87.882774  43.169983 -87.881493
43.172756 -87.881355  43.175941 -87.881805  43.179008 -87.883186
43.182346 -87.884491  43.184502 -87.885040  43.186764 -87.886230
43.189766 -87.888855  43.192802 -87.891960  43.195076 -87.893745
43.196095 -87.894447  43.196980 -87.894684  43.198971 -87.895454
43.201195 -87.895889  43.204105 -87.895866  43.206577 -87.895538
43.208767 -87.894890  43.209587 -87.894905  43.210545 -87.894615
43.211338 -87.894608  43.211647 -87.894707  43.211948 -87.895042
43.215366 -87.896080  43.219234 -87.898056  43.221458 -87.899956
43.225143 -87.902672  43.229828 -87.905899  43.233757 -87.908447
43.238579 -87.909828  43.242481 -87.910301  43.247925 -87.910690
43.253517 -87.910156  43.258247 -87.908806  43.263096 -87.907486
43.267097 -87.906502  43.271305 -87.905113  43.276005 -87.903656
43.280087 -87.902809  43.284214 -87.901100  43.288086 -87.899246
43.291256 -87.897675  43.295345 -87.895317  43.298340 -87.893448
43.301910 -87.891212  43.306263 -87.888260  43.308311 -87.887573
43.311417 -87.887314  43.314846 -87.887535  43.316814 -87.886780
43.320702 -87.886002  43.324696 -87.884933  43.327610 -87.885132
43.331924 -87.885315  43.335583 -87.883881  43.338978 -87.883011
43.343719 -87.882263  43.347359 -87.881462  43.352127 -87.880402
43.357948 -87.878761  43.362217 -87.877541  43.366600 -87.876526
43.370712 -87.876205  43.373795 -87.874542  43.377861 -87.872353
43.381107 -87.870956  43.383751 -87.869537  43.384289 -87.868698
43.383591 -87.867249  43.384380 -87.865158  43.385136 -87.864197
43.385700 -87.862991  43.386654 -87.864662  43.388073 -87.868034
43.388626 -87.868515  43.388592 -87.865883  43.389755 -87.864662
43.391201 -87.864021  43.392384 -87.863800  43.394783 -87.862427
43.399101 -87.859200  43.402172 -87.856415  43.407173 -87.852463
43.410835 -87.849548  43.413826 -87.847107  43.417282 -87.844574
43.421261 -87.840446  43.425186 -87.835999  43.428432 -87.832458
43.433792 -87.828369  43.438290 -87.823967  43.442631 -87.820396
43.445511 -87.818214  43.448219 -87.815323  43.451752 -87.812523
43.455269 -87.810478  43.457939 -87.808868  43.461853 -87.806213
43.465504 -87.803970  43.468445 -87.802544  43.471760 -87.801598
43.475121 -87.800560  43.479351 -87.798317  43.482647 -87.796349
43.487194 -87.794044  43.490253 -87.792419  43.492516 -87.791428
43.493530 -87.791328  43.496246 -87.791298  43.497597 -87.791710
43.499123 -87.792419  43.499756 -87.792747  43.500248 -87.792809
43.500721 -87.792984  43.501163 -87.793846  43.503578 -87.793747
43.506218 -87.793648  43.508144 -87.793968  43.510509 -87.794128
43.513996 -87.793655  43.517925 -87.793816  43.521198 -87.794189
43.523594 -87.794502  43.526890 -87.794189  43.529766 -87.793633
43.533192 -87.793083  43.535904 -87.792671  43.539307 -87.792358
43.542625 -87.791786  43.545403 -87.792122  43.547451 -87.792747
43.549374 -87.793159  43.551594 -87.792946  43.553925 -87.792435
43.556854 -87.791862  43.559601 -87.791298  43.562031 -87.790680
43.564117 -87.789902  43.566437 -87.789093  43.568707 -87.788124
43.571190 -87.786850  43.573338 -87.785439  43.576221 -87.783173
43.579563 -87.780830  43.581928 -87.778992  43.584351 -87.777161
43.587421 -87.774857  43.589844 -87.772858  43.592804 -87.770569
43.595009 -87.768845  43.597343 -87.766975  43.599792 -87.765167
43.601612 -87.763832  43.604061 -87.761925  43.606968 -87.759544
43.609413 -87.757599  43.612404 -87.754845  43.615437 -87.752075
43.617992 -87.750206  43.620502 -87.748474  43.623516 -87.746132
43.625927 -87.744095  43.629059 -87.742020  43.632023 -87.739746
43.635101 -87.737442  43.637871 -87.735481  43.641621 -87.732391
43.644390 -87.730431  43.647224 -87.728355  43.649994 -87.726395
43.653374 -87.724152  43.656448 -87.722145  43.659664 -87.720047
43.662659 -87.718338  43.664814 -87.717117  43.667068 -87.715271
43.670273 -87.712708  43.672089 -87.711334  43.674488 -87.709602
43.676796 -87.707878  43.678562 -87.706123  43.680866 -87.704704
43.683655 -87.703453  43.686035 -87.702705  43.688721 -87.702332
43.691689 -87.702057  43.693779 -87.702385  43.695705 -87.702522
43.698132 -87.702759  43.700275 -87.702766  43.702896 -87.702286
43.704407 -87.702042  43.705864 -87.701859  43.706360 -87.701996
43.706532 -87.702896  43.706245 -87.703316  43.707123 -87.703293
43.707909 -87.702667  43.709782 -87.702881  43.712730 -87.703438
43.715706 -87.704338  43.718002 -87.705299  43.719654 -87.705933
43.722008 -87.706779  43.724251 -87.707619  43.726978 -87.708488
43.729565 -87.708916  43.732071 -87.709229  43.734104 -87.709389
43.736256 -87.709564  43.737350 -87.709526  43.737377 -87.709488
43.737377 -87.709488  43.738091 -87.709404  43.739456 -87.709053
43.741238 -87.708626  43.742603 -87.708107  43.743778 -87.707542
43.744438 -87.707367  43.744381 -87.707367  43.745728 -87.705673
43.745865 -87.705139  43.746181 -87.704636  43.747520 -87.703728
43.748425 -87.703629  43.749454 -87.702881  43.751179 -87.702454
43.753311 -87.701942  43.754387 -87.701759  43.754551 -87.701797
43.754551 -87.701759  43.754940 -87.702316  43.755283 -87.703140
43.755924 -87.703568  43.757477 -87.703270  43.759125 -87.702469
43.760830 -87.701172  43.761581 -87.699936  43.762005 -87.698456
43.762341 -87.696930  43.763180 -87.696220  43.764626 -87.695847
43.765312 -87.695488  43.765305 -87.696922  43.765484 -87.698128
43.767689 -87.700485  43.770508 -87.703133  43.773121 -87.705399
43.776867 -87.708290  43.778854 -87.708763  43.782452 -87.710213
43.785351 -87.711380  43.787067 -87.712357  43.790001 -87.714127
43.792358 -87.715271  43.795132 -87.717354  43.798599 -87.719688
43.801510 -87.721123  43.804607 -87.722694  43.807983 -87.724312
43.810810 -87.725708  43.812595 -87.726181  43.813835 -87.725998
43.814899 -87.725899  43.816109 -87.725746  43.817047 -87.725983
43.818565 -87.726440  43.821499 -87.727806  43.823647 -87.728340
43.827312 -87.728813  43.830750 -87.729324  43.835480 -87.729645
43.839714 -87.729500  43.843575 -87.728752  43.847408 -87.728188
43.850349 -87.728378  43.854095 -87.728874  43.857487 -87.729462
43.860401 -87.730072  43.863026 -87.731056  43.867779 -87.733017
43.871540 -87.734421  43.874329 -87.735069  43.877602 -87.735512
43.880100 -87.735443  43.883598 -87.734474  43.887180 -87.733162
43.892456 -87.731247  43.894779 -87.730148  43.898270 -87.728355
43.901985 -87.726654  43.905426 -87.725311  43.907402 -87.724998
43.908936 -87.724800  43.910721 -87.724373  43.911621 -87.724388
43.913322 -87.724075  43.915188 -87.723953  43.918282 -87.723175
43.920975 -87.723106  43.924320 -87.722404  43.926994 -87.721268
43.931042 -87.720062  43.933834 -87.719154  43.936375 -87.718513
43.938915 -87.717567  43.942383 -87.716187  43.944996 -87.714104
43.948338 -87.711807  43.951996 -87.708107  43.955444 -87.704971
43.958572 -87.702530  43.961201 -87.700447  43.963821 -87.699203
43.965958 -87.698265  43.969162 -87.697716  43.971378 -87.697243
43.974304 -87.696556  43.978310 -87.696136  43.982594 -87.695671
43.986347 -87.695351  43.990372 -87.694405  43.994118 -87.693047
43.997566 -87.691498  44.000923 -87.689964  44.004009 -87.688965
44.008518 -87.687096  44.013054 -87.685341  44.016685 -87.684280
44.020538 -87.682617  44.024216 -87.680763  44.027294 -87.678703
44.031784 -87.675613  44.034149 -87.673645  44.037781 -87.670815
44.040058 -87.668549  44.042740 -87.665764  44.046093 -87.662247
44.050022 -87.658531  44.052673 -87.655830  44.055534 -87.654083
44.060326 -87.652687  44.063068 -87.652725  44.068237 -87.652962
44.072186 -87.653908  44.074306 -87.654495  44.077110 -87.654495
44.079994 -87.654480  44.081963 -87.653893  44.083626 -87.652901
44.085255 -87.651291  44.086582 -87.650452  44.087914 -87.649460
44.088867 -87.648598  44.089523 -87.648087  44.089523 -87.648087
44.089386 -87.648582  44.089458 -87.649605  44.089855 -87.650742
44.091042 -87.650665  44.093204 -87.650566  44.096146 -87.650406
44.099781 -87.649467  44.102882 -87.647217  44.106388 -87.644096
44.109566 -87.640358  44.112442 -87.635597  44.115856 -87.630516
44.119419 -87.625084  44.124252 -87.618889  44.125904 -87.615532
44.127934 -87.609962  44.129948 -87.605301  44.132011 -87.599678
44.133350 -87.595482  44.135593 -87.589600  44.137203 -87.585449
44.139446 -87.579216  44.141827 -87.571686  44.142723 -87.567734
44.143101 -87.565178  44.143539 -87.563255  44.144123 -87.562134
44.144958 -87.561050  44.146790 -87.558556  44.148998 -87.555626
44.151585 -87.552361  44.153694 -87.548592  44.155857 -87.544876
44.158352 -87.540802  44.160641 -87.537834  44.162365 -87.535728
44.164032 -87.533768  44.165337 -87.532135  44.166000 -87.531166
44.166599 -87.530579  44.166737 -87.530342  44.169617 -87.528000
44.171410 -87.525131  44.173195 -87.523582  44.175835 -87.521614
44.178623 -87.519249  44.180798 -87.517578  44.182529 -87.516319
44.183758 -87.515594  44.185562 -87.514885  44.187794 -87.513725
44.190735 -87.512337  44.194317 -87.511009  44.196945 -87.510284
44.200298 -87.508965  44.202648 -87.508324  44.206120 -87.507225
44.209305 -87.506714  44.212021 -87.506371  44.213993 -87.506042
44.216763 -87.505844  44.218987 -87.505898  44.221634 -87.506157
44.224770 -87.506516  44.227337 -87.506706  44.229038 -87.507080
44.231083 -87.507774  44.233879 -87.508690  44.236839 -87.509773
44.240154 -87.511208  44.243069 -87.512566  44.246140 -87.514038
44.248829 -87.515556  44.252243 -87.517426  44.254799 -87.519257
44.257130 -87.520409  44.259396 -87.521294  44.261608 -87.522339
44.263939 -87.523445  44.266796 -87.525154  44.269241 -87.526527
44.272285 -87.528160  44.275101 -87.530167  44.278343 -87.531937
44.281334 -87.533607  44.283871 -87.535439  44.286278 -87.536629
44.288490 -87.537659  44.290981 -87.538696  44.294903 -87.539955
44.297749 -87.541092  44.300320 -87.541664  44.302998 -87.542351
44.304897 -87.542595  44.306713 -87.542885//
    1
44.306713 -87.542885  44.308968 -87.543198  44.311287 -87.543709
44.313408 -87.543907  44.316078 -87.543945  44.318413 -87.543991
44.320778 -87.544029  44.323490 -87.543808  44.325081 -87.543449
44.327847 -87.542686  44.329754 -87.541641  44.331104 -87.540756
44.332581 -87.539757  44.334122 -87.538300  44.335587 -87.537262
44.336803 -87.536278  44.338345 -87.534317  44.339203 -87.533386
44.340187 -87.532860  44.340919 -87.532448  44.341305 -87.532288
44.341305 -87.532249  44.341522 -87.532204  44.341576 -87.532089
44.341850 -87.532310  44.342327 -87.532677  44.342773 -87.533195
44.344231 -87.533501  44.347229 -87.533600  44.347801 -87.533394
44.351173 -87.532486  44.352337 -87.531654  44.355389 -87.529968
44.357124 -87.528351  44.359081 -87.527138  44.362259 -87.524834
44.364182 -87.523140  44.366657 -87.521576  44.370056 -87.519409
44.373081 -87.517860  44.377094 -87.516716  44.378765 -87.516479
44.382343 -87.516403  44.386070 -87.516106  44.389954 -87.516258
44.392231 -87.516190  44.394871 -87.516220  44.396900 -87.516045
44.399364 -87.515404  44.402046 -87.514893  44.404453 -87.513832
44.408466 -87.512489  44.411282 -87.511566  44.414345 -87.510559
44.417313 -87.509132  44.419823 -87.507950  44.422173 -87.506966
44.424862 -87.505272  44.428284 -87.503151  44.431126 -87.502106
44.433655 -87.501877  44.436344 -87.501534  44.437824 -87.501442
44.439720 -87.501465  44.442005 -87.501892  44.443855 -87.502068
44.445988 -87.501656  44.448036 -87.501129  44.449661 -87.500931
44.451385 -87.500496  44.453903 -87.500000  44.456249 -87.499199
44.458626 -87.498398  44.459393 -87.498001  44.460949 -87.497345
44.462448 -87.496605  44.463646 -87.495995  44.464268 -87.495522
44.464512 -87.495171  44.464340 -87.494820  44.463581 -87.493866
44.463047 -87.493301  44.463047 -87.493301  44.463726 -87.492706
44.464825 -87.492294  44.465340 -87.492432  44.465485 -87.492538
44.466770 -87.493729  44.468208 -87.494522  44.470341 -87.493690
44.472878 -87.492500  44.474751 -87.491417  44.476768 -87.490395
44.479061 -87.489372  44.481819 -87.488525  44.484470 -87.487640
44.487453 -87.487053  44.489891 -87.486404  44.493336 -87.485497
44.495255 -87.485008  44.497955 -87.484085  44.499126 -87.483330
44.499813 -87.483192  44.499920 -87.483154  44.500252 -87.483101//
    1
42.826256 -86.211571  42.823845 -86.211708  42.821129 -86.211403
42.816685 -86.210693  42.814236 -86.210648  42.810093 -86.210320
42.807121 -86.210411  42.803631 -86.210571  42.800941 -86.210442
42.797947 -86.210434  42.795414 -86.210693  42.791134 -86.210686
42.788361 -86.210381  42.785397 -86.210182  42.782806 -86.210617
42.780087 -86.210793  42.777691 -86.211342  42.776340 -86.211617
42.775402 -86.211891  42.774170 -86.211952  42.774143 -86.211952
42.773785 -86.212204  42.773483 -86.211494  42.773365 -86.210068
42.773602 -86.208191  42.773346 -86.205994  42.773190 -86.204163
42.774860 -86.201485  42.777855 -86.198563  42.780849 -86.195496
42.782749 -86.191956  42.783421 -86.190002  42.784191 -86.186523
42.785927 -86.185806  42.789188 -86.184525  42.790436 -86.185699
42.791500 -86.186684  42.792511 -86.184509  42.792171 -86.181648
42.788692 -86.177307  42.786167 -86.174179  42.783531 -86.170052
42.781528 -86.167007  42.780830 -86.165062  42.781796 -86.161171
42.780914 -86.158333  42.779968 -86.156685  42.779831 -86.155785
42.779942 -86.155685  42.783375 -86.155739  42.786232 -86.153183
42.789665 -86.149307  42.791546 -86.147209  42.793503 -86.146683
42.795403 -86.145905  42.796158 -86.144356  42.796440 -86.143616
42.795616 -86.144119  42.792942 -86.144905  42.790970 -86.144234
42.788822 -86.145050  42.786591 -86.146202  42.785847 -86.146225
42.784973 -86.144989  42.786324 -86.140892  42.787342 -86.137749
42.788746 -86.133682  42.789997 -86.131538  42.792034 -86.131500
42.792881 -86.128960  42.794983 -86.127090  42.795792 -86.125916
42.795826 -86.120720  42.795467 -86.117699  42.796268 -86.116554
42.797104 -86.115753  42.796204 -86.115219  42.792679 -86.115677
42.791512 -86.117561  42.790142 -86.120583  42.788406 -86.124268
42.786251 -86.126991  42.784817 -86.130753  42.783493 -86.134705
42.782005 -86.138000  42.781307 -86.139732  42.780361 -86.141350
42.779278 -86.143074  42.778625 -86.145554  42.776264 -86.147972
42.775990 -86.151863  42.776028 -86.154694  42.777149 -86.157761
42.777203 -86.161133  42.776459 -86.164841  42.777119 -86.165001
42.776936 -86.167480  42.777210 -86.170387  42.776054 -86.173866
42.775539 -86.177086  42.775108 -86.179451  42.774235 -86.181374
42.773300 -86.184738  42.772720 -86.188438  42.772251 -86.192192
42.771885 -86.196716  42.770790 -86.198959  42.769627 -86.201096
42.769009 -86.202339  42.769394 -86.204773  42.770424 -86.206421
42.771656 -86.206818  42.772419 -86.208092  42.772728 -86.209694
42.772747 -86.210808  42.772198 -86.211464  42.770634 -86.211258
42.767483 -86.210197  42.763371 -86.209610  42.760872 -86.209221
42.758369 -86.208885  42.753124 -86.208786  42.746426 -86.208603
42.740986 -86.208687  42.733929 -86.208275  42.728653 -86.207916
42.724258 -86.207764  42.720139 -86.207878  42.716702 -86.208115
42.710411 -86.207924  42.703873 -86.207817  42.697445 -86.208336
42.692196 -86.208649  42.687439 -86.208977  42.683971 -86.209984
42.681320 -86.211060  42.678562 -86.212006  42.677376 -86.212440
42.676796 -86.212791  42.676334 -86.212753  42.676243 -86.210526
42.676144 -86.208336  42.676262 -86.205505  42.676327 -86.203476
42.675278 -86.200783  42.674065 -86.198799  42.672398 -86.197838
42.670078 -86.198540  42.667217 -86.199387  42.664928 -86.200195
42.662884 -86.201683  42.661938 -86.203590  42.660206 -86.205872
42.657261 -86.206558  42.654961 -86.206444  42.653847 -86.205200
42.653976 -86.202530  42.653931 -86.201347  42.651886 -86.198936
42.650848 -86.198837  42.649807 -86.198898  42.648640 -86.199875
42.647984 -86.202538  42.647930 -86.205795  42.648811 -86.208664
42.650177 -86.210243  42.652431 -86.210182  42.655346 -86.209000
42.657696 -86.208336  42.659618 -86.207886  42.661880 -86.206596
42.663555 -86.203888  42.665470 -86.201393  42.667152 -86.200272
42.670456 -86.199112  42.672131 -86.199287  42.673988 -86.200722
42.675426 -86.203163  42.676014 -86.205544  42.675499 -86.207092
42.675903 -86.208549  42.675930 -86.209801  42.676014 -86.211189
42.676144 -86.212639  42.673271 -86.213814  42.669170 -86.214737
42.662617 -86.217216  42.656960 -86.219673  42.653286 -86.221764
42.649754 -86.224144  42.645996 -86.226044  42.641586 -86.227936
42.637398 -86.229118  42.634453 -86.229660  42.630257 -86.229469
42.625946 -86.228439  42.622658 -86.228035  42.619934 -86.228065
42.616360 -86.228035  42.611397 -86.227463  42.609207 -86.227203
42.606689 -86.227936  42.603432 -86.227028  42.598438 -86.226341
42.595058 -86.226440  42.590996 -86.226631  42.588379 -86.226875
42.583366 -86.227928  42.578770 -86.229256  42.574909 -86.231003
42.570686 -86.233376  42.567101 -86.234779  42.563377 -86.235756
42.558918 -86.237274  42.553886 -86.238251  42.548103 -86.239143
42.542213 -86.240631  42.538193 -86.241455  42.530899 -86.242912
42.525562 -86.244034  42.519943 -86.244781  42.515987 -86.245605
42.511200 -86.246216  42.506660 -86.246910  42.500637 -86.247726
42.496181 -86.248268  42.492111 -86.248871  42.487812 -86.249496
42.482552 -86.250877  42.476192 -86.252426  42.471901 -86.253822
42.465069 -86.255592  42.458046 -86.257744  42.452671 -86.259018
42.447739 -86.260193  42.444267 -86.261559  42.440269 -86.263443
42.435993 -86.265404  42.431801 -86.267212  42.427883 -86.269127
42.424210 -86.271133  42.420013 -86.273567  42.417114 -86.274475
42.413418 -86.275925  42.410358 -86.277649  42.408752 -86.278534
42.405991 -86.280548  42.403976 -86.281921  42.402840 -86.282822
42.402008 -86.283470  42.401340 -86.284004  42.401009 -86.284340
42.399864 -86.283745  42.399834 -86.283745  42.399227 -86.283539
42.398533 -86.283302  42.396481 -86.283470  42.394875 -86.284103
42.393154 -86.284729  42.389992 -86.285652  42.387321 -86.286697
42.384579 -86.288078  42.382378 -86.289215  42.380962 -86.289864
42.379520 -86.290298  42.377689 -86.290634  42.375877 -86.290863
42.374298 -86.291374  42.372524 -86.292160  42.369877 -86.292984
42.367374 -86.293793  42.364914 -86.294487  42.362648 -86.295113
42.360466 -86.295799  42.359558 -86.295837  42.357349 -86.296669
42.355286 -86.297691  42.353039 -86.299011  42.351753 -86.299400
42.350071 -86.300186  42.347816 -86.301323  42.346596 -86.302048
42.345707 -86.302567  42.343773 -86.303581  42.341599 -86.304489
42.339657 -86.305794  42.337513 -86.307121  42.336189 -86.307877
42.333153 -86.307854  42.333183 -86.307854  42.332268 -86.308228
42.329693 -86.309784  42.327374 -86.310883  42.323784 -86.313042
42.319729 -86.315498  42.317341 -86.316597  42.313511 -86.318024
42.311615 -86.318710  42.309727 -86.319862  42.307793 -86.321533
42.303738 -86.323616  42.299446 -86.326965  42.296650 -86.328354
42.294056 -86.329750  42.291485 -86.331116  42.288254 -86.333115
42.283329 -86.335869  42.278931 -86.338409  42.275089 -86.341217
42.271385 -86.343277  42.267624 -86.345406  42.263355 -86.347672
42.259041 -86.350517  42.255138 -86.353287  42.251526 -86.355606
42.248535 -86.357773  42.244877 -86.360191  42.241272 -86.362885
42.236706 -86.366364  42.232944 -86.369095  42.230755 -86.370392
42.226940 -86.373459  42.223743 -86.376610  42.220303 -86.379539
42.217571 -86.381851  42.215069 -86.384331  42.212471 -86.386848
42.209171 -86.389366  42.206215 -86.391785  42.203018 -86.395050
42.199726 -86.397972  42.195896 -86.401520  42.192345 -86.405060
42.188869 -86.408333  42.184818 -86.412445  42.181850 -86.415253
42.178715 -86.417870  42.176361 -86.420250  42.171871 -86.424576
42.169025 -86.427628  42.167595 -86.429337  42.166630 -86.430511
42.164478 -86.432816  42.163033 -86.434189  42.161083 -86.436234
42.158226 -86.439011  42.154972 -86.442375  42.154041 -86.443474
42.152744 -86.444885  42.152744 -86.444885  42.152363 -86.445236
42.152390 -86.445198  42.152363 -86.445198  42.152336 -86.445198
42.152363 -86.445236  42.151779 -86.445786  42.151566 -86.446053
42.148422 -86.449501  42.145237 -86.452530  42.141407 -86.455734
42.137768 -86.459076  42.134892 -86.462425  42.131718 -86.466713
42.127224 -86.471741  42.124962 -86.474205  42.122742 -86.476364
42.119846 -86.478958  42.118038 -86.480843  42.116077 -86.483437
42.115353 -86.484955  42.114815 -86.487259  42.114452 -86.488022
42.114296 -86.488243  42.114185 -86.488335  42.114082 -86.488556
42.114323 -86.489479  42.114685 -86.491325  42.114269 -86.492126
42.113728 -86.492638  42.112976 -86.492149  42.112225 -86.490028
42.111732 -86.488144  42.111435 -86.487389  42.109821 -86.487457
42.107204 -86.488144  42.103897 -86.489944  42.100044 -86.492676
42.096775 -86.493645  42.094898 -86.494217  42.093174 -86.495415
42.092346 -86.496086  42.090889 -86.497208  42.089485 -86.498169
42.087276 -86.499580  42.083263 -86.501450  42.080608 -86.502769
42.076927 -86.504913  42.071548 -86.507935  42.067139 -86.510277
42.062836 -86.513458  42.057838 -86.516563  42.053108 -86.519394
42.048405 -86.523041  42.043247 -86.526306  42.039318 -86.529213
42.034996 -86.532692  42.030525 -86.535851  42.025578 -86.538727
42.022446 -86.540695  42.018208 -86.543282  42.015129 -86.545174
42.011280 -86.548004  42.008228 -86.550125  42.006229 -86.551292
42.003040 -86.553154  42.001068 -86.554321  42.000473 -86.554649
42.000175 -86.554733  41.995907 -86.558403  41.992130 -86.560097
41.988541 -86.561867  41.984066 -86.563385  41.980476 -86.565010
41.978077 -86.566040  41.974262 -86.567413  41.971527 -86.568336
41.967422 -86.570160  41.963596 -86.571678  41.958565 -86.573845
41.954544 -86.575966  41.951305 -86.577278  41.946819 -86.579346
41.943111 -86.581078  41.938004 -86.583397  41.933998 -86.586288
