                                                       01 Apr 2008 21:39:24
Satellite-CALIPSO-Sensor-LIDAR_3deg


       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
 2 Apr 2008 00:30:32.721           54.5482            30.0190    712.082260
 2 Apr 2008 00:30:42.000           54.0024            29.7453    711.966827
 2 Apr 2008 00:30:52.000           53.4135            29.4572    711.841807
 2 Apr 2008 00:31:02.000           52.8241            29.1757    711.716222
 2 Apr 2008 00:31:12.000           52.2342            28.9007    711.590144
 2 Apr 2008 00:31:22.000           51.6438            28.6317    711.463649
 2 Apr 2008 00:31:32.000           51.0529            28.3686    711.336811
 2 Apr 2008 00:31:42.000           50.4615            28.1110    711.209708
 2 Apr 2008 00:31:52.000           49.8696            27.8588    711.082414
 2 Apr 2008 00:32:02.000           49.2773            27.6116    710.955005
 2 Apr 2008 00:32:12.000           48.6846            27.3693    710.827560
 2 Apr 2008 00:32:22.000           48.0915            27.1316    710.700154
 2 Apr 2008 00:32:32.000           47.4980            26.8984    710.572865
 2 Apr 2008 00:32:42.000           46.9041            26.6694    710.445770
 2 Apr 2008 00:32:52.000           46.3098            26.4446    710.318947
 2 Apr 2008 00:33:02.000           45.7152            26.2236    710.192473
 2 Apr 2008 00:33:12.000           45.1202            26.0064    710.066426
 2 Apr 2008 00:33:22.000           44.5250            25.7928    709.940885
 2 Apr 2008 00:33:32.000           43.9294            25.5827    709.815928
 2 Apr 2008 00:33:42.000           43.3334            25.3759    709.691632
 2 Apr 2008 00:33:52.000           42.7372            25.1722    709.568077
 2 Apr 2008 00:34:02.000           42.1407            24.9717    709.445339
 2 Apr 2008 00:34:12.000           41.5439            24.7741    709.323498
 2 Apr 2008 00:34:22.000           40.9469            24.5793    709.202630
 2 Apr 2008 00:34:31.776           40.3629            24.3915    709.085481

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
 2 Apr 2008 02:03:05.223           75.8602            30.0452    715.723348
 2 Apr 2008 02:03:15.000           75.3757            28.6397    715.670751
 2 Apr 2008 02:03:25.000           74.8725            27.2913    715.614210
 2 Apr 2008 02:03:35.000           74.3622            26.0256    715.554925
 2 Apr 2008 02:03:45.000           73.8456            24.8358    715.492932
 2 Apr 2008 02:03:55.000           73.3231            23.7157    715.428265
 2 Apr 2008 02:04:05.000           72.7954            22.6595    715.360960
 2 Apr 2008 02:04:15.000           72.2628            21.6621    715.291057
 2 Apr 2008 02:04:25.000           71.7259            20.7189    715.218595
 2 Apr 2008 02:04:35.000           71.1849            19.8256    715.143615
 2 Apr 2008 02:04:45.000           70.6402            18.9783    715.066160
 2 Apr 2008 02:04:55.000           70.0922            18.1735    714.986274
 2 Apr 2008 02:05:05.000           69.5410            17.4081    714.904003
 2 Apr 2008 02:05:15.000           68.9869            16.6791    714.819393
 2 Apr 2008 02:05:25.000           68.4302            15.9838    714.732493
 2 Apr 2008 02:05:35.000           67.8710            15.3200    714.643352
 2 Apr 2008 02:05:45.000           67.3095            14.6853    714.552021
 2 Apr 2008 02:05:55.000           66.7459            14.0779    714.458553
 2 Apr 2008 02:06:05.000           66.1803            13.4957    714.363000
 2 Apr 2008 02:06:15.000           65.6129            12.9372    714.265418
 2 Apr 2008 02:06:25.000           65.0437            12.4007    714.165862
 2 Apr 2008 02:06:35.000           64.4730            11.8850    714.064390
 2 Apr 2008 02:06:45.000           63.9007            11.3886    713.961059
 2 Apr 2008 02:06:55.000           63.3270            10.9103    713.855929
 2 Apr 2008 02:07:05.000           62.7520            10.4491    713.749060
 2 Apr 2008 02:07:15.000           62.1757            10.0040    713.640514
 2 Apr 2008 02:07:25.000           61.5982             9.5739    713.530354
 2 Apr 2008 02:07:35.000           61.0196             9.1580    713.418642
 2 Apr 2008 02:07:45.000           60.4400             8.7554    713.305443
 2 Apr 2008 02:07:55.000           59.8593             8.3655    713.190823
 2 Apr 2008 02:08:05.000           59.2778             7.9875    713.074848
 2 Apr 2008 02:08:15.000           58.6953             7.6208    712.957586
 2 Apr 2008 02:08:25.000           58.1120             7.2648    712.839103
 2 Apr 2008 02:08:35.000           57.5278             6.9189    712.719470
 2 Apr 2008 02:08:45.000           56.9429             6.5825    712.598755
 2 Apr 2008 02:08:55.000           56.3573             6.2552    712.477029
 2 Apr 2008 02:09:05.000           55.7710             5.9365    712.354364
 2 Apr 2008 02:09:15.000           55.1840             5.6260    712.230830
 2 Apr 2008 02:09:25.000           54.5964             5.3233    712.106501
 2 Apr 2008 02:09:35.000           54.0081             5.0280    711.981449
 2 Apr 2008 02:09:45.000           53.4193             4.7398    711.855749
 2 Apr 2008 02:09:55.000           52.8299             4.4583    711.729474
 2 Apr 2008 02:10:05.000           52.2400             4.1831    711.602699
 2 Apr 2008 02:10:15.000           51.6496             3.9141    711.475499
 2 Apr 2008 02:10:25.000           51.0587             3.6509    711.347950
 2 Apr 2008 02:10:35.000           50.4673             3.3932    711.220129
 2 Apr 2008 02:10:45.000           49.8754             3.1409    711.092110
 2 Apr 2008 02:10:55.000           49.2831             2.8936    710.963972
 2 Apr 2008 02:11:05.000           48.6904             2.6512    710.835792
 2 Apr 2008 02:11:15.000           48.0973             2.4135    710.707646
 2 Apr 2008 02:11:25.000           47.5038             2.1802    710.579613
 2 Apr 2008 02:11:35.000           46.9099             1.9512    710.451770
 2 Apr 2008 02:11:45.000           46.3157             1.7263    710.324195
 2 Apr 2008 02:11:55.000           45.7211             1.5052    710.196967
 2 Apr 2008 02:12:05.000           45.1261             1.2880    710.070163
 2 Apr 2008 02:12:15.000           44.5309             1.0743    709.943862
 2 Apr 2008 02:12:25.000           43.9353             0.8641    709.818143
 2 Apr 2008 02:12:35.000           43.3394             0.6573    709.693084
 2 Apr 2008 02:12:45.000           42.7431             0.4536    709.568762
 2 Apr 2008 02:12:55.000           42.1467             0.2530    709.445257
 2 Apr 2008 02:13:05.000           41.5499             0.0553    709.322645
 2 Apr 2008 02:13:15.000           40.9528            -0.1395    709.201006
 2 Apr 2008 02:13:23.250           40.4600            -0.2982    709.101434

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
 2 Apr 2008 03:40:07.491           80.4839            30.0664    716.129314
 2 Apr 2008 03:40:17.000           80.1793            27.1234    716.108284
 2 Apr 2008 03:40:27.000           79.8339            24.2218    716.083211
 2 Apr 2008 03:40:37.000           79.4654            21.5121    716.055123
 2 Apr 2008 03:40:47.000           79.0761            18.9855    716.024034
 2 Apr 2008 03:40:57.000           78.6680            16.6318    715.989963
 2 Apr 2008 03:41:07.000           78.2433            14.4398    715.952928
 2 Apr 2008 03:41:17.000           77.8035            12.3982    715.912951
 2 Apr 2008 03:41:27.000           77.3503            10.4956    715.870054
 2 Apr 2008 03:41:37.000           76.8851             8.7213    715.824261
 2 Apr 2008 03:41:47.000           76.4091             7.0650    715.775597
 2 Apr 2008 03:41:57.000           75.9233             5.5169    715.724091
 2 Apr 2008 03:42:07.000           75.4288             4.0681    715.669771
 2 Apr 2008 03:42:17.000           74.9264             2.7105    715.612668
 2 Apr 2008 03:42:27.000           74.4168             1.4363    715.552812
 2 Apr 2008 03:42:37.000           73.9008             0.2387    715.490239
 2 Apr 2008 03:42:47.000           73.3789            -0.8886    715.424984
 2 Apr 2008 03:42:57.000           72.8517            -1.9514    715.357081
 2 Apr 2008 03:43:07.000           72.3197            -2.9548    715.286571
 2 Apr 2008 03:43:17.000           71.7832            -3.9036    715.213492
 2 Apr 2008 03:43:27.000           71.2426            -4.8021    715.137886
 2 Apr 2008 03:43:37.000           70.6983            -5.6542    715.059794
 2 Apr 2008 03:43:47.000           70.1506            -6.4633    714.979261
 2 Apr 2008 03:43:57.000           69.5998            -7.2328    714.896332
 2 Apr 2008 03:44:07.000           69.0460            -7.9656    714.811054
 2 Apr 2008 03:44:17.000           68.4895            -8.6643    714.723475
 2 Apr 2008 03:44:27.000           67.9306            -9.3314    714.633643
 2 Apr 2008 03:44:37.000           67.3694            -9.9691    714.541611
 2 Apr 2008 03:44:47.000           66.8060           -10.5794    714.447429
 2 Apr 2008 03:44:57.000           66.2406           -11.1642    714.351151
 2 Apr 2008 03:45:07.000           65.6734           -11.7252    714.252832
 2 Apr 2008 03:45:17.000           65.1044           -12.2640    714.152526
 2 Apr 2008 03:45:27.000           64.5338           -12.7819    714.050292
 2 Apr 2008 03:45:37.000           63.9616           -13.2803    713.946187
 2 Apr 2008 03:45:47.000           63.3881           -13.7604    713.840271
 2 Apr 2008 03:45:57.000           62.8132           -14.2234    713.732604
 2 Apr 2008 03:46:07.000           62.2370           -14.6702    713.623246
 2 Apr 2008 03:46:17.000           61.6597           -15.1019    713.512262
 2 Apr 2008 03:46:27.000           61.0812           -15.5193    713.399714
 2 Apr 2008 03:46:37.000           60.5017           -15.9232    713.285667
 2 Apr 2008 03:46:47.000           59.9211           -16.3145    713.170187
 2 Apr 2008 03:46:57.000           59.3396           -16.6937    713.053339
 2 Apr 2008 03:47:07.000           58.7572           -17.0616    712.935192
 2 Apr 2008 03:47:17.000           58.1740           -17.4187    712.815813
 2 Apr 2008 03:47:27.000           57.5900           -17.7657    712.695271
 2 Apr 2008 03:47:37.000           57.0051           -18.1031    712.573637
 2 Apr 2008 03:47:47.000           56.4196           -18.4314    712.450980
 2 Apr 2008 03:47:57.000           55.8333           -18.7509    712.327373
 2 Apr 2008 03:48:07.000           55.2464           -19.0623    712.202887
 2 Apr 2008 03:48:17.000           54.6588           -19.3658    712.077595
 2 Apr 2008 03:48:27.000           54.0706           -19.6619    711.951569
 2 Apr 2008 03:48:37.000           53.4819           -19.9509    711.824885
 2 Apr 2008 03:48:47.000           52.8925           -20.2331    711.697616
 2 Apr 2008 03:48:57.000           52.3027           -20.5089    711.569837
 2 Apr 2008 03:49:07.000           51.7123           -20.7786    711.441623
 2 Apr 2008 03:49:17.000           51.1214           -21.0424    711.313051
 2 Apr 2008 03:49:27.000           50.5301           -21.3007    711.184196
 2 Apr 2008 03:49:37.000           49.9383           -21.5536    711.055136
 2 Apr 2008 03:49:47.000           49.3460           -21.8013    710.925947
 2 Apr 2008 03:49:57.000           48.7534           -22.0443    710.796706
 2 Apr 2008 03:50:07.000           48.1603           -22.2825    710.667491
 2 Apr 2008 03:50:17.000           47.5668           -22.5163    710.538380
 2 Apr 2008 03:50:27.000           46.9729           -22.7457    710.409451
 2 Apr 2008 03:50:37.000           46.3787           -22.9711    710.280781
 2 Apr 2008 03:50:47.000           45.7842           -23.1925    710.152450
 2 Apr 2008 03:50:57.000           45.1892           -23.4102    710.024535
 2 Apr 2008 03:51:07.000           44.5940           -23.6242    709.897116
 2 Apr 2008 03:51:17.000           43.9984           -23.8348    709.770270
 2 Apr 2008 03:51:27.000           43.4025           -24.0420    709.644076
 2 Apr 2008 03:51:37.000           42.8063           -24.2460    709.518614
 2 Apr 2008 03:51:47.000           42.2099           -24.4469    709.393960
 2 Apr 2008 03:51:57.000           41.6131           -24.6449    709.270194
 2 Apr 2008 03:52:07.000           41.0161           -24.8400    709.147394
 2 Apr 2008 03:52:16.665           40.4388           -25.0260    709.029695

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
 2 Apr 2008 05:17:55.242           81.7655            30.0767    716.196856
 2 Apr 2008 05:18:05.000           81.6794            25.9817    716.193681
 2 Apr 2008 05:18:15.000           81.5496            21.8908    716.187382
 2 Apr 2008 05:18:25.000           81.3795            17.9399    716.178005
 2 Apr 2008 05:18:35.000           81.1715            14.1554    716.165554
 2 Apr 2008 05:18:45.000           80.9282            10.5559    716.150036
 2 Apr 2008 05:18:55.000           80.6524             7.1525    716.131461
 2 Apr 2008 05:19:05.000           80.3468             3.9500    716.109838
 2 Apr 2008 05:19:15.000           80.0142             0.9478    716.085179
 2 Apr 2008 05:19:25.000           79.6571            -1.8588    716.057498
 2 Apr 2008 05:19:35.000           79.2780            -4.4775    716.026810
 2 Apr 2008 05:19:45.000           78.8792            -6.9180    715.993133
 2 Apr 2008 05:19:55.000           78.4627            -9.1909    715.956484
 2 Apr 2008 05:20:05.000           78.0303           -11.3077    715.916885
 2 Apr 2008 05:20:15.000           77.5837           -13.2797    715.874357
 2 Apr 2008 05:20:25.000           77.1244           -15.1179    715.828923
 2 Apr 2008 05:20:35.000           76.6537           -16.8330    715.780609
 2 Apr 2008 05:20:45.000           76.1727           -18.4349    715.729441
 2 Apr 2008 05:20:55.000           75.6825           -19.9331    715.675448
 2 Apr 2008 05:21:05.000           75.1840           -21.3360    715.618659
 2 Apr 2008 05:21:15.000           74.6779           -22.6517    715.559106
 2 Apr 2008 05:21:25.000           74.1651           -23.8874    715.496822
 2 Apr 2008 05:21:35.000           73.6461           -25.0496    715.431842
 2 Apr 2008 05:21:45.000           73.1215           -26.1445    715.364201
 2 Apr 2008 05:21:55.000           72.5918           -27.1774    715.293936
 2 Apr 2008 05:22:05.000           72.0575           -28.1533    715.221088
 2 Apr 2008 05:22:15.000           71.5190           -29.0768    715.145695
 2 Apr 2008 05:22:25.000           70.9765           -29.9519    715.067801
 2 Apr 2008 05:22:35.000           70.4305           -30.7824    714.987448
 2 Apr 2008 05:22:45.000           69.8812           -31.5716    714.904681
 2 Apr 2008 05:22:55.000           69.3288           -32.3226    714.819546
 2 Apr 2008 05:23:05.000           68.7737           -33.0383    714.732092
 2 Apr 2008 05:23:15.000           68.2160           -33.7211    714.642366
 2 Apr 2008 05:23:25.000           67.6559           -34.3734    714.550419
 2 Apr 2008 05:23:35.000           67.0935           -34.9973    714.456302
 2 Apr 2008 05:23:45.000           66.5291           -35.5948    714.360069
 2 Apr 2008 05:23:55.000           65.9628           -36.1676    714.261773
 2 Apr 2008 05:24:05.000           65.3946           -36.7174    714.161470
 2 Apr 2008 05:24:15.000           64.8248           -37.2456    714.059217
 2 Apr 2008 05:24:25.000           64.2534           -37.7538    713.955070
 2 Apr 2008 05:24:35.000           63.6806           -38.2430    713.849090
 2 Apr 2008 05:24:45.000           63.1063           -38.7145    713.741336
 2 Apr 2008 05:24:55.000           62.5308           -39.1693    713.631870
 2 Apr 2008 05:25:05.000           61.9540           -39.6086    713.520753
 2 Apr 2008 05:25:15.000           61.3761           -40.0330    713.408049
 2 Apr 2008 05:25:25.000           60.7971           -40.4437    713.293822
 2 Apr 2008 05:25:35.000           60.2170           -40.8412    713.178138
 2 Apr 2008 05:25:45.000           59.6360           -41.2264    713.061062
 2 Apr 2008 05:25:55.000           59.0540           -41.5999    712.942662
 2 Apr 2008 05:26:05.000           58.4712           -41.9624    712.823006
 2 Apr 2008 05:26:15.000           57.8875           -42.3144    712.702163
 2 Apr 2008 05:26:25.000           57.3031           -42.6566    712.580202
 2 Apr 2008 05:26:35.000           56.7179           -42.9894    712.457193
 2 Apr 2008 05:26:45.000           56.1319           -43.3132    712.333209
 2 Apr 2008 05:26:55.000           55.5453           -43.6287    712.208321
 2 Apr 2008 05:27:05.000           54.9581           -43.9361    712.082602
 2 Apr 2008 05:27:15.000           54.3702           -44.2358    711.956125
 2 Apr 2008 05:27:25.000           53.7817           -44.5283    711.828963
 2 Apr 2008 05:27:35.000           53.1926           -44.8139    711.701192
 2 Apr 2008 05:27:45.000           52.6030           -45.0929    711.572887
 2 Apr 2008 05:27:55.000           52.0129           -45.3656    711.444122
 2 Apr 2008 05:28:05.000           51.4222           -45.6324    711.314975
 2 Apr 2008 05:28:15.000           50.8311           -45.8934    711.185521
 2 Apr 2008 05:28:25.000           50.2395           -46.1489    711.055839
 2 Apr 2008 05:28:35.000           49.6475           -46.3992    710.926004
 2 Apr 2008 05:28:45.000           49.0550           -46.6445    710.796095
 2 Apr 2008 05:28:55.000           48.4621           -46.8851    710.666189
 2 Apr 2008 05:29:05.000           47.8688           -47.1211    710.536366
 2 Apr 2008 05:29:15.000           47.2752           -47.3527    710.406702
 2 Apr 2008 05:29:25.000           46.6811           -47.5801    710.277278
 2 Apr 2008 05:29:35.000           46.0867           -47.8034    710.148172
 2 Apr 2008 05:29:45.000           45.4919           -48.0230    710.019463
 2 Apr 2008 05:29:55.000           44.8968           -48.2388    709.891229
 2 Apr 2008 05:30:05.000           44.3014           -48.4510    709.763550
 2 Apr 2008 05:30:15.000           43.7057           -48.6599    709.636505
 2 Apr 2008 05:30:25.000           43.1096           -48.8655    709.510173
 2 Apr 2008 05:30:35.000           42.5133           -49.0679    709.384632
 2 Apr 2008 05:30:45.000           41.9166           -49.2674    709.259962
 2 Apr 2008 05:30:55.000           41.3197           -49.4639    709.136242
 2 Apr 2008 05:31:05.000           40.7225           -49.6576    709.013549
 2 Apr 2008 05:31:12.155           40.2951           -49.7946    708.926438

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
 2 Apr 2008 06:55:49.296           81.4024            30.0730    716.264592
 2 Apr 2008 06:55:59.000           81.5637            26.2235    716.278931
 2 Apr 2008 06:56:09.000           81.6901            22.1216    716.290673
 2 Apr 2008 06:56:19.000           81.7742            17.9164    716.299328
 2 Apr 2008 06:56:29.000           81.8147            13.6481    716.304891
 2 Apr 2008 06:56:39.000           81.8110             9.3609    716.307360
 2 Apr 2008 06:56:49.000           81.7631             5.1002    716.306734
 2 Apr 2008 06:56:59.000           81.6718             0.9097    716.303012
 2 Apr 2008 06:57:09.000           81.5385            -3.1713    716.296198
 2 Apr 2008 06:57:19.000           81.3651            -7.1096    716.286294
 2 Apr 2008 06:57:29.000           81.1540           -10.8797    716.273307
 2 Apr 2008 06:57:39.000           80.9078           -14.4635    716.257244
 2 Apr 2008 06:57:49.000           80.6294           -17.8504    716.238114
 2 Apr 2008 06:57:59.000           80.3213           -21.0363    716.215928
 2 Apr 2008 06:58:09.000           79.9865           -24.0220    716.190698
 2 Apr 2008 06:58:19.000           79.6275           -26.8126    716.162439
 2 Apr 2008 06:58:29.000           79.2466           -29.4160    716.131165
 2 Apr 2008 06:58:39.000           78.8462           -31.8419    716.096895
 2 Apr 2008 06:58:49.000           78.4282           -34.1013    716.059647
 2 Apr 2008 06:58:59.000           77.9946           -36.2054    716.019442
 2 Apr 2008 06:59:09.000           77.5469           -38.1657    715.976303
 2 Apr 2008 06:59:19.000           77.0865           -39.9930    715.930253
 2 Apr 2008 06:59:29.000           76.6149           -41.6982    715.881319
 2 Apr 2008 06:59:39.000           76.1330           -43.2910    715.829526
 2 Apr 2008 06:59:49.000           75.6421           -44.7807    715.774904
 2 Apr 2008 06:59:59.000           75.1429           -46.1759    715.717484
 2 Apr 2008 07:00:09.000           74.6362           -47.4845    715.657296
 2 Apr 2008 07:00:19.000           74.1228           -48.7136    715.594375
 2 Apr 2008 07:00:29.000           73.6033           -49.8698    715.528756
 2 Apr 2008 07:00:39.000           73.0783           -50.9592    715.460475
 2 Apr 2008 07:00:49.000           72.5482           -51.9870    715.389570
 2 Apr 2008 07:00:59.000           72.0135           -52.9582    715.316080
 2 Apr 2008 07:01:09.000           71.4746           -53.8774    715.240048
 2 Apr 2008 07:01:19.000           70.9318           -54.7485    715.161515
 2 Apr 2008 07:01:29.000           70.3855           -55.5753    715.080526
 2 Apr 2008 07:01:39.000           69.8359           -56.3611    714.997125
 2 Apr 2008 07:01:49.000           69.2834           -57.1089    714.911361
 2 Apr 2008 07:01:59.000           68.7280           -57.8216    714.823280
 2 Apr 2008 07:02:09.000           68.1701           -58.5017    714.732934
 2 Apr 2008 07:02:19.000           67.6098           -59.1515    714.640373
 2 Apr 2008 07:02:29.000           67.0472           -59.7730    714.545649
 2 Apr 2008 07:02:39.000           66.4827           -60.3682    714.448816
 2 Apr 2008 07:02:49.000           65.9162           -60.9390    714.349929
 2 Apr 2008 07:02:59.000           65.3479           -61.4868    714.249044
 2 Apr 2008 07:03:09.000           64.7780           -62.0133    714.146219
 2 Apr 2008 07:03:19.000           64.2065           -62.5197    714.041512
 2 Apr 2008 07:03:29.000           63.6335           -63.0073    713.934983
 2 Apr 2008 07:03:39.000           63.0591           -63.4773    713.826692
 2 Apr 2008 07:03:49.000           62.4835           -63.9307    713.716701
 2 Apr 2008 07:03:59.000           61.9066           -64.3686    713.605074
 2 Apr 2008 07:04:09.000           61.3286           -64.7918    713.491874
 2 Apr 2008 07:04:19.000           60.7495           -65.2012    713.377166
 2 Apr 2008 07:04:29.000           60.1694           -65.5977    713.261016
 2 Apr 2008 07:04:39.000           59.5883           -65.9818    713.143490
 2 Apr 2008 07:04:49.000           59.0062           -66.3543    713.024656
 2 Apr 2008 07:04:59.000           58.4234           -66.7158    712.904583
 2 Apr 2008 07:05:09.000           57.8396           -67.0670    712.783339
 2 Apr 2008 07:05:19.000           57.2551           -67.4082    712.660995
 2 Apr 2008 07:05:29.000           56.6699           -67.7402    712.537622
 2 Apr 2008 07:05:39.000           56.0839           -68.0633    712.413290
 2 Apr 2008 07:05:49.000           55.4972           -68.3780    712.288071
 2 Apr 2008 07:05:59.000           54.9099           -68.6847    712.162039
 2 Apr 2008 07:06:09.000           54.3220           -68.9838    712.035267
 2 Apr 2008 07:06:19.000           53.7335           -69.2756    711.907828
 2 Apr 2008 07:06:29.000           53.1444           -69.5606    711.779796
 2 Apr 2008 07:06:39.000           52.5547           -69.8390    711.651248
 2 Apr 2008 07:06:49.000           51.9646           -70.1112    711.522258
 2 Apr 2008 07:06:59.000           51.3739           -70.3774    711.392902
 2 Apr 2008 07:07:09.000           50.7827           -70.6379    711.263255
 2 Apr 2008 07:07:19.000           50.1911           -70.8929    711.133396
 2 Apr 2008 07:07:29.000           49.5990           -71.1428    711.003399
 2 Apr 2008 07:07:39.000           49.0066           -71.3877    710.873344
 2 Apr 2008 07:07:49.000           48.4136           -71.6278    710.743307
 2 Apr 2008 07:07:59.000           47.8203           -71.8633    710.613366
 2 Apr 2008 07:08:09.000           47.2266           -72.0945    710.483598
 2 Apr 2008 07:08:19.000           46.6326           -72.3216    710.354083
 2 Apr 2008 07:08:29.000           46.0381           -72.5446    710.224898
 2 Apr 2008 07:08:39.000           45.4434           -72.7637    710.096121
 2 Apr 2008 07:08:49.000           44.8482           -72.9792    709.967832
 2 Apr 2008 07:08:59.000           44.2528           -73.1912    709.840108
 2 Apr 2008 07:09:09.000           43.6570           -73.3997    709.713028
 2 Apr 2008 07:09:19.000           43.0610           -73.6050    709.586671
 2 Apr 2008 07:09:29.000           42.4646           -73.8072    709.461114
 2 Apr 2008 07:09:39.000           41.8680           -74.0063    709.336437
 2 Apr 2008 07:09:49.000           41.2711           -74.2026    709.212717
 2 Apr 2008 07:09:59.000           40.6739           -74.3960    709.090033
 2 Apr 2008 07:10:09.000           40.0764           -74.5868    708.968461
 2 Apr 2008 07:10:09.866           40.0247           -74.6032    708.957989

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
 2 Apr 2008 08:33:23.887           78.9821            30.0576    716.155227
 2 Apr 2008 08:33:33.000           79.3420            27.8009    716.190438
 2 Apr 2008 08:33:43.000           79.7178            25.1523    716.226221
 2 Apr 2008 08:33:53.000           80.0711            22.3144    716.258999
 2 Apr 2008 08:34:03.000           80.3996            19.2798    716.288753
 2 Apr 2008 08:34:13.000           80.7007            16.0445    716.315468
 2 Apr 2008 08:34:23.000           80.9715            12.6086    716.339128
 2 Apr 2008 08:34:33.000           81.2093             8.9778    716.359722
 2 Apr 2008 08:34:43.000           81.4114             5.1644    716.377238
 2 Apr 2008 08:34:53.000           81.5751             1.1883    716.391667
 2 Apr 2008 08:35:03.000           81.6983            -2.9229    716.403000
 2 Apr 2008 08:35:13.000           81.7790            -7.1345    716.411233
 2 Apr 2008 08:35:23.000           81.8161           -11.4058    716.416360
 2 Apr 2008 08:35:33.000           81.8090           -15.6924    716.418380
 2 Apr 2008 08:35:43.000           81.7577           -19.9491    716.417292
 2 Apr 2008 08:35:53.000           81.6631           -24.1325    716.413096
 2 Apr 2008 08:36:03.000           81.5266           -28.2035    716.405796
 2 Apr 2008 08:36:13.000           81.3502           -32.1296    716.395395
 2 Apr 2008 08:36:23.000           81.1363           -35.8857    716.381900
 2 Apr 2008 08:36:33.000           80.8876           -39.4545    716.365319
 2 Apr 2008 08:36:43.000           80.6067           -42.8259    716.345661
 2 Apr 2008 08:36:53.000           80.2965           -45.9961    716.322937
 2 Apr 2008 08:37:03.000           79.9597           -48.9665    716.297160
 2 Apr 2008 08:37:13.000           79.5989           -51.7422    716.268345
 2 Apr 2008 08:37:23.000           79.2165           -54.3315    716.236507
 2 Apr 2008 08:37:33.000           78.8147           -56.7442    716.201666
 2 Apr 2008 08:37:43.000           78.3955           -58.9911    716.163840
 2 Apr 2008 08:37:53.000           77.9607           -61.0837    716.123050
 2 Apr 2008 08:38:03.000           77.5119           -63.0332    716.079320
 2 Apr 2008 08:38:13.000           77.0507           -64.8508    716.032673
 2 Apr 2008 08:38:23.000           76.5782           -66.5468    715.983136
 2 Apr 2008 08:38:33.000           76.0957           -68.1313    715.930738
 2 Apr 2008 08:38:43.000           75.6041           -69.6134    715.875506
 2 Apr 2008 08:38:53.000           75.1043           -71.0017    715.817472
 2 Apr 2008 08:39:03.000           74.5971           -72.3038    715.756669
 2 Apr 2008 08:39:13.000           74.0832           -73.5271    715.693131
 2 Apr 2008 08:39:23.000           73.5633           -74.6780    715.626894
 2 Apr 2008 08:39:26.261           73.3925           -75.0386    715.604714

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
 2 Apr 2008 10:09:21.548           70.2650            30.0329    714.959617
 2 Apr 2008 10:09:31.000           70.7823            29.2612    715.040978
 2 Apr 2008 10:09:41.000           71.3261            28.4023    715.124733
 2 Apr 2008 10:09:51.000           71.8661            27.4965    715.206052
 2 Apr 2008 10:10:01.000           72.4021            26.5397    715.284889
 2 Apr 2008 10:10:11.000           72.9335            25.5277    715.361203
 2 Apr 2008 10:10:21.000           73.4600            24.4555    715.434950
 2 Apr 2008 10:10:31.000           73.9811            23.3179    715.506090
 2 Apr 2008 10:10:41.000           74.4963            22.1091    715.574584
 2 Apr 2008 10:10:51.000           75.0049            20.8226    715.640394
 2 Apr 2008 10:11:01.000           75.5062            19.4516    715.703484
 2 Apr 2008 10:11:11.000           75.9995            17.9883    715.763820
 2 Apr 2008 10:11:21.000           76.4839            16.4242    715.821369
 2 Apr 2008 10:11:31.000           76.9585            14.7505    715.876098
 2 Apr 2008 10:11:41.000           77.4220            12.9573    715.927978
 2 Apr 2008 10:11:51.000           77.8733            11.0341    715.976982
 2 Apr 2008 10:12:01.000           78.3110             8.9701    716.023082
 2 Apr 2008 10:12:11.000           78.7334             6.7540    716.066253
 2 Apr 2008 10:12:21.000           79.1388             4.3743    716.106471
 2 Apr 2008 10:12:31.000           79.5251             1.8202    716.143716
 2 Apr 2008 10:12:41.000           79.8903            -0.9187    716.177968
 2 Apr 2008 10:12:51.000           80.2320            -3.8507    716.209207
 2 Apr 2008 10:13:01.000           80.5475            -6.9817    716.237417
 2 Apr 2008 10:13:11.000           80.8343           -10.3140    716.262584
 2 Apr 2008 10:13:21.000           81.0895           -13.8449    716.284693
 2 Apr 2008 10:13:31.000           81.3104           -17.5655    716.303734
 2 Apr 2008 10:13:41.000           81.4942           -21.4600    716.319696
 2 Apr 2008 10:13:51.000           81.6386           -25.5048    716.332572
 2 Apr 2008 10:14:01.000           81.7415           -29.6687    716.342355
 2 Apr 2008 10:14:11.000           81.8013           -33.9139    716.349040
 2 Apr 2008 10:14:21.000           81.8170           -38.1978    716.352624
 2 Apr 2008 10:14:31.000           81.7885           -42.4750    716.353106
 2 Apr 2008 10:14:41.000           81.7162           -46.7010    716.350486
 2 Apr 2008 10:14:51.000           81.6011           -50.8341    716.344765
