521342.16353,2778794.40501,-0.53,0.00
521208.16401,2778785.72371,-0.61,0.00
521481.55257,2778782.88559,-0.38,0.00
517633.48709,2778777.73614,-0.76,0.00
521091.41776,2778768.83709,-0.69,0.00
513501.54677,2778756.85857,-0.30,0.00
523812.48798,2778755.97999,-1.07,0.00
520759.21161,2778749.65557,-0.76,0.00
522153.55310,2778741.15044,-0.46,0.00
520924.91093,2778735.65503,-0.69,0.00
522952.88341,2778730.85606,-1.07,0.00
520560.77905,2778723.15990,-0.91,0.00
513367.14299,2778707.43069,-0.30,0.00
522194.23671,2778701.12467,-0.46,0.00
520412.29001,2778682.99820,-0.99,0.00
524917.86464,2778676.51805,-1.22,0.00
513250.43298,2778663.32056,-0.30,0.00
523863.84922,2778648.60971,-1.07,0.00
520244.67126,2778643.56456,-1.30,0.00
513117.98823,2778638.85886,-0.30,0.00
520025.42878,2778626.27654,-1.30,0.00
519810.27138,2778619.91476,-1.22,0.00
519472.55646,2778617.53353,-1.30,0.00
519658.18241,2778609.22519,-1.22,0.00
522079.44392,2778607.59043,-0.46,0.00
512978.70886,2778602.81066,-0.30,0.00
522982.33485,2778598.72156,-1.07,0.00
517213.61260,2778575.94477,-0.30,0.00
519336.99159,2778562.19877,-1.22,0.00
519201.44333,2778553.37182,-1.14,0.00
522121.76570,2778547.62184,-0.46,0.00
523906.50639,2778539.20297,-1.07,0.00
519043.17278,2778514.32620,-1.14,0.00
516973.08442,2778509.25046,-0.30,0.00
518875.07286,2778491.12334,-1.07,0.00
518701.54755,2778486.20171,-1.07,0.00
522005.23190,2778484.85722,-0.69,0.00
523022.96536,2778468.38061,-1.07,0.00
518346.56173,2778464.95611,-1.07,0.00
524971.56849,2778464.52428,-0.99,0.00
518502.97740,2778463.58616,-1.07,0.00
522735.89832,2778455.87790,-0.91,0.00
513005.50028,2778446.57310,-0.30,0.00
523968.86124,2778443.60039,-1.07,0.00
522066.44851,2778426.15086,-0.69,0.00
518205.38054,2778417.45132,-0.99,0.00
522725.64827,2778403.18521,-0.30,0.00
516453.62319,2778402.01298,-0.61,0.00
522712.88672,2778383.90707,-0.30,0.00
518048.34908,2778375.10185,-0.99,0.00
515860.07539,2778369.84980,-0.46,0.00
516462.25564,2778368.43293,-0.46,0.00
521898.99324,2778362.82493,-0.38,0.00
521983.07437,2778354.00363,-0.38,0.00
515193.08026,2778346.11355,-0.46,0.00
524020.75433,2778343.39880,-1.07,0.00
517889.00166,2778333.02735,-0.99,0.00
516056.48028,2778328.60108,-0.61,0.00
524978.06659,2778325.82990,-0.84,0.00
523050.01855,2778324.32147,-1.07,0.00
517708.10368,2778322.41321,-0.53,0.00
513028.21103,2778319.13745,-0.38,0.00
514934.70152,2778313.97064,-0.46,0.00
515047.58820,2778312.62890,-0.61,0.00
514547.38683,2778305.31038,-0.91,0.00
514764.21774,2778298.33510,-0.76,0.00
515620.18141,2778296.67816,-0.46,0.00
514190.12061,2778295.67538,-0.91,0.00
514369.49916,2778295.23341,-0.91,0.00
517547.86980,2778291.07557,-0.69,0.00
514064.61144,2778291.00448,-0.91,0.00
522443.98328,2778262.58503,-0.38,0.00
514650.74826,2778251.73401,-0.61,0.00
513937.45568,2778250.08542,-1.07,0.00
522318.66988,2778247.80225,-0.53,0.00
513749.16974,2778245.40855,-1.07,0.00
517322.46341,2778242.56059,-0.69,0.00
515109.80579,2778240.38395,-0.61,0.00
514170.73286,2778234.80712,-1.22,0.00
513438.71712,2778232.92219,-0.30,0.00
513587.55251,2778229.37842,-0.76,0.00
524024.94393,2778226.88619,-1.07,0.00
522190.48862,2778225.96912,-0.53,0.00
517162.34708,2778221.76637,-0.38,0.00
522059.56545,2778217.24451,-0.53,0.00
525006.95160,2778211.13610,-0.91,0.00
522453.26451,2778207.23748,-0.38,0.00
513315.32035,2778206.97126,-0.46,0.00
522333.63936,2778203.86666,-0.53,0.00
513136.26034,2778203.18242,-0.46,0.00
512764.02537,2778202.70291,-0.46,0.00
513626.00668,2778202.55638,-0.91,0.00
523087.47056,2778201.51827,-1.07,0.00
512953.31900,2778198.56364,-0.46,0.00
521966.06621,2778190.58238,-0.61,0.00
522089.49067,2778188.71656,-0.53,0.00
521937.02733,2778181.67422,-0.61,0.00
521401.20392,2778176.28930,-0.76,0.00
521845.62323,2778173.94207,-0.53,0.00
522216.23057,2778173.63747,-0.53,0.00
521720.30269,2778171.82280,-0.61,0.00
521582.18273,2778158.17097,-0.76,0.00
512610.52279,2778156.29759,-0.61,0.00
522826.68078,2778153.02714,-0.30,0.00
513191.33708,2778147.10802,-0.61,0.00
524081.15261,2778117.81677,-1.07,0.00
522522.97842,2778117.37683,-0.46,0.00
521258.27229,2778114.93443,-0.84,0.00
525037.62786,2778105.12060,-0.76,0.00
523136.34249,2778097.37221,-1.07,0.00
521111.48788,2778095.25495,-0.91,0.00
513028.57960,2778081.34801,-0.46,0.00
522531.35488,2778079.76747,-0.46,0.00
520991.19737,2778074.35211,-1.07,0.00
523258.83676,2778066.49347,-1.07,0.00
520826.33798,2778024.23762,-1.14,0.00
522596.84920,2778014.20798,-0.53,0.00
524133.08308,2777994.57862,-1.14,0.00
520671.76589,2777992.87716,-1.30,0.00
522621.87734,2777989.20321,-0.53,0.00
525035.17735,2777987.74172,-0.84,0.00
523185.18573,2777964.70525,-1.07,0.00
523755.51405,2777926.82984,-1.52,0.00
513020.00744,2777919.60060,-0.38,0.00
522675.97170,2777915.62147,-0.38,0.00
522682.99167,2777898.93926,-0.38,0.00
520503.23008,2777896.74105,-1.22,0.00
525054.06457,2777872.24365,-0.84,0.00
524189.41451,2777870.62309,-1.14,0.00
520366.30014,2777860.21902,-1.22,0.00
523235.20745,2777848.94486,-1.07,0.00
524510.49337,2777817.81840,-1.07,0.00
522591.41636,2777807.90868,-0.30,0.00
513838.73174,2777796.52720,-0.76,0.00
513482.21027,2777795.84286,-0.91,0.00
513331.31187,2777794.37966,-0.76,0.00
513160.81177,2777794.07384,-0.30,0.00
525042.06294,2777790.95831,-0.91,0.00
522599.36773,2777789.55992,-0.30,0.00
520215.82020,2777787.23610,-1.30,0.00
522710.66956,2777787.01419,-0.23,0.00
514021.65971,2777785.68268,-0.61,0.00
513006.68876,2777784.46603,-0.30,0.00
514212.31239,2777781.52717,-0.76,0.00
522723.31479,2777780.51940,-0.23,0.00
513653.45512,2777778.51797,-1.07,0.00
522466.65504,2777772.83626,-0.53,0.00
514414.38782,2777767.17370,-0.46,0.00
522470.93585,2777761.39417,-0.53,0.00
522329.12582,2777754.29853,-0.61,0.00
514586.46801,2777752.87196,-0.38,0.00
524234.21517,2777738.11450,-1.14,0.00
514742.90834,2777735.37472,-0.38,0.00
525013.24302,2777732.21089,-1.68,0.00
514900.77545,2777731.59023,-0.38,0.00
523286.43521,2777723.34290,-1.22,0.00
522339.51693,2777722.35246,-0.61,0.00
520055.65984,2777719.84341,-1.30,0.00
517350.71835,2777712.45138,-0.30,0.00
522047.85540,2777710.92315,-0.69,0.00
522169.89082,2777709.38249,-0.69,0.00
522193.43480,2777704.65909,-0.69,0.00
515177.17456,2777697.28144,-0.46,0.00
515042.00212,2777692.80593,-0.38,0.00
519913.73763,2777684.10169,-1.22,0.00
515333.42683,2777679.47208,-0.38,0.00
521997.35778,2777676.09177,-0.69,0.00
517793.89501,2777670.70013,-0.30,0.00
515472.84938,2777657.30228,-0.38,0.00
517337.64729,2777654.66415,-0.30,0.00
525095.79104,2777654.51695,-0.91,0.00
519798.91675,2777653.25065,-1.30,0.00
521905.17358,2777651.78503,-0.84,0.00
515862.25171,2777651.22008,-0.30,0.00
516607.26546,2777650.68410,-0.46,0.00
515738.00305,2777650.57755,-0.30,0.00
516805.71485,2777649.35792,-0.38,0.00
519646.46000,2777646.79017,-1.14,0.00
517497.92617,2777644.79138,-0.53,0.00
516230.97629,2777643.84153,-0.46,0.00
515636.16885,2777640.25659,-0.38,0.00
516986.32389,2777639.80646,-0.46,0.00
516435.95455,2777634.77506,-0.38,0.00
518941.87079,2777632.10139,-0.76,0.00
516044.63304,2777627.25309,-0.38,0.00
517636.46346,2777624.44029,-0.46,0.00
517748.11725,2777619.48839,-0.46,0.00
517178.89686,2777618.74009,-0.46,0.00
521852.85936,2777613.12336,-0.84,0.00
521754.89296,2777612.31540,-0.84,0.00
519509.36817,2777611.34014,-1.14,0.00
518198.91118,2777611.16135,-0.76,0.00
518598.71504,2777603.81365,-0.76,0.00
521622.16548,2777602.34389,-0.99,0.00
524288.16731,2777602.21185,-1.07,0.00
519184.85545,2777595.29515,-0.91,0.00
519334.38130,2777593.88541,-1.07,0.00
523340.61311,2777586.03492,-1.22,0.00
517995.04960,2777579.85217,-0.53,0.00
517859.80487,2777570.78041,-0.69,0.00
521719.05335,2777568.80501,-0.84,0.00
521492.16513,2777567.84592,-1.07,0.00
521338.38179,2777563.97836,-1.07,0.00
521573.71892,2777558.31301,-0.99,0.00
521205.59682,2777554.25489,-1.14,0.00
518157.87711,2777550.71162,-0.76,0.00
518435.07548,2777546.90466,-0.76,0.00
518288.34492,2777540.02169,-0.76,0.00
525134.27574,2777536.45106,-0.91,0.00
518568.56959,2777535.09597,-0.53,0.00
519037.32843,2777522.35211,-0.69,0.00
518888.18274,2777520.03507,-0.46,0.00
518740.67925,2777507.14754,-0.53,0.00
521060.73099,2777489.52019,-1.14,0.00
524306.62651,2777475.89562,-0.99,0.00
520942.32289,2777456.93025,-1.14,0.00
523388.83207,2777448.81364,-1.22,0.00
525163.68960,2777433.97797,-0.91,0.00
520829.01519,2777423.20760,-1.14,0.00
520680.99256,2777348.77668,-1.14,0.00
523452.43830,2777337.96460,-1.22,0.00
524357.28026,2777319.14813,-1.07,0.00
520516.47883,2777309.48449,-1.22,0.00
525186.12652,2777306.30333,-1.14,0.00
520410.60460,2777254.74731,-1.07,0.00
522690.95153,2777235.39539,-0.30,0.00
520266.16079,2777226.62123,-1.14,0.00
523498.80644,2777210.93042,-1.22,0.00
520122.04218,2777202.76983,-1.14,0.00
524389.47449,2777198.43834,-0.99,0.00
522700.86604,2777191.15927,-0.30,0.00
519991.10244,2777136.09226,-1.14,0.00
519844.19343,2777101.14437,-1.14,0.00
523540.76209,2777081.12583,-1.22,0.00
519675.54975,2777078.35011,-0.99,0.00
524416.70025,2777070.68524,-0.99,0.00
519546.09248,2777052.35780,-0.91,0.00
519443.17817,2777032.46262,-0.53,0.00
519289.04806,2777023.30942,-0.38,0.00
519113.39549,2776960.99279,-0.38,0.00
523575.10341,2776954.24532,-1.22,0.00
518777.58508,2776929.93672,-0.53,0.00
518969.02765,2776921.24974,-0.38,0.00
518583.79384,2776917.30519,-0.53,0.00
524453.50336,2776911.30792,-0.99,0.00
518389.93222,2776897.49692,-0.69,0.00
514611.14264,2776889.84903,-0.30,0.00
514318.02395,2776889.31735,-0.46,0.00
518208.57362,2776883.90598,-0.76,0.00
513810.83135,2776879.98791,-0.46,0.00
518055.71923,2776873.33559,-0.76,0.00
514140.03276,2776868.64068,-0.61,0.00
513595.70825,2776866.98830,-0.61,0.00
517716.19249,2776864.57956,-0.76,0.00
513966.44944,2776863.49589,-0.46,0.00
514493.95818,2776861.51591,-0.46,0.00
517897.31535,2776853.17126,-0.76,0.00
517567.16801,2776846.73903,-0.76,0.00
513413.39454,2776843.50667,-0.76,0.00
517376.20969,2776839.81001,-0.76,0.00
523622.32739,2776836.33594,-1.22,0.00
517227.15150,2776829.48303,-0.76,0.00
516950.71345,2776822.90824,-0.76,0.00
516706.39635,2776821.35098,-0.46,0.00
517083.12198,2776819.03012,-0.76,0.00
524501.08240,2776812.96811,-0.91,0.00
513229.82784,2776810.79575,-0.91,0.00
516821.51442,2776808.72261,-0.46,0.00
513083.58147,2776785.07699,-1.07,0.00
516526.62523,2776782.97288,-0.46,0.00
516356.20878,2776778.96089,-0.30,0.00
516214.27631,2776761.41690,-0.46,0.00
514670.21881,2776752.21634,-0.46,0.00
512857.48361,2776747.65778,-1.07,0.00
516031.08647,2776742.95888,-0.30,0.00
515904.69398,2776723.48089,-0.46,0.00
512691.58043,2776723.24098,-1.07,0.00
515716.44739,2776701.18248,-0.46,0.00
523666.58595,2776695.99573,-1.37,0.00
515550.27939,2776691.42567,-0.46,0.00
515373.98485,2776684.98855,-0.46,0.00
524512.04740,2776673.03074,-0.99,0.00
515227.68810,2776636.17606,-0.46,0.00
514658.39717,2776632.61762,-0.30,0.00
522438.77073,2776629.62876,-0.30,0.00
522591.26109,2776606.33710,-0.91,0.00
515078.46290,2776598.70164,-0.46,0.00
523660.04854,2776590.97313,-1.22,0.00
514942.98144,2776579.73277,-0.30,0.00
514795.10427,2776515.47919,-0.46,0.00
524570.93960,2776513.24593,-0.91,0.00
522148.72823,2776511.70455,-0.53,0.00
514653.46877,2776502.72927,-0.46,0.00
521881.68152,2776499.27246,-0.53,0.00
522025.23298,2776496.34316,-0.61,0.00
521586.53950,2776495.45937,-0.46,0.00
521711.52610,2776488.79606,-0.61,0.00
522113.42588,2776486.33970,-0.38,0.00
514478.62622,2776483.95708,-0.46,0.00
522567.54472,2776477.47920,-0.91,0.00
521838.48757,2776475.84646,-0.38,0.00
522670.69523,2776473.52652,-0.91,0.00
521414.48159,2776465.03891,-1.07,0.00
521987.74349,2776456.65793,-0.61,0.00
521368.92321,2776445.63031,-1.07,0.00
521682.49959,2776444.84129,-0.61,0.00
521558.05085,2776442.17137,-0.46,0.00
514283.33764,2776432.26484,-0.46,0.00
521268.06969,2776431.45014,-1.07,0.00
523730.50202,2776427.40855,-1.37,0.00
522441.97827,2776422.43427,-0.30,0.00
521087.84193,2776415.84923,-1.22,0.00
520985.05711,2776394.26142,-1.07,0.00
522754.62408,2776385.78247,-0.99,0.00
524632.65236,2776381.15562,-1.07,0.00
514103.39049,2776378.39479,-0.61,0.00
514700.03755,2776374.66716,-0.46,0.00
522577.92438,2776361.29704,-1.07,0.00
513927.20642,2776354.46231,-0.76,0.00
520812.00715,2776354.13204,-0.91,0.00
522097.33723,2776338.16661,-0.46,0.00
523790.06149,2776329.67213,-1.37,0.00
522088.34934,2776329.60538,-0.46,0.00
513754.66486,2776312.92448,-0.76,0.00
520701.69923,2776309.45222,-0.76,0.00
513591.96344,2776294.12606,-0.91,0.00
522797.91765,2776287.61556,-0.99,0.00
513451.86142,2776271.07927,-1.07,0.00
520549.21873,2776260.38107,-0.76,0.00
522530.58726,2776258.96824,-1.14,0.00
524674.04900,2776257.51706,-1.14,0.00
520397.96847,2776245.44668,-0.61,0.00
513248.31241,2776233.90510,-1.07,0.00
520268.03443,2776222.72164,-0.76,0.00
523851.42658,2776221.73461,-1.07,0.00
520100.79521,2776213.79608,-0.76,0.00
519781.99679,2776202.07522,-0.91,0.00
519658.07007,2776199.83177,-0.76,0.00
522805.65049,2776198.20074,-0.99,0.00
519482.08585,2776197.82339,-0.61,0.00
522048.48292,2776192.24904,-0.46,0.00
519933.24550,2776190.36349,-0.76,0.00
514717.00451,2776184.71849,-0.46,0.00
513073.21847,2776183.03944,-1.22,0.00
519328.36212,2776178.75676,-0.91,0.00
522045.62693,2776178.71524,-0.46,0.00
519193.73937,2776161.24837,-0.76,0.00
512922.59642,2776159.07057,-1.22,0.00
519009.99665,2776152.56956,-0.91,0.00
512769.08475,2776143.50009,-1.37,0.00
518437.52645,2776123.36909,-0.91,0.00
518622.00139,2776121.21695,-0.91,0.00
518815.36020,2776121.21080,-0.99,0.00
518278.28250,2776105.95653,-0.91,0.00
522889.75077,2776105.60997,-1.14,0.00
522498.83832,2776105.38505,-1.07,0.00
524718.60798,2776100.17951,-1.37,0.00
523905.37852,2776098.84289,-1.07,0.00
518128.57794,2776087.66251,-0.91,0.00
518007.04298,2776080.11650,-0.91,0.00
522280.60231,2776069.70952,-0.84,0.00
517847.51996,2776063.43370,-0.91,0.00
521990.67809,2776041.03857,-0.46,0.00
521979.07507,2776029.83044,-0.46,0.00
514730.15092,2776020.27413,-0.46,0.00
522944.22888,2776016.04012,-1.14,0.00
517690.40192,2776003.37893,-0.91,0.00
524754.85349,2775996.02895,-1.45,0.00
523960.63737,2775982.66824,-0.76,0.00
522467.75222,2775976.13703,-1.07,0.00
517539.36393,2775966.31264,-0.91,0.00
522332.86419,2775933.30376,-0.91,0.00
517397.82100,2775931.55684,-0.91,0.00
521939.33061,2775923.67301,-0.30,0.00
521924.47853,2775911.25728,-0.30,0.00
524802.99863,2775898.71034,-1.30,0.00
523001.21498,2775898.40696,-1.14,0.00
517253.21353,2775889.87091,-0.91,0.00
514724.73642,2775862.80202,-0.46,0.00
524006.60389,2775862.06406,-1.07,0.00
522407.82067,2775850.46457,-0.99,0.00
514539.82904,2775827.77232,-0.46,0.00
517101.21536,2775826.95993,-0.84,0.00
514369.16330,2775823.86158,-0.46,0.00
514208.76148,2775818.91564,-0.61,0.00
514010.87044,2775806.76601,-0.76,0.00
521867.49406,2775801.24434,-0.38,0.00
521906.45153,2775795.81267,-0.38,0.00
515983.95028,2775793.80195,-0.15,0.00
513839.71764,2775791.45731,-0.91,0.00
524834.00387,2775791.16210,-0.76,0.00
516901.74529,2775789.91415,-0.91,0.00
523085.46076,2775782.08457,-1.30,0.00
513729.26838,2775766.60147,-1.07,0.00
513540.89082,2775766.04594,-1.07,0.00
513330.68166,2775763.57308,-1.07,0.00
516793.31355,2775751.44118,-0.76,0.00
522032.73967,2775735.13953,-0.30,0.00
513151.59793,2775733.77984,-1.22,0.00
522424.00290,2775729.24764,-1.07,0.00
512829.34814,2775727.91758,-1.22,0.00
512996.00319,2775726.03501,-1.07,0.00
512687.31669,2775723.45414,-1.37,0.00
524045.39598,2775716.98863,-1.37,0.00
516617.89520,2775712.53035,-0.76,0.00
515846.46539,2775712.19536,-0.15,0.00
522013.20427,2775703.11802,-0.30,0.00
524887.50114,2775690.62279,-0.99,0.00
515681.34429,2775687.22156,-0.15,0.00
521823.83206,2775676.22266,-0.30,0.00
521821.90329,2775667.15987,-0.30,0.00
523132.02961,2775662.97177,-1.45,0.00
516448.60614,2775661.11959,-0.76,0.00
521682.33718,2775642.96904,-0.46,0.00
521536.86390,2775639.09899,-0.46,0.00
516303.96067,2775630.87586,-0.30,0.00
515505.32788,2775624.61600,-0.15,0.00
521387.78598,2775621.78266,-0.38,0.00
521667.75411,2775621.64170,-0.46,0.00
521361.62991,2775621.52567,-0.38,0.00
522487.27056,2775614.88486,-1.14,0.00
524114.44161,2775610.14053,-1.52,0.00
515329.06724,2775605.94892,-0.15,0.00
521022.30333,2775603.03477,-0.46,0.00
521242.20239,2775601.42681,-0.46,0.00
521512.25539,2775601.03878,-0.46,0.00
521090.76978,2775598.47207,-0.46,0.00
524863.07444,2775597.14968,-0.69,0.00
521190.08953,2775594.46627,-0.46,0.00
520927.30213,2775583.70974,-0.46,0.00
520792.15482,2775570.78345,-0.53,0.00
515182.17127,2775570.46940,-0.15,0.00
520622.79224,2775549.40186,-0.69,0.00
523179.57744,2775545.71823,-1.52,0.00
515057.84406,2775538.71967,-0.46,0.00
520466.24354,2775521.31997,-0.84,0.00
515331.69937,2775519.26951,-0.46,0.00
522542.76132,2775508.15802,-1.14,0.00
514946.53863,2775491.43787,-0.30,0.00
520321.70798,2775490.42401,-0.76,0.00
524846.73142,2775477.74306,-1.07,0.00
520187.98827,2775474.87960,-1.07,0.00
514849.05142,2775473.56769,-0.46,0.00
524181.15057,2775469.62572,-1.68,0.00
523257.66994,2775450.66273,-1.60,0.00
520038.64206,2775428.29348,-1.07,0.00
514708.00123,2775421.64797,-0.46,0.00
514973.11856,2775419.94600,-0.30,0.00
514559.36788,2775403.56547,-0.46,0.00
519926.67237,2775398.84711,-1.07,0.00
522602.16464,2775390.09018,-1.45,0.00
521836.18202,2775385.31020,-0.76,0.00
519802.96181,2775369.08850,-0.99,0.00
524824.18452,2775368.45236,-1.22,0.00
514417.56665,2775366.98366,-0.61,0.00
514301.94487,2775364.72649,-0.30,0.00
514685.10443,2775356.58416,-0.46,0.00
523292.15018,2775352.19173,-1.60,0.00
521720.21382,2775351.02672,-0.76,0.00
519665.65704,2775343.97258,-0.99,0.00
519529.20056,2775333.55050,-0.99,0.00
519166.09775,2775331.25140,-0.99,0.00
519302.96311,2775329.32492,-1.07,0.00
519409.00941,2775325.50409,-0.91,0.00
524207.64474,2775322.96333,-1.68,0.00
514190.47656,2775308.25174,-0.76,0.00
518986.06525,2775292.69507,-0.99,0.00
513838.24505,2775287.26091,-0.46,0.00
514271.98752,2775286.21019,-0.30,0.00
518837.82781,2775276.39799,-0.99,0.00
518688.12940,2775273.66173,-1.07,0.00
523347.20860,2775266.13839,-1.60,0.00
513996.37994,2775264.32370,-0.76,0.00
519856.57517,2775264.14250,-1.07,0.00
512834.31679,2775258.19236,-0.76,0.00
522668.88053,2775257.96245,-1.45,0.00
512626.51985,2775249.22008,-0.76,0.00
512993.69139,2775247.49633,-0.76,0.00
521865.87977,2775242.88147,-0.99,0.00
518532.72177,2775234.99789,-0.91,0.00
513144.77692,2775230.80108,-0.61,0.00
518419.08001,2775226.32478,-0.84,0.00
524895.32218,2775222.64371,-1.45,0.00
513685.58471,2775215.09038,-0.46,0.00
513295.84434,2775213.08438,-0.61,0.00
521735.47839,2775208.18897,-0.76,0.00
518260.04686,2775206.51574,-0.91,0.00
513540.03719,2775197.98084,-0.46,0.00
524280.60668,2775194.07821,-1.52,0.00
513427.42883,2775192.61081,-0.61,0.00
513987.11943,2775189.62701,-0.76,0.00
513805.66763,2775180.49456,-0.61,0.00
518139.06900,2775163.08193,-0.76,0.00
519950.03251,2775162.57511,-1.07,0.00
523392.17609,2775162.37373,-1.60,0.00
522721.76033,2775137.54780,-1.45,0.00
517977.46297,2775129.24424,-0.76,0.00
513382.26406,2775125.89126,-0.61,0.00
524953.25295,2775111.04422,-1.52,0.00
513129.31151,2775108.43804,-0.61,0.00
513258.17222,2775107.42046,-0.61,0.00
513514.66746,2775106.95008,-0.46,0.00
517810.70800,2775105.59561,-0.91,0.00
521873.68296,2775104.19001,-1.07,0.00
521767.43125,2775104.13183,-0.76,0.00
513114.81845,2775095.24962,-0.61,0.00
517650.98798,2775074.85883,-0.91,0.00
517495.18513,2775067.36202,-0.84,0.00
512978.94972,2775050.53546,-0.76,0.00
522776.89753,2775049.03186,-1.60,0.00
524334.35016,2775038.03142,-1.68,0.00
523454.03054,2775032.88694,-1.60,0.00
517306.03425,2775025.58828,-0.91,0.00
512817.82851,2775020.38993,-0.76,0.00
513236.43991,2775018.41153,-0.61,0.00
525015.19183,2775017.21418,-1.60,0.00
517140.51244,2775003.80145,-0.91,0.00
521879.42992,2774985.31450,-1.22,0.00
516978.67929,2774979.70246,-0.91,0.00
521736.53854,2774975.21325,-0.91,0.00
512622.56460,2774968.30666,-0.76,0.00
512964.32834,2774968.19622,-0.76,0.00
516875.45643,2774946.80755,-1.07,0.00
516733.44907,2774946.47942,-0.91,0.00
523522.20450,2774931.65723,-1.60,0.00
522808.69504,2774926.55607,-1.52,0.00
516583.74086,2774916.30472,-0.99,0.00
516425.53913,2774905.09797,-0.46,0.00
525063.18034,2774901.82878,-1.60,0.00
516085.05003,2774898.03916,-0.38,0.00
521915.63484,2774885.30057,-1.45,0.00
524412.27021,2774882.30717,-1.68,0.00
516235.96640,2774876.68221,-0.46,0.00
520241.98696,2774876.46557,-0.84,0.00
522879.88382,2774856.14779,-1.60,0.00
521754.53214,2774852.34205,-1.07,0.00
523584.67142,2774824.46118,-1.60,0.00
525111.42538,2774789.45161,-1.60,0.00
516000.52960,2774784.40121,-0.38,0.00
521609.01143,2774778.06506,-1.22,0.00
521970.12378,2774754.59380,-1.45,0.00
521387.11981,2774743.68983,-0.38,0.00
521358.58407,2774743.33348,-0.38,0.00
520383.54802,2774735.13883,-0.84,0.00
520338.34793,2774732.18630,-0.84,0.00
521233.25423,2774729.56505,-0.53,0.00
521728.53589,2774725.86612,-1.07,0.00
522934.48241,2774725.42287,-1.60,0.00
524472.59776,2774719.36146,-1.68,0.00
