year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1975.0000      81.0000       0.3283       0.0000      19.0000      42.0000       0.3400     120.8200      73.2500       5.1800     226.3755     -34.7500     -12.8100       5.3600     512.0058     -95.1720      -4.9992    1625.0000      13.6900     520.8000  345058.0000     -10.5300       0.5500      34.7500      12.8100       5.3600       0.7700       3.0200       1.7500       0.0000       0.0000       0.0000      11.5400     525.3000
   1975.0000      81.0000       0.3508       0.0000      21.0000       3.0000       0.3400     120.8300      73.2500       5.1800     226.3888     -34.8100      -9.6000       7.2800     507.4489     -75.8840      22.8507    1625.0000      12.6000     513.6000  193468.0000       0.0000      -2.5500      34.8100       9.6000       7.2800       0.8100       4.9600       2.8900       0.0000       0.0000       0.0000      10.8100     511.2000
   1975.0000      81.0000       0.3733       0.0000      22.0000      24.0000       0.3400     120.8300      73.2400       5.1800     226.3921     -35.6800      -1.6100       8.5400     503.6232     -57.2025      11.8563    1625.0000      15.0700     507.0000  214785.0000      -6.4800      -1.3400      35.6800       1.6100       8.5400       0.8900       6.4300       1.5400       0.0000       0.0000       0.0000      11.5600     509.9000
   1975.0000      81.0000       0.3958       0.0000      23.0000      45.0000       0.3400     120.8300      73.2300       5.1800     226.3954     -35.0200       6.7100       6.4200     500.0891     -13.0080       6.4614    1625.0000      14.3200     500.3000  180260.0000      -1.4900      -0.7400      35.0200      -6.7100       6.4200       1.4900       3.7700       3.9400       0.0000       0.0000       0.0000      12.1400     494.5000
   1975.0000      81.0000       0.4183       0.0000      25.0000       6.0000       0.3400     120.8400      73.2200       5.1800     226.3987     -35.3400       5.1700       5.8700     510.2789      -2.6422     -14.7884    1625.0000      16.1600     510.5000  240581.0000       0.0000       1.6600      35.3400      -5.1700       5.8700       0.7600       5.5500       3.3400       0.0000       0.0000       0.0000      13.9600     505.9000
   1975.0000      81.0000       0.4408       0.0000      26.0000      27.0000       0.3400     120.8400      73.2100       5.1800     226.4020     -36.4900       7.6800       0.3800     502.0525       7.8577     -22.0984    1625.0000      14.5400     502.6000  194726.0000       0.0000       2.5200      36.4900      -7.6800       0.3800       0.6300       2.8800       3.1000       0.0000       0.0000       0.0000      12.7300     500.8000
   1975.0000      81.0000       0.4633       0.0000      27.0000      48.0000       0.3400     120.8500      73.2000       5.1800     226.4053     -35.4100       9.4200       1.9300     502.8046      18.3491      -7.8161    1625.0000      14.7200     503.2000  182726.0000       2.0900       0.8900      35.4100      -9.4200       1.9300       0.5600       3.8900       3.4400       0.0000       0.0000       0.0000      13.2200     503.6000
   1975.0000      81.0000       0.4858       0.0000      29.0000       9.0000       0.3400     120.8500      73.2000       5.1800     226.4186     -36.9300       1.9600       7.1200     501.4963      -8.5785       5.5153    1625.0000      15.0500     501.6000  188459.0000      -0.9800      -0.6300      36.9300      -1.9600       7.1200       0.2300       1.4300       0.7500       0.0000       0.0000       0.0000      12.7500     500.5000
   1975.0000      81.0000       0.5083       0.0000      30.0000      30.0000       0.3400     120.8600      73.1900       5.1800     226.4219     -36.7100       6.8400       4.3400     514.5928      28.6801      14.6663    1625.0000      15.2300     515.6000  237154.0000       3.1900      -1.6300      36.7100      -6.8400       4.3400       0.7800       2.9100       1.5100       0.0000       0.0000       0.0000      12.1200     504.5000
   1975.0000      81.0000       0.5308       0.0000      31.0000      51.0000       0.3400     120.8600      73.1800       5.1800     226.4252     -37.2900       4.5900       5.1600     501.0842       3.9356       0.6122    1625.0000      14.4800     501.1000  178610.0000       0.4500      -0.0700      37.2900      -4.5900       5.1600       0.2700       1.1300       1.1000       0.0000       0.0000       0.0000      11.9000     499.6000
   1975.0000      81.0000       0.5533       0.0000      33.0000      12.0000       0.3400     120.8700      73.1800       5.1800     226.4385     -37.4900       4.7700       4.5900     498.4178     -16.7084       1.4797    1625.0000      14.9700     498.7000  159636.0000      -1.9200      -0.1700      37.4900      -4.7700       4.5900       0.2400       1.2300       0.6000       0.0000       0.0000       0.0000      12.0700     494.7000
   1975.0000      81.0000       0.5758       0.0000      34.0000      33.0000       0.3400     120.8700      73.1700       5.1800     226.4418     -36.3800       8.0800       7.6600     504.4091       8.4522      11.0078    1625.0000      14.7100     504.6000  193589.0000       0.9600      -1.2500      36.3800      -8.0800       7.6600       0.2100       0.5100       0.5100       0.0000       0.0000       0.0000      12.1400     503.4000
   1975.0000      81.0000       0.5983       0.0000      35.0000      54.0000       0.3400     120.8700      73.1600       5.1800     226.4451     -37.6700       1.8700       5.0700     500.1264      -9.5156     -13.5355    1625.0000      14.4500     500.4000  153028.0000       0.0000       1.5500      37.6700      -1.8700       5.0700       0.2100       2.0100       0.7900       0.0000       0.0000       0.0000      11.4100     497.0000
   1975.0000      81.0000       0.6208       0.0000      37.0000      15.0000       0.3400     120.8800      73.1500       5.1800     226.4484     -37.4700      -1.6800       5.7200     501.1440     -27.4919       1.5768    1625.0000      13.9900     501.9000  194365.0000       0.0000      -0.1800      37.4700       1.6800       5.7200       0.1600       2.5000       1.0800       0.0000       0.0000       0.0000      12.2200     500.9000
   1975.0000      81.0000       0.6433       0.0000      38.0000      36.0000       0.3400     120.8800      73.1400       5.1800     226.4517     -36.8500      -3.0600       8.5600     502.7163     -45.6623      35.0325    1625.0000      15.3200     506.0000  255563.0000      -5.1900      -3.9700      36.8500       3.0600       8.5600       0.3700       0.5800       1.4600       0.0000       0.0000       0.0000      11.3700     509.7000
   1975.0000      81.0000       0.6658       0.0000      39.0000      57.0000       0.3400     120.8900      73.1300       5.1800     226.4550     -36.7100       3.1200       7.6800     500.2077     -21.0961       6.9035    1625.0000      14.7500     500.7000  185633.0000       0.0000      -0.7900      36.7100      -3.1200       7.6800       0.4000       4.5000       1.2700       0.0000       0.0000       0.0000      11.5500     501.0000
   1975.0000      81.0000       0.6883       0.0000      41.0000      18.0000       0.3400     120.8900      73.1300       5.1900     226.4683     -36.3600       5.9100       8.8700     503.1333       3.1613      12.5602    1625.0000      14.8700     503.3000  161059.0000       0.3600      -1.4300      36.3600      -5.9100       8.8700       0.1900       0.5000       0.8100       0.0000       0.0000       0.0000      13.1900     500.3000
   1975.0000      81.0000       0.7108       0.0000      42.0000      39.0000       0.3400     120.9000      73.1200       5.1900     226.4716     -35.1900      12.9600       5.5200     505.1138      22.1421       1.0589    1625.0000      14.2600     505.6000  202681.0000       0.0000      -0.1200      35.1900     -12.9600       5.5200       0.5700       1.4500       0.4200       0.0000       0.0000       0.0000      12.0900     500.3000
   1975.0000      81.0000       0.7333       0.0000      44.0000       0.0000       0.3400     120.9000      73.1100       5.1900     226.4749     -34.0600      14.7800       7.3400     514.9753      41.9768       4.1483    1625.0000      14.0300     516.7000  228756.0000       4.6600      -0.4600      34.0600     -14.7800       7.3400       0.4300       0.8500       0.6100       0.0000       0.0000       0.0000      11.7100     509.6000
   1975.0000      81.0000       0.7558       0.0000      45.0000      21.0000       0.3400     120.9100      73.1000       5.1900     226.4782     -34.3800      14.4600       5.8000     513.4815      49.8949      -0.2701    1625.0000      15.0100     515.9000  214808.0000       5.5500       0.0300      34.3800     -14.4600       5.8000       0.8200       1.4800       0.9000       0.0000       0.0000       0.0000      12.1200     508.6000
   1975.0000      81.0000       0.7783       0.0000      46.0000      42.0000       0.3400     120.9100      73.1000       5.1900     226.4915     -27.0000      23.8500       7.4600     539.2811      73.6806      21.0998    1625.0000      15.1500     544.7000  336352.0000       7.7800      -2.2200      27.0000     -23.8500       7.4600       3.1300       5.6700       4.0500       0.0000       0.0000       0.0000      12.1900     532.2000
   1975.0000      81.0000       0.8008       0.0000      48.0000       3.0000       0.3400     120.9200      73.0900       5.1900     226.4948     -31.6600      13.0800      11.6600     516.7460       0.6313      58.9672    1625.0000      14.9900     520.1000  290692.0000       0.0700      -6.5100      31.6600     -13.0800      11.6600       2.9700       8.1700       3.4000       0.0000       0.0000       0.0000      11.6500     517.8000
   1975.0000      81.0000       0.8233       0.0000      49.0000      24.0000       0.3400     120.9200      73.0800       5.1900     226.4981     -22.8800      29.3600       6.3100     567.1575     116.2144      13.5424    1625.0000      14.2400     579.1000  458868.0000      11.5800      -1.3400      22.8800     -29.3600       6.3100       2.1800       1.7400       1.4100       0.0000       0.0000       0.0000      11.9600     559.8000
   1975.0000      81.0000       0.8458       0.0000      50.0000      45.0000       0.3400     120.9200      73.0700       5.1900     226.5014     -25.2900      26.0900       4.8100     567.8976     131.7360      -5.1893    1625.0000      17.6900     583.0000  565706.0000      13.0600       0.5100      25.2900     -26.0900       4.8100       1.8200       2.4000       4.3600       0.0000       0.0000       0.0000      14.3700     563.1000
   1975.0000      81.0000       0.8683       0.0000      52.0000       6.0000       0.3400     120.9300      73.0600       5.1900     226.5047     -28.2900      24.8200       2.5800     545.2574      99.2867     -17.5140    1625.0000      15.7000     554.5000  334627.0000      10.3200       1.8100      28.2900     -24.8200       2.5800       0.7600       0.6400       0.8900       0.0000       0.0000       0.0000      11.9300     537.2000
   1975.0000      81.0000       0.8908       0.0000      53.0000      27.0000       0.3400     120.9300      73.0600       5.1900     226.5180     -28.7000      24.0600       1.1100     542.2539     103.1463     -18.8896    1625.0000      13.8600     552.3000  340269.0000      10.7700       1.9600      28.7000     -24.0600       1.1100       1.3200       1.4900       0.8900       0.0000       0.0000       0.0000      10.6900     545.2000
   1975.0000      81.0000       0.9133       0.0000      54.0000      48.0000       0.3400     120.9400      73.0500       5.1900     226.5213     -30.6200      20.6200       4.2000     539.4922      83.5178      -9.4337    1625.0000      14.8000     546.0000  349216.0000       8.8000       0.9900      30.6200     -20.6200       4.2000       0.4800       0.7600       1.0700       0.0000       0.0000       0.0000      11.6500     533.2000
   1975.0000      81.0000       0.9358       0.0000      56.0000       9.0000       0.3400     120.9400      73.0400       5.1900     226.5246     -30.5300      20.7300       2.0400     526.3325      83.3629     -31.0997    1625.0000      16.5500     533.8000  320746.0000       9.0000       3.3400      30.5300     -20.7300       2.0400       2.4500       2.9600       2.0900       0.0000       0.0000       0.0000      12.7900     518.8000
   1975.0000      81.0000       0.9583       0.0000      57.0000      30.0000       0.3400     120.9500      73.0300       5.1900     226.5278     -33.6900       8.1400       4.6900     496.0955      67.7449       0.6117    1625.0000      13.8100     500.7000  150959.0000       0.0000      -0.0700      33.6900      -8.1400       4.6900       3.5500       8.1100       3.0500       0.0000       0.0000       0.0000      10.4600     497.4000
   1975.0000      81.0000       0.9808       0.0000      58.0000      51.0000       0.3400     120.9500      73.0200       5.1900     226.5311     -35.0200      10.9700       4.0900     501.8596      57.6411      -6.4365    1625.0000      14.3200     505.2000  204812.0000       0.0000       0.7300      35.0200     -10.9700       4.0900       0.8500       2.2600       0.8100       0.0000       0.0000       0.0000      12.5000     498.9000
   1975.0000      81.0000       1.0033       1.0000       0.0000      12.0000       0.3400     120.9600      73.0200       5.1900     226.5444     -32.9700      16.0100       6.3000     510.1591      47.5775       5.2763    1625.0000      15.2700     512.4000  279306.0000       0.0000      -0.5900      32.9700     -16.0100       6.3000       0.8700       1.8100       0.7100       0.0000       0.0000       0.0000      11.9700     511.5000
   1975.0000      81.0000       1.0258       1.0000       1.0000      33.0000       0.3400     120.9600      73.0100       5.1900     226.5477     -34.1800       8.2900      11.3500     504.8328      36.2223      37.2567    1625.0000      13.8200     507.5000  206267.0000       0.0000      -4.2100      34.1800      -8.2900      11.3500       0.8500       2.9200       1.3300       0.0000       0.0000       0.0000      11.1100     502.9000
   1975.0000      81.0000       1.0483       1.0000       2.0000      54.0000       0.3400     120.9600      73.0000       5.1900     226.5510     -36.0500       6.5800       6.5600     501.3538      25.2220      17.7052    1625.0000      13.9500     502.3000  186465.0000       2.8800      -2.0200      36.0500      -6.5800       6.5600       0.5400       1.2400       1.4600       0.0000       0.0000       0.0000      12.4100     497.0000
   1975.0000      81.0000       1.0708       1.0000       4.0000      15.0000       0.3400     120.9700      72.9900       5.1900     226.5543     -34.7800      12.3500       6.8000     510.6037      25.4194      24.0199    1625.0000      14.0100     511.8000  221071.0000       2.8500      -2.6900      34.7800     -12.3500       6.8000       0.4900       1.9800       1.3300       0.0000       0.0000       0.0000      12.6100     506.4000
   1975.0000      81.0000       1.0933       1.0000       5.0000      36.0000       0.3400     120.9700      72.9800       5.1900     226.5576     -30.1400      21.8300       0.5600     536.3969      74.6221     -35.1162    1625.0000      14.7700     542.7000  356788.0000       7.9200       3.7100      30.1400     -21.8300       0.5600       1.8700       2.4100       2.6500       0.0000       0.0000       0.0000      12.1300     529.3000
   1975.0000      81.0000       1.1158       1.0000       6.0000      57.0000       0.3400     120.9800      72.9800       5.1900     226.5709     -21.1400      29.4000       7.4500     609.7343     140.5441      21.7414    1625.0000      13.5700     626.1000  410001.0000      12.9800      -1.9900      21.1400     -29.4000       7.4500       2.5700       4.1700       4.6400       0.0000       0.0000       0.0000      12.2500     607.4000
   1975.0000      81.0000       1.1383       1.0000       8.0000      18.0000       0.3400     120.9800      72.9700       5.2000     226.5742     -18.6200      33.1000       2.7600     605.2878     132.0847      -9.1916    1625.0000      13.4600     619.6000  547836.0000      12.3100       0.8500      18.6200     -33.1000       2.7600       1.3500       0.7600       0.8900       0.0000       0.0000       0.0000      11.4800     597.0000
   1975.0000      81.0000       1.1608       1.0000       9.0000      39.0000       0.3400     120.9900      72.9600       5.2000     226.5775     -19.4500      31.7700       7.1600     595.7635     137.3238      25.0902    1625.0000      16.3300     611.9000  556857.0000      12.9800      -2.3500      19.4500     -31.7700       7.1600       1.2400       0.9500       1.6400       0.0000       0.0000       0.0000      12.7300     596.2000
   1975.0000      81.0000       1.1833       1.0000      11.0000       0.0000       0.3400     120.9900      72.9600       5.2000     226.5908     -12.3200      35.2900       6.2200     637.5212     139.8182      17.2048    1625.0000      14.3300     652.9000  576322.0000      12.3700      -1.5100      12.3200     -35.2900       6.2200       2.3600       1.0600       1.0800       0.0000       0.0000       0.0000      11.4100     638.8000
   1975.0000      81.0000       1.2058       1.0000      12.0000      21.0000       0.3400     121.0000      72.9500       5.2000     226.5941     -17.7500      32.9500       6.0400     593.0142     134.5119      29.6336    1625.0000      15.2700     608.8000  545199.0000      12.7800      -2.7900      17.7500     -32.9500       6.0400       3.3000       2.0000       2.1400       0.0000       0.0000       0.0000      12.2500     590.7000
   1975.0000      81.0000       1.2283       1.0000      13.0000      42.0000       0.3400     121.0000      72.9400       5.2000     226.5974     -32.9200      14.5300       7.6400     519.8840      34.5307      19.6517    1625.0000      15.4200     521.4000  243189.0000       3.8000      -2.1600      32.9200     -14.5300       7.6400       0.9100       1.9400       1.9500       0.0000       0.0000       0.0000      13.5700     508.3000
   1975.0000      81.0000       1.2508       1.0000      15.0000       3.0000       0.3400     121.0100      72.9300       5.2000     226.6007     -22.8100      26.7200       6.1900     564.5665     121.6511      17.8467    1625.0000      16.3000     577.8000  572551.0000      12.1600      -1.7700      22.8100     -26.7200       6.1900       6.1100       6.2900       1.1600       0.0000       0.0000       0.0000      13.0300     568.6000
   1975.0000      81.0000       1.2733       1.0000      16.0000      24.0000       0.3400     121.0100      72.9200       5.2000     226.6040     -23.5100      27.1300       5.5100     556.7303     113.5717      28.2865    1625.0000      18.1000     568.9000  541401.0000      11.5300      -2.8500      23.5100     -27.1300       5.5100       2.9700       2.5900       2.2600       0.0000       0.0000       0.0000      14.1000     558.7000
   1975.0000      81.0000       1.2958       1.0000      17.0000      45.0000       0.3400     121.0100      72.9100       5.2000     226.6073     -30.7500     -16.8300      -0.7300     566.3383       2.6194     -20.0741    1625.0000      14.8900     566.7000  376545.0000       0.0000       2.0300      30.7500      16.8300      -0.7300       0.4400       4.8100       1.7700       0.0000       0.0000       0.0000      11.9400     564.0000
   1975.0000      81.0000       1.3183       1.0000      19.0000       6.0000       0.3400     121.0200      72.9100       5.2000     226.6206     -31.9700     -18.1600      -2.5500     514.1922     -99.9488     -40.7653    1625.0000      14.7600     525.4000  313944.0000     -11.0000       4.4500      31.9700      18.1600      -2.5500       0.6700       1.1200       0.9300       0.0000       0.0000       0.0000      11.0200     537.3000
   1975.0000      81.0000       1.3408       1.0000      20.0000      27.0000       0.3400     121.0200      72.9000       5.2000     226.6239     -33.2600     -15.5800       0.4300     514.2460    -114.2881     -30.9282    1625.0000      15.4900     527.7000  296653.0000     -12.5300       3.3600      33.2600      15.5800       0.4300       0.3100       0.7700       1.1000       0.0000       0.0000       0.0000      11.8900     534.6000
   1975.0000      81.0000       1.3633       1.0000      21.0000      48.0000       0.3400     121.0300      72.8900       5.2000     226.6272     -33.0400     -16.1200       0.4500     525.3503    -127.0956     -23.1264    1625.0000      12.1600     541.0000  268219.0000     -13.6000       2.4500      33.0400      16.1200       0.4500       1.3300       2.0000       1.0400       0.0000       0.0000       0.0000      11.1100     549.7000
   1975.0000      81.0000       1.3858       1.0000      23.0000       9.0000       0.3400     121.0300      72.8800       5.2000     226.6305     -32.0000     -17.5200       0.4200     512.5071    -126.0735     -29.3230    1625.0000      15.8600     528.6000  420396.0000     -13.8200       3.1800      32.0000      17.5200       0.4200       0.6900       1.3000       1.0500       0.0000       0.0000       0.0000      13.9700     539.2000
   1975.0000      81.0000       1.4083       1.0000      24.0000      30.0000       0.3400     121.0400      72.8700       5.2000     226.6338     -33.2600     -15.6500       3.7900     506.1345    -110.7254      -9.9481    1625.0000      15.4600     518.2000  336433.0000     -12.3400       1.1000      33.2600      15.6500       3.7900       1.1100       1.5800       1.4600       0.0000       0.0000       0.0000      12.5500     525.7000
   1975.0000      81.0000       1.4308       1.0000      25.0000      51.0000       0.3400     121.0400      72.8700       5.2000     226.6471     -33.1800     -14.6200       7.6500     516.7071     -90.1798      17.2167    1625.0000      15.5700     524.8000  329839.0000      -9.9000      -1.8800      33.1800      14.6200       7.6500       1.5500       2.2700       2.1700       0.0000       0.0000       0.0000      12.3000     541.2000
   1975.0000      81.0000       1.4533       1.0000      27.0000      12.0000       0.3400     121.0500      72.8600       5.2000     226.6504     -34.1900     -13.0100       3.2900     503.9699     -80.2719     -13.4524    1625.0000      16.0000     510.5000  259471.0000      -9.0500       1.5100      34.1900      13.0100       3.2900       0.4200       1.2000       1.8300       0.0000       0.0000       0.0000      11.6400     519.6000
   1975.0000      81.0000       1.4758       1.0000      28.0000      33.0000       0.3400     121.0500      72.8500       5.2000     226.6537     -34.2400     -10.5900       8.3100     484.7397     -58.9175      13.7249    1625.0000      16.4000     488.5000  224527.0000      -6.9300      -1.6100      34.2400      10.5900       8.3100       0.7100       1.8100       0.9700       0.0000       0.0000       0.0000      14.5200     490.2000
   1975.0000      81.0000       1.4983       1.0000      29.0000      54.0000       0.3400     121.0500      72.8400       5.2000     226.6570     -36.0300      -6.0500       7.1100     485.1007     -48.2485      29.7310    1625.0000      16.8500     488.4000  220385.0000      -5.6800      -3.4900      36.0300       6.0500       7.1100       0.4000       0.9400       1.1200       0.0000       0.0000       0.0000      13.2700     489.7000
   1975.0000      81.0000       1.5208       1.0000      31.0000      15.0000       0.3400     121.0600      72.8400       5.2000     226.6703     -36.9000      -6.2500       4.3300     481.3762     -56.8894      -8.4609    1625.0000      17.7000     484.8000  249345.0000      -6.7400       1.0000      36.9000       6.2500       4.3300       0.2600       0.8400       0.7200       0.0000       0.0000       0.0000      13.6200     489.9000
   1975.0000      81.0000       1.5433       1.0000      32.0000      36.0000       0.3400     121.0600      72.8300       5.2000     226.6736     -36.1300      -8.9500       3.8200     488.3524     -57.6275     -15.9691    1625.0000      15.7300     492.0000  215714.0000       0.0000       1.8600      36.1300       8.9500       3.8200       0.4600       1.3000       0.8300       0.0000       0.0000       0.0000      12.8200     489.3000
   1975.0000      81.0000       1.5658       1.0000      33.0000      57.0000       0.3400     121.0700      72.8200       5.2000     226.6769     -36.1400      -6.8300       2.8600     494.8723     -58.3093      -2.0873    1625.0000      14.8000     498.3000  205848.0000      -6.7200       0.2400      36.1400       6.8300       2.8600       0.1000       0.6500       0.5900       0.0000       0.0000       0.0000      11.5300     503.5000
   1975.0000      81.0000       1.5883       1.0000      35.0000      18.0000       0.3400     121.0700      72.8100       5.2000     226.6802     -36.5100      -4.8400       1.2800     490.2355     -50.4015     -13.3353    1625.0000      15.8800     493.0000  203636.0000      -5.8700       1.5500      36.5100       4.8400       1.2800       0.1900       1.0200       0.6000       0.0000       0.0000       0.0000      12.1900     497.8000
   1975.0000      81.0000       1.6108       1.0000      36.0000      39.0000       0.3400     121.0800      72.8000       5.2000     226.6835     -36.4700      -3.4000       1.2400     497.1839     -36.1619      -1.6531    1625.0000      15.9400     498.5000  215555.0000      -4.1600       0.1900      36.4700       3.4000       1.2400       0.2600       3.1900       2.2100       0.0000       0.0000       0.0000      12.3000     501.9000
   1975.0000      81.0000       1.6333       1.0000      38.0000       0.0000       0.3400     121.0800      72.8000       5.2100     226.6968     -35.4800      -9.9000      -0.3400     503.0712     -79.0487     -29.5412    1625.0000      15.3600     510.1000  245759.0000      -8.9300       3.3200      35.4800       9.9000      -0.3400       0.4000       1.8000       1.3400       0.0000       0.0000       0.0000      11.8000     513.1000
   1975.0000      81.0000       1.6558       1.0000      39.0000      21.0000       0.3400     121.0900      72.7900       5.2100     226.7001     -35.4200      -8.2500       5.2000     499.1405     -67.5752      -2.4615    1625.0000      14.9500     503.7000  223088.0000      -7.7100       0.2800      35.4200       8.2500       5.2000       0.2100       0.5900       1.0700       0.0000       0.0000       0.0000      12.9300     504.6000
   1975.0000      81.0000       1.6783       1.0000      40.0000      42.0000       0.3400     121.0900      72.7800       5.2100     226.7034     -35.5800      -5.1900       6.4500     496.0787     -46.8932       3.1309    1625.0000      14.1700     498.3000  164274.0000      -5.4000      -0.3600      35.5800       5.1900       6.4500       0.1000       0.3000       0.3200       0.0000       0.0000       0.0000      11.8000     497.0000
   1975.0000      81.0000       1.7008       1.0000      42.0000       3.0000       0.3400     121.1000      72.7700       5.2100     226.7067     -35.5100      -2.2300       7.3400     499.3966     -23.2889      16.1479    1625.0000      14.6100     500.2000  189973.0000      -2.6700      -1.8500      35.5100       2.2300       7.3400       0.3100       1.8000       1.6900       0.0000       0.0000       0.0000      12.9400     498.2000
   1975.0000      81.0000       1.7233       1.0000      43.0000      24.0000       0.3400     121.1000      72.7700       5.2100     226.7200     -34.7100     -10.3200       4.3900     499.6235     -77.3458      -5.0298    1625.0000      14.7400     505.6000  214125.0000      -8.8000       0.5700      34.7100      10.3200       4.3900       0.5500       1.8300       1.7000       0.0000       0.0000       0.0000      11.6200     506.9000
