6699.983364	-8.807117e-07
6699.923100	1.927898e-07
6699.862835	6.383912e-07
6699.802570	5.325394e-07
6699.742306	5.598863e-07
6699.682041	3.698166e-07
6699.621776	-8.682438e-07
6699.561512	-5.334114e-07
6699.501247	-7.275086e-07
6699.440983	3.052013e-07
6699.380718	1.774304e-07
6699.320453	2.209465e-07
6699.260189	-1.479069e-07
6699.199924	-1.068182e-06
6699.139659	-1.105083e-07
6699.079395	-1.384618e-07
6699.019130	-4.662260e-07
6698.958865	1.745339e-06
6698.898601	-1.171057e-06
6698.838336	-8.157606e-07
6698.778071	-9.260739e-07
6698.717807	-1.532271e-06
6698.657542	-9.199743e-07
6698.597277	1.361425e-07
6698.537013	6.009530e-07
6698.476748	-2.019334e-06
6698.416483	-6.241570e-07
6698.356219	-1.051155e-06
6698.295954	-1.888378e-07
6698.235689	-8.525933e-07
6698.175425	6.242677e-07
6698.115160	2.550698e-07
6698.054895	5.786134e-07
6697.994631	-7.209777e-07
6697.934366	-1.319530e-06
6697.874102	2.942772e-07
6697.813837	-5.189033e-07
6697.753572	-1.499814e-06
6697.693308	-4.362384e-07
6697.633043	1.723630e-07
6697.572778	-6.313760e-07
6697.512514	-4.598532e-07
6697.452249	-1.114446e-06
6697.391984	-9.190953e-07
6697.331720	-6.070243e-07
6697.271455	-1.898451e-06
6697.211190	-5.849615e-07
6697.150926	9.849000e-07
6697.090661	-4.377459e-07
6697.030396	-5.502320e-07
6696.970132	-6.204980e-07
6696.909867	-1.636781e-07
6696.849602	7.076559e-07
6696.789338	-3.457934e-07
6696.729073	-1.483966e-06
6696.668808	-8.202161e-07
6696.608544	-9.211873e-07
6696.548279	9.631177e-07
6696.488014	-1.733224e-08
6696.427750	-7.280803e-07
6696.367485	-5.895587e-07
6696.307221	1.943190e-07
6696.246956	4.436942e-07
6696.186691	4.693573e-07
6696.126427	7.673319e-07
6696.066162	-2.868009e-07
6696.005897	-4.839897e-07
6695.945633	-4.195707e-07
6695.885368	6.480094e-07
