"State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006"
"CA","ELIMB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","346.86392","148.62672","19.92608","114.76603","448.48352","14321.69258","13288.37520","26723.26850","25354.49694","16330.43592","17545.14204","10774.65585","7159.78857","6866.83084","7360.17533","6711.96016","5158.26842","5702.69738","4612.54973","4955.47962","18790.55616","11668.22453","7050.95600","4324.38586","4404.90906","5687.18643","10019.17764"
"CA","ELIMP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","101.66000","43.56000","5.84000","33.63600","131.44300","4197.44800","3894.60000","7832.14200","7430.97800","4786.17700","5142.18700","3157.87100","2098.41400","2012.55300","2157.14400","1967.16300","1511.80200","1671.36500","1351.86100","1452.36800","5507.19700","3419.76100","2066.51700","1267.40500","1291.00500","1666.81900","2936.45300"
"CA","ELISB","6100.01698","9041.14966","-7047.84489","-24452.80068","-17027.23439","-4729.57431","12010.02384","3679.22202","48343.08402","70481.60326","131843.31248","198435.59666","264953.99828","175431.01247","234299.93458","383898.13438","512044.76727","348631.68116","412860.26090","329676.56738","407749.35671","497971.31837","573328.41404","547550.00651","615952.65621","595889.51856","621991.44292","606882.34664","748876.46536","503646.79772","646954.41442","672953.40407","552880.43786","423843.43442","474974.21848","550471.59687","670673.62311","785422.84504","696363.25709","705003.48182","629376.00205","698326.25085","722507.38972","755666.44421","866622.76896","836608.83493","781142.19325"
"CA","ELNIB","-1363.42483","-1500.84753","-1560.03341","-1518.81802","-79.74526","-10.11317","0.00000","0.00000","0.00000","0.00000","-36.71520","-37.17292","0.00000","-4.96374","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","303.12208","28.30595","19.92608","91.30171","215.47463","13834.12119","12898.51326","26421.02330","24859.35432","14424.05257","15757.96374","10202.70911","7073.42744","6710.31558","7014.16441","5932.37275","4191.45775","4502.29778","-2104.23841","642.91634","11536.29272","10422.70464","6379.05472","4247.58174","4240.88057","5335.57642","8092.44854"
"CA","ELNIP","-399.59696","-439.87325","-457.21964","-445.14010","-23.37200","-2.96400","0.00000","0.00000","0.00000","0.00000","-10.76061","-10.89476","0.00000","-1.45479","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","88.84000","8.29600","5.84000","26.75900","63.15200","4054.54900","3780.33800","7743.55900","7285.86000","4227.44800","4618.39500","2990.24300","2073.10300","1966.68100","2055.73400","1738.67900","1228.44600","1319.54800","-616.71700","188.42800","3381.09400","3054.72000","1869.59400","1244.89500","1242.93100","1563.76800","2371.76100"
"CA","ENACB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1433.42796","3860.25676","3911.96204","3147.05957","1489.36309","1427.21645","2135.37442","4142.53058","3715.70754","3941.99580","4957.36297","550.65378","2014.55353","2838.35901","8842.36470","7461.29738","7479.50790","5637.90492","4904.94192","5587.02341","7696.28751","9029.27790","50268.58290","72484.05918","76368.74637","76348.83376"
"CA","ENACP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","405.03757","1090.77614","1105.38628","889.25108","420.84292","403.28241","603.38356","1170.53704","1049.93149","1113.87279","1400.78072","155.59587","569.24372","802.02289","2498.54894","2108.30669","2113.45236","1593.07853","1385.96833","1578.70116","2174.70684","2551.36420","14204.17714","20481.50867","21579.18801","21573.56139"
"CA","ENCCB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","8.94702","22.63360","26.76096","18.15910","9.97701","9.12170","18.75284","24.57237","21.65907","25.25218","27.79364","2.63128","1.72289","2.10793","6.73058","5.46765","5.45105","4.31287","3.44515","3.89400","5.44203","6.27532","36.28144","53.10011","55.76675","57.66209"
"CA","ENCCP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2.52812","6.39548","7.56173","5.13114","2.81916","2.57748","5.29891","6.94331","6.12011","7.13540","7.85353","0.74351","0.48683","0.59563","1.90183","1.54497","1.54028","1.21867","0.97348","1.10031","1.53773","1.77319","10.25189","15.00427","15.75777","16.29333"
"CA","ENICB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","8.04195","19.67730","16.68016","22.51296","17.38626","16.50473","24.21798","41.27553","39.26344","41.43199","55.20111","5.83960","17.55298","25.69342","81.15518","64.87656","68.07631","56.35872","28.08388","32.33099","100.48771","119.42532","694.74438","1120.38009","1092.77330","1113.33695"
"CA","ENICP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","2.27238","5.56013","4.71324","6.36139","4.91276","4.66367","6.84317","11.66305","11.09450","11.70726","15.59794","1.65007","4.95987","7.26008","22.93167","18.33189","19.23603","15.92504","7.93554","9.13563","28.39438","33.74550","196.31093","316.58098","308.78025","314.59083"
"CA","ENTCB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1450.41693","3902.56766","3955.40316","3187.73163","1516.72636","1452.84288","2178.34524","4208.37848","3776.63005","4008.67997","5040.35772","559.12466","2033.82940","2866.16036","8930.25046","7531.64159","7553.03526","5698.57651","4936.47095","5623.24840","7802.21725","9154.97854","50999.60872","73657.53938","77517.28642","77519.83280"
"CA","ENTCP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","409.83807","1102.73175","1117.66125","900.74361","428.57484","410.52356","615.52564","1189.14340","1067.14609","1132.71546","1424.23219","157.98945","574.69042","809.87860","2523.38243","2128.18355","2134.22867","1610.22224","1394.87736","1588.93710","2204.63895","2586.88290","14410.73996","20813.09392","21903.72603","21904.44555"
"CA","ESACB","224.51516","221.33688","224.73646","226.28592","226.73951","226.34321","225.22540","222.97348","223.40766","221.78000","221.78000","221.78000","272.96000","653.94392","527.06529","903.81526","1002.24805","805.60732","760.65422","771.25189","691.26779","798.58884","872.00484","851.01422","844.68325","908.02601","905.87303","893.78261","929.40082","938.36653","1076.43857","1177.16320","1321.00698","1390.78637","1450.81662","1443.89050","1463.37070","1630.66430","1776.40031","1841.98690","2067.82206","2251.61326","2016.58040","2759.69725","3071.65641","2887.51760","2991.76784"
"CA","ESACP","65.80163","64.87013","65.86649","66.32061","66.45355","66.33740","66.00979","65.34979","65.47704","65.00000","65.00000","65.00000","80.00000","191.66000","154.47400","264.89310","293.74210","236.11000","222.93500","226.04100","202.59900","234.05300","255.57000","249.41800","247.56250","266.12720","265.49620","261.95270","272.39180","275.01950","315.48610","345.00680","387.16500","407.61617","425.21003","423.18010","428.88942","477.92037","520.63315","539.85548","606.04398","659.91010","591.02591","808.82100","900.25100","846.28300","876.83700"
"CA","ESCCB","75197.43435","90129.67873","96500.58438","100940.88911","101211.39950","102075.54361","111555.54544","114991.69898","125635.87569","129216.03284","138644.23842","145714.85437","161969.78615","168360.56110","156782.18135","197370.46295","207111.54893","207531.74390","209125.11378","214392.88011","216543.94821","231439.59037","226607.64904","214695.53133","243544.99275","251095.11515","254969.11359","265396.77416","275476.08113","286337.07185","301317.99489","293765.47250","299742.35752","295289.60140","288413.08779","293539.57319","302319.50793","314925.50036","338017.13576","326770.88579","340857.68434","366414.62165","371813.42308","373879.02369","405867.24362","401082.39130","413722.22719"
"CA","ESCCP","22039.10737","26415.49787","28282.70351","29584.08239","29663.36445","29916.63060","32695.06021","33702.13921","36821.76896","37871.05300","40634.30200","42706.58100","47470.62900","49343.65800","45950.22900","57845.97390","60700.92290","60824.07500","61291.06500","62834.95900","63465.40100","67831.06400","66414.90300","62923.66100","71378.95450","73591.76880","74727.17280","77783.34530","80737.42120","83920.59550","88311.25290","86097.73520","87849.46000","86544.43183","84529.04097","86031.52790","88604.77958","92299.38463","99067.15585","95771.06852","99899.67302","107389.98290","108972.28109","109577.67400","118952.88500","117550.52500","121255.04900"
"CA","ESICB","68889.26948","67069.04254","63876.03153","69559.56712","87086.69039","98621.07922","109745.67320","117786.33781","126713.22848","135681.17574","143881.20804","150111.88512","158456.17338","160413.84591","146051.50276","157133.63100","168115.80810","174642.32947","176782.54400","184616.49600","177041.85600","169069.09019","161388.23122","164298.38061","175016.60198","180741.85951","180440.81192","185567.21568","187620.54022","189693.39505","190701.84236","191723.85236","194789.40812","191717.50263","204254.93075","195736.75333","196813.41334","211600.46519","210318.06499","215695.56806","219428.59973","215096.75524","165303.63770","170289.24186","166545.13143","171426.69007","173980.92692"
"CA","ESICP","20190.29000","19656.81200","18720.99400","20386.74300","25523.64900","28904.18500","32164.61700","34521.20100","37137.52300","39765.87800","42169.17000","43995.27700","46440.84800","47014.60900","42805.24700","46053.23300","49271.92500","51184.73900","51812.00000","54108.00000","51888.00000","49551.31600","47300.18500","48153.10100","51294.43200","52972.40900","52884.17700","54386.64000","54988.43500","55595.95400","55891.51300","56191.04700","57089.51000","56189.18600","59863.69600","57367.16100","57682.71200","62016.54900","61640.69900","63216.75500","64310.84400","63041.25300","48447.72500","49908.92200","48811.58600","50242.28900","50990.89300"
"CA","ESRCB","51094.09266","55440.70770","60872.14767","66509.15382","74159.68693","81204.34780","88669.52401","97906.63713","104375.43428","115209.01537","122071.02164","133301.13172","140949.21844","148408.05174","145122.87920","151005.15696","156102.28576","158847.00433","168283.25200","178860.45200","177461.53200","180145.68075","176988.50938","183813.30779","192886.23205","196193.24140","196334.27983","205975.69448","220548.01210","219552.64981","227152.77404","225248.98040","232429.21367","229827.85710","234972.00326","234687.10126","243603.50685","249370.36006","256601.10458","256934.51840","270369.06709","261589.96038","263414.24760","282943.16739","284428.58841","292102.71892","306519.57559"
"CA","ESRCP","14974.82200","16248.74200","17840.60600","19492.71800","21734.96100","23799.63300","25987.55100","28694.79400","30590.69000","33765.83100","35776.97000","39068.32700","41309.85300","43495.91200","42533.08300","44257.08000","45750.96300","46555.39400","49321.00000","52421.00000","52011.00000","52797.67900","51872.36500","53872.59900","56531.72100","57500.95000","57542.28600","60368.02300","64638.92500","64347.20100","66574.67000","66016.70000","68121.10600","67358.69200","68866.35500","68782.85500","71396.10400","73086.27200","75205.48200","75303.20000","79240.64100","76667.63200","77202.30000","82925.89900","83361.25100","85610.41000","89835.74900"
"CA","ESTCB","195405.31165","212860.76586","221473.50004","237235.89597","262684.51634","282127.31383","310195.96806","330907.64741","356947.94611","380328.00394","404818.24810","429349.65122","461648.13796","477836.40267","448483.62860","506413.06616","532331.89084","541826.68502","554951.56400","578641.08000","571738.60400","581452.95014","565856.39448","563658.23395","612292.51004","628938.24206","632650.07838","657833.46693","684574.03428","696521.48324","720249.04986","711915.46847","728281.98629","718225.74751","729090.83842","725407.31829","744199.79882","777526.98991","806712.70564","801242.95915","832723.17322","845352.95054","802547.88878","829871.13019","859912.61988","867499.31788","897214.49754"
"CA","ESTCP","57270.02100","62385.92200","64910.17000","69529.86400","76988.42800","82686.78600","90913.23800","96983.48400","104615.45900","111467.76200","118645.44200","125835.18500","135301.33000","140045.83900","131443.03300","148421.18000","156017.55300","158800.31800","162647.00000","169590.00000","167567.00000","170414.11200","165843.02300","165198.77900","179452.67000","184331.25500","185419.13200","192799.96100","200637.17300","204138.77000","211092.92200","208650.48900","213447.24100","210499.92600","213684.30200","212604.72400","218112.48500","227880.12600","236433.97000","234830.87900","244057.20200","247758.77800","235213.33200","243221.31600","252025.97300","254249.50700","262958.52800"
"CA","FNICB","0.00000","0.00000","0.00000","2851.78519","3183.42730","3045.90136","6452.51120","8151.69080","9004.76154","9320.63572","9273.68365","9200.57297","9403.62324","9200.73487","10019.57470","8664.77290","7861.64884","7966.76114","8032.83173","9300.61471","9703.79540","10509.38943","7541.87041","6769.25377","6587.08598","5625.41548","8144.33861","8299.83848","8483.13306","9270.39824","8297.45966","4452.66030","5617.10244","5221.89403","5933.05025","5555.11663","3926.43594","4393.91797","4783.97347","4112.93007","5025.96872","11106.25418","13104.68812","13788.58040","16858.59900","15716.65362","14146.16878"
"CA","FNICP","0.00000","0.00000","0.00000","543.40419","606.59819","580.39279","1229.51814","1553.29474","1715.84633","1776.03577","1767.08911","1753.15796","1791.84894","1753.18881","1909.21774","1651.06191","1498.02760","1518.05662","1530.64629","1772.22079","1849.04638","2002.55134","1437.09421","1289.87305","1255.16120","1071.91606","1551.89379","1581.52410","1616.45066","1766.46308","1581.07082","848.44899","1070.33202","995.02554","1130.53549","1058.52070","748.17758","837.25571","911.58031","783.71381","957.69221","2116.28319","2497.08234","2627.39718","3212.38548","2994.78918","2695.53521"
"CA","FOICB","0.00000","0.00000","0.00000","3251.85780","3639.07957","3223.68577","4290.26523","4322.61204","4937.20144","4868.91374","5631.93905","6747.94882","9155.90224","10905.52353","10103.05213","8543.75945","7394.31704","11687.49954","14543.15285","17297.73267","17552.38070","17359.85437","12449.32840","12208.08224","11213.08096","12053.96824","14557.17467","13247.69183","13911.39659","13012.83814","17986.31600","12322.13574","12131.78359","12572.09226","12491.14485","11930.67314","5977.14137","7055.17505","6706.40789","6644.75685","5915.77668","14902.05003","14218.44206","15732.67883","17534.79881","15926.21708","17785.59919"
"CA","FOICP","0.00000","0.00000","0.00000","558.25885","624.73469","553.42245","736.52622","742.07932","847.58823","835.86502","966.85649","1158.44615","1571.82871","1872.19288","1734.42955","1466.73982","1269.41065","2006.43769","2496.67860","2969.56784","3013.28424","2980.23251","2137.22376","2095.80811","1924.99244","2069.35077","2499.08578","2274.28186","2388.22259","2233.96363","3087.77957","2115.38811","2082.70963","2158.29910","2144.40255","2048.18423","1026.11869","1211.18885","1151.31466","1140.73079","1015.58398","2558.29185","2440.93426","2700.88907","3010.26589","2734.11452","3053.32175"
"CA","FSICB","0.00000","0.00000","0.00000","6327.85068","6163.94334","7159.57386","8165.05662","7424.97702","7796.65500","8223.61332","10135.37022","12892.36746","11492.81856","9306.30432","10837.75476","11553.04008","13740.88926","14713.76436","16682.59044","10897.48524","12605.60430","5928.92592","6916.86888","8356.54896","10054.27968","11462.72370","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"CA","FSICP","0.00000","0.00000","0.00000","1054.64178","1027.32389","1193.26231","1360.84277","1237.49617","1299.44250","1370.60222","1689.22837","2148.72791","1915.46976","1551.05072","1806.29246","1925.50668","2290.14821","2452.29406","2780.43174","1816.24754","2100.93405","988.15432","1152.81148","1392.75816","1675.71328","1910.45395","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"CA","GDPRX","","","","","","","","","","","","","","","","","","539773.00000","576794.00000","598680.00000","613456.00000","633648.00000","633979.00000","659229.00000","718970.00000","760306.00000","790706.00000","838624.00000","887891.00000","925852.00000","955881.00000","937429.00000","936275.00000","927133.00000","937893.00000","971314.00000","1007350.00000","1043477.00000","1108722.00000","1196642.00000","1287145.00000","1281733.00000","1298750.00000","1337845.00000","1406809.00000","1470434.00000","1526176.00000"
"CA","GECCB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","308.00000","320.58656","328.47745","335.99814","339.01690","349.00000","386.63987","480.88813","525.02754","688.00000","537.90000","550.00000","646.00000","660.00000","706.32449","708.91666","734.88225","681.71508"
"CA","GEEGB","774.13760","2181.28720","2330.71840","3725.53345","4520.49196","4197.14495","4169.94982","6886.04693","9416.45656","13281.42426","11347.10390","11861.56956","31479.16206","42604.86356","53158.43266","70153.02309","78154.17168","77417.84169","64349.56193","83787.81556","109776.35648","123042.88116","104746.32492","129338.90476","163640.22922","195552.83375","215155.08289","225362.84808","213272.72431","288567.28973","306340.37438","310436.36161","308930.87912","312624.83528","285693.64743","239471.55329","258648.57984","266531.40528","269851.63863","274181.79216","258687.13501","256014.25600","274768.16646","272837.71297","275434.21620","273696.80807","269468.07838"
"CA","GEEGP","33.36800","94.02100","100.46200","167.95300","203.79100","189.21400","187.98800","316.30900","435.82600","614.71000","525.18300","547.75200","1452.79500","1965.71300","2452.63600","3246.17200","3616.40700","3582.33500","2977.63000","3888.96800","5073.07900","5686.16300","4842.86490","6075.10121","7681.55796","9196.85998","10118.75478","10598.82651","10109.62857","13678.76800","14521.25400","14784.79600","14771.48700","14948.11300","13660.40200","11450.29900","12340.10400","12716.19300","12839.68400","13045.71500","12308.47100","12181.29400","13073.61500","12981.76300","13105.30600","13022.63920","12821.43400"
"CA","GEICB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","480.00000","592.00460","711.58641","828.86545","935.08529","1180.00000","1390.36752","1383.52669","1582.88581","1580.00000","1234.60000","1340.00000","1400.00000","1400.00000","994.38050","1111.36644","1257.59886","1286.84535"
"CA","GERCB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","172.20000","184.80872","194.85931","204.73770","212.77761","190.40000","204.36467","217.15766","233.00315","242.20000","146.70000","151.00000","162.00000","163.00000","169.42459","165.24980","169.52657","174.16506"
"CA","GETCB","774.13760","2181.28720","2330.71840","3725.53345","4520.49196","4197.14495","4169.94982","6886.04693","9416.45656","13281.42426","11347.10390","11861.56956","31479.16206","42604.86356","53158.43266","70153.02309","78154.17168","77417.84169","64349.56193","83787.81556","109776.35648","123042.88116","104746.32492","129338.90476","163640.22922","195552.83375","215155.08289","225362.84808","213272.72431","289527.48973","307437.77426","311671.28478","310300.48041","314111.71508","287413.04743","241452.92535","260730.15232","268872.32178","272361.83863","276100.99216","260728.13501","258222.25600","276991.16646","274707.84255","277419.74910","275858.81575","271610.80387"
"CA","GOTCB","-589.28723","680.43967","770.68499","2206.71543","4440.74670","4187.03178","4169.94982","6886.04693","9416.45656","13281.42426","11310.38870","11824.39664","31479.16206","42599.89982","53158.43266","70153.02309","78154.17168","77417.84169","64349.56193","83787.81556","110079.47856","123071.18711","104766.25100","129445.90452","163947.17067","209525.84227","228228.11538","251930.76282","238231.59786","345474.48190","374089.20134","376264.79509","370711.17694","376398.91601","354737.93946","304805.83477","322577.39240","330684.51123","323185.66208","334048.03276","331562.21760","328233.41315","344996.28699","341367.34935","347715.56236","346619.89541","352389.87951"
"CA","HYCCB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","77.23485","77.48730","76.78935","119.40915","40.85136","40.86646","118.74456","54.28210","119.00919","108.01724","81.89363","0.00000","0.00000","9.36027","0.03007","54.25057","73.34198"
"CA","HYCCP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","7.42500","7.42500","7.42500","11.58300","3.96000","3.96300","11.48400","5.31500","11.67100","10.56300","8.02800","0.00000","0.00000","0.91400","0.00300","5.42560","7.39409"
"CA","HYEGB","187703.85296","163669.44495","241080.96024","265549.95028","231187.67531","319051.81794","273246.59647","368007.47328","282560.50299","422243.47162","399627.98509","408829.54572","329587.06512","402618.36037","484739.65174","417308.81067","240578.46836","148706.88930","385488.68250","351169.76374","423618.43286","311123.98051","525064.75752","598434.67100","450580.13748","331348.15716","433077.12058","255937.46299","242346.91812","321317.57594","247413.04708","229066.43260","208494.56487","417318.04139","237357.28498","495276.77010","462610.14206","419235.79620","505123.98621","416465.13950","390961.05736","263923.17141","316793.60864","372463.00915","342160.36037","396224.78316","476508.62103"
"CA","HYEGP","17444.59600","15368.02300","22833.96100","25333.90100","22097.84700","30522.51200","26235.87100","35276.79000","27174.50500","40417.67700","38081.56900","39017.89900","31755.18500","38754.29400","46422.10800","40102.71100","23192.75700","14250.78000","37205.74100","33919.61400","40779.59500","29764.08500","50226.20600","56885.42500","43159.01700","31717.06300","41458.65600","24564.49400","23474.13000","30801.14800","23785.14200","21949.63900","20159.98500","40480.94300","23008.65500","48029.16700","44739.85900","41049.23100","49536.52900","40726.10400","38325.75800","25541.77600","31140.62800","36369.78900","34140.92600","39626.44096","48039.98599"
"CA","HYICB","0.66604","0.64731","6.45601","1.23939","0.56798","0.31192","0.00000","0.00000","0.00000","0.00000","0.06296","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"CA","HYICP","0.06190","0.06078","0.61148","0.11824","0.05429","0.02984","0.00000","0.00000","0.00000","0.00000","0.00600","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"CA","HYTCB","187704.51900","163670.09226","241087.41625","265551.18967","231188.24329","319052.12986","273246.59647","368007.47328","282560.50299","422243.47162","399628.04805","408829.54572","329587.06512","402618.36037","484739.65174","417308.81067","240578.46836","148706.88930","385488.68250","351169.76374","423618.43286","311123.98051","525064.75752","598434.67100","450580.13748","331348.15716","433077.12058","255937.46299","242346.91812","321317.57594","247490.28193","229143.91990","208571.35422","417437.45054","237398.13634","495317.63656","462728.88662","419290.07830","505242.99540","416573.15674","391042.95099","263923.17141","316793.60864","372472.36942","342160.39044","396279.03373","476581.96301"
"CA","HYTCP","17444.65790","15368.08378","22834.57248","25334.01924","22097.90129","30522.54184","26235.87100","35276.79000","27174.50500","40417.67700","38081.57500","39017.89900","31755.18500","38754.29400","46422.10800","40102.71100","23192.75700","14250.78000","37205.74100","33919.61400","40779.59500","29764.08500","50226.20600","56885.42500","43159.01700","31717.06300","41458.65600","24564.49400","23474.13000","30801.14800","23792.56700","21957.06400","20167.41000","40492.52600","23012.61500","48033.13000","44751.34300","41054.54600","49548.20000","40736.66700","38333.78600","25541.77600","31140.62800","36370.70300","34140.92900","39631.86656","48047.38008"
"CA","JFACB","140653.05945","153375.81821","174309.96820","184117.45247","199588.39459","222195.91393","244526.99554","292394.12477","336576.59970","341089.62619","332940.61123","350342.26488","354399.88583","351386.64596","336720.28280","350155.32424","340187.95746","343510.82396","355511.01288","364182.26612","348672.86088","331258.10176","316702.43957","321471.39517","373501.47806","375831.77507","422107.75945","448772.67646","464177.25024","507760.89045","534665.69264","508108.31287","489547.50577","504727.83678","560139.39689","540351.62466","588382.98233","584824.61935","597535.19390","559476.82814","584018.13282","551216.46761","582623.90142","565417.35076","597665.40540","593147.76021","603306.95419"
"CA","JFACP","25818.13171","28078.07345","31848.54009","33606.16176","36367.62840","40150.48524","44126.55661","52666.25668","60606.72357","61224.73260","59614.41870","62720.93514","63375.19200","62752.48912","60185.02706","62508.98275","60713.38201","61330.66792","63405.40559","64909.76787","62224.15814","59073.53338","56540.96895","57358.96467","66639.85789","67027.54052","75175.51984","79856.89096","82619.78939","90290.62732","94906.97640","90064.19673","86687.64505","89243.61440","98793.39070","95304.55513","103772.51769","103144.17231","105385.39575","98673.16193","103001.43436","97216.30822","102755.53817","99720.87315","105408.36074","104611.59792","106403.34289"
"CA","JFTCB","140653.05945","153375.81821","174309.96820","184117.45247","199588.39459","222195.91393","244526.99554","292394.12477","336576.59970","341089.62619","332940.61123","350342.26488","355936.45583","352492.29596","337621.81280","350710.98424","342149.77746","354272.48396","362558.82288","369648.14612","354212.45088","331343.15176","316702.43957","321471.39517","373501.47806","375831.77507","422107.75945","448772.67646","464177.25024","507760.89045","534665.69264","508108.31287","489547.50577","504727.83678","560139.39689","540351.62466","588382.98233","584824.61935","597535.19390","559476.82814","584018.13282","551216.46761","582623.90142","565417.35076","597665.40540","593147.76021","603306.95419"
"CA","JFTCP","25818.13171","28078.07345","31848.54009","33606.16176","36367.62840","40150.48524","44126.55661","52666.25668","60606.72357","61224.73260","59614.41870","62720.93514","63646.19200","62947.48912","60344.02706","62606.98275","61059.38201","63228.66792","64648.40559","65873.76787","63201.15814","59088.53338","56540.96895","57358.96467","66639.85789","67027.54052","75175.51984","79856.89096","82619.78939","90290.62732","94906.97640","90064.19673","86687.64505","89243.61440","98793.39070","95304.55513","103772.51769","103144.17231","105385.39575","98673.16193","103001.43436","97216.30822","102755.53817","99720.87315","105408.36074","104611.59792","106403.34289"
"CA","JKACB","43145.35464","54319.22784","67698.64820","74816.21246","87115.40115","129421.17848","148127.12804","186593.76447","216496.70966","238161.29618","246697.18373","260489.82972","270463.18809","276247.20085","259730.33203","277554.98912","271220.34231","271531.75034","287551.18699","298628.26512","278324.89268","268547.94929","250659.91504","257654.50868","299610.70302","304187.32046","351771.31270","380502.45656","391469.00485","436582.46066","475899.01240","464661.70897","456032.99740","482909.07012","559814.21435","539923.17491","588260.70176","584776.37931","597535.19390","559476.82814","584018.13282","551216.46761","582623.90142","565417.35076","597665.40540","593147.76021","603306.95419"
