                                                       25 Mar 2008 16:56:27
Satellite-CALIPSO-Sensor-LIDAR_3deg


       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
26 Mar 2008 07:00:05.651           53.4126           -67.8655    711.860028
26 Mar 2008 07:00:15.000           52.8616           -68.1287    711.740129
26 Mar 2008 07:00:25.000           52.2717           -68.4041    711.611418
26 Mar 2008 07:00:35.000           51.6813           -68.6734    711.482300
26 Mar 2008 07:00:45.000           51.0904           -68.9368    711.352849
26 Mar 2008 07:00:55.000           50.4990           -69.1947    711.223144
26 Mar 2008 07:01:05.000           49.9072           -69.4472    711.093259
26 Mar 2008 07:01:15.000           49.3149           -69.6947    710.963273
26 Mar 2008 07:01:25.000           48.7222           -69.9372    710.833263
26 Mar 2008 07:01:35.000           48.1291           -70.1752    710.703306
26 Mar 2008 07:01:45.000           47.5356           -70.4086    710.573480
26 Mar 2008 07:01:55.000           46.9417           -70.6378    710.443864
26 Mar 2008 07:02:05.000           46.3475           -70.8629    710.314536
26 Mar 2008 07:02:15.000           45.7529           -71.0840    710.185573
26 Mar 2008 07:02:25.000           45.1580           -71.3014    710.057055
26 Mar 2008 07:02:35.000           44.5627           -71.5152    709.929060
26 Mar 2008 07:02:45.000           43.9671           -71.7255    709.801667
26 Mar 2008 07:02:55.000           43.3712           -71.9325    709.674953
26 Mar 2008 07:03:05.000           42.7750           -72.1363    709.548998
26 Mar 2008 07:03:15.000           42.1785           -72.3370    709.423880
26 Mar 2008 07:03:25.000           41.5817           -72.5347    709.299677
26 Mar 2008 07:03:35.000           40.9847           -72.7296    709.176468
26 Mar 2008 07:03:45.000           40.3874           -72.9218    709.054330
26 Mar 2008 07:03:55.000           39.7898           -73.1113    708.933341
26 Mar 2008 07:04:05.000           39.1920           -73.2984    708.813578
26 Mar 2008 07:04:15.000           38.5939           -73.4829    708.695119
26 Mar 2008 07:04:25.000           37.9956           -73.6652    708.578040
26 Mar 2008 07:04:35.000           37.3971           -73.8451    708.462418
26 Mar 2008 07:04:45.000           36.7983           -74.0229    708.348329
26 Mar 2008 07:04:55.000           36.1994           -74.1986    708.235848
26 Mar 2008 07:05:05.000           35.6002           -74.3723    708.125049
26 Mar 2008 07:05:15.000           35.0008           -74.5440    708.016008
26 Mar 2008 07:05:25.000           34.4012           -74.7138    707.908798
26 Mar 2008 07:05:35.000           33.8014           -74.8819    707.803493
26 Mar 2008 07:05:45.000           33.2015           -75.0482    707.700163
26 Mar 2008 07:05:55.000           32.6013           -75.2128    707.598882
26 Mar 2008 07:06:05.000           32.0010           -75.3757    707.499721
26 Mar 2008 07:06:15.000           31.4005           -75.5371    707.402748
26 Mar 2008 07:06:25.000           30.7998           -75.6970    707.308034
26 Mar 2008 07:06:35.000           30.1990           -75.8555    707.215648
26 Mar 2008 07:06:45.000           29.5980           -76.0125    707.125655
26 Mar 2008 07:06:55.000           28.9969           -76.1682    707.038123
26 Mar 2008 07:07:05.000           28.3956           -76.3226    706.953118
26 Mar 2008 07:07:15.000           27.7941           -76.4757    706.870704
26 Mar 2008 07:07:25.000           27.1925           -76.6276    706.790945
26 Mar 2008 07:07:35.000           26.5908           -76.7783    706.713902
26 Mar 2008 07:07:45.000           25.9889           -76.9279    706.639638
26 Mar 2008 07:07:55.000           25.3870           -77.0764    706.568212
26 Mar 2008 07:08:05.000           24.7849           -77.2238    706.499684
26 Mar 2008 07:08:15.000           24.1826           -77.3702    706.434110
26 Mar 2008 07:08:25.000           23.5803           -77.5157    706.371549
26 Mar 2008 07:08:35.000           22.9778           -77.6602    706.312054
26 Mar 2008 07:08:45.000           22.3752           -77.8038    706.255681
26 Mar 2008 07:08:55.000           21.7725           -77.9465    706.202482
26 Mar 2008 07:09:05.000           21.1698           -78.0884    706.152507
26 Mar 2008 07:09:15.000           20.5669           -78.2295    706.105809
26 Mar 2008 07:09:25.000           19.9639           -78.3699    706.062434
26 Mar 2008 07:09:35.000           19.3608           -78.5094    706.022430
26 Mar 2008 07:09:45.000           18.7577           -78.6483    705.985843
26 Mar 2008 07:09:55.000           18.1544           -78.7864    705.952718
26 Mar 2008 07:09:56.781           18.0470           -78.8110    705.947185

26 Mar 2008 08:39:03.653           53.1331           -92.7223    711.890958
26 Mar 2008 08:39:13.000           52.5820           -92.9826    711.770450
26 Mar 2008 08:39:23.000           51.9919           -93.2550    711.641086
26 Mar 2008 08:39:33.000           51.4012           -93.5215    711.511340
26 Mar 2008 08:39:43.000           50.8101           -93.7822    711.381289
26 Mar 2008 08:39:53.000           50.2185           -94.0375    711.251008
26 Mar 2008 08:40:03.000           49.6265           -94.2876    711.120574
26 Mar 2008 08:40:13.000           49.0341           -94.5327    710.990064
26 Mar 2008 08:40:23.000           48.4412           -94.7730    710.859554
26 Mar 2008 08:40:33.000           47.8479           -95.0088    710.729123
26 Mar 2008 08:40:43.000           47.2543           -95.2402    710.598848
26 Mar 2008 08:40:53.000           46.6602           -95.4674    710.468806
26 Mar 2008 08:41:03.000           46.0658           -95.6906    710.339076
26 Mar 2008 08:41:13.000           45.4711           -95.9100    710.209735
26 Mar 2008 08:41:23.000           44.8760           -96.1256    710.080863
26 Mar 2008 08:41:33.000           44.2806           -96.3377    709.952537
26 Mar 2008 08:41:43.000           43.6849           -96.5464    709.824837
26 Mar 2008 08:41:53.000           43.0888           -96.7519    709.697839
26 Mar 2008 08:42:03.000           42.4925           -96.9542    709.571623
26 Mar 2008 08:42:13.000           41.8959           -97.1535    709.446266
26 Mar 2008 08:42:23.000           41.2990           -97.3498    709.321847
26 Mar 2008 08:42:33.000           40.7019           -97.5434    709.198444
26 Mar 2008 08:42:43.000           40.1044           -97.7343    709.076134
26 Mar 2008 08:42:53.000           39.5068           -97.9227    708.954996
26 Mar 2008 08:43:03.000           38.9088           -98.1085    708.835105
26 Mar 2008 08:43:13.000           38.3107           -98.2920    708.716540
26 Mar 2008 08:43:23.000           37.7123           -98.4731    708.599376
26 Mar 2008 08:43:33.000           37.1136           -98.6520    708.483690
26 Mar 2008 08:43:43.000           36.5148           -98.8288    708.369557
26 Mar 2008 08:43:53.000           35.9157           -99.0035    708.257052
26 Mar 2008 08:44:03.000           35.3165           -99.1763    708.146251
26 Mar 2008 08:44:13.000           34.7170           -99.3471    708.037226
26 Mar 2008 08:44:23.000           34.1173           -99.5161    707.930052
26 Mar 2008 08:44:33.000           33.5175           -99.6833    707.824801
26 Mar 2008 08:44:43.000           32.9174           -99.8487    707.721545
26 Mar 2008 08:44:53.000           32.3172          -100.0126    707.620356
26 Mar 2008 08:45:03.000           31.7168          -100.1748    707.521304
26 Mar 2008 08:45:13.000           31.1162          -100.3355    707.424459
26 Mar 2008 08:45:23.000           30.5155          -100.4947    707.329889
26 Mar 2008 08:45:33.000           29.9146          -100.6524    707.237664
26 Mar 2008 08:45:43.000           29.3136          -100.8088    707.147849
26 Mar 2008 08:45:53.000           28.7123          -100.9639    707.060512
26 Mar 2008 08:46:03.000           28.1110          -101.1176    706.975717
26 Mar 2008 08:46:13.000           27.5095          -101.2702    706.893528
26 Mar 2008 08:46:23.000           26.9079          -101.4215    706.814009
26 Mar 2008 08:46:33.000           26.3061          -101.5717    706.737222
26 Mar 2008 08:46:43.000           25.7042          -101.7207    706.663228
26 Mar 2008 08:46:53.000           25.1021          -101.8687    706.592087
26 Mar 2008 08:47:03.000           24.5000          -102.0157    706.523857
26 Mar 2008 08:47:13.000           23.8977          -102.1616    706.458597
26 Mar 2008 08:47:23.000           23.2953          -102.3066    706.396362
26 Mar 2008 08:47:33.000           22.6928          -102.4507    706.337208
26 Mar 2008 08:47:43.000           22.0902          -102.5939    706.281188
26 Mar 2008 08:47:53.000           21.4874          -102.7362    706.228356
26 Mar 2008 08:48:03.000           20.8846          -102.8777    706.178763
26 Mar 2008 08:48:13.000           20.2817          -103.0185    706.132458
26 Mar 2008 08:48:23.000           19.6787          -103.1584    706.089491
26 Mar 2008 08:48:33.000           19.0756          -103.2976    706.049908
26 Mar 2008 08:48:43.000           18.4724          -103.4362    706.013756
26 Mar 2008 08:48:48.648           18.1317          -103.5141    705.994871

26 Mar 2008 10:17:54.892           53.2473          -117.3875    711.867376
26 Mar 2008 10:18:04.000           52.7104          -117.6424    711.750176
26 Mar 2008 10:18:14.000           52.1204          -117.9162    711.621048
26 Mar 2008 10:18:24.000           51.5298          -118.1840    711.491517
26 Mar 2008 10:18:34.000           50.9388          -118.4460    711.361659
26 Mar 2008 10:18:44.000           50.3473          -118.7025    711.231550
26 Mar 2008 10:18:54.000           49.7554          -118.9537    711.101267
26 Mar 2008 10:19:04.000           49.1630          -119.1999    710.970888
26 Mar 2008 10:19:14.000           48.5703          -119.4413    710.840490
26 Mar 2008 10:19:24.000           47.9771          -119.6781    710.710150
26 Mar 2008 10:19:34.000           47.3835          -119.9105    710.579947
26 Mar 2008 10:19:44.000           46.7895          -120.1386    710.449959
26 Mar 2008 10:19:54.000           46.1952          -120.3627    710.320264
26 Mar 2008 10:20:04.000           45.6005          -120.5829    710.190942
26 Mar 2008 10:20:14.000           45.0055          -120.7994    710.062071
26 Mar 2008 10:20:24.000           44.4102          -121.0123    709.933729
26 Mar 2008 10:20:34.000           43.8145          -121.2217    709.805996
26 Mar 2008 10:20:44.000           43.2186          -121.4279    709.678951
26 Mar 2008 10:20:54.000           42.6223          -121.6309    709.552671
26 Mar 2008 10:21:04.000           42.0257          -121.8309    709.427237
26 Mar 2008 10:21:14.000           41.4289          -122.0279    709.302726
26 Mar 2008 10:21:24.000           40.8318          -122.2221    709.179217
26 Mar 2008 10:21:34.000           40.2344          -122.4136    709.056789
26 Mar 2008 10:21:44.000           39.6368          -122.6025    708.935519
26 Mar 2008 10:21:54.000           39.0389          -122.7889    708.815485
26 Mar 2008 10:22:04.000           38.4408          -122.9729    708.696765
26 Mar 2008 10:22:14.000           37.8425          -123.1546    708.579435
26 Mar 2008 10:22:24.000           37.2439          -123.3340    708.463571
26 Mar 2008 10:22:34.000           36.6451          -123.5113    708.349251
26 Mar 2008 10:22:44.000           36.0461          -123.6865    708.236550
26 Mar 2008 10:22:54.000           35.4468          -123.8596    708.125543
26 Mar 2008 10:23:04.000           34.8474          -124.0309    708.016304
26 Mar 2008 10:23:14.000           34.2478          -124.2003    707.908908
26 Mar 2008 10:23:24.000           33.6480          -124.3679    707.803427
26 Mar 2008 10:23:34.000           33.0480          -124.5337    707.699934
26 Mar 2008 10:23:44.000           32.4478          -124.6979    707.598501
26 Mar 2008 10:23:54.000           31.8474          -124.8605    707.499199
26 Mar 2008 10:24:04.000           31.2469          -125.0216    707.402098
26 Mar 2008 10:24:14.000           30.6462          -125.1811    707.307267
26 Mar 2008 10:24:24.000           30.0453          -125.3392    707.214775
26 Mar 2008 10:24:34.000           29.4443          -125.4959    707.124690
26 Mar 2008 10:24:44.000           28.8431          -125.6512    707.037078
26 Mar 2008 10:24:54.000           28.2418          -125.8053    706.952004
26 Mar 2008 10:25:04.000           27.6403          -125.9581    706.869534
26 Mar 2008 10:25:14.000           27.0387          -126.1097    706.789730
26 Mar 2008 10:25:24.000           26.4369          -126.2601    706.712656
26 Mar 2008 10:25:34.000           25.8351          -126.4095    706.638373
26 Mar 2008 10:25:44.000           25.2330          -126.5577    706.566941
26 Mar 2008 10:25:54.000           24.6309          -126.7049    706.498420
26 Mar 2008 10:26:04.000           24.0287          -126.8511    706.432866
26 Mar 2008 10:26:14.000           23.4263          -126.9963    706.370338
26 Mar 2008 10:26:24.000           22.8238          -127.1406    706.310891
26 Mar 2008 10:26:34.000           22.2212          -127.2840    706.254578
26 Mar 2008 10:26:44.000           21.6185          -127.4265    706.201453
26 Mar 2008 10:26:54.000           21.0157          -127.5682    706.151567
26 Mar 2008 10:27:04.000           20.4128          -127.7091    706.104971
26 Mar 2008 10:27:14.000           19.8098          -127.8493    706.061713
26 Mar 2008 10:27:24.000           19.2067          -127.9887    706.021842
26 Mar 2008 10:27:34.000           18.6035          -128.1274    705.985402
26 Mar 2008 10:27:42.694           18.0790          -128.2474    705.956545

26 Mar 2008 18:02:47.129           18.2314           -67.4216    705.772065
26 Mar 2008 18:02:57.000           18.8269           -67.5581    705.801178
26 Mar 2008 18:03:07.000           19.4301           -67.6971    705.834176
26 Mar 2008 18:03:17.000           20.0332           -67.8368    705.870658
26 Mar 2008 18:03:27.000           20.6362           -67.9772    705.910580
26 Mar 2008 18:03:37.000           21.2392           -68.1184    705.953895
26 Mar 2008 18:03:47.000           21.8420           -68.2604    706.000556
26 Mar 2008 18:03:57.000           22.4447           -68.4033    706.050514
26 Mar 2008 18:04:07.000           23.0474           -68.5471    706.103718
26 Mar 2008 18:04:17.000           23.6499           -68.6917    706.160117
26 Mar 2008 18:04:27.000           24.2523           -68.8373    706.219656
26 Mar 2008 18:04:37.000           24.8546           -68.9839    706.282282
26 Mar 2008 18:04:47.000           25.4568           -69.1315    706.347938
26 Mar 2008 18:04:57.000           26.0588           -69.2802    706.416568
26 Mar 2008 18:05:07.000           26.6607           -69.4300    706.488114
26 Mar 2008 18:05:17.000           27.2625           -69.5809    706.562515
26 Mar 2008 18:05:27.000           27.8642           -69.7329    706.639712
26 Mar 2008 18:05:37.000           28.4657           -69.8862    706.719643
26 Mar 2008 18:05:47.000           29.0671           -70.0408    706.802244
26 Mar 2008 18:05:57.000           29.6683           -70.1967    706.887452
26 Mar 2008 18:06:07.000           30.2694           -70.3540    706.975202
26 Mar 2008 18:06:17.000           30.8703           -70.5126    707.065429
26 Mar 2008 18:06:27.000           31.4711           -70.6727    707.158064
26 Mar 2008 18:06:37.000           32.0717           -70.8344    707.253041
26 Mar 2008 18:06:47.000           32.6721           -70.9976    707.350291
26 Mar 2008 18:06:57.000           33.2723           -71.1625    707.449743
26 Mar 2008 18:07:07.000           33.8724           -71.3290    707.551328
26 Mar 2008 18:07:17.000           34.4723           -71.4973    707.654975
26 Mar 2008 18:07:27.000           35.0719           -71.6675    707.760611
26 Mar 2008 18:07:37.000           35.6714           -71.8395    707.868163
26 Mar 2008 18:07:47.000           36.2707           -72.0134    707.977559
26 Mar 2008 18:07:57.000           36.8698           -72.1895    708.088724
26 Mar 2008 18:08:07.000           37.4686           -72.3676    708.201584
26 Mar 2008 18:08:17.000           38.0673           -72.5479    708.316063
26 Mar 2008 18:08:27.000           38.6657           -72.7304    708.432086
26 Mar 2008 18:08:37.000           39.2638           -72.9154    708.549578
26 Mar 2008 18:08:47.000           39.8618           -73.1028    708.668460
26 Mar 2008 18:08:57.000           40.4594           -73.2927    708.788656
26 Mar 2008 18:09:07.000           41.0568           -73.4853    708.910090
26 Mar 2008 18:09:17.000           41.6540           -73.6806    709.032683
26 Mar 2008 18:09:27.000           42.2509           -73.8788    709.156358
26 Mar 2008 18:09:37.000           42.8475           -74.0799    709.281036
26 Mar 2008 18:09:47.000           43.4438           -74.2842    709.406640
26 Mar 2008 18:09:57.000           44.0398           -74.4916    709.533092
26 Mar 2008 18:10:07.000           44.6354           -74.7025    709.660312
26 Mar 2008 18:10:17.000           45.2308           -74.9168    709.788222
26 Mar 2008 18:10:27.000           45.8258           -75.1347    709.916745
26 Mar 2008 18:10:37.000           46.4205           -75.3564    710.045800
26 Mar 2008 18:10:47.000           47.0149           -75.5821    710.175311
26 Mar 2008 18:10:57.000           47.6088           -75.8119    710.305198
26 Mar 2008 18:11:07.000           48.2024           -76.0460    710.435384
26 Mar 2008 18:11:17.000           48.7956           -76.2846    710.565790
26 Mar 2008 18:11:27.000           49.3884           -76.5279    710.696339
26 Mar 2008 18:11:37.000           49.9808           -76.7760    710.826952
26 Mar 2008 18:11:47.000           50.5727           -77.0293    710.957552
26 Mar 2008 18:11:57.000           51.1641           -77.2880    711.088063
26 Mar 2008 18:12:07.000           51.7551           -77.5522    711.218407
26 Mar 2008 18:12:17.000           52.3456           -77.8224    711.348507
26 Mar 2008 18:12:27.000           52.9355           -78.0987    711.478288
26 Mar 2008 18:12:30.631           53.1496           -78.2006    711.525324

26 Mar 2008 19:41:37.762           18.0795           -92.1062    705.673748
26 Mar 2008 19:41:47.000           18.6369           -92.2337    705.700573
26 Mar 2008 19:41:57.000           19.2401           -92.3725    705.733017
26 Mar 2008 19:42:07.000           19.8433           -92.5119    705.768959
26 Mar 2008 19:42:17.000           20.4463           -92.6521    705.808355
26 Mar 2008 19:42:27.000           21.0493           -92.7930    705.851159
26 Mar 2008 19:42:37.000           21.6522           -92.9348    705.897324
26 Mar 2008 19:42:47.000           22.2550           -93.0774    705.946802
26 Mar 2008 19:42:57.000           22.8577           -93.2208    705.999543
26 Mar 2008 19:43:07.000           23.4603           -93.3652    706.055496
26 Mar 2008 19:43:17.000           24.0627           -93.5104    706.114607
26 Mar 2008 19:43:27.000           24.6651           -93.6567    706.176824
26 Mar 2008 19:43:37.000           25.2673           -93.8040    706.242090
26 Mar 2008 19:43:47.000           25.8694           -93.9523    706.310351
26 Mar 2008 19:43:57.000           26.4714           -94.1016    706.381546
26 Mar 2008 19:44:07.000           27.0733           -94.2522    706.455619
26 Mar 2008 19:44:17.000           27.6750           -94.4038    706.532509
26 Mar 2008 19:44:27.000           28.2766           -94.5567    706.612154
26 Mar 2008 19:44:37.000           28.8780           -94.7109    706.694493
26 Mar 2008 19:44:47.000           29.4793           -94.8663    706.779461
26 Mar 2008 19:44:57.000           30.0805           -95.0231    706.866995
26 Mar 2008 19:45:07.000           30.6815           -95.1813    706.957029
26 Mar 2008 19:45:17.000           31.2823           -95.3409    707.049497
26 Mar 2008 19:45:27.000           31.8830           -95.5021    707.144331
26 Mar 2008 19:45:37.000           32.4835           -95.6648    707.241464
26 Mar 2008 19:45:47.000           33.0838           -95.8291    707.340825
26 Mar 2008 19:45:57.000           33.6839           -95.9950    707.442345
26 Mar 2008 19:46:07.000           34.2839           -96.1628    707.545953
26 Mar 2008 19:46:17.000           34.8836           -96.3323    707.651578
26 Mar 2008 19:46:27.000           35.4832           -96.5037    707.759147
26 Mar 2008 19:46:37.000           36.0826           -96.6770    707.868588
26 Mar 2008 19:46:47.000           36.6817           -96.8523    707.979826
26 Mar 2008 19:46:57.000           37.2807           -97.0297    708.092787
26 Mar 2008 19:47:07.000           37.8794           -97.2093    708.207398
26 Mar 2008 19:47:17.000           38.4779           -97.3911    708.323581
26 Mar 2008 19:47:27.000           39.0761           -97.5753    708.441262
26 Mar 2008 19:47:37.000           39.6742           -97.7618    708.560364
26 Mar 2008 19:47:47.000           40.2719           -97.9509    708.680810
26 Mar 2008 19:47:57.000           40.8694           -98.1426    708.802523
26 Mar 2008 19:48:07.000           41.4667           -98.3370    708.925425
26 Mar 2008 19:48:17.000           42.0637           -98.5343    709.049439
26 Mar 2008 19:48:27.000           42.6604           -98.7345    709.174487
26 Mar 2008 19:48:37.000           43.2568           -98.9377    709.300490
26 Mar 2008 19:48:47.000           43.8529           -99.1441    709.427370
26 Mar 2008 19:48:57.000           44.4487           -99.3538    709.555048
26 Mar 2008 19:49:07.000           45.0442           -99.5670    709.683446
26 Mar 2008 19:49:17.000           45.6394           -99.7837    709.812484
26 Mar 2008 19:49:27.000           46.2342          -100.0042    709.942085
26 Mar 2008 19:49:37.000           46.8286          -100.2286    710.072169
26 Mar 2008 19:49:47.000           47.4227          -100.4570    710.202658
26 Mar 2008 19:49:57.000           48.0165          -100.6897    710.333474
26 Mar 2008 19:50:07.000           48.6098          -100.9268    710.464537
26 Mar 2008 19:50:17.000           49.2027          -101.1685    710.595770
26 Mar 2008 19:50:27.000           49.7952          -101.4151    710.727094
26 Mar 2008 19:50:37.000           50.3873          -101.6667    710.858433
26 Mar 2008 19:50:47.000           50.9789          -101.9236    710.989709
26 Mar 2008 19:50:57.000           51.5701          -102.1860    711.120844
26 Mar 2008 19:51:07.000           52.1607          -102.4543    711.251762
26 Mar 2008 19:51:17.000           52.7509          -102.7285    711.382387
26 Mar 2008 19:51:25.404           53.2465          -102.9640    711.491888

26 Mar 2008 21:20:31.867           18.1331          -116.8390    705.515905
26 Mar 2008 21:20:41.000           18.6841          -116.9652    705.542583
26 Mar 2008 21:20:51.000           19.2874          -117.1040    705.575207
26 Mar 2008 21:21:01.000           19.8906          -117.2435    705.611356
26 Mar 2008 21:21:11.000           20.4937          -117.3837    705.650985
26 Mar 2008 21:21:21.000           21.0967          -117.5247    705.694049
26 Mar 2008 21:21:31.000           21.6996          -117.6665    705.740499
26 Mar 2008 21:21:41.000           22.3024          -117.8092    705.790286
26 Mar 2008 21:21:51.000           22.9051          -117.9527    705.843361
26 Mar 2008 21:22:01.000           23.5077          -118.0971    705.899671
26 Mar 2008 21:22:11.000           24.1102          -118.2425    705.959164
26 Mar 2008 21:22:21.000           24.7126          -118.3888    706.021784
26 Mar 2008 21:22:31.000           25.3148          -118.5362    706.087477
26 Mar 2008 21:22:41.000           25.9169          -118.6846    706.156185
26 Mar 2008 21:22:51.000           26.5189          -118.8340    706.227850
26 Mar 2008 21:23:01.000           27.1208          -118.9846    706.302413
26 Mar 2008 21:23:11.000           27.7226          -119.1364    706.379812
26 Mar 2008 21:23:21.000           28.3242          -119.2894    706.459988
26 Mar 2008 21:23:31.000           28.9256          -119.4436    706.542876
26 Mar 2008 21:23:41.000           29.5269          -119.5992    706.628413
26 Mar 2008 21:23:51.000           30.1281          -119.7561    706.716534
26 Mar 2008 21:24:01.000           30.7291          -119.9144    706.807174
26 Mar 2008 21:24:11.000           31.3299          -120.0742    706.900265
26 Mar 2008 21:24:21.000           31.9306          -120.2354    706.995739
26 Mar 2008 21:24:31.000           32.5311          -120.3982    707.093528
26 Mar 2008 21:24:41.000           33.1315          -120.5627    707.193563
26 Mar 2008 21:24:51.000           33.7316          -120.7288    707.295772
26 Mar 2008 21:25:01.000           34.3316          -120.8967    707.400086
26 Mar 2008 21:25:11.000           34.9313          -121.0663    707.506431
26 Mar 2008 21:25:21.000           35.5309          -121.2379    707.614736
26 Mar 2008 21:25:31.000           36.1303          -121.4113    707.724926
26 Mar 2008 21:25:41.000           36.7295          -121.5868    707.836929
26 Mar 2008 21:25:51.000           37.3284          -121.7644    707.950669
26 Mar 2008 21:26:01.000           37.9271          -121.9442    708.066071
26 Mar 2008 21:26:11.000           38.5256          -122.1262    708.183060
26 Mar 2008 21:26:21.000           39.1239          -122.3105    708.301559
26 Mar 2008 21:26:31.000           39.7219          -122.4973    708.421492
26 Mar 2008 21:26:41.000           40.3197          -122.6866    708.542783
26 Mar 2008 21:26:51.000           40.9172          -122.8785    708.665353
26 Mar 2008 21:27:01.000           41.5145          -123.0732    708.789125
26 Mar 2008 21:27:11.000           42.1115          -123.2706    708.914020
26 Mar 2008 21:27:21.000           42.7082          -123.4710    709.039962
26 Mar 2008 21:27:31.000           43.3046          -123.6745    709.166872
26 Mar 2008 21:27:41.000           43.9007          -123.8812    709.294670
26 Mar 2008 21:27:51.000           44.4965          -124.0912    709.423278
26 Mar 2008 21:28:01.000           45.0920          -124.3046    709.552617
26 Mar 2008 21:28:11.000           45.6872          -124.5217    709.682609
26 Mar 2008 21:28:21.000           46.2820          -124.7424    709.813175
26 Mar 2008 21:28:31.000           46.8764          -124.9671    709.944235
26 Mar 2008 21:28:41.000           47.4705          -125.1959    710.075710
26 Mar 2008 21:28:51.000           48.0643          -125.4290    710.207522
26 Mar 2008 21:29:01.000           48.6576          -125.6664    710.339593
26 Mar 2008 21:29:11.000           49.2505          -125.9086    710.471842
26 Mar 2008 21:29:21.000           49.8430          -126.1555    710.604193
26 Mar 2008 21:29:31.000           50.4351          -126.4076    710.736566
26 Mar 2008 21:29:41.000           51.0267          -126.6649    710.868884
26 Mar 2008 21:29:51.000           51.6178          -126.9278    711.001069
26 Mar 2008 21:30:01.000           52.2084          -127.1965    711.133043
26 Mar 2008 21:30:11.000           52.7986          -127.4713    711.264730
26 Mar 2008 21:30:16.736           53.1369          -127.6318    711.340112

27 Mar 2008 06:09:01.272           37.2488           -59.9863    708.384756
27 Mar 2008 06:09:11.000           36.6663           -60.1588    708.274215
27 Mar 2008 06:09:21.000           36.0673           -60.3340    708.162189
27 Mar 2008 06:09:31.000           35.4680           -60.5073    708.051866
27 Mar 2008 06:09:41.000           34.8686           -60.6786    707.943322
27 Mar 2008 06:09:51.000           34.2690           -60.8480    707.836629
27 Mar 2008 06:10:01.000           33.6691           -61.0157    707.731861
27 Mar 2008 06:10:11.000           33.0691           -61.1816    707.629091
27 Mar 2008 06:10:21.000           32.4689           -61.3458    707.528390
27 Mar 2008 06:10:31.000           31.8685           -61.5085    707.429830
27 Mar 2008 06:10:41.000           31.2680           -61.6695    707.333481
27 Mar 2008 06:10:51.000           30.6673           -61.8291    707.239412
27 Mar 2008 06:11:01.000           30.0664           -61.9873    707.147692
27 Mar 2008 06:11:11.000           29.4654           -62.1440    707.058388
27 Mar 2008 06:11:21.000           28.8642           -62.2994    706.971568
27 Mar 2008 06:11:31.000           28.2628           -62.4535    706.887297
27 Mar 2008 06:11:41.000           27.6614           -62.6063    706.805639
27 Mar 2008 06:11:51.000           27.0597           -62.7580    706.726659
27 Mar 2008 06:12:01.000           26.4580           -62.9084    706.650420
27 Mar 2008 06:12:11.000           25.8561           -63.0578    706.576982
27 Mar 2008 06:12:21.000           25.2541           -63.2060    706.506406
27 Mar 2008 06:12:31.000           24.6519           -63.3533    706.438752
27 Mar 2008 06:12:41.000           24.0497           -63.4995    706.374077
27 Mar 2008 06:12:51.000           23.4473           -63.6447    706.312439
27 Mar 2008 06:13:01.000           22.8448           -63.7891    706.253893
27 Mar 2008 06:13:11.000           22.2422           -63.9325    706.198492
27 Mar 2008 06:13:21.000           21.6395           -64.0750    706.146291
27 Mar 2008 06:13:31.000           21.0367           -64.2167    706.097341
27 Mar 2008 06:13:41.000           20.4337           -64.3577    706.051692
27 Mar 2008 06:13:51.000           19.8307           -64.4978    706.009392
27 Mar 2008 06:14:01.000           19.2276           -64.6372    705.970490
27 Mar 2008 06:14:11.000           18.6244           -64.7759    705.935030
27 Mar 2008 06:14:18.360           18.1804           -64.8776    705.911157

27 Mar 2008 07:43:27.920           53.1040           -78.8340    711.849539
27 Mar 2008 07:43:37.000           52.5686           -79.0867    711.732692
27 Mar 2008 07:43:47.000           51.9784           -79.3590    711.603588
27 Mar 2008 07:43:57.000           51.3878           -79.6253    711.474112
27 Mar 2008 07:44:07.000           50.7967           -79.8859    711.344339
27 Mar 2008 07:44:17.000           50.2051           -80.1411    711.214347
27 Mar 2008 07:44:27.000           49.6130           -80.3910    711.084211
27 Mar 2008 07:44:37.000           49.0205           -80.6360    710.954010
27 Mar 2008 07:44:47.000           48.4276           -80.8762    710.823819
27 Mar 2008 07:44:57.000           47.8344           -81.1118    710.693717
27 Mar 2008 07:45:07.000           47.2407           -81.3431    710.563782
27 Mar 2008 07:45:17.000           46.6466           -81.5702    710.434090
27 Mar 2008 07:45:27.000           46.0522           -81.7933    710.304721
27 Mar 2008 07:45:37.000           45.4575           -82.0126    710.175752
27 Mar 2008 07:45:47.000           44.8624           -82.2281    710.047262
27 Mar 2008 07:45:57.000           44.2669           -82.4402    709.919329
27 Mar 2008 07:46:07.000           43.6712           -82.6488    709.792031
27 Mar 2008 07:46:17.000           43.0752           -82.8541    709.665446
27 Mar 2008 07:46:27.000           42.4788           -83.0564    709.539653
27 Mar 2008 07:46:37.000           41.8822           -83.2556    709.414730
27 Mar 2008 07:46:47.000           41.2853           -83.4519    709.290754
27 Mar 2008 07:46:57.000           40.6881           -83.6454    709.167804
27 Mar 2008 07:47:07.000           40.0907           -83.8362    709.045957
27 Mar 2008 07:47:17.000           39.4930           -84.0245    708.925290
27 Mar 2008 07:47:27.000           38.8951           -84.2103    708.805881
27 Mar 2008 07:47:37.000           38.2969           -84.3936    708.687805
27 Mar 2008 07:47:47.000           37.6985           -84.5747    708.571140
