Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	198
Date	2004JUL16
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	16.50000	[UTC]
Stop_time	16.78278	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.62982	[p_s^-1]
ForeOptic_temperature	31.35	[ns]
Front_temperature	31.35	[ns]
Back_temperature	23.12	[ns]
Inside_temperature	22.71	[ns]
Shelter_temperature	18.64	[ns]
PSUnit_temperature	21.91	[ns]
AirCond_temperature	22.99	[ns]
Outside_temperature	24.61	[ns]
Comments	none
Formatted_file	2004198f10.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
296.306	0.27652	0.0074	-0.0000
296.406	0.23293	0.0080	-0.0000
296.506	0.13542	0.0105	-0.0000
296.606	0.13536	0.0105	-0.0000
296.706	0.12033	0.0112	-0.0000
296.806	0.25049	0.0077	-0.0000
296.906	0.21448	0.0084	-0.0000
297.006	0.16205	0.0096	-0.0000
297.106	0.33837	0.0066	0.0000
297.206	0.34869	0.0065	0.0000
297.306	0.21861	0.0083	0.0000
297.406	0.45442	0.0057	0.0000
297.506	0.61691	0.0049	0.0000
297.606	0.57938	0.0051	0.0000
297.706	0.89977	0.0041	0.0000
297.806	0.92180	0.0040	0.0000
297.906	0.69197	0.0046	0.0000
298.006	0.77216	0.0044	0.0000
298.106	0.56490	0.0051	-0.0000
298.206	0.59149	0.0050	-0.0000
298.306	0.56896	0.0051	-0.0000
298.406	0.46315	0.0057	-0.0000
298.506	0.57005	0.0051	-0.0000
298.606	0.75120	0.0044	-0.0000
298.706	0.75244	0.0044	-0.0000
298.806	0.94381	0.0040	-0.0000
298.906	1.20040	0.0035	-0.0000
299.006	1.61864	0.0030	-0.0000
299.106	1.57954	0.0031	0.0000
299.206	1.50339	0.0031	0.0000
299.306	1.65420	0.0030	0.0000
299.406	0.94944	0.0040	0.0000
299.506	1.30934	0.0034	0.0000
299.605	2.17727	0.0026	0.0000
299.706	2.63289	0.0024	0.0000
299.806	2.58772	0.0024	0.0000
299.906	1.46033	0.0032	0.0000
300.005	1.23643	0.0035	0.0000
300.105	1.18579	0.0035	-0.0000
300.206	1.48282	0.0032	-0.0000
300.306	1.37595	0.0033	-0.0000
300.405	2.44311	0.0025	-0.0000
300.505	3.19785	0.0021	-0.0000
300.605	2.93253	0.0022	-0.0000
300.705	2.16798	0.0026	-0.0000
300.805	2.00647	0.0027	-0.0000
300.905	2.53764	0.0024	-0.0000
301.005	4.11243	0.0019	-0.0000
301.105	4.69016	0.0018	0.0000
301.205	3.63395	0.0020	0.0000
301.305	5.01424	0.0017	0.0000
301.405	5.03386	0.0017	0.0000
301.505	5.13167	0.0017	0.0000
301.605	5.23389	0.0017	0.0000
301.705	4.64021	0.0018	0.0000
301.805	3.82126	0.0020	0.0000
301.905	3.30770	0.0021	0.0000
302.005	2.41122	0.0025	0.0000
302.105	1.88485	0.0028	-0.0000
302.205	5.43304	0.0016	-0.0000
302.305	7.90350	0.0014	-0.0000
302.405	6.37964	0.0015	-0.0000
302.505	6.58775	0.0015	-0.0000
302.605	4.72603	0.0018	-0.0000
302.705	11.21352	0.0011	-0.0000
302.805	12.50266	0.0011	-0.0000
302.905	10.44824	0.0012	-0.0000
303.005	10.66612	0.0012	-0.0000
303.105	8.84206	0.0013	0.0000
303.205	13.80400	0.0010	0.0000
303.305	15.04374	0.0010	0.0000
303.405	13.69350	0.0010	0.0000
303.505	16.00358	0.0010	0.0000
303.605	15.48583	0.0010	0.0000
303.705	7.49836	0.0014	0.0000
303.805	9.12054	0.0013	0.0000
303.905	14.59941	0.0010	0.0000
304.005	13.51930	0.0010	0.0000
304.105	11.53268	0.0011	0.0000
304.205	10.04606	0.0012	0.0000
304.305	16.44150	0.0009	0.0000
304.405	17.72145	0.0009	0.0000
304.505	18.55319	0.0009	0.0000
304.605	21.20944	0.0008	0.0000
304.705	11.15442	0.0011	0.0000
304.805	12.41108	0.0011	0.0000
304.905	22.32320	0.0008	0.0000
305.005	22.01792	0.0008	0.0000
305.105	22.26642	0.0008	0.0000
305.205	33.63194	0.0007	0.0000
305.305	26.63449	0.0007	0.0000
305.405	19.32793	0.0009	0.0000
305.505	23.39451	0.0008	0.0000
305.605	26.21719	0.0007	0.0000
305.705	14.36011	0.0010	0.0000
305.805	12.93549	0.0011	0.0000
305.905	12.37868	0.0011	0.0000
306.005	22.08859	0.0008	0.0000
306.105	29.38453	0.0007	0.0000
306.205	28.78791	0.0007	0.0000
306.305	26.45616	0.0007	0.0000
306.405	19.92895	0.0009	0.0000
306.505	27.29076	0.0007	0.0000
306.605	23.28730	0.0008	0.0000
306.705	17.53852	0.0009	0.0000
306.805	25.31874	0.0008	0.0000
306.905	35.18055	0.0006	0.0000
307.005	37.43834	0.0006	0.0000
307.105	38.74498	0.0006	0.0000
307.205	31.40967	0.0007	0.0000
307.305	39.17568	0.0006	0.0000
307.405	41.80386	0.0006	0.0000
307.505	30.49171	0.0007	0.0000
307.605	38.19071	0.0006	0.0000
307.705	46.39215	0.0006	0.0000
307.805	34.21946	0.0007	0.0000
307.905	45.37525	0.0006	0.0000
308.005	44.83609	0.0006	0.0000
308.105	38.86309	0.0006	0.0000
308.205	29.73600	0.0007	0.0000
308.305	35.30481	0.0006	0.0000
308.405	48.88695	0.0005	0.0000
308.505	56.77562	0.0005	0.0000
308.605	52.27103	0.0005	0.0000
308.705	40.11366	0.0006	0.0000
308.805	36.38659	0.0006	0.0000
308.905	47.55596	0.0006	0.0000
309.005	41.34397	0.0006	0.0000
309.105	31.14660	0.0007	0.0000
309.205	35.49754	0.0006	0.0000
309.305	22.12895	0.0008	0.0000
309.405	42.70848	0.0006	0.0000
309.505	60.08772	0.0005	0.0000
309.605	43.51122	0.0006	0.0000
309.705	33.19057	0.0007	0.0000
309.805	54.57527	0.0005	0.0000
309.905	47.10059	0.0006	0.0000
310.005	24.38687	0.0008	0.0000
310.105	29.81022	0.0007	0.0000
310.205	36.86440	0.0006	0.0000
310.305	66.50317	0.0005	0.0000
310.405	71.70166	0.0005	0.0000
310.505	67.63049	0.0005	0.0000
310.605	70.37042	0.0005	0.0000
310.705	77.96603	0.0004	0.0000
310.805	89.39065	0.0004	0.0000
310.905	86.49519	0.0004	0.0000
311.005	71.82183	0.0005	0.0000
311.105	80.43848	0.0004	0.0000
311.205	81.23411	0.0004	0.0000
311.305	91.53638	0.0004	0.0000
311.405	68.16224	0.0005	0.0000
311.505	86.61407	0.0004	0.0000
311.605	83.10986	0.0004	0.0000
311.705	67.00461	0.0005	0.0000
311.805	70.76151	0.0005	0.0000
311.905	70.62297	0.0005	0.0000
312.005	68.22480	0.0005	0.0000
312.105	70.83349	0.0005	0.0000
312.205	68.06255	0.0005	0.0000
312.305	89.83493	0.0004	0.0000
312.405	104.01571	0.0004	0.0000
312.505	73.57314	0.0004	0.0000
312.605	78.91259	0.0004	0.0000
312.705	93.32719	0.0004	0.0000
312.805	93.31891	0.0004	0.0000
312.905	91.46287	0.0004	0.0000
313.005	92.57619	0.0004	0.0000
313.105	92.39137	0.0004	0.0000
313.205	86.45601	0.0004	0.0000
313.305	90.10538	0.0004	0.0000
313.405	70.96133	0.0005	0.0000
313.505	95.12885	0.0004	0.0000
313.605	88.37281	0.0004	0.0000
313.705	98.05932	0.0004	0.0000
313.805	118.04739	0.0004	0.0000
313.905	118.24602	0.0004	0.0000
314.005	105.66263	0.0004	0.0000
314.105	122.59627	0.0003	0.0000
314.205	120.90228	0.0003	0.0000
314.305	82.66730	0.0004	0.0000
314.405	42.31491	0.0006	0.0000
314.505	72.65344	0.0005	0.0000
314.605	106.77560	0.0004	0.0000
314.705	95.68307	0.0004	0.0000
314.805	108.41367	0.0004	0.0000
314.905	140.24527	0.0003	0.0000
315.005	112.07777	0.0004	0.0000
315.105	122.96492	0.0003	0.0000
315.204	116.50885	0.0004	0.0000
315.305	121.93302	0.0003	0.0000
315.404	109.10664	0.0004	0.0000
315.504	106.68327	0.0004	0.0000
315.604	108.12121	0.0004	0.0000
315.704	70.07790	0.0005	0.0000
315.804	70.97371	0.0005	0.0000
315.904	66.62992	0.0005	0.0000
316.004	85.37634	0.0004	0.0000
316.104	76.09991	0.0004	0.0000
316.204	97.87434	0.0004	0.0000
316.304	126.77545	0.0003	0.0000
316.404	115.58222	0.0004	0.0000
316.504	117.96548	0.0004	0.0000
316.604	113.92738	0.0004	0.0000
316.704	151.02126	0.0003	0.0000
316.804	120.43331	0.0004	0.0000
316.904	121.38618	0.0003	0.0000
317.004	150.72202	0.0003	0.0000
317.104	172.74179	0.0003	0.0000
317.204	165.39828	0.0003	0.0000
317.304	165.61707	0.0003	0.0000
317.404	158.61278	0.0003	0.0000
317.504	135.91203	0.0003	0.0000
317.604	167.15944	0.0003	0.0000
317.704	169.54057	0.0003	0.0000
317.804	124.33698	0.0003	0.0000
317.904	97.18353	0.0004	0.0000
318.004	97.57253	0.0004	0.0000
318.104	103.17409	0.0004	0.0000
318.204	104.86602	0.0004	0.0000
318.304	115.85931	0.0004	0.0000
318.404	130.95139	0.0003	0.0000
318.504	136.51030	0.0003	0.0000
318.604	154.82072	0.0003	0.0000
318.704	147.62590	0.0003	0.0000
318.804	153.42064	0.0003	0.0000
318.904	210.98354	0.0003	0.0000
319.004	184.72649	0.0003	0.0000
319.104	141.29578	0.0003	0.0000
319.204	104.56743	0.0004	0.0000
319.304	101.91856	0.0004	0.0000
319.404	138.66151	0.0003	0.0000
319.504	144.30113	0.0003	0.0000
319.604	140.50293	0.0003	0.0000
319.704	133.41342	0.0003	0.0000
319.804	193.89578	0.0003	0.0000
319.904	190.37257	0.0003	0.0000
320.004	131.98880	0.0003	0.0000
320.104	174.17679	0.0003	0.0000
320.204	175.13141	0.0003	0.0000
320.304	177.36060	0.0003	0.0000
320.404	218.22968	0.0003	0.0000
320.504	191.97383	0.0003	0.0000
320.604	210.58099	0.0003	0.0000
320.704	210.51329	0.0003	0.0000
320.804	195.94199	0.0003	0.0000
320.904	164.62172	0.0003	0.0000
321.004	154.87691	0.0003	0.0000
321.104	146.44458	0.0003	0.0000
321.204	132.82526	0.0003	0.0000
321.304	150.11798	0.0003	0.0000
321.404	120.01400	0.0004	0.0000
321.504	169.56944	0.0003	0.0000
321.604	182.74690	0.0003	0.0000
321.704	147.50294	0.0003	0.0000
321.804	209.90375	0.0003	0.0000
321.904	204.28256	0.0003	0.0000
322.004	187.41299	0.0003	0.0000
322.104	202.60289	0.0003	0.0000
322.204	132.95477	0.0003	0.0000
322.304	156.27518	0.0003	0.0000
322.404	210.49251	0.0003	0.0000
322.504	153.80013	0.0003	0.0000
322.604	133.48801	0.0003	0.0000
322.703	149.70068	0.0003	0.0000
322.803	124.77824	0.0003	0.0000
322.903	124.72265	0.0003	0.0000
323.003	137.57269	0.0003	0.0000
323.103	176.36441	0.0003	0.0000
323.203	206.15253	0.0003	0.0000
323.303	177.62144	0.0003	0.0000
323.403	143.39214	0.0003	0.0000
323.503	179.57120	0.0003	0.0000
323.603	159.52295	0.0003	0.0000
323.703	176.28192	0.0003	0.0000
323.803	226.20105	0.0003	0.0000
323.903	153.64079	0.0003	0.0000
324.003	227.10448	0.0003	0.0000
324.103	235.31235	0.0003	0.0000
324.203	199.21547	0.0003	0.0000
324.303	211.87027	0.0003	0.0000
324.403	196.23409	0.0003	0.0000
324.503	234.34598	0.0003	0.0000
324.603	249.30054	0.0002	0.0000
324.703	189.04478	0.0003	0.0000
324.803	170.19983	0.0003	0.0000
324.903	181.68613	0.0003	0.0000
325.003	197.35599	0.0003	0.0000
325.103	191.47530	0.0003	0.0000
325.203	217.98143	0.0003	0.0000
325.303	222.37967	0.0003	0.0000
325.403	190.17328	0.0003	0.0000
325.503	285.34570	0.0002	0.0000
325.603	272.24423	0.0002	0.0000
325.703	259.90070	0.0002	0.0000
325.803	271.53299	0.0002	0.0000
325.903	308.57007	0.0002	0.0000
326.003	292.88800	0.0002	0.0000
326.103	289.36517	0.0002	0.0000
326.203	284.62793	0.0002	0.0000
326.303	299.91733	0.0002	0.0000
326.403	255.16446	0.0002	0.0000
326.503	229.39163	0.0003	0.0000
326.603	310.60599	0.0002	0.0000
326.703	309.93692	0.0002	0.0000
326.803	311.73004	0.0002	0.0000
326.903	302.46927	0.0002	0.0000
327.003	292.73123	0.0002	0.0000
327.103	237.30092	0.0003	0.0000
327.203	254.49945	0.0002	0.0000
327.303	313.89783	0.0002	0.0000
327.403	263.55011	0.0002	0.0000
327.503	327.70801	0.0002	0.0000
327.603	274.05478	0.0002	0.0000
327.703	252.73927	0.0002	0.0000
327.803	287.80569	0.0002	0.0000
327.903	239.46103	0.0003	0.0000
328.003	252.46501	0.0002	0.0000
328.103	284.69870	0.0002	0.0000
328.203	259.14337	0.0002	0.0000
328.303	255.96381	0.0002	0.0000
328.403	309.84357	0.0002	0.0000
328.503	273.09805	0.0002	0.0000
328.602	254.73558	0.0002	0.0000
328.702	197.26231	0.0003	0.0000
328.802	265.43201	0.0002	0.0000
328.902	299.02017	0.0002	0.0000
329.002	369.38287	0.0002	0.0000
329.102	327.14017	0.0002	0.0000
329.202	318.99637	0.0002	0.0000
329.302	357.93643	0.0002	0.0000
329.402	390.82779	0.0002	0.0000
329.502	329.77548	0.0002	0.0000
329.602	361.02936	0.0002	0.0000
329.702	379.78638	0.0002	0.0000
329.802	337.75906	0.0002	0.0000
329.902	354.48212	0.0002	0.0000
330.002	430.30774	0.0002	0.0000
330.102	412.19800	0.0002	0.0000
330.202	297.97824	0.0002	0.0000
330.302	293.84717	0.0002	0.0000
330.402	344.95633	0.0002	0.0000
330.502	305.41873	0.0002	0.0000
330.602	219.39920	0.0003	0.0000
330.702	264.53152	0.0002	0.0000
330.802	323.29291	0.0002	0.0000
330.902	336.19470	0.0002	0.0000
331.002	315.61392	0.0002	0.0000
331.102	335.20840	0.0002	0.0000
331.202	304.49490	0.0002	0.0000
331.302	315.75235	0.0002	0.0000
331.402	273.09183	0.0002	0.0000
331.502	276.82288	0.0002	0.0000
331.602	337.70886	0.0002	0.0000
331.702	332.59955	0.0002	0.0000
331.802	353.94611	0.0002	0.0000
331.902	349.26187	0.0002	0.0000
332.002	329.99850	0.0002	0.0000
332.102	357.01331	0.0002	0.0000
332.202	304.99414	0.0002	0.0000
332.302	247.29420	0.0002	0.0000
332.402	304.51547	0.0002	0.0000
332.502	372.38208	0.0002	0.0000
332.602	411.22043	0.0002	0.0000
332.702	316.63232	0.0002	0.0000
332.802	354.23221	0.0002	0.0000
332.902	289.35086	0.0002	0.0000
333.002	295.15027	0.0002	0.0000
333.102	402.24643	0.0002	0.0000
333.202	312.26501	0.0002	0.0000
333.302	396.34268	0.0002	0.0000
333.401	334.54675	0.0002	0.0000
333.501	293.41510	0.0002	0.0000
333.601	250.28471	0.0002	0.0000
333.701	288.66910	0.0002	0.0000
333.801	380.67532	0.0002	0.0000
333.901	408.44843	0.0002	0.0000
334.001	374.98511	0.0002	0.0000
334.101	446.34445	0.0002	0.0000
334.201	312.94061	0.0002	0.0000
334.301	417.98474	0.0002	0.0000
334.401	428.39423	0.0002	0.0000
334.501	404.80939	0.0002	0.0000
334.601	429.86401	0.0002	0.0000
334.701	414.43378	0.0002	0.0000
334.801	412.12518	0.0002	0.0000
334.901	231.40761	0.0003	0.0000
335.001	315.56567	0.0002	0.0000
335.101	459.12051	0.0002	0.0000
335.201	436.20282	0.0002	0.0000
335.301	451.34958	0.0002	0.0000
335.401	415.78329	0.0002	0.0000
335.501	496.70480	0.0002	0.0000
335.601	493.69171	0.0002	0.0000
335.701	503.48865	0.0002	0.0000
335.801	417.36713	0.0002	0.0000
335.901	269.54654	0.0002	0.0000
336.001	219.31593	0.0003	0.0000
336.101	186.17630	0.0003	0.0000
336.201	289.46484	0.0002	0.0000
336.301	465.65546	0.0002	0.0000
336.401	490.70016	0.0002	0.0000
336.501	580.91138	0.0002	0.0000
336.601	480.11987	0.0002	0.0000
336.701	418.28149	0.0002	0.0000
336.801	390.01855	0.0002	0.0000
336.901	330.04465	0.0002	0.0000
337.001	380.96841	0.0002	0.0000
337.101	389.21371	0.0002	0.0000
337.201	322.12927	0.0002	0.0000
337.301	390.76254	0.0002	0.0000
337.401	438.93378	0.0002	0.0000
337.501	553.12183	0.0002	0.0000
337.601	597.21704	0.0002	0.0000
337.701	608.81158	0.0002	0.0000
337.800	567.61932	0.0002	0.0000
337.900	429.72156	0.0002	0.0000
338.000	319.33521	0.0002	0.0000
338.100	348.00659	0.0002	0.0000
338.200	520.52997	0.0002	0.0000
338.300	462.48947	0.0002	0.0000
338.400	393.01019	0.0002	0.0000
338.500	499.12079	0.0002	0.0000
338.600	513.34601	0.0002	0.0000
338.700	533.51361	0.0002	0.0000
338.800	358.72379	0.0002	0.0000
338.900	509.69305	0.0002	0.0000
339.000	596.88177	0.0002	0.0000
339.100	435.75198	0.0002	0.0000
339.200	424.68768	0.0002	0.0000
339.300	311.52234	0.0002	0.0000
339.400	436.70267	0.0002	0.0000
339.500	519.31946	0.0002	0.0000
339.600	498.95071	0.0002	0.0000
339.700	544.21289	0.0002	0.0000
339.800	568.77667	0.0002	0.0000
339.900	486.73193	0.0002	0.0000
340.000	602.10345	0.0002	0.0000
340.100	511.22516	0.0002	0.0000
340.200	427.62741	0.0002	0.0000
340.300	439.74973	0.0002	0.0000
340.400	433.26181	0.0002	0.0000
340.500	360.51788	0.0002	0.0000
340.600	453.29666	0.0002	0.0000
340.700	329.99542	0.0002	0.0000
340.800	384.76297	0.0002	0.0000
340.900	361.74725	0.0002	0.0000
341.000	374.42780	0.0002	0.0000
341.100	436.96945	0.0002	0.0000
341.200	460.52463	0.0002	0.0000
341.300	340.55396	0.0002	0.0000
341.400	299.84540	0.0002	0.0000
341.500	270.45895	0.0002	0.0000
341.599	433.42731	0.0002	0.0000
341.699	401.05582	0.0002	0.0000
341.799	406.32706	0.0002	0.0000
341.899	487.05502	0.0002	0.0000
341.999	529.25250	0.0002	0.0000
342.099	463.14484	0.0002	0.0000
342.199	450.85712	0.0002	0.0000
342.299	360.94424	0.0002	0.0000
342.399	350.95615	0.0002	0.0000
342.499	463.36188	0.0002	0.0000
342.599	459.20425	0.0002	0.0000
342.699	341.98700	0.0002	0.0000
342.799	396.57394	0.0002	0.0000
342.899	483.34064	0.0002	0.0000
342.999	521.01801	0.0002	0.0000
343.099	483.23907	0.0002	0.0000
343.199	404.78867	0.0002	0.0000
343.299	321.51550	0.0002	0.0000
343.399	372.81650	0.0002	0.0000
343.499	519.85284	0.0002	0.0000
343.599	431.53442	0.0002	0.0000
343.699	352.99997	0.0002	0.0000
343.799	368.12653	0.0002	0.0000
343.899	383.42828	0.0002	0.0000
343.999	253.41988	0.0002	0.0000
344.099	149.68593	0.0003	0.0000
344.199	243.54128	0.0003	0.0000
344.299	271.09219	0.0002	0.0000
344.399	236.89491	0.0003	0.0000
344.499	391.25848	0.0002	0.0000
344.599	310.88605	0.0002	0.0000
344.699	372.55276	0.0002	0.0000
344.799	452.41821	0.0002	0.0000
344.899	415.37402	0.0002	0.0000
344.999	501.93427	0.0002	0.0000
345.099	563.97357	0.0002	0.0000
345.198	428.62619	0.0002	0.0000
345.298	327.71317	0.0002	0.0000
345.398	500.22205	0.0002	0.0000
345.498	517.59692	0.0002	0.0000
345.598	459.20404	0.0002	0.0000
345.698	464.70502	0.0002	0.0000
345.798	373.34256	0.0002	0.0000
345.898	407.91611	0.0002	0.0000
345.998	336.18860	0.0002	0.0000
346.098	345.64670	0.0002	0.0000
346.198	360.05704	0.0002	0.0000
346.298	474.81729	0.0002	0.0000
346.398	526.65039	0.0002	0.0000
346.498	508.69202	0.0002	0.0000
346.598	309.00537	0.0002	0.0000
346.698	444.29642	0.0002	0.0000
346.798	455.46988	0.0002	0.0000
346.898	355.29904	0.0002	0.0000
346.998	437.27402	0.0002	0.0000
347.098	416.72104	0.0002	0.0000
347.198	319.61584	0.0002	0.0000
347.298	358.91739	0.0002	0.0000
347.398	309.83994	0.0002	0.0000
347.498	275.05600	0.0002	0.0000
347.598	248.60400	0.0003	0.0000
347.698	235.25810	0.0003	0.0000
347.798	360.88110	0.0002	0.0000
347.898	368.78564	0.0002	0.0000
347.998	341.20847	0.0002	0.0000
348.098	342.69290	0.0002	0.0000
348.198	350.59839	0.0002	0.0000
348.298	276.36337	0.0002	0.0000
348.398	289.56512	0.0002	0.0000
348.497	283.42902	0.0002	0.0000
348.597	320.17197	0.0002	0.0000
348.697	413.13422	0.0002	0.0000
348.797	368.20303	0.0002	0.0000
348.897	263.49350	0.0002	0.0000
348.997	245.26898	0.0003	0.0000
349.097	228.97105	0.0003	0.0000
349.197	338.53522	0.0002	0.0000
349.297	204.30382	0.0003	0.0000
349.397	360.27289	0.0002	0.0000
349.497	352.51025	0.0002	0.0000
349.597	268.54626	0.0002	0.0000
349.697	243.06053	0.0003	0.0000
349.797	258.10287	0.0002	0.0000
349.897	427.52124	0.0002	0.0000
349.997	412.51865	0.0002	0.0000
350.097	385.78348	0.0002	0.0000
350.197	369.05609	0.0002	0.0000
350.297	432.38379	0.0002	0.0000
350.397	472.31567	0.0002	0.0000
350.497	334.92831	0.0002	0.0000
350.597	362.56995	0.0002	0.0000
350.697	364.06107	0.0002	0.0000
350.797	406.27432	0.0002	0.0000
350.897	401.37231	0.0002	0.0000
350.997	274.17679	0.0002	0.0000
351.097	337.46896	0.0002	0.0000
351.197	332.41983	0.0002	0.0000
351.297	296.95956	0.0002	0.0000
351.397	248.96407	0.0003	0.0000
351.497	229.08255	0.0003	0.0000
351.596	360.94254	0.0002	0.0000
351.696	377.71338	0.0002	0.0000
351.796	417.89157	0.0002	0.0000
351.896	381.43005	0.0002	0.0000
351.996	320.36646	0.0002	0.0000
352.096	287.80045	0.0002	0.0000
352.196	315.43201	0.0002	0.0000
352.296	305.59680	0.0002	0.0000
352.396	218.92358	0.0003	0.0000
352.496	258.01871	0.0003	0.0000
352.596	185.44846	0.0003	0.0000
352.696	273.58914	0.0002	0.0000
352.796	337.79932	0.0002	0.0000
352.896	381.77078	0.0002	0.0000
352.996	336.92126	0.0002	0.0000
353.096	386.15128	0.0002	0.0000
353.196	291.64621	0.0002	0.0000
353.296	271.78729	0.0002	0.0000
353.396	406.35730	0.0002	0.0000
353.496	374.13486	0.0002	0.0000
353.596	353.52170	0.0002	0.0000
353.696	343.57999	0.0002	0.0000
353.796	313.26932	0.0002	0.0000
353.896	426.44931	0.0002	0.0000
353.996	413.11075	0.0002	0.0000
354.096	304.23834	0.0002	0.0000
354.196	308.73511	0.0002	0.0000
354.296	375.03302	0.0002	0.0000
354.396	396.62158	0.0002	0.0000
354.496	377.01038	0.0002	0.0000
354.595	364.04083	0.0002	0.0000
354.695	405.85190	0.0002	0.0000
354.795	294.95224	0.0002	0.0000
354.895	399.90021	0.0002	0.0000
354.995	397.95047	0.0002	0.0000
355.095	379.24484	0.0002	0.0000
355.195	365.50204	0.0002	0.0000
355.295	332.50134	0.0002	0.0000
355.395	301.89020	0.0002	0.0000
355.495	268.32300	0.0002	0.0000
355.595	430.11584	0.0002	0.0000
355.695	335.88168	0.0002	0.0000
355.795	371.74313	0.0002	0.0000
355.895	316.10260	0.0002	0.0000
355.995	385.09000	0.0002	0.0000
356.095	361.78961	0.0002	0.0000
356.195	379.20670	0.0002	0.0000
356.295	458.83084	0.0002	0.0000
356.395	395.89249	0.0002	0.0000
356.495	204.48573	0.0003	0.0000
356.595	172.89436	0.0003	0.0000
356.695	283.45029	0.0002	0.0000
356.795	346.96808	0.0002	0.0000
356.895	246.61522	0.0003	0.0000
356.995	119.95107	0.0004	0.0000
357.095	260.73541	0.0003	0.0000
357.195	230.57289	0.0003	0.0000
357.295	335.96472	0.0002	0.0000
357.394	269.76474	0.0002	0.0000
357.494	284.63712	0.0002	0.0000
357.594	318.18283	0.0002	0.0000
357.694	347.88660	0.0002	0.0000
357.794	281.56070	0.0002	0.0000
357.894	234.85458	0.0003	0.0000
357.994	263.90073	0.0002	0.0000
358.094	112.91064	0.0004	0.0000
358.194	149.12140	0.0003	0.0000
