SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004
050,34,031,New Jersey,Passaic County,0,1,05,108,108,292,300,302,315,314
050,34,031,New Jersey,Passaic County,0,1,06,3374,3403,3547,3702,3823,3916,4031
050,34,031,New Jersey,Passaic County,0,2,01,128876,129013,129934,133721,136746,140234,143187
050,34,031,New Jersey,Passaic County,0,2,02,12495,12530,12481,13377,14150,15110,16036
050,34,031,New Jersey,Passaic County,0,2,03,2064,2066,2284,2352,2398,2450,2497
050,34,031,New Jersey,Passaic County,0,2,04,728,728,787,819,839,874,904
050,34,031,New Jersey,Passaic County,0,2,05,533,533,747,767,805,818,855
050,34,031,New Jersey,Passaic County,0,2,06,1796,1800,2139,2303,2458,2635,2821
050,34,033,New Jersey,Salem County,0,1,01,51285,51285,51243,51140,51428,51432,51656
050,34,033,New Jersey,Salem County,0,1,02,9291,9291,9329,9332,9390,9358,9448
050,34,033,New Jersey,Salem County,0,1,03,190,190,167,178,169,170,178
050,34,033,New Jersey,Salem County,0,1,04,390,390,388,402,420,426,429
050,34,033,New Jersey,Salem County,0,1,05,16,16,0,0,0,0,0
050,34,033,New Jersey,Salem County,0,1,06,615,615,526,529,552,571,595
050,34,033,New Jersey,Salem County,0,2,01,1912,1912,2024,2133,2220,2295,2428
050,34,033,New Jersey,Salem County,0,2,02,438,438,445,451,457,465,475
050,34,033,New Jersey,Salem County,0,2,03,47,47,46,51,54,56,57
050,34,033,New Jersey,Salem County,0,2,04,19,19,19,19,21,20,20
050,34,033,New Jersey,Salem County,0,2,05,11,11,29,29,28,28,31
050,34,033,New Jersey,Salem County,0,2,06,71,71,16,21,22,24,29
050,34,035,New Jersey,Somerset County,0,1,01,221642,221642,222321,221347,220825,219678,219387
050,34,035,New Jersey,Somerset County,0,1,02,21925,21925,22104,23016,23854,24735,25663
050,34,035,New Jersey,Somerset County,0,1,03,248,248,254,272,279,276,253
050,34,035,New Jersey,Somerset County,0,1,04,25293,25293,25742,28119,30472,32829,34795
050,34,035,New Jersey,Somerset County,0,1,05,97,97,70,81,86,94,103
050,34,035,New Jersey,Somerset County,0,1,06,2474,2474,2358,2533,2673,2839,2963
050,34,035,New Jersey,Somerset County,0,2,01,23661,23661,24024,25741,27449,29440,31063
050,34,035,New Jersey,Somerset County,0,2,02,1480,1480,1484,1536,1604,1692,1739
050,34,035,New Jersey,Somerset County,0,2,03,209,209,201,213,239,253,269
050,34,035,New Jersey,Somerset County,0,2,04,125,125,134,145,153,166,169
050,34,035,New Jersey,Somerset County,0,2,05,55,55,3,7,9,15,14
050,34,035,New Jersey,Somerset County,0,2,06,281,281,233,250,275,313,332
050,34,037,New Jersey,Sussex County,0,1,01,134992,134996,135556,136517,137773,139043,139325
050,34,037,New Jersey,Sussex County,0,1,02,1464,1464,1474,1580,1697,1830,2002
050,34,037,New Jersey,Sussex County,0,1,03,144,144,128,128,140,137,139
050,34,037,New Jersey,Sussex County,0,1,04,1759,1759,1790,2018,2170,2320,2495
050,34,037,New Jersey,Sussex County,0,1,05,26,26,0,0,0,0,0
050,34,037,New Jersey,Sussex County,0,1,06,959,959,893,934,993,1046,1108
050,34,037,New Jersey,Sussex County,0,2,01,4543,4543,4631,5155,5744,6187,6657
050,34,037,New Jersey,Sussex County,0,2,02,108,108,118,170,206,239,277
050,34,037,New Jersey,Sussex County,0,2,03,29,29,24,27,32,33,37
050,34,037,New Jersey,Sussex County,0,2,04,29,29,24,28,32,39,42
050,34,037,New Jersey,Sussex County,0,2,05,7,7,2,6,5,11,13
050,34,037,New Jersey,Sussex County,0,2,06,106,106,49,62,82,101,123
050,34,039,New Jersey,Union County,0,1,01,287075,287075,286476,281938,277371,272875,269151
050,34,039,New Jersey,Union County,0,1,02,107491,107491,107735,109597,110787,111235,111963
050,34,039,New Jersey,Union County,0,1,03,582,582,654,674,680,677,715
050,34,039,New Jersey,Union County,0,1,04,20260,20260,20315,21465,22232,22447,22592
050,34,039,New Jersey,Union County,0,1,05,155,155,177,187,197,201,194
050,34,039,New Jersey,Union County,0,1,06,3967,3967,3990,4189,4312,4442,4554
050,34,039,New Jersey,Union County,0,2,01,93488,93488,94341,99033,103611,107979,111780
050,34,039,New Jersey,Union County,0,2,02,6689,6689,6790,6950,7165,7398,7543
050,34,039,New Jersey,Union County,0,2,03,974,974,978,1015,1070,1115,1138
050,34,039,New Jersey,Union County,0,2,04,351,351,399,414,445,462,475
050,34,039,New Jersey,Union County,0,2,05,241,241,214,233,243,254,262
050,34,039,New Jersey,Union County,0,2,06,1268,1268,1258,1340,1423,1514,1590
050,34,041,New Jersey,Warren County,0,1,01,94699,94695,95278,96971,97805,98412,98364
050,34,041,New Jersey,Warren County,0,1,02,1890,1890,1907,2112,2330,2519,2794
050,34,041,New Jersey,Warren County,0,1,03,99,99,82,90,91,84,81
050,34,041,New Jersey,Warren County,0,1,04,1296,1296,1319,1545,1743,2033,2239
050,34,041,New Jersey,Warren County,0,1,05,16,16,0,0,0,0,0
050,34,041,New Jersey,Warren County,0,1,06,686,686,600,650,701,742,796
050,34,041,New Jersey,Warren County,0,2,01,3493,3493,3587,4042,4557,5068,5410
050,34,041,New Jersey,Warren County,0,2,02,138,138,149,166,194,217,227
050,34,041,New Jersey,Warren County,0,2,03,27,27,22,23,24,29,30
050,34,041,New Jersey,Warren County,0,2,04,16,16,18,19,18,20,18
050,34,041,New Jersey,Warren County,0,2,05,4,4,3,3,1,2,3
050,34,041,New Jersey,Warren County,0,2,06,73,73,28,30,38,47,56
050,34,001,New Jersey,Atlantic County,1,0,01,91176,91176,91393,92204,93683,95360,97014
050,34,001,New Jersey,Atlantic County,1,0,02,22108,22108,22187,22221,22223,22477,22762
050,34,001,New Jersey,Atlantic County,1,0,03,402,402,380,397,406,430,438
050,34,001,New Jersey,Atlantic County,1,0,04,6759,6759,6811,7124,7477,7801,8267
050,34,001,New Jersey,Atlantic County,1,0,05,92,92,89,92,90,92,95
050,34,001,New Jersey,Atlantic County,1,0,06,1537,1537,1510,1584,1667,1758,1888
050,34,001,New Jersey,Atlantic County,2,0,01,96571,96571,96821,97566,98901,100431,101867
050,34,001,New Jersey,Atlantic County,2,0,02,25124,25124,25225,25247,25217,25412,25641
050,34,001,New Jersey,Atlantic County,2,0,03,409,409,407,417,428,437,454
050,34,001,New Jersey,Atlantic County,2,0,04,6511,6511,6597,6964,7359,7718,8224
050,34,001,New Jersey,Atlantic County,2,0,05,91,91,82,89,87,91,91
050,34,001,New Jersey,Atlantic County,2,0,06,1772,1772,1606,1683,1758,1846,1952
050,34,003,New Jersey,Bergen County,1,0,01,350552,350552,350734,350387,349712,349059,348581
050,34,003,New Jersey,Bergen County,1,0,02,22969,22969,23066,23470,23691,23934,24175
050,34,003,New Jersey,Bergen County,1,0,03,839,839,839,895,928,964,999
050,34,003,New Jersey,Bergen County,1,0,04,46696,46696,47373,50071,52533,54990,57562
050,34,003,New Jersey,Bergen County,1,0,05,148,148,89,85,103,106,112
050,34,003,New Jersey,Bergen County,1,0,06,4232,4232,4238,4461,4650,4809,5020
050,34,003,New Jersey,Bergen County,2,0,01,377089,377089,377118,375829,374027,372417,370976
050,34,003,New Jersey,Bergen County,2,0,02,26978,26978,27065,27549,27761,28052,28277
050,34,003,New Jersey,Bergen County,2,0,03,789,789,787,839,881,903,950
050,34,003,New Jersey,Bergen County,2,0,04,49232,49232,49959,52842,55572,58224,60975
050,34,003,New Jersey,Bergen County,2,0,05,144,144,85,89,100,108,110
050,34,003,New Jersey,Bergen County,2,0,06,4450,4450,4497,4687,4889,5065,5261
050,34,005,New Jersey,Burlington County,1,0,01,166405,166403,166826,168411,170246,172032,172848
050,34,005,New Jersey,Burlington County,1,0,02,33793,33793,34026,34769,35805,36787,37664
050,34,005,New Jersey,Burlington County,1,0,03,501,501,460,462,489,516,520
050,34,005,New Jersey,Burlington County,1,0,04,5416,5416,5544,5890,6423,7032,7478
050,34,005,New Jersey,Burlington County,1,0,05,96,96,70,70,77,82,89
050,34,005,New Jersey,Burlington County,1,0,06,3191,3191,3124,3246,3450,3653,3856
050,34,005,New Jersey,Burlington County,2,0,01,171814,171813,172210,173745,175686,177330,178180
050,34,005,New Jersey,Burlington County,2,0,02,32098,32098,32412,33203,34315,35379,36292
050,34,005,New Jersey,Burlington County,2,0,03,474,474,426,433,454,478,488
050,34,005,New Jersey,Burlington County,2,0,04,6270,6270,6290,6642,7184,7779,8225
050,34,005,New Jersey,Burlington County,2,0,05,66,66,72,73,83,91,91
050,34,005,New Jersey,Burlington County,2,0,06,3270,3270,3220,3367,3572,3782,3954
050,34,007,New Jersey,Camden County,1,0,01,186227,186227,186081,185417,185493,185183,185244
050,34,007,New Jersey,Camden County,1,0,02,45823,45823,45894,46596,47358,48233,48991
050,34,007,New Jersey,Camden County,1,0,03,752,752,723,756,779,787,818
050,34,007,New Jersey,Camden County,1,0,04,9752,9752,9760,9984,10307,10626,11054
050,34,007,New Jersey,Camden County,1,0,05,184,184,197,206,215,218,226
050,34,007,New Jersey,Camden County,1,0,06,2839,2839,2905,3012,3147,3250,3419
050,34,007,New Jersey,Camden County,2,0,01,197747,197747,197597,196717,196628,196126,195961
050,34,007,New Jersey,Camden County,2,0,02,51743,51743,51810,52630,53324,54118,54676
050,34,007,New Jersey,Camden County,2,0,03,712,712,683,702,732,734,754
050,34,007,New Jersey,Camden County,2,0,04,9819,9819,9863,10129,10510,10849,11318
050,34,007,New Jersey,Camden County,2,0,05,192,192,198,210,212,227,231
050,34,007,New Jersey,Camden County,2,0,06,3142,3142,3111,3222,3350,3448,3590
050,34,009,New Jersey,Cape May County,1,0,01,45666,45666,45775,45689,45630,45723,45267
050,34,009,New Jersey,Cape May County,1,0,02,2659,2659,2690,2668,2614,2563,2461
050,34,009,New Jersey,Cape May County,1,0,03,103,103,84,93,85,83,88
050,34,009,New Jersey,Cape May County,1,0,04,301,301,306,312,315,312,319
050,34,009,New Jersey,Cape May County,1,0,05,23,23,11,12,14,12,14
050,34,009,New Jersey,Cape May County,1,0,06,438,438,326,343,331,347,351
050,34,009,New Jersey,Cape May County,2,0,01,49451,49451,49525,49339,49231,49254,48812
050,34,009,New Jersey,Cape May County,2,0,02,2767,2767,2767,2753,2707,2659,2563
050,34,009,New Jersey,Cape May County,2,0,03,91,91,78,79,74,79,76
050,34,009,New Jersey,Cape May County,2,0,04,386,386,378,396,402,401,408
050,34,009,New Jersey,Cape May County,2,0,05,25,25,18,24,19,18,21
050,34,009,New Jersey,Cape May County,2,0,06,416,416,355,367,371,376,378
050,34,011,New Jersey,Cumberland County,1,0,01,54424,54424,54463,54582,54945,55423,56026
050,34,011,New Jersey,Cumberland County,1,0,02,17543,17543,17560,17784,17961,18138,18180
050,34,011,New Jersey,Cumberland County,1,0,03,851,851,799,809,818,830,830
050,34,011,New Jersey,Cumberland County,1,0,04,743,743,731,746,779,818,836
050,34,011,New Jersey,Cumberland County,1,0,05,79,79,209,219,230,228,239
050,34,011,New Jersey,Cumberland County,1,0,06,1090,1090,988,1041,1085,1110,1148
050,34,011,New Jersey,Cumberland County,2,0,01,55355,55355,55365,55287,55587,55967,56557
050,34,011,New Jersey,Cumberland County,2,0,02,13735,13735,13808,13901,13995,14238,14505
050,34,011,New Jersey,Cumberland County,2,0,03,725,725,679,683,686,699,717
050,34,011,New Jersey,Cumberland County,2,0,04,755,755,709,722,761,806,838
050,34,011,New Jersey,Cumberland County,2,0,05,59,59,134,148,155,168,187
050,34,011,New Jersey,Cumberland County,2,0,06,1079,1079,969,1004,1038,1075,1120
050,34,013,New Jersey,Essex County,1,0,01,199832,199510,199284,200346,200700,201148,201136
050,34,013,New Jersey,Essex County,1,0,02,156899,156782,156955,156671,156895,156873,156438
050,34,013,New Jersey,Essex County,1,0,03,1165,1164,1140,1173,1212,1220,1234
050,34,013,New Jersey,Essex County,1,0,04,15053,15035,15047,15515,15917,16176,16505
050,34,013,New Jersey,Essex County,1,0,05,427,427,484,500,508,526,540
050,34,013,New Jersey,Essex County,1,0,06,4157,4138,4412,4563,4694,4846,4941
050,34,013,New Jersey,Essex County,2,0,01,208826,208245,207925,208097,207779,207635,207024
050,34,013,New Jersey,Essex County,2,0,02,185475,185261,185398,185257,185367,185225,184566
050,34,013,New Jersey,Essex County,2,0,03,1205,1203,1193,1209,1264,1276,1281
050,34,013,New Jersey,Essex County,2,0,04,15559,15519,15534,16085,16519,16794,17178
050,34,013,New Jersey,Essex County,2,0,05,429,429,460,472,485,485,498
050,34,013,New Jersey,Essex County,2,0,06,4606,4592,4819,4939,5095,5235,5343
050,34,015,New Jersey,Gloucester County,1,0,01,108917,108917,109224,110263,111935,113690,115268
050,34,015,New Jersey,Gloucester County,1,0,02,10974,10974,11138,11390,11769,12165,12554
050,34,015,New Jersey,Gloucester County,1,0,03,242,242,211,218,231,238,237
050,34,015,New Jersey,Gloucester County,1,0,04,1866,1866,1901,1964,2105,2257,2423
050,34,015,New Jersey,Gloucester County,1,0,05,52,52,21,23,30,30,38
050,34,015,New Jersey,Gloucester County,1,0,06,1156,1156,1049,1086,1176,1245,1324
050,34,015,New Jersey,Gloucester County,2,0,01,115222,115222,115534,116481,118079,119781,121379
050,34,015,New Jersey,Gloucester County,2,0,02,12598,12598,12763,12976,13349,13762,14161
050,34,015,New Jersey,Gloucester County,2,0,03,273,273,245,244,260,264,270
050,34,015,New Jersey,Gloucester County,2,0,04,2035,2035,2052,2154,2313,2477,2669
050,34,015,New Jersey,Gloucester County,2,0,05,37,37,28,28,31,29,37
050,34,015,New Jersey,Gloucester County,2,0,06,1301,1301,1183,1236,1305,1384,1446
050,34,017,New Jersey,Hudson County,1,0,01,217250,217250,216738,217545,215710,214480,213467
050,34,017,New Jersey,Hudson County,1,0,02,44598,44598,44341,44477,44263,43895,43789
050,34,017,New Jersey,Hudson County,1,0,03,1785,1785,1945,1960,1949,1959,1969
050,34,017,New Jersey,Hudson County,1,0,04,30574,30574,30563,31555,32075,32593,33203
050,34,017,New Jersey,Hudson County,1,0,05,333,333,372,383,376,384,388
050,34,017,New Jersey,Hudson County,1,0,06,4524,4524,5392,5565,5674,5833,5973
050,34,017,New Jersey,Hudson County,2,0,01,224256,224256,223624,224085,221871,220527,219215
050,34,017,New Jersey,Hudson County,2,0,02,49169,49169,48826,48865,48623,48295,48146
050,34,017,New Jersey,Hudson County,2,0,03,1634,1634,1767,1778,1758,1789,1801
050,34,017,New Jersey,Hudson County,2,0,04,29894,29894,29973,30727,31105,31429,31803
050,34,017,New Jersey,Hudson County,2,0,05,394,394,370,377,382,384,388
050,34,017,New Jersey,Hudson County,2,0,06,4564,4564,5559,5719,5840,5960,6098
050,34,019,New Jersey,Hunterdon County,1,0,01,57037,57037,57389,58338,59093,59661,60141
050,34,019,New Jersey,Hunterdon County,1,0,02,1571,1571,1627,1670,1735,1808,1900
050,34,019,New Jersey,Hunterdon County,1,0,03,104,104,102,104,110,107,117
050,34,019,New Jersey,Hunterdon County,1,0,04,1126,1126,1146,1261,1355,1503,1659
050,34,019,New Jersey,Hunterdon County,1,0,05,17,17,2,4,3,4,4
050,34,019,New Jersey,Hunterdon County,1,0,06,385,385,307,326,341,367,381
050,34,019,New Jersey,Hunterdon County,2,0,01,58643,58643,58968,60033,60716,61221,61617
050,34,019,New Jersey,Hunterdon County,2,0,02,1329,1329,1404,1452,1503,1575,1669
050,34,019,New Jersey,Hunterdon County,2,0,03,80,80,83,93,89,90,96
050,34,019,New Jersey,Hunterdon County,2,0,04,1275,1275,1307,1414,1514,1651,1798
050,34,019,New Jersey,Hunterdon County,2,0,05,22,22,1,2,1,1,2
050,34,019,New Jersey,Hunterdon County,2,0,06,400,400,282,295,311,343,362
050,34,021,New Jersey,Mercer County,1,0,01,124785,124785,125082,125685,126046,126444,126708
050,34,021,New Jersey,Mercer County,1,0,02,34605,34605,34812,35034,35195,35558,36062
050,34,021,New Jersey,Mercer County,1,0,03,430,430,412,423,440,458,474
050,34,021,New Jersey,Mercer County,1,0,04,8753,8753,8857,9638,10524,11508,12725
050,34,021,New Jersey,Mercer County,1,0,05,299,299,255,270,286,318,337
050,34,021,New Jersey,Mercer County,1,0,06,1878,1878,1782,1890,1983,2118,2259
050,34,021,New Jersey,Mercer County,2,0,01,131067,131067,131312,131424,131469,131456,131292
050,34,021,New Jersey,Mercer County,2,0,02,37404,37404,37612,37936,38188,38641,39184
050,34,021,New Jersey,Mercer County,2,0,03,363,363,372,378,402,428,446
050,34,021,New Jersey,Mercer County,2,0,04,9010,9010,9030,9869,10783,11834,13180
050,34,021,New Jersey,Mercer County,2,0,05,189,189,216,234,247,261,285
050,34,021,New Jersey,Mercer County,2,0,06,1978,1978,1836,1949,2059,2167,2319
050,34,023,New Jersey,Middlesex County,1,0,01,273157,273157,273701,273215,272249,271551,270868
050,34,023,New Jersey,Middlesex County,1,0,02,35509,35509,35624,36638,37480,38441,39524
050,34,023,New Jersey,Middlesex County,1,0,03,1131,1131,1163,1214,1261,1301,1365
050,34,023,New Jersey,Middlesex County,1,0,04,53858,53858,54577,58514,62558,66090,69304
050,34,023,New Jersey,Middlesex County,1,0,05,214,214,150,160,172,178,189
050,34,023,New Jersey,Middlesex County,1,0,06,4391,4391,4588,4851,5094,5366,5651
050,34,023,New Jersey,Middlesex County,2,0,01,286016,286016,286439,285522,284168,282934,281801
050,34,023,New Jersey,Middlesex County,2,0,02,37945,37945,38047,39025,39748,40672,41671
050,34,023,New Jersey,Middlesex County,2,0,03,939,939,965,1008,1054,1096,1141
050,34,023,New Jersey,Middlesex County,2,0,04,52348,52348,53099,56964,61019,64511,67762
050,34,023,New Jersey,Middlesex County,2,0,05,241,241,160,162,169,179,184
050,34,023,New Jersey,Middlesex County,2,0,06,4413,4413,4551,4828,5097,5353,5635
050,34,025,New Jersey,Monmouth County,1,0,01,258800,258800,259551,261586,263794,265613,266800
050,34,025,New Jersey,Monmouth County,1,0,02,24264,24264,24449,24541,24467,24467,24403
050,34,025,New Jersey,Monmouth County,1,0,03,568,568,525,542,554,569,584
050,34,025,New Jersey,Monmouth County,1,0,04,12246,12246,12427,13090,13825,14480,14963
050,34,025,New Jersey,Monmouth County,1,0,05,106,106,79,85,90,101,101
050,34,025,New Jersey,Monmouth County,1,0,06,2855,2855,2850,2974,3113,3245,3359
050,34,025,New Jersey,Monmouth County,2,0,01,272835,272835,273441,275059,277006,278399,279172
050,34,025,New Jersey,Monmouth County,2,0,02,27456,27456,27641,27726,27659,27674,27602
050,34,025,New Jersey,Monmouth County,2,0,03,447,447,449,464,480,498,503
050,34,025,New Jersey,Monmouth County,2,0,04,12613,12613,12809,13486,14160,14792,15295
050,34,025,New Jersey,Monmouth County,2,0,05,111,111,81,83,90,97,98
050,34,025,New Jersey,Monmouth County,2,0,06,3000,3000,2975,3088,3199,3322,3418
050,34,027,New Jersey,Morris County,1,0,01,206133,206133,206635,207189,208527,209763,211049
050,34,027,New Jersey,Morris County,1,0,02,6638,6638,6711,6759,6778,6963,7137
050,34,027,New Jersey,Morris County,1,0,03,342,342,340,350,372,389,403
050,34,027,New Jersey,Morris County,1,0,04,14786,14786,15051,15944,16839,17764,18660
050,34,027,New Jersey,Morris County,1,0,05,114,114,71,73,75,81,86
050,34,027,New Jersey,Morris County,1,0,06,2026,2026,1898,1965,2073,2162,2256
050,34,027,New Jersey,Morris County,2,0,01,215414,215414,215797,215988,217153,218159,219146
050,34,027,New Jersey,Morris County,2,0,02,7195,7195,7230,7270,7267,7441,7587
050,34,027,New Jersey,Morris County,2,0,03,358,358,326,338,349,366,379
050,34,027,New Jersey,Morris County,2,0,04,15183,15183,15422,16284,17205,18140,19087
050,34,027,New Jersey,Morris County,2,0,05,109,109,70,69,76,74,78
050,34,027,New Jersey,Morris County,2,0,06,1914,1914,1919,1984,2086,2211,2305
050,34,029,New Jersey,Ocean County,1,0,01,229376,229376,230852,235313,240861,244895,247677
050,34,029,New Jersey,Ocean County,1,0,02,7697,7697,7772,8106,8581,8728,8882
050,34,029,New Jersey,Ocean County,1,0,03,474,474,444,462,488,506,511
050,34,029,New Jersey,Ocean County,1,0,04,3195,3195,3219,3482,3797,4002,4160
050,34,029,New Jersey,Ocean County,1,0,05,63,63,61,73,82,91,93
050,34,029,New Jersey,Ocean County,1,0,06,1791,1791,1677,1807,1931,2031,2118
050,34,029,New Jersey,Ocean County,2,0,01,254238,254238,255677,260321,265946,270155,273185
050,34,029,New Jersey,Ocean County,2,0,02,8195,8195,8268,8613,9087,9258,9413
050,34,029,New Jersey,Ocean County,2,0,03,375,375,374,378,401,411,425
050,34,029,New Jersey,Ocean County,2,0,04,3558,3558,3584,3866,4198,4396,4534
050,34,029,New Jersey,Ocean County,2,0,05,64,64,61,73,82,87,93
050,34,029,New Jersey,Ocean County,2,0,06,1890,1890,1720,1848,1979,2078,2160
050,34,031,New Jersey,Passaic County,1,0,01,188749,189071,189105,190180,190756,191222,191559
050,34,031,New Jersey,Passaic County,1,0,02,34494,34611,34527,34943,35149,35307,35510
050,34,031,New Jersey,Passaic County,1,0,03,1507,1508,1669,1703,1707,1742,1750
050,34,031,New Jersey,Passaic County,1,0,04,9421,9439,9324,9586,9881,10128,10379
050,34,031,New Jersey,Passaic County,1,0,05,328,328,512,525,546,552,570
050,34,031,New Jersey,Passaic County,1,0,06,2509,2528,2751,2927,3050,3181,3332
050,34,031,New Jersey,Passaic County,2,0,01,197809,198390,198354,199004,199282,199422,199232
050,34,031,New Jersey,Passaic County,2,0,02,40022,40236,40084,40558,40897,41180,41323
050,34,031,New Jersey,Passaic County,2,0,03,1394,1396,1514,1551,1568,1592,1610
050,34,031,New Jersey,Passaic County,2,0,04,9842,9882,9769,10101,10440,10760,11043
050,34,031,New Jersey,Passaic County,2,0,05,313,313,527,542,561,581,599
050,34,031,New Jersey,Passaic County,2,0,06,2661,2675,2935,3078,3231,3370,3520
050,34,033,New Jersey,Salem County,1,0,01,25834,25834,25885,25923,26102,26157,26358
050,34,033,New Jersey,Salem County,1,0,02,4554,4554,4581,4587,4630,4605,4633
050,34,033,New Jersey,Salem County,1,0,03,116,116,113,115,113,111,117
050,34,033,New Jersey,Salem County,1,0,04,187,187,184,191,203,208,210
050,34,033,New Jersey,Salem County,1,0,05,11,11,18,17,17,18,19
050,34,033,New Jersey,Salem County,1,0,06,345,345,251,258,269,280,293
050,34,033,New Jersey,Salem County,2,0,01,27363,27363,27382,27350,27546,27570,27726
050,34,033,New Jersey,Salem County,2,0,02,5175,5175,5193,5196,5217,5218,5290
050,34,033,New Jersey,Salem County,2,0,03,121,121,100,114,110,115,118
050,34,033,New Jersey,Salem County,2,0,04,222,222,223,230,238,238,239
050,34,033,New Jersey,Salem County,2,0,05,16,16,11,12,11,10,12
050,34,033,New Jersey,Salem County,2,0,06,341,341,291,292,305,315,331
050,34,035,New Jersey,Somerset County,1,0,01,120038,120038,120572,121121,121827,122348,123063
050,34,035,New Jersey,Somerset County,1,0,02,11125,11125,11207,11719,12197,12707,13249
050,34,035,New Jersey,Somerset County,1,0,03,227,227,223,242,260,268,266
050,34,035,New Jersey,Somerset County,1,0,04,12438,12438,12675,13841,14995,16144,17095
050,34,035,New Jersey,Somerset County,1,0,05,81,81,38,47,52,59,63
050,34,035,New Jersey,Somerset County,1,0,06,1332,1332,1269,1372,1453,1556,1630
050,34,035,New Jersey,Somerset County,2,0,01,125265,125265,125773,125967,126447,126770,127387
050,34,035,New Jersey,Somerset County,2,0,02,12280,12280,12381,12833,13261,13720,14153
050,34,035,New Jersey,Somerset County,2,0,03,230,230,232,243,258,261,256
050,34,035,New Jersey,Somerset County,2,0,04,12980,12980,13201,14423,15630,16851,17869
050,34,035,New Jersey,Somerset County,2,0,05,71,71,35,41,43,50,54
050,34,035,New Jersey,Somerset County,2,0,06,1423,1423,1322,1411,1495,1596,1665
050,34,037,New Jersey,Sussex County,1,0,01,69033,69034,69371,70129,71038,71945,72394
050,34,037,New Jersey,Sussex County,1,0,02,806,806,818,910,990,1082,1187
050,34,037,New Jersey,Sussex County,1,0,03,96,96,81,82,90,89,91
050,34,037,New Jersey,Sussex County,1,0,04,845,845,870,978,1053,1127,1215
050,34,037,New Jersey,Sussex County,1,0,05,19,19,0,2,0,4,5
050,34,037,New Jersey,Sussex County,1,0,06,539,539,478,509,541,581,620
050,34,037,New Jersey,Sussex County,2,0,01,70502,70505,70816,71543,72479,73285,73588
050,34,037,New Jersey,Sussex County,2,0,02,766,766,774,840,913,987,1092
050,34,037,New Jersey,Sussex County,2,0,03,77,77,71,73,82,81,85
050,34,037,New Jersey,Sussex County,2,0,04,943,943,944,1068,1149,1232,1322
050,34,037,New Jersey,Sussex County,2,0,05,14,14,2,4,5,7,8
050,34,037,New Jersey,Sussex County,2,0,06,526,526,464,487,534,566,611
050,34,039,New Jersey,Union County,1,0,01,184793,184793,185005,185360,185567,185742,186075
050,34,039,New Jersey,Union County,1,0,02,52968,52968,53149,54165,54856,55229,55758
050,34,039,New Jersey,Union County,1,0,03,810,810,858,887,922,936,972
050,34,039,New Jersey,Union County,1,0,04,10031,10031,10092,10672,11068,11203,11290
050,34,039,New Jersey,Union County,1,0,05,204,204,194,209,222,226,225
050,34,039,New Jersey,Union County,1,0,06,2566,2566,2542,2682,2791,2905,3000
050,34,039,New Jersey,Union County,2,0,01,195770,195770,195812,195611,195415,195112,194856
050,34,039,New Jersey,Union County,2,0,02,61212,61212,61376,62382,63096,63404,63748
050,34,039,New Jersey,Union County,2,0,03,746,746,774,802,828,856,881
050,34,039,New Jersey,Union County,2,0,04,10580,10580,10622,11207,11609,11706,11777
050,34,039,New Jersey,Union County,2,0,05,192,192,197,211,218,229,231
050,34,039,New Jersey,Union County,2,0,06,2669,2669,2706,2847,2944,3051,3144
050,34,041,New Jersey,Warren County,1,0,01,47743,47742,48093,49157,49808,50416,50612
050,34,041,New Jersey,Warren County,1,0,02,1040,1040,1054,1166,1285,1389,1527
050,34,041,New Jersey,Warren County,1,0,03,54,54,52,53,56,53,52
050,34,041,New Jersey,Warren County,1,0,04,646,646,661,767,870,1006,1099
050,34,041,New Jersey,Warren County,1,0,05,8,8,1,1,1,1,1
050,34,041,New Jersey,Warren County,1,0,06,379,379,309,334,369,389,418
050,34,041,New Jersey,Warren County,2,0,01,50449,50446,50772,51856,52554,53064,53162
050,34,041,New Jersey,Warren County,2,0,02,988,988,1002,1112,1239,1347,1494
050,34,041,New Jersey,Warren County,2,0,03,72,72,52,60,59,60,59
050,34,041,New Jersey,Warren County,2,0,04,666,666,676,797,891,1047,1158
050,34,041,New Jersey,Warren County,2,0,05,12,12,2,2,0,1,2
050,34,041,New Jersey,Warren County,2,0,06,380,380,319,346,370,400,434
050,34,001,New Jersey,Atlantic County,1,1,01,77984,77984,78054,78343,79170,80000,80939
050,34,001,New Jersey,Atlantic County,1,1,02,20074,20074,20166,20165,20101,20288,20515
050,34,001,New Jersey,Atlantic County,1,1,03,212,212,214,231,236,250,252
050,34,001,New Jersey,Atlantic County,1,1,04,6659,6659,6708,7020,7377,7698,8160
050,34,001,New Jersey,Atlantic County,1,1,05,43,43,51,54,53,54,55
050,34,001,New Jersey,Atlantic County,1,1,06,1274,1274,1255,1312,1373,1441,1541
050,34,001,New Jersey,Atlantic County,1,2,01,13192,13192,13339,13861,14513,15360,16075
050,34,001,New Jersey,Atlantic County,1,2,02,2034,2034,2021,2056,2122,2189,2247
050,34,001,New Jersey,Atlantic County,1,2,03,190,190,166,166,170,180,186
050,34,001,New Jersey,Atlantic County,1,2,04,100,100,103,104,100,103,107
050,34,001,New Jersey,Atlantic County,1,2,05,49,49,38,38,37,38,40
