Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	117
Date	2004APR26
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	19.50000	[UTC]
Stop_time	19.78278	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.41553	[p_s^-1]
ForeOptic_temperature	33.11	[ns]
Front_temperature	33.11	[ns]
Back_temperature	25.94	[ns]
Inside_temperature	25.46	[ns]
Shelter_temperature	23.96	[ns]
PSUnit_temperature	27.49	[ns]
AirCond_temperature	18.74	[ns]
Outside_temperature	27.54	[ns]
Comments	none
Formatted_file	2004117f15.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
296.370	0.42970	0.0059	-0.0000
296.470	0.30512	0.0070	-0.0000
296.570	0.23757	0.0079	-0.0000
296.670	0.16260	0.0096	-0.0000
296.770	0.34963	0.0065	-0.0000
296.870	0.44076	0.0058	-0.0000
296.970	0.30597	0.0070	-0.0000
297.070	0.48076	0.0056	-0.0000
297.170	0.66736	0.0047	0.0000
297.270	0.38776	0.0062	0.0000
297.371	0.89230	0.0041	0.0000
297.471	1.10987	0.0037	0.0000
297.571	1.05125	0.0038	0.0000
297.671	1.36703	0.0033	0.0000
297.771	1.77651	0.0029	0.0000
297.871	1.44946	0.0032	0.0000
297.971	1.32975	0.0033	0.0000
298.071	1.28310	0.0034	0.0000
298.171	0.86134	0.0042	-0.0000
298.271	1.27474	0.0034	-0.0000
298.371	0.78932	0.0043	-0.0000
298.471	0.95263	0.0040	-0.0000
298.571	1.32396	0.0034	-0.0000
298.671	1.46321	0.0032	-0.0000
298.771	1.51323	0.0031	-0.0000
298.871	2.05926	0.0027	-0.0000
298.971	2.78904	0.0023	-0.0000
299.071	3.26754	0.0021	-0.0000
299.171	2.80657	0.0023	0.0000
299.272	3.04895	0.0022	0.0000
299.372	2.69660	0.0023	0.0000
299.472	1.84492	0.0028	0.0000
299.572	3.92943	0.0019	0.0000
299.672	4.72088	0.0018	0.0000
299.772	5.21420	0.0017	0.0000
299.872	3.07024	0.0022	0.0000
299.972	2.42549	0.0025	0.0000
300.072	2.06671	0.0027	0.0000
300.172	3.15059	0.0022	-0.0000
300.272	2.44278	0.0025	-0.0000
300.372	3.68572	0.0020	-0.0000
300.472	6.06042	0.0016	-0.0000
300.572	6.13282	0.0016	-0.0000
300.672	4.84141	0.0017	-0.0000
300.772	3.99972	0.0019	-0.0000
300.872	4.85538	0.0017	-0.0000
300.972	7.24186	0.0014	-0.0000
301.072	9.96830	0.0012	-0.0000
301.172	7.43497	0.0014	0.0000
301.273	10.21930	0.0012	0.0000
301.373	10.21275	0.0012	0.0000
301.473	10.26083	0.0012	0.0000
301.573	11.07431	0.0012	0.0000
301.673	10.61364	0.0012	0.0000
301.773	7.49534	0.0014	0.0000
301.873	7.41733	0.0014	0.0000
301.973	6.31671	0.0015	0.0000
302.073	2.76780	0.0023	0.0000
302.173	7.96738	0.0014	-0.0000
302.273	16.37168	0.0009	-0.0000
302.373	13.07926	0.0011	-0.0000
302.473	13.76339	0.0010	-0.0000
302.573	9.28297	0.0013	-0.0000
302.673	17.48641	0.0009	-0.0000
302.773	26.90917	0.0007	-0.0000
302.873	23.76081	0.0008	-0.0000
302.973	21.45207	0.0008	-0.0000
303.073	22.16878	0.0008	-0.0000
303.173	21.48353	0.0008	0.0000
303.273	33.86106	0.0007	0.0000
303.374	29.48932	0.0007	0.0000
303.474	32.14625	0.0007	0.0000
303.574	33.35443	0.0007	0.0000
303.674	15.89086	0.0010	0.0000
303.774	14.45452	0.0010	0.0000
303.874	27.82505	0.0007	0.0000
303.974	30.10806	0.0007	0.0000
304.074	24.90282	0.0008	0.0000
304.174	21.32241	0.0008	0.0000
304.274	27.97129	0.0007	0.0000
304.374	38.44531	0.0006	0.0000
304.474	38.12660	0.0006	0.0000
304.574	44.20451	0.0006	0.0000
304.674	33.28395	0.0007	0.0000
304.774	22.72775	0.0008	0.0000
304.874	46.17015	0.0006	0.0000
304.974	49.13728	0.0005	0.0000
305.074	38.89077	0.0006	0.0000
305.174	66.72716	0.0005	0.0000
305.274	67.47879	0.0005	0.0000
305.374	44.56661	0.0006	0.0000
305.474	44.48694	0.0006	0.0000
305.574	56.64149	0.0005	0.0000
305.675	43.25177	0.0006	0.0000
305.775	23.06521	0.0008	0.0000
305.875	26.39437	0.0007	0.0000
305.975	39.98426	0.0006	0.0000
306.075	59.94959	0.0005	0.0000
306.175	62.00952	0.0005	0.0000
306.275	59.84596	0.0005	0.0000
306.375	45.60369	0.0006	0.0000
306.475	46.79955	0.0006	0.0000
306.575	61.47903	0.0005	0.0000
306.675	39.19751	0.0006	0.0000
306.775	43.82293	0.0006	0.0000
306.875	65.76025	0.0005	0.0000
306.975	81.00520	0.0004	0.0000
307.075	82.29139	0.0004	0.0000
307.175	76.58283	0.0004	0.0000
307.275	78.35091	0.0004	0.0000
307.375	90.39529	0.0004	0.0000
307.475	67.22942	0.0005	0.0000
307.575	60.55078	0.0005	0.0000
307.675	104.56195	0.0004	0.0000
307.775	83.60528	0.0004	0.0000
307.875	79.88098	0.0004	0.0000
307.975	104.87571	0.0004	0.0000
308.076	89.67953	0.0004	0.0000
308.176	64.22691	0.0005	0.0000
308.276	78.13817	0.0004	0.0000
308.376	80.04376	0.0004	0.0000
308.476	128.36157	0.0003	0.0000
308.576	114.66420	0.0004	0.0000
308.676	87.28969	0.0004	0.0000
308.776	76.55215	0.0004	0.0000
308.876	97.91113	0.0004	0.0000
308.976	89.11365	0.0004	0.0000
309.076	79.68541	0.0004	0.0000
309.176	72.48467	0.0005	0.0000
309.276	52.33907	0.0005	0.0000
309.376	68.98294	0.0005	0.0000
309.476	119.63257	0.0004	0.0000
309.576	123.00841	0.0003	0.0000
309.676	66.17698	0.0005	0.0000
309.776	109.86536	0.0004	0.0000
309.876	105.35825	0.0004	0.0000
309.976	51.52504	0.0005	0.0000
310.076	55.65830	0.0005	0.0000
310.176	62.98014	0.0005	0.0000
310.276	122.97587	0.0003	0.0000
310.376	151.57013	0.0003	0.0000
310.476	152.32256	0.0003	0.0000
310.576	144.69965	0.0003	0.0000
310.676	166.44984	0.0003	0.0000
310.776	180.59579	0.0003	0.0000
310.877	193.24884	0.0003	0.0000
310.977	172.29330	0.0003	0.0000
311.077	165.22926	0.0003	0.0000
311.177	173.64304	0.0003	0.0000
311.277	199.47324	0.0003	0.0000
311.377	158.32414	0.0003	0.0000
311.477	164.02730	0.0003	0.0000
311.577	196.15839	0.0003	0.0000
311.677	141.36639	0.0003	0.0000
311.777	152.71613	0.0003	0.0000
311.877	151.50693	0.0003	0.0000
311.977	139.83710	0.0003	0.0000
312.077	153.89983	0.0003	0.0000
312.177	144.44426	0.0003	0.0000
312.277	180.17075	0.0003	0.0000
312.377	222.54871	0.0003	0.0000
312.477	158.79193	0.0003	0.0000
312.577	156.62534	0.0003	0.0000
312.677	184.60634	0.0003	0.0000
312.777	208.80746	0.0003	0.0000
312.877	182.06781	0.0003	0.0000
312.977	219.39708	0.0003	0.0000
313.077	176.78625	0.0003	0.0000
313.177	201.45616	0.0003	0.0000
313.277	185.25525	0.0003	0.0000
313.377	170.30089	0.0003	0.0000
313.477	183.35391	0.0003	0.0000
313.577	191.61142	0.0003	0.0000
313.677	200.40378	0.0003	0.0000
313.777	246.13675	0.0002	0.0000
313.878	256.09741	0.0002	0.0000
313.978	226.52057	0.0003	0.0000
314.078	242.18739	0.0002	0.0000
314.178	268.55548	0.0002	0.0000
314.278	214.95711	0.0003	0.0000
314.378	101.66872	0.0004	0.0000
314.478	115.59432	0.0004	0.0000
314.578	201.71182	0.0003	0.0000
314.678	219.59230	0.0003	0.0000
314.778	213.48599	0.0003	0.0000
314.878	295.15662	0.0002	0.0000
314.978	235.89417	0.0003	0.0000
315.078	256.31400	0.0002	0.0000
315.178	255.43147	0.0002	0.0000
315.278	250.49680	0.0002	0.0000
315.378	255.29739	0.0002	0.0000
315.478	209.20215	0.0003	0.0000
315.578	230.10521	0.0003	0.0000
315.678	189.29848	0.0003	0.0000
315.778	139.56667	0.0003	0.0000
315.878	129.45261	0.0003	0.0000
315.978	169.06548	0.0003	0.0000
316.078	158.91920	0.0003	0.0000
316.178	193.97983	0.0003	0.0000
316.278	262.96439	0.0002	0.0000
316.378	271.54379	0.0002	0.0000
316.478	224.54500	0.0003	0.0000
316.578	258.24500	0.0002	0.0000
316.678	261.59552	0.0002	0.0000
316.778	299.47641	0.0002	0.0000
316.878	229.08676	0.0003	0.0000
316.978	283.56555	0.0002	0.0000
317.078	347.16409	0.0002	0.0000
317.178	342.68060	0.0002	0.0000
317.278	356.93628	0.0002	0.0000
317.379	332.78586	0.0002	0.0000
317.479	279.00305	0.0002	0.0000
317.579	327.53781	0.0002	0.0000
317.679	368.72528	0.0002	0.0000
317.779	276.13043	0.0002	0.0000
317.879	231.00554	0.0003	0.0000
317.979	183.60123	0.0003	0.0000
318.079	216.28857	0.0003	0.0000
318.179	190.55605	0.0003	0.0000
318.279	238.88722	0.0002	0.0000
318.379	262.65848	0.0002	0.0000
318.479	260.84225	0.0002	0.0000
318.579	326.84119	0.0002	0.0000
318.679	299.35196	0.0002	0.0000
318.779	313.86261	0.0002	0.0000
318.879	358.04144	0.0002	0.0000
318.979	447.57895	0.0002	0.0000
319.079	310.79437	0.0002	0.0000
319.179	246.87279	0.0002	0.0000
319.279	180.29585	0.0003	0.0000
319.379	259.01929	0.0002	0.0000
319.479	279.86319	0.0002	0.0000
319.579	288.77338	0.0002	0.0000
319.679	268.61008	0.0002	0.0000
319.779	340.94159	0.0002	0.0000
319.879	394.81564	0.0002	0.0000
319.979	264.55289	0.0002	0.0000
320.079	311.07074	0.0002	0.0000
320.179	388.95209	0.0002	0.0000
320.279	311.25714	0.0002	0.0000
320.379	405.04388	0.0002	0.0000
320.479	437.54105	0.0002	0.0000
320.579	372.62933	0.0002	0.0000
320.679	430.31046	0.0002	0.0000
320.779	411.76328	0.0002	0.0000
320.879	322.58542	0.0002	0.0000
320.979	344.55829	0.0002	0.0000
321.079	285.60403	0.0002	0.0000
321.179	252.90250	0.0002	0.0000
321.279	297.16733	0.0002	0.0000
321.379	237.79770	0.0003	0.0000
321.479	289.46988	0.0002	0.0000
321.579	366.16684	0.0002	0.0000
321.679	301.95337	0.0002	0.0000
321.779	353.49146	0.0002	0.0000
321.879	440.93683	0.0002	0.0000
321.980	329.17575	0.0002	0.0000
322.080	426.12231	0.0002	0.0000
322.180	291.49655	0.0002	0.0000
322.280	277.84863	0.0002	0.0000
322.380	408.71164	0.0002	0.0000
322.480	304.27994	0.0002	0.0000
322.580	247.45370	0.0002	0.0000
322.680	286.47989	0.0002	0.0000
322.780	246.50098	0.0002	0.0000
322.880	250.17863	0.0002	0.0000
322.980	234.30273	0.0003	0.0000
323.080	314.78580	0.0002	0.0000
323.180	380.34302	0.0002	0.0000
323.280	366.17746	0.0002	0.0000
323.380	328.72687	0.0002	0.0000
323.480	263.75504	0.0002	0.0000
323.580	350.89029	0.0002	0.0000
323.680	319.70975	0.0002	0.0000
323.780	434.31424	0.0002	0.0000
323.880	349.16058	0.0002	0.0000
323.980	358.80392	0.0002	0.0000
324.080	471.57034	0.0002	0.0000
324.180	389.60727	0.0002	0.0000
324.280	422.00549	0.0002	0.0000
324.380	358.73550	0.0002	0.0000
324.480	430.05759	0.0002	0.0000
324.580	448.50113	0.0002	0.0000
324.680	432.42795	0.0002	0.0000
324.780	308.28769	0.0002	0.0000
324.880	336.43784	0.0002	0.0000
324.980	369.51056	0.0002	0.0000
325.080	355.60089	0.0002	0.0000
325.180	406.08310	0.0002	0.0000
325.280	401.51651	0.0002	0.0000
325.380	392.28470	0.0002	0.0000
325.480	437.27484	0.0002	0.0000
325.580	532.77313	0.0002	0.0000
325.680	508.18875	0.0002	0.0000
325.780	467.36899	0.0002	0.0000
325.880	548.39490	0.0002	0.0000
325.980	569.34814	0.0002	0.0000
326.080	552.79779	0.0002	0.0000
326.180	516.66278	0.0002	0.0000
326.280	556.31659	0.0002	0.0000
326.380	502.06876	0.0002	0.0000
326.480	414.71741	0.0002	0.0000
326.580	495.82642	0.0002	0.0000
326.680	593.37500	0.0002	0.0000
326.780	551.70654	0.0002	0.0000
326.880	581.82788	0.0002	0.0000
326.980	527.17010	0.0002	0.0000
327.080	486.69397	0.0002	0.0000
327.180	416.58289	0.0002	0.0000
327.280	553.53522	0.0002	0.0000
327.380	475.73041	0.0002	0.0000
327.480	591.85834	0.0002	0.0000
327.580	506.89572	0.0002	0.0000
327.680	447.45071	0.0002	0.0000
327.780	506.79370	0.0002	0.0000
327.880	452.07025	0.0002	0.0000
327.980	431.08130	0.0002	0.0000
328.080	500.19968	0.0002	0.0000
328.180	480.55127	0.0002	0.0000
328.280	424.33105	0.0002	0.0000
328.380	539.02136	0.0002	0.0000
328.480	492.43265	0.0002	0.0000
328.580	473.13382	0.0002	0.0000
328.680	334.87039	0.0002	0.0000
328.780	467.39102	0.0002	0.0000
328.880	477.87653	0.0002	0.0000
328.980	639.59576	0.0002	0.0000
329.080	582.70337	0.0002	0.0000
329.180	576.28009	0.0002	0.0000
329.281	576.16125	0.0002	0.0000
329.381	664.37170	0.0002	0.0000
329.481	614.13019	0.0002	0.0000
329.581	587.41846	0.0002	0.0000
329.681	629.58368	0.0002	0.0000
329.781	617.06702	0.0002	0.0000
329.881	584.40735	0.0002	0.0000
329.981	712.33911	0.0001	0.0000
330.081	717.94238	0.0001	0.0000
330.181	581.97101	0.0002	0.0000
330.281	470.70862	0.0002	0.0000
330.381	557.15143	0.0002	0.0000
330.481	544.29718	0.0002	0.0000
330.581	442.66068	0.0002	0.0000
330.681	381.80493	0.0002	0.0000
330.781	518.28082	0.0002	0.0000
330.881	554.79980	0.0002	0.0000
330.981	561.17633	0.0002	0.0000
331.081	534.91907	0.0002	0.0000
331.181	531.15417	0.0002	0.0000
331.281	526.36566	0.0002	0.0000
331.381	490.46729	0.0002	0.0000
331.481	445.92615	0.0002	0.0000
331.581	507.55795	0.0002	0.0000
331.681	572.04022	0.0002	0.0000
331.781	589.84338	0.0002	0.0000
331.881	599.08868	0.0002	0.0000
331.981	575.23999	0.0002	0.0000
332.081	545.13287	0.0002	0.0000
332.181	564.67029	0.0002	0.0000
332.281	409.61765	0.0002	0.0000
332.381	481.06821	0.0002	0.0000
332.481	597.20874	0.0002	0.0000
332.581	677.28662	0.0002	0.0000
332.681	524.79675	0.0002	0.0000
332.781	573.84570	0.0002	0.0000
332.881	527.21320	0.0002	0.0000
332.981	425.44876	0.0002	0.0000
333.081	590.39447	0.0002	0.0000
333.181	556.37292	0.0002	0.0000
333.281	602.95789	0.0002	0.0000
333.381	567.05042	0.0002	0.0000
333.481	516.97974	0.0002	0.0000
333.581	400.52881	0.0002	0.0000
333.681	401.07407	0.0002	0.0000
333.781	536.34406	0.0002	0.0000
333.881	562.25317	0.0002	0.0000
333.981	515.51257	0.0002	0.0000
334.081	554.93115	0.0002	0.0000
334.181	519.14117	0.0002	0.0000
334.281	510.70486	0.0002	0.0000
334.381	620.94757	0.0002	0.0000
334.481	608.18658	0.0002	0.0000
334.581	637.59729	0.0002	0.0000
334.681	593.94934	0.0002	0.0000
334.781	615.30054	0.0002	0.0000
334.881	384.47849	0.0002	0.0000
334.981	440.92947	0.0002	0.0000
335.081	658.83643	0.0002	0.0000
335.181	608.58160	0.0002	0.0000
335.281	665.41309	0.0002	0.0000
335.381	578.06354	0.0002	0.0000
335.481	599.87457	0.0002	0.0000
335.581	714.28314	0.0001	0.0000
335.681	633.79785	0.0002	0.0000
335.781	636.70978	0.0002	0.0000
335.881	417.25360	0.0002	0.0000
335.981	297.52542	0.0002	0.0000
336.081	271.56442	0.0002	0.0000
336.181	323.88043	0.0002	0.0000
336.281	561.80133	0.0002	0.0000
336.381	565.81451	0.0002	0.0000
336.481	645.38440	0.0002	0.0000
336.581	598.99109	0.0002	0.0000
336.681	525.99536	0.0002	0.0000
336.781	427.02301	0.0002	0.0000
336.881	431.89987	0.0002	0.0000
336.981	354.98608	0.0002	0.0000
337.081	433.27429	0.0002	0.0000
337.181	408.68619	0.0002	0.0000
337.281	338.69897	0.0002	0.0000
337.381	509.32376	0.0002	0.0000
337.481	591.15149	0.0002	0.0000
337.581	648.40997	0.0002	0.0000
337.681	656.18109	0.0002	0.0000
337.781	640.59729	0.0002	0.0000
337.881	505.80740	0.0002	0.0000
337.981	455.62766	0.0002	0.0000
338.081	278.87466	0.0002	0.0000
338.181	621.09546	0.0002	0.0000
338.281	563.52344	0.0002	0.0000
338.381	463.11166	0.0002	0.0000
338.481	616.54907	0.0002	0.0000
338.581	591.04205	0.0002	0.0000
338.681	694.22681	0.0001	0.0000
338.781	440.33572	0.0002	0.0000
338.881	587.79846	0.0002	0.0000
338.981	710.24622	0.0001	0.0000
339.081	587.76135	0.0002	0.0000
339.181	531.38281	0.0002	0.0000
339.281	356.80630	0.0002	0.0000
339.381	471.56808	0.0002	0.0000
339.481	527.70569	0.0002	0.0000
339.581	580.50970	0.0002	0.0000
339.681	622.94592	0.0002	0.0000
339.781	637.24750	0.0002	0.0000
339.881	622.70081	0.0002	0.0000
339.981	748.53882	0.0001	0.0000
340.081	704.10223	0.0001	0.0000
340.181	592.86328	0.0002	0.0000
340.281	610.74695	0.0002	0.0000
340.381	627.06177	0.0002	0.0000
340.481	527.09943	0.0002	0.0000
340.581	627.74561	0.0002	0.0000
340.681	553.90448	0.0002	0.0000
340.780	489.85272	0.0002	0.0000
340.880	590.45575	0.0002	0.0000
340.980	496.83743	0.0002	0.0000
341.080	616.07965	0.0002	0.0000
341.180	673.32452	0.0002	0.0000
341.280	487.24817	0.0002	0.0000
341.380	425.92621	0.0002	0.0000
341.480	350.43948	0.0002	0.0000
341.580	530.81500	0.0002	0.0000
341.680	598.11890	0.0002	0.0000
341.780	558.50842	0.0002	0.0000
341.880	599.95117	0.0002	0.0000
341.980	728.18390	0.0001	0.0000
342.080	658.56775	0.0002	0.0000
342.180	666.58466	0.0002	0.0000
342.280	503.39093	0.0002	0.0000
342.380	470.43665	0.0002	0.0000
342.480	624.40289	0.0002	0.0000
342.580	660.47260	0.0002	0.0000
342.680	479.97589	0.0002	0.0000
342.780	582.42529	0.0002	0.0000
342.880	583.50250	0.0002	0.0000
342.980	764.70178	0.0001	0.0000
343.080	732.15924	0.0001	0.0000
343.180	584.80194	0.0002	0.0000
343.280	570.48541	0.0002	0.0000
343.380	386.04752	0.0002	0.0000
343.480	731.22437	0.0001	0.0000
343.580	651.36609	0.0002	0.0000
343.680	566.26868	0.0002	0.0000
343.780	536.34302	0.0002	0.0000
343.880	579.53516	0.0002	0.0000
343.980	518.03333	0.0002	0.0000
344.080	202.30093	0.0003	0.0000
344.180	331.02203	0.0002	0.0000
344.280	399.85727	0.0002	0.0000
344.380	315.57300	0.0002	0.0000
344.480	490.57217	0.0002	0.0000
344.580	476.76987	0.0002	0.0000
344.680	435.92914	0.0002	0.0000
344.780	567.96826	0.0002	0.0000
344.880	557.35901	0.0002	0.0000
344.980	631.16705	0.0002	0.0000
345.080	724.89172	0.0001	0.0000
345.180	585.26031	0.0002	0.0000
345.280	470.58197	0.0002	0.0000
345.380	521.13397	0.0002	0.0000
345.480	740.74017	0.0001	0.0000
345.580	623.41119	0.0002	0.0000
345.680	582.02686	0.0002	0.0000
345.780	588.03632	0.0002	0.0000
345.880	440.28629	0.0002	0.0000
345.980	499.16788	0.0002	0.0000
346.080	473.42093	0.0002	0.0000
346.180	412.16537	0.0002	0.0000
346.280	594.85718	0.0002	0.0000
346.380	662.98871	0.0002	0.0000
346.480	693.25958	0.0002	0.0000
346.580	433.65207	0.0002	0.0000
346.680	517.40149	0.0002	0.0000
346.780	655.89557	0.0002	0.0000
346.880	646.18384	0.0002	0.0000
346.980	591.99542	0.0002	0.0000
347.080	757.52570	0.0001	0.0000
347.180	592.33624	0.0002	0.0000
347.280	502.44220	0.0002	0.0000
347.380	534.92596	0.0002	0.0000
347.480	476.04916	0.0002	0.0000
347.580	399.48169	0.0002	0.0000
347.680	369.19067	0.0002	0.0000
347.780	566.85205	0.0002	0.0000
347.880	605.82306	0.0002	0.0000
347.980	632.83514	0.0002	0.0000
348.079	602.90625	0.0002	0.0000
348.179	609.75055	0.0002	0.0000
348.279	561.84723	0.0002	0.0000
348.379	461.60196	0.0002	0.0000
348.479	559.03082	0.0002	0.0000
348.579	506.96426	0.0002	0.0000
348.679	719.31415	0.0001	0.0000
348.779	675.07489	0.0002	0.0000
348.879	483.71490	0.0002	0.0000
348.979	475.88629	0.0002	0.0000
349.079	347.84760	0.0002	0.0000
349.179	603.98663	0.0002	0.0000
349.279	435.15750	0.0002	0.0000
349.379	520.52429	0.0002	0.0000
349.479	674.03986	0.0002	0.0000
349.579	487.88519	0.0002	0.0000
349.679	452.90176	0.0002	0.0000
349.779	389.05872	0.0002	0.0000
349.879	653.58636	0.0002	0.0000
349.979	761.57324	0.0001	0.0000
350.079	661.60657	0.0002	0.0000
350.179	688.62714	0.0002	0.0000
350.279	639.68823	0.0002	0.0000
350.379	853.02844	0.0001	0.0000
350.479	650.00995	0.0002	0.0000
350.579	644.72888	0.0002	0.0000
350.679	580.77789	0.0002	0.0000
350.779	708.03979	0.0002	0.0000
350.879	716.86597	0.0001	0.0000
350.979	635.18665	0.0002	0.0000
351.079	483.67435	0.0002	0.0000
351.179	642.46185	0.0002	0.0000
351.279	562.60565	0.0002	0.0000
351.379	462.95154	0.0002	0.0000
351.479	449.47574	0.0002	0.0000
351.579	590.15222	0.0002	0.0000
351.679	673.92200	0.0002	0.0000
351.779	812.23676	0.0001	0.0000
351.879	696.84772	0.0002	0.0000
351.979	672.75885	0.0002	0.0000
352.079	623.91229	0.0002	0.0000
352.179	480.05203	0.0002	0.0000
352.279	647.87946	0.0002	0.0000
352.379	491.32135	0.0002	0.0000
352.479	426.52237	0.0002	0.0000
352.578	362.58322	0.0002	0.0000
352.678	422.80734	0.0002	0.0000
352.778	602.88873	0.0002	0.0000
352.878	750.41479	0.0001	0.0000
352.978	635.42041	0.0002	0.0000
353.078	683.38501	0.0002	0.0000
353.178	654.36792	0.0002	0.0000
353.278	515.27759	0.0002	0.0000
353.378	630.34039	0.0002	0.0000
353.478	773.73273	0.0001	0.0000
353.578	685.92523	0.0002	0.0000
353.678	660.70795	0.0002	0.0000
353.778	594.02795	0.0002	0.0000
353.878	805.15076	0.0001	0.0000
353.978	863.60938	0.0001	0.0000
354.078	631.87677	0.0002	0.0000
354.178	620.26123	0.0002	0.0000
354.278	648.63251	0.0002	0.0000
354.378	738.05560	0.0001	0.0000
354.478	777.21759	0.0001	0.0000
354.578	656.64410	0.0002	0.0000
354.678	801.96222	0.0001	0.0000
354.778	647.78668	0.0002	0.0000
354.878	705.46924	0.0002	0.0000
354.978	776.56134	0.0001	0.0000
355.078	733.51752	0.0001	0.0000
355.178	702.51038	0.0002	0.0000
355.278	696.24023	0.0002	0.0000
355.378	593.54541	0.0002	0.0000
355.478	493.78079	0.0002	0.0000
355.578	750.34662	0.0001	0.0000
355.678	645.62122	0.0002	0.0000
355.778	754.02734	0.0001	0.0000
355.878	497.90717	0.0002	0.0000
355.978	682.09375	0.0002	0.0000
356.078	646.57104	0.0002	0.0000
356.177	668.53259	0.0002	0.0000
356.277	835.29700	0.0001	0.0000
356.377	758.23145	0.0001	0.0000
356.477	498.15317	0.0002	0.0000
356.577	296.25018	0.0002	0.0000
356.677	411.19250	0.0002	0.0000
356.777	651.81146	0.0002	0.0000
356.877	609.78009	0.0002	0.0000
356.977	302.43768	0.0002	0.0000
357.077	340.63135	0.0002	0.0000
357.177	523.06964	0.0002	0.0000
357.277	567.79944	0.0002	0.0000
357.377	552.47992	0.0002	0.0000
357.477	591.13708	0.0002	0.0000
357.577	635.65637	0.0002	0.0000
357.677	669.92017	0.0002	0.0000
357.777	675.94354	0.0002	0.0000
357.877	423.08124	0.0002	0.0000
357.977	576.33740	0.0002	0.0000
358.077	333.44568	0.0002	0.0000
358.177	216.48311	0.0003	0.0000
358.277	424.31363	0.0002	0.0000
