Natal, Brazil                 ID: 219   Lat:  -5.42  Lon:  -35.38  Alt:   42
Meteor-3 TOMS V.8 Overpass - Generated: 050328                                  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
49452.5 1994 100 40929   4  -5.49  -34.61  86 100 46.30 259.3  21.5   0.06   -4
49453.5 1994 101 39857   2  -5.24  -35.27  23 100 51.17 250.9  13.0   1.45 -999
49454.5 1994 102 45433  32  -5.52  -35.05  38 100 29.51 255.5  90.5  -0.74    4
49455.5 1994 103 44361  29  -5.37  -35.70  36 100 34.10 247.4  52.5  -0.11  -13
49456.5 1994 104 43296  26  -5.47  -35.40   6 100 37.99 240.6  43.9   0.44  -15
49457.5 1994 105 42232  22  -5.57  -35.28  20 100 42.08 252.8  71.6  -0.64  -14
49458.5 1994 106 41160  17  -5.27  -35.45  18 100 46.36 245.3   6.4   0.88  -15
49459.5 1994 107 40096  13  -5.31  -35.07  36 100 50.24 258.8  17.5  -0.42    9
49460.5 1994 108 39032   9  -5.40  -35.08  33 100 54.53 244.8  17.3   0.85   -5
49461.4 1994 109 37968   6  -5.49  -35.02  41 100 58.75 239.4  17.1   1.82  -10
49462.4 1994 110 36904   4  -5.54  -34.66  81 100 62.68 244.5  20.5   1.31 -999
49463.4 1994 111 35832   2  -5.30  -35.31  15 100 67.54 245.1   1.1   2.20 -999
49464.5 1994 112 41408  32  -5.60  -35.12  35 100 45.57 260.1  18.8   0.88    4
49465.5 1994 113 40336  29  -5.47  -35.76  42  99 50.30 248.5  15.3   0.04   -4
49466.5 1994 114 39273  26  -5.59  -35.47  21 100 54.25 250.0  28.8  -1.21    0
49467.4 1994 115 38201  22  -5.28  -35.36  16 100 58.29 246.9  13.1   0.68  -11
49503.8 1994 151 68827   3  -5.05  -35.82  64 100 74.95 217.0  27.2   1.60 -999
49504.8 1994 152 67755   5  -5.45  -35.88  55  99 71.04 235.6  50.9   0.23 -999
49505.8 1994 153 66692   7  -5.49  -35.23  18 100 67.68 239.2  12.8  -0.01 -999
49506.8 1994 154 65628  11  -5.39  -35.63  28 100 63.37 232.9  51.9   0.79  -18
49507.7 1994 155 64564  15  -5.35  -35.40   8 100 59.71 243.3  19.9  -0.47   -2
49508.7 1994 156 63500  20  -5.25  -35.52  24 100 55.77 246.7   6.2   0.44   -6
49509.7 1994 157 62428  24  -5.63  -35.23  29 100 52.51 249.3  12.8  -0.45   -2
49510.7 1994 158 61364  28  -5.51  -35.42  11 100 48.71 252.0  12.5   0.11  -10
49511.7 1994 159 60300  31  -5.38  -35.67  32 100 45.00 253.4  17.3  -0.72   -5
49512.7 1994 160 59236  33  -5.26  -35.72  42 100 41.62 255.0  18.2  -0.67   -6
49513.7 1994 161 64796   3  -5.27  -35.84  54 100 60.06 240.3  31.4   0.64 -999
49514.7 1994 162 63732   5  -5.25  -35.90  61 100 56.23 250.1  16.5   0.64    1
49515.7 1994 163 62667   7  -5.30  -35.25  20 100 53.09 249.3  23.8  -0.01   -8
49516.7 1994 164 61603  11  -5.21  -35.67  40 100 49.11 245.9  70.7  -0.45    7
49517.7 1994 165 60531  15  -5.62  -35.46  24 100 46.03 254.6  10.3  -0.93   -2
49518.7 1994 166 59467  20  -5.53  -35.60  27  99 42.59 246.7  29.3   0.32  -11
49519.7 1994 167 58403  24  -5.49  -35.29  13 100 39.68 244.2  29.4  -0.69   -7
49520.7 1994 168 57339  28  -5.37  -35.49  13 100 36.62 244.9  46.6  -0.16   -4
49521.7 1994 169 56274  31  -5.25  -35.73  43 100 33.87 247.2  13.3   0.11   -5
49522.6 1994 170 55202  33  -5.56  -35.82  51  99 32.01 251.0  41.7  -0.43    1
49523.7 1994 171 60762   3  -5.59  -35.90  61  99 46.25 244.6  39.5   0.46    5
49524.7 1994 172 59698   5  -5.59  -35.96  67  98 42.89 241.2  57.6   0.32   -5
49525.7 1994 173 58641   7  -5.24  -35.29  22 100 39.99 239.1  63.0  -0.14    2
49526.7 1994 174 57569  11  -5.60  -35.73  44  99 37.06 236.4  68.2   0.05    0
49527.7 1994 175 56504  15  -5.59  -35.51  24 100 34.60 235.5  43.2   0.53  -19
49528.6 1994 176 55440  20  -5.51  -35.64  30  99 32.27 240.3  20.3  -0.40   -9
49529.6 1994 177 54376  24  -5.46  -35.34   6 100 30.60 237.5  52.5  -0.20   -2
49530.6 1994 178 53312  28  -5.35  -35.54  19 100 29.23 250.8  25.8  -0.66  -10
49531.6 1994 179 52248  31  -5.23  -35.78  49 100 28.52 244.3  22.4   0.22  -15
49532.6 1994 180 51176  33  -5.54  -35.87  56  99 28.96 243.5  54.9   0.10   -7
49533.7 1994 181 56735   3  -5.57  -35.95  65  98 34.49 243.2  35.7   0.86   -7
49534.6 1994 182 55671   5  -5.51  -36.00  69  98 32.14 247.3  13.1  -0.41   -3
49535.6 1994 183 54607   7  -5.56  -35.36  16 100 30.60 247.0  30.4   0.59   -7
49536.6 1994 184 53543  10  -5.56  -35.08  37 100 29.32 243.5  63.1  -0.38   -3
49537.6 1994 185 52479  15  -5.46  -35.56  20 100 28.39 239.7  77.9   0.06   -8
49538.6 1994 186 51414  19  -5.44  -35.12  29 100 28.29 237.6  17.6  -0.13  -14
