Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	128
Date	2004MAY07
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	13.50000	[UTC]
Stop_time	13.78278	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.55457	[p_s^-1]
ForeOptic_temperature	25.30	[ns]
Front_temperature	25.30	[ns]
Back_temperature	31.32	[ns]
Inside_temperature	30.91	[ns]
Shelter_temperature	29.27	[ns]
PSUnit_temperature	33.44	[ns]
AirCond_temperature	14.12	[ns]
Outside_temperature	32.90	[ns]
Comments	none
Formatted_file	2004128f03.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
[nm]	[mW_m^-2_nm^-1]
Data:
347.824	163.31619	0.0003	0.0000
347.924	171.05176	0.0003	0.0000
348.024	157.65535	0.0003	0.0000
348.124	161.62729	0.0003	0.0000
348.224	162.98222	0.0003	0.0000
348.324	129.59035	0.0004	0.0000
348.424	144.65933	0.0003	0.0000
348.524	133.16962	0.0003	0.0000
348.624	181.96297	0.0003	0.0000
348.724	193.32397	0.0003	0.0000
348.824	165.62610	0.0003	0.0000
348.924	126.36154	0.0004	0.0000
349.024	111.05849	0.0004	0.0000
349.124	130.51590	0.0004	0.0000
349.223	150.91054	0.0003	0.0000
349.323	107.17706	0.0004	0.0000
349.423	179.10670	0.0003	0.0000
349.523	155.28954	0.0003	0.0000
349.623	125.88480	0.0004	0.0000
349.723	108.55006	0.0004	0.0000
349.823	164.51813	0.0003	0.0000
349.923	210.70580	0.0003	0.0000
350.023	170.81036	0.0003	0.0000
350.123	194.96317	0.0003	0.0000
350.223	164.48148	0.0003	0.0000
350.323	220.12891	0.0003	0.0000
350.423	208.76312	0.0003	0.0000
350.523	160.49553	0.0003	0.0000
350.623	162.21214	0.0003	0.0000
350.723	180.23364	0.0003	0.0000
350.823	195.07021	0.0003	0.0000
350.923	189.59198	0.0003	0.0000
351.023	123.05431	0.0004	0.0000
351.123	182.78922	0.0003	0.0000
351.223	155.01637	0.0003	0.0000
351.323	141.90666	0.0003	0.0000
351.423	130.30029	0.0004	0.0000
351.523	124.33319	0.0004	0.0000
351.623	184.03355	0.0003	0.0000
351.723	202.12631	0.0003	0.0000
351.823	205.16803	0.0003	0.0000
351.923	199.49820	0.0003	0.0000
352.023	164.11057	0.0003	0.0000
352.123	135.24818	0.0003	0.0000
352.223	175.69522	0.0003	0.0000
352.323	137.90880	0.0003	0.0000
352.423	94.87123	0.0004	0.0000
352.523	147.21658	0.0003	0.0000
352.623	77.92957	0.0005	0.0000
352.723	155.39531	0.0003	0.0000
352.823	183.81995	0.0003	0.0000
352.923	190.53136	0.0003	0.0000
353.022	174.17712	0.0003	0.0000
353.122	197.01498	0.0003	0.0000
353.222	148.03510	0.0003	0.0000
353.322	143.52072	0.0003	0.0000
353.422	217.45168	0.0003	0.0000
353.522	186.40909	0.0003	0.0000
353.622	179.68034	0.0003	0.0000
353.722	171.81308	0.0003	0.0000
353.822	172.55264	0.0003	0.0000
353.922	237.78334	0.0003	0.0000
354.022	203.25717	0.0003	0.0000
354.122	163.76236	0.0003	0.0000
354.222	164.92549	0.0003	0.0000
354.322	200.66827	0.0003	0.0000
354.422	213.57283	0.0003	0.0000
354.522	191.14017	0.0003	0.0000
354.622	205.82402	0.0003	0.0000
354.722	195.58559	0.0003	0.0000
354.822	181.60773	0.0003	0.0000
354.922	219.71007	0.0003	0.0000
355.022	204.02876	0.0003	0.0000
355.122	197.82643	0.0003	0.0000
355.222	194.36955	0.0003	0.0000
355.322	172.92485	0.0003	0.0000
355.422	149.59378	0.0003	0.0000
355.522	157.37321	0.0003	0.0000
355.622	210.18877	0.0003	0.0000
355.722	183.90826	0.0003	0.0000
355.822	170.16550	0.0003	0.0000
355.922	170.26826	0.0003	0.0000
356.022	182.54250	0.0003	0.0000
356.122	183.95763	0.0003	0.0000
356.221	216.26643	0.0003	0.0000
356.321	233.80981	0.0003	0.0000
356.421	190.93365	0.0003	0.0000
356.521	93.51354	0.0004	0.0000
356.621	94.73691	0.0004	0.0000
356.721	161.91533	0.0003	0.0000
356.821	183.30663	0.0003	0.0000
356.921	120.58832	0.0004	0.0000
357.021	67.95473	0.0005	0.0000
357.121	148.99008	0.0003	0.0000
357.221	135.62425	0.0003	0.0000
357.321	165.18085	0.0003	0.0000
357.421	166.07378	0.0003	0.0000
357.521	161.92804	0.0003	0.0000
357.621	180.00749	0.0003	0.0000
357.721	194.83577	0.0003	0.0000
357.821	140.75114	0.0003	0.0000
357.921	143.39613	0.0003	0.0000
358.021	132.66740	0.0004	0.0000
358.121	55.03165	0.0005	0.0000
358.221	97.41106	0.0004	0.0000
358.321	142.90453	0.0003	0.0000
358.421	143.34608	0.0003	0.0000
358.521	67.97503	0.0005	0.0000
358.621	107.26550	0.0004	0.0000
358.721	110.40599	0.0004	0.0000
358.821	143.32346	0.0003	0.0000
358.921	131.93938	0.0004	0.0000
359.021	146.70093	0.0003	0.0000
359.121	212.11276	0.0003	0.0000
359.220	212.62616	0.0003	0.0000
359.320	153.47346	0.0003	0.0000
359.420	187.27921	0.0003	0.0000
359.520	193.88289	0.0003	0.0000
359.620	216.01289	0.0003	0.0000
359.720	218.46133	0.0003	0.0000
359.820	209.16080	0.0003	0.0000
359.920	202.29123	0.0003	0.0000
360.020	246.57234	0.0003	0.0000
