0,999,24.5846,-13,-17,1,-3
1,999,22.0516,10,0,-12,-1
2,999,29.6601,-18,11,3,-8
3,999,19.2437,-7,-1,2,12
4,999,29.6818,-15,-4,14,-2
5,999,70.1494,-25,2,45,-2
6,999,34.1425,-18,0,8,14
7,999,32.0486,-10,2,6,21
8,999,25.3459,2,-15,-2,10
9,999,62.429,-4,-34,28,-3
10,999,35.5863,-2,-27,-6,6
11,999,43.7884,16,6,-26,-6
12,999,31.2561,16,10,12,-3
13,999,90.2051,40,26,-29,-31
14,999,34.0544,6,20,-2,-13
15,999,18.2188,10,-7,-6,0
16,999,43.0418,28,-9,8,-11
17,999,25.7853,12,-9,-10,-4
18,999,68.8478,42,-27,16,10
19,999,39.105,-25,-2,14,0
20,999,33.8175,-2,-22,11,4
21,999,43.0757,10,-29,-12,3
22,999,36.1582,21,19,-6,-5
23,999,12.545,-3,5,-3,6
24,999,17.7149,6,3,0,-11
25,-0.966551,1244.25,259,-608,214,-542
26,-0.447928,1201.18,241,-574,226,-532
27,-0.802236,1182.4,233,-578,247,-501
28,-1.03824,1222.75,247,-603,216,-528
29,-0.0961081,1197.5,228,-566,227,-541
30,-0.544745,1201.91,247,-575,217,-533
31,0.383735,1210.5,239,-553,218,-567
32,-0.0966304,1229.14,246,-576,211,-564
33,-0.387405,1215.03,278,-563,209,-548
34,0.869869,1221.06,236,-544,208,-592
35,-0.578779,1200.3,233,-581,222,-529
36,0.632066,1173.81,216,-535,218,-555
37,-0.128225,1219.17,254,-568,213,-557
38,0.490028,1160.22,214,-533,244,-532
39,0.998169,1180.12,208,-530,228,-566
40,-0.569307,1202,258,-571,234,-525
41,0.774029,1216.24,213,-554,225,-580
42,-0.429552,1208.32,242,-577,222,-538
43,-0.0804884,1175.31,211,-560,242,-523
44,-0.153465,1192.43,247,-557,203,-546
45,0.421648,1215.52,202,-569,228,-567
46,0.12368,1188.83,231,-553,228,-543
47,-0.636876,1215.47,239,-589,212,-539
48,-0.139875,1203.63,209,-578,229,-542
49,-0.611858,1215.7,247,-585,204,-543
50,-0.405893,1192.34,204,-582,230,-527
51,-0.302689,1213.37,246,-574,231,-541
52,-0.303868,1153.87,236,-545,223,-513
53,-0.0439337,1219.57,234,-574,228,-554
54,0.168038,1227.93,245,-567,224,-567
55,-0.315147,1229.35,227,-591,231,-549
56,-0.487197,1221.21,263,-577,224,-542
57,-0.727412,1222.09,248,-592,200,-544
58,-0.31826,1209.23,211,-586,243,-533
59,-0.595531,1225.17,195,-609,272,-518
60,0.301127,1213.17,198,-573,230,-561
61,0.293921,1222.39,260,-553,239,-562
62,0.155929,1203.87,211,-568,240,-547
63,0.0620529,1202.63,244,-557,229,-548
64,-0.487637,1221.72,257,-580,227,-541
65,-0.056136,1198.84,234,-563,227,-543
66,-0.481643,1199.99,242,-574,199,-541
67,-0.431739,1215.21,232,-585,235,-536
68,-0.748644,1192.82,236,-581,214,-523
69,-0.721735,1183,230,-577,201,-524
70,0.571541,1198.19,213,-551,229,-562
71,-0.630876,1206,225,-589,225,-529
72,0.676048,1197.58,231,-540,241,-560
73,-1.49557,1231.73,379,-553,301,-473
74,-0.246168,1210.85,250,-569,210,-550
75,0.480457,1204.44,238,-547,235,-560
76,-1.26086,1218.47,289,-589,210,-521
77,0.0782596,1200.02,225,-563,222,-550
78,-0.118744,1209.86,272,-554,236,-543
79,0.392693,1197.11,208,-558,213,-562
80,0.391756,1231.91,235,-566,220,-578
81,-0.343781,1208.7,243,-574,217,-543
82,0.466255,1222.23,231,-560,238,-568
83,-0.336048,1210.53,254,-570,220,-543
84,0.792254,1185.03,223,-533,221,-565
85,-0.0649514,1199.03,280,-542,209,-550
86,-0.104192,1194.43,239,-560,220,-542
87,0.892438,1192.69,225,-533,222,-572
88,-0.480868,1195.7,221,-580,244,-520
89,0.471635,1180.53,220,-542,241,-544
90,-0.0853789,1157.68,215,-549,208,-528
91,-0.302553,1198.74,196,-585,227,-535
92,0.0285992,1205.33,236,-563,215,-554
93,-0.410564,1201.73,234,-576,210,-540
94,0.361342,1154.66,214,-534,228,-532
95,-0.640433,1236.99,247,-598,201,-554
96,0.184968,1219.27,230,-568,236,-558
97,-0.0405247,1225.01,257,-567,228,-557
98,-0.0358602,1232.78,246,-576,254,-550
99,0.162446,1175.89,244,-539,219,-541
100,-0.580952,1203.39,235,-582,216,-533
101,0.476308,1217.96,209,-566,254,-559
102,-1.30885,1204.8,248,-601,221,-508
103,0.324997,1207.16,212,-564,197,-571
104,-0.435543,1185.7,236,-567,202,-534
105,-0.249939,1204.17,227,-575,233,-537
106,0.159435,1234.49,240,-573,222,-571
107,-0.913044,1181.52,233,-581,199,-518
108,0.581513,1219.63,233,-554,224,-576
109,-0.653057,1220.84,250,-588,210,-542
110,-1.12776,1235.05,252,-611,219,-530
111,0.0750964,1211.68,243,-562,212,-560
112,-0.341432,1210.53,223,-583,212,-546
113,0.577306,1225.34,216,-564,234,-575
114,-0.531713,1203.03,228,-583,212,-536
115,0.0612054,1245.96,221,-590,219,-575
116,-0.339622,1209.74,251,-571,226,-540
117,-0.0943141,1216.58,234,-574,207,-559
118,-0.260677,1181.83,239,-558,237,-523
119,-0.424718,1178.74,233,-564,196,-533
120,0.529182,1205.09,213,-556,230,-564
121,0.269022,1208.78,229,-560,219,-562
122,-0.16549,1208.49,221,-577,226,-545
123,0.559936,1168.05,233,-527,217,-550
124,0.295782,1187.4,205,-557,207,-556
125,0.235311,1204.17,228,-559,215,-560
126,0.274923,1211.45,209,-569,240,-555
127,-0.467082,1209.59,208,-592,237,-531
128,-0.067318,1221.17,238,-574,205,-563
129,-0.193245,1201.41,236,-568,212,-546
130,0.140289,1186.36,219,-556,240,-537
131,-0.895486,1209.17,241,-593,208,-529
132,0.00811678,1209.54,221,-572,224,-552
133,0.284695,1178.87,220,-547,225,-544
134,-0.668581,1193.48,238,-578,221,-523
135,0.136729,1194.25,225,-558,206,-555
136,-0.554389,1215.01,213,-596,223,-537
137,0.427266,1199.69,214,-556,227,-559
138,-1.25037,1205.59,237,-604,224,-509
139,-1.18244,1185.54,230,-593,215,-505
140,0.0194675,1198.28,237,-559,220,-548
141,-0.560785,1182.79,268,-555,190,-533
142,0.329312,1188.7,252,-537,209,-557
143,-1.37101,1210.87,281,-592,199,-518
144,-0.856594,1211.71,239,-594,224,-525
145,-0.957394,1207.75,239,-595,201,-529
146,-0.303729,1216.63,226,-584,213,-550
147,0.322761,1200.69,211,-561,237,-552
148,-0.709377,1195.43,239,-580,208,-528
149,0.199359,1190.91,223,-555,217,-551
150,-0.354182,1194.36,239,-568,215,-536
151,0.0452465,1238.74,220,-587,238,-563
152,-0.308867,1162.09,249,-544,209,-523
153,-0.829021,1207.32,233,-593,216,-527
154,0.79182,1196.67,216,-542,232,-567
155,-0.363034,1222.45,234,-586,208,-553
156,0.156892,1229.22,207,-583,253,-555
157,-0.169197,1208.28,221,-577,223,-546
158,-0.380213,1255.28,246,-600,232,-560
159,-0.127054,1194.9,239,-561,206,-547
160,-0.28839,1220.27,214,-590,214,-552
161,-0.418184,1175.99,252,-554,152,-546
162,-0.154756,1205.45,236,-569,191,-557
163,-0.140129,1189.5,223,-565,208,-543
164,0.329389,1183.09,227,-545,209,-554
165,-0.416409,1226.62,244,-586,201,-556
166,0.943538,1202.11,246,-527,208,-584
167,0.142885,1200.9,221,-563,233,-548
168,0.177783,1192.6,222,-557,225,-548
169,0.651203,1190.77,190,-553,215,-566
170,-0.36746,1201.97,218,-581,198,-546
171,0.386864,1198.45,205,-560,217,-561
172,-0.84945,1169.77,196,-586,221,-505
173,0.310829,1210.73,202,-570,220,-564
174,-0.652759,1218.1,234,-593,209,-541
175,0.0163567,1202.82,216,-570,194,-560
