#callSign,cycle_number,julian_day,ocean,date,time,time_qc,latitude,longitude,position_qc,data_center,data_mode
3900140,057,11860.297222,atlantic,2002-06-22,07:08,0,-1.592,-26.109,0,IF,R
3900140,057,11860.319444,atlantic,2002-06-22,07:40,0,-1.589,-26.117,0,IF,R
3900140,057,11860.366667,atlantic,2002-06-22,08:48,0,-1.588,-26.125,0,IF,R
3900140,057,11860.472917,atlantic,2002-06-22,11:21,0,-1.590,-26.153,0,IF,R
3900140,058,11870.084722,atlantic,2002-07-02,02:02,0,-1.370,-24.999,0,IF,R
3900140,058,11870.153472,atlantic,2002-07-02,03:41,0,-1.361,-25.024,0,IF,R
3900140,058,11870.280556,atlantic,2002-07-02,06:44,0,-1.341,-25.096,0,IF,R
3900140,058,11870.350000,atlantic,2002-07-02,08:24,0,-1.330,-25.134,0,IF,R
3900140,058,11870.418056,atlantic,2002-07-02,10:02,0,-1.316,-25.171,0,IF,R
3900140,058,11870.447222,atlantic,2002-07-02,10:44,0,-1.313,-25.186,0,IF,R
3900140,058,11870.516667,atlantic,2002-07-02,12:24,0,-1.296,-25.215,0,IF,R
3900140,058,11870.613889,atlantic,2002-07-02,14:44,0,-1.279,-25.278,0,IF,R
3900140,058,11870.684722,atlantic,2002-07-02,16:26,0,-1.263,-25.312,0,IF,R
3900140,059,11880.263194,atlantic,2002-07-12,06:19,0,-0.748,-23.886,0,IF,R
3900140,059,11880.333333,atlantic,2002-07-12,08:00,0,-0.724,-23.924,0,IF,R
3900140,059,11880.491667,atlantic,2002-07-12,11:48,0,-0.664,-23.995,0,IF,R
3900140,059,11880.561111,atlantic,2002-07-12,13:28,0,-0.634,-24.036,0,IF,R
3900140,059,11880.608333,atlantic,2002-07-12,14:36,0,-0.619,-24.060,0,IF,R
3900140,059,11880.677778,atlantic,2002-07-12,16:16,0,-0.582,-24.090,0,IF,R
3900140,059,11880.793750,atlantic,2002-07-12,19:03,0,-0.539,-24.173,0,IF,R
3900140,059,11880.852083,atlantic,2002-07-12,20:27,0,-0.512,-24.214,0,IF,R
3900140,060,11890.466667,atlantic,2002-07-22,11:12,0,-0.036,-22.991,0,IF,R
3900140,060,11890.477778,atlantic,2002-07-22,11:28,0,-0.040,-22.997,0,IF,R
3900140,060,11890.536806,atlantic,2002-07-22,12:53,0,-0.059,-22.998,0,IF,R
3900140,060,11890.547222,atlantic,2002-07-22,13:08,0,-0.074,-23.006,0,IF,R
3900140,060,11890.602083,atlantic,2002-07-22,14:27,0,-0.080,-23.020,0,IF,R
3900140,060,11890.671528,atlantic,2002-07-22,16:07,0,-0.095,-23.054,0,IF,R
3900140,060,11890.777778,atlantic,2002-07-22,18:40,0,-0.107,-23.090,0,IF,R
3900140,060,11890.829861,atlantic,2002-07-22,19:55,0,-0.112,-23.111,0,IF,R
3900140,060,11890.847222,atlantic,2002-07-22,20:20,0,-0.114,-23.120,0,IF,R
3900140,060,11890.898611,atlantic,2002-07-22,21:34,0,-0.124,-23.142,0,IF,R
3900140,060,11890.934722,atlantic,2002-07-22,22:26,0,-0.135,-23.148,0,IF,R
3900140,060,11890.996528,atlantic,2002-07-22,23:55,0,-0.142,-23.171,0,IF,R
3900140,060,11891.004861,atlantic,2002-07-23,00:07,0,-0.143,-23.177,0,IF,R
3900140,061,11900.595139,atlantic,2002-08-01,14:17,0,-0.620,-21.749,0,IF,R
3900140,061,11900.665278,atlantic,2002-08-01,15:58,0,-0.591,-21.741,0,IF,R
3900140,061,11900.806944,atlantic,2002-08-01,19:22,0,-0.558,-21.762,0,IF,R
3900140,061,11900.830556,atlantic,2002-08-01,19:56,0,-0.548,-21.765,0,IF,R
3900140,061,11900.875694,atlantic,2002-08-01,21:01,0,-0.535,-21.770,0,IF,R
3900140,061,11900.918750,atlantic,2002-08-01,22:03,0,-0.534,-21.761,0,IF,R
3900140,061,11900.971528,atlantic,2002-08-01,23:19,0,-0.512,-21.773,0,IF,R
3900140,061,11900.988889,atlantic,2002-08-01,23:44,0,-0.507,-21.770,0,IF,R
3900140,061,11901.040972,atlantic,2002-08-02,00:59,0,-0.496,-21.777,0,IF,R
3900140,061,11901.126389,atlantic,2002-08-02,03:02,0,-0.471,-21.782,0,IF,R
3900140,062,11910.775000,atlantic,2002-08-11,18:36,0,0.395,-20.573,0,IF,R
3900140,062,11910.784028,atlantic,2002-08-11,18:49,0,0.396,-20.586,0,IF,R
3900140,062,11910.853472,atlantic,2002-08-11,20:29,0,0.427,-20.577,0,IF,R
3900140,062,11910.946528,atlantic,2002-08-11,22:43,0,0.452,-20.603,0,IF,R
3900140,062,11910.972917,atlantic,2002-08-11,23:21,0,0.461,-20.626,0,IF,R
3900140,062,11911.016667,atlantic,2002-08-12,00:24,0,0.481,-20.612,0,IF,R
3900140,062,11911.119444,atlantic,2002-08-12,02:52,0,0.511,-20.620,0,IF,R
3900140,062,11911.189583,atlantic,2002-08-12,04:33,0,0.529,-20.630,0,IF,R
3900140,062,11911.229167,atlantic,2002-08-12,05:30,0,0.539,-20.650,0,IF,R
3900140,062,11911.300000,atlantic,2002-08-12,07:12,0,0.568,-20.629,0,IF,R
3900140,063,11920.866667,atlantic,2002-08-21,20:48,0,0.354,-20.142,0,IF,R
3900140,063,11920.900000,atlantic,2002-08-21,21:36,0,0.352,-20.151,0,IF,R
3900140,063,11920.956944,atlantic,2002-08-21,22:58,0,0.359,-20.148,0,IF,R
3900140,063,11920.990972,atlantic,2002-08-21,23:47,0,0.365,-20.145,0,IF,R
3900140,063,11921.026389,atlantic,2002-08-22,00:38,0,0.365,-20.143,0,IF,R
3900140,063,11921.060417,atlantic,2002-08-22,01:27,0,0.368,-20.141,0,IF,R
3900140,063,11921.112500,atlantic,2002-08-22,02:42,0,0.377,-20.135,0,IF,R
3900140,063,11921.183333,atlantic,2002-08-22,04:24,0,0.375,-20.135,0,IF,R
3900140,063,11921.204167,atlantic,2002-08-22,04:54,0,0.378,-20.131,0,IF,R
3900140,063,11921.327778,atlantic,2002-08-22,07:52,0,0.384,-20.131,0,IF,R
3900140,064,11931.106250,atlantic,2002-09-01,02:33,0,0.046,-20.282,0,IF,R
3900140,064,11931.176389,atlantic,2002-09-01,04:14,0,0.026,-20.308,0,IF,R
3900140,064,11931.311111,atlantic,2002-09-01,07:28,0,-0.008,-20.397,0,IF,R
3900140,064,11931.334028,atlantic,2002-09-01,08:01,0,-0.018,-20.400,0,IF,R
3900140,064,11931.380556,atlantic,2002-09-01,09:08,0,-0.035,-20.420,0,IF,R
3900140,064,11931.402083,atlantic,2002-09-01,09:39,0,-0.034,-20.410,0,IF,R
3900140,064,11931.467361,atlantic,2002-09-01,11:13,0,-0.057,-20.469,0,IF,R
3900140,064,11931.495833,atlantic,2002-09-01,11:54,0,-0.065,-20.476,0,IF,R
3900140,064,11931.536806,atlantic,2002-09-01,12:53,0,-0.081,-20.494,0,IF,R
3900140,064,11931.565278,atlantic,2002-09-01,13:34,0,-0.087,-20.510,0,IF,R
3900140,064,11931.567361,atlantic,2002-09-01,13:37,0,-0.124,-20.495,0,IF,R
3900140,064,11931.707639,atlantic,2002-09-01,16:59,0,-0.080,-20.598,0,IF,R
3900140,065,11941.451389,atlantic,2002-09-11,10:50,0,0.230,-20.421,0,IF,R
3900140,065,11941.470139,atlantic,2002-09-11,11:17,0,0.237,-20.421,0,IF,R
3900140,065,11941.520833,atlantic,2002-09-11,12:30,0,0.251,-20.425,0,IF,R
3900140,065,11941.540278,atlantic,2002-09-11,12:58,0,0.258,-20.425,0,IF,R
3900140,065,11941.630556,atlantic,2002-09-11,15:08,0,0.284,-20.439,0,IF,R
3900140,065,11941.700000,atlantic,2002-09-11,16:48,0,0.302,-20.424,0,IF,R
3900140,065,11941.755556,atlantic,2002-09-11,18:08,0,0.317,-20.434,0,IF,R
3900140,065,11941.825000,atlantic,2002-09-11,19:48,0,0.347,-20.430,0,IF,R
3900140,065,11941.838194,atlantic,2002-09-11,20:07,0,0.347,-20.442,0,IF,R
3900140,066,11951.347222,atlantic,2002-09-21,08:20,0,0.405,-20.521,0,IF,R
3900140,066,11951.356944,atlantic,2002-09-21,08:34,0,0.408,-20.523,0,IF,R
3900140,066,11951.435417,atlantic,2002-09-21,10:27,0,0.430,-20.547,0,IF,R
3900140,066,11951.445139,atlantic,2002-09-21,10:41,0,0.434,-20.548,0,IF,R
3900140,066,11951.504167,atlantic,2002-09-21,12:06,0,0.443,-20.563,0,IF,R
3900140,066,11951.514583,atlantic,2002-09-21,12:21,0,0.444,-20.562,0,IF,R
3900140,066,11951.623611,atlantic,2002-09-21,14:58,0,0.457,-20.611,0,IF,R
3900140,066,11951.717361,atlantic,2002-09-21,17:13,0,0.466,-20.640,0,IF,R
3900140,066,11951.784722,atlantic,2002-09-21,18:50,0,0.477,-20.643,0,IF,R
3900140,066,11951.807639,atlantic,2002-09-21,19:23,0,0.478,-20.650,0,IF,R
3900140,066,11951.814583,atlantic,2002-09-21,19:33,0,0.476,-20.651,0,IF,R
3900140,066,11951.877778,atlantic,2002-09-21,21:04,0,0.483,-20.662,0,IF,R
3900140,066,11951.884028,atlantic,2002-09-21,21:13,0,0.483,-20.662,0,IF,R
3900140,068,11971.533333,atlantic,2002-10-11,12:48,0,1.123,-21.207,0,IF,R
3900140,068,11971.540278,atlantic,2002-10-11,12:58,0,1.133,-21.228,0,IF,R
3900140,068,11971.610417,atlantic,2002-10-11,14:39,0,1.149,-21.246,0,IF,R
3900140,068,11971.679861,atlantic,2002-10-11,16:19,0,1.167,-21.243,0,IF,R
3900140,068,11971.727778,atlantic,2002-10-11,17:28,0,1.175,-21.262,0,IF,R
3900140,068,11971.774306,atlantic,2002-10-11,18:35,0,1.183,-21.268,0,IF,R
3900140,068,11971.795833,atlantic,2002-10-11,19:06,0,1.193,-21.262,0,IF,R
3900140,068,11971.838194,atlantic,2002-10-11,20:07,0,1.203,-21.280,0,IF,R
3900140,068,11971.843750,atlantic,2002-10-11,20:15,0,1.208,-21.273,0,IF,R
3900140,068,11971.907639,atlantic,2002-10-11,21:47,0,1.253,-21.282,0,IF,R
3900140,068,11971.929861,atlantic,2002-10-11,22:19,0,1.227,-21.295,0,IF,R
3900140,068,11971.994444,atlantic,2002-10-11,23:52,0,1.256,-21.311,0,IF,R
3900140,068,11971.998611,atlantic,2002-10-11,23:58,0,1.261,-21.297,0,IF,R
3900140,069,11981.757639,atlantic,2002-10-21,18:11,0,1.827,-21.487,0,IF,R
3900140,069,11981.815278,atlantic,2002-10-21,19:34,0,1.860,-21.511,0,IF,R
3900140,069,11981.884028,atlantic,2002-10-21,21:13,0,1.886,-21.527,0,IF,R
3900140,069,11981.969444,atlantic,2002-10-21,23:16,0,1.904,-21.572,0,IF,R
3900140,069,11981.982639,atlantic,2002-10-21,23:35,0,1.919,-21.548,0,IF,R
3900140,069,11982.133333,atlantic,2002-10-22,03:12,0,1.945,-21.631,0,IF,R
3900140,069,11982.202778,atlantic,2002-10-22,04:52,0,1.956,-21.656,0,IF,R
3900140,070,11992.035417,atlantic,2002-11-01,00:51,0,2.221,-20.389,0,IF,R
3900140,070,11992.126389,atlantic,2002-11-01,03:02,0,2.229,-20.414,0,IF,R
3900140,070,11992.195833,atlantic,2002-11-01,04:42,0,2.235,-20.411,0,IF,R
3900140,070,11992.262500,atlantic,2002-11-01,06:18,0,2.236,-20.415,0,IF,R
3900140,070,11992.270139,atlantic,2002-11-01,06:29,0,2.237,-20.421,0,IF,R
3900140,070,11992.315278,atlantic,2002-11-01,07:34,0,2.247,-20.457,0,IF,R
3900140,070,11992.339583,atlantic,2002-11-01,08:09,0,2.239,-20.427,0,IF,R
3900140,070,11992.422917,atlantic,2002-11-01,10:09,0,2.234,-20.437,0,IF,R
3900140,070,11992.472917,atlantic,2002-11-01,11:21,0,2.241,-20.445,0,IF,R
3900140,070,11992.492361,atlantic,2002-11-01,11:49,0,2.240,-20.443,0,IF,R
3900140,070,11992.543056,atlantic,2002-11-01,13:02,0,2.243,-20.456,0,IF,R
3900140,070,11992.588194,atlantic,2002-11-01,14:07,0,2.247,-20.463,0,IF,R
3900140,071,12002.118750,atlantic,2002-11-11,02:51,0,2.364,-19.090,0,IF,R
3900140,071,12002.188889,atlantic,2002-11-11,04:32,0,2.364,-19.086,0,IF,R
3900140,071,12002.294444,atlantic,2002-11-11,07:04,0,2.363,-19.093,0,IF,R
3900140,071,12002.304861,atlantic,2002-11-11,07:19,0,2.367,-19.094,0,IF,R
3900140,071,12002.363194,atlantic,2002-11-11,08:43,0,2.362,-19.098,0,IF,R
3900140,071,12002.391667,atlantic,2002-11-11,09:24,0,2.361,-19.103,0,IF,R
3900140,071,12002.406250,atlantic,2002-11-11,09:45,0,2.365,-19.091,0,IF,R
3900140,071,12002.447222,atlantic,2002-11-11,10:44,0,2.360,-19.103,0,IF,R
3900140,071,12002.516667,atlantic,2002-11-11,12:24,0,2.362,-19.110,0,IF,R
3900140,071,12002.544444,atlantic,2002-11-11,13:04,0,2.358,-19.128,0,IF,R
3900140,071,12002.580556,atlantic,2002-11-11,13:56,0,2.363,-19.126,0,IF,R
3900140,071,12002.650694,atlantic,2002-11-11,15:37,0,2.375,-19.122,0,IF,R
3900140,072,12012.305556,atlantic,2002-11-21,07:20,0,2.260,-17.882,0,IF,R
3900140,072,12012.374306,atlantic,2002-11-21,08:59,0,2.265,-17.894,0,IF,R
3900140,072,12012.459028,atlantic,2002-11-21,11:01,0,2.271,-17.914,0,IF,R
3900140,072,12012.490972,atlantic,2002-11-21,11:47,0,2.274,-17.921,0,IF,R
3900140,072,12012.527778,atlantic,2002-11-21,12:40,0,2.281,-17.928,0,IF,R
3900140,072,12012.559722,atlantic,2002-11-21,13:26,0,2.292,-17.935,0,IF,R
3900140,072,12012.572917,atlantic,2002-11-21,13:45,0,2.277,-17.936,0,IF,R
3900140,072,12012.643750,atlantic,2002-11-21,15:27,0,2.298,-17.943,0,IF,R
3900140,072,12012.734028,atlantic,2002-11-21,17:37,0,2.303,-17.968,0,IF,R
3900140,072,12012.766667,atlantic,2002-11-21,18:24,0,2.294,-17.970,0,IF,R
3900140,072,12012.797917,atlantic,2002-11-21,19:09,0,2.301,-17.976,0,IF,R
3900140,072,12012.804167,atlantic,2002-11-21,19:18,0,2.303,-17.973,0,IF,R
3900140,072,12012.836806,atlantic,2002-11-21,20:05,0,2.304,-17.980,0,IF,R
3900140,072,12012.868056,atlantic,2002-11-21,20:50,0,2.304,-17.984,0,IF,R
3900140,072,12012.916667,atlantic,2002-11-21,22:00,0,2.289,-17.996,0,IF,R
3900140,073,12022.465278,atlantic,2002-12-01,11:10,0,2.395,-16.438,0,IF,R
3900140,073,12022.511111,atlantic,2002-12-01,12:16,0,2.397,-16.427,0,IF,R
3900140,073,12022.534722,atlantic,2002-12-01,12:50,0,2.397,-16.433,0,IF,R
3900140,073,12022.565972,atlantic,2002-12-01,13:35,0,2.395,-16.445,0,IF,R
3900140,073,12022.636111,atlantic,2002-12-01,15:16,0,2.410,-16.447,0,IF,R
3900140,073,12022.750000,atlantic,2002-12-01,18:00,0,2.418,-16.478,0,IF,R
3900140,073,12022.774306,atlantic,2002-12-01,18:35,0,2.408,-16.480,0,IF,R
3900140,073,12022.819444,atlantic,2002-12-01,19:40,0,2.428,-16.479,0,IF,R
3900140,073,12022.843750,atlantic,2002-12-01,20:15,0,2.433,-16.478,0,IF,R
3900140,073,12022.900694,atlantic,2002-12-01,21:37,0,2.427,-16.495,0,IF,R
3900140,073,12022.969444,atlantic,2002-12-01,23:16,0,2.449,-16.474,0,IF,R
3900140,073,12022.995833,atlantic,2002-12-01,23:54,0,2.453,-16.482,0,IF,R
3900140,073,12023.093750,atlantic,2002-12-02,02:15,0,2.458,-16.496,0,IF,R
3900140,074,12032.802083,atlantic,2002-12-11,19:15,0,2.614,-16.028,0,IF,R
3900140,074,12032.820833,atlantic,2002-12-11,19:42,0,2.621,-16.028,0,IF,R
3900140,074,12032.871528,atlantic,2002-12-11,20:55,0,2.631,-16.018,0,IF,R
3900140,074,12032.889583,atlantic,2002-12-11,21:21,0,2.632,-16.016,0,IF,R
3900140,074,12032.952778,atlantic,2002-12-11,22:52,0,2.653,-16.028,0,IF,R
3900140,074,12032.970139,atlantic,2002-12-11,23:17,0,2.657,-16.025,0,IF,R
3900140,074,12033.022222,atlantic,2002-12-12,00:32,0,2.685,-16.008,0,IF,R
3900140,074,12033.089583,atlantic,2002-12-12,02:09,0,2.682,-16.012,0,IF,R
3900140,074,12033.159028,atlantic,2002-12-12,03:49,0,2.698,-16.012,0,IF,R
3900140,074,12033.268056,atlantic,2002-12-12,06:26,0,2.739,-15.999,0,IF,R
3900140,075,12042.855556,atlantic,2002-12-21,20:32,0,2.942,-16.476,0,IF,R
3900140,075,12042.865972,atlantic,2002-12-21,20:47,0,2.947,-16.493,0,IF,R
3900140,075,12042.935417,atlantic,2002-12-21,22:27,0,2.953,-16.516,0,IF,R
3900140,075,12042.943750,atlantic,2002-12-21,22:39,0,2.953,-16.516,0,IF,R
3900140,075,12043.005556,atlantic,2002-12-22,00:08,0,2.959,-16.518,0,IF,R
3900140,075,12043.013889,atlantic,2002-12-22,00:20,0,2.965,-16.509,0,IF,R
3900140,075,12043.081250,atlantic,2002-12-22,01:57,0,2.970,-16.510,0,IF,R
3900140,075,12043.151389,atlantic,2002-12-22,03:38,0,2.973,-16.510,0,IF,R
3900140,075,12043.241667,atlantic,2002-12-22,05:48,0,2.980,-16.512,0,IF,R
3900140,075,12043.322222,atlantic,2002-12-22,07:44,0,2.987,-16.516,0,IF,R
3900140,075,12043.391667,atlantic,2002-12-22,09:24,0,2.996,-16.522,0,IF,R
3900140,075,12043.461806,atlantic,2002-12-22,11:05,0,3.006,-16.519,0,IF,R
3900140,075,12043.474306,atlantic,2002-12-22,11:23,0,3.006,-16.518,0,IF,R
3900140,076,12053.057639,atlantic,2003-01-01,01:23,0,3.149,-17.071,0,IF,R
3900140,076,12053.074306,atlantic,2003-01-01,01:47,0,3.152,-17.070,0,IF,R
3900140,076,12053.143750,atlantic,2003-01-01,03:27,0,3.164,-17.071,0,IF,R
3900140,076,12053.281250,atlantic,2003-01-01,06:45,0,3.164,-17.060,0,IF,R
3900140,076,12053.297222,atlantic,2003-01-01,07:08,0,3.164,-17.056,0,IF,R
3900140,076,12053.298611,atlantic,2003-01-01,07:10,0,3.165,-17.058,0,IF,R
3900140,076,12053.366667,atlantic,2003-01-01,08:48,0,3.165,-17.052,0,IF,R
3900140,076,12053.368056,atlantic,2003-01-01,08:50,0,3.170,-17.051,0,IF,R
3900140,076,12053.445139,atlantic,2003-01-01,10:41,0,3.169,-17.044,0,IF,R
3900140,076,12053.447222,atlantic,2003-01-01,10:44,0,3.168,-17.042,0,IF,R
3900140,076,12053.513889,atlantic,2003-01-01,12:20,0,3.174,-17.034,0,IF,R
3900140,076,12053.517361,atlantic,2003-01-01,12:25,0,3.173,-17.034,0,IF,R
3900140,076,12053.605556,atlantic,2003-01-01,14:32,0,3.173,-17.026,0,IF,R
3900140,077,12063.347222,atlantic,2003-01-11,08:20,0,3.350,-17.658,0,IF,R
3900140,077,12063.427778,atlantic,2003-01-11,10:16,0,3.350,-17.632,0,IF,R
3900140,077,12063.490972,atlantic,2003-01-11,11:47,0,3.357,-17.614,0,IF,R
3900140,077,12063.497222,atlantic,2003-01-11,11:56,0,3.358,-17.608,0,IF,R
3900140,077,12063.560417,atlantic,2003-01-11,13:27,0,3.364,-17.587,0,IF,R
3900140,077,12063.598611,atlantic,2003-01-11,14:22,0,3.366,-17.578,0,IF,R
3900140,077,12063.668056,atlantic,2003-01-11,16:02,0,3.372,-17.552,0,IF,R
3900140,077,12063.712500,atlantic,2003-01-11,17:06,0,3.379,-17.546,0,IF,R
3900140,077,12063.779861,atlantic,2003-01-11,18:43,0,3.384,-17.520,0,IF,R
3900140,077,12063.802778,atlantic,2003-01-11,19:16,0,3.385,-17.515,0,IF,R
3900140,077,12063.810417,atlantic,2003-01-11,19:27,0,3.385,-17.513,0,IF,R
3900140,078,12073.389583,atlantic,2003-01-21,09:21,0,3.606,-18.386,0,IF,R
3900140,078,12073.410417,atlantic,2003-01-21,09:51,0,3.612,-18.383,0,IF,R
3900140,078,12073.465278,atlantic,2003-01-21,11:10,0,3.622,-18.387,0,IF,R
3900140,078,12073.479861,atlantic,2003-01-21,11:31,0,3.623,-18.383,0,IF,R
3900140,078,12073.535417,atlantic,2003-01-21,12:51,0,3.635,-18.385,0,IF,R
3900140,078,12073.590972,atlantic,2003-01-21,14:11,0,3.643,-18.378,0,IF,R
3900140,078,12073.660417,atlantic,2003-01-21,15:51,0,3.654,-18.368,0,IF,R
3900140,078,12073.779167,atlantic,2003-01-21,18:42,0,3.665,-18.376,0,IF,R
3900140,078,12073.793750,atlantic,2003-01-21,19:03,0,3.669,-18.370,0,IF,R
3900140,078,12073.848611,atlantic,2003-01-21,20:22,0,3.679,-18.361,0,IF,R
3900140,078,12073.863194,atlantic,2003-01-21,20:43,0,3.679,-18.362,0,IF,R
3900140,078,12073.938889,atlantic,2003-01-21,22:32,0,3.689,-18.371,0,IF,R
3900140,079,12083.531944,atlantic,2003-01-31,12:46,0,3.754,-19.236,0,IF,R
3900140,079,12083.583333,atlantic,2003-01-31,14:00,0,3.746,-19.253,0,IF,R
3900140,079,12083.652778,atlantic,2003-01-31,15:40,0,3.739,-19.254,0,IF,R
3900140,079,12083.722917,atlantic,2003-01-31,17:21,0,3.732,-19.265,0,IF,R
3900140,079,12083.777083,atlantic,2003-01-31,18:39,0,3.722,-19.260,0,IF,R
3900140,079,12083.825000,atlantic,2003-01-31,19:48,0,3.717,-19.266,0,IF,R
3900140,079,12083.845833,atlantic,2003-01-31,20:18,0,3.715,-19.266,0,IF,R
3900140,079,12083.893750,atlantic,2003-01-31,21:27,0,3.707,-19.270,0,IF,R
3900140,079,12083.922222,atlantic,2003-01-31,22:08,0,3.696,-19.272,0,IF,R
3900140,079,12083.970833,atlantic,2003-01-31,23:18,0,3.697,-19.275,0,IF,R
3900140,079,12083.990278,atlantic,2003-01-31,23:46,0,3.696,-19.276,0,IF,R
3900140,079,12084.112500,atlantic,2003-02-01,02:42,0,3.690,-19.283,0,IF,R
3900140,079,12084.181944,atlantic,2003-02-01,04:22,0,3.683,-19.289,0,IF,R
3900140,080,12093.800694,atlantic,2003-02-10,19:13,0,3.606,-20.130,0,IF,R
3900140,080,12093.829167,atlantic,2003-02-10,19:54,0,3.604,-20.138,0,IF,R
3900140,080,12093.870139,atlantic,2003-02-10,20:53,0,3.591,-20.141,0,IF,R
3900140,080,12093.898611,atlantic,2003-02-10,21:34,0,3.581,-20.136,0,IF,R
3900140,080,12093.945139,atlantic,2003-02-10,22:41,0,3.570,-20.147,0,IF,R
3900140,080,12093.973611,atlantic,2003-02-10,23:22,0,3.573,-20.148,0,IF,R
3900140,080,12094.106250,atlantic,2003-02-11,02:33,0,3.555,-20.149,0,IF,R
3900140,080,12094.175694,atlantic,2003-02-11,04:13,0,3.554,-20.152,0,IF,R
3900140,080,12094.285417,atlantic,2003-02-11,06:51,0,3.533,-20.156,0,IF,R
3900140,081,12103.879861,atlantic,2003-02-20,21:07,0,3.523,-20.939,0,IF,R
3900140,081,12103.956250,atlantic,2003-02-20,22:57,0,3.523,-20.947,0,IF,R
3900140,081,12103.987500,atlantic,2003-02-20,23:42,0,3.525,-20.937,0,IF,R
3900140,081,12104.025694,atlantic,2003-02-21,00:37,0,3.522,-20.929,0,IF,R
3900140,081,12104.097917,atlantic,2003-02-21,02:21,0,3.518,-20.928,0,IF,R
3900140,081,12104.166667,atlantic,2003-02-21,04:00,0,3.518,-20.917,0,IF,R
3900140,081,12104.447222,atlantic,2003-02-21,10:44,0,3.524,-20.875,0,IF,R
3900140,081,12104.481944,atlantic,2003-02-21,11:34,0,3.526,-20.894,0,IF,R
3900140,081,12104.514583,atlantic,2003-02-21,12:21,0,3.510,-20.857,0,IF,R
3900140,082,12114.009028,atlantic,2003-03-03,00:13,0,3.423,-21.825,0,IF,R
3900140,082,12114.089583,atlantic,2003-03-03,02:09,0,3.422,-21.861,0,IF,R
3900140,082,12114.159028,atlantic,2003-03-03,03:49,0,3.426,-21.869,0,IF,R
3900140,082,12114.223611,atlantic,2003-03-03,05:22,0,3.433,-21.886,0,IF,R
3900140,082,12114.295833,atlantic,2003-03-03,07:06,0,3.437,-21.886,0,IF,R
3900140,082,12114.392361,atlantic,2003-03-03,09:25,0,3.440,-21.896,0,IF,R
3900140,082,12114.416667,atlantic,2003-03-03,10:00,0,3.442,-21.897,0,IF,R
3900140,082,12114.464583,atlantic,2003-03-03,11:09,0,3.434,-21.903,0,IF,R
3900140,082,12114.490278,atlantic,2003-03-03,11:46,0,3.433,-21.905,0,IF,R
3900140,082,12114.534028,atlantic,2003-03-03,12:49,0,3.429,-21.901,0,IF,R
3900140,082,12114.560417,atlantic,2003-03-03,13:27,0,3.426,-21.903,0,IF,R
3900140,082,12114.621528,atlantic,2003-03-03,14:55,0,3.427,-21.915,0,IF,R
3900140,083,12124.196528,atlantic,2003-03-13,04:43,0,3.505,-23.049,0,IF,R
3900140,083,12124.221528,atlantic,2003-03-13,05:19,0,3.457,-23.033,0,IF,R
3900140,083,12124.324306,atlantic,2003-03-13,07:47,0,3.502,-23.051,0,IF,R
3900140,083,12124.393056,atlantic,2003-03-13,09:26,0,3.501,-23.056,0,IF,R
3900140,083,12124.447917,atlantic,2003-03-13,10:45,0,3.497,-23.059,0,IF,R
3900140,083,12124.464583,atlantic,2003-03-13,11:09,0,3.499,-23.058,0,IF,R
3900140,083,12124.515972,atlantic,2003-03-13,12:23,0,3.497,-23.058,0,IF,R
3900140,083,12124.534028,atlantic,2003-03-13,12:49,0,3.493,-23.058,0,IF,R
3900140,083,12124.613889,atlantic,2003-03-13,14:44,0,3.485,-23.068,0,IF,R
3900140,083,12124.684028,atlantic,2003-03-13,16:25,0,3.478,-23.070,0,IF,R
3900140,083,12124.726389,atlantic,2003-03-13,17:26,0,3.473,-23.072,0,IF,R
3900140,083,12124.782639,atlantic,2003-03-13,18:47,0,3.471,-23.082,0,IF,R
3900140,083,12124.836806,atlantic,2003-03-13,20:05,0,3.466,-23.084,0,IF,R
3900140,084,12134.430556,atlantic,2003-03-23,10:20,0,3.670,-24.307,0,IF,R
3900140,084,12134.499306,atlantic,2003-03-23,11:59,0,3.654,-24.310,0,IF,R
3900140,084,12134.508333,atlantic,2003-03-23,12:12,0,3.656,-24.325,0,IF,R
3900140,084,12134.577083,atlantic,2003-03-23,13:51,0,3.645,-24.329,0,IF,R
3900140,084,12134.606250,atlantic,2003-03-23,14:33,0,3.644,-24.328,0,IF,R
3900140,084,12134.675694,atlantic,2003-03-23,16:13,0,3.628,-24.341,0,IF,R
3900140,084,12134.819444,atlantic,2003-03-23,19:40,0,3.613,-24.359,0,IF,R
3900140,084,12134.828472,atlantic,2003-03-23,19:53,0,3.614,-24.361,0,IF,R
3900140,084,12134.889583,atlantic,2003-03-23,21:21,0,3.601,-24.372,0,IF,R
3900140,084,12134.897917,atlantic,2003-03-23,21:33,0,3.597,-24.373,0,IF,R
3900140,084,12134.957639,atlantic,2003-03-23,22:59,0,3.580,-24.383,0,IF,R
3900140,084,12134.970833,atlantic,2003-03-23,23:18,0,3.586,-24.384,0,IF,R
3900140,085,12144.551389,atlantic,2003-04-02,13:14,0,3.950,-25.313,0,IF,R
3900140,085,12144.598611,atlantic,2003-04-02,14:22,0,3.936,-25.323,0,IF,R
3900140,085,12144.668056,atlantic,2003-04-02,16:02,0,3.925,-25.324,0,IF,R
3900140,085,12144.736806,atlantic,2003-04-02,17:41,0,3.908,-25.340,0,IF,R
3900140,085,12144.802083,atlantic,2003-04-02,19:15,0,3.885,-25.333,0,IF,R
