Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	115
Date	2004APR24
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	18.99984	[UTC]
Stop_time	19.28262	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.43014	[p_s^-1]
ForeOptic_temperature	25.42	[ns]
Front_temperature	25.42	[ns]
Back_temperature	25.38	[ns]
Inside_temperature	24.98	[ns]
Shelter_temperature	23.98	[ns]
PSUnit_temperature	27.77	[ns]
AirCond_temperature	13.91	[ns]
Outside_temperature	26.98	[ns]
Comments	none
Formatted_file	2004115f14.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
[nm]	[mW_m^-2_nm^-1]
Data:
354.518	777.83881	0.0001	0.0000
354.618	681.21661	0.0002	0.0000
354.718	832.37665	0.0001	0.0000
354.818	671.91010	0.0002	0.0000
354.918	692.94330	0.0002	0.0000
355.017	828.44458	0.0001	0.0000
355.117	764.17303	0.0001	0.0000
355.217	719.65112	0.0002	0.0000
355.317	728.63287	0.0001	0.0000
355.417	615.24176	0.0002	0.0000
355.517	515.01276	0.0002	0.0000
355.617	822.85480	0.0001	0.0000
355.717	634.25269	0.0002	0.0000
355.817	784.66412	0.0001	0.0000
355.917	517.48395	0.0002	0.0000
356.017	700.74579	0.0002	0.0000
356.117	672.79736	0.0002	0.0000
356.217	690.01349	0.0002	0.0000
356.317	823.10876	0.0001	0.0000
356.417	858.95862	0.0001	0.0000
356.517	586.64563	0.0002	0.0000
356.617	308.34476	0.0002	0.0000
356.717	437.90839	0.0002	0.0000
356.817	670.70270	0.0002	0.0000
356.917	515.11310	0.0002	0.0000
357.017	244.18028	0.0003	0.0000
357.117	375.35965	0.0002	0.0000
357.217	546.09760	0.0002	0.0000
357.316	560.20172	0.0002	0.0000
357.416	614.66968	0.0002	0.0000
357.516	620.34100	0.0002	0.0000
357.616	608.54742	0.0002	0.0000
357.716	679.85223	0.0002	0.0000
357.816	695.23126	0.0002	0.0000
357.916	436.65063	0.0002	0.0000
358.016	596.54773	0.0002	0.0000
358.116	285.98767	0.0002	0.0000
358.216	302.01892	0.0002	0.0000
358.316	475.68503	0.0002	0.0000
358.416	546.43719	0.0002	0.0000
358.516	438.25754	0.0002	0.0000
358.616	264.41080	0.0002	0.0000
358.716	392.34323	0.0002	0.0000
358.816	410.32928	0.0002	0.0000
358.916	525.11981	0.0002	0.0000
359.016	480.79324	0.0002	0.0000
359.116	637.53992	0.0002	0.0000
359.216	801.27332	0.0001	0.0000
359.315	741.74707	0.0001	0.0000
359.415	644.74908	0.0002	0.0000
359.515	693.29993	0.0002	0.0000
359.615	772.37653	0.0001	0.0000
359.715	844.91144	0.0001	0.0000
359.815	747.55957	0.0001	0.0000
359.915	779.58356	0.0001	0.0000
360.015	751.72540	0.0001	0.0000
360.115	915.54468	0.0001	0.0000
