111,2000,183,0,-5.8421,-0.864,-6.4795,32.605,14.115,385.69,-0.439647,-3.513,468.1
111,2000,183,1,-5.8193,-0.94969,-6.441,32.592,14.151,385.1,-0.469623,-3.5272,467.64
111,2000,183,2,-5.8193,-0.94969,-6.4208,32.573,14.18,385.74,-0.492938,-3.5657,467.04
111,2000,183,3,-5.8193,-0.85686,-6.2668,32.575,14.147,384.35,-0.519583,-3.6144,467.76
111,2000,183,4,-5.8193,-0.72833,-6.1696,32.569,14.066,386.48,-0.562882,-3.6488,467.83
111,2000,183,5,-5.8193,-0.62123,-5.9853,32.567,14.032,386.76,-0.509591,-3.7361,467.31
111,2000,183,6,-5.8193,-0.60695,-5.9488,32.583,14.019,385.81,-0.446309,-3.8658,467.15
111,2000,183,7,-5.8193,-0.49984,-5.9529,32.599,13.996,385.71,-0.466292,-3.8618,466.72
111,2000,183,8,-5.8193,-0.47842,-5.9549,32.618,14.014,384.92,-0.509591,-3.8313,467.16
111,2000,183,9,-5.8193,-0.54982,-5.963,32.619,14.055,385.23,-0.579535,-3.7117,466.18
111,2000,183,10,-5.8136,-0.51412,-6.0987,32.625,14.016,385.66,-0.492938,-3.5313,465.58
111,2000,183,11,-5.8022,-0.49984,-6.1959,32.616,13.96,385.82,-0.419663,-3.2312,466.1
111,2000,183,12,-5.477,-0.38559,-6.3721,32.619,13.936,385.59,-0.496268,-3.0691,466.55
111,2000,183,13,-5.1347,-0.36417,-6.443,32.62,13.992,385.62,-0.532906,-2.9535,467.21
111,2000,183,14,-5.1347,-0.43557,-6.2688,32.596,14.044,385.69,-0.486276,-2.9252,467.42
111,2000,183,15,-5.1918,-0.43557,-6.2,32.561,14.073,384.82,-0.509591,-2.8908,467.36
111,2000,183,16,-5.2203,-0.42843,-6.123,32.531,14.133,385.77,-0.479615,-2.8401,467.16
111,2000,183,17,-5.1633,-0.44986,-5.8759,32.498,14.169,385.01,-0.509591,-2.8238,467.02
111,2000,183,18,-5.1347,-0.44272,-5.7118,32.473,14.212,385.48,-0.532906,-2.8705,466.6
111,2000,183,19,-5.1347,-0.42844,-5.6693,32.456,14.282,383.71,-0.50626,-2.9029,466.08
111,2000,183,20,-5.1347,-0.44272,-5.5093,32.423,14.363,383.46,-0.519583,-2.9211,465.56
111,2000,183,21,-5.1347,-0.52126,-5.4688,32.384,14.432,383.94,-0.486276,-2.9779,465.79
111,2000,183,22,-5.1347,-0.63551,-5.4708,32.338,14.536,384.47,-0.50626,-3.1138,465.44
111,2000,183,23,-5.1347,-0.72834,-5.4688,32.254,14.729,383.66,-0.472954,-3.2233,466.12
111,2000,183,24,-5.1348,-0.97826,-5.4728,32.159,14.875,384.1,-0.592858,-3.3348,466.23
111,2000,183,25,-5.1405,-1.1354,-5.5599,32.034,14.847,383.99,-0.469623,-3.4767,465.83
111,2000,183,26,-5.3002,-1.1996,-5.6997,31.906,14.823,384.38,-0.472954,-3.6755,465.29
111,2000,183,27,-5.6825,-1.2567,-5.7118,31.8,15.04,382.33,-0.609511,-3.9066,464.28
111,2000,183,28,-5.808,-1.3067,-5.7139,31.664,15.341,382.99,-0.499599,-4.0951,464.95
111,2000,183,29,-5.808,-1.3282,-5.8253,31.552,15.48,383.07,-0.539567,-4.1478,465.11
111,2000,183,30,-5.8194,-1.5067,-5.9529,31.435,15.662,382.51,-0.476284,-4.2796,464.03
111,2000,183,31,-5.8194,-1.5352,-5.9913,31.331,15.873,381.66,-0.549559,-4.3303,464.25
111,2000,183,32,-5.8194,-1.6638,-6.1311,31.217,16.23,382.12,-0.566212,-4.304,464.57
111,2000,183,33,-5.8194,-1.6138,-6.1736,31.141,16.547,381.18,-0.696108,-4.1641,464.52
111,2000,183,34,-5.8194,-1.6852,-6.1108,31.059,16.617,382.34,-0.599519,-4.004,464.31
