year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1975.0000      93.0000       0.2989       0.0000      17.0000      56.0000       0.4900     158.7000     312.8000       7.1900     276.1209       2.7700      -8.7400      18.3000     760.4899      -5.8403    -111.8958    1626.0000      13.7100     768.7000  554525.0000      -0.4400       8.3700      -2.7700       8.7400      18.3000       1.9600       1.6400       1.3200       0.4300     788.2000  979423.0000      12.3800     768.8000
   1975.0000      93.0000       0.3100       0.0000      18.0000      36.0000       0.4900     158.7000     312.7900       7.1900     276.1175       5.0600      -4.5700      18.8200     739.8841     -25.5787    -118.1835    1626.0000      12.6500     749.7000  587581.0000      -1.9800       9.0700      -5.0600       4.5700      18.8200       0.9200       2.1300       1.7700       0.0000       0.0000       0.0000      11.1700     744.8000
   1975.0000      93.0000       0.3214       0.0000      19.0000      17.0000       0.4900     158.7000     312.7900       7.1900     276.1242      -1.0000      -6.8700      18.9900     776.3325     -25.6180    -115.5325    1626.0000      13.9600     785.3000  666168.0000      -1.8900       8.4600       1.0000       6.8700      18.9900       2.4900       1.2600       1.2600       0.0000       0.0000       0.0000      11.9800     780.2000
   1975.0000      93.0000       0.3325       0.0000      19.0000      57.0000       0.4900     158.7000     312.7800       7.1900     276.1207       6.3900      -9.6700      16.3700     728.9845      -6.1073    -110.2524    1626.0000      13.1800     737.3000  520481.0000      -0.4800       8.6000      -6.3900       9.6700      16.3700       1.9000       0.7000       1.2300       0.0000       0.0000       0.0000      11.9500     738.7000
   1975.0000      93.0000       0.3439       0.0000      20.0000      38.0000       0.4900     158.7000     312.7800       7.1900     276.1275      10.7600     -10.2100      11.5900     700.3436       4.0337     -82.5207    1626.0000      14.1700     705.2000  521157.0000       0.3300       6.7200     -10.7600      10.2100      11.5900       1.3000       1.5300       3.8400       0.0000       0.0000       0.0000      12.0700     706.2000
   1975.0000      93.0000       0.3550       0.0000      21.0000      18.0000       0.4900     158.7100     312.7700       7.1900     276.1240      12.8400      -9.6800      -0.4900     702.0968     -24.5178     -85.4296    1626.0000      12.7500     707.7000  590700.0000      -2.0000       0.0000     -12.8400       9.6800      -0.4900       1.6400       2.4600       8.3100       0.0000       0.0000       0.0000      11.9900     704.6000
   1975.0000      93.0000       0.3664       0.0000      21.0000      59.0000       0.4900     158.7100     312.7700       7.1900     276.1308      10.9400     -11.6900      11.5000     699.2142       3.9052     -87.6715    1626.0000      13.3400     704.7000  667831.0000       0.3200       0.0000     -10.9400      11.6900      11.5000       1.0300       1.3000       1.6000       0.0000       0.0000       0.0000      11.6400     701.6000
   1975.0000      93.0000       0.3775       0.0000      22.0000      39.0000       0.4900     158.7100     312.7600       7.1900     276.1273       5.1500      -9.8300      16.9800     746.7888      -3.2585     -96.4618    1626.0000      12.8000     753.0000  618507.0000      -0.2500       7.3600      -5.1500       9.8300      16.9800       2.4800       0.9200       1.3500       0.5200     767.3000  822250.0000      11.6000     749.9000
   1975.0000      93.0000       0.3889       0.0000      23.0000      20.0000       0.4900     158.7100     312.7600       7.1900     276.1341       4.4100     -10.0700      17.2800     736.4893     -10.1554    -104.9591    1626.0000      12.3200     744.0000  541115.0000      -0.7900       8.1100      -4.4100      10.0700      17.2800       1.1200       2.2000       1.5200       0.4300     783.7000  953643.0000      10.4900     740.3000
   1975.0000      93.0000       0.4000       0.0000      24.0000       0.0000       0.4900     158.7100     312.7500       7.1900     276.1306       4.0000     -12.4000      15.8800     739.3526       2.3873     -93.1402    1626.0000      12.9300     745.2000  506759.0000       0.0000       7.1800      -4.0000      12.4000      15.8800       0.8400       0.9200       0.9100       0.4600     767.0000  904995.0000      10.8400     743.0000
   1975.0000      93.0000       0.4114       0.0000      24.0000      41.0000       0.4900     158.7100     312.7500       7.1900     276.1374       5.8100     -13.3500      13.7500     729.6536      14.7745     -78.3800    1626.0000      13.3400     734.0000  586542.0000       1.1600       6.1300      -5.8100      13.3500      13.7500       1.2500       3.0300       3.1200       0.4800     745.6000  869651.0000      11.3300     725.1000
   1975.0000      93.0000       0.4225       0.0000      25.0000      21.0000       0.4900     158.7100     312.7400       7.1900     276.1339       3.1700     -18.2700       9.3300     764.1345      42.5880     -47.6135    1626.0000      12.2900     766.8000  576095.0000       3.1900       3.5600      -3.1700      18.2700       9.3300       2.0300       1.2900       1.1200       0.0000       0.0000       0.0000      10.4000     761.0000
   1975.0000      93.0000       0.4339       0.0000      26.0000       2.0000       0.4900     158.7100     312.7400       7.1900     276.1407      12.3300      -8.3800      12.6900     697.3531       3.2862     -72.3113    1626.0000      12.8100     701.1000  542934.0000       0.2700       5.9200     -12.3300       8.3800      12.6900       1.3200       2.3900       1.4200       0.5500     765.8000 1471109.0000      11.5200     704.2000
   1975.0000      93.0000       0.4450       0.0000      26.0000      42.0000       0.4900     158.7100     312.7300       7.1900     276.1372      10.2700     -11.9600      12.2700     710.3691      19.4702     -60.4233    1626.0000      12.6600     713.2000  577758.0000       1.5700       4.8600     -10.2700      11.9600      12.2700       1.7500       1.8300       0.7300       0.4900     769.8000  881502.0000      11.2100     705.8000
   1975.0000      93.0000       0.4564       0.0000      27.0000      23.0000       0.4900     158.7100     312.7200       7.1900     276.1340      11.5800     -13.1700       7.1000     692.3110      15.3481     -35.6855    1626.0000      12.7300     693.4000  463009.0000       1.2700       2.9500     -11.5800      13.1700       7.1000       1.3900       1.5000       3.1700       0.3100     791.5000  835348.0000      11.4300     691.0000
   1975.0000      93.0000       0.4675       0.0000      28.0000       3.0000       0.4900     158.7100     312.7200       7.1900     276.1405       5.0600       4.2500      15.6800     749.1041     -91.7130    -103.7833    1626.0000      14.8400     761.8000  660139.0000      -6.9800       7.8300      -5.0600      -4.2500      15.6800       4.3700       5.5300       4.5800       0.0000       0.0000       0.0000      12.2200     764.7000
   1975.0000      93.0000       0.4789       0.0000      28.0000      44.0000       0.4900     158.7100     312.7100       7.1900     276.1373      -0.6800       7.9900      17.5700     765.3130    -109.6016    -108.5175    1626.0000      15.2900     780.7000  758840.0000      -8.1500       7.9900       0.6800      -7.9900      17.5700       2.3400       2.0800       2.2000       0.0000       0.0000       0.0000      12.6000     783.6000
   1975.0000      93.0000       0.4900       0.0000      29.0000      24.0000       0.4900     158.7200     312.7100       7.1900     276.1438       1.9200       7.4400      17.4100     748.2302    -103.5593     -95.6924    1626.0000      12.8600     761.4000  586230.0000      -7.8800       7.2200      -1.9200      -7.4400      17.4100       2.9500       2.0100       1.8300       0.0000       0.0000       0.0000      10.7000     766.9000
   1975.0000      93.0000       0.5014       0.0000      30.0000       5.0000       0.4900     158.7200     312.7000       7.1900     276.1406       8.1300      -0.7400      15.7200     720.6814     -54.8208     -94.3837    1626.0000      15.8100     728.9000  690908.0000      -4.3500       7.4400      -8.1300       0.7400      15.7200       4.2300       3.8600       4.6700       0.4900     776.6000  950525.0000      13.6900     725.5000
   1975.0000      93.0000       0.5125       0.0000      30.0000      45.0000       0.4900     158.7200     312.7000       7.1900     276.1471      -0.2900       4.4800      18.9000     746.8636     -73.4938    -118.0574    1626.0000      12.5500     759.7000  558007.0000      -5.6200       8.9400       0.2900      -4.4800      18.9000       2.3700       2.7100       2.8200       0.0000       0.0000       0.0000      10.8500     762.0000
   1975.0000      93.0000       0.5239       0.0000      31.0000      26.0000       0.4900     158.7200     312.6900       7.1900     276.1439      -1.2400       9.6900      15.8600     717.1921    -146.6967     -75.2617    1626.0000      13.4000     735.9000  596625.0000     -11.5600       5.8700       1.2400      -9.6900      15.8600       4.3100       2.3100       1.7400       0.0000       0.0000       0.0000      12.2800     746.2000
   1975.0000      93.0000       0.5350       0.0000      32.0000       6.0000       0.4900     158.7200     312.6900       7.1900     276.1504      -0.3300       1.2500      19.5000     763.9071    -104.3027    -119.4941    1626.0000      11.8500     780.2000  493142.0000       0.0000       8.8100       0.3300      -1.2500      19.5000       1.4200       3.1900       1.6900       0.0000       0.0000       0.0000      10.1000     776.4000
   1975.0000      93.0000       0.5464       0.0000      32.0000      47.0000       0.4900     158.7200     312.6800       7.1900     276.1471      -0.7500      -2.0500      19.8500     766.1008     -53.4366    -120.1224    1626.0000      12.7900     777.3000  512321.0000      -3.9900       8.8900       0.7500       2.0500      19.8500       2.3700       0.6100       0.8500       0.0000       0.0000       0.0000      11.0500     785.5000
   1975.0000      93.0000       0.5575       0.0000      33.0000      27.0000       0.4900     158.7200     312.6800       7.1900     276.1537       3.0400      -6.8600      19.1300     745.3877     -25.5085    -117.9935    1626.0000      12.2000     755.1000  541635.0000      -1.9600       8.9900      -3.0400       6.8600      19.1300       1.1600       0.9800       0.9100       0.4900     773.8000  714557.0000      10.6100     756.4000
   1975.0000      93.0000       0.5689       0.0000      34.0000       8.0000       0.4900     158.7200     312.6700       7.1900     276.1505       2.1000      -9.1300      18.2000     748.6309     -11.1070    -108.9586    1626.0000      12.9200     756.6000  533631.0000      -0.8500       8.2800      -2.1000       9.1300      18.2000       1.0500       0.7000       0.8600       0.4500     781.6000  952812.0000      11.5400     757.1000
   1975.0000      93.0000       0.5800       0.0000      34.0000      48.0000       0.4900     158.7200     312.6700       7.1900     276.1570       6.7400      -7.9500      16.4300     722.9515     -34.7259    -108.6870    1626.0000      11.1000     731.9000  492258.0000      -2.7500       8.5400      -6.7400       7.9500      16.4300       1.3900       2.5900       3.3500       0.0000       0.0000       0.0000       9.8800     734.6000
   1975.0000      93.0000       0.5914       0.0000      35.0000      29.0000       0.4900     158.7200     312.6600       7.1900     276.1538       6.4000      -6.5300      17.3100     730.7714     -22.0718    -107.0476    1626.0000      12.9500     738.9000  581240.0000      -1.7300       8.3300      -6.4000       6.5300      17.3100       1.3900       0.7400       1.0700       0.0000       0.0000       0.0000      11.0800     738.1000
   1975.0000      93.0000       0.6025       0.0000      36.0000       9.0000       0.4900     158.7200     312.6600       7.1900     276.1603       9.4200      -7.0300      12.5100     717.5781     -44.1404    -107.3172    1626.0000      11.9800     726.9000  501822.0000      -3.5200       8.4900      -9.4200       7.0300      12.5100       1.5700       3.9400       6.9800       0.5100     793.1000 1186285.0000      10.4500     728.3000
   1975.0000      93.0000       0.6139       0.0000      36.0000      50.0000       0.4900     158.7200     312.6500       7.1900     276.1570      12.4600     -12.7900       2.8200     698.2467       6.2154     -54.5262    1626.0000      10.9800     700.4000  484358.0000       0.5100       0.0000     -12.4600      12.7900       2.8200       1.2500       1.7100       2.6900       0.0000       0.0000       0.0000      10.2300     699.9000
   1975.0000      93.0000       0.6250       0.0000      37.0000      30.0000       0.4900     158.7300     312.6400       7.1900     276.1536      11.6000     -13.6100      -0.3600     711.3873      16.5163      -5.4646    1626.0000      12.8600     711.6000  608579.0000       1.3300       0.4400     -11.6000      13.6100      -0.3600       1.1800       1.2100       1.6400       0.0000       0.0000       0.0000      11.5100     713.1000
   1975.0000      93.0000       0.6364       0.0000      38.0000      11.0000       0.4900     158.7300     312.6400       7.1900     276.1604       3.1500      -3.3200      12.5800     770.9840     -28.6749     -58.0784    1626.0000      12.7900     773.7000  539712.0000       0.0000       0.0000      -3.1500       3.3200      12.5800       4.9100       6.1100       8.9200       0.0000       0.0000       0.0000      11.3600     774.1000
   1975.0000      93.0000       0.6475       0.0000      38.0000      51.0000       0.4900     158.7300     312.6300       7.1900     276.1569       3.2100       2.1900      18.9300     723.4894     -70.8113    -104.3661    1626.0000      12.5800     734.4000  484358.0000      -5.5900       8.1700      -3.2100      -2.1900      18.9300       1.3700       1.1800       1.0300       0.4700     762.9000  786907.0000      11.2500     737.1000
   1975.0000      93.0000       0.6589       0.0000      39.0000      32.0000       0.4900     158.7300     312.6300       7.1900     276.1636       0.9600      -1.1000      17.6900     768.8564     -29.1333    -109.7770    1626.0000      11.5300     777.2000  451718.0000      -2.1700       8.1200      -0.9600       1.1000      17.6900       6.3900       2.2300       2.9700       0.0000       0.0000       0.0000      10.0200     780.3000
   1975.0000      93.0000       0.6700       0.0000      40.0000      12.0000       0.4900     158.7300     312.6200       7.1900     276.1602      10.4000       0.8800      12.2800     679.4497     -44.1762     -69.2818    1626.0000      14.2600     684.4000  563754.0000      -3.7200       5.8100     -10.4000      -0.8800      12.2800       5.9800       2.9200       4.1200       0.0000       0.0000       0.0000      12.3500     682.1000
   1975.0000      93.0000       0.6814       0.0000      40.0000      53.0000       0.4900     158.7300     312.6200       7.1900     276.1669       3.7400       1.9000      18.3800     727.8202     -62.6521    -103.4470    1626.0000      13.3900     737.8000  567415.0000      -4.9200       8.0600      -3.7400      -1.9000      18.3800       2.6100       3.4100       1.3000       0.0000       0.0000       0.0000      11.1900     738.2000
   1975.0000      93.0000       0.6925       0.0000      41.0000      33.0000       0.4900     158.7300     312.6100       7.1900     276.1635       1.7200       7.4700      17.3600     747.0346     -89.4752    -103.0624    1626.0000      13.7600     759.4000  588933.0000      -6.8300       7.8000      -1.7200      -7.4700      17.3600       0.7700       1.8700       1.9700       0.3900     807.2000  852396.0000      11.6500     761.8000
   1975.0000      93.0000       0.7039       0.0000      42.0000      14.0000       0.4900     158.7300     312.6100       7.1900     276.1702      -2.0400      14.5100      11.8700     770.5143    -150.6104     -62.7536    1626.0000      14.1300     787.6000  610918.0000     -11.0600       4.5700       2.0400     -14.5100      11.8700       1.6200       1.5900       1.8900       0.0000       0.0000       0.0000      11.8500     793.2000
   1975.0000      93.0000       0.7150       0.0000      42.0000      54.0000       0.4900     158.7300     312.6000       7.1900     276.1668       1.0100      13.2600      14.2900     757.5779    -124.7371     -75.6872    1626.0000      13.3400     771.5000  534670.0000      -9.3500       5.6300      -1.0100     -13.2600      14.2900       0.6500       0.4600       0.4300       0.0000       0.0000       0.0000      11.6900     773.2000
   1975.0000      93.0000       0.7264       0.0000      43.0000      35.0000       0.4900     158.7300     312.6000       7.1900     276.1735       1.5300      13.2500      14.0400     742.6162    -118.0175     -71.2112    1626.0000      13.7800     755.3000  534722.0000      -9.0300       5.4100      -1.5300     -13.2500      14.0400       1.6200       1.0500       0.7900       0.0000       0.0000       0.0000      11.9200     764.5000
   1975.0000      93.0000       0.7375       0.0000      44.0000      15.0000       0.4900     158.7400     312.5900       7.1900     276.1701       5.9500       5.7600      17.7600     728.0376     -79.2188     -87.9739    1626.0000      13.6200     737.6000  515751.0000      -6.2100       6.8500      -5.9500      -5.7600      17.7600       1.4400       2.1500       1.1000       0.0000       0.0000       0.0000      12.5400     740.2000
   1975.0000      93.0000       0.7489       0.0000      44.0000      56.0000       0.4900     158.7400     312.5900       7.1900     276.1768      10.4300       0.9600      16.5800     719.3900     -77.3886     -89.8653    1626.0000      13.9400     729.1000  574691.0000      -6.1400       7.0800     -10.4300      -0.9600      16.5800       1.4800       3.4500       2.4300       0.4900     775.7000  960712.0000      11.8400     728.2000
   1975.0000      93.0000       0.7600       0.0000      45.0000      36.0000       0.4900     158.7400     312.5800       7.1900     276.1734      13.5900      -8.4900      12.6800     696.6985      -3.8911     -80.9817    1626.0000      14.7000     701.4000  572924.0000      -0.3200       6.6300     -13.5900       8.4900      12.6800       0.6300       0.9600       1.1100       0.0000       0.0000       0.0000      13.0600     698.1000
   1975.0000      93.0000       0.7714       0.0000      46.0000      17.0000       0.4900     158.7400     312.5800       7.1900     276.1801      13.2500      -9.0800      11.0700     701.6156     -19.1077     -61.9000    1626.0000      14.9400     704.6000  653018.0000      -1.5600       5.0400     -13.2500       9.0800      11.0700       0.8800       2.6400       3.1100       0.3900     788.5000  798549.0000      13.0000     704.6000
   1975.0000      93.0000       0.7825       0.0000      46.0000      57.0000       0.4900     158.7400     312.5700       7.1900     276.1767      14.0500      -8.8800       8.6000     701.5817     -21.6804     -76.7484    1626.0000      12.7400     706.1000  544286.0000      -1.7700       6.2400     -14.0500       8.8800       8.6000       1.1300       2.0700       3.9600       0.4600     790.1000 1352190.0000      10.7700     706.5000
   1975.0000      93.0000       0.7939       0.0000      47.0000      38.0000       0.4900     158.7400     312.5700       7.1900     276.1834      14.2200     -10.0200       7.4600     700.4495       0.6113     -50.9462    1626.0000      13.3100     702.3000  477030.0000       0.0500       4.1600     -14.2200      10.0200       7.4600       1.2400       1.7000       1.1100       0.3100     795.1000  937011.0000      11.9300     699.4000
   1975.0000      93.0000       0.8050       0.0000      48.0000      18.0000       0.4900     158.7400     312.5600       7.1900     276.1800      13.7400      -9.2200       7.7500     694.9667      -4.3667     -39.4638    1626.0000      13.8300     696.1000  604681.0000      -0.3600       3.2500     -13.7400       9.2200       7.7500       1.0100       0.9700       0.8200       0.0000       0.0000       0.0000      12.2600     691.8000
   1975.0000      93.0000       0.8164       0.0000      48.0000      59.0000       0.4900     158.7400     312.5500       7.1900     276.1767       6.3300      -4.5400      13.1400     720.6567       3.8992     -61.6563    1626.0000      12.9500     723.3000  602238.0000       0.3100       4.8900      -6.3300       4.5400      13.1400       3.7700       7.6500       2.9800       0.0000       0.0000       0.0000      11.4000     716.5000
   1975.0000      93.0000       0.8275       0.0000      49.0000      39.0000       0.4900     158.7400     312.5500       7.1900     276.1833      11.5800      -3.1600       8.3400     692.5813      14.6284       9.4312    1626.0000      12.9800     692.8000  640564.0000       1.2100      -0.7800     -11.5800       3.1600       8.3400       3.4900       5.4500       5.1000       0.0000       0.0000       0.0000      11.7500     685.5000
   1975.0000      93.0000       0.8389       0.0000      50.0000      20.0000       0.4900     158.7400     312.5400       7.1900     276.1800      13.0000      -9.3600       4.2700     704.3228      -0.6146     -33.0918    1626.0000      14.0000     705.1000  697613.0000      -0.0500       2.6900     -13.0000       9.3600       4.2700       0.8500       2.3300       3.7700       0.0000       0.0000       0.0000      12.4000     702.5000
   1975.0000      93.0000       0.8500       0.0000      51.0000       0.0000       0.4900     158.7400     312.5400       7.1900     276.1866      12.3400     -13.8000       3.0600     708.5547      20.5343      14.4770    1626.0000      12.9100     709.0000  563361.0000       1.6600      -1.1700     -12.3400      13.8000       3.0600       1.9400       2.2100       1.6400       0.0000       0.0000       0.0000      11.4700     701.1000
