! Converted to time format with year at start.
!
! 01/17/86 KAYE DUA0:[DATA.S378SC.N]S378SC.620;
! DRB0:[DRS.REFMT]REFORMAT.EXE;5
! (dy,hr,min,sec,tenths,event,numpair(station,range))
! (i3.3,3i2.2,i1.1,t12,i3.3,<numpair>(1x,a2,1x,f8.1))
!  
19781452134240 000 01 159822.0 02  91674.0
19781452136470 000 01 159660.0 02  91722.0
19781452137560 000 01 159584.0 02  91750.0
19781452139300 000 01 159501.0 02  91780.0
19781452140400 000 01 159433.0 02  91805.0
19781452141390 000 01 159361.0 02  91825.0
19781452142480 000 01 159307.0 02  91844.0
19781452143490 000 01 159236.0 02  91867.0
19781452144580 000 01 159185.0 02  91886.0
19781452145550 000 01 159117.0 02  91907.0
19781452147280 000 01 159028.0 02  91957.0
19781452148490 000 01 158944.0 02  91987.0
19781452149540 000 01 158877.0 02  92023.0
19781452150540 000 01 158820.0 02  92038.0
19781452152350 000 01 158723.0 02  92127.0
19781452153510 000 01 158646.0 02  92122.0
19781452154500 000 01 158576.0 02  92135.0
19781452156450 000 01 158451.0 02  92176.0
19781452158010 000 01 158372.0 02  92181.0
19781452159220 000 01 158298.0 02  92213.0
19781452201000 000 01 158187.0 02  92239.0
19781452202260 000 01 158084.0 02  92258.0
19781452203590 000 01 158000.0 02  92274.0
19781452205150 000 01 157925.0 02  92294.0
19781452207210 000 01 157767.0 02  92339.0
19781452208320 000 01 157678.0 02  92349.0
19781452209480 000 01 157614.0 02  92370.0
19781452210290 000 01 157568.0 02  92386.0
19781452212460 000 01 157426.0 02  92447.0
19781452213270 000 01 157384.0 02  92448.0
19781452214340 000 01 157308.0 02  92485.0
19781452215570 000 01 157225.0 02  92509.0
19781452217160 000 01 157158.0 02  92519.0
19781452218160 000 01 157108.0 02  92528.0
19781452220100 000 01 156993.0 02  92584.0
19781452221170 000 01 156929.0 02  92608.0
19781452222250 000 01 156855.0 02  92621.0
19781452223290 000 01 156802.0 02  92661.0
19781452224280 000 01 156744.0 02  92681.0
19781452225300 000 01 156699.0 02  92716.0
19781452226410 000 01 156643.0 02  92732.0
19781452228110 000 01 156534.0 02  92777.0
19781452229420 000 01 156483.0 02  92786.0
19781452230530 000 01 156402.0 02  92841.0
19781452231570 000 01 156363.0 02  92858.0
19781452233090 000 01 156266.0 02  92902.0
19781452234210 000 01 156237.0 02  92945.0
19781452235280 000 01 156162.0 02  92969.0
19781452236290 000 01 156110.0 02  93007.0
19781452237390 000 01 156046.0 02  93039.0
19781452238230 000 01 156002.0 02  93062.0
19781452239160 000 01 155950.0 02  93086.0
19781452240220 000 01 155900.0 02  93125.0
19781452241310 000 01 155811.0 02  93148.0
19781452242510 000 01 155754.0 02  93165.0
19781452244340 000 01 155661.0 02  93217.0
19781452245490 000 01 155556.0 02  93219.0
19781452247050 000 01 155485.0 02  93254.0
19781452248160 000 01 155421.0 02  93282.0
19781452249230 000 01 155358.0 02  93314.0
19781452251570 000 01 155202.0 02  93386.0
19781452253580 000 01 155076.0 02  93439.0
19781452255010 000 01 155018.0 02  93476.0
19781452256310 000 01 154948.0 02  93518.0
19781452257350 000 01 154853.0 02  93563.0
19781452258400 000 01 154812.0 02  93624.0
19781452259590 000 01 154691.0 02  93657.0
19781452301070 000 01 154601.0 02  93717.0
19781452302260 000 01 154477.0 02  93768.0
19781452303380 000 01 154371.0 02  93805.0
19781452304510 000 01 154269.0 02  93864.0
19781452305520 000 01 154163.0 02  93926.0
19781452306480 000 01 154095.0 02  93970.0
19781452308080 000 01 153963.0 02  94066.0
19781452309490 000 01 153907.0 02  94069.0
19781452311160 000 01 153892.0 02  94085.0
19781452312420 000 01 153890.0 02  94079.0
19781452313480 000 01 153890.0 02  94090.0
19781452314590 000 01 153908.0 02  94083.0
19781452316070 000 01 153909.0 02  94114.0
19781452317110 000 01 153923.0 02  94146.0
19781452318240 000 01 153941.0 02  94193.0
19781452319180 000 01 153921.0 02  94238.0
19781452320190 000 01 153940.0 02  94258.0
19781452321370 000 01 153942.0 02  94298.0
19781452322340 000 01 153951.0 02  94315.0
19781452323150 000 01 153943.0 02  94318.0
19781452324290 000 01 153952.0 02  94320.0
19781452325280 000 01 153948.0 02  94324.0
19781452326270 000 01 153938.0 02  94318.0
19781452327360 000 01 153934.0 02  94309.0
19781452328460 000 01 153942.0 02  94295.0
19781452329480 000 01 153930.0 02  94279.0
19781452330550 000 01 153927.0 02  94258.0
19781452332100 000 01 153908.0 02  94248.0
19781452333480 000 01 153900.0 02  94242.0
19781452335100 000 01 153893.0 02  94225.0
19781452336130 000 01 153897.0 02  94213.0
19781452337190 000 01 153899.0 02  94202.0
19781452338080 000 01 153901.0 02  94183.0
19781452339330 000 01 153898.0 02  94169.0
19781452341240 000 01 153881.0 02  94136.0
19781452342360 000 01 153884.0 02  94141.0
19781452344070 000 01 153896.0 02  94130.0
19781452345140 000 01 153920.0 02  94127.0
19781452346400 000 01 153917.0 02  94103.0
19781452347410 000 01 153923.0 02  94089.0
19781452349090 000 01 153945.0 02  94112.0
19781452350300 000 01 153950.0 02  94130.0
19781452351490 000 01 153948.0 02  94141.0
19781452353110 000 01 153949.0 02  94152.0
19781452354200 000 01 153958.0 02  94158.0
19781452355260 000 01 153954.0 02  94155.0
19781452357080 000 01 153954.0 02  94154.0
19781452358110 000 01 153955.0 02  94150.0
19781452359120 000 01 153958.0 02  94150.0
19781460000210 000 01 153951.0 02  94139.0
19781460001370 000 01 153941.0 02  94149.0
19781460002360 000 01 153934.0 02  94154.0
19781460003440 000 01 153925.0 02  94144.0
19781460005010 000 01 153911.0 02  94151.0
19781460006300 000 01 153906.0 02  94148.0
19781460007320 000 01 153907.0 02  94159.0
19781460008440 000 01 153885.0 02  94155.0
19781460010180 000 01 153863.0 02  94151.0
19781460011370 000 01 153858.0 02  94148.0
19781460012510 000 01 153866.0 02  94142.0
19781460013540 000 01 153844.0 02  94120.0
19781460015100 000 01 153849.0 02  94108.0
19781460016220 000 01 153842.0 02  94094.0
19781460017210 000 01 153846.0 02  94087.0
19781460020090 000 01 153826.0 02  94049.0
19781460021090 000 01 153844.0 02  94030.0
19781460022230 000 01 153826.0 02  94026.0
19781460023520 000 01 153840.0 02  93987.0
19781460024530 000 01 153848.0 02  93975.0
19781460027160 000 01 153824.0 02  93955.0
19781460028160 000 01 153840.0 02  93934.0
19781460029250 000 01 153781.0 02  93944.0
19781460031000 000 01 153759.0 02  93982.0
19781460032330 000 01 153734.0 02  93998.0
19781460033430 000 01 153726.0 02  94004.0
19781460034450 000 01 153742.0 02  93978.0
19781460036190 000 01 153737.0 02  93953.0
19781460037300 000 01 153727.0 02  93950.0
19781460038020 000 01 153717.0 02  93957.0
19781460039250 000 01 153713.0 02  93946.0
19781460040480 000 01 153712.0 02  93936.0
19781460042010 000 01 153710.0 02  93914.0
19781460043060 000 01 153713.0 02  93905.0
19781460044180 000 01 153711.0 02  93893.0
19781460045200 000 01 153715.0 02  93890.0
19781460046310 000 01 153705.0 02  93878.0
19781460047390 000 01 153713.0 02  93863.0
19781460048450 000 01 153700.0 02  93854.0
19781460049520 000 01 153697.0 02  93848.0
19781460051550 000 01 153684.0 02  93814.0
19781460053420 000 01 153690.0 02  93796.0
19781460054510 000 01 153682.0 02  93810.0
19781460057080 000 01 153678.0 02  93801.0
19781460058110 000 01 153676.0 02  93777.0
19781460059420 000 01 153675.0 02  93751.0
19781460100560 000 01 153673.0 02  93750.0
19781460102220 000 01 153669.0 02  93747.0
19781460103320 000 01 153679.0 02  93720.0
19781460105010 000 01 153668.0 02  93706.0
19781460106010 000 01 153688.0 02  93698.0
19781460107230 000 01 153663.0 02  93684.0
19781460108250 000 01 153675.0 02  93687.0
19781460109560 000 01 153656.0 02  93681.0
19781460110590 000 01 153651.0 02  93677.0
19781460112310 000 01 153648.0 02  93673.0
19781460114060 000 01 153657.0 02  93675.0
19781460115120 000 01 153661.0 02  93645.0
19781460116230 000 01 153651.0 02  93629.0
19781460117280 000 01 153645.0 02  93649.0
19781460118380 000 01 153626.0 02  93643.0
19781460119220 000 01 153624.0 02  93617.0
19781460120290 000 01 153615.0 02  93627.0
19781460121460 000 01 153601.0 02  93628.0
19781460123050 000 01 153613.0 02  93621.0
19781460124400 000 01 153626.0 02  93618.0
19781460126130 000 01 153633.0 02  93613.0
19781460127150 000 01 153647.0 02  93605.0
19781460128260 000 01 153631.0 02  93603.0
19781460129290 000 01 153627.0 02  93601.0
19781460130150 000 01 153649.0 02  93606.0
19781460131190 000 01 153640.0 02  93589.0
19781460132390 000 01 153656.0 02  93578.0
19781460133430 000 01 153643.0 02  93585.0
19781460134530 000 01 153660.0 02  93579.0
19781460135440 000 01 153678.0 02  93591.0
19781460136510 000 01 153684.0 02  93573.0
19781460138120 000 01 153687.0 02  93555.0
19781460139210 000 01 153685.0 02  93570.0
19781460140270 000 01 153681.0 02  93572.0
19781460141420 000 01 153690.0 02  93576.0
19781460142550 000 01 153707.0 02  93556.0
19781460143530 000 01 153695.0 02  93549.0
19781460145100 000 01 153717.0 02  93539.0
19781460146180 000 01 153727.0 02  93531.0
19781460147180 000 01 153750.0 02  93533.0
19781460148450 000 01 153744.0 02  93524.0
19781460149430 000 01 153757.0 02  93518.0
19781460150460 000 01 153771.0 02  93512.0
19781460152420 000 01 153778.0 02  93508.0
19781460154130 000 01 153786.0 02  93517.0
19781460155120 000 01 153783.0 02  93499.0
19781460156540 000 01 153797.0 02  93489.0
19781460157590 000 01 153795.0 02  93478.0
19781460159050 000 01 153818.0 02  93483.0
19781460200050 000 01 153821.0 02  93468.0
19781460201190 000 01 153830.0 02  93474.0
19781460202460 000 01 153845.0 02  93448.0
19781460203590 000 01 153858.0 02  93444.0
19781460205050 000 01 153868.0 02  93447.0
19781460206190 000 01 153871.0 02  93460.0
19781460207290 000 01 153898.0 02  93430.0
19781460208240 000 01 153893.0 02  93440.0
19781460209590 000 01 153930.0 02  93571.0
19781460210470 000 01 154041.0 02  93648.0
19781460211550 000 01 154186.0 02  93684.0
19781460213490 000 01 154369.0 02  93581.0
19781460216350 000 01 154731.0 02  93386.0
19781460217580 000 01 154869.0 02  93306.0
19781460218550 000 01 155000.0 02  93226.0
19781460220030 000 01 155125.0 02  93150.0
19781460221220 000 01 155241.0 02  93070.0
19781460222050 000 01 155321.0 02  93038.0
19781460224000 000 01 155483.0 02  92953.0
19781460225270 000 01 155640.0 02  92876.0
19781460226200 000 01 155688.0 02  92849.0
19781460227230 000 01 155777.0 02  92782.0
19781460228340 000 01 155925.0 02  92740.0
19781460229330 000 01 156008.0 02  92673.0
19781460231240 000 01 156194.0 02  92606.0
19781460233040 000 01 156330.0 02  92548.0
19781460234150 000 01 156424.0 02  92467.0
19781460235540 000 01 156608.0 02  92410.0
19781460237380 000 01 156755.0 02  92333.0
19781460238310 000 01 156855.0 02  92307.0
19781460239450 000 01 156974.0 02  92246.0
19781460240350 000 01 157050.0 02  92234.0
19781460241400 000 01 157141.0 02  92169.0
19781460242490 000 01 157251.0 02  92125.0
19781460243520 000 01 157333.0 02  92080.0
19781460245100 000 01 157448.0 02  92033.0
19781460246280 000 01 157611.0 02  91991.0
19781460248480 000 01 157832.0 02  91889.0
19781460250250 000 01 157970.0 02  91838.0
19781460252190 000 01 158149.0 02  91763.0
19781460253510 000 01 158294.0 02  91702.0
19781460254580 000 01 158383.0 02  91666.0
19781460256210 000 01 158548.0 02  91614.0
19781460259020 000 01 158778.0 02  91518.0
19781460302470 000 01 159136.0 02  91391.0
19781460304130 000 01 159292.0 02  91334.0
19781460317350 000 01 160773.0 02  91334.0
19781460340530 000 01 163286.0 02  91161.0
19781460341510 000 01 163310.0 02  91149.0
19781460343080 000 01 163343.0 02  91133.0
19781460344180 000 01 163366.0 02  91123.0
19781460345480 000 01 163392.0 02  91105.0
19781460347370 000 01 163413.0 02  91117.0
19781460350100 000 01 163402.0 02  91105.0
19781460356220 000 01 163405.0 02  91150.0
19781460359150 000 01 163414.0 02  91185.0
19781460403190 000 01 163428.0 02  91223.0
19781460404320 000 01 163435.0 02  91232.0
19781460405170 000 01 163431.0 02  91241.0
19781460412280 000 01 163451.0 02  91296.0
19781460414450 000 01 163464.0 02  91310.0
19781460417260 000 01 163443.0 02  91319.0
19781460420350 000 01 163435.0 02  91351.0
19781460422080 000 01 163443.0 02  91366.0
19781460423140 000 01 163441.0 02  91373.0
19781460426510 000 01 163438.0 02  91391.0
19781460427540 000 01 163437.0 02  91408.0
19781460429480 000 01 163433.0 02  91419.0
19781460431190 000 01 163428.0 02  91429.0
19781460432460 000 01 163415.0 02  91430.0
19781460434010 000 01 163400.0 02  91435.0
19781460435060 000 01 163412.0 02  91450.0
19781460436280 000 01 163402.0 02  91445.0
19781460438090 000 01 163404.0 02  91460.0
19781460439140 000 01 163381.0 02  91462.0
19781460447070 000 01 163344.0 02  91527.0
19781460448330 000 01 163339.0 02  91546.0
19781460449210 000 01 163337.0 02  91550.0
19781460453260 000 01 163329.0 02  91560.0
19781460458220 000 01 163308.0 02  91616.0
19781460500570 000 01 163296.0 02  91629.0
19781460504050 000 01 163269.0 02  91650.0
19781460505160 000 01 163264.0 02  91663.0
19781460511140 000 01 163210.0 02  91697.0
19781460512130 000 01 163199.0 02  91698.0
19781460514180 000 01 163177.0 02  91708.0
19781460515210 000 01 163157.0 02  91716.0
19781460516570 000 01 163159.0 02  91728.0
19781460518000 000 01 163138.0 02  91730.0
19781460519010 000 01 163117.0 02  91726.0
19781460520160 000 01 163107.0 02  91732.0
19781460521260 000 01 163093.0 02  91736.0
19781460522580 000 01 163091.0 02  91733.0
19781460524050 000 01 163074.0 02  91736.0
19781460525000 000 01 163064.0 02  91734.0
19781460526170 000 01 163054.0 02  91743.0
19781460527310 000 01 163038.0 02  91740.0
19781460528350 000 01 163038.0 02  91743.0
19781460529400 000 01 163026.0 02  91742.0
19781460530480 000 01 163017.0 02  91756.0
19781460532210 000 01 163015.0 02  91771.0
19781460533540 000 01 162999.0 02  91778.0
19781460535230 000 01 162977.0 02  91787.0
19781460538000 000 01 162942.0 02  91808.0
19781460539250 000 01 162910.0 02  91829.0
19781460541000 000 01 162901.0 02  91866.0
19781460542040 000 01 162885.0 02  91893.0
19781460543200 000 01 162872.0 02  91920.0
19781460544290 000 01 162858.0 02  91944.0
19781460545280 000 01 162858.0 02  91981.0
19781460546430 000 01 162849.0 02  92000.0
19781460547440 000 01 162833.0 02  92021.0
19781460548560 000 01 162827.0 02  92047.0
19781460549590 000 01 162822.0 02  92070.0
19781460551080 000 01 162817.0 02  92092.0
19781460552400 000 01 162811.0 02  92130.0
19781460553460 000 01 162808.0 02  92151.0
19781460555170 000 01 162792.0 02  92191.0
19781460556240 000 01 162784.0 02  92209.0
19781460557250 000 01 162776.0 02  92242.0
19781460559400 000 01 162747.0 02  92297.0
19781460600560 000 01 162733.0 02  92330.0
19781460603280 000 01 162710.0 02  92392.0
19781460604520 000 01 162704.0 02  92414.0
19781460606110 000 01 162691.0 02  92435.0
19781460608240 000 01 162665.0 02  92491.0
19781460614380 000 01 162597.0 02  92609.0
19781460620120 000 01 162533.0 02  92724.0
19781460621220 000 01 162531.0 02  92750.0
19781460623260 000 01 162515.0 02  92788.0
19781460624410 000 01 162512.0 02  92804.0
19781460625400 000 01 162502.0 02  92818.0
19781460626520 000 01 162497.0 02  92835.0
19781460628010 000 01 162486.0 02  92849.0
19781460629440 000 01 162484.0 02  92878.0
19781460631070 000 01 162483.0 02  92914.0
19781460632100 000 01 162479.0 02  92928.0
19781460633270 000 01 162429.0 02  92940.0
19781460634510 000 01 162250.0 02  92839.0
19781460635590 000 01 162154.0 02  92690.0
19781460637310 000 01 162301.0 02  92669.0
19781460638400 000 01 162447.0 02  92703.0
19781460640070 000 01 162650.0 02  92755.0
19781460641180 000 01 162803.0 02  92788.0
19781460642210 000 01 162933.0 02  92822.0
19781460653150 000 01 164344.0 02  93133.0
19781460655380 000 01 164645.0 02  93198.0
19781460701120 000 01 165380.0 02  93387.0
19781460708020 000 01 166273.0 02  93626.0
19781460711280 000 01 166712.0 02  93726.0
19781460717450 000 01 167523.0 02  93948.0
19781460718500 000 01 167669.0 02  93974.0
19781460720000 000 01 167791.0 02  94015.0
19781460721170 000 01 167925.0 02  94059.0
19781460722210 000 01 168100.0 02  94096.0
19781460723270 000 01 168234.0 02  94136.0
19781460726350 000 01 168635.0 02  94254.0
19781460728220 000 01 168858.0 02  94319.0
19781460729270 000 01 169018.0 02  94360.0
19781460730560 000 01 169202.0 02  94417.0
19781460732090 000 01 169343.0 02  94447.0
19781460733120 000 01 169454.0 02  94494.0
19781460734220 000 01 169616.0 02  94548.0
19781460735250 000 01 169756.0 02  94587.0
19781460736250 000 01 169857.0 02  94628.0
19781460738050 000 01 170103.0 02  94680.0
19781460739210 000 01 170281.0 02  94740.0
19781460741400 000 01 170565.0 02  94845.0
19781460742410 000 01 170646.0 02  94913.0
19781460743530 000 01 170671.0 02  94985.0
19781460747580 000 01 170431.0 02  94933.0
19781460749120 000 01 170340.0 02  94892.0
19781460750220 000 01 170249.0 02  94881.0
19781460751470 000 01 170095.0 02  94854.0
19781460752500 000 01 169993.0 02  94824.0
19781460754000 000 01 169900.0 02  94810.0
19781460755150 000 01 169785.0 02  94795.0
19781460756190 000 01 169692.0 02  94775.0
19781460757320 000 01 169593.0 02  94768.0
19781460759020 000 01 169456.0 02  94755.0
19781460801140 000 01 169266.0 02  94655.0
19781460802470 000 01 169128.0 02  94515.0
19781460803520 000 01 169018.0 02  94365.0
19781460805050 000 01 168907.0 02  94213.0
19781460807200 000 01 168694.0 02  93900.0
19781460808180 000 01 168597.0 02  93758.0
19781460809490 000 01 168463.0 02  93599.0
19781460811000 000 01 168455.0 02  93521.0
19781460812160 000 01 168543.0 02  93553.0
19781460813400 000 01 168694.0 02  93648.0
19781460814460 000 01 168844.0 02  93730.0
19781460815510 000 01 168956.0 02  93853.0
19781460817080 000 01 169061.0 02  93909.0
19781460818130 000 01 169087.0 02  93932.0
19781460819590 000 01 169104.0 02  93965.0
19781460821070 000 01 169087.0 02  93952.0
19781460822270 000 01 169054.0 02  93945.0
19781460823320 000 01 169041.0 02  93934.0
19781460824340 000 01 169034.0 02  93933.0
19781460825440 000 01 169019.0 02  93947.0
19781460826570 000 01 169036.0 02  93925.0
19781460828190 000 01 169028.0 02  93928.0
19781460829330 000 01 169036.0 02  93924.0
19781460831370 000 01 169038.0 02  93928.0
19781460832490 000 01 169042.0 02  93925.0
19781460834200 000 01 169064.0 02  93924.0
19781460835320 000 01 169060.0 02  93919.0
19781460837060 000 01 169073.0 02  93922.0
19781460838370 000 01 169076.0 02  93921.0
19781460840560 000 01 169079.0 02  93947.0
19781460842260 000 01 169082.0 02  93931.0
19781460843340 000 01 169076.0 02  93931.0
19781460844420 000 01 169078.0 02  93934.0
19781460845480 000 01 169093.0 02  93938.0
19781460847180 000 01 169095.0 02  93937.0
19781460848390 000 01 169108.0 02  93932.0
19781460849490 000 01 169108.0 02  93930.0
19781460851020 000 01 169123.0 02  93959.0
19781460852130 000 01 169119.0 02  93949.0
19781460856390 000 01 169088.0 02  93990.0
19781460857490 000 01 169076.0 02  93994.0
19781460859100 000 01 169070.0 02  94000.0
19781460901260 000 01 169050.0 02  93992.0
19781460902350 000 01 169046.0 02  93991.0
19781460903430 000 01 169043.0 02  93992.0
19781460910590 000 01 169028.0 02  93975.0
19781460912060 000 01 169021.0 02  93978.0
19781460916100 000 01 169021.0 02  93969.0
19781460917260 000 01 169015.0 02  93961.0
19781460919120 000 01 169015.0 02  93951.0
19781460920190 000 01 169006.0 02  93946.0
19781460921470 000 01 169005.0 02  93953.0
19781460923490 000 01 168995.0 02  93924.0
19781460924470 000 01 168999.0 02  93920.0
19781460927270 000 01 169008.0 02  93906.0
19781460929060 000 01 169012.0 02  93912.0
19781460931020 000 01 169012.0 02  93882.0
19781460932050 000 01 169013.0 02  93899.0
19781460933510 000 01 168995.0 02  93896.0
19781460934470 000 01 168986.0 02  93898.0
19781460938430 000 01 168967.0 02  93863.0
19781460939410 000 01 168962.0 02  93864.0
19781460940400 000 01 168969.0 02  93852.0
19781460941500 000 01 168973.0 02  93843.0
19781460943000 000 01 168973.0 02  93851.0
19781460946260 000 01 168962.0 02  93818.0
19781460947220 000 01 168957.0 02  93806.0
19781460948240 000 01 168957.0 02  93797.0
19781460949320 000 01 168960.0 02  93804.0
19781460950400 000 01 168942.0 02  93776.0
19781460951450 000 01 168929.0 02  93766.0
19781460953130 000 01 168924.0 02  93778.0
19781460955270 000 01 168901.0 02  93729.0
19781460957150 000 01 168881.0 02  93718.0
19781460959570 000 01 168877.0 02  93700.0
19781461002380 000 01 168876.0 02  93697.0
19781461003430 000 01 168879.0 02  93648.0
19781461004540 000 01 168877.0 02  93660.0
19781461007280 000 01 168887.0 02  93615.0
19781461008330 000 01 168882.0 02  93618.0
19781461009490 000 01 168885.0 02  93605.0
19781461012260 000 01 168881.0 02  93552.0
19781461013360 000 01 168871.0 02  93561.0
19781461014430 000 01 168867.0 02  93526.0
19781461015150 000 01 168858.0 02  93530.0
19781461026420 000 01 168774.0 02  93418.0
19781461028070 000 01 168773.0 02  93386.0
19781461028490 000 01 168763.0 02  93374.0
19781461029150 000 01 168767.0 02  93374.0
19781461030240 000 01 168776.0 02  93361.0
19781461031560 000 01 168749.0 02  93332.0
19781461032360 000 01 168761.0 02  93324.0
19781461033500 000 01 168750.0 02  93311.0
19781461035000 000 01 168744.0 02  93295.0
19781461036120 000 01 168738.0 02  93271.0
19781461037120 000 01 168738.0 02  93256.0
19781461038300 000 01 168742.0 02  93253.0
19781461040210 000 01 168746.0 02  93221.0
19781461041540 000 01 168764.0 02  93199.0
19781461042500 000 01 168770.0 02  93181.0
19781461044250 000 01 168757.0 02  93164.0
19781461045260 000 01 168759.0 02  93153.0
19781461047040 000 01 168746.0 02  93147.0
19781461048360 000 01 168721.0 02  93134.0
19781461050110 000 01 168694.0 02  93107.0
19781461051430 000 01 168685.0 02  93100.0
19781461052430 000 01 168655.0 02  93095.0
19781461054140 000 01 168634.0 02  93089.0
19781461055270 000 01 168623.0 02  93088.0
19781461056480 000 01 168610.0 02  93076.0
19781461058150 000 01 168607.0 02  93060.0
19781461101500 000 01 168581.0 02  93045.0
19781461103450 000 01 168554.0 02  93009.0
19781461104460 000 01 168535.0 02  93004.0
19781461105520 000 01 168512.0 02  93029.0
19781461108480 000 01 168584.0 02  93363.0
19781461109550 000 01 168605.0 02  93496.0
19781461111020 000 01 168634.0 02  93607.0
19781461112120 000 01 168641.0 02  93713.0
19781461113290 000 01 168675.0 02  93795.0
19781461114290 000 01 168688.0 02  93909.0
19781461115360 000 01 168721.0 02  94013.0
19781461120380 000 01 168854.0 02  94546.0
19781461121410 000 01 168879.0 02  94666.0
19781461124280 000 01 168920.0 02  94955.0
19781461125290 000 01 168930.0 02  95055.0
19781461126390 000 01 168947.0 02  95185.0
19781461127540 000 01 168952.0 02  95321.0
19781461128590 000 01 168965.0 02  95403.0
19781461129580 000 01 168986.0 02  95510.0
19781461131080 000 01 168994.0 02  95645.0
19781461132190 000 01 169014.0 02  95746.0
19781461133250 000 01 169022.0 02  95864.0
19781461134300 000 01 169034.0 02  95955.0
19781461135360 000 01 169046.0 02  96061.0
19781461136410 000 01 169078.0 02  96172.0
19781461137490 000 01 169105.0 02  96293.0
19781461138570 000 01 169122.0 02  96401.0
19781461140070 000 01 169141.0 02  96522.0
19781461141220 000 01 169163.0 02  96655.0
19781461142240 000 01 169183.0 02  96761.0
19781461143280 000 01 169202.0 02  96878.0
19781461144430 000 01 169228.0 02  97003.0
19781461145560 000 01 169254.0 02  97091.0
19781461147050 000 01 169290.0 02  97232.0
19781461148060 000 01 169288.0 02  97344.0
19781461149110 000 01 169305.0 02  97430.0
19781461150210 000 01 169325.0 02  97501.0
19781461151270 000 01 169331.0 02  97643.0
19781461152360 000 01 169344.0 02  97736.0
19781461153420 000 01 169358.0 02  97843.0
19781461154450 000 01 169376.0 02  97940.0
19781461155590 000 01 169394.0 02  98060.0
19781461157050 000 01 169410.0 02  98178.0
19781461158400 000 01 169423.0 02  98330.0
19781461159450 000 01 169431.0 02  98424.0
19781461200540 000 01 169428.0 02  98509.0
19781461202150 000 01 169440.0 02  98596.0
19781461203440 000 01 169468.0 02  98776.0
19781461204430 000 01 169485.0 02  98870.0
19781461206340 000 01 169524.0 02  99070.0
19781461207460 000 01 169554.0 02  99198.0
19781461208480 000 01 169598.0 02  99337.0
19781461210000 000 01 169635.0 02  99469.0
19781461211070 000 01 169669.0 02  99596.0
19781461212250 000 01 169713.0 02  99760.0
19781461213530 000 01 169743.0 02  99916.0
19781461215370 000 01 169809.0 02 100143.0
19781461216470 000 01 169824.0 02 100280.0
19781461217590 000 01 169878.0 02 100385.0
19781461219040 000 01 169883.0 02 100475.0
19781461220050 000 01 169897.0 02 100581.0
19781461222590 000 01 169934.0 02 100819.0
19781461223520 000 01 169938.0 02 100843.0
19781461225090 000 01 169944.0 02 100849.0
19781461226450 000 01 169939.0 02 100859.0
19781461228010 000 01 169941.0 02 100861.0
19781461229190 000 01 169933.0 02 100857.0
19781461230300 000 01 169930.0 02 100851.0
19781461231310 000 01 169925.0 02 100842.0
19781461234390 000 01 169901.0 02 100839.0
19781461235560 000 01 169889.0 02 100820.0
19781461237120 000 01 169879.0 02 100801.0
19781461238410 000 01 169861.0 02 100790.0
19781461240080 000 01 169842.0 02 100782.0
19781461241420 000 01 169835.0 02 100768.0
19781461243500 000 01 169822.0 02 100766.0
19781461245020 000 01 169811.0 02 100744.0
19781461246180 000 01 169808.0 02 100747.0
19781461247230 000 01 169804.0 02 100750.0
19781461248280 000 01 169787.0 02 100757.0
19781461249430 000 01 169770.0 02 100753.0
19781461250540 000 01 169765.0 02 100762.0
19781461252000 000 01 169762.0 02 100770.0
19781461253010 000 01 169755.0 02 100768.0
19781461254130 000 01 169763.0 02 100762.0
19781461255360 000 01 169741.0 02 100763.0
19781461257020 000 01 169724.0 02 100760.0
19781461258250 000 01 169719.0 02 100759.0
19781461259300 000 01 169706.0 02 100758.0
19781461300410 000 01 169700.0 02 100741.0
19781461301380 000 01 169703.0 02 100756.0
19781461302470 000 01 169676.0 02 100749.0
19781461303520 000 01 169670.0 02 100747.0
19781461305290 000 01 169672.0 02 100748.0
19781461307040 000 01 169681.0 02 100751.0
19781461308110 000 01 169650.0 02 100749.0
19781461310060 000 01 169631.0 02 100745.0
19781461311250 000 01 169628.0 02 100749.0
19781461312460 000 01 169625.0 02 100756.0
19781461314090 000 01 169626.0 02 100750.0
19781461315250 000 01 169597.0 02 100737.0
19781461316260 000 01 169602.0 02 100741.0
19781461317270 000 01 169618.0 02 100732.0
19781461319440 000 01 169601.0 02 100742.0
19781461320500 000 01 169592.0 02 100741.0
19781461322090 000 01 169580.0 02 100733.0
19781461323110 000 01 169587.0 02 100722.0
19781461324170 000 01 169579.0 02 100713.0
19781461325310 000 01 169566.0 02 100701.0
19781461326550 000 01 169562.0 02 100699.0
19781461328110 000 01 169545.0 02 100690.0
19781461329010 000 01 169559.0 02 100692.0
19781461330160 000 01 169530.0 02 100704.0
19781461331340 000 01 169520.0 02 100713.0
19781461332350 000 01 169517.0 02 100726.0
19781461334110 000 01 169504.0 02 100741.0
19781461335150 000 01 169515.0 02 100763.0
19781461336310 000 01 169522.0 02 100782.0
19781461337320 000 01 169503.0 02 100797.0
19781461338550 000 01 169477.0 02 100798.0
19781461339550 000 01 169463.0 02 100804.0
19781461341140 000 01 169448.0 02 100819.0
19781461343190 000 01 169420.0 02 100828.0
19781461344200 000 01 169402.0 02 100831.0
19781461345430 000 01 169389.0 02 100842.0
19781461347010 000 01 169353.0 02 100845.0
19781461348080 000 01 169362.0 02 100882.0
