IE01A22500 20030909Y, 490507.75186, 2779004.72097, 0.81000
IE01A22500 20030909Y, 491019.31254, 2778992.22423, -0.09000
IE01A22500 20030909Y, 491820.83420, 2779000.65904, 0.00000
IE01A22500 20030909Y, 492209.80762, 2779012.37299, -0.01000
IE01A22500 20030909Y, 492632.34717, 2778995.32866, 0.08000
IE01A22500 20030909Y, 493016.77609, 2779000.07330, 0.03000
IE01A22500 20030909Y, 493412.16743, 2779000.84495, 0.06000
IE01A22500 20030909Y, 493825.78547, 2779004.01823, 0.11000
IE01A22500 20030909Y, 494218.24908, 2779011.66996, 0.35000
IE01A22500 20030909Y, 498301.53285, 2779048.06821, 0.18000
IE01A22500 20030909Y, 498616.24380, 2779001.72174, 0.21000
IE01A22500 20030909Y, 499039.18520, 2778995.54086, -0.07000
IE01A22500 20030909Y, 499431.11544, 2778998.78758, -0.10000
IE01A22500 20030909Y, 499819.51926, 2778998.07264, -0.11000
IE03D07000 20030909Y, 499824.14849, 2779404.94625, -0.61000
IE03D07000 20030909Y, 499411.66417, 2779399.95836, -0.48000
IE03D07000 20030909Y, 499010.31256, 2779385.81256, -0.33000
IE03D07000 20030909Y, 498607.47613, 2779399.64597, -0.30000
IE03D07000 20030909Y, 498203.55862, 2779396.17099, -0.12000
IE03D07000 20030909Y, 497810.97456, 2779395.12232, 0.15000
IE03D07000 20030909Y, 497407.41772, 2779397.71349, 0.06000
IE03D07000 20030909Y, 497014.43283, 2779398.49612, 0.01000
IE03D07000 20030909Y, 496617.40172, 2779399.23906, 0.17000
IE03D07000 20030909Y, 496200.72657, 2779394.16135, -0.10000
IE03D07000 20030909Y, 495815.02517, 2779396.80255, -0.07000
IE03D07000 20030909Y, 495410.25747, 2779391.79745, -0.05000
IE03D07000 20030909Y, 494999.30419, 2779397.79224, -0.08000
IE03D07000 20030909Y, 494612.11971, 2779399.11719, -0.09000
IE03D07000 20030909Y, 494219.87244, 2779399.20516, -0.13000
IE03D07000 20030909Y, 493814.83344, 2779399.73104, -0.19000
IE03D07000 20030909Y, 493400.41096, 2779396.64599, -0.08000
IE03D07000 20030909Y, 493014.49517, 2779414.80810, 0.04000
IE03D07000 20030909Y, 492620.70790, 2779399.95339, -0.12000
IE03D07000 20030909Y, 492218.88860, 2779398.92167, -0.28000
IE03D07000 20030909Y, 491822.11332, 2779401.15316, -0.39000
IE03D07000 20030909Y, 491409.98519, 2779397.58037, -0.07000
IE03D07000 20030909Y, 491034.45988, 2779387.11953, -0.11000
IE03D07000 20030909Y, 490612.28797, 2779399.56705, -0.09000
IE03D07000 20030909Y, 490308.54464, 2779398.63626, 0.51000
IE05C07000 20030909Y, 499810.26140, 2779803.54431, -0.15000
IE05C07000 20030909Y, 499389.22923, 2779798.28925, -0.39000
IE05C07000 20030909Y, 499002.09627, 2779800.09823, -0.15000
IE05C07000 20030909Y, 498618.85542, 2779803.21228, -0.09000
IE05C07000 20030909Y, 498210.90312, 2779802.25441, 0.04000
IE05C07000 20030909Y, 497813.79615, 2779809.63396, 0.06000
IE05C07000 20030909Y, 497410.64228, 2779804.68755, 0.49000
IE05C07000 20030909Y, 497013.75633, 2779801.94972, 0.18000
IE05C07000 20030909Y, 496588.59496, 2779803.77935, -0.08000
IE05C07000 20030909Y, 496215.56429, 2779798.15329, -0.18000
IE05C07000 20030909Y, 495795.77211, 2779808.58673, -0.08000
IE05C07000 20030909Y, 495391.80135, 2779801.98410, 0.08000
IE05C07000 20030909Y, 495010.26354, 2779793.56261, 0.22000
IE05C07000 20030909Y, 494617.56009, 2779799.07064, 0.15000
IE05C07000 20030909Y, 494215.31469, 2779803.36385, 0.05000
IE05C07000 20030909Y, 493802.93877, 2779806.88849, 0.04000
IE05C07000 20030909Y, 493399.94831, 2779801.69994, 0.11000
IE05C07000 20030909Y, 493019.00473, 2779802.89562, -0.02000
IE05D07000 20030909Y, 490207.82190, 2779794.29830, 0.06000
IE05D07000 20030909Y, 489967.17531, 2779795.04288, 1.33000
IE05D07000 20030909Y, 491810.79246, 2779806.77082, -0.47000
IE05D07000 20030909Y, 491412.79803, 2779794.16272, -0.40000
IE05D07000 20030909Y, 491010.87093, 2779792.72387, -0.57000
IE07B07000 20030909Y, 499799.03517, 2780202.62532, -0.03000
IE07B07000 20030909Y, 499414.02103, 2780197.44984, 0.11000
IE07B07000 20030909Y, 499020.51723, 2780202.85400, 0.33000
IE07B07000 20030909Y, 498608.95722, 2780200.71735, 0.21000
IE07B07000 20030909Y, 498217.51921, 2780206.60740, 0.39000
IE07B07000 20030909Y, 497815.39066, 2780197.68581, -0.02000
IE07B07000 20030909Y, 497424.87806, 2780202.84889, -0.11000
IE07B07000 20030909Y, 497010.31790, 2780204.68881, -0.48000
IE07B07000 20030909Y, 496600.42513, 2780204.06538, -0.17000
IE07B07000 20030909Y, 496209.16648, 2780199.31442, -0.17000
IE07B07000 20030909Y, 495821.87200, 2780201.51077, -0.36000
IE07B07000 20030909Y, 495406.64100, 2780204.44620, -0.35000
IE07B07000 20030909Y, 495019.27647, 2780196.38521, -0.32000
IE07B07000 20030909Y, 494602.58524, 2780200.24708, -0.03000
IE07B07000 20030909Y, 494220.54496, 2780201.18699, -0.12000
IE07B07000 20030909Y, 493805.89039, 2780203.36827, 0.07000
IE07B07000 20030909Y, 493409.95083, 2780201.29110, 0.08000
IE07B07000 20030909Y, 493048.03133, 2780205.55399, 0.21000
IE07B07000 20030909Y, 492588.52632, 2780200.27901, -0.13000
IE07B07000 20030909Y, 492199.73081, 2780201.61712, -0.23000
IE07B07000 20030909Y, 491821.28241, 2780205.08725, 0.11000
IE07B07000 20030909Y, 491417.90222, 2780204.04699, 0.08000
IE07B07000 20030909Y, 491012.15829, 2780198.54121, 0.16000
IE07B07000 20030909Y, 490614.09202, 2780215.39545, 0.06000
IE07B07000 20030909Y, 490201.42986, 2780212.07679, 0.02000
IE07B07000 20030909Y, 489794.28866, 2780194.74355, 0.04000
IE07B07000 20030909Y, 489537.32031, 2780205.05968, 1.71000
IE09A07000 20030909Y, 499809.18799, 2780600.95546, 0.37000
IE09A07000 20030909Y, 499410.19410, 2780599.92384, 0.28000
IE09A07000 20030909Y, 499013.98610, 2780598.95244, 0.15000
IE09A07000 20030909Y, 498600.41861, 2780601.11144, -0.04000
IE09A07000 20030909Y, 498212.13036, 2780603.23427, -0.29000
IE09A07000 20030909Y, 497806.55848, 2780601.57513, -0.31000
IE09A07000 20030909Y, 497406.55557, 2780601.05426, -0.14000
IE09A07000 20030909Y, 496999.93973, 2780592.35697, 0.05000
IE09A07000 20030909Y, 496614.29715, 2780594.00443, -0.27000
IE09A07000 20030909Y, 496212.73367, 2780597.23299, -0.27000
IE09A07000 20030909Y, 495812.39397, 2780597.11789, -0.15000
IE09A07000 20030909Y, 495410.06397, 2780604.19393, -0.16000
IE09A07000 20030909Y, 495015.83062, 2780598.86488, -0.38000
IE09A07000 20030909Y, 494618.05061, 2780605.27616, -0.22000
IE09A07000 20030909Y, 494215.20759, 2780601.09213, -0.04000
IE09A07000 20030909Y, 493918.80616, 2780599.93702, -0.29000
IE09A07000 20030909Y, 493417.15232, 2780595.84556, -0.01000
IE09A07000 20030909Y, 493018.81598, 2780601.31951, 0.01000
IE09A07000 20030909Y, 492616.04676, 2780598.93902, 0.17000
IE09A07000 20030909Y, 492221.50681, 2780601.17990, 0.08000
IE09A07000 20030909Y, 491810.91067, 2780600.41231, 0.00000
IE09A07000 20030909Y, 491392.78360, 2780597.26788, -0.59000
IE09A07000 20030909Y, 491007.51687, 2780596.67795, -0.63000
IE09A07000 20030909Y, 490607.17618, 2780604.67438, 0.95000
IE09A07000 20030909Y, 490210.34304, 2780604.97985, -0.01000
IE09A07000 20030909Y, 489820.75097, 2780601.32511, 0.11000
IE09A07000 20030909Y, 489430.89060, 2780601.66029, 0.96000
IE09A07000 20030909Y, 489152.69570, 2780597.82670, 1.32000
IE11A07000 20030909Y, 488823.12922, 2781006.31319, 2.02000
IE11A07000 20030909Y, 489048.08099, 2780997.57941, 0.10000
IE11A07000 20030909Y, 489425.83755, 2781006.86069, 0.14000
IE11A07000 20030909Y, 489826.44784, 2781003.93169, 0.02000
IE11A07000 20030909Y, 490223.07583, 2781010.60445, -0.77000
IE11A07000 20030909Y, 490667.35903, 2781002.07034, -0.37000
IE11A07000 20030909Y, 491056.43788, 2781005.01439, -0.26000
IE11A07000 20030909Y, 491411.64493, 2780998.80803, -0.10000
IE11A07000 20030909Y, 491819.79799, 2781001.19274, -0.10000
IE11A07000 20030909Y, 492223.41809, 2780999.70565, 0.17000
IE11A07000 20030909Y, 492618.88225, 2781001.98875, 0.05000
IE11A07000 20030909Y, 493022.18536, 2780995.63125, -0.44000
IE11A07000 20030909Y, 493423.30100, 2781000.46948, -0.11000
IE11A07000 20030909Y, 493623.47048, 2781007.86835, -0.12000
IE11A07000 20030909Y, 494022.06670, 2781003.48163, -0.54000
IE11A07000 20030909Y, 494646.42035, 2780997.49656, -0.49000
IE11E12200 20030909Y, 499818.30006, 2781000.37431, -0.12000
IE11E12200 20030909Y, 499386.58213, 2781002.26936, -0.44000
IE11E12200 20030909Y, 499019.68425, 2780993.98939, -0.43000
IE11E12200 20030909Y, 498616.77373, 2781000.15447, -0.28000
IE11E12200 20030909Y, 498212.53488, 2781004.28316, -0.51000
IE11E12200 20030909Y, 497811.31962, 2780987.37901, -0.51000
IE11E12200 20030909Y, 497414.19377, 2780998.57388, -0.28000
IE11E12200 20030909Y, 497009.47973, 2780999.36891, -0.61000
IE11E12200 20030909Y, 496621.72376, 2780999.96137, -0.35000
IE11E12200 20030909Y, 496222.57049, 2781000.99770, -0.05000
IE11E12200 20030909Y, 495815.55987, 2780999.67852, -0.17000
IE13C12100 20030909Y, 499804.82601, 2781399.48472, -0.43000
IE13C12100 20030909Y, 499419.51253, 2781402.88961, -0.22000
IE13C12100 20030909Y, 498997.50881, 2781411.98415, -0.63000
IE13C12100 20030909Y, 498581.72973, 2781405.94982, -0.58000
IE13C12100 20030909Y, 498205.84454, 2781402.57488, -0.47000
IE13C12100 20030909Y, 497814.26908, 2781396.64169, -0.40000
IE13C12100 20030909Y, 497404.38216, 2781412.25819, -0.60000
IE13C12100 20030909Y, 497014.95383, 2781399.20216, -0.44000
IE13C12100 20030909Y, 496608.69945, 2781419.60329, -0.87000
IE13C12100 20030909Y, 496217.37650, 2781409.35658, -0.81000
IE13C12100 20030909Y, 495825.23843, 2781408.48921, -0.78000
IE13C12100 20030909Y, 495407.52086, 2781406.33073, -0.64000
IE13C12100 20030909Y, 495008.21902, 2781414.88377, -0.84000
IE13C12100 20030909Y, 494613.12894, 2781406.53385, -0.50000
IE13C12100 20030909Y, 494216.25111, 2781404.71378, -0.24000
IE13C12100 20030909Y, 493820.52935, 2781409.87640, -0.52000
IE13C12100 20030909Y, 493407.17417, 2781390.50009, -0.49000
IE13C12100 20030909Y, 493021.03712, 2781403.41036, -0.24000
IE13C12100 20030909Y, 492610.58713, 2781411.61106, -0.21000
IE13C12100 20030909Y, 492209.57538, 2781414.53688, -0.09000
IE13C12100 20030909Y, 491825.71360, 2781401.95856, 0.14000
IE13C12100 20030909Y, 491397.21820, 2781410.39612, -0.67000
IE13C12100 20030909Y, 491018.79606, 2781404.01151, -0.43000
IE13C12100 20030909Y, 490611.02231, 2781408.31553, -0.67000
IE13C12100 20030909Y, 490215.12762, 2781409.79295, -0.51000
IE13C12100 20030909Y, 489810.69002, 2781409.73032, -0.80000
IE13C12100 20030909Y, 489419.59270, 2781408.39149, -0.70000
IE13C12100 20030909Y, 489016.25241, 2781400.71454, -0.55000
IE13C12100 20030909Y, 488645.32755, 2781408.00987, 0.12000
IE13C12100 20030909Y, 488452.90672, 2781406.78013, 1.77000
IE15D06900 20030909Y, 499815.57237, 2781796.36265, -0.35000
IE15D06900 20030909Y, 499409.52026, 2781793.71115, -0.06000
IE15D06900 20030909Y, 499012.68357, 2781788.28070, -0.04000
IE15D06900 20030909Y, 498606.83931, 2781791.90615, -0.40000
IE15D06900 20030909Y, 498209.67182, 2781787.69840, -0.59000
IE15D06900 20030909Y, 497767.74793, 2781786.80600, -0.60000
IE15D06900 20030909Y, 497411.95828, 2781797.94220, -0.04000
IE15D06900 20030909Y, 497015.24065, 2781791.84921, -0.58000
IE15D06900 20030909Y, 496616.14154, 2781795.60572, -0.72000
IE15D06900 20030909Y, 496208.87015, 2781807.26249, -0.63000
IE15D06900 20030909Y, 495801.13020, 2781794.17108, -0.39000
IE15D06900 20030909Y, 495402.68407, 2781793.64122, -0.60000
IE15D06900 20030909Y, 494998.05865, 2781803.81638, -0.61000
IE15D06900 20030909Y, 494615.64881, 2781793.55273, -0.57000
IE15D06900 20030909Y, 494210.68902, 2781795.94716, 0.00000
IE15D06900 20030909Y, 493811.31582, 2781796.02576, -0.46000
IE15D06900 20030909Y, 493411.10373, 2781793.37039, -0.36000
IE15D06900 20030909Y, 493014.02730, 2781791.54017, -0.32000
IE15D06900 20030909Y, 492627.28165, 2781794.22712, -0.49000
IE15D06900 20030909Y, 492220.21730, 2781803.03686, -0.14000
IE15D06900 20030909Y, 491802.82047, 2781791.02326, -0.02000
IE15D06900 20030909Y, 491420.10717, 2781798.24336, 0.07000
IE15D06900 20030909Y, 491010.51365, 2781794.55066, 0.26000
IE15D06900 20030909Y, 490701.51300, 2781792.85406, -0.06000
IE15D06900 20030909Y, 489813.64554, 2781797.45710, -0.34000
IE15D06900 20030909Y, 488647.10403, 2781798.32975, -0.20000
IE15D06900 20030909Y, 488224.11689, 2781789.86562, -0.06000
IE15D06900 20030909Y, 487934.22950, 2781800.74905, 1.60000
IE17C06900 20030909Y, 499814.29990, 2782197.09216, -0.32000
IE17C06900 20030909Y, 499407.92842, 2782199.83553, -0.54000
IE17C06900 20030909Y, 498988.90945, 2782195.69456, -0.73000
IE17C06900 20030909Y, 498613.07409, 2782208.61459, -0.67000
IE17C06900 20030909Y, 498226.42256, 2782198.76687, 0.05000
IE17C06900 20030909Y, 497820.56413, 2782199.76714, -0.69000
IE17C06900 20030909Y, 497425.07621, 2782200.71776, -0.66000
IE17C06900 20030909Y, 497018.22838, 2782202.60368, -0.66000
IE17C06900 20030909Y, 496619.11445, 2782203.64057, -0.58000
IE17C06900 20030909Y, 496214.79322, 2782197.68581, -0.64000
IE17C06900 20030909Y, 495820.33094, 2782200.91631, -0.30000
IE17C06900 20030909Y, 495412.46355, 2782200.43116, -0.57000
IE17C06900 20030909Y, 495013.81670, 2782194.57888, -0.55000
IE17C06900 20030909Y, 494618.83189, 2782201.38564, -0.02000
IE17C06900 20030909Y, 494206.85296, 2782204.40641, -0.44000
IE17C06900 20030909Y, 493816.77868, 2782199.72391, -0.38000
IE17C06900 20030909Y, 493413.63644, 2782198.69314, -0.47000
IE17C06900 20030909Y, 493017.77564, 2782199.68589, 0.16000
IE17C06900 20030909Y, 492616.43158, 2782201.18370, 0.45000
IE17C06900 20030909Y, 492221.40509, 2782205.31075, -0.47000
IE17C06900 20030909Y, 491792.38704, 2782206.17663, -0.52000
IE17C06900 20030909Y, 491418.30732, 2782205.37358, -0.51000
IE17C06900 20030909Y, 491010.21599, 2782194.58213, -0.38000
IE17C06900 20030909Y, 490609.42900, 2782198.86506, 0.63000
IE17C06900 20030909Y, 490227.99226, 2782195.95279, 1.26000
IE17C06900 20030909Y, 488242.18221, 2782200.39772, 0.20000
IE17C06900 20030909Y, 487836.31379, 2782198.37215, 0.21000
IE19B12100 20030909Y, 499819.16915, 2782610.82160, -0.50000
IE19B12100 20030909Y, 499417.80453, 2782610.65128, -0.18000
IE19B12100 20030909Y, 499015.86380, 2782615.32958, -0.94000
IE19B12100 20030909Y, 498613.44013, 2782605.52183, -0.27000
IE19B12100 20030909Y, 498211.30689, 2782609.21853, -0.34000
IE19B12100 20030909Y, 497801.90065, 2782613.02686, -0.80000
IE19B12100 20030909Y, 497420.85329, 2782608.64028, -0.56000
IE19B12100 20030909Y, 497011.14101, 2782608.51387, -0.50000
IE19B12100 20030909Y, 496613.57080, 2782613.40958, -0.74000
IE19B12100 20030909Y, 496227.72328, 2782610.33439, -0.76000
IE19B12100 20030909Y, 495825.13698, 2782606.66296, -0.59000
IE19B12100 20030909Y, 495409.31347, 2782607.06068, -0.68000
IE19B12100 20030909Y, 495007.33316, 2782610.72042, -0.31000
IE19B12100 20030909Y, 494614.17604, 2782608.77450, -0.24000
IE19B12100 20030909Y, 494212.69373, 2782612.30918, -0.32000
IE19B12100 20030909Y, 493811.48253, 2782606.61732, -0.21000
IE19B12100 20030909Y, 493426.10741, 2782609.29648, -0.81000
IE19B12100 20030909Y, 493015.44175, 2782605.81522, -0.68000
IE19B12100 20030909Y, 492612.13516, 2782601.27382, -0.45000
IE19B12100 20030909Y, 492211.93881, 2782604.63995, -0.65000
IE19B12100 20030909Y, 491827.18965, 2782604.00010, -0.64000
IE19B12100 20030909Y, 491402.54216, 2782603.73740, -0.56000
IE19B12100 20030909Y, 491012.20430, 2782596.49249, -0.56000
IE19B12100 20030909Y, 490620.05552, 2782610.47613, -0.74000
IE19B12100 20030909Y, 490215.35465, 2782605.14980, -0.24000
IE19B12100 20030909Y, 489811.90849, 2782604.37346, 0.01000
