year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1977.0000     294.0000       0.2422       0.0000      14.0000      32.0000       0.3200     227.3100     315.7300      -0.1100     178.8761     -30.2700      12.9400      -2.7300     571.8524      31.0705      -2.1990    1661.0000      38.3800     572.7000  317553.0000       3.1100       0.2200      30.2700     -12.9400      -2.7300       1.1100       2.0500       3.2700       0.0000       0.0000       0.0000      29.7500     572.0000
   1977.0000     294.0000       0.2647       0.0000      15.0000      53.0000       0.3200     227.3200     315.7200      -0.1100     178.8793     -26.0400      15.3200     -13.5000     600.2073      50.6118     -62.7768    1661.0000      42.6600     605.6000  484839.0000       4.8200       5.9500      26.0400     -15.3200     -13.5000       2.4400       1.5400       4.7900       0.9400     679.6000  753434.0000      31.6500     598.7000
   1977.0000     294.0000       0.2872       0.0000      17.0000      14.0000       0.3200     227.3200     315.7200      -0.1000     178.8926     -33.4700      -0.3900      -5.3900     566.2897      27.6467     -24.6551    1661.0000      39.3800     567.5000  302977.0000       0.0000       2.4900      33.4700       0.3900      -5.3900       0.6300       1.2100       2.3800       0.0000       0.0000       0.0000      29.2100     565.3000
   1977.0000     294.0000       0.3097       0.0000      18.0000      35.0000       0.3200     227.3300     315.7000      -0.1000     178.8859     -33.2300       7.3900       2.5800     562.9398       7.5658       3.2426    1661.0000      37.4000     563.0000  220161.0000       0.7700      -0.3300      33.2300      -7.3900       2.5800       0.3200       1.4600       1.3200       0.0000       0.0000       0.0000      28.3800     565.0000
   1977.0000     294.0000       0.3322       0.0000      19.0000      56.0000       0.3200     227.3300     315.7000      -0.1000     178.8992     -31.5500      12.9100      -2.4700     578.5929      47.9757     -26.8716    1661.0000      38.2000     581.2000  326275.0000       4.7400       2.6500      31.5500     -12.9100      -2.4700       1.5000       2.9800       2.0300       0.0000       0.0000       0.0000      28.3600     573.6000
   1977.0000     294.0000       0.3547       0.0000      21.0000      17.0000       0.3200     227.3400     315.6900      -0.1000     178.9025     -28.4500      17.9500      -6.9000     563.4415      36.5349     -23.1712    1661.0000      36.9300     565.1000  263044.0000       3.7100       2.3500      28.4500     -17.9500      -6.9000       1.7600       3.0000       1.3200       0.0000       0.0000       0.0000      27.5300     567.1000
   1977.0000     294.0000       0.3772       0.0000      22.0000      38.0000       0.3200     227.3400     315.6800      -0.1000     178.9058     -27.7100      19.5600       2.7600     579.6124      52.7489      10.3622    1661.0000      39.2400     582.1000  403283.0000       5.2000      -1.0200      27.7100     -19.5600       2.7600       0.9500       1.8300       1.0700       0.0000       0.0000       0.0000      28.7100     575.6000
   1977.0000     294.0000       0.3997       0.0000      23.0000      59.0000       0.3200     227.3500     315.6800      -0.1000     178.9191     -30.3000      14.1900       3.1900     563.8577      28.2678      16.2628    1661.0000      38.9300     564.8000  283275.0000       2.8700      -1.6500      30.3000     -14.1900       3.1900       1.6600       3.1200       4.2600       0.8900     708.1000  929319.0000      28.9700     567.6000
   1977.0000     294.0000       0.4222       0.0000      25.0000      20.0000       0.3200     227.3600     315.6700      -0.1000     178.9224     -24.4600      22.0400      -8.3500     588.0099      57.9657     -22.8018    1661.0000      45.6300     591.3000  435956.0000       5.6300       2.2100      24.4600     -22.0400      -8.3500       1.5200       2.5600       1.6500       0.0000       0.0000       0.0000      32.5000     584.2000
   1977.0000     294.0000       0.4447       0.0000      26.0000      41.0000       0.3200     227.3600     315.6600      -0.1000     178.9257     -22.0700      25.2700       2.1200     584.6608      68.6818       4.7263    1661.0000      39.4400     588.7000  410920.0000       6.7000      -0.4600      22.0700     -25.2700       2.1200       2.0100       2.0700       3.6700       0.0000       0.0000       0.0000      28.2900     586.6000
   1977.0000     294.0000       0.4672       0.0000      28.0000       2.0000       0.3200     227.3700     315.6600      -0.1000     178.9390     -24.2500      19.9500       8.0800     594.0731      34.6702      71.8023    1661.0000      41.8200     599.4000  462801.0000       3.3400      -6.8800      24.2500     -19.9500       8.0800       3.8700       4.5900       4.4600       0.0000       0.0000       0.0000      31.0100     594.7000
   1977.0000     294.0000       0.4897       0.0000      29.0000      23.0000       0.3200     227.3700     315.6500      -0.1000     178.9423     -29.1400      14.7700      -8.8400     568.6227      34.7785     -11.4359    1661.0000      40.3600     569.8000  383091.0000       3.5000       1.1500      29.1400     -14.7700      -8.8400       0.9100       1.9700       2.5700       0.0000       0.0000       0.0000      29.4400     565.2000
   1977.0000     294.0000       0.5122       0.0000      30.0000      44.0000       0.3200     227.3800     315.6400      -0.1000     178.9456     -30.8900      12.9800       3.2400     567.0103      33.1901       4.6593    1661.0000      38.2400     568.0000  327120.0000       3.3500      -0.4700      30.8900     -12.9800       3.2400       0.4500       1.1900       2.4600       0.0000       0.0000       0.0000      29.4300     567.1000
   1977.0000     294.0000       0.5347       0.0000      32.0000       5.0000       0.3200     227.3800     315.6400      -0.1000     178.9589     -33.1300       9.4400      -4.3700     555.8636      16.0122      -2.5235    1661.0000      38.7400     556.1000  249894.0000       1.6500       0.2600      33.1300      -9.4400      -4.3700       0.3800       0.7200       1.1400       0.0000       0.0000       0.0000      27.6100     555.1000
   1977.0000     294.0000       0.5572       0.0000      33.0000      26.0000       0.3200     227.3900     315.6300      -0.0900     178.9622     -31.6500       5.7500     -11.5800     562.5472      14.6326     -31.1664    1661.0000      42.1600     563.6000  316578.0000       1.4900       3.1700      31.6500      -5.7500     -11.5800       0.3900       2.5800       2.2700       0.0000       0.0000       0.0000      30.2700     567.1000
   1977.0000     294.0000       0.5797       0.0000      34.0000      47.0000       0.3200     227.3900     315.6200      -0.0900     178.9655     -29.2500       2.3800     -17.7700     569.6537      -2.4856     -45.8337    1661.0000      39.6300     571.5000  401941.0000      -0.2500       4.6000      29.2500      -2.3800     -17.7700       1.9100       2.4500       3.5500       0.0000       0.0000       0.0000      28.9500     574.1000
   1977.0000     294.0000       0.6692       0.0000      40.0000       9.0000       0.3200     227.4100     315.5900      -0.0900     178.9884      -0.0000      -0.0000       0.0000     574.3249      43.1837      29.4785    1661.0000      40.3900     576.7000  369515.0000       4.3000      -2.9300       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.7200     572.7000
   1977.0000     294.0000       0.7142       0.0000      42.0000      51.0000       0.3200     227.4200     315.5800      -0.0900     179.0050     -17.8100      27.9400       1.6400     574.2050      41.1595      15.9796    1661.0000      38.9800     575.9000  319863.0000       4.1000      -1.5900      17.8100     -27.9400       1.6400       0.8600       0.2400       0.7200       0.0000       0.0000       0.0000      28.7300     569.8000
   1977.0000     294.0000       0.7592       0.0000      45.0000      33.0000       0.3200     227.4300     315.5600      -0.0900     179.0116     -12.6400      28.7700      10.8900     602.2437      66.3819       3.2782    1661.0000      43.1600     605.9000  527585.0000       6.2900      -0.3100      12.6400     -28.7700      10.8900       1.8900       2.5900       3.3700       0.0000       0.0000       0.0000      31.7100     600.8000
   1977.0000     294.0000       0.7597       0.0000      45.0000      35.0000       0.3200     227.4300     315.5600      -0.0900     179.0119      -0.0000      -0.0000       0.0000     614.3727      67.5018      52.5526    1661.0000      42.9900     620.3000  451474.0000       6.2700      -4.8600       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      31.0200     617.4000
   1977.0000     294.0000       0.8050       0.0000      48.0000      18.0000       0.3200     227.4500     315.5500      -0.0900     179.0286     -30.3000     -12.3600      12.1300     567.6709      28.6080      41.4408    1661.0000      40.8800     569.9000  405070.0000       0.0000      -4.1700      30.3000      12.3600      12.1300       1.5800       2.2600       1.2500       1.0100     668.2000  811647.0000      30.5600     567.5000
   1977.0000     294.0000       0.8500       0.0000      51.0000       0.0000       0.3200     227.4600     315.5400      -0.0800     179.0453     -34.1100       0.8800      11.2000     555.8702      -4.8510      23.7847    1661.0000      38.5700     556.4000  266471.0000      -0.5000      -2.4500      34.1100      -0.8800      11.2000       0.3900       1.1900       1.1800       0.0000       0.0000       0.0000      28.2000     557.9000
   1977.0000     294.0000       0.8950       0.0000      53.0000      42.0000       0.3200     227.4700     315.5200      -0.0800     179.0518     -32.4800      14.2600       8.0300     563.6622      31.3162      13.7969    1661.0000      39.0800     564.7000  210455.0000       3.1800      -1.4000      32.4800     -14.2600       8.0300       0.4600       0.8900       1.8600       0.0000       0.0000       0.0000      28.2200     558.9000
   1977.0000     294.0000       0.9400       0.0000      56.0000      24.0000       0.3200     227.4800     315.5100      -0.0800     179.0684     -28.5300      22.2800      -7.0400     583.8470      61.1587      17.4230    1661.0000      38.9100     587.3000  322504.0000       5.9800      -1.7000      28.5300     -22.2800      -7.0400       0.2200       0.3100       1.5500       0.0000       0.0000       0.0000      29.3300     582.4000
   1977.0000     294.0000       0.9850       0.0000      59.0000       6.0000       0.3200     227.4900     315.4900      -0.0800     179.0750     -27.0900       9.2100     -21.8000     584.1320      30.1019     -75.0321    1661.0000      37.5600     589.7000  344025.0000       2.9500       7.3100      27.0900      -9.2100     -21.8000       1.7800       2.6900       3.1200       0.0000       0.0000       0.0000      27.5400     585.1000
   1977.0000     294.0000       1.0300       1.0000       1.0000      48.0000       0.3200     227.5000     315.4800      -0.0800     179.0916     -32.4400       7.0400      10.3600     568.7408      42.8637       7.2672    1661.0000      41.1300     570.4000  293882.0000       4.3100      -0.7300      32.4400      -7.0400      10.3600       1.3200       5.1800       2.8900       0.0000       0.0000       0.0000      30.5300     564.1000
   1977.0000     294.0000       1.0750       1.0000       4.0000      30.0000       0.3200     227.5100     315.4700      -0.0800     179.1082     -34.3300       8.4800      -4.9300     547.6648      10.7069     -19.0328    1661.0000      39.0200     548.1000  165467.0000       1.1200       1.9900      34.3300      -8.4800      -4.9300       2.0200       2.1900       5.6100       0.0000       0.0000       0.0000      28.8500     552.8000
   1977.0000     294.0000       1.1200       1.0000       7.0000      12.0000       0.3200     227.5200     315.4500      -0.0800     179.1148     -24.5800      28.4600       2.7600     594.8049      81.2666      14.2524    1661.0000      40.6000     600.5000  390757.0000       7.7800      -1.3600      24.5800     -28.4600       2.7600       1.1400       0.6200       1.9400       0.0000       0.0000       0.0000      29.6300     591.4000
   1977.0000     294.0000       1.1650       1.0000       9.0000      54.0000       0.3200     227.5300     315.4300      -0.0700     179.1214     -20.8300       5.8100     -28.5600     613.9288      13.7176     -41.7562    1661.0000      33.4100     615.5000  411872.0000       1.2800       3.8900      20.8300      -5.8100     -28.5600       3.4200       6.6600       1.4100       1.2100     669.5000  826200.0000      24.4700     616.7000
   1977.0000     294.0000       1.2100       1.0000      12.0000      36.0000       0.3200     227.5400     315.4200      -0.0700     179.1380     -35.4100      14.1200       2.5900     553.9844      33.3979       3.2934    1661.0000      37.2000     555.0000  178038.0000       3.4500      -0.3400      35.4100     -14.1200       2.5900       1.6000       3.8900       1.1000       0.7500     689.1000 1032854.0000      26.7900     550.4000
   1977.0000     294.0000       1.2550       1.0000      15.0000      18.0000       0.3200     227.5500     315.4100      -0.0700     179.1546     -26.7200      24.6600       2.8600     572.4304      58.2463     -11.4498    1661.0000      37.3700     575.5000  352734.0000       5.8100       1.1400      26.7200     -24.6600       2.8600       2.8200       1.8000       5.7100       0.0000       0.0000       0.0000      26.2400     570.3000
   1977.0000     294.0000       1.3000       1.0000      18.0000       0.0000       0.3200     227.5600     315.4000      -0.0700     179.1712     -32.1400      12.4400       9.3100     553.5231      30.5591      -6.1442    1661.0000      37.6300     554.4000  204981.0000       3.1600       0.0000      32.1400     -12.4400       9.3100       1.6600       1.3100       8.4200       0.0000       0.0000       0.0000      29.0800     555.7000
   1977.0000     294.0000       1.3450       1.0000      20.0000      42.0000       0.3200     227.5700     315.3800      -0.0700     179.1778     -34.4200      13.4400       0.1500     551.8898      29.8893      -1.2540    1661.0000      35.1900     552.7000  140515.0000       3.1000       0.1300      34.4200     -13.4400       0.1500       0.6900       1.6800       5.0700       0.0000       0.0000       0.0000      27.3400     551.7000
   1977.0000     294.0000       1.3900       1.0000      23.0000      24.0000       0.3200     227.5800     315.3700      -0.0700     179.1944     -31.2600      18.2400      -5.0400     573.2040      54.5875     -15.2789    1661.0000      40.7200     576.0000  297195.0000       5.4400       1.5200      31.2600     -18.2400      -5.0400       1.8500       2.9400       1.4100       0.0000       0.0000       0.0000      30.4200     568.2000
   1977.0000     294.0000       1.4350       1.0000      26.0000       6.0000       0.3200     227.5900     315.3500      -0.0600     179.2010     -30.3000      21.2200      -7.0500     578.4086      62.4267     -24.8919    1661.0000      39.6800     582.3000  329787.0000       6.1600       2.4500      30.3000     -21.2200      -7.0500       0.7100       2.1700       1.8000       0.0000       0.0000       0.0000      28.9600     573.0000
   1977.0000     294.0000       1.4800       1.0000      28.0000      48.0000       0.3200     227.6000     315.3400      -0.0600     179.2176     -13.6000     -11.6900     -33.8300     645.7726     -48.5559     -58.1382    1661.0000      37.7700     650.2000  456967.0000      -4.3000       5.1300      13.6000      11.6900     -33.8300       3.2500       3.4300       1.0600       0.0000       0.0000       0.0000      28.2600     653.4000
   1977.0000     294.0000       1.5250       1.0000      31.0000      30.0000       0.3200     227.6100     315.3200      -0.0600     179.2242     -35.4600     -12.7000       2.4100     560.3021     -62.6499      -2.6568    1661.0000      38.5100     563.8000  395169.0000      -6.3800       0.2700      35.4600      12.7000       2.4100       0.6900       1.5000       1.7800       0.0000       0.0000       0.0000      27.8500     572.1000
   1977.0000     294.0000       1.5700       1.0000      34.0000      12.0000       0.3200     227.6300     315.3100      -0.0600     179.2408     -37.7000      -4.0400       5.2500     552.2855     -37.1669      13.5281    1661.0000      41.7200     553.7000  271389.0000      -3.8500      -1.4000      37.7000       4.0400       5.2500       0.7500       1.6100       3.3500       0.0000       0.0000       0.0000      30.5600     558.1000
   1977.0000     294.0000       1.6150       1.0000      36.0000      54.0000       0.3200     227.6300     315.2900      -0.0600     179.2474     -28.9400     -24.0500      -4.0100     593.9685    -104.4120     -33.4004    1661.0000      32.6800     604.0000  257820.0000      -9.9700       3.1700      28.9400      24.0500      -4.0100       0.5600       2.1700       2.2100       0.0000       0.0000       0.0000      23.3500     611.5000
   1977.0000     294.0000       1.6600       1.0000      39.0000      36.0000       0.3200     227.6500     315.2800      -0.0600     179.2640     -19.0400      -8.5000      34.0200     594.4695     -99.2668      96.6449    1661.0000      41.9000     610.4000  378039.0000       0.0000      -9.1100      19.0400       8.5000      34.0200       1.8200       2.5600       0.5900       1.2100     672.7000 1137844.0000      31.2000     608.6000
   1977.0000     294.0000       1.7050       1.0000      42.0000      18.0000       0.3200     227.6600     315.2700      -0.0500     179.2806     -29.2300       1.4100      11.2000     610.9919     -96.6623      59.0187    1661.0000      40.4200     621.4000  437496.0000      -8.9900      -5.4500      29.2300      -1.4100      11.2000       3.6300      16.1700       6.1400       1.4000     655.4000  875057.0000      28.7900     633.2000
   1977.0000     294.0000       1.7500       1.0000      45.0000       0.0000       0.3200     227.6700     315.2500      -0.0500     179.2872     -34.6100      11.2300      10.4900     549.6583      25.8251       6.2428    1661.0000      39.5000     550.3000  188069.0000       2.6900      -0.6500      34.6100     -11.2300      10.4900       1.3700       2.4700       4.0700       0.0000       0.0000       0.0000      30.1000     550.9000
   1977.0000     294.0000       1.7950       1.0000      47.0000      42.0000       0.3200     227.6800     315.2400      -0.0500     179.3037     -38.4100      -3.1100       1.1000     544.3487      30.4338       1.1419    1661.0000      36.8400     545.2000  132310.0000       0.0000      -0.1200      38.4100       3.1100       1.1000       0.4300       1.9500       0.7500       0.9500     708.3000  908321.0000      27.8000     541.8000
   1977.0000     294.0000       1.8400       1.0000      50.0000      24.0000       0.3200     227.6900     315.2200      -0.0500     179.3104     -31.8200      12.8500      13.7000     561.4869      36.4081      12.2774    1661.0000      38.9200     562.8000  273114.0000       3.7100      -1.2500      31.8200     -12.8500      13.7000       1.7900       3.8800       5.9800       0.0000       0.0000       0.0000      28.3800     557.2000
   1977.0000     294.0000       1.8850       1.0000      53.0000       6.0000       0.3200     227.7000     315.2100      -0.0500     179.3269     -33.0700      14.9900      12.0700     561.7758      25.0189      27.4043    1661.0000      41.2200     563.0000  225053.0000       2.5500      -2.7900      33.0700     -14.9900      12.0700       1.0500       1.4700       1.7000       0.0000       0.0000       0.0000      29.2800     558.3000
   1977.0000     294.0000       1.9300       1.0000      55.0000      48.0000       0.3200     227.7100     315.2000      -0.0500     179.3436     -30.2400      16.4800      16.5900     569.2959      37.8126      47.2085    1661.0000      37.1900     572.5000  300531.0000       3.8000      -4.7300      30.2400     -16.4800      16.5900       3.0600       3.6800       1.6400       0.0000       0.0000       0.0000      26.9500     565.8000
   1977.0000     294.0000       1.9750       1.0000      58.0000      30.0000       0.3200     227.7200     315.1800      -0.0500     179.3501     -37.2600     -12.4900      -0.2700     544.2941     -62.1107      17.3118    1661.0000      37.8800     548.1000  252802.0000      -6.5100      -1.8100      37.2600      12.4900      -0.2700       0.7400       1.3900       4.7000       1.1400     646.8000 1029112.0000      26.8300     555.3000
   1977.0000     294.0000       2.0200       2.0000       1.0000      12.0000       0.3200     227.7300     315.1700      -0.0400     179.3668     -38.6200      -9.9300       6.7700     539.7032     -53.2988       8.8036    1661.0000      37.4600     542.4000  198000.0000      -5.6400      -0.9300      38.6200       9.9300       6.7700       0.2600       0.7800       1.7900       0.0000       0.0000       0.0000      27.5700     548.0000
   1977.0000     294.0000       2.0650       2.0000       3.0000      54.0000       0.3200     227.7400     315.1500      -0.0400     179.3733     -36.9500      11.7900       7.8100     539.8857      20.7403      15.2802    1661.0000      37.8500     540.5000  156494.0000       2.2000      -1.6200      36.9500     -11.7900       7.8100       0.7900       2.4500       0.3500       2.0900     533.4000  537750.0000      27.3700     539.3000
   1977.0000     294.0000       2.1100       2.0000       6.0000      36.0000       0.3200     227.7500     315.1400      -0.0400     179.3899     -34.5000      12.5600      12.0500     549.9039      41.4440       6.3527    1661.0000      38.1700     551.5000  189457.0000       4.3100      -0.6600      34.5000     -12.5600      12.0500       0.5100       6.4000       7.2900       0.0000       0.0000       0.0000      27.2600     546.0000
   1977.0000     294.0000       2.1550       2.0000       9.0000      18.0000       0.3200     227.7600     315.1300      -0.0400     179.4065     -37.5300       9.7600       8.3000     535.1628      15.7898       2.1492    1661.0000      36.8600     535.4000  151765.0000       1.6900      -0.2300      37.5300      -9.7600       8.3000       0.2600       1.6000       1.9300       0.0000       0.0000       0.0000      26.8200     532.9000
   1977.0000     294.0000       2.2000       2.0000      12.0000       0.0000       0.3200     227.7700     315.1100      -0.0400     179.4131     -37.8000      13.5700      -0.2100     532.6149      15.7146      -7.5334    1661.0000      36.4400     532.9000  124585.0000       1.6900       0.8100      37.8000     -13.5700      -0.2100       0.5100       0.6300       2.9300       0.0000       0.0000       0.0000      27.4200     534.3000
   1977.0000     294.0000       2.2450       2.0000      14.0000      42.0000       0.3200     227.7800     315.0900      -0.0400     179.4197     -35.7500      13.3100      12.9100     529.6971      12.4830      16.4659    1661.0000      36.7100     530.1000  167253.0000       1.3500      -1.7800      35.7500     -13.3100      12.9100       1.0400       1.5200       0.9300       0.0000       0.0000       0.0000      27.8700     534.4000
   1977.0000     294.0000       2.2900       2.0000      17.0000      24.0000       0.3200     227.7900     315.0800      -0.0300     179.4363     -39.6100       7.5300      -6.7300     527.3093      21.7013     -26.0886    1661.0000      33.9700     528.4000  112946.0000       0.0000       2.8300      39.6100      -7.5300      -6.7300       0.6500       2.3100       3.1900       0.0000       0.0000       0.0000      25.4300     525.7000
   1977.0000     294.0000       2.3350       2.0000      20.0000       6.0000       0.3200     227.8100     315.0700      -0.0300     179.4529     -35.3900      18.2300     -10.5800     536.4073      31.5240     -28.7247    1661.0000      35.0500     538.1000  166935.0000       0.0000       3.0600      35.3900     -18.2300     -10.5800       0.8400       0.6700       2.4900       0.0000       0.0000       0.0000      25.7800     535.8000
   1977.0000     294.0000       2.3800       2.0000      22.0000      48.0000       0.3200     227.8100     315.0500      -0.0300     179.4595     -30.0200      21.7800     -19.6200     552.6240      42.2310     -77.3009    1661.0000      30.6700     559.6000  200950.0000       4.3700       7.9400      30.0200     -21.7800     -19.6200       0.5100       1.5900       1.7100       0.0000       0.0000       0.0000      23.4300     557.5000
   1977.0000     294.0000       2.4250       2.0000      25.0000      30.0000       0.3200     227.8300     315.0400      -0.0300     179.4761     -31.5000      21.4900     -14.2900     564.6946      54.6723     -73.6840    1661.0000      33.0100     572.1000  237852.0000       5.5300       7.4000      31.5000     -21.4900     -14.2900       1.5400       0.5400       2.9900       0.0000       0.0000       0.0000      25.0500     568.6000
   1977.0000     294.0000       2.4700       2.0000      28.0000      12.0000       0.3200     227.8400     315.0300      -0.0300     179.4927     -37.2300      12.9800      -5.1500     536.3386      15.5434     -15.9248    1661.0000      37.3500     536.8000  120255.0000       1.6600       1.7000      37.2300     -12.9800      -5.1500       1.1200       1.9800       2.5700       0.0000       0.0000       0.0000      29.1000     537.1000
   1977.0000     294.0000       2.5150       2.0000      30.0000      54.0000       0.3200     227.8500     315.0100      -0.0300     179.4993     -23.0200      14.7200     -26.8500     575.8031      36.4283     -74.9333    1661.0000      38.3600     581.8000  340705.0000       3.6200       7.4000      23.0200     -14.7200     -26.8500       6.0000       2.4300       4.5200       1.5400     648.3000 1214416.0000      29.3300     578.0000
   1977.0000     294.0000       2.5600       2.0000      33.0000      36.0000       0.3200     227.8600     315.0000      -0.0300     179.5159     -35.6000      16.0300       6.9300     545.4794      21.3366      18.2046    1661.0000      38.3000     546.2000  169329.0000       2.2400      -1.9100      35.6000     -16.0300       6.9300       0.5300       0.8900       0.9800       0.0000       0.0000       0.0000      28.3700     542.4000
   1977.0000     294.0000       2.6050       2.0000      36.0000      18.0000       0.3200     227.8700     314.9900      -0.0200     179.5325     -31.2000      24.0100      -7.2100     558.5142      56.2394     -27.2576    1661.0000      37.7000     562.0000  242884.0000       5.7500       2.7800      31.2000     -24.0100      -7.2100       0.6100       0.5500       2.5400       0.0000       0.0000       0.0000      26.9500     556.4000
   1977.0000     294.0000       2.6500       2.0000      39.0000       0.0000       0.3200     227.8800     314.9700      -0.0200     179.5391     -31.3700      23.4500      -8.9100     563.4340      53.8555     -33.6267    1661.0000      35.4700     567.0000  255939.0000       5.4600       3.4000      31.3700     -23.4500      -8.9100       0.6600       1.4000       0.8800       0.0000       0.0000       0.0000      26.9100     560.0000
   1977.0000     294.0000       2.6950       2.0000      41.0000      42.0000       0.3200     227.8900     314.9500      -0.0200     179.5457     -33.2400      20.2500      -8.0100     552.3348      39.3981     -27.0823    1661.0000      39.2300     554.4000  238564.0000       4.0800       2.8000      33.2400     -20.2500      -8.0100       1.0500       1.8000       1.1700       0.0000       0.0000       0.0000      28.6100     549.3000
   1977.0000     294.0000       2.7400       2.0000      44.0000      24.0000       0.3200     227.9000     314.9400      -0.0200     179.5623     -27.8400      21.5000     -16.7000     557.1133      41.4007     -22.4377    1661.0000      40.8600     559.1000  274215.0000       4.2500       2.3000      27.8400     -21.5000     -16.7000       2.4600       1.0200       6.0000       0.0000       0.0000       0.0000      30.0000     554.1000
   1977.0000     294.0000       2.7850       2.0000      47.0000       6.0000       0.3200     227.9100     314.9300      -0.0200     179.5789     -32.6400      21.0300       6.8900     548.4695      38.0642     -23.7159    1661.0000      37.1900     550.3000  249134.0000       3.9700       2.4700      32.6400     -21.0300       6.8900       1.1400       1.3400       2.2200       0.0000       0.0000       0.0000      27.8000     544.0000
   1977.0000     294.0000       2.8300       2.0000      49.0000      48.0000       0.3200     227.9200     314.9100      -0.0200     179.5855     -24.7200      29.0000      -9.4600     561.5140      67.3541     -17.1800    1661.0000      38.5100     565.8000  297159.0000       6.8400       1.7400      24.7200     -29.0000      -9.4600       4.1800       1.3100       4.5300       0.0000       0.0000       0.0000      29.2900     559.1000
