       2      10      22      99      20      45       0     -999.000
      Alt            U            V       U_quality    V_quality
      35.0000      1.86824     -8.01083    0.0430693    0.0224300
      45.0000      1.78885     -8.76191    0.0379553    0.0197435
      55.0000      2.02149     -9.33217    0.0315848    0.0164949
      65.0000      2.11947     -9.70616    0.0261379    0.0137292
      75.0000      2.10561     -9.95289    0.0222410    0.0117397
      85.0000      2.11156     -10.0972    0.0205191    0.0108448
      95.0000      2.10463     -10.1996    0.0202245    0.0106986
      105.000      2.11685     -10.2912    0.0198901    0.0105367
      115.000      2.13658     -10.3770    0.0193242    0.0102367
      125.000      2.14285     -10.4374    0.0192073    0.0101807
      135.000      2.16353     -10.4910    0.0191361    0.0101465
      145.000      2.20511     -10.5358    0.0188582    0.0100169
      155.000      2.23740     -10.5726    0.0185951   0.00987856
      165.000      2.24789     -10.6099    0.0183928   0.00976634
      175.000      2.29302     -10.6393    0.0183339   0.00973084
      185.000      2.33110     -10.6615    0.0180550   0.00958617
      195.000      2.37032     -10.6699    0.0184266   0.00978787
      205.000      2.39140     -10.6804    0.0181262   0.00962463
      215.000      2.41685     -10.7116    0.0181599   0.00964845
      225.000      2.46030     -10.7403    0.0188965    0.0100459
      235.000      2.47259     -10.7626    0.0187343   0.00995679
      245.000      2.50390     -10.7730    0.0199212    0.0105734
      255.000      2.46524     -10.7922    0.0192028    0.0101710
      265.000      2.47217     -10.7912    0.0207842    0.0110339
      275.000      2.44582     -10.8155    0.0194448    0.0103274
      285.000      2.49121     -10.8152    0.0206468    0.0109913
      295.000      2.45790     -10.8382    0.0199523    0.0105937
      305.000      2.47722     -10.8379    0.0206800    0.0110032
      315.000      2.47765     -10.8539    0.0204005    0.0108505
      325.000      2.49576     -10.8461    0.0211170    0.0112535
      335.000      2.49842     -10.8638    0.0210087    0.0111667
      345.000      2.51547     -10.8709    0.0215958    0.0114698
      355.000      2.51976     -10.8744    0.0217726    0.0115543
      365.000      2.49707     -10.8825    0.0225170    0.0119688
      375.000      2.51026     -10.8806    0.0226868    0.0120878
      385.000      2.47940     -10.8900    0.0226903    0.0120666
      395.000      2.48695     -10.8933    0.0234644    0.0125019
      405.000      2.48282     -10.8990    0.0228804    0.0122011
      415.000      2.50168     -10.8927    0.0239104    0.0127920
      425.000      2.45087     -10.9065    0.0233347    0.0124502
      435.000      2.48070     -10.8981    0.0259682    0.0138872
      445.000      2.44098     -10.9202    0.0235305    0.0125506
      455.000      2.46509     -10.9082    0.0261526    0.0139779
      465.000      2.45656     -10.9285    0.0239887    0.0127943
      475.000      2.51046     -10.9391    0.0248890    0.0132628
      485.000      2.52209     -10.9571    0.0239820    0.0127662
      495.000      2.53428     -10.9629    0.0254204    0.0135516
      505.000      2.53523     -10.9705    0.0252834    0.0134720
      515.000      2.55679     -10.9807    0.0254518    0.0135628
      525.000      2.58479     -10.9799    0.0249582    0.0133458
      535.000      2.61544     -10.9936    0.0252069    0.0134913
      545.000      2.64860     -11.0048    0.0257861    0.0138137
      555.000      2.70031     -11.0079    0.0255250    0.0136082
      565.000      2.74226     -10.9971    0.0263857    0.0140847
      575.000      2.80754     -11.0060    0.0259762    0.0138336
      585.000      2.79479     -10.9959    0.0276221    0.0147627
      595.000      2.79000     -10.9853    0.0275121    0.0146824
      605.000      2.86924     -10.9901    0.0296819    0.0158891
      615.000      2.91066     -11.0008    0.0261779    0.0140013
      625.000      2.95234     -11.0083    0.0294696    0.0157936
      635.000      2.93951     -11.0121    0.0266495    0.0142313
      645.000      3.03956     -11.0404    0.0285839    0.0152920
      655.000      3.01640     -11.0644    0.0274291    0.0147070
      665.000      3.08047     -11.0728    0.0289165    0.0155400
      675.000      3.13183     -11.0646    0.0275944    0.0147893
      685.000      3.15051     -11.0712    0.0290300    0.0155460
      695.000      3.16076     -11.0983    0.0278715    0.0148735
      705.000      3.17699     -11.1152    0.0282983    0.0151188
      715.000      3.17380     -11.1047    0.0293340    0.0156829
      725.000      3.18770     -11.1079    0.0287984    0.0154367
      735.000      3.23692     -11.1215    0.0288362    0.0154883
      745.000      3.24339     -11.1153    0.0283532    0.0152113
      755.000      3.28500     -11.1080    0.0311076    0.0167186
      765.000      3.31186     -11.1021    0.0297006    0.0158640
      775.000      3.32737     -11.1250    0.0338956    0.0181227
      785.000      3.27572     -11.1424    0.0302933    0.0161727
      795.000      3.30401     -11.1512    0.0350177    0.0187009
      805.000      3.30600     -11.2050    0.0289004    0.0153805
      815.000      3.32229     -11.2134    0.0312679    0.0167156
      825.000      3.31023     -11.2332    0.0302652    0.0161467
      835.000      3.33872     -11.2455    0.0342374    0.0183711
      845.000      3.37739     -11.2574    0.0311819    0.0166503
      855.000      3.37626     -11.2914    0.0313733    0.0168660
      865.000      3.42014     -11.3359    0.0301568    0.0161275
      875.000      3.40881     -11.4047    0.0293448    0.0157773
      885.000      3.38827     -11.4331    0.0287560    0.0152816
      895.000      3.36975     -11.4354    0.0280633    0.0150455
      905.000      3.37568     -11.4637    0.0291873    0.0155691
      915.000      3.39305     -11.4684    0.0282691    0.0151854
      925.000      3.40260     -11.4935    0.0304653    0.0163642
      935.000      3.35250     -11.5401    0.0313156    0.0167915
      945.000      3.37314     -11.5350    0.0378059    0.0203563
      955.000      3.43514     -11.5260    0.0343868    0.0184567
      965.000      3.47795     -11.5404    0.0452649    0.0244758
      975.000      3.39030     -11.6032    0.0354200    0.0190826
      985.000      3.36257     -11.6560    0.0447321    0.0242152
      995.000      3.39772     -11.7063    0.0493971    0.0265107
       2      10      22      99      22      15       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000      2.04978     -7.19539    0.0216536    0.0172975
      25.0000      2.00761     -7.77215    0.0162670    0.0130847
      35.0000      1.82408     -8.43504    0.0139387    0.0112114
      45.0000      1.71128     -8.88912    0.0133810    0.0105724
      55.0000      1.62768     -9.21707    0.0131671    0.0100197
      65.0000      1.57228     -9.44351    0.0141248    0.0101059
      75.0000      1.77851     -9.66472    0.0157648    0.0103253
      85.0000      2.09252     -9.86733    0.0165920    0.0101297
      95.0000      2.16980     -10.0478    0.0168949    0.0100436
      105.000      2.18282     -10.1868    0.0156867   0.00940319
      115.000      2.23041     -10.2674    0.0147079   0.00877817
      125.000      2.21466     -10.3161    0.0145649   0.00867729
      135.000      2.19414     -10.3622    0.0143847   0.00858548
      145.000      2.21720     -10.3956    0.0142964   0.00855832
      155.000      2.23961     -10.4286    0.0144383   0.00864677
      165.000      2.23854     -10.4705    0.0143466   0.00864032
      175.000      2.23975     -10.4964    0.0143138   0.00861048
      185.000      2.26085     -10.5142    0.0137294   0.00830725
      195.000      2.28829     -10.5137    0.0142416   0.00855623
      205.000      2.31457     -10.5184    0.0139687   0.00842779
      215.000      2.31711     -10.5516    0.0140296   0.00845810
      225.000      2.32805     -10.5792    0.0145999   0.00886032
      235.000      2.30674     -10.6066    0.0142985   0.00866530
      245.000      2.30216     -10.6244    0.0155652   0.00948718
      255.000      2.25986     -10.6666    0.0145473   0.00882923
      265.000      2.26052     -10.6796    0.0163066   0.00997093
      275.000      2.20834     -10.7100    0.0149769   0.00914588
      285.000      2.22943     -10.7121    0.0160433   0.00984196
      295.000      2.21860     -10.7450    0.0150635   0.00924001
      305.000      2.24361     -10.7544    0.0158520   0.00972603
      315.000      2.23204     -10.7847    0.0153121   0.00940172
      325.000      2.24153     -10.7899    0.0161888   0.00993815
      335.000      2.23345     -10.8128    0.0159334   0.00977239
      345.000      2.24232     -10.8258    0.0164537    0.0100943
      355.000      2.23904     -10.8447    0.0165779    0.0101794
      365.000      2.23496     -10.8624    0.0171464    0.0105324
      375.000      2.25892     -10.8721    0.0177882    0.0109359
      385.000      2.25345     -10.8897    0.0175767    0.0107764
      395.000      2.27373     -10.9008    0.0181910    0.0111922
      405.000      2.29421     -10.9053    0.0176985    0.0108946
      415.000      2.33026     -10.8984    0.0183161    0.0114082
      425.000      2.31318     -10.9063    0.0176553    0.0109762
      435.000      2.33895     -10.9101    0.0200729    0.0126336
      445.000      2.32180     -10.9369    0.0178474    0.0111511
      455.000      2.36328     -10.9524    0.0200376    0.0126441
      465.000      2.37628     -10.9671    0.0180886    0.0113091
      475.000      2.41912     -10.9829    0.0189511    0.0119581
      485.000      2.42759     -10.9954    0.0179269    0.0112255
      495.000      2.47373     -10.9994    0.0186640    0.0118001
      505.000      2.49826     -10.9955    0.0186981    0.0117377
      515.000      2.54032     -11.0017    0.0190782    0.0120861
      525.000      2.58056     -11.0072    0.0188026    0.0118649
      535.000      2.63800     -11.0369    0.0191124    0.0121452
      545.000      2.69234     -11.0470    0.0196091    0.0123552
      555.000      2.77430     -11.0625    0.0193028    0.0121918
      565.000      2.84296     -11.0726    0.0200785    0.0126956
      575.000      2.89928     -11.0856    0.0194262    0.0122814
      585.000      2.90116     -11.0965    0.0214961    0.0136646
      595.000      2.90368     -11.1066    0.0211251    0.0133144
      605.000      2.96021     -11.1189    0.0240193    0.0152321
      615.000      2.98568     -11.1346    0.0214524    0.0133499
      625.000      3.02707     -11.1731    0.0254210    0.0159582
      635.000      2.99832     -11.1889    0.0220999    0.0135589
      645.000      3.06035     -11.2217    0.0237576    0.0147698
      655.000      3.06709     -11.2322    0.0224518    0.0136004
      665.000      3.10192     -11.2628    0.0238426    0.0146916
      675.000      3.07694     -11.2645    0.0238869    0.0144163
      685.000      3.10801     -11.2873    0.0261218    0.0158609
      695.000      3.15274     -11.3088    0.0258888    0.0153945
      705.000      3.16976     -11.3553    0.0261294    0.0155363
      715.000      3.18157     -11.3760    0.0257657    0.0152122
      725.000      3.17550     -11.3871    0.0256453    0.0151231
      735.000      3.20943     -11.4015    0.0265642    0.0156571
      745.000      3.22644     -11.4074    0.0266345    0.0155076
      755.000      3.26347     -11.4085    0.0287798    0.0169631
      765.000      3.26313     -11.4130    0.0273912    0.0157012
      775.000      3.29723     -11.4474    0.0322426    0.0189372
      785.000      3.29641     -11.4698    0.0274886    0.0155776
      795.000      3.35966     -11.5022    0.0328809    0.0192118
      805.000      3.33593     -11.5484    0.0269305    0.0152528
      815.000      3.35583     -11.5448    0.0298676    0.0174033
      825.000      3.33138     -11.5620    0.0277232    0.0158539
      835.000      3.34861     -11.5925    0.0307416    0.0178049
      845.000      3.35672     -11.6125    0.0277931    0.0158298
      855.000      3.33900     -11.6390    0.0287108    0.0164349
      865.000      3.33422     -11.6764    0.0274391    0.0158256
      875.000      3.36183     -11.7307    0.0288151    0.0165629
      885.000      3.40825     -11.7571    0.0270689    0.0156601
      895.000      3.37898     -11.7636    0.0275160    0.0155802
      905.000      3.41018     -11.7714    0.0287165    0.0166707
      915.000      3.43959     -11.7871    0.0280161    0.0158431
      925.000      3.47953     -11.8093    0.0298308    0.0174382
      935.000      3.48146     -11.8424    0.0285689    0.0162419
      945.000      3.49167     -11.8658    0.0342758    0.0201489
      955.000      3.49162     -11.8638    0.0303219    0.0173998
      965.000      3.53366     -11.8966    0.0442410    0.0260135
      975.000      3.50247     -11.9396    0.0310112    0.0177854
      985.000      3.56385     -11.9848    0.0399163    0.0230874
      995.000      3.54928     -11.9608    0.0447968    0.0255118
       2      10      22      99      22      30       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000      2.00871     -7.68210    0.0187989    0.0106894
      25.0000      2.01394     -8.24200    0.0131754   0.00754886
      35.0000      1.85915     -8.81115    0.0107308   0.00613982
      45.0000      1.74325     -9.19784    0.0104771   0.00582307
      55.0000      1.61030     -9.49509    0.0111723   0.00579447
      65.0000      1.49882     -9.73497    0.0130032   0.00597702
      75.0000      1.70382     -9.90859    0.0161076   0.00626600
      85.0000      2.10140     -10.0402    0.0185547   0.00634313
      95.0000      2.22055     -10.1754    0.0195609   0.00639515
      105.000      2.19863     -10.2857    0.0188559   0.00629473
      115.000      2.22918     -10.3590    0.0184533   0.00620439
      125.000      2.21914     -10.4255    0.0182801   0.00619561
      135.000      2.18955     -10.4902    0.0180255   0.00620278
      145.000      2.20912     -10.5422    0.0179181   0.00626857
      155.000      2.23517     -10.5971    0.0176801   0.00627374
      165.000      2.20840     -10.6558    0.0166980   0.00619908
      175.000      2.15138     -10.7035    0.0166719   0.00622689
      185.000      2.14932     -10.7172    0.0154724   0.00611159
      195.000      2.16082     -10.7217    0.0160768   0.00624029
      205.000      2.20912     -10.7137    0.0157147   0.00635768
      215.000      2.20916     -10.7321    0.0162247   0.00652051
      225.000      2.21886     -10.7515    0.0159901   0.00658390
      235.000      2.20241     -10.7886    0.0161613   0.00670669
      245.000      2.20015     -10.8323    0.0166637   0.00695627
      255.000      2.18326     -10.8874    0.0159669   0.00679401
      265.000      2.20254     -10.9225    0.0171440   0.00721689
      275.000      2.15461     -10.9607    0.0162523   0.00707233
      285.000      2.16149     -11.0011    0.0164893   0.00700758
      295.000      2.15545     -11.0438    0.0152781   0.00678008
      305.000      2.20464     -11.0729    0.0164480   0.00708348
      315.000      2.17577     -11.1085    0.0154634   0.00697083
      325.000      2.18921     -11.1356    0.0166687   0.00736943
      335.000      2.17233     -11.1567    0.0158803   0.00724720
      345.000      2.18040     -11.1800    0.0163868   0.00743837
      355.000      2.17667     -11.2115    0.0160377   0.00742716
      365.000      2.19220     -11.2307    0.0162952   0.00760984
      375.000      2.22092     -11.2354    0.0169840   0.00795777
      385.000      2.23718     -11.2402    0.0165449   0.00787886
      395.000      2.26550     -11.2534    0.0169786   0.00803053
      405.000      2.29946     -11.2430    0.0163556   0.00800126
      415.000      2.35252     -11.2424    0.0170363   0.00825880
      425.000      2.36943     -11.2365    0.0164746   0.00834769
      435.000      2.40217     -11.2556    0.0179076   0.00897936
      445.000      2.40623     -11.2594    0.0161592   0.00845370
      455.000      2.42697     -11.2550    0.0179715   0.00935694
      465.000      2.44073     -11.2349    0.0177218   0.00952207
      475.000      2.47049     -11.2443    0.0183114   0.00989797
      485.000      2.47768     -11.2436    0.0172552   0.00944617
      495.000      2.52259     -11.2261    0.0173360   0.00967005
      505.000      2.55407     -11.2071    0.0179500   0.00999317
      515.000      2.59274     -11.1820    0.0175066    0.0101153
      525.000      2.63973     -11.1858    0.0187829    0.0106335
      535.000      2.68380     -11.1736    0.0197253    0.0117411
      545.000      2.72650     -11.1775    0.0213897    0.0122707
      555.000      2.81071     -11.1307    0.0197505    0.0120577
      565.000      2.84829     -11.1431    0.0208891    0.0125074
      575.000      2.88189     -11.1360    0.0198484    0.0124353
      585.000      2.88722     -11.1729    0.0223214    0.0139312
      595.000      2.91460     -11.1927    0.0215237    0.0136781
      605.000      2.95533     -11.2090    0.0232800    0.0149963
      615.000      2.97696     -11.2295    0.0230399    0.0148047
      625.000      2.98518     -11.2769    0.0257361    0.0171394
      635.000      2.96762     -11.3037    0.0248656    0.0160401
      645.000      3.01874     -11.3230    0.0238921    0.0161609
      655.000      3.03058     -11.3405    0.0244632    0.0156444
      665.000      3.02691     -11.3680    0.0245571    0.0168120
      675.000      2.99058     -11.4239    0.0263338    0.0172453
      685.000      3.05544     -11.4435    0.0282738    0.0195088
      695.000      3.12065     -11.4589    0.0316324    0.0209608
      705.000      3.10602     -11.5024    0.0297081    0.0201526
      715.000      3.13620     -11.5575    0.0289062    0.0194201
      725.000      3.14166     -11.6042    0.0283344    0.0192315
      735.000      3.16172     -11.6162    0.0293789    0.0203422
      745.000      3.19012     -11.6495    0.0319316    0.0216513
      755.000      3.25019     -11.7128    0.0307888    0.0217421
      765.000      3.26628     -11.7362    0.0303050    0.0201651
      775.000      3.28807     -11.7893    0.0300239    0.0212543
      785.000      3.30259     -11.8252    0.0279228    0.0183738
      795.000      3.38228     -11.8781    0.0303064    0.0215062
      805.000      3.32425     -11.9138    0.0305336    0.0203187
      815.000      3.36493     -11.9394    0.0302153    0.0215839
      825.000      3.32061     -11.9411    0.0329402    0.0222989
      835.000      3.34073     -11.9551    0.0348951    0.0243245
      845.000      3.31198     -11.9472    0.0349380    0.0237287
      855.000      3.30633     -11.9930    0.0350578    0.0240027
      865.000      3.30823     -12.0217    0.0320350    0.0224326
      875.000      3.32461     -12.0620    0.0355621    0.0241868
      885.000      3.37842     -12.0970    0.0299271    0.0213665
      895.000      3.26242     -12.1476    0.0337731    0.0226641
      905.000      3.32741     -12.1355    0.0354762    0.0254183
      915.000      3.26827     -12.1875    0.0373399    0.0247649
      925.000      3.36447     -12.2485    0.0341494    0.0248146
      935.000      3.30544     -12.2478    0.0383985    0.0261091
      945.000      3.35480     -12.2763    0.0405516    0.0296733
      955.000      3.25729     -12.3420    0.0372860    0.0255482
      965.000      3.34941     -12.3855    0.0448095    0.0326379
      975.000      3.32166     -12.3687    0.0379426    0.0261872
      985.000      3.28887     -12.3790    0.0515410    0.0358732
      995.000      3.26214     -12.3277    0.0597545    0.0404120
       2      10      22      99      22      45       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     -999.000     -999.000     -999.000     -999.000
      25.0000     -999.000     -999.000     -999.000     -999.000
      35.0000     -1.01053     -8.75789    0.0642146    0.0110993
      45.0000     -999.000     -999.000     -999.000     -999.000
      55.0000     -999.000     -999.000     -999.000     -999.000
      65.0000    -0.415584     -9.66234    0.0774171    0.0138354
      75.0000     -999.000     -999.000     -999.000     -999.000
      85.0000     -999.000     -999.000     -999.000     -999.000
      95.0000     -999.000     -999.000     -999.000     -999.000
      105.000     -999.000     -999.000     -999.000     -999.000
      115.000     -999.000     -999.000     -999.000     -999.000
      125.000     -999.000     -999.000     -999.000     -999.000
      135.000     -999.000     -999.000     -999.000     -999.000
      145.000     -999.000     -999.000     -999.000     -999.000
      155.000     -999.000     -999.000     -999.000     -999.000
      165.000      1.75632     -10.1636    0.0623779    0.0118845
      175.000      1.78123     -10.2249    0.0599015    0.0114963
      185.000      1.77220     -10.2613    0.0429164   0.00883202
      195.000      1.77068     -10.2954    0.0549599    0.0107226
      205.000      1.82604     -10.3005    0.0439840   0.00909252
      215.000      1.90031     -10.3083    0.0543851    0.0107929
      225.000      2.02709     -10.3148    0.0476013   0.00981505
      235.000      2.16078     -10.3325    0.0517420    0.0105246
      245.000      2.35974     -10.3574    0.0507304    0.0103999
      255.000      2.47348     -10.4004    0.0466978   0.00978060
      265.000      2.55705     -10.4469    0.0521481    0.0106305
      275.000      2.57600     -10.4952    0.0434549   0.00938333
      285.000      2.57981     -10.5607    0.0519588    0.0105728
      295.000      2.58834     -10.6114    0.0388010   0.00859278
      305.000      2.59380     -10.6624    0.0505787    0.0103837
      315.000      2.55036     -10.7018    0.0387747   0.00870253
      325.000      2.51161     -10.7547    0.0486522    0.0101573
      335.000      2.46218     -10.7982    0.0385043   0.00865602
      345.000      2.42448     -10.8460    0.0436917   0.00941876
      355.000      2.38229     -10.8918    0.0399715   0.00893985
      365.000      2.36477     -10.9209    0.0409400   0.00919307
      375.000      2.36687     -10.9443    0.0429272   0.00953460
      385.000      2.37982     -10.9636    0.0385817   0.00906092
      395.000      2.40065     -10.9865    0.0467168    0.0103307
      405.000      2.42835     -10.9935    0.0350910   0.00861735
      415.000      2.46355     -11.0071    0.0434916   0.00971059
      425.000      2.48403     -11.0041    0.0336536   0.00854434
      435.000      2.50624     -11.0307    0.0452556    0.0103326
      445.000      2.46657     -11.0474    0.0370611   0.00958541
      455.000      2.43538     -11.0575    0.0467260    0.0111318
      465.000      2.42742     -11.0400    0.0427478    0.0111037
      475.000      2.42490     -11.0526    0.0468057    0.0118260
      485.000      2.41528     -11.0771    0.0444319    0.0115331
      495.000      2.43819     -11.0930    0.0404624    0.0109897
      505.000      2.48948     -11.0964    0.0434795    0.0113348
      515.000      2.51636     -11.0982    0.0361138    0.0105930
      525.000      2.54758     -11.1259    0.0485268    0.0127994
      535.000      2.56106     -11.1070    0.0412539    0.0129807
      545.000      2.58462     -11.1123    0.0552534    0.0151922
      555.000      2.59548     -11.0656    0.0422915    0.0141309
      565.000      2.61471     -11.0623    0.0512601    0.0151107
      575.000      2.59925     -11.0558    0.0422667    0.0147147
      585.000      2.60968     -11.0927    0.0525933    0.0171195
      595.000      2.63840     -11.1166    0.0483889    0.0173341
      605.000      2.66920     -11.1389    0.0476996    0.0175001
      615.000      2.70681     -11.1454    0.0470942    0.0174508
      625.000      2.71675     -11.0929    0.0466276    0.0195487
      635.000      2.74765     -11.0875    0.0616595    0.0238415
      645.000      2.77868     -11.0776    0.0465945    0.0221330
      655.000      2.84078     -11.1506    0.0589378    0.0244036
      665.000      2.82603     -11.1208    0.0507223    0.0268389
      675.000      2.85120     -11.2061    0.0586211    0.0271051
      685.000      2.85587     -11.1778    0.0502861    0.0287318
      695.000      2.88321     -11.1956    0.0679742    0.0350941
      705.000      2.90638     -11.1320    0.0587414    0.0349431
      715.000      2.94154     -11.1615    0.0670960    0.0393994
      725.000      2.91582     -11.1000    0.0716100    0.0447890
      735.000      2.95575     -11.1299    0.0619758    0.0415633
      745.000      3.04693     -11.2044    0.0718122    0.0476368
      755.000      3.00977     -11.1115    0.0666746    0.0500406
      765.000      3.01320     -11.2041    0.0714422    0.0499938
      775.000      2.98862     -11.2168    0.0551954    0.0444966
      785.000      3.02407     -11.3907    0.0702349    0.0524067
      795.000      2.96585     -11.2628    0.0635112    0.0533559
      805.000      2.99774     -11.3687    0.0973929    0.0765247
      815.000      3.01865     -11.4165    0.0708200    0.0611133
      825.000      3.06618     -11.5770    0.0825437    0.0689172
      835.000      2.90257     -11.2790    0.0908633    0.0768119
      845.000      2.82342     -11.1675     0.103734    0.0861179
      855.000      2.86983     -11.3513    0.0964042    0.0789799
      865.000      2.91368     -11.4676    0.0727383    0.0630542
      875.000      3.02273     -11.7202    0.0687663    0.0576969
      885.000      2.90949     -11.7482    0.0507485    0.0459659
      895.000      2.81563     -11.9676    0.0624051    0.0546170
      905.000      2.74080     -11.8095    0.0709798    0.0643913
      915.000      2.76875     -11.8840    0.0913146    0.0796284
      925.000      2.79181     -12.0737    0.0621426    0.0569648
      935.000      2.82329     -12.3329    0.0704322    0.0648909
      945.000      2.71763     -12.4549    0.0538927    0.0503140
      955.000      2.66214     -12.4747    0.0678960    0.0631548
      965.000      2.76351     -12.4486    0.0670926    0.0633248
      975.000      2.73752     -12.4109    0.0664942    0.0626550
      985.000      2.55679     -12.3018    0.0726187    0.0678987
      995.000      2.48750     -12.2345    0.0960070    0.0886270
       2      10      22      99      22      60       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     0.765386     -6.70250    0.0161342   0.00850241
      25.0000     0.879399     -7.23625    0.0112748   0.00600520
      35.0000     0.995386     -7.70965   0.00940957   0.00501471
      45.0000      1.06600     -8.02881   0.00963713   0.00502946
      55.0000      1.06214     -8.28189    0.0106702   0.00528063
      65.0000      1.03671     -8.52989    0.0124321   0.00558895
      75.0000      1.04820     -8.77902    0.0153200   0.00589126
      85.0000      1.00556     -9.00022    0.0191031   0.00619038
      95.0000     0.943378     -9.15974    0.0235848   0.00663266
      105.000      1.01495     -9.25583    0.0244732   0.00662582
      115.000      1.04996     -9.34641    0.0245371   0.00648415
      125.000      1.05463     -9.42875    0.0243723   0.00642503
      135.000      1.09398     -9.50259    0.0234273   0.00626094
      145.000      1.15790     -9.56729    0.0226057   0.00611787
      155.000      1.22354     -9.63219    0.0221952   0.00608420
      165.000      1.26538     -9.70988    0.0220311   0.00612512
      175.000      1.26993     -9.78730    0.0218496   0.00615275
      185.000      1.26632     -9.84541    0.0215184   0.00614113
      195.000      1.27884     -9.89037    0.0213572   0.00617114
      205.000      1.30525     -9.91663    0.0217938   0.00637491
      215.000      1.32142     -9.94715    0.0223082   0.00659766
      225.000      1.35358     -9.98207    0.0229154   0.00685043
      235.000      1.39580     -10.0224    0.0232313   0.00702294
      245.000      1.42507     -10.0788    0.0234773   0.00716186
      255.000      1.44835     -10.1402    0.0228638   0.00704523
      265.000      1.47563     -10.2000    0.0225700   0.00702689
      275.000      1.50434     -10.2574    0.0229959   0.00724245
      285.000      1.52462     -10.3202    0.0224607   0.00715002
      295.000      1.52096     -10.3844    0.0216802   0.00696699
      305.000      1.51149     -10.4338    0.0214302   0.00694517
      315.000      1.49862     -10.4773    0.0215962   0.00705733
      325.000      1.51371     -10.5208    0.0210782   0.00694460
      335.000      1.55208     -10.5615    0.0207605   0.00689939
      345.000      1.59236     -10.5980    0.0206375   0.00691818
      355.000      1.62465     -10.6339    0.0212566   0.00719630
      365.000      1.64924     -10.6558    0.0225365   0.00768790
      375.000      1.64531     -10.6827    0.0243191   0.00836656
      385.000      1.68378     -10.7109    0.0250010   0.00871553
      395.000      1.72180     -10.7278    0.0253108   0.00894423
      405.000      1.73081     -10.7541    0.0234784   0.00848483
      415.000      1.74810     -10.7630    0.0214874   0.00792919
      425.000      1.79606     -10.7553    0.0216782   0.00817776
      435.000      1.87385     -10.7594    0.0223610   0.00863557
      445.000      1.91778     -10.7815    0.0229084   0.00908096
      455.000      1.94073     -10.7929    0.0231668   0.00942887
      465.000      1.90897     -10.8064    0.0238560   0.00993620
      475.000      1.93164     -10.8219    0.0237016    0.0100781
      485.000      1.92388     -10.8482    0.0238469    0.0103901
      495.000      1.94629     -10.8687    0.0234187    0.0104713
      505.000      1.97924     -10.8907    0.0221824    0.0101620
      515.000      1.98768     -10.9285    0.0222099    0.0104127
      525.000      1.96329     -10.9773    0.0227097    0.0108899
      535.000      1.95561     -10.9907    0.0236141    0.0116184
      545.000      1.96269     -11.0011    0.0253801    0.0128328
      555.000      1.98109     -11.0188    0.0263188    0.0137219
      565.000      2.00013     -11.0318    0.0259101    0.0139864
      575.000      2.02199     -11.0413    0.0259753    0.0143916
      585.000      2.06219     -11.0534    0.0277104    0.0157280
      595.000      2.10343     -11.0768    0.0290336    0.0169168
      605.000      2.12559     -11.1103    0.0292857    0.0174469
      615.000      2.13457     -11.1044    0.0284955    0.0173142
      625.000      2.16870     -11.0473    0.0317603    0.0197747
      635.000      2.22781     -11.0152    0.0358203    0.0228409
      645.000      2.25790     -11.0233    0.0367206    0.0239892
      655.000      2.32191     -11.0613    0.0403710    0.0265974
      665.000      2.37047     -11.0846    0.0466755    0.0317835
      675.000      2.35472     -11.0732    0.0471827    0.0328441
      685.000      2.40347     -11.0384    0.0471594    0.0333579
      695.000      2.44771     -10.8984    0.0610484    0.0445135
      705.000      2.49031     -10.8355    0.0675489    0.0497591
      715.000      2.56183     -10.8695    0.0673295    0.0505310
      725.000      2.51407     -10.7536    0.0867845    0.0652254
      735.000      2.60583     -10.8376    0.0740126    0.0557682
      745.000      2.71743     -10.8010    0.0826804    0.0643646
      755.000      2.79777     -10.6880    0.0974460    0.0767729
      765.000      2.80784     -10.6351     0.108958    0.0887948
      775.000      2.74652     -10.7774     0.117123    0.0975392
      785.000      2.77141     -10.4393     0.144299     0.128625
      795.000      2.86052     -10.1410     0.174465     0.162634
      805.000     -999.000     -999.000     -999.000     -999.000
      815.000     -999.000     -999.000     -999.000     -999.000
      825.000      2.83743     -10.5592     0.151349     0.144458
      835.000     -999.000     -999.000     -999.000     -999.000
      845.000      2.59352     -10.1546     0.183226     0.181447
      855.000     -999.000     -999.000     -999.000     -999.000
      865.000     -999.000     -999.000     -999.000     -999.000
      875.000     -999.000     -999.000     -999.000     -999.000
      885.000      3.07257     -10.8021     0.118389     0.117210
      895.000     -999.000     -999.000     -999.000     -999.000
      905.000     -999.000     -999.000     -999.000     -999.000
      915.000     -999.000     -999.000     -999.000     -999.000
      925.000     -999.000     -999.000     -999.000     -999.000
      935.000     -999.000     -999.000     -999.000     -999.000
      945.000     -999.000     -999.000     -999.000     -999.000
      955.000     -999.000     -999.000     -999.000     -999.000
      965.000     -999.000     -999.000     -999.000     -999.000
      975.000     -999.000     -999.000     -999.000     -999.000
      985.000     -999.000     -999.000     -999.000     -999.000
      995.000     -999.000     -999.000     -999.000     -999.000
       2      10      22      99      23      15       0     -999.000
      Alt            U            V       U_quality    V_quality
