12,2009,23,2355,441805,12.08506,-0.01792202,-1.115991,0.01445926,9.7216,12.4068,0.6618351,11.22133,301.2216,3.542402,
12,2009,24,0,441806,12.05708,-0.01762822,-1.082387,0.01444981,9.4276,14.6804,1.019825,11.69859,301.097,3.547853,
12,2009,24,5,441807,11.89661,-0.01788005,-1.048493,0.02298462,9.113999,12.7596,0.7571867,10.75517,304.6713,4.109198,
12,2009,24,10,441808,12.04042,-0.01785206,-1.041878,0.01677188,9.0748,11.6228,0.5568632,10.51344,302.5666,4.152797,
12,2009,24,15,441809,12.25779,-0.01713854,-1.030933,0.01691202,8.624,12.6224,0.9826062,10.35141,300.4117,3.294051,
12,2009,24,20,441810,12.40744,-0.01747432,-1.02721,0.02227546,9.623599,13.3672,0.8559372,11.02042,299.3885,3.396398,
12,2009,24,25,441811,12.41494,-0.01811789,-1.03797,0.01588122,9.604,12.6812,0.7136693,11.06942,297.2888,4.01649,
12,2009,24,30,441812,12.41572,-0.01761422,-1.020008,0.02376234,8.5064,13.4456,1.268926,10.70062,295.4821,3.732097,
12,2009,24,35,441813,12.41642,-0.0180899,-1.003105,0.01232841,9.290401,12.348,0.7869465,11.06485,297.0027,3.006246,
12,2009,24,40,441814,12.41105,-0.01727845,-1.015177,0.03164191,7.8596,11.6424,0.9237117,9.739894,292.058,4.639118,
12,2009,24,45,441815,12.41038,-0.0175023,-1.06419,0.01975858,7.9184,10.3488,0.5032417,9.137848,289.8915,3.374874,
12,2009,24,50,441816,12.40956,-0.01767019,-1.052534,0.02185031,7.2128,10.584,0.8438864,8.471445,287.5624,4.750774,
12,2009,24,55,441817,12.40593,-0.01764221,-1.109029,0.02942152,7.3108,10.1724,0.6509216,8.563238,283.228,4.068709,
12,2009,24,100,441818,12.40152,-0.01771216,-1.147478,0.01066722,8.0164,9.9568,0.4750701,8.91114,280.7548,3.031736,
12,2009,24,105,441819,12.40184,-0.01730643,-1.158798,0.01023169,8.0948,10.192,0.4966562,9.095707,279.9059,2.655735,
12,2009,24,110,441820,12.4004,-0.0176562,-1.179326,0.02640339,7.4088,11.1916,0.7987338,9.736953,281.4522,3.345453,
12,2009,24,115,441821,12.39731,-0.01789404,-1.279412,0.01769104,7.7028,10.0156,0.5181854,8.874555,281.8403,2.467803,
12,2009,24,120,441822,12.39481,-0.01751629,-1.329895,0.0497936,7.546,9.8392,0.6541254,8.67104,278.5674,2.546846,
12,2009,24,125,441823,12.39329,-0.01797798,-1.354456,0.03789218,8.3496,11.0348,0.7547424,9.537035,280.6093,3.040744,
12,2009,24,130,441824,12.39078,-0.01800596,-1.391926,0.03047243,7.84,10.976,0.7466983,9.549445,280.4635,2.380231,
12,2009,24,135,441825,12.38623,-0.01772615,-1.434716,0.01700519,8.427999,10.3292,0.4165802,9.327314,280.6828,2.798388,
12,2009,24,140,441826,12.38599,-0.0176422,-1.495732,0.02485098,7.6832,9.4864,0.4057451,8.539721,278.7198,2.0001,
12,2009,24,145,441827,12.38562,-0.01795,-1.538639,0.03219379,6.86,9.525599,0.542692,8.079775,277.3501,2.716832,
12,2009,24,150,441828,12.38228,-0.01792202,-1.442923,0.01933115,8.2712,10.7408,0.5505801,9.53246,281.3151,3.435191,
12,2009,24,155,441829,12.38024,-0.01768418,-1.452779,0.03009981,7.9772,10.6624,0.5358128,9.3296,282.6329,3.252529,
12,2009,24,200,441830,12.37899,-0.01740437,-1.50431,0.01547477,8.0164,9.7216,0.3496187,8.872591,282.6221,2.946471,
12,2009,24,205,441831,12.37468,-0.01726446,-1.539899,0.03283804,7.7224,10.0744,0.5775181,8.722653,280.1403,2.847443,
12,2009,24,210,441832,12.3736,-0.01744634,-1.502843,0.03236277,7.8792,10.976,0.7511955,9.293668,281.8645,3.254488,
12,2009,24,215,441833,12.37222,-0.01726446,-1.550811,0.0223523,7.8204,9.741199,0.4882041,8.71808,281.5759,3.275093,
12,2009,24,220,441834,12.36966,-0.01775413,-1.563459,0.01924656,8.0948,10.0352,0.4654242,9.007506,281.9282,3.78948,
12,2009,24,225,441835,12.3666,-0.0175023,-1.586984,0.02872253,7.271599,10.388,0.7152686,8.78766,281.2913,3.122911,
12,2009,24,230,441836,12.36442,-0.01746033,-1.606043,0.02911547,7.1344,10.29,0.6109763,8.061153,278.5766,3.482439,
12,2009,24,235,441837,12.36516,-0.01736239,-1.634514,0.01800407,7.252,9.702,0.5608919,8.328693,279.4965,3.676306,
12,2009,24,240,441838,12.36209,-0.01817385,-1.683227,0.02277737,7.2128,9.3884,0.5058151,8.128773,277.3665,3.221357,
12,2009,24,245,441839,12.3577,-0.01790803,-1.724943,0.04526915,6.9776,9.133599,0.5741215,7.826608,277.5363,3.294855,
12,2009,24,250,441840,12.35924,-0.01769817,-1.734324,0.01485243,6.8404,9.1728,0.4487143,8.202926,280.1345,2.769276,
12,2009,24,255,441841,12.35567,-0.01775413,-1.730894,0.01750391,7.4088,8.9768,0.3901307,8.16046,279.5505,3.12956,
12,2009,24,300,441842,12.35688,-0.01751629,-1.70212,0.03581996,7.6832,9.7804,0.4691983,8.701092,281.1232,3.648308,
12,2009,24,305,441843,12.35379,-0.01789404,-1.719422,0.0265235,7.5068,10.192,0.6212968,8.779819,280.3856,3.147708,
12,2009,24,310,441844,12.35061,-0.01782408,-1.75002,0.0246199,7.8204,10.094,0.4841882,8.775573,280.9663,2.570395,
12,2009,24,315,441845,12.34861,-0.01772615,-1.746736,0.03285073,7.8008,10.8388,0.5796617,8.891865,281.71,3.018352,
