Begin Header
	version	6.0.0
	Date	Wed May 04 16:46:14 EDT 2005
	Image File	C:\My Documents\Results\LBL samples\2005_03_E39_KCl\E39_Qiang_N_Cy3_13090826.tif
	Page	0
	Page Name	
	Inverted	false
	Begin Field Dimensions
		Field	Metarows	Metacols	Rows	Cols
		A	8	4	16	18
	End Field Dimensions
	Begin Measurement parameters
		Segmentation Method	auto
		Signal Low	0.0
		Signal High	0.0
		Background Low	0.0
		Background High	0.0
		Background Buffer	3.0
		Background Width	3.0
	End Measurement parameters
	Begin Alerts
		Control Type	Minimum threshold	If tested	Percentage allowed	If failed	Maximum threshold	If tested	Percentage allowed	If failed	CV threshold	If tested	If failed
	End Alerts
	Begin Quality Flags
		Begin Flagging Settings
			Empty Spots	true	Threshold:	3.0
			Poor Spots	true
			Begin Poor Spots Parameters
				Background contamination flag	true	Threshold:	0.9995
				Background tested against subgrid data only	true
				Signal contamination flag	false	Threshold:	0.9995
				Signal contamination test connected to background contamination threshold	false
				Ignored percentage flag	true	Threshold:	25.0
				Open perimeter flag	true	Threshold:	25.0
				Shape regularity flag	true	Threshold:	0.6
				Area To Perimeter Ratio flag	false	Threshold:	0.65
				Offset flag	true	Threshold:	60.0
			End Poor Spots Parameters
			Negative Spots	true
		End Flagging Settings
		Begin Flagged spots
			# of Empty Spots: 2503
			# of Poor Spots: 116
			# of Negative Spots: 12
			# of Manually Flagged Spots: 0
		End Flagged spots
		
	End Quality Flags
End Header
Begin Raw Data
	Field	Meta Row	Meta Column	Row	Column	Gene ID	Flag	Signal Mean	Background Mean	Signal Median	Background Median	Signal Mode	Background Mode	Signal Area	Background Area	Signal Total	Background Total	Signal Stdev	Background Stdev	Shape Regularity	Ignored Area	Spot Area	Ignored Median	Area To Perimeter	Open Perimeter	XCoord	YCoord	Diameter	Position offset	Offset X	Offset Y	Expected X	Expected Y	CM-X	CM-Y	CM Offset	CM Offset-X	CM Offset-Y	Min Diam	Max Diam	Control	Failed Control	Background contamination present	Signal contamination present	Ignored % failed	Open perimeter failed	Shape regularity failed	Perim-to-area failed	Offset failed	Empty spot	Negative spot	Selected spot	Saturated spot
	A	1	2	16	12	blank	2	429.3188	364.306	383.0	318.0	384.5909	244.585	69.0	415.0	29623.0	151187.0	235.2909	226.9397	1.0	0.0	69.0	0.0	1.0	0.0	829.0	457.0	10.0	3.1343	-2.8818	-1.2324	831.8818	458.2324	829.0	457.0	3.1343	-2.8818	-1.2324	9.4085	9.4085		0	0	0	0	0	0	0	0	1	0	0	0
	A	1	2	16	13	open	2	388.2418	378.5253	347.0	305.0	346.8472	186.4769	215.0	335.0	83472.0	126806.0	222.3947	246.3252	0.8398	1.0	216.0	1258.0	1.0	0.0	853.5	457.5	17.0	0.5981	-0.0283	-0.5974	853.5283	458.0974	853.5209	457.5302	0.5672	-0.0073	-0.5671	16.5152	16.6561		0	0	0	0	0	0	0	0	1	0	0	0
	A	1	2	16	14	open	2	452.75	393.2779	386.5	352.0	509.7999	307.7355	32.0	367.0	14488.0	144333.0	271.2642	236.3757	0.6153	0.0	32.0	0.0	1.0	0.0	876.5	457.5	7.0	1.7811	1.7194	-0.4649	874.7805	457.9649	876.5	457.5	1.7811	1.7194	-0.4649	6.4291	6.4291		0	0	0	0	0	0	0	0	1	0	0	0
	A	1	2	16	15	open	2	521.375	376.4822	512.5	325.0	561.0	158.8672	32.0	367.0	16684.0	138169.0	283.9166	233.3904	0.6153	0.0	32.0	0.0	1.0	0.0	890.5	456.5	7.0	4.2444	-4.0267	-1.3417	894.5267	457.8417	890.5	456.5	4.2444	-4.0267	-1.3417	6.4291	6.4291		0	0	0	0	0	0	0	0	1	0	0	0
	A	1	2	16	16	open	2	402.8652	374.4761	368.0	333.0	430.9364	182.8495	193.0	357.0	77753.0	133688.0	243.1449	222.6929	1.0	0.0	193.0	0.0	1.0	0.0	917.0	458.0	16.0	0.411	0.2846	0.2965	916.7153	457.7034	917.0	458.0	0.411	0.2846	0.2965	15.7179	15.7179		0	0	0	0	0	0	0	0	1	0	0	0
	A	1	2	16	17	open	2	419.1199	360.7226	326.0	313.0	293.125	229.3153	25.0	375.0	10478.0	135271.0	235.6112	216.2327	1.0	0.0	25.0	0.0	0.7853	0.0	938.0	456.0	6.0	1.7609	0.7861	-1.5756	937.2138	457.5756	938.0	456.0	1.7609	0.7861	-1.5756	5.7735	5.7735		0	0	0	0	0	0	0	0	1	0	0	0
	A	1	2	16	18	open	2	426.2965	374.5325	394.0	337.0	463.793	307.9831	145.0	323.0	61813.0	120974.0	240.9026	227.0683	1.0	0.0	145.0	0.0	1.0	0.0	956.0	458.0	14.0	2.3419	-2.275	0.5556	958.275	457.4443	956.0	458.0	2.3419	-2.275	0.5556	13.6238	13.6238		0	0	0	0	0	0	0	0	1	0	0	0
	A	1	3	1	1	ORF01533	0	3497.0	381.8095	3351.0	333.5	3291.8483	285.3711	105.0	336.0	367185.0	128288.0	1255.3688	224.4405	0.6953	0.0	105.0	0.0	1.0	0.0	1043.5	151.5	11.0	1.3482	0.9244	0.9814	1042.5755	150.5185	1043.781	151.0095	1.3015	1.2054	0.4909	10.8208	12.4673		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	2	ORF01490	0	11884.7207	481.9742	12664.0	398.0	12918.3632	355.9148	111.0	349.0	1319204.0	168209.0	4231.3046	409.9036	0.7207	0.0	111.0	0.0	1.0	0.0	1064.5	150.5	11.0	1.3035	1.2984	0.115	1063.2015	150.3849	1065.1892	150.8018	2.0309	1.9876	0.4168	11.5364	12.4182		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	3	ORF01607	0	6588.686	378.3562	6399.0	337.0	6332.0292	178.4252	121.0	320.0	797231.0	121074.0	3126.8286	211.7662	0.8231	0.0	121.0	0.0	1.0	0.0	1083.5	151.5	11.0	1.6121	-1.0141	1.2531	1084.5141	150.2468	1083.9752	151.0661	0.9806	-0.5389	0.8193	11.4009	13.6234		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	4	ORF01572	0	5616.8876	385.0902	4997.0	340.0	5057.6303	276.8902	107.0	399.0	601007.0	153651.0	2703.0957	232.2797	0.6903	0.0	107.0	0.0	1.0	0.0	1106.5	150.5	11.0	0.7799	0.6746	0.3912	1105.8253	150.1087	1106.6541	150.8504	1.1122	0.8288	0.7417	11.1004	12.3839		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	5	ORF01530	0	8079.3393	435.0216	8045.0	370.0	8619.9257	241.1643	115.0	369.0	929124.0	160523.0	3878.4365	298.5087	0.7371	0.0	115.0	0.0	1.0	0.0	1126.0	150.0	12.0	1.0143	-1.0139	0.0285	1127.0139	149.9714	1126.4521	149.9739	0.5617	-0.5617	0.0024	11.4372	12.9124		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	6	ORF01487	0	3393.8349	429.2029	3253.0	378.0	3372.25	314.6386	97.0	409.0	329202.0	175544.0	1267.5811	311.3723	0.8362	0.0	97.0	0.0	1.0	0.0	1148.5	150.5	11.0	0.7574	0.3616	0.6654	1148.1383	149.8345	1148.2165	150.5257	0.6956	0.0782	0.6912	10.4625	11.9461		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	7	ORF00870	3	11105.3691	474.3963	11739.0	362.0	12397.9707	367.095	103.0	381.0	1143853.0	180745.0	3840.7802	538.7641	0.7103	0.0	103.0	0.0	1.0	0.0	1169.0	150.0	10.0	0.4686	0.3614	0.2983	1168.6385	149.7016	1169.0	150.0	0.4686	0.3614	0.2983	10.8839	12.126		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	8	ORF00832	0	11837.2109	479.1284	12310.5	380.0	13757.08	376.9238	114.0	327.0	1349442.0	156675.0	5305.977	464.423	0.7402	0.0	114.0	0.0	1.0	0.0	1189.5	150.5	11.0	0.9716	-0.2635	0.9352	1189.7635	149.5647	1189.3684	150.3596	0.8876	-0.3951	0.7948	11.3336	13.0454		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	9	ORF00943	0	6179.1777	454.9734	5665.0	371.5	5698.8164	367.8695	107.0	376.0	661172.0	171070.0	3002.1152	482.1401	0.7278	0.0	107.0	0.0	1.0	0.0	1210.5	148.5	11.0	0.9331	-0.0771	-0.9299	1210.5771	149.4299	1211.028	149.0373	0.5978	0.4509	-0.3925	11.1565	12.4116		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	10	ORF00902	0	6665.6318	455.4955	6207.5	401.0	6144.5	335.7857	106.0	335.0	706557.0	152591.0	2931.9238	351.9583	0.6794	0.0	106.0	0.0	1.0	0.0	1231.5	149.5	11.0	0.2876	-0.1998	0.2069	1231.6998	149.293	1231.5566	149.1981	0.1717	-0.1431	-0.0949	10.9315	12.5592		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	11	ORF00868	0	10452.8457	472.7238	11328.5	390.0	12196.206	396.5546	104.0	402.0	1087096.0	190035.0	3477.8398	482.5468	0.6709	0.0	104.0	0.0	1.0	0.0	1252.5	148.5	11.0	0.6603	0.048	-0.6585	1252.4519	149.1585	1252.7019	148.8461	0.4001	0.25	-0.3123	11.0913	12.0831		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	12	ORF00829	0	8222.9736	465.0428	8242.0	351.5	8172.871	395.8879	112.0	350.0	920973.0	162765.0	3225.8391	624.7714	0.7272	0.0	112.0	0.0	1.0	0.0	1274.0	149.0	12.0	0.4231	0.4226	-0.0216	1273.5773	149.0216	1273.8392	149.1696	0.3007	0.2618	0.1479	11.5176	12.5866		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	13	ORF00228	0	6539.9208	403.9061	6780.0	350.0	6872.7998	224.6489	101.0	405.0	660532.0	163582.0	2220.5002	264.977	0.6558	0.0	101.0	0.0	1.0	0.0	1293.5	148.5	11.0	1.202	-1.1386	-0.3851	1294.6386	148.8851	1294.6336	148.6138	0.2713	-0.0050	-0.2713	10.6751	12.2213		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	14	ORF00183	0	6929.6337	393.1407	7233.0	348.0	7355.6059	297.0062	101.0	405.0	699893.0	159222.0	2357.9897	291.9214	0.6474	0.0	101.0	0.0	1.0	0.0	1315.5	148.5	11.0	0.4093	-0.3258	-0.2478	1315.8258	148.7478	1315.7623	148.4356	0.3186	-0.0634	-0.3122	10.3077	12.6569		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	15	ORF00304	0	7824.2841	437.1757	7616.5	340.5	7735.0	379.5473	102.0	404.0	798077.0	176619.0	2850.2048	529.6201	0.6666	0.0	102.0	0.0	1.0	0.0	1336.5	147.5	11.0	1.1152	0.0477	-1.1142	1336.4522	148.6142	1336.5097	147.598	1.0178	0.0574	-1.0161	10.282	12.8034		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	16	ORF00267	0	5874.8437	398.7912	6008.5	355.5	6416.9707	284.2184	96.0	388.0	563985.0	154731.0	2061.4631	287.1816	0.6274	0.0	96.0	0.0	1.0	0.0	1358.0	148.0	10.0	0.6111	-0.3881	-0.472	1358.3881	148.472	1358.0521	147.7395	0.8059	-0.336	-0.7324	10.2873	12.0295		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	17	ORF00224	0	7084.0483	388.6898	6832.0	328.0	8476.5595	264.0067	103.0	403.0	729657.0	156642.0	3038.5178	240.5052	0.6602	0.0	103.0	0.0	1.0	0.0	1378.5	147.5	11.0	0.9245	-0.3878	-0.8392	1378.8878	148.3392	1378.7379	147.5922	0.7618	-0.1499	-0.7469	10.6671	12.4226		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	1	18	ORF00180	0	3753.4638	375.1782	3629.0	323.0	3588.7143	206.6923	97.0	387.0	364086.0	145194.0	1359.6455	240.3972	0.8584	0.0	97.0	0.0	1.0	0.0	1400.0	148.0	10.0	0.4156	0.3616	-0.2047	1399.6383	148.2047	1400.0308	147.8969	0.4988	0.3925	-0.3078	10.5387	11.8597		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	1	ORF01613	0	10364.9072	452.4875	10814.0	402.0	11893.7099	283.3812	119.0	322.0	1233424.0	145701.0	5375.1538	275.7367	0.7677	0.0	119.0	0.0	1.0	0.0	1042.5	172.5	11.0	0.6199	-0.5145	0.3459	1043.0145	172.154	1042.9327	172.5546	0.4088	-0.0817	0.4005	11.6	13.2406		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	2	ORF01577	0	6767.4545	424.4289	6451.5	365.0	6985.7587	323.4214	110.0	352.0	744420.0	149399.0	2984.1462	323.9449	0.7051	0.0	110.0	0.0	1.0	0.0	1063.5	172.5	11.0	0.4997	-0.1405	0.4795	1063.6405	172.0204	1063.5	172.2181	0.2425	-0.1405	0.1977	11.1839	12.6299		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	3	ORF01536	0	6941.3095	417.5071	6708.0	356.0	6926.3256	306.9461	113.0	349.0	784368.0	145710.0	2554.9865	300.8364	0.729	0.0	113.0	0.0	1.0	0.0	1084.5	171.5	11.0	0.7987	-0.7021	-0.3807	1085.2021	171.8807	1084.4689	172.0442	0.7511	-0.7331	0.1635	11.3241	12.7943		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	4	ORF01494	0	6190.3759	411.4829	5729.0	380.0	5649.0688	160.5217	109.0	352.0	674751.0	144842.0	2783.9335	258.8682	0.6987	1.0	110.0	10787.0	1.0	0.0	1105.5	172.5	11.0	0.8205	-0.326	0.7529	1105.826	171.747	1105.4495	172.1743	0.5694	-0.3764	0.4272	11.1846	12.5009		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	5	ORF01610	0	5620.3334	443.7765	5453.0	360.0	5625.8237	402.8804	108.0	376.0	606996.0	166860.0	2049.6523	499.4252	0.6967	0.0	108.0	0.0	1.0	0.0	1126.5	171.5	11.0	0.1231	0.0479	-0.1134	1126.452	171.6134	1126.4351	172.037	0.4239	-0.0168	0.4236	11.1704	12.4135		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	6	ORF01574	0	7073.5927	415.5292	6693.0	368.0	6785.0	323.2803	113.0	393.0	799316.0	163303.0	3290.5139	304.7275	0.7243	0.0	113.0	0.0	1.0	0.0	1148.5	172.5	11.0	1.0547	0.236	1.0279	1148.2639	171.472	1148.5574	172.1946	0.7799	0.2935	0.7226	11.2898	12.8723		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	7	ORF00949	0	8731.3017	394.1271	9201.0	344.0	11466.3925	319.622	116.0	346.0	1012831.0	136368.0	4304.7207	242.4006	0.7631	0.0	116.0	0.0	1.0	0.0	1170.0	171.0	10.0	1.2197	1.1717	-0.3388	1168.8282	171.3388	1170.0086	171.3534	1.1805	1.1804	0.0146	11.2693	13.2462		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	8	ORF00908	0	6159.9291	388.4024	6292.0	343.5	6821.2915	260.1483	113.0	328.0	696072.0	127396.0	2424.455	261.7762	0.7243	0.0	113.0	0.0	1.0	0.0	1189.5	171.5	11.0	0.3981	-0.2653	0.2968	1189.7653	171.2031	1189.7611	171.3982	0.1951	-0.0042	0.195	11.4008	12.7632		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	9	ORF00872	0	6873.769	363.3187	6766.0	319.0	6741.9116	204.7861	117.0	389.0	804231.0	141331.0	3205.0593	226.186	0.7597	0.0	117.0	0.0	1.0	0.0	1210.5	170.5	11.0	1.053	-0.8898	-0.5629	1211.3898	171.0629	1210.7607	170.735	0.7094	-0.6291	-0.3279	11.4696	13.1765		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	10	ORF00836	0	2164.3876	394.2727	2168.5	331.0	2335.2941	259.4045	98.0	363.0	212110.0	143121.0	647.0252	315.0957	0.6322	0.0	98.0	0.0	1.0	0.0	1232.5	170.5	11.0	1.0757	0.9849	-0.4325	1231.515	170.9325	1232.3571	170.8367	0.8476	0.8421	-0.0958	10.585	12.0268		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	11	ORF00947	0	4744.0297	381.0234	4802.5	320.0	5090.8276	213.5851	100.0	384.0	474403.0	146313.0	1548.0451	271.6277	0.6535	0.0	100.0	0.0	1.0	0.0	1252.5	171.5	11.0	0.7331	-0.2021	0.7047	1252.7021	170.7952	1252.6099	171.49	0.7008	-0.0921	0.6947	10.3774	12.3701		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	12	ORF00905	0	6487.7768	404.8914	5660.5	353.0	5864.5122	315.6507	112.0	350.0	726631.0	141712.0	3286.0102	255.1599	0.7368	0.0	112.0	0.0	1.0	0.0	1274.0	171.0	12.0	0.6441	0.5476	0.3391	1273.4523	170.6608	1274.241	171.0267	0.8694	0.7886	0.3659	11.5339	12.472		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	13	ORF00311	0	7480.5214	419.141	7905.0	347.5	8683.5166	365.6657	94.0	390.0	703169.0	163465.0	2312.1186	391.2906	0.8392	0.0	94.0	0.0	1.0	0.0	1293.5	170.5	11.0	0.8275	-0.8271	-0.0255	1294.3271	170.5255	1293.9042	170.4361	0.4321	-0.4228	-0.0893	10.3257	11.6876		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	14	ORF00275	0	3878.3535	374.9168	3834.0	319.0	3742.8571	211.4292	99.0	385.0	383957.0	144343.0	1318.9404	260.4104	0.6428	0.0	99.0	0.0	1.0	0.0	1315.5	170.5	11.0	0.1212	0.048	0.1113	1315.4519	170.3886	1315.3636	170.606	0.2346	-0.0882	0.2174	10.348	12.276		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	15	ORF00231	0	7426.518	420.4542	7723.0	343.5	7760.1479	307.1143	112.0	350.0	831770.0	147159.0	3337.5778	319.991	0.7272	0.0	112.0	0.0	1.0	0.0	1336.5	169.5	11.0	0.7779	-0.2031	-0.7509	1336.7031	170.2509	1336.8125	169.2053	1.0512	0.1093	-1.0455	11.3415	12.7256		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	16	ORF00186	0	4204.8945	428.1934	4193.0	391.0	4129.6875	316.6	95.0	367.0	399465.0	157147.0	1266.8906	299.4618	0.826	0.0	95.0	0.0	1.0	0.0	1357.5	169.5	11.0	0.8411	-0.5765	-0.6124	1358.0765	170.1124	1357.5263	169.4315	0.8753	-0.5501	-0.6808	10.4414	11.7195		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	17	ORF00308	0	4546.1328	368.816	4515.0	333.5	4608.7812	289.8363	98.0	386.0	445521.0	142363.0	1796.0548	213.0364	0.8521	0.0	98.0	0.0	1.0	0.0	1377.5	169.5	11.0	1.1226	-1.0148	-0.4799	1378.5148	169.9799	1378.1938	169.4183	0.6469	-0.321	-0.5616	10.7982	11.7199		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	2	18	ORF00271	0	5881.0107	419.0948	5519.0	361.0	5729.3144	374.2569	95.0	411.0	558696.0	172248.0	2280.905	408.6383	0.8333	0.0	95.0	0.0	1.0	0.0	1399.5	169.5	11.0	0.362	0.1105	-0.3447	1399.3894	169.8447	1399.4736	169.5473	0.309	0.0842	-0.2973	10.4954	11.6872		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	1	ORF01544	0	2942.3435	419.1754	2817.0	369.5	2842.0644	239.2487	99.0	342.0	291292.0	143358.0	852.939	349.2949	0.8761	0.0	99.0	0.0	1.0	0.0	1043.5	193.5	11.0	0.9403	0.8382	0.426	1042.6617	193.0739	1043.2322	193.8686	0.9783	0.5705	0.7947	11.0134	11.6023		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	2	ORF01505	0	7183.7587	430.5562	7385.5	371.0	7547.0	274.0596	112.0	329.0	804581.0	141653.0	2164.9838	301.2018	0.7225	0.0	112.0	0.0	1.0	0.0	1064.5	193.5	11.0	1.3352	1.2122	0.5597	1063.2877	192.9402	1064.4285	193.9821	1.545	1.1408	1.0418	11.2385	12.7835		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	3	ORF01617	0	7218.8984	426.241	7277.0	357.0	7420.2431	315.8366	118.0	365.0	851830.0	155578.0	3152.4897	352.7344	0.7662	1.0	119.0	16254.0	1.0	0.0	1084.0	193.0	12.0	0.632	-0.6003	0.1978	1084.6003	192.8021	1084.5932	192.3898	0.4123	-0.0070	-0.4123	11.3102	13.4833		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	4	ORF01581	0	1759.1134	380.0604	1556.0	338.5	1513.3103	222.8951	97.0	364.0	170634.0	138342.0	716.8684	233.8728	0.866	0.0	97.0	0.0	1.0	0.0	1106.5	193.5	11.0	1.0223	0.5886	0.8359	1105.9113	192.664	1106.1649	193.402	0.7803	0.2535	0.7379	11.0769	11.2917		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	5	ORF01540	0	3429.9362	413.4893	3356.0	361.5	3577.8261	297.2839	110.0	374.0	377293.0	154645.0	1165.0263	289.8655	0.7051	0.0	110.0	0.0	1.0	0.0	1126.5	192.5	11.0	0.6005	-0.5999	-0.0267	1127.0999	192.5267	1127.5	192.3	0.4598	0.4	-0.2267	11.3643	12.4465		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	6	ORF01498	0	4545.0449	389.4472	4369.0	335.0	4338.2856	211.1036	111.0	351.0	504500.0	136696.0	1671.1501	245.2668	0.7207	0.0	111.0	0.0	1.0	0.0	1148.5	193.5	11.0	1.1438	0.2755	1.1101	1148.2244	192.3898	1148.4323	193.0	0.6445	0.2078	0.6101	11.4207	12.4935		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	7	ORF00879	0	6003.6259	431.7377	5487.0	367.0	5574.7778	290.3658	115.0	347.0	690417.0	149813.0	2794.7995	306.7912	0.7467	0.0	115.0	0.0	1.0	0.0	1168.0	192.0	12.0	0.7689	-0.7247	-0.257	1168.7247	192.257	1168.2087	192.1217	0.5334	-0.5159	-0.1352	11.5754	12.8097		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	8	ORF00842	2	1100.6442	389.4026	999.0	336.5	974.074	243.4902	104.0	380.0	114467.0	147973.0	454.1696	242.2004	0.6709	0.0	104.0	0.0	1.0	0.0	1189.0	192.0	12.0	0.8581	-0.8497	-0.1201	1189.8497	192.1201	1189.4038	191.9519	0.4766	-0.4459	-0.1682	11.186	12.1642		0	0	0	0	0	0	0	0	1	0	0	0
	A	1	3	3	9	ORF00952	0	5302.2524	413.7979	5005.0	338.0	5128.2749	367.8247	103.0	381.0	546132.0	157657.0	1966.647	470.6306	0.6688	0.0	103.0	0.0	1.0	0.0	1210.5	192.5	11.0	0.54	-0.1633	0.5147	1210.6633	191.9852	1210.6505	192.3786	0.3935	-0.0128	0.3933	10.5737	12.5199		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	10	ORF00911	0	7335.8911	438.7414	7391.0	360.0	7369.8886	331.5451	110.0	352.0	806948.0	154437.0	2229.746	402.0719	0.7236	0.0	110.0	0.0	1.0	0.0	1231.5	191.5	11.0	0.4507	-0.286	-0.3483	1231.786	191.8483	1231.1636	191.8818	0.6232	-0.6223	0.0334	11.4845	12.3234		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	11	ORF00877	0	8400.0781	388.8753	8658.0	328.0	8824.5	219.1773	115.0	369.0	966009.0	143495.0	2967.9301	263.8236	0.7419	0.0	115.0	0.0	1.0	0.0	1252.5	191.5	11.0	0.2172	-0.0379	-0.2139	1252.5379	191.7139	1252.3913	191.8956	0.2334	-0.1466	0.1817	11.4091	12.9519		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	12	ORF00839	0	6880.5175	426.5919	7161.0	382.5	8542.7246	241.2421	114.0	348.0	784379.0	148454.0	2418.6623	269.769	0.7354	0.0	114.0	0.0	1.0	0.0	1274.5	191.5	11.0	0.84	0.8365	-0.077	1273.6634	191.577	1274.3596	191.8508	0.748	0.6961	0.2738	11.4465	12.8044		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	13	ORF00236	0	5694.2646	442.3156	5569.0	377.0	5493.0463	339.821	102.0	339.0	580815.0	149945.0	1989.9437	383.7931	0.6538	0.0	102.0	0.0	1.0	0.0	1295.5	191.5	11.0	0.7774	0.7751	0.0594	1294.7248	191.4405	1295.2059	191.4411	0.481	0.481	6.0E-4	10.7546	12.2424		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	14	ORF00195	0	9080.8535	421.3654	9186.0	349.0	9085.75	287.4772	109.0	353.0	989813.0	148742.0	3978.2644	259.2617	0.7032	0.0	109.0	0.0	1.0	0.0	1315.5	190.5	11.0	0.9026	-0.4118	-0.8032	1315.9118	191.3032	1315.5321	190.6421	0.7623	-0.3797	-0.661	11.0058	12.7368		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	15	ORF00315	0	5420.7553	463.3285	5356.5	346.0	5705.5249	368.0833	94.0	347.0	509551.0	160775.0	1696.7261	542.4715	0.823	0.0	94.0	0.0	1.0	0.0	1336.5	190.5	11.0	0.6706	-0.0384	-0.6695	1336.5384	191.1695	1336.1595	190.7659	0.5536	-0.3789	-0.4036	10.1965	11.931		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	16	ORF00278	0	5741.3735	456.0321	5662.0	336.5	5871.6313	349.4444	99.0	342.0	568396.0	155963.0	1686.5126	553.8624	0.647	0.0	99.0	0.0	1.0	0.0	1357.5	190.5	11.0	1.1078	-0.9742	-0.5274	1358.4742	191.0274	1357.5758	190.5656	1.0101	-0.8984	-0.4617	10.3108	12.3595		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	17	ORF00233	0	8305.9912	395.1707	8978.0	351.0	9251.5664	220.1374	113.0	328.0	938577.0	129616.0	3153.3161	246.8592	0.729	0.0	113.0	0.0	1.0	0.0	1378.5	190.5	11.0	0.6167	-0.4739	-0.3945	1378.9739	190.8945	1378.531	190.9557	0.4471	-0.4429	0.0611	11.3241	12.7943		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	3	18	ORF00191	0	15964.8017	435.5424	17124.0	354.0	18700.0	295.0711	111.0	330.0	1772093.0	143729.0	6097.5561	351.7399	0.7207	0.0	111.0	0.0	1.0	0.0	1399.5	190.5	11.0	0.3436	-0.2244	-0.2601	1399.7244	190.7601	1399.4594	190.8918	0.2959	-0.265	0.1317	11.1111	12.8092		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	4	1	ORF01626	0	7125.311	438.0683	7125.0	389.5	7067.6875	375.3571	119.0	322.0	847912.0	141058.0	2695.7104	264.4988	0.7727	0.0	119.0	0.0	1.0	0.0	1043.5	214.5	11.0	0.6068	0.4007	0.4557	1043.0992	214.0442	1043.3865	214.6554	0.6753	0.2873	0.6112	12.0791	12.6371		0	0	0	0	0	0	0	0	0	0	0	0
	A	1	3	4	2	ORF01586	0	2542.2177	438.7839	2531.0	396.0	2734.1428	368.3241	101.0	361.0	256764.0	158401.0	783.7488	273.7778	0.9017	0.0	101.0	0.0	1.0	0.0	1064.5	213.5	11.0	0.8768	0.7747	-0.4105	1063.7252	213.9105	1064.3267	213.7821	0.6151	0.6015	-0.1283	10.8959	11.9326		0	0	0	0	0	0	0	0	0	0	0	0
