AB01F11300 20020509Y, 487032.83957, 2834596.67608, -0.13000
AB01F11300 20020509Y, 486609.01497, 2834599.62427, -0.06000
AB01F11300 20020509Y, 486197.28384, 2834600.00982, -0.21000
AB01F11300 20020509Y, 485806.14942, 2834600.11259, -0.36000
AB01F11300 20020509Y, 485406.67224, 2834596.32917, -0.15000
AB01F11300 20020509Y, 485014.73238, 2834603.52122, -0.03000
AB01F11300 20020509Y, 484616.17583, 2834598.29322, -0.12000
AB01F11300 20020509Y, 484207.89116, 2834604.14928, 0.21000
AB01F11300 20020509Y, 483807.52247, 2834595.12276, -0.03000
AB01F11300 20020509Y, 483401.89012, 2834595.30284, -0.12000
AB01F11300 20020509Y, 482996.43549, 2834598.70869, -0.05000
AB01F11300 20020509Y, 482609.21111, 2834603.83500, -0.06000
AB01F11300 20020509Y, 482220.88058, 2834600.66979, 0.03000
AB01F11300 20020509Y, 481809.94800, 2834610.09349, -0.06000
AB01F11300 20020509Y, 481409.90189, 2834597.01259, -0.19000
AB01F11300 20020509Y, 481010.31423, 2834592.75897, -0.08000
AB01F11300 20020509Y, 480606.41735, 2834602.89972, 0.01000
AB01F11300 20020509Y, 480217.68926, 2834599.05828, -0.09000
AB01F11300 20020509Y, 479816.75534, 2834599.19123, 0.02000
AB01F11300 20020509Y, 479356.84388, 2834586.44468, -0.15000
AB01F11300 20020509Y, 478989.43115, 2834595.04202, -0.20000
AB01F11300 20020509Y, 478623.72826, 2834596.02240, -0.33000
AB01F11300 20020509Y, 478186.55373, 2834601.06112, -0.12000
AB01F11300 20020509Y, 477787.09593, 2834596.93070, -0.26000
AB01F11300 20020509Y, 477358.04318, 2834602.03403, 0.13000
AB01F11300 20020509Y, 476993.29134, 2834589.96387, -0.07000
AB01F11300 20020509Y, 476665.68053, 2834594.55674, -0.05000
AB01F11300 20020509Y, 476309.72351, 2834600.29228, -0.12000
AB01F11300 20020509Y, 475886.17142, 2834605.44770, -0.03000
AB01F11300 20020509Y, 475603.66440, 2834594.00649, 0.19000
AB01F11300 20020509Y, 475423.97979, 2834602.31389, 0.06000
AB03E11300 20020509Y, 484874.15118, 2835011.53779, -0.10000
AB03E11300 20020509Y, 484613.62595, 2834998.26573, -0.19000
AB03E11300 20020509Y, 484201.06117, 2835004.27210, -0.19000
AB03E11300 20020509Y, 483816.74667, 2834998.73561, -0.04000
AB03E11300 20020509Y, 483401.72610, 2834993.88085, -0.06000
AB03E11300 20020509Y, 483007.16474, 2834999.74677, -0.11000
AB03E11300 20020509Y, 482603.49471, 2834998.87793, -0.14000
AB03E11300 20020509Y, 480218.75562, 2835006.11779, -0.14000
AB03E11300 20020509Y, 479817.33167, 2834996.08684, -0.35000
AB03E11300 20020509Y, 479416.95219, 2835009.50314, -0.44000
AB03E11300 20020509Y, 479017.62901, 2835001.63033, -0.19000
AB03E11300 20020509Y, 478615.64638, 2834996.51126, -0.21000
AB03E11300 20020509Y, 478218.11913, 2835000.95601, -0.29000
AB03E11300 20020509Y, 477822.24491, 2834999.68470, -0.12000
AB03E11300 20020509Y, 477410.70627, 2834993.86054, -0.39000
AB03E11300 20020509Y, 476961.14929, 2835004.87971, -0.11000
AB03E11300 20020509Y, 476605.28743, 2834994.01414, -0.09000
AB03E11300 20020509Y, 476251.89376, 2834997.38144, -0.06000
AB03E11300 20020509Y, 475802.63022, 2834994.98004, 0.05000
AB03E11300 20020509Y, 475275.55046, 2834996.31296, 0.09000
AB05D11300 20020509Y, 474991.08749, 2835396.33315, 0.21000
AB05D11300 20020509Y, 475425.07297, 2835390.90487, 0.12000
AB05D11300 20020509Y, 475811.11159, 2835393.66962, 0.01000
AB05D11300 20020509Y, 476220.67556, 2835394.99155, -0.03000
AB05D11300 20020509Y, 476615.77091, 2835397.50323, -0.09000
AB05D11300 20020509Y, 477039.77997, 2835404.16594, -0.24000
AB05D11300 20020509Y, 477445.53013, 2835393.46718, -0.15000
AB05D11300 20020509Y, 477820.64716, 2835400.09609, -0.28000
AB05D11300 20020509Y, 478215.56294, 2835404.49276, -0.22000
AB05D11300 20020509Y, 478637.23134, 2835401.71107, -0.30000
AB05D11300 20020509Y, 479039.42536, 2835400.33552, -0.41000
AB05D11300 20020509Y, 479431.50461, 2835405.45605, -0.43000
AB05D11300 20020509Y, 479821.34649, 2835395.78133, -0.10000
AB05D11300 20020509Y, 480192.32775, 2835398.36283, -0.07000
AB05D11300 20020509Y, 480645.19972, 2835389.40032, -0.25000
AB05D11300 20020509Y, 481031.86362, 2835393.21274, 0.11000
AB05D11300 20020509Y, 481439.70582, 2835398.82847, 0.00000
AB05D11300 20020509Y, 481824.74830, 2835408.88640, -0.18000
AB05D11300 20020509Y, 482220.82384, 2835391.55283, -0.10000
AB05D11300 20020509Y, 482606.85158, 2835399.35309, -0.28000
AB05D11300 20020509Y, 483026.58872, 2835401.55797, -0.29000
AB05D11300 20020509Y, 483411.28142, 2835401.32927, -0.34000
AB05D11300 20020509Y, 483831.76939, 2835398.87328, -0.04000
AB05D11300 20020509Y, 484217.19572, 2835404.49740, -0.28000
AB05D11300 20020509Y, 484609.92539, 2835394.32627, -0.09000
AB05D11300 20020509Y, 485015.46383, 2835398.59483, -0.08000
AB05D11300 20020509Y, 485377.56797, 2835437.82380, 0.21000
AB05D11300 20020509Y, 485774.48266, 2835388.58514, -0.14000
AB05D11300 20020509Y, 486189.12999, 2835403.93256, -0.29000
AB05D11300 20020509Y, 486642.06548, 2835397.01809, -0.03000
AB05D11300 20020509Y, 487012.92761, 2835396.71706, -0.21000
AB07C11300 20020509Y, 487016.70438, 2835801.96181, -0.03000
AB07C11300 20020509Y, 486600.34847, 2835799.98640, -0.08000
AB07C11300 20020509Y, 486212.74107, 2835788.85051, -0.09000
AB07C11300 20020509Y, 485793.88725, 2835805.90790, -0.27000
AB07C11300 20020509Y, 485427.74860, 2835793.72438, 0.06000
AB07C11300 20020509Y, 485110.93764, 2835793.21505, 0.09000
AB07C11300 20020509Y, 484218.75203, 2835792.04514, -0.15000
AB07C11300 20020509Y, 483824.57742, 2835795.30518, -0.02000
AB07C11300 20020509Y, 483409.94269, 2835794.14852, 0.01000
AB07C11300 20020509Y, 483023.95680, 2835797.04890, 0.03000
AB07C11300 20020509Y, 482613.23588, 2835802.14447, -0.22000
AB07C11300 20020509Y, 482221.45776, 2835803.21199, 0.00000
AB07C11300 20020509Y, 481825.07393, 2835799.75043, -0.04000
AB07C11300 20020509Y, 481434.58223, 2835803.50156, 0.01000
AB07C11300 20020509Y, 481016.32544, 2835789.89564, 0.03000
AB07C11300 20020509Y, 480596.59809, 2835793.48283, -0.02000
AB07C11300 20020509Y, 480217.66649, 2835792.05586, 0.15000
AB07C11300 20020509Y, 479813.73587, 2835802.66290, 0.12000
AB07C11300 20020509Y, 479427.90819, 2835801.35198, -0.14000
AB07C11300 20020509Y, 479009.62615, 2835800.80776, -0.35000
AB07C11300 20020509Y, 478611.86938, 2835803.63006, -0.23000
AB07C11300 20020509Y, 478190.18369, 2835815.02931, -0.12000
AB07C11300 20020509Y, 477776.26589, 2835810.08498, -0.26000
AB07C11300 20020509Y, 477406.37193, 2835799.15298, -0.18000
AB07C11300 20020509Y, 476973.59803, 2835791.70319, -0.52000
AB07C11300 20020509Y, 476597.37128, 2835809.11955, -0.24000
AB07C11300 20020509Y, 476182.30225, 2835812.27650, -0.11000
AB07C11300 20020509Y, 475814.38678, 2835801.73408, 0.08000
AB07C11300 20020509Y, 475456.65426, 2835809.07626, 0.17000
AB07C11300 20020509Y, 475033.50932, 2835804.72605, 0.18000
AB07C11300 20020509Y, 474646.42215, 2835798.26849, 0.19000
AB09B11300 20020509Y, 486980.13815, 2836202.20763, 0.20000
AB09B11300 20020509Y, 486622.36777, 2836198.57305, -0.14000
AB09B11300 20020509Y, 486231.29816, 2836206.07746, 0.15000
AB09B11300 20020509Y, 485802.29949, 2836202.71834, 0.14000
AB09B11300 20020509Y, 485430.85912, 2836200.94546, -0.21000
AB09B11300 20020509Y, 484468.21812, 2836201.20623, -0.08000
AB09B11300 20020509Y, 484204.58640, 2836207.75155, 0.13000
AB09B11300 20020509Y, 483883.87310, 2836198.78584, -0.12000
AB09B11300 20020509Y, 483269.39102, 2836199.50758, 0.02000
AB09B11300 20020509Y, 483006.72239, 2836202.98252, -0.53000
AB09B11300 20020509Y, 482614.80929, 2836203.81612, -0.20000
AB09B11300 20020509Y, 482199.30499, 2836210.46900, -0.45000
AB09B11300 20020509Y, 481800.78772, 2836200.78537, -0.28000
AB09B11300 20020509Y, 481420.04777, 2836205.43282, -0.61000
AB09B11300 20020509Y, 481014.09282, 2836193.14095, -0.28000
AB09B11300 20020509Y, 480607.66356, 2836204.46394, -0.22000
AB09B11300 20020509Y, 480203.81405, 2836203.29089, -0.50000
AB09B11300 20020509Y, 479782.30602, 2836207.57321, -0.74000
AB09B11300 20020509Y, 479426.44263, 2836196.26476, -0.31000
AB09B11300 20020509Y, 479024.20037, 2836196.92457, -0.13000
AB09B11300 20020509Y, 478630.83889, 2836200.93324, -0.47000
AB09B11300 20020509Y, 478214.45422, 2836195.47547, -0.19000
AB09B11300 20020509Y, 477810.39092, 2836195.03550, -0.31000
AB09B11300 20020509Y, 477412.76970, 2836205.77598, -0.42000
AB09B11300 20020509Y, 476997.65362, 2836201.79599, -0.40000
AB09B11300 20020509Y, 476570.95899, 2836204.95994, -0.57000
AB09B11300 20020509Y, 476193.02609, 2836201.77235, -0.14000
AB09B11300 20020509Y, 475802.94432, 2836196.54236, 0.24000
AB09B11300 20020509Y, 475421.21668, 2836191.32165, 0.16000
AB09B11300 20020509Y, 475030.70394, 2836189.58016, 0.12000
AB11A11300 20020509Y, 487027.32776, 2836586.59923, 0.06000
AB11A11300 20020509Y, 486598.74090, 2836592.85386, -0.23000
AB11A11300 20020509Y, 486213.46634, 2836588.57485, -0.06000
AB11A11300 20020509Y, 485799.85456, 2836603.12519, -0.11000
AB11A11300 20020509Y, 485364.92828, 2836597.01149, -0.46000
AB11A11300 20020509Y, 484837.92536, 2836571.65633, 0.02000
AB11A11300 20020509Y, 484579.15331, 2836616.51206, -0.23000
AB11A11300 20020509Y, 484224.44697, 2836604.91331, -0.06000
AB11A11300 20020509Y, 483788.20385, 2836602.19155, 0.06000
AB11A11300 20020509Y, 483394.19949, 2836603.58286, -0.10000
AB11A11300 20020509Y, 482905.78606, 2836599.45486, -0.07000
AB11A11300 20020509Y, 482617.09339, 2836600.12950, -0.14000
AB11A11300 20020509Y, 482211.62236, 2836610.09445, 0.17000
AB11A11300 20020509Y, 481797.55767, 2836596.58254, 0.05000
AB11A11300 20020509Y, 481410.91448, 2836603.76881, -0.01000
AB11A11300 20020509Y, 480999.26055, 2836599.35789, -0.07000
AB11A11300 20020509Y, 480599.64573, 2836604.19547, -0.03000
AB11A11300 20020509Y, 480190.59575, 2836602.27416, -0.07000
AB11A11300 20020509Y, 479812.95307, 2836614.24644, 0.10000
AB11A11300 20020509Y, 479360.87744, 2836601.55705, -0.05000
AB11A11300 20020509Y, 478947.74826, 2836598.80107, -0.13000
AB11A11300 20020509Y, 478563.80455, 2836591.40628, -0.16000
AB11A11300 20020509Y, 478194.03923, 2836602.26684, -0.39000
AB11A11300 20020509Y, 477813.11596, 2836598.89089, -0.24000
AB11A11300 20020509Y, 477419.94007, 2836607.05692, -0.21000
AB11A11300 20020509Y, 477018.98233, 2836599.50978, -0.12000
AB11A11300 20020509Y, 476654.22185, 2836609.27611, -0.15000
AB11A11300 20020509Y, 476246.34614, 2836600.91618, -0.45000
AB11A11300 20020509Y, 475840.85752, 2836605.69921, -0.25000
AB11A11300 20020509Y, 475441.47701, 2836607.27410, -0.18000
AB11A11300 20020509Y, 475040.08354, 2836600.09533, -0.01000
AB13G11200 20020509Y, 487008.38705, 2837003.45004, -0.28000
AB13G11200 20020509Y, 486603.12115, 2836982.95283, -0.12000
AB13G11200 20020509Y, 486206.63887, 2837008.23489, -0.29000
AB13G11200 20020509Y, 485833.36148, 2836984.08579, -0.24000
AB13G11200 20020509Y, 485494.41309, 2836974.67554, -0.32000
AB13G11200 20020509Y, 485093.73125, 2836985.08113, -0.40000
AB13G11200 20020509Y, 484626.28832, 2836988.53069, -0.12000
AB13G11200 20020509Y, 484259.96159, 2836992.83884, -0.15000
AB13G11200 20020509Y, 483423.19065, 2837000.00923, -0.28000
AB13G11200 20020509Y, 483044.01298, 2836965.99373, -0.19000
AB13G11200 20020509Y, 482643.34236, 2836975.71244, -0.44000
AB13G11200 20020509Y, 482359.57176, 2836992.78674, -0.12000
AB13G11200 20020509Y, 482128.34066, 2836990.42809, -0.33000
AB13G11200 20020509Y, 481822.56715, 2836980.96614, -0.16000
AB13G11200 20020509Y, 481442.22535, 2836983.74442, -0.44000
AB13G11200 20020509Y, 481134.99187, 2837024.63340, -0.33000
AB13G11200 20020509Y, 480587.59563, 2836969.65162, -0.12000
AB13G11200 20020509Y, 480186.76331, 2836999.32232, -0.24000
AB13G11200 20020509Y, 479781.01821, 2836981.35828, -0.01000
AB13G11200 20020509Y, 479421.69155, 2837007.60479, -0.12000
AB13G11200 20020509Y, 479062.99928, 2837003.10335, -0.15000
AB13G11200 20020509Y, 478587.69320, 2837013.19734, -0.50000
AB13G11200 20020509Y, 478228.50953, 2837058.17201, -0.35000
AB13G11200 20020509Y, 477816.57987, 2836989.61602, -0.40000
AB13G11200 20020509Y, 477470.78309, 2836992.84460, -0.52000
AB13G11200 20020509Y, 477072.48495, 2836978.36027, -0.44000
AB13G11200 20020509Y, 476606.39506, 2836999.33955, -0.35000
AB13G11200 20020509Y, 476170.65899, 2837007.91335, -0.42000
AB13G11200 20020509Y, 475677.54450, 2836983.17970, -0.89000
AB13G11200 20020509Y, 475376.72169, 2837014.63456, -0.32000
AB13G11200 20020509Y, 475003.49454, 2836997.04959, -0.24000
AB15E11200 20020509Y, 487033.13052, 2837401.12605, -0.18000
AB15E11200 20020509Y, 486592.40685, 2837403.04750, -0.23000
AB15E11200 20020509Y, 486207.72081, 2837393.88683, -0.11000
AB15E11200 20020509Y, 485754.28269, 2837365.49248, -0.08000
AB15E11200 20020509Y, 485393.20854, 2837424.59722, -0.24000
AB15E11200 20020509Y, 484981.18938, 2837392.19385, -0.10000
AB15E11200 20020509Y, 484638.13516, 2837400.71772, 0.29000
AB15E11200 20020509Y, 483369.60838, 2837390.83371, -0.03000
AB15E11200 20020509Y, 483012.17303, 2837412.77492, -0.05000
AB15E11200 20020509Y, 482015.62817, 2837469.15729, 0.09000
AB15E11200 20020509Y, 481799.99537, 2837380.23415, -0.03000
AB15E11200 20020509Y, 481397.87708, 2837388.95489, 0.10000
AB15E11200 20020509Y, 480882.92154, 2837418.36966, 0.03000
AB15E11200 20020509Y, 480574.27062, 2837397.58879, 0.13000
AB15E11200 20020509Y, 480174.36655, 2837417.79818, 0.09000
AB15E11200 20020509Y, 479772.56900, 2837457.37860, 0.15000
AB15F11200 20020509Y, 479425.71098, 2837400.01250, -0.39000
AB15F11200 20020509Y, 478995.58166, 2837400.23278, 0.01000
AB15F11200 20020509Y, 478567.32182, 2837385.97817, -0.03000
AB15F11200 20020509Y, 478126.35114, 2837408.32438, -0.28000
AB15F11200 20020509Y, 477755.31651, 2837424.26577, -0.10000
