Havana, Cuba                  ID: 311   Lat:  22.98  Lon:  -82.40  Alt:   59
Meteor-3 TOMS V.8 Overpass - Generated: 050328                                  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
49323.7 1993 336 63003  28  22.97  -82.45   5 100 45.08 265.6  14.0  -0.99   -3
49324.7 1993 337 61939  31  22.89  -82.89  51 100 45.11 257.3  14.7  -0.33    1
49325.7 1993 338 60883  33  23.16  -83.12  76 100 45.97 251.9  11.7   0.86   -5
49326.8 1993 339 66443   4  23.22  -83.15  81 100 48.24 255.2  10.4  -0.65   -2
49327.8 1993 340 65370   6  22.98  -83.02  63 100 46.90 252.9  24.8  -0.22    1
49328.7 1993 341 64306   8  23.04  -82.28  14 100 46.32 248.6  17.2  -0.08   -6
49329.7 1993 342 63233  12  22.80  -82.72  38 100 45.66 246.9  22.8  -0.98  -10
49330.7 1993 343 62169  16  22.88  -82.58  22 100 45.78 242.6  23.0  -0.72   -6
49331.7 1993 344 61105  20  22.90  -82.29  14  99 46.21 251.0  10.7  -1.30   -7
49332.7 1993 345 60040  24  22.89  -82.16  27  99 47.01 268.6  17.8   0.02   -6
49333.7 1993 346 58976  28  22.88  -82.56  20 100 48.33 283.2  13.6  -1.05    6
49334.7 1993 347 57919  30  23.15  -81.82  62 100 49.90 267.0   8.3  -0.57    3
49335.7 1993 348 56855  32  23.00  -81.64  78 100 51.54 257.5   2.5   0.86   -6
49336.7 1993 349 62414   4  23.11  -83.19  82 100 46.44 256.3  16.1   0.94  -12
49337.7 1993 350 61342   6  22.86  -83.07  70 100 46.62 263.7  27.1   0.44    0
49338.7 1993 351 60277   8  22.90  -82.33  11  99 47.34 259.6  30.9   0.65  -10
49339.7 1993 352 59212  12  23.10  -82.74  37 100 48.79 270.9  50.8  -0.02   -1
49340.7 1993 353 58148  16  23.17  -82.61  30 100 50.35 276.5  45.2  -0.22    4
49341.7 1993 354 57083  20  23.18  -82.34  23 100 52.09 256.5   5.2   0.21  -12
49342.6 1993 355 56019  24  23.16  -82.22  27 100 54.14 252.5   9.4  -1.40    1
49343.6 1993 356 54954  28  23.06  -82.65  27 100 56.66 235.5  15.7  -0.31    0
49344.6 1993 357 53889  30  22.88  -81.92  50  99 58.73 230.4  13.8  -0.86    1
49345.6 1993 358 52833  32  23.14  -81.75  69 100 61.59 239.1  21.8   1.21 -999
49346.7 1993 359 58392   4  23.22  -83.19  85 100 50.47 250.1  78.8   0.27   -4
49347.7 1993 360 57319   5  22.75  -81.92  55  99 51.35 254.5  22.6   0.11    4
49348.7 1993 361 56255   8  23.01  -82.37   5 100 53.85 236.4  40.7   0.23  -12
49349.6 1993 362 55190  11  23.10  -82.07  36 100 56.11 264.1  28.2  -1.01   15
49350.6 1993 363 54118  16  22.83  -82.71  36 100 58.87 248.2  11.1  -0.60   -4
49351.6 1993 364 53053  20  22.83  -82.44  17  99 61.51 240.9  11.2   0.09  -10
49352.6 1993 365 51988  24  22.80  -82.32  22  99 64.38 246.9  35.3   0.21   -4
49353.6 1994 001 50924  28  22.78  -82.74  41 100 67.79 244.0  11.9   0.58 -999
49354.6 1994 002 49867  30  23.04  -82.01  40 100 70.66 230.4  27.6   1.20 -999
49355.6 1994 003 48802  32  22.87  -81.85  58  99 73.80 228.0  52.9   0.32 -999
49356.6 1994 004 54362   4  22.95  -83.26  88  99 58.74 237.3  13.4   1.82 -999
49357.6 1994 005 53297   5  22.90  -81.93  49  99 60.64 239.3  29.3   0.37 -999
49358.6 1994 006 52233   8  23.15  -82.40  19 100 64.06 233.2  30.7   1.27 -999
49359.6 1994 007 51160  11  22.82  -82.16  30  99 66.79 238.4   4.1   2.13 -999
49360.6 1994 008 50096  15  22.91  -82.14  28  99 70.07 208.4  80.8   0.48 -999
49361.6 1994 009 49032  20  23.01  -82.51  12 100 73.75 234.0  77.4  -0.37 -999
49396.9 1994 044 73444   3  22.89  -82.26  17  99 53.41 237.3  19.2   0.25 -999
49397.9 1994 045 79012  32  23.11  -82.49  17 100 71.52 217.9  18.6   2.12 -999
49398.9 1994 046 77955  30  22.77  -82.27  27  99 67.70 249.0  55.5   1.06 -999
49399.9 1994 047 76891  27  22.78  -82.38  22 100 63.79 251.0  41.7   0.11   -4
49400.9 1994 048 75818  23  23.19  -82.58  30 100 60.03 251.6  64.3   0.41   -7
49401.9 1994 049 74753  19  23.18  -82.36  23 100 56.53 258.5  18.0  -0.31    0
49402.9 1994 050 73689  14  23.03  -82.69  30 100 52.63 259.5  28.4  -0.50   -3
49403.8 1994 051 72624  10  22.88  -82.72  35 100 49.05 254.3  21.6  -0.84  -10
49404.8 1994 052 71551   7  23.12  -82.63  28 100 45.95 271.0  11.8  -1.05    4
49405.8 1994 053 70487   5  22.96  -82.10  31  99 43.05 268.8  15.6  -1.07   -1
49406.8 1994 054 69414   3  23.02  -82.36   6 100 40.00 273.1  20.0  -0.41    2
49407.9 1994 055 74989  32  22.82  -82.55  24 100 55.81 260.8  18.9   1.57   -3
49408.9 1994 056 73925  30  22.91  -82.33  11 100 52.34 255.9  20.1   2.13  -15
49410.8 1994 058 71795  23  22.91  -82.62  24 100 45.09 272.4  15.7   0.45  -12
49411.8 1994 059 70731  19  22.90  -82.40   9 100 41.95 276.1  36.1   0.36   -9
49412.8 1994 060 69666  15  22.86  -82.10  33  99 39.00 272.7  22.3  -1.21   -4
49413.8 1994 061 68594  11  23.18  -82.06  41 100 36.39 265.4  52.6  -0.01    1
49414.8 1994 062 67529   7  22.86  -82.66  30 100 33.32 273.9  16.1  -0.81   -4
49415.8 1994 063 66456   5  23.14  -82.21  26 100 31.62 279.1  17.9  -0.67   -4
49416.8 1994 064 65392   3  22.77  -82.40  23 100 29.55 282.0  20.7  -0.54    1
49417.8 1994 065 70959  32  23.01  -82.56  17 100 41.12 264.8  15.9   2.51   -8
49418.8 1994 066 69894  30  23.11  -82.35  15 100 38.07 268.6  15.5  -0.09   -1
49419.8 1994 067 68830  27  23.14  -82.47  19 100 34.99 265.3  10.5   0.94  -10
49420.8 1994 068 67765  23  23.11  -82.67  31 100 32.14 267.8   4.1   0.83  -16
49422.8 1994 070 65636  15  23.05  -82.17  25 100 27.99 277.3  45.2   0.13    0
49423.7 1994 071 64572  11  22.92  -82.12  29  99 26.49 259.9  34.2  -0.12  -15
49424.7 1994 072 63499   7  23.03  -82.78  39 100 25.85 270.3  25.8  -0.69   -5
49425.7 1994 073 62435   5  22.87  -82.27  18  99 25.66 260.9  14.8  -0.44  -13
49426.7 1994 074 61362   3  22.92  -82.55  17 100 26.48 272.5  17.3  -0.37   -2
49427.8 1994 075 66929  32  23.20  -82.55  29 100 28.40 279.1  15.4  -0.44   -1
49428.8 1994 076 65873  30  22.85  -82.35  15  99 25.98 287.7  18.9   0.05   -6
49429.8 1994 077 64809  27  22.87  -82.47  14 100 24.30 303.3  22.4  -1.37    1
49430.7 1994 078 63744  23  22.83  -82.68  33 100 23.29 292.2  30.5  -0.52   10
49431.7 1994 079 62680  19  22.81  -82.48  21 100 23.07 295.8  13.0  -1.13   -4
49432.7 1994 080 61607  15  23.19  -82.23  29 100 23.93 273.5  12.6  -0.43  -17
49433.7 1994 081 60543  11  23.06  -82.19  23 100 25.03 261.2  17.3  -0.40  -27
49434.7 1994 082 59478   7  22.72  -82.81  51 100 26.98 279.9  12.0  -0.82   -7
49435.7 1994 083 58406   5  22.98  -82.37   3 100 29.32 278.4  13.7  -0.90  -17
49436.7 1994 084 57334   3  23.00  -82.67  28 100 32.35 270.9  15.6  -0.13  -20
49437.7 1994 085 62909  32  22.86  -82.56  21 100 20.62 275.8  13.8  -0.11  -24
49438.6 1994 086 55189   1  23.19  -81.95  52 100 38.24 283.0  15.6   0.23 -999
49439.7 1994 087 60781  27  22.95  -82.51  12 100 22.31 269.3  16.3  -0.20  -11
49440.7 1994 088 59716  23  22.90  -82.73  35 100 24.30 286.1  30.5  -0.68    8
49441.7 1994 089 58652  19  22.85  -82.55  21 100 26.62 271.6  19.6   0.64  -15
49442.7 1994 090 57588  15  22.79  -82.28  24  99 29.23 284.0  19.0  -0.64  -10
49443.7 1994 091 56515  11  23.08  -82.28  17 100 32.54 274.3  12.6  -0.27  -18
49444.6 1994 092 55451   8  22.94  -81.97  44  99 35.56 288.8   8.7  -0.75    2
49445.6 1994 093 54379   5  23.00  -82.47   8 100 39.53 283.6  13.5  -0.61   -3
49446.6 1994 094 53306   3  23.02  -82.78  39 100 43.46 276.4  18.7  -0.13  -12
49447.7 1994 095 58882  32  22.88  -82.60  23 100 24.03 273.8   5.4   0.90  -13
49448.7 1994 096 57818  30  22.95  -82.43   5 100 26.88 279.5  12.3  -0.57    0
49449.7 1994 097 56754  27  22.95  -82.57  18 100 30.21 281.9  10.3  -0.34    1
49450.6 1994 098 55689  24  22.99  -82.12  29 100 33.27 259.1  21.1   1.09  -25
49451.6 1994 099 54625  19  22.87  -82.61  25 100 37.24 278.3  11.7  -0.66   -2
49452.6 1994 100 53561  15  22.80  -82.34  21  99 40.67 258.9  20.7   0.22  -24
49453.6 1994 101 52489  11  23.08  -82.35  12 100 44.54 271.8  17.8   1.13  -13
49454.6 1994 102 51425   8  22.93  -82.05  36  99 48.05 284.0   8.2  -0.43   -5
49455.6 1994 103 50353   5  22.98  -82.55  15 100 52.40 281.7  24.9   0.35   -2
49456.6 1994 104 49280   3  22.99  -82.87  48 100 56.60 277.2  15.3   1.00 -999
49457.6 1994 105 54856  32  22.87  -82.65  28 100 35.08 277.3   9.7   1.21  -11
49458.6 1994 106 53792  30  22.94  -82.48   9 100 38.69 282.3  13.6   0.83  -10
49459.6 1994 107 52728  27  22.93  -82.63  24 100 42.65 286.6   9.3   0.98  -14
49460.6 1994 108 51664  24  22.95  -82.17  24  99 46.10 290.0   9.4  -0.33   -5
49461.6 1994 109 50600  19  22.83  -82.67  32 100 50.44 288.6   7.0   0.89  -11
49462.6 1994 110 49528  15  23.19  -82.44  24 100 54.19 297.1  13.5   0.15  -12
49463.6 1994 111 48464  11  23.02  -82.41   5 100 58.08 294.5  18.3   1.18   -1
49464.5 1994 112 47400   8  22.84  -82.11  34  99 61.73 295.2  10.2   0.47   -6
49465.5 1994 113 46328   5  22.89  -82.62  25 100 66.15 294.2  33.3   0.58 -999
49466.5 1994 114 45257   3  22.88  -82.93  55 100 70.38 290.1  11.8   0.59 -999
49467.6 1994 115 50825  32  23.16  -82.70  37 100 48.66 298.7  17.1   2.87   -1
49503.9 1994 151 75867  29  23.03  -81.88  54 100 50.36 296.3  83.8  -1.16    3
49504.9 1994 152 74803  32  22.99  -82.78  39 100 45.47 283.1  43.2   0.90  -13
49505.9 1994 153 80364   3  22.79  -82.54  26 100 66.49 280.1  26.6   0.86 -999
49506.9 1994 154 79300   5  23.11  -82.80  43 100 62.16 285.3  43.5   1.30 -999
49507.9 1994 155 78228   7  22.84  -82.38  16  99 58.54 282.9  28.1   1.41  -13
49508.9 1994 156 77164  10  23.02  -82.28  13 100 54.55 291.8  73.8  -0.15   -2
49509.9 1994 157 76100  14  23.18  -82.37  22 100 50.37 296.7  34.5   0.09    0
49510.9 1994 158 75028  18  22.82  -82.19  28  99 46.52 293.4  19.8  -1.08    7
49511.9 1994 159 73964  23  22.91  -82.62  24 100 42.03 298.0  23.7  -1.31   12
49512.8 1994 160 72900  26  22.86  -82.05  38  99 38.46 287.9  40.9  -0.34   -9
49513.8 1994 161 71836  29  22.80  -81.97  48  99 34.46 282.4  38.9   0.58  -12
49514.8 1994 162 70780  32  23.17  -82.87  53 100 29.51 291.6  20.0   0.90   -8
49515.9 1994 163 76339   3  22.94  -82.56  17 100 50.79 278.8  55.4   1.07   -8
49516.9 1994 164 75267   5  22.85  -82.89  52 100 46.42 276.0  42.5   0.40  -13
49517.9 1994 165 74203   7  22.98  -82.41   1 100 42.75 283.1  64.2  -0.49   -2
49518.8 1994 166 73139  10  23.15  -82.32  21 100 38.73 279.3  81.5   0.10  -14
49519.8 1994 167 72067  14  22.87  -82.47  14 100 34.53 301.5  23.2  -0.43    9
49520.8 1994 168 71003  19  23.02  -82.85  46 100 30.07 283.8  72.6  -0.24  -11
49521.8 1994 169 69938  23  23.04  -82.67  28 100 26.13 296.1  24.3  -0.01   -1
49522.8 1994 170 68874  26  22.98  -82.10  31 100 22.55 300.0  37.0  -0.85   14
49523.8 1994 171 67810  29  22.91  -82.01  41  99 18.53 277.5  30.5   0.70  -21
49524.8 1994 172 66746  32  22.84  -82.91  55 100 13.60 286.7  31.6  -0.21   -4
49525.8 1994 173 72313   3  23.00  -82.60  21 100 35.01 288.7  42.0  -0.27    6
49526.8 1994 174 71241   5  22.88  -82.94  56 100 30.59 289.2  29.0   1.04    7
49527.8 1994 175 70176   7  23.02  -82.47   8 100 26.92 294.8   4.1   2.30    7
49528.8 1994 176 69112  10  23.18  -82.37  22 100 22.88 296.7   5.9   1.66    3
49529.8 1994 177 68040  14  22.90  -82.51  14 100 18.65 280.3  74.1   0.28  -33
49530.8 1994 178 66976  18  22.97  -82.28  12 100 14.74 292.5  12.9  -0.07   -8
49531.8 1994 179 65912  23  23.06  -82.72  34 100 10.23 292.6   9.3   2.05   -8
49532.8 1994 180 64848  26  23.00  -82.14  27 100  6.63 301.1  33.7  -0.31    1
49533.7 1994 181 63783  29  22.94  -82.05  36  99  2.61 287.6  78.6  -0.07  -19
49534.7 1994 182 62719  32  22.92  -82.94  56 100  2.34 296.9  47.2   0.07   -7
49535.8 1994 183 68287   3  23.12  -82.67  32 100 19.17 288.0  35.4   0.16   -3
49536.8 1994 184 67215   5  23.03  -83.00  62 100 14.73 290.0  15.9   0.01    1
49537.8 1994 185 66150   7  23.16  -82.52  23 100 11.06 292.1  31.6   0.45   -9
