Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	211
Date	2004JUL29
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	18.99984	[UTC]
Stop_time	19.28262	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.69733	[p_s^-1]
ForeOptic_temperature	39.87	[ns]
Front_temperature	39.87	[ns]
Back_temperature	23.06	[ns]
Inside_temperature	22.71	[ns]
Shelter_temperature	17.59	[ns]
PSUnit_temperature	21.55	[ns]
AirCond_temperature	26.35	[ns]
Outside_temperature	24.55	[ns]
Comments	none
Formatted_file	2004211f14.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
296.310	1.22278	0.0035	-0.0000
296.410	1.00337	0.0039	-0.0000
296.510	0.58636	0.0051	-0.0000
296.610	0.53368	0.0053	-0.0000
296.710	0.51250	0.0054	-0.0000
296.810	1.06152	0.0038	-0.0000
296.910	0.89503	0.0041	-0.0000
297.010	0.65990	0.0048	-0.0000
297.110	1.43539	0.0032	0.0000
297.210	1.38102	0.0033	0.0000
297.310	0.83533	0.0042	0.0000
297.410	1.95471	0.0028	0.0000
297.510	2.43598	0.0025	0.0000
297.611	2.26647	0.0026	0.0000
297.711	3.55701	0.0020	0.0000
297.811	3.36188	0.0021	0.0000
297.911	2.61111	0.0024	0.0000
298.011	2.85742	0.0023	0.0000
298.111	2.02254	0.0027	-0.0000
298.211	2.14982	0.0026	-0.0000
298.311	2.02258	0.0027	-0.0000
298.411	1.64407	0.0030	-0.0000
298.511	1.92453	0.0028	-0.0000
298.611	2.70573	0.0023	-0.0000
298.711	2.55623	0.0024	-0.0000
298.811	3.42585	0.0021	-0.0000
298.911	4.32312	0.0019	-0.0000
299.011	5.88190	0.0016	-0.0000
299.111	5.58769	0.0016	0.0000
299.211	5.29220	0.0017	0.0000
299.311	5.77406	0.0016	0.0000
299.411	3.15399	0.0022	0.0000
299.511	4.58632	0.0018	0.0000
299.611	7.56477	0.0014	0.0000
299.711	8.94614	0.0013	0.0000
299.811	8.53043	0.0013	0.0000
299.911	4.66398	0.0018	0.0000
300.011	3.95226	0.0019	0.0000
300.111	4.03110	0.0019	-0.0000
300.211	4.85548	0.0017	-0.0000
300.311	4.39280	0.0018	-0.0000
300.411	8.16192	0.0013	-0.0000
300.511	10.29139	0.0012	-0.0000
300.611	9.21156	0.0013	-0.0000
300.711	6.96659	0.0015	-0.0000
300.811	6.28401	0.0015	-0.0000
300.911	8.19201	0.0013	-0.0000
301.011	13.47132	0.0010	-0.0000
301.111	14.17245	0.0010	0.0000
301.211	11.63696	0.0011	0.0000
301.311	15.63599	0.0010	0.0000
301.411	15.46166	0.0010	0.0000
301.511	16.11192	0.0010	0.0000
301.611	16.11909	0.0010	0.0000
301.711	13.81612	0.0010	0.0000
301.811	11.42563	0.0011	0.0000
301.911	9.74495	0.0012	0.0000
302.011	6.76087	0.0015	0.0000
302.111	5.39107	0.0017	-0.0000
302.211	16.02676	0.0010	-0.0000
302.311	23.62810	0.0008	-0.0000
302.411	18.89461	0.0009	-0.0000
302.511	18.79753	0.0009	-0.0000
302.611	13.56734	0.0010	-0.0000
302.711	32.69120	0.0007	-0.0000
302.811	36.40715	0.0006	-0.0000
302.911	29.77176	0.0007	-0.0000
303.011	30.99058	0.0007	-0.0000
303.111	24.85214	0.0008	0.0000
303.211	40.33530	0.0006	0.0000
303.311	42.74416	0.0006	0.0000
303.411	38.70549	0.0006	0.0000
303.511	45.33305	0.0006	0.0000
303.611	43.13612	0.0006	0.0000
303.711	19.56965	0.0009	0.0000
303.811	26.58559	0.0007	0.0000
303.911	40.63953	0.0006	0.0000
304.011	36.80134	0.0006	0.0000
304.111	31.47081	0.0007	0.0000
304.211	27.73570	0.0007	0.0000
304.311	45.81715	0.0006	0.0000
304.411	48.88004	0.0005	0.0000
304.511	51.73256	0.0005	0.0000
304.611	57.90491	0.0005	0.0000
304.711	28.57619	0.0007	0.0000
304.811	34.47192	0.0007	0.0000
304.911	61.14594	0.0005	0.0000
305.011	57.63084	0.0005	0.0000
305.111	61.20096	0.0005	0.0000
305.211	90.44707	0.0004	0.0000
305.311	70.69323	0.0005	0.0000
305.411	50.89880	0.0005	0.0000
305.511	61.72297	0.0005	0.0000
305.611	69.63777	0.0005	0.0000
305.711	35.84349	0.0006	0.0000
305.811	33.66648	0.0007	0.0000
305.911	31.83766	0.0007	0.0000
306.011	58.49368	0.0005	0.0000
306.111	77.89031	0.0004	0.0000
306.211	75.97587	0.0004	0.0000
306.311	69.12762	0.0005	0.0000
306.411	51.19769	0.0005	0.0000
306.511	71.87392	0.0005	0.0000
306.611	58.58943	0.0005	0.0000
306.711	44.35404	0.0006	0.0000
306.811	65.37089	0.0005	0.0000
306.911	91.15578	0.0004	0.0000
307.011	95.32790	0.0004	0.0000
307.111	97.95301	0.0004	0.0000
307.211	79.39822	0.0004	0.0000
307.311	100.04345	0.0004	0.0000
307.411	104.59836	0.0004	0.0000
307.511	74.48293	0.0004	0.0000
307.611	97.49307	0.0004	0.0000
307.711	115.24553	0.0004	0.0000
307.811	83.81103	0.0004	0.0000
307.911	115.80844	0.0004	0.0000
308.011	111.48753	0.0004	0.0000
308.111	93.96871	0.0004	0.0000
308.211	73.93835	0.0004	0.0000
308.311	86.26727	0.0004	0.0000
308.411	123.53310	0.0003	0.0000
308.511	140.22476	0.0003	0.0000
308.611	126.89195	0.0003	0.0000
308.711	98.26054	0.0004	0.0000
308.811	90.23589	0.0004	0.0000
308.911	117.03876	0.0004	0.0000
309.011	100.41079	0.0004	0.0000
309.111	74.79818	0.0004	0.0000
309.211	84.20287	0.0004	0.0000
309.311	53.27095	0.0005	0.0000
309.411	105.62626	0.0004	0.0000
309.511	145.50005	0.0003	0.0000
309.611	103.92691	0.0004	0.0000
309.711	79.25332	0.0004	0.0000
309.811	131.09283	0.0003	0.0000
309.911	112.83114	0.0004	0.0000
310.011	55.68624	0.0005	0.0000
310.111	68.82032	0.0005	0.0000
310.211	87.51809	0.0004	0.0000
310.311	160.00987	0.0003	0.0000
310.411	170.63533	0.0003	0.0000
310.511	160.18254	0.0003	0.0000
310.611	167.77420	0.0003	0.0000
310.711	184.97617	0.0003	0.0000
310.811	213.96718	0.0003	0.0000
310.911	203.21440	0.0003	0.0000
311.011	167.33574	0.0003	0.0000
311.111	190.12222	0.0003	0.0000
311.211	191.64256	0.0003	0.0000
311.311	211.17891	0.0003	0.0000
311.411	158.29198	0.0003	0.0000
311.511	207.14128	0.0003	0.0000
311.611	188.70372	0.0003	0.0000
311.711	155.19574	0.0003	0.0000
311.811	161.75945	0.0003	0.0000
311.911	160.92656	0.0003	0.0000
312.011	155.59935	0.0003	0.0000
312.111	160.65829	0.0003	0.0000
312.211	155.26421	0.0003	0.0000
312.311	205.12437	0.0003	0.0000
312.411	237.84540	0.0002	0.0000
312.511	163.50208	0.0003	0.0000
312.611	178.44458	0.0003	0.0000
312.711	212.71422	0.0003	0.0000
312.811	207.57462	0.0003	0.0000
312.911	210.74384	0.0003	0.0000
313.011	203.45314	0.0003	0.0000
313.111	208.46275	0.0003	0.0000
313.211	192.97142	0.0003	0.0000
313.311	201.58783	0.0003	0.0000
313.411	157.34805	0.0003	0.0000
313.511	213.18724	0.0003	0.0000
313.611	196.56451	0.0003	0.0000
313.711	219.59706	0.0003	0.0000
313.811	264.02606	0.0002	0.0000
313.911	261.41412	0.0002	0.0000
314.011	234.95045	0.0003	0.0000
314.111	272.57141	0.0002	0.0000
314.211	261.23108	0.0002	0.0000
314.311	170.48167	0.0003	0.0000
314.411	88.05531	0.0004	0.0000
314.511	163.58012	0.0003	0.0000
314.611	232.47743	0.0003	0.0000
314.711	203.00386	0.0003	0.0000
314.811	239.48199	0.0002	0.0000
314.911	303.54507	0.0002	0.0000
315.011	240.23944	0.0002	0.0000
315.111	265.48660	0.0002	0.0000
315.211	250.42653	0.0002	0.0000
315.310	265.16589	0.0002	0.0000
315.410	232.23674	0.0003	0.0000
315.510	232.45433	0.0003	0.0000
315.610	231.07782	0.0003	0.0000
315.710	146.91559	0.0003	0.0000
315.810	149.20100	0.0003	0.0000
315.910	140.60774	0.0003	0.0000
316.010	178.38629	0.0003	0.0000
316.110	159.15356	0.0003	0.0000
316.210	208.96957	0.0003	0.0000
316.310	269.03424	0.0002	0.0000
316.410	239.51753	0.0002	0.0000
316.510	249.11591	0.0002	0.0000
316.610	235.97511	0.0003	0.0000
316.710	319.24817	0.0002	0.0000
316.810	246.48080	0.0002	0.0000
316.910	254.78204	0.0002	0.0000
317.010	316.87802	0.0002	0.0000
317.110	362.17224	0.0002	0.0000
317.210	347.40045	0.0002	0.0000
317.310	342.92236	0.0002	0.0000
317.410	328.53296	0.0002	0.0000
317.510	285.51306	0.0002	0.0000
317.610	351.95718	0.0002	0.0000
317.710	345.34814	0.0002	0.0000
317.810	256.69147	0.0002	0.0000
317.910	192.71738	0.0003	0.0000
318.010	202.26790	0.0003	0.0000
318.110	205.82401	0.0003	0.0000
318.210	217.80705	0.0003	0.0000
318.310	234.31956	0.0003	0.0000
318.410	265.58212	0.0002	0.0000
318.510	280.14505	0.0002	0.0000
318.610	309.50015	0.0002	0.0000
318.710	302.60535	0.0002	0.0000
318.810	311.37924	0.0002	0.0000
318.910	432.77777	0.0002	0.0000
319.010	365.64011	0.0002	0.0000
319.110	280.40952	0.0002	0.0000
319.210	201.62407	0.0003	0.0000
319.310	207.24834	0.0003	0.0000
319.410	277.43146	0.0002	0.0000
319.510	288.54553	0.0002	0.0000
319.610	279.14948	0.0002	0.0000
319.710	268.45956	0.0002	0.0000
319.810	391.45444	0.0002	0.0000
319.910	378.29416	0.0002	0.0000
320.010	260.44080	0.0002	0.0000
320.110	356.85284	0.0002	0.0000
320.210	340.34195	0.0002	0.0000
320.310	360.58798	0.0002	0.0000
320.410	434.72446	0.0002	0.0000
320.510	372.36740	0.0002	0.0000
320.610	418.74695	0.0002	0.0000
320.710	413.18225	0.0002	0.0000
320.810	381.56299	0.0002	0.0000
320.910	319.48260	0.0002	0.0000
321.010	296.28845	0.0002	0.0000
321.110	280.17236	0.0002	0.0000
321.210	260.98999	0.0002	0.0000
321.310	276.67651	0.0002	0.0000
321.410	234.68924	0.0003	0.0000
321.510	331.41025	0.0002	0.0000
321.610	352.29153	0.0002	0.0000
321.710	284.95255	0.0002	0.0000
321.810	411.05725	0.0002	0.0000
321.910	384.53473	0.0002	0.0000
322.010	370.66800	0.0002	0.0000
322.110	383.32135	0.0002	0.0000
322.210	256.10690	0.0002	0.0000
322.310	303.37994	0.0002	0.0000
322.410	402.75333	0.0002	0.0000
322.510	291.22464	0.0002	0.0000
322.610	255.90822	0.0002	0.0000
322.710	285.61865	0.0002	0.0000
322.810	237.23244	0.0003	0.0000
322.910	232.14487	0.0003	0.0000
323.010	264.68295	0.0002	0.0000
323.110	336.05991	0.0002	0.0000
323.210	390.45340	0.0002	0.0000
323.310	335.05685	0.0002	0.0000
323.410	266.13297	0.0002	0.0000
323.510	342.23886	0.0002	0.0000
323.610	288.15775	0.0002	0.0000
323.710	342.94540	0.0002	0.0000
323.810	423.63794	0.0002	0.0000
323.910	281.40942	0.0002	0.0000
324.009	436.81024	0.0002	0.0000
324.109	433.11136	0.0002	0.0000
324.209	373.33487	0.0002	0.0000
324.309	392.43582	0.0002	0.0000
324.409	366.48392	0.0002	0.0000
324.509	435.05698	0.0002	0.0000
324.609	468.44409	0.0002	0.0000
324.709	341.47961	0.0002	0.0000
324.809	316.72876	0.0002	0.0000
324.909	342.05807	0.0002	0.0000
325.009	364.26669	0.0002	0.0000
325.109	353.96671	0.0002	0.0000
325.209	403.17297	0.0002	0.0000
325.309	413.14758	0.0002	0.0000
325.409	347.23203	0.0002	0.0000
325.509	531.69647	0.0002	0.0000
325.609	502.26892	0.0002	0.0000
325.709	472.18842	0.0002	0.0000
325.809	501.90442	0.0002	0.0000
325.909	567.33392	0.0002	0.0000
326.009	533.98016	0.0002	0.0000
326.109	523.86322	0.0002	0.0000
326.209	521.87097	0.0002	0.0000
326.309	540.89172	0.0002	0.0000
326.409	459.57004	0.0002	0.0000
326.509	414.51062	0.0002	0.0000
326.609	560.95410	0.0002	0.0000
326.709	556.20636	0.0002	0.0000
326.809	559.34674	0.0002	0.0000
326.909	539.53192	0.0002	0.0000
327.009	523.33929	0.0002	0.0000
327.109	420.94095	0.0002	0.0000
327.209	458.40250	0.0002	0.0000
327.309	559.85828	0.0002	0.0000
327.409	469.45779	0.0002	0.0000
327.509	581.81342	0.0002	0.0000
327.609	477.09225	0.0002	0.0000
327.709	452.69336	0.0002	0.0000
327.809	506.30457	0.0002	0.0000
327.909	424.08539	0.0002	0.0000
328.009	452.54669	0.0002	0.0000
328.109	499.17023	0.0002	0.0000
328.209	451.19452	0.0002	0.0000
328.309	452.74429	0.0002	0.0000
328.409	542.10394	0.0002	0.0000
328.509	471.64301	0.0002	0.0000
328.609	435.50696	0.0002	0.0000
328.709	347.90936	0.0002	0.0000
328.809	456.23074	0.0002	0.0000
328.909	526.92883	0.0002	0.0000
329.009	634.39819	0.0002	0.0000
329.109	563.16321	0.0002	0.0000
329.209	546.39941	0.0002	0.0000
329.309	614.78229	0.0002	0.0000
329.409	663.42822	0.0002	0.0000
329.509	556.47247	0.0002	0.0000
329.609	609.09875	0.0002	0.0000
329.708	639.64276	0.0002	0.0000
329.808	560.36597	0.0002	0.0000
329.908	597.86609	0.0002	0.0000
330.008	727.70673	0.0001	0.0000
330.108	688.96460	0.0001	0.0000
330.208	494.75946	0.0002	0.0000
330.308	506.46014	0.0002	0.0000
330.408	576.32782	0.0002	0.0000
330.508	509.44760	0.0002	0.0000
330.608	362.00681	0.0002	0.0000
330.708	452.45953	0.0002	0.0000
330.808	546.03278	0.0002	0.0000
330.908	571.56287	0.0002	0.0000
331.008	526.16492	0.0002	0.0000
331.108	571.41058	0.0002	0.0000
331.208	502.76315	0.0002	0.0000
331.308	534.86841	0.0002	0.0000
331.408	450.21353	0.0002	0.0000
331.508	463.65305	0.0002	0.0000
331.608	570.57507	0.0002	0.0000
331.708	553.10455	0.0002	0.0000
331.808	593.47742	0.0002	0.0000
331.908	578.26703	0.0002	0.0000
332.008	538.82440	0.0002	0.0000
332.108	587.01434	0.0002	0.0000
332.208	486.97357	0.0002	0.0000
332.308	404.89874	0.0002	0.0000
332.408	493.13910	0.0002	0.0000
332.508	607.45612	0.0002	0.0000
332.608	650.93542	0.0002	0.0000
332.708	507.44702	0.0002	0.0000
332.808	559.79987	0.0002	0.0000
332.908	454.30051	0.0002	0.0000
333.008	476.99680	0.0002	0.0000
333.108	635.16449	0.0002	0.0000
333.208	495.20425	0.0002	0.0000
333.308	629.62390	0.0002	0.0000
333.408	525.70087	0.0002	0.0000
333.508	455.94977	0.0002	0.0000
333.608	372.17166	0.0002	0.0000
333.708	425.86365	0.0002	0.0000
333.808	532.30273	0.0002	0.0000
333.908	546.84082	0.0002	0.0000
334.008	490.21307	0.0002	0.0000
334.108	591.91107	0.0002	0.0000
334.208	421.19202	0.0002	0.0000
334.307	594.67413	0.0002	0.0000
334.407	615.57428	0.0002	0.0000
334.507	594.33167	0.0002	0.0000
334.607	616.34570	0.0002	0.0000
334.707	597.76898	0.0002	0.0000
334.807	581.83240	0.0002	0.0000
334.907	322.40100	0.0002	0.0000
335.007	460.75342	0.0002	0.0000
335.107	647.33789	0.0002	0.0000
335.207	613.66663	0.0002	0.0000
335.307	611.92944	0.0002	0.0000
335.407	563.64099	0.0002	0.0000
335.507	664.02209	0.0002	0.0000
335.607	645.55585	0.0002	0.0000
335.707	655.76880	0.0002	0.0000
335.807	538.75549	0.0002	0.0000
335.907	344.66650	0.0002	0.0000
336.007	282.39722	0.0002	0.0000
336.107	234.46738	0.0003	0.0000
336.207	371.99631	0.0002	0.0000
336.307	561.32367	0.0002	0.0000
336.407	573.97595	0.0002	0.0000
336.507	658.18988	0.0002	0.0000
336.607	534.48401	0.0002	0.0000
336.707	462.01041	0.0002	0.0000
336.807	435.44592	0.0002	0.0000
336.907	354.81564	0.0002	0.0000
337.007	417.79306	0.0002	0.0000
337.107	422.68875	0.0002	0.0000
337.207	339.83981	0.0002	0.0000
337.307	431.90866	0.0002	0.0000
337.407	465.16241	0.0002	0.0000
337.507	604.35608	0.0002	0.0000
337.607	637.96198	0.0002	0.0000
337.707	648.89423	0.0002	0.0000
337.807	594.60431	0.0002	0.0000
337.907	459.44000	0.0002	0.0000
338.007	336.79514	0.0002	0.0000
338.107	420.19644	0.0002	0.0000
338.206	597.59277	0.0002	0.0000
338.306	548.62646	0.0002	0.0000
338.406	482.54306	0.0002	0.0000
338.506	600.76453	0.0002	0.0000
338.606	633.56995	0.0002	0.0000
338.706	633.94604	0.0002	0.0000
338.806	434.03961	0.0002	0.0000
338.906	612.47113	0.0002	0.0000
339.006	697.29150	0.0001	0.0000
339.106	503.11984	0.0002	0.0000
339.206	478.41345	0.0002	0.0000
339.306	358.88541	0.0002	0.0000
339.406	492.85690	0.0002	0.0000
339.506	584.78021	0.0002	0.0000
339.606	562.93921	0.0002	0.0000
339.706	622.95251	0.0002	0.0000
339.806	667.16309	0.0002	0.0000
339.906	592.78357	0.0002	0.0000
340.006	773.87189	0.0001	0.0000
340.106	672.47162	0.0002	0.0000
340.206	583.80609	0.0002	0.0000
340.306	609.84753	0.0002	0.0000
340.406	597.22931	0.0002	0.0000
340.506	523.03180	0.0002	0.0000
340.606	646.00861	0.0002	0.0000
340.706	468.25922	0.0002	0.0000
340.806	572.72363	0.0002	0.0000
340.906	518.08368	0.0002	0.0000
341.006	549.05615	0.0002	0.0000
341.106	631.27411	0.0002	0.0000
341.206	647.39490	0.0002	0.0000
341.306	460.54297	0.0002	0.0000
341.406	412.75894	0.0002	0.0000
341.506	394.28162	0.0002	0.0000
341.605	606.49384	0.0002	0.0000
341.705	548.94965	0.0002	0.0000
341.805	558.95630	0.0002	0.0000
341.905	669.19232	0.0002	0.0000
342.005	710.81805	0.0001	0.0000
342.105	628.21521	0.0002	0.0000
342.205	609.11884	0.0002	0.0000
342.305	494.20093	0.0002	0.0000
342.405	481.44800	0.0002	0.0000
342.505	649.62000	0.0002	0.0000
342.605	621.61383	0.0002	0.0000
342.705	484.16531	0.0002	0.0000
342.805	547.01166	0.0002	0.0000
342.905	690.76532	0.0002	0.0000
343.005	738.83057	0.0001	0.0000
343.105	684.33740	0.0002	0.0000
343.205	581.64117	0.0002	0.0000
343.305	452.27386	0.0002	0.0000
343.405	532.41199	0.0002	0.0000
343.505	747.83124	0.0001	0.0000
343.605	628.07190	0.0002	0.0000
343.705	513.48346	0.0002	0.0000
343.805	551.46216	0.0002	0.0000
343.905	578.59253	0.0002	0.0000
344.005	360.36209	0.0002	0.0000
344.105	230.31227	0.0003	0.0000
344.205	362.86005	0.0002	0.0000
344.305	393.18188	0.0002	0.0000
344.405	350.31943	0.0002	0.0000
344.505	542.35358	0.0002	0.0000
344.605	414.89236	0.0002	0.0000
344.705	499.52353	0.0002	0.0000
344.804	595.63837	0.0002	0.0000
344.904	539.44806	0.0002	0.0000
345.004	656.51050	0.0002	0.0000
345.104	718.20532	0.0001	0.0000
345.204	540.89752	0.0002	0.0000
345.304	426.04562	0.0002	0.0000
345.404	673.08771	0.0002	0.0000
345.504	682.12854	0.0002	0.0000
345.604	600.89307	0.0002	0.0000
345.704	605.15509	0.0002	0.0000
345.804	478.63718	0.0002	0.0000
345.904	526.17151	0.0002	0.0000
346.004	431.66226	0.0002	0.0000
346.104	437.94885	0.0002	0.0000
346.204	469.08533	0.0002	0.0000
346.304	608.83710	0.0002	0.0000
346.404	661.73401	0.0002	0.0000
346.504	625.16394	0.0002	0.0000
346.604	398.52020	0.0002	0.0000
346.704	599.81732	0.0002	0.0000
346.804	686.67639	0.0002	0.0000
346.904	558.29755	0.0002	0.0000
347.004	709.78973	0.0001	0.0000
347.104	674.28210	0.0002	0.0000
347.204	514.36682	0.0002	0.0000
347.304	573.68909	0.0002	0.0000
347.404	483.03363	0.0002	0.0000
347.504	420.38992	0.0002	0.0000
347.604	401.52405	0.0002	0.0000
347.703	395.49661	0.0002	0.0000
347.803	607.21356	0.0002	0.0000
347.903	630.47479	0.0002	0.0000
348.003	587.94153	0.0002	0.0000
348.103	594.93457	0.0002	0.0000
348.203	611.90680	0.0002	0.0000
348.303	482.93045	0.0002	0.0000
348.403	509.14783	0.0002	0.0000
348.503	489.06552	0.0002	0.0000
348.603	567.50098	0.0002	0.0000
348.703	731.06842	0.0001	0.0000
348.803	646.27161	0.0002	0.0000
348.903	467.09509	0.0002	0.0000
349.003	435.12268	0.0002	0.0000
349.103	417.06589	0.0002	0.0000
349.203	588.68372	0.0002	0.0000
349.303	356.07529	0.0002	0.0000
349.403	611.48865	0.0002	0.0000
349.503	559.62390	0.0002	0.0000
349.603	429.98929	0.0002	0.0000
349.703	397.68076	0.0002	0.0000
349.803	442.80011	0.0002	0.0000
349.903	736.70251	0.0001	0.0000
350.003	701.55969	0.0002	0.0000
350.103	675.52539	0.0002	0.0000
350.203	634.47168	0.0002	0.0000
350.303	753.37561	0.0001	0.0000
350.402	797.03375	0.0001	0.0000
350.502	571.97382	0.0002	0.0000
350.602	612.95471	0.0002	0.0000
350.702	629.24335	0.0002	0.0000
350.802	709.97821	0.0002	0.0000
350.902	703.96179	0.0002	0.0000
351.002	473.86264	0.0002	0.0000
351.102	624.75372	0.0002	0.0000
351.202	597.99908	0.0002	0.0000
351.302	534.20154	0.0002	0.0000
351.402	465.62000	0.0002	0.0000
351.502	425.17529	0.0002	0.0000
351.602	675.63635	0.0002	0.0000
351.702	709.88013	0.0002	0.0000
351.802	780.52966	0.0001	0.0000
351.902	720.33411	0.0001	0.0000
352.002	599.78918	0.0002	0.0000
352.102	535.62463	0.0002	0.0000
352.202	597.52863	0.0002	0.0000
352.302	565.67975	0.0002	0.0000
352.402	395.38028	0.0002	0.0000
352.502	492.51797	0.0002	0.0000
352.602	321.92978	0.0002	0.0000
352.702	512.60883	0.0002	0.0000
352.802	633.15997	0.0002	0.0000
352.902	703.48621	0.0002	0.0000
353.001	626.41840	0.0002	0.0000
353.101	721.21667	0.0001	0.0000
353.201	542.54083	0.0002	0.0000
353.301	509.25299	0.0002	0.0000
353.401	767.10608	0.0001	0.0000
353.501	706.61450	0.0002	0.0000
353.601	669.29968	0.0002	0.0000
353.701	652.28033	0.0002	0.0000
353.801	597.60681	0.0002	0.0000
353.901	824.98059	0.0001	0.0000
354.001	784.09259	0.0001	0.0000
354.101	581.16022	0.0002	0.0000
354.201	589.97723	0.0002	0.0000
354.301	720.35132	0.0002	0.0000
354.401	761.81396	0.0001	0.0000
354.501	721.26947	0.0001	0.0000
354.601	706.44781	0.0002	0.0000
354.701	771.03418	0.0001	0.0000
354.801	564.56177	0.0002	0.0000
354.901	765.82733	0.0001	0.0000
355.001	760.07300	0.0001	0.0000
355.101	722.14447	0.0002	0.0000
355.201	696.86847	0.0002	0.0000
355.301	630.32526	0.0002	0.0000
355.400	569.84540	0.0002	0.0000
355.500	505.86221	0.0002	0.0000
355.600	792.33490	0.0001	0.0000
355.700	618.16040	0.0002	0.0000
355.800	663.52979	0.0002	0.0000
355.900	560.91339	0.0002	0.0000
356.000	677.07178	0.0002	0.0000
356.100	645.68427	0.0002	0.0000
356.200	690.43262	0.0002	0.0000
356.300	832.28857	0.0001	0.0000
356.400	724.00458	0.0002	0.0000
356.500	376.27295	0.0002	0.0000
356.600	318.18518	0.0002	0.0000
356.700	538.66711	0.0002	0.0000
356.800	660.92303	0.0002	0.0000
356.900	467.07953	0.0002	0.0000
357.000	225.35689	0.0003	0.0000
357.100	510.98029	0.0002	0.0000
357.200	448.57858	0.0002	0.0000
357.300	653.25238	0.0002	0.0000
357.400	533.88989	0.0002	0.0000
357.500	555.59991	0.0002	0.0000
357.600	627.99042	0.0002	0.0000
357.699	684.74048	0.0002	0.0000
357.799	544.90826	0.0002	0.0000
357.899	478.42758	0.0002	0.0000
357.999	503.49918	0.0002	0.0000
358.099	209.66107	0.0003	0.0000
358.199	300.93457	0.0002	0.0000
