-1.094742	430856	-1130	-0.5	15989968	160
0.102554	430962	106	-0.5	15994411	27
0	431986	0	-0.5	15998841	5822
0	455748	0	-50.5	16001071	3574
0	455748	0	-54.5	16003313	3334
39.370178	470825	38839	-0.5	16005542	31935
45.263062	476366	44380	-0.5	16007772	435
-3.096573	428782	-3204	-0.5	16012002	112
0.103027	428889	107	-0.5	16016447	0
-2.092041	429824	-2162	-0.5	16018676	66
0.10231	429930	106	-0.5	16023119	298
-1.094742	430856	-1130	-0.5	16025349	105
0.102554	430962	106	-0.5	16029792	7
0	431986	0	-0.5	16034222	6115
0	455748	0	-50.5	16036451	3602
0	455748	0	-54.5	16038693	3438
39.370178	470825	38839	-0.5	16040922	33168
45.263062	476366	44380	-0.5	16043152	472
-3.096573	428782	-3204	-0.5	16047382	115
0.103027	428889	107	-0.5	16051825	0
-2.092041	429824	-2162	-0.5	16054054	49
0.10231	429930	106	-0.5	16058499	351
-1.094742	430856	-1130	-0.5	16060729	133
0.102554	430962	106	-0.5	16065172	22
0	431986	0	-0.5	16069601	6260
0	455748	0	-50.5	16071830	3490
0	455748	0	-54.5	16074073	3364
39.370178	470825	38839	-0.5	16076303	33180
45.263062	476366	44380	-0.5	16078533	492
-3.096573	428782	-3204	-0.5	16087640	138
0.103027	428889	107	-0.5	16096300	0
-2.09108	429825	-2161	-0.5	16102084	67
0.10231	429931	106	-0.5	16111404	314
-1.094742	430856	-1130	-0.5	16115868	109
0.102554	430962	106	-0.5	16122546	31
0	431986	0	-0.5	16137409	6042
-0.002045	455746	-2	-50	16144661	3688
0	455746	0	-54.5	16156905	3500
39.371231	470826	38840	0	16160930	33094
45.26413	476367	44381	0	16167849	499
-3.096573	428782	-3204	0	16174972	143
0.103027	428889	107	0	16179414	1
-2.09108	429825	-2161	0	16181643	59
0.10231	429931	106	0	16186085	288
-1.094742	430856	-1130	0	16188314	93
0.102554	430962	106	0	16192757	18
0	431986	0	0	16197186	6364
-0.002045	455746	-2	-50	16199416	3634
0	455746	0	-54.5	16201659	3511
39.371231	470826	38840	0	16203891	33292
45.26413	476367	44381	0	16206121	483
-3.096573	428782	-3204	0	16210350	171
0.103027	428889	107	0	16214793	1
-2.09108	429825	-2161	0	16217022	61
0.10231	429931	106	0	16221465	291
-1.094742	430856	-1130	0	16223695	134
0.102554	430962	106	0	16228138	23
0	431986	0	0	16232567	6357
-0.002045	455746	-2	-50	16234796	3671
0	455746	0	-54.5	16237039	3542
39.371231	470826	38840	0	16239269	33769
45.26413	476367	44381	0	16241499	455
-3.096573	428782	-3204	0	16245729	136
0.103027	428889	107	0	16250174	0
-2.09108	429825	-2161	0	16252403	44
0.10231	429931	106	0	16256845	316
-1.094742	430856	-1130	0	16259075	130
0.102554	430962	106	0	16263517	14
0	431986	0	0	16267946	5922
-0.002045	455746	-2	-50	16270175	3519
0	455746	0	-54.5	16272418	3213
39.371231	470826	38840	0	16274648	31941
45.26413	476367	44381	0	16276878	422
-3.096573	428782	-3204	0	16281107	144
0.103027	428889	107	0	16285549	0
-2.09108	429825	-2161	0	16287778	58
0.10231	429931	106	0	16292220	338
-1.094742	430856	-1130	0	16294452	106
0.102554	430962	106	0	16298894	17
0	431986	0	0	16303323	6214
-0.002045	455746	-2	-50	16305553	3458
0	455746	0	-54.5	16307796	3164
39.371231	470826	38840	0	16310026	32580
45.26413	476367	44381	0	16312256	476
-3.096573	428782	-3204	0	16316485	113
0.103027	428889	107	0	16320927	0
-2.09108	429825	-2161	0	16323156	58
0.10231	429931	106	0	16327599	292
-1.094742	430856	-1130	0	16329828	129
0.102554	430962	106	0	16334270	23
0	431986	0	0	16338699	6192
-0.002045	455746	-2	-50	16340931	3701
0	455746	0	-54.5	16343174	3505
39.371231	470826	38840	0	16345404	32951
45.26413	476367	44381	0	16347634	449
-3.096573	428782	-3204	0	16351864	145
0.103027	428889	107	0	16356307	0
-2.09108	429825	-2161	0	16358536	77
0.10231	429931	106	0	16362978	373
-1.094742	430856	-1130	0	16365208	138
0.102554	430962	106	0	16369650	27
0	431986	0	0	16374079	6258
-0.002045	455746	-2	-50	16376308	3660
0	455746	0	-54.5	16378551	3493
39.371231	470826	38840	0	16380780	33778
45.26413	476367	44381	0	16383012	438
-3.096573	428782	-3204	0	16387241	119
0.103027	428889	107	0	16391683	0
-2.09108	429825	-2161	0	16393912	57
0.10231	429931	106	0	16398354	332
-1.094742	430856	-1130	0	16400583	118
0.102554	430962	106	0	16405025	24
0	431986	0	0	16409454	6642
-0.002045	455746	-2	-50	16411683	3619
0	455746	0	-54.5	16413926	3486
39.371231	470826	38840	0	16416156	33884
45.26413	476367	44381	0	16418386	512
-3.096573	428782	-3204	0	16422615	145
0.103027	428889	107	0	16427057	0
-2.09108	429825	-2161	0	16429286	82
0.10231	429931	106	0	16433731	364
-1.094742	430856	-1130	0	16435960	131
0.102554	430962	106	0	16440403	17
0	431986	0	0	16444832	6489
-0.002045	455746	-2	-50	16447062	3743
0	455746	0	-54.5	16449305	3342
39.371231	470826	38840	0	16451535	33781
45.26413	476367	44381	0	16453765	472
-3.096573	428782	-3204	0	16457995	122
0.103027	428889	107	0	16462438	0
-2.09108	429825	-2161	0	16464667	44
0.10231	429931	106	0	16469109	323
-1.094742	430856	-1130	0	16471339	129
0.102554	430962	106	0	16475781	16
0	431986	0	0	16480213	6660
-0.002045	455746	-2	-50	16482442	3549
0	455746	0	-54.5	16484685	3429
39.371231	470826	38840	0	16486914	34162
45.26413	476367	44381	0	16489144	475
-3.097534	428781	-3205	0	16495606	156
0.103027	428888	107	0	16503605	0
-2.09108	429825	-2161	0	16508728	56
0.10231	429931	106	0	16516726	309
-1.095718	430855	-1131	0	16521188	130
0.102554	430961	106	0	16528525	28
-0.000977	431985	-1	0	16542770	6552
0	455746	0	-50	16549635	3680
0	455746	0	-54.5	16563369	3379
39.372208	470826	38841	0	16567010	34120
45.264038	476366	44381	0	16573157	515
-3.097534	428781	-3205	0	16580280	144
0.103027	428888	107	0	16584722	0
-2.09108	429825	-2161	0	16586951	77
0.10231	429931	106	0	16591393	347
-1.095718	430855	-1131	0	16593622	140
0.102554	430961	106	0	16598064	31
-0.000977	431985	-1	0	16602493	6666
0	455746	0	-50	16604722	3617
0	455746	0	-54.5	16606964	3419
39.372208	470826	38841	0	16609194	34510
45.264038	476366	44381	0	16611424	481
-3.097534	428781	-3205	0	16615653	134
0.103027	428888	107	0	16620098	0
-2.09108	429825	-2161	0	16622327	65
0.10231	429931	106	0	16626769	370
-1.095718	430855	-1131	0	16628998	130
0.102554	430961	106	0	16633441	29
-0.000977	431985	-1	0	16637871	6660
0	455746	0	-50	16640101	3686
0	455746	0	-54.5	16642343	3322
39.372208	470826	38841	0	16644573	35274
45.264038	476366	44381	0	16646803	539
-3.097534	428781	-3205	0	16651033	134
0.103027	428888	107	0	16655476	0
-2.09108	429825	-2161	0	16657705	56
0.10231	429931	106	0	16662148	333
-1.095718	430855	-1131	0	16664380	130
0.102554	430961	106	0	16668822	33
-0.000977	431985	-1	0	16673251	6844
0	455746	0	-50	16675480	3805
0	455746	0	-54.5	16677722	3546
39.372208	470826	38841	0	16679952	35183
45.264038	476366	44381	0	16682182	510
-3.097534	428781	-3205	0	16686411	167
0.103027	428888	107	0	16690853	0
-2.09108	429825	-2161	0	16693082	55
0.10231	429931	106	0	16697524	372
-1.095718	430855	-1131	0	16699753	132
0.102554	430961	106	0	16704195	20
-0.000977	431985	-1	0	16708624	6581
0	455746	0	-50	16710856	3712
0	455746	0	-54.5	16713099	3546
39.372208	470826	38841	0	16715329	34787
45.264038	476366	44381	0	16717559	463
-3.097534	428781	-3205	0	16721788	124
0.103027	428888	107	0	16726230	0
-2.09108	429825	-2161	0	16728459	55
0.10231	429931	106	0	16732901	342
-1.095718	430855	-1131	0	16735130	121
0.102554	430961	106	0	16739573	21
-0.000977	431985	-1	0	16744002	6629
0	455746	0	-50	16746232	3747
0	455746	0	-54.5	16748474	3637
39.372208	470826	38841	0	16750703	35150
45.264038	476366	44381	0	16752933	509
-3.097534	428781	-3205	0	16757165	169
0.103027	428888	107	0	16761608	1
-2.09108	429825	-2161	0	16763837	67
0.10231	429931	106	0	16768280	361
-1.095718	430855	-1131	0	16770510	122
0.102554	430961	106	0	16774952	30
-0.000977	431985	-1	0	1.677938e+07	6896
0	455746	0	-50	1.678161e+07	3869
0	455746	0	-54.5	1.678385e+07	3491
39.372208	470826	38841	0	1.678608e+07	35391
45.264038	476366	44381	0	1.678831e+07	448
-3.097534	428781	-3205	0	1.679254e+07	166
0.103027	428888	107	0	1.679698e+07	0
-2.09108	429825	-2161	0	1.679921e+07	52
0.10231	429931	106	0	1.680365e+07	357
-1.095718	430855	-1131	0	1.680588e+07	128
0.102554	430961	106	0	1.681033e+07	21
-0.000977	431985	-1	0	1.681475e+07	6907
0	455746	0	-50	1.681698e+07	3634
0	455746	0	-54.5	1.681923e+07	3610
39.372208	470826	38841	0	1.682146e+07	35517
45.264038	476366	44381	0	1.682369e+07	481
-3.097534	428781	-3205	0	1.682791e+07	141
0.103027	428888	107	0	1.683236e+07	0
-2.09108	429825	-2161	0	1.683459e+07	67
0.10231	429931	106	0	1.683903e+07	360
-1.095718	430855	-1131	0	1.684126e+07	146
0.102554	430961	106	0	1.68457e+07	18
-0.000977	431985	-1	0	1.685013e+07	7011
0	455746	0	-50	1.685236e+07	3791
0	455746	0	-54.5	1.68546e+07	3424
39.372208	470826	38841	0	1.685683e+07	35491
45.264038	476366	44381	0	1.685906e+07	498
-3.097534	428781	-3205	0	1.686329e+07	134
0.103027	428888	107	0	1.686773e+07	0
-2.09108	429825	-2161	0	1.686996e+07	62
0.10231	429931	106	0	1.68744e+07	351
-1.095718	430855	-1131	0	1.687663e+07	119
0.102554	430961	106	0	1.688108e+07	29
-0.000977	431985	-1	0	1.688551e+07	7102
0	455746	0	-50	1.688773e+07	3681
0	455746	0	-54.5	1.688998e+07	3378
39.372208	470826	38841	0	1.689221e+07	35791
45.264038	476366	44381	0	1.689444e+07	504
-3.095596	428782	-3203	0	1.690156e+07	155
0.103027	428889	107	0	1.690823e+07	1
-2.091064	429824	-2161	0	1.691336e+07	68
0.10231	429930	106	0	1.69207e+07	419
-1.093765	430856	-1129	0	1.692648e+07	148
0.102554	430962	106	0	1.693382e+07	24
0.000977	431986	1	0	1.694773e+07	6744
0.001022	455747	1	-49.5	1.695306e+07	3868
0	455747	0	-54.5	1.696558e+07	3590
39.371231	470826	38840	0.5	1.696922e+07	36090
45.263062	476366	44380	0.5	1.697537e+07	496
-3.095596	428782	-3203	0.5	1.698183e+07	153
0.103027	428889	107	0.5	1.698628e+07	0
-2.091064	429824	-2161	0.5	1.69885e+07	69
0.10231	429930	106	0.5	1.699295e+07	376
-1.093765	430856	-1129	0.5	1.699518e+07	128
0.102554	430962	106	0.5	1.699962e+07	22
0.000977	431986	1	0.5	1.700405e+07	7174
0.001022	455747	1	-49.5	1.700628e+07	3888
0	455747	0	-54	1.700852e+07	3556
39.371231	470826	38840	0.5	1.701075e+07	35813
45.263062	476366	44380	0.5	1.701298e+07	535
-3.095596	428782	-3203	0.5	1.701721e+07	149
0.103027	428889	107	0.5	1.702166e+07	0
-2.091064	429824	-2161	0.5	1.702389e+07	48
0.10231	429930	106	0.5	1.702833e+07	390
-1.093765	430856	-1129	0.5	1.703056e+07	127
0.102554	430962	106	0.5	1.7035e+07	18
0.000977	431986	1	0.5	1.703943e+07	6956
0.001022	455747	1	-49.5	1.704166e+07	3835
0	455747	0	-54	1.70439e+07	3653
39.371231	470826	38840	0.5	1.704613e+07	36022
45.263062	476366	44380	0.5	1.704836e+07	512
-3.095596	428782	-3203	0.5	1.705259e+07	151
0.103027	428889	107	0.5	1.705703e+07	0
-2.091064	429824	-2161	0.5	1.705926e+07	52
0.10231	429930	106	0.5	1.70637e+07	405
-1.093765	430856	-1129	0.5	1.706593e+07	138
0.102554	430962	106	0.5	1.707037e+07	32
0.000977	431986	1	0.5	1.70748e+07	6986
0.001022	455747	1	-49.5	1.707703e+07	3663
0	455747	0	-54	1.707927e+07	3657
39.371231	470826	38840	0.5	1.70815e+07	36137
45.263062	476366	44380	0.5	1.708373e+07	530
-3.095596	428782	-3203	0.5	1.708797e+07	157
0.103027	428889	107	0.5	1.709241e+07	0
-2.091064	429824	-2161	0.5	1.709464e+07	60
0.10231	429930	106	0.5	1.709908e+07	370
-1.093765	430856	-1129	0.5	1.710131e+07	134
0.102554	430962	106	0.5	1.710575e+07	25
0.000977	431986	1	0.5	1.711018e+07	7008
0.001022	455747	1	-49.5	1.711241e+07	3745
0	455747	0	-54	1.711465e+07	3665
39.371231	470826	38840	0.5	1.711688e+07	36674
45.263062	476366	44380	0.5	1.711911e+07	500
-3.095596	428782	-3203	0.5	1.712334e+07	144
0.103027	428889	107	0.5	1.712779e+07	2
-2.091064	429824	-2161	0.5	1.713002e+07	71
0.10231	429930	106	0.5	1.713446e+07	421
-1.093765	430856	-1129	0.5	1.713669e+07	147
0.102554	430962	106	0.5	1.714113e+07	31
0.000977	431986	1	0.5	1.714556e+07	7238
0.001022	455747	1	-49.5	1.714779e+07	3682
0	455747	0	-54	1.715003e+07	3418
39.371231	470826	38840	0.5	1.715226e+07	36273
45.263062	476366	44380	0.5	1.715449e+07	494
-3.095596	428782	-3203	0.5	1.715872e+07	183
0.103027	428889	107	0.5	1.716316e+07	0
-2.091064	429824	-2161	0.5	1.716539e+07	61
0.10231	429930	106	0.5	1.716984e+07	374
-1.093765	430856	-1129	0.5	1.717206e+07	112
0.102554	430962	106	0.5	1.717651e+07	25
0.000977	431986	1	0.5	1.718094e+07	7269
0.001022	455747	1	-49.5	1.718316e+07	3787
0	455747	0	-54	1.718541e+07	3617
39.371231	470826	38840	0.5	1.718764e+07	36939
45.263062	476366	44380	0.5	1.718987e+07	463
-3.095596	428782	-3203	0.5	1.71941e+07	146
0.103027	428889	107	0.5	1.719854e+07	0
-2.091064	429824	-2161	0.5	1.720077e+07	61
0.10231	429930	106	0.5	1.720521e+07	413
-1.093765	430856	-1129	0.5	1.720744e+07	150
0.102554	430962	106	0.5	1.721188e+07	29
0.000977	431986	1	0.5	1.721631e+07	7320
0.001022	455747	1	-49.5	1.721854e+07	3800
0	455747	0	-54	1.722079e+07	3623
39.371231	470826	38840	0.5	1.722301e+07	36939
45.263062	476366	44380	0.5	1.722524e+07	494
-3.095596	428782	-3203	0.5	1.722947e+07	150
0.103027	428889	107	0.5	1.723392e+07	2
-2.091064	429824	-2161	0.5	1.723615e+07	66
0.10231	429930	106	0.5	1.724059e+07	377
-1.093765	430856	-1129	0.5	1.724282e+07	121
0.102554	430962	106	0.5	1.724726e+07	20
0.000977	431986	1	0.5	1.725169e+07	7171
0.001022	455747	1	-49.5	1.725392e+07	3875
0	455747	0	-54	1.725616e+07	3590
39.371231	470826	38840	0.5	1.725839e+07	37344
45.263062	476366	44380	0.5	1.726062e+07	551
-3.095596	428782	-3203	0.5	1.726485e+07	151
0.103027	428889	107	0.5	1.72693e+07	1
-2.091064	429824	-2161	0.5	1.727152e+07	55
0.10231	429930	106	0.5	1.727597e+07	363
-1.093765	430856	-1129	0.5	1.72782e+07	163
0.102554	430962	106	0.5	1.728264e+07	29
0.000977	431986	1	0.5	1.728707e+07	7236
0.001022	455747	1	-49.5	1.72893e+07	3885
0	455747	0	-54	1.729154e+07	3661
39.371231	470826	38840	0.5	1.729377e+07	36963
45.263062	476366	44380	0.5	1.7296e+07	576
-3.096573	428782	-3204	0.5	1.730247e+07	192
0.103027	428889	107	0.5	1.730914e+07	0
-2.09108	429825	-2161	0.5	1.73136e+07	51
0.10231	429931	106	0.5	1.732028e+07	368
-1.095718	430855	-1131	0.5	1.732407e+07	129
0.102554	430961	106	0.5	1.733207e+07	34
0	431986	0	0.5	1.734599e+07	7206
0	455747	0	-49.5	1.735169e+07	3692
0	455747	0	-54	1.736361e+07	3585
39.370178	470825	38839	0.5	1.736725e+07	36730
45.265198	476368	44382	0.5	1.737378e+07	483
-3.096573	428782	-3204	0.5	1.738223e+07	121
0.103027	428889	107	0.5	1.738667e+07	0
-2.09108	429825	-2161	0.5	1.73889e+07	53
0.10231	429931	106	0.5	1.739334e+07	385
-1.095718	430855	-1131	0.5	1.739557e+07	136
0.102554	430961	106	0.5	1.740002e+07	13
0	431986	0	0.5	1.740444e+07	7391
0	455747	0	-49.5	1.740667e+07	3723
0	455747	0	-53	1.740892e+07	3588
39.370178	470825	38839	0.5	1.741115e+07	37271
45.265198	476368	44382	0.5	1.741338e+07	553
-3.096573	428782	-3204	0.5	1.741761e+07	157
0.103027	428889	107	0.5	1.742205e+07	0
-2.09108	429825	-2161	0.5	1.742428e+07	63
0.10231	429931	106	0.5	1.742872e+07	396
-1.095718	430855	-1131	0.5	1.743095e+07	126
0.102554	430961	106	0.5	1.743539e+07	35
0	431986	0	0.5	1.743982e+07	7289
0	455747	0	-49.5	1.744205e+07	3748
0	455747	0	-53	1.744429e+07	3568
39.370178	470825	38839	0.5	1.744652e+07	36706
45.265198	476368	44382	0.5	1.744876e+07	519
-3.096573	428782	-3204	0.5	1.745299e+07	141
0.103027	428889	107	0.5	1.745743e+07	0
-2.09108	429825	-2161	0.5	1.745966e+07	52
0.10231	429931	106	0.5	1.74641e+07	388
-1.095718	430855	-1131	0.5	1.746633e+07	142
0.102554	430961	106	0.5	1.747077e+07	21
0	431986	0	0.5	1.74752e+07	7170
0	455747	0	-49.5	1.747743e+07	3787
0	455747	0	-53	1.747967e+07	3644
39.370178	470825	38839	0.5	1.74819e+07	36967
45.265198	476368	44382	0.5	1.748413e+07	587
-3.096573	428782	-3204	0.5	1.748836e+07	134
0.103027	428889	107	0.5	1.749281e+07	0
-2.09108	429825	-2161	0.5	1.749504e+07	74
0.10231	429931	106	0.5	1.749948e+07	421
-1.095718	430855	-1131	0.5	1.750171e+07	144
0.102554	430961	106	0.5	1.750615e+07	17
0	431986	0	0.5	1.751058e+07	7119
0	455747	0	-49.5	1.751281e+07	3733
0	455747	0	-53	1.751505e+07	3616
39.370178	470825	38839	0.5	1.751728e+07	36715
45.265198	476368	44382	0.5	1.751951e+07	459
-3.096573	428782	-3204	0.5	1.752374e+07	161
0.103027	428889	107	0.5	1.752819e+07	0
-2.09108	429825	-2161	0.5	1.753042e+07	66
0.10231	429931	106	0.5	1.753486e+07	373
-1.095718	430855	-1131	0.5	1.753709e+07	150
0.102554	430961	106	0.5	1.754153e+07	19
0	431986	0	0.5	1.754596e+07	7182
0	455747	0	-49.5	1.754819e+07	3733
0	455747	0	-53	1.755043e+07	3676
39.370178	470825	38839	0.5	1.755266e+07	37159
45.265198	476368	44382	0.5	1.755489e+07	566
-3.096573	428782	-3204	0.5	1.755912e+07	120
0.103027	428889	107	0.5	1.756356e+07	0
-2.09108	429825	-2161	0.5	1.756579e+07	58
0.10231	429931	106	0.5	1.757023e+07	383
-1.095718	430855	-1131	0.5	1.757246e+07	154
0.102554	430961	106	0.5	1.757691e+07	17
0	431986	0	0.5	1.758133e+07	7111
0	455747	0	-49.5	1.758356e+07	3787
0	455747	0	-53	1.758581e+07	3633
39.370178	470825	38839	0.5	1.758804e+07	36604
45.265198	476368	44382	0.5	1.759027e+07	480
-3.096573	428782	-3204	0.5	1.75945e+07	132
0.103027	428889	107	0.5	1.759894e+07	0
-2.09108	429825	-2161	0.5	1.760117e+07	58
0.10231	429931	106	0.5	1.760561e+07	386
-1.095718	430855	-1131	0.5	1.760784e+07	144
0.102554	430961	106	0.5	1.761228e+07	20
0	431986	0	0.5	1.761671e+07	7283
0	455747	0	-49.5	1.761894e+07	3642
0	455747	0	-53	1.762119e+07	3709
39.370178	470825	38839	0.5	1.762342e+07	36804
45.265198	476368	44382	0.5	1.762565e+07	487
-3.096573	428782	-3204	0.5	1.762988e+07	142
0.103027	428889	107	0.5	1.763432e+07	0
-2.09108	429825	-2161	0.5	1.763655e+07	66
0.10231	429931	106	0.5	1.764099e+07	365
-1.095718	430855	-1131	0.5	1.764322e+07	151
0.102554	430961	106	0.5	1.764766e+07	25
0	431986	0	0.5	1.765209e+07	7193
0	455747	0	-49.5	1.765432e+07	3741
0	455747	0	-53	1.765657e+07	3417
39.370178	470825	38839	0.5	1.765879e+07	37069
45.265198	476368	44382	0.5	1.766102e+07	538
-3.096573	428782	-3204	0.5	1.766525e+07	171
0.103027	428889	107	0.5	1.76697e+07	0
-2.09108	429825	-2161	0.5	1.767192e+07	42
0.10231	429931	106	0.5	1.767637e+07	404
-1.095718	430855	-1131	0.5	1.76786e+07	156
0.102554	430961	106	0.5	1.768304e+07	34
0	431986	0	0.5	1.768747e+07	7306
0	455747	0	-49.5	1.76897e+07	3717
0	455747	0	-53	1.769194e+07	3606
39.370178	470825	38839	0.5	1.769417e+07	37685
45.265198	476368	44382	0.5	1.76964e+07	519
-3.097534	428781	-3205	0.5	1.770286e+07	130
0.103027	428888	107	0.5	1.771086e+07	0
-2.09108	429825	-2161	0.5	1.771665e+07	70
0.10231	429931	106	0.5	1.772465e+07	423
-1.094742	430856	-1130	0.5	1.772977e+07	125
0.102554	430962	106	0.5	1.773645e+07	26
-0.000977	431985	-1	0.5	1.775203e+07	7458
-0.001022	455746	-1	-49	1.775773e+07	3790
0	455746	0	-53	1.777003e+07	3449
39.372208	470826	38841	1	1.777483e+07	35572
45.266174	476368	44383	1	1.778136e+07	525
-3.097534	428781	-3205	1	1.778783e+07	155
0.103027	428888	107	1	1.779227e+07	0
-2.09108	429825	-2161	1	1.77945e+07	50
0.10231	429931	106	1	1.779894e+07	353
-1.094742	430856	-1130	1	1.780117e+07	142
0.102554	430962	106	1	1.780561e+07	24
-0.000977	431985	-1	1	1.781004e+07	7201
-0.001022	455746	-1	-49	1.781227e+07	3763
0	455746	0	-54	1.781451e+07	3396
39.372208	470826	38841	1	1.781674e+07	35867
45.266174	476368	44383	1	1.781898e+07	497
-3.097534	428781	-3205	1	1.782321e+07	141
0.103027	428888	107	1	1.782765e+07	0
-2.09108	429825	-2161	1	1.782988e+07	61
0.10231	429931	106	1	1.783432e+07	356
-1.094742	430856	-1130	1	1.783655e+07	132
0.102554	430962	106	1	1.784099e+07	22
-0.000977	431985	-1	1	1.784542e+07	7050
-0.001022	455746	-1	-49	1.784765e+07	3756
0	455746	0	-54	1.784989e+07	3385
39.372208	470826	38841	1	1.785212e+07	36747
45.266174	476368	44383	1	1.785435e+07	557
-3.097534	428781	-3205	1	1.785858e+07	176
0.103027	428888	107	1	1.786302e+07	0
-2.09108	429825	-2161	1	1.786525e+07	58
0.10231	429931	106	1	1.78697e+07	427
-1.094742	430856	-1130	1	1.787192e+07	117
0.102554	430962	106	1	1.787637e+07	17
-0.000977	431985	-1	1	1.78808e+07	7319
-0.001022	455746	-1	-49	1.788303e+07	3593
0	455746	0	-54	1.788527e+07	3445
39.372208	470826	38841	1	1.78875e+07	36926
45.266174	476368	44383	1	1.788973e+07	478
-3.097534	428781	-3205	1	1.789396e+07	136
0.103027	428888	107	1	1.78984e+07	0
-2.09108	429825	-2161	1	1.790063e+07	63
0.10231	429931	106	1	1.790507e+07	377
-1.094742	430856	-1130	1	1.79073e+07	135
0.102554	430962	106	1	1.791175e+07	26
-0.000977	431985	-1	1	1.791618e+07	7248
-0.001022	455746	-1	-49	1.79184e+07	3842
0	455746	0	-54	1.792065e+07	3527
39.372208	470826	38841	1	1.792288e+07	36682
45.266174	476368	44383	1	1.792511e+07	533
-3.097534	428781	-3205	1	1.792934e+07	159
0.103027	428888	107	1	1.793378e+07	0
-2.09108	429825	-2161	1	1.793601e+07	68
0.10231	429931	106	1	1.794045e+07	421
-1.094742	430856	-1130	1	1.794268e+07	158
0.102554	430962	106	1	1.794712e+07	30
-0.000977	431985	-1	1	1.795155e+07	7343
-0.001022	455746	-1	-49	1.795378e+07	3824
0	455746	0	-54	1.795602e+07	3553
39.372208	470826	38841	1	1.795825e+07	36444
45.266174	476368	44383	1	1.796048e+07	554
-3.097534	428781	-3205	1	1.796471e+07	151
0.103027	428888	107	1	1.796915e+07	1
