                                                       29 Apr 2008 15:49:13
Satellite-CALIPSO-Sensor-LIDAR_3deg


       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
30 Apr 2008 10:23:22.000           31.3059            45.2040    707.041307
30 Apr 2008 10:23:23.000           31.3659            45.1879    707.050697
30 Apr 2008 10:23:24.000           31.4260            45.1719    707.060110
30 Apr 2008 10:23:25.000           31.4861            45.1558    707.069546
30 Apr 2008 10:23:26.000           31.5461            45.1397    707.079006
30 Apr 2008 10:23:27.000           31.6062            45.1235    707.088489
30 Apr 2008 10:23:28.000           31.6663            45.1074    707.097996
30 Apr 2008 10:23:29.000           31.7263            45.0913    707.107525
30 Apr 2008 10:23:30.000           31.7864            45.0751    707.117078
30 Apr 2008 10:23:31.000           31.8464            45.0589    707.126653
30 Apr 2008 10:23:32.000           31.9065            45.0427    707.136252
30 Apr 2008 10:23:33.000           31.9666            45.0265    707.145873
30 Apr 2008 10:23:34.000           32.0266            45.0103    707.155517
30 Apr 2008 10:23:35.000           32.0867            44.9941    707.165183
30 Apr 2008 10:23:36.000           32.1467            44.9778    707.174873
30 Apr 2008 10:23:37.000           32.2068            44.9615    707.184584
30 Apr 2008 10:23:38.000           32.2668            44.9452    707.194319
30 Apr 2008 10:23:39.000           32.3269            44.9289    707.204076
30 Apr 2008 10:23:40.000           32.3869            44.9126    707.213855
30 Apr 2008 10:23:41.000           32.4469            44.8963    707.223656
30 Apr 2008 10:23:42.000           32.5070            44.8799    707.233480
30 Apr 2008 10:23:43.000           32.5670            44.8636    707.243325
30 Apr 2008 10:23:44.000           32.6271            44.8472    707.253193
30 Apr 2008 10:23:45.000           32.6871            44.8308    707.263083
30 Apr 2008 10:23:46.000           32.7471            44.8143    707.272995
30 Apr 2008 10:23:47.000           32.8072            44.7979    707.282928
30 Apr 2008 10:23:48.000           32.8672            44.7815    707.292884
30 Apr 2008 10:23:49.000           32.9272            44.7650    707.302861
30 Apr 2008 10:23:50.000           32.9872            44.7485    707.312860
30 Apr 2008 10:23:51.000           33.0473            44.7320    707.322880
30 Apr 2008 10:23:52.000           33.1073            44.7155    707.332922
30 Apr 2008 10:23:53.000           33.1673            44.6990    707.342985
30 Apr 2008 10:23:54.000           33.2273            44.6824    707.353070
30 Apr 2008 10:23:55.000           33.2873            44.6658    707.363176
30 Apr 2008 10:23:56.000           33.3474            44.6493    707.373303
30 Apr 2008 10:23:57.000           33.4074            44.6327    707.383451
30 Apr 2008 10:23:58.000           33.4674            44.6160    707.393620
30 Apr 2008 10:23:59.000           33.5274            44.5994    707.403811
30 Apr 2008 10:24:00.000           33.5874            44.5828    707.414022
30 Apr 2008 10:24:01.000           33.6474            44.5661    707.424254
30 Apr 2008 10:24:02.000           33.7074            44.5494    707.434507
30 Apr 2008 10:24:03.000           33.7674            44.5327    707.444781
30 Apr 2008 10:24:04.000           33.8274            44.5160    707.455075
30 Apr 2008 10:24:05.000           33.8874            44.4992    707.465390
30 Apr 2008 10:24:06.000           33.9474            44.4825    707.475726
30 Apr 2008 10:24:07.000           34.0074            44.4657    707.486081
30 Apr 2008 10:24:08.000           34.0674            44.4489    707.496458
30 Apr 2008 10:24:09.000           34.1274            44.4321    707.506854
30 Apr 2008 10:24:10.000           34.1874            44.4153    707.517271
30 Apr 2008 10:24:11.000           34.2474            44.3984    707.527708
30 Apr 2008 10:24:12.000           34.3074            44.3816    707.538165
30 Apr 2008 10:24:13.000           34.3673            44.3647    707.548642
30 Apr 2008 10:24:14.000           34.4273            44.3478    707.559139
30 Apr 2008 10:24:15.000           34.4873            44.3309    707.569655
30 Apr 2008 10:24:16.000           34.5473            44.3139    707.580192
30 Apr 2008 10:24:17.000           34.6073            44.2970    707.590748
30 Apr 2008 10:24:18.000           34.6672            44.2800    707.601324
30 Apr 2008 10:24:19.000           34.7272            44.2630    707.611920
30 Apr 2008 10:24:20.000           34.7872            44.2460    707.622534
30 Apr 2008 10:24:21.000           34.8471            44.2290    707.633169
30 Apr 2008 10:24:22.000           34.9071            44.2119    707.643823
30 Apr 2008 10:24:23.000           34.9671            44.1948    707.654496
30 Apr 2008 10:24:24.000           35.0270            44.1778    707.665188
30 Apr 2008 10:24:25.000           35.0870            44.1607    707.675899
30 Apr 2008 10:24:26.000           35.1470            44.1435    707.686630
30 Apr 2008 10:24:27.000           35.2069            44.1264    707.697379
30 Apr 2008 10:24:28.000           35.2669            44.1092    707.708147
30 Apr 2008 10:24:29.000           35.3268            44.0920    707.718934
30 Apr 2008 10:24:30.000           35.3868            44.0748    707.729740
30 Apr 2008 10:24:31.000           35.4467            44.0576    707.740565
30 Apr 2008 10:24:32.000           35.5067            44.0404    707.751408
30 Apr 2008 10:24:33.000           35.5666            44.0231    707.762270
30 Apr 2008 10:24:34.000           35.6265            44.0059    707.773150
30 Apr 2008 10:24:35.000           35.6865            43.9886    707.784049
30 Apr 2008 10:24:36.000           35.7464            43.9712    707.794966
30 Apr 2008 10:24:37.000           35.8064            43.9539    707.805901
30 Apr 2008 10:24:38.000           35.8663            43.9366    707.816854
30 Apr 2008 10:24:39.000           35.9262            43.9192    707.827826
30 Apr 2008 10:24:40.000           35.9862            43.9018    707.838815
30 Apr 2008 10:24:41.000           36.0461            43.8844    707.849823
30 Apr 2008 10:24:42.000           36.1060            43.8669    707.860848
30 Apr 2008 10:24:43.000           36.1659            43.8495    707.871891
30 Apr 2008 10:24:44.000           36.2259            43.8320    707.882952
30 Apr 2008 10:24:45.000           36.2858            43.8145    707.894030
30 Apr 2008 10:24:46.000           36.3457            43.7970    707.905127
30 Apr 2008 10:24:47.000           36.4056            43.7795    707.916240
30 Apr 2008 10:24:48.000           36.4655            43.7619    707.927371
30 Apr 2008 10:24:49.000           36.5254            43.7443    707.938520
30 Apr 2008 10:24:50.000           36.5853            43.7267    707.949685
30 Apr 2008 10:24:51.000           36.6452            43.7091    707.960868
30 Apr 2008 10:24:52.000           36.7051            43.6915    707.972068
30 Apr 2008 10:24:53.000           36.7651            43.6738    707.983286
30 Apr 2008 10:24:54.000           36.8250            43.6561    707.994520
30 Apr 2008 10:24:55.000           36.8849            43.6384    708.005771
30 Apr 2008 10:24:56.000           36.9447            43.6207    708.017039
30 Apr 2008 10:24:57.000           37.0046            43.6030    708.028323
30 Apr 2008 10:24:58.000           37.0645            43.5852    708.039625
30 Apr 2008 10:24:59.000           37.1244            43.5674    708.050943
30 Apr 2008 10:25:00.000           37.1843            43.5496    708.062277
30 Apr 2008 10:25:01.000           37.2442            43.5318    708.073628
30 Apr 2008 10:25:02.000           37.3041            43.5139    708.084995
30 Apr 2008 10:25:03.000           37.3640            43.4960    708.096379
30 Apr 2008 10:25:04.000           37.4238            43.4781    708.107779
30 Apr 2008 10:25:05.000           37.4837            43.4602    708.119195
30 Apr 2008 10:25:06.000           37.5436            43.4423    708.130627
30 Apr 2008 10:25:07.000           37.6035            43.4243    708.142075
30 Apr 2008 10:25:08.000           37.6633            43.4063    708.153539
30 Apr 2008 10:25:09.000           37.7232            43.3883    708.165019
30 Apr 2008 10:25:10.000           37.7831            43.3703    708.176515
30 Apr 2008 10:25:11.000           37.8429            43.3523    708.188026
30 Apr 2008 10:25:12.000           37.9028            43.3342    708.199553
30 Apr 2008 10:25:13.000           37.9626            43.3161    708.211096
30 Apr 2008 10:25:14.000           38.0225            43.2980    708.222654
30 Apr 2008 10:25:15.000           38.0824            43.2798    708.234228
30 Apr 2008 10:25:16.000           38.1422            43.2617    708.245817
30 Apr 2008 10:25:17.000           38.2021            43.2435    708.257421
30 Apr 2008 10:25:18.000           38.2619            43.2253    708.269040
30 Apr 2008 10:25:19.000           38.3217            43.2071    708.280675
30 Apr 2008 10:25:20.000           38.3816            43.1888    708.292324
30 Apr 2008 10:25:21.000           38.4414            43.1705    708.303988
30 Apr 2008 10:25:22.000           38.5013            43.1522    708.315668
30 Apr 2008 10:25:23.000           38.5611            43.1339    708.327362
30 Apr 2008 10:25:24.000           38.6209            43.1155    708.339071
30 Apr 2008 10:25:25.000           38.6808            43.0972    708.350794
30 Apr 2008 10:25:26.000           38.7406            43.0788    708.362532
30 Apr 2008 10:25:27.000           38.8004            43.0604    708.374285
30 Apr 2008 10:25:28.000           38.8602            43.0419    708.386052
30 Apr 2008 10:25:29.000           38.9201            43.0235    708.397833
30 Apr 2008 10:25:30.000           38.9799            43.0050    708.409629
30 Apr 2008 10:25:31.000           39.0397            42.9864    708.421439
30 Apr 2008 10:25:32.000           39.0995            42.9679    708.433263
30 Apr 2008 10:25:33.000           39.1593            42.9493    708.445100
30 Apr 2008 10:25:34.000           39.2191            42.9308    708.456952
30 Apr 2008 10:25:35.000           39.2789            42.9121    708.468818
30 Apr 2008 10:25:36.000           39.3387            42.8935    708.480698
30 Apr 2008 10:25:37.000           39.3985            42.8749    708.492591
30 Apr 2008 10:25:38.000           39.4583            42.8562    708.504498
30 Apr 2008 10:25:39.000           39.5181            42.8375    708.516419
30 Apr 2008 10:25:40.000           39.5779            42.8187    708.528353
30 Apr 2008 10:25:41.000           39.6377            42.8000    708.540301
30 Apr 2008 10:25:42.000           39.6975            42.7812    708.552262
30 Apr 2008 10:25:43.000           39.7573            42.7624    708.564236
30 Apr 2008 10:25:44.000           39.8171            42.7435    708.576223
30 Apr 2008 10:25:45.000           39.8769            42.7247    708.588224
30 Apr 2008 10:25:46.000           39.9366            42.7058    708.600237
30 Apr 2008 10:25:47.000           39.9964            42.6869    708.612264
30 Apr 2008 10:25:48.000           40.0562            42.6679    708.624303
30 Apr 2008 10:25:49.000           40.1160            42.6490    708.636356
30 Apr 2008 10:25:50.000           40.1757            42.6300    708.648421
30 Apr 2008 10:25:51.000           40.2355            42.6110    708.660498
30 Apr 2008 10:25:52.000           40.2953            42.5919    708.672588
30 Apr 2008 10:25:53.000           40.3550            42.5729    708.684691
30 Apr 2008 10:25:54.000           40.4148            42.5538    708.696806
30 Apr 2008 10:25:55.000           40.4745            42.5346    708.708934
30 Apr 2008 10:25:56.000           40.5343            42.5155    708.721074
30 Apr 2008 10:25:57.000           40.5940            42.4963    708.733226
30 Apr 2008 10:25:58.000           40.6538            42.4771    708.745390
30 Apr 2008 10:25:59.000           40.7135            42.4579    708.757566
30 Apr 2008 10:26:00.000           40.7733            42.4386    708.769754
30 Apr 2008 10:26:01.000           40.8330            42.4194    708.781955
30 Apr 2008 10:26:02.000           40.8928            42.4001    708.794166
30 Apr 2008 10:26:03.000           40.9525            42.3807    708.806390
30 Apr 2008 10:26:04.000           41.0122            42.3614    708.818625
30 Apr 2008 10:26:05.000           41.0720            42.3420    708.830872
30 Apr 2008 10:26:06.000           41.1317            42.3225    708.843131
30 Apr 2008 10:26:07.000           41.1914            42.3031    708.855400
30 Apr 2008 10:26:08.000           41.2511            42.2836    708.867682
30 Apr 2008 10:26:09.000           41.3109            42.2641    708.879974
30 Apr 2008 10:26:10.000           41.3706            42.2446    708.892278
30 Apr 2008 10:26:11.000           41.4303            42.2250    708.904592
30 Apr 2008 10:26:12.000           41.4900            42.2055    708.916918
30 Apr 2008 10:26:13.000           41.5497            42.1858    708.929255
30 Apr 2008 10:26:14.000           41.6094            42.1662    708.941603
30 Apr 2008 10:26:15.000           41.6691            42.1465    708.953961
30 Apr 2008 10:26:16.000           41.7288            42.1268    708.966330
30 Apr 2008 10:26:17.000           41.7885            42.1071    708.978710
30 Apr 2008 10:26:18.000           41.8482            42.0874    708.991101
30 Apr 2008 10:26:19.000           41.9079            42.0676    709.003502
30 Apr 2008 10:26:20.000           41.9676            42.0478    709.015913
30 Apr 2008 10:26:21.000           42.0273            42.0279    709.028335
30 Apr 2008 10:26:22.000           42.0870            42.0080    709.040767
30 Apr 2008 10:26:23.000           42.1466            41.9881    709.053209
30 Apr 2008 10:26:24.000           42.2063            41.9682    709.065661
30 Apr 2008 10:26:25.000           42.2660            41.9482    709.078123
30 Apr 2008 10:26:26.000           42.3257            41.9283    709.090596
30 Apr 2008 10:26:27.000           42.3853            41.9082    709.103078
30 Apr 2008 10:26:28.000           42.4450            41.8882    709.115570
30 Apr 2008 10:26:29.000           42.5047            41.8681    709.128071
30 Apr 2008 10:26:30.000           42.5643            41.8480    709.140583
30 Apr 2008 10:26:31.000           42.6240            41.8278    709.153104
30 Apr 2008 10:26:32.000           42.6836            41.8077    709.165634
30 Apr 2008 10:26:33.000           42.7433            41.7875    709.178174
30 Apr 2008 10:26:34.000           42.8029            41.7672    709.190723
30 Apr 2008 10:26:35.000           42.8626            41.7470    709.203281
30 Apr 2008 10:26:36.000           42.9222            41.7267    709.215849
30 Apr 2008 10:26:37.000           42.9819            41.7064    709.228426
30 Apr 2008 10:26:38.000           43.0415            41.6860    709.241011
30 Apr 2008 10:26:39.000           43.1012            41.6656    709.253606
30 Apr 2008 10:26:40.000           43.1608            41.6452    709.266209
30 Apr 2008 10:26:41.000           43.2204            41.6247    709.278822
30 Apr 2008 10:26:42.000           43.2800            41.6043    709.291443
30 Apr 2008 10:26:43.000           43.3397            41.5837    709.304072
30 Apr 2008 10:26:44.000           43.3993            41.5632    709.316710
30 Apr 2008 10:26:45.000           43.4589            41.5426    709.329357
30 Apr 2008 10:26:46.000           43.5185            41.5220    709.342012
30 Apr 2008 10:26:47.000           43.5781            41.5014    709.354675
30 Apr 2008 10:26:48.000           43.6377            41.4807    709.367347
30 Apr 2008 10:26:49.000           43.6973            41.4600    709.380027
30 Apr 2008 10:26:50.000           43.7569            41.4392    709.392715
30 Apr 2008 10:26:51.000           43.8165            41.4185    709.405411
30 Apr 2008 10:26:52.000           43.8761            41.3977    709.418114
30 Apr 2008 10:26:53.000           43.9357            41.3768    709.430826
30 Apr 2008 10:26:54.000           43.9953            41.3559    709.443546
30 Apr 2008 10:26:55.000           44.0549            41.3350    709.456273
30 Apr 2008 10:26:56.000           44.1145            41.3141    709.469007
30 Apr 2008 10:26:57.000           44.1741            41.2931    709.481750
30 Apr 2008 10:26:58.000           44.2336            41.2721    709.494499
30 Apr 2008 10:26:59.000           44.2932            41.2511    709.507257
30 Apr 2008 10:27:00.000           44.3528            41.2300    709.520021
30 Apr 2008 10:27:01.000           44.4124            41.2089    709.532793
30 Apr 2008 10:27:02.000           44.4719            41.1877    709.545571
30 Apr 2008 10:27:03.000           44.5315            41.1666    709.558357
30 Apr 2008 10:27:04.000           44.5910            41.1453    709.571150
30 Apr 2008 10:27:05.000           44.6506            41.1241    709.583950
30 Apr 2008 10:27:06.000           44.7101            41.1028    709.596757
30 Apr 2008 10:27:07.000           44.7697            41.0815    709.609570
30 Apr 2008 10:27:08.000           44.8292            41.0601    709.622390
30 Apr 2008 10:27:09.000           44.8888            41.0387    709.635217
30 Apr 2008 10:27:10.000           44.9483            41.0173    709.648050
30 Apr 2008 10:27:11.000           45.0079            40.9959    709.660889
30 Apr 2008 10:27:12.000           45.0674            40.9744    709.673735
30 Apr 2008 10:27:13.000           45.1269            40.9528    709.686588
30 Apr 2008 10:27:14.000           45.1864            40.9313    709.699446
30 Apr 2008 10:27:15.000           45.2460            40.9097    709.712311
30 Apr 2008 10:27:16.000           45.3055            40.8880    709.725181
30 Apr 2008 10:27:17.000           45.3650            40.8663    709.738058
30 Apr 2008 10:27:18.000           45.4245            40.8446    709.750941
30 Apr 2008 10:27:19.000           45.4840            40.8229    709.763829
30 Apr 2008 10:27:20.000           45.5435            40.8011    709.776723
30 Apr 2008 10:27:21.000           45.6030            40.7793    709.789623
30 Apr 2008 10:27:22.000           45.6625            40.7574    709.802528
30 Apr 2008 10:27:23.000           45.7220            40.7355    709.815439
30 Apr 2008 10:27:24.000           45.7815            40.7136    709.828355
30 Apr 2008 10:27:25.000           45.8410            40.6916    709.841277
30 Apr 2008 10:27:26.000           45.9005            40.6696    709.854204
30 Apr 2008 10:27:27.000           45.9600            40.6475    709.867136
30 Apr 2008 10:27:28.000           46.0194            40.6254    709.880073
30 Apr 2008 10:27:29.000           46.0789            40.6033    709.893015
30 Apr 2008 10:27:30.000           46.1384            40.5811    709.905962
30 Apr 2008 10:27:31.000           46.1979            40.5589    709.918914
30 Apr 2008 10:27:32.000           46.2573            40.5367    709.931871
30 Apr 2008 10:27:33.000           46.3168            40.5144    709.944833
30 Apr 2008 10:27:34.000           46.3762            40.4921    709.957799
30 Apr 2008 10:27:35.000           46.4357            40.4697    709.970770
30 Apr 2008 10:27:36.000           46.4951            40.4473    709.983745
30 Apr 2008 10:27:37.000           46.5546            40.4249    709.996724
30 Apr 2008 10:27:38.000           46.6140            40.4024    710.009708
30 Apr 2008 10:27:39.000           46.6735            40.3799    710.022697
30 Apr 2008 10:27:40.000           46.7329            40.3573    710.035689
30 Apr 2008 10:27:41.000           46.7923            40.3347    710.048686
30 Apr 2008 10:27:42.000           46.8518            40.3121    710.061686
30 Apr 2008 10:27:43.000           46.9112            40.2894    710.074691
30 Apr 2008 10:27:44.000           46.9706            40.2667    710.087699
30 Apr 2008 10:27:45.000           47.0300            40.2439    710.100711
30 Apr 2008 10:27:46.000           47.0894            40.2211    710.113727
30 Apr 2008 10:27:47.000           47.1488            40.1982    710.126746
30 Apr 2008 10:27:48.000           47.2083            40.1754    710.139769
30 Apr 2008 10:27:49.000           47.2677            40.1524    710.152795
30 Apr 2008 10:27:50.000           47.3271            40.1295    710.165825
30 Apr 2008 10:27:51.000           47.3864            40.1064    710.178858
30 Apr 2008 10:27:52.000           47.4458            40.0834    710.191895
30 Apr 2008 10:27:53.000           47.5052            40.0603    710.204934
30 Apr 2008 10:27:54.000           47.5646            40.0371    710.217977
30 Apr 2008 10:27:55.000           47.6240            40.0140    710.231022
30 Apr 2008 10:27:56.000           47.6834            39.9907    710.244071
30 Apr 2008 10:27:57.000           47.7427            39.9675    710.257122
30 Apr 2008 10:27:58.000           47.8021            39.9441    710.270176
30 Apr 2008 10:27:59.000           47.8615            39.9208    710.283233
30 Apr 2008 10:28:00.000           47.9208            39.8974    710.296293
30 Apr 2008 10:28:01.000           47.9802            39.8739    710.309355
30 Apr 2008 10:28:02.000           48.0395            39.8504    710.322419
30 Apr 2008 10:28:03.000           48.0989            39.8269    710.335486
30 Apr 2008 10:28:04.000           48.1582            39.8033    710.348555
30 Apr 2008 10:28:05.000           48.2176            39.7797    710.361626
30 Apr 2008 10:28:06.000           48.2769            39.7560    710.374699
30 Apr 2008 10:28:07.000           48.3362            39.7323    710.387775
30 Apr 2008 10:28:08.000           48.3956            39.7086    710.400852
30 Apr 2008 10:28:09.000           48.4549            39.6848    710.413932
30 Apr 2008 10:28:10.000           48.5142            39.6609    710.427013
30 Apr 2008 10:28:11.000           48.5735            39.6370    710.440096
30 Apr 2008 10:28:12.000           48.6328            39.6131    710.453180
30 Apr 2008 10:28:13.000           48.6922            39.5891    710.466267
30 Apr 2008 10:28:14.000           48.7515            39.5650    710.479354
30 Apr 2008 10:28:15.000           48.8108            39.5410    710.492443
30 Apr 2008 10:28:16.000           48.8701            39.5168    710.505534
30 Apr 2008 10:28:17.000           48.9294            39.4927    710.518626
30 Apr 2008 10:28:18.000           48.9886            39.4684    710.531719
30 Apr 2008 10:28:19.000           49.0479            39.4442    710.544813
30 Apr 2008 10:28:20.000           49.1072            39.4198    710.557908
30 Apr 2008 10:28:21.000           49.1665            39.3955    710.571004
30 Apr 2008 10:28:22.000           49.2258            39.3711    710.584101
30 Apr 2008 10:28:23.000           49.2850            39.3466    710.597199
30 Apr 2008 10:28:24.000           49.3443            39.3221    710.610298
30 Apr 2008 10:28:25.000           49.4035            39.2975    710.623397
30 Apr 2008 10:28:26.000           49.4628            39.2729    710.636497
30 Apr 2008 10:28:27.000           49.5220            39.2483    710.649597
30 Apr 2008 10:28:28.000           49.5813            39.2235    710.662698
30 Apr 2008 10:28:29.000           49.6405            39.1988    710.675799
30 Apr 2008 10:28:30.000           49.6998            39.1740    710.688900
30 Apr 2008 10:28:31.000           49.7590            39.1491    710.702001
30 Apr 2008 10:28:32.000           49.8182            39.1242    710.715103
30 Apr 2008 10:28:33.000           49.8775            39.0992    710.728205
30 Apr 2008 10:28:34.000           49.9367            39.0742    710.741306
30 Apr 2008 10:28:35.000           49.9959            39.0492    710.754408
30 Apr 2008 10:28:36.000           50.0551            39.0241    710.767509
30 Apr 2008 10:28:37.000           50.1143            38.9989    710.780610
30 Apr 2008 10:28:38.000           50.1735            38.9737    710.793711
30 Apr 2008 10:28:39.000           50.2327            38.9484    710.806811
30 Apr 2008 10:28:40.000           50.2919            38.9231    710.819911
30 Apr 2008 10:28:41.000           50.3511            38.8977    710.833010
30 Apr 2008 10:28:42.000           50.4103            38.8723    710.846109
30 Apr 2008 10:28:43.000           50.4695            38.8468    710.859207
30 Apr 2008 10:28:44.000           50.5286            38.8213    710.872304
30 Apr 2008 10:28:45.000           50.5878            38.7957    710.885400
30 Apr 2008 10:28:46.000           50.6470            38.7701    710.898495
30 Apr 2008 10:28:47.000           50.7061            38.7444    710.911589
30 Apr 2008 10:28:48.000           50.7653            38.7186    710.924682
30 Apr 2008 10:28:49.000           50.8244            38.6928    710.937773
30 Apr 2008 10:28:50.000           50.8836            38.6670    710.950864
30 Apr 2008 10:28:51.000           50.9427            38.6410    710.963953
30 Apr 2008 10:28:52.000           51.0019            38.6151    710.977041
30 Apr 2008 10:28:53.000           51.0610            38.5891    710.990127
30 Apr 2008 10:28:54.000           51.1201            38.5630    711.003211
30 Apr 2008 10:28:55.000           51.1793            38.5369    711.016294
30 Apr 2008 10:28:56.000           51.2384            38.5107    711.029375
30 Apr 2008 10:28:57.000           51.2975            38.4844    711.042455
30 Apr 2008 10:28:58.000           51.3566            38.4581    711.055532
30 Apr 2008 10:28:59.000           51.4157            38.4318    711.068608
30 Apr 2008 10:29:00.000           51.4748            38.4053    711.081681
30 Apr 2008 10:29:01.000           51.5339            38.3789    711.094752
30 Apr 2008 10:29:02.000           51.5930            38.3523    711.107821
30 Apr 2008 10:29:03.000           51.6521            38.3257    711.120888
30 Apr 2008 10:29:04.000           51.7112            38.2991    711.133953
30 Apr 2008 10:29:05.000           51.7702            38.2724    711.147015
30 Apr 2008 10:29:06.000           51.8293            38.2456    711.160074
30 Apr 2008 10:29:07.000           51.8884            38.2188    711.173131
30 Apr 2008 10:29:08.000           51.9474            38.1919    711.186185
30 Apr 2008 10:29:09.000           52.0065            38.1650    711.199237
30 Apr 2008 10:29:10.000           52.0655            38.1380    711.212286
