 482599.24 2840990.85   -0.12 AB33C10700 20020509Y
 483023.77 2840990.60   -0.01 AB33C10700 20020509Y
 483459.88 2840991.22    0.03 AB33C10700 20020509Y
 483830.39 2840993.26   -0.05 AB33C10700 20020509Y
 484214.51 2840996.65   -0.15 AB33C10700 20020509Y
 484617.79 2840993.22    0.01 AB33C10700 20020509Y
 485002.45 2840982.72   -0.02 AB33C10700 20020509Y
 485383.61 2840988.58   -0.25 AB33C10700 20020509Y
 485759.99 2840995.92   -0.22 AB33C10700 20020509Y
 486191.94 2840991.72   -0.09 AB33C10700 20020509Y
 486577.99 2840989.03   -0.25 AB33C10700 20020509Y
 486949.47 2840994.28   -0.08 AB33C10700 20020509Y
 475025.21 2841392.73    0.20 AB35B10700 20020509Y
 475415.82 2841395.68   -0.09 AB35B10700 20020509Y
 475816.64 2841400.14   -0.36 AB35B10700 20020509Y
 476228.43 2841401.32   -0.02 AB35B10700 20020509Y
 476618.17 2841403.47   -0.33 AB35B10700 20020509Y
 477024.90 2841394.84   -0.50 AB35B10700 20020509Y
 477414.66 2841400.74   -0.15 AB35B10700 20020509Y
 477839.91 2841406.72   -0.02 AB35B10700 20020509Y
 478242.92 2841403.03    0.10 AB35B10700 20020509Y
 478605.73 2841388.14    0.13 AB35B10700 20020509Y
 479011.59 2841407.07    0.06 AB35B10700 20020509Y
 479406.84 2841407.12    0.12 AB35B10700 20020509Y
 479898.66 2841376.94    0.06 AB35B10700 20020509Y
 481431.63 2841399.41    0.15 AB35B10700 20020509Y
 481842.30 2841404.64    0.04 AB35B10700 20020509Y
 482204.38 2841402.87    0.20 AB35B10700 20020509Y
 482617.89 2841399.81   -0.36 AB35B10700 20020509Y
 483033.69 2841400.74   -0.15 AB35B10700 20020509Y
 483414.67 2841401.36   -0.24 AB35B10700 20020509Y
 483805.03 2841401.41   -0.04 AB35B10700 20020509Y
 484241.59 2841404.47   -0.20 AB35B10700 20020509Y
 484611.32 2841405.11   -0.15 AB35B10700 20020509Y
 485029.37 2841402.03   -0.27 AB35B10700 20020509Y
 485440.27 2841400.15   -0.39 AB35B10700 20020509Y
 485836.71 2841403.63   -0.46 AB35B10700 20020509Y
 486253.41 2841399.89   -0.15 AB35B10700 20020509Y
 486625.97 2841401.89   -0.27 AB35B10700 20020509Y
 487007.78 2841398.87   -0.30 AB35B10700 20020509Y
 475019.06 2841797.52   -0.06 AB37A10700 20020509Y
 475419.56 2841799.12   -0.10 AB37A10700 20020509Y
 475822.11 2841796.47   -0.40 AB37A10700 20020509Y
 476220.45 2841797.34   -0.06 AB37A10700 20020509Y
 476619.32 2841796.00    0.01 AB37A10700 20020509Y
 477025.04 2841802.75    0.06 AB37A10700 20020509Y
 477411.54 2841795.90    0.13 AB37A10700 20020509Y
 477814.21 2841795.66    0.09 AB37A10700 20020509Y
 478215.95 2841795.45   -0.12 AB37A10700 20020509Y
 478609.17 2841793.25   -0.15 AB37A10700 20020509Y
 479013.06 2841792.64   -0.08 AB37A10700 20020509Y
 479419.90 2841797.08    0.06 AB37A10700 20020509Y
 479821.75 2841797.55   -0.08 AB37A10700 20020509Y
 480325.88 2841795.35   -0.13 AB37A10700 20020509Y
 481977.71 2841804.72    0.07 AB37A10700 20020509Y
 482232.60 2841805.60   -0.14 AB37A10700 20020509Y
 482614.39 2841796.09   -0.25 AB37A10700 20020509Y
 483010.10 2841799.44   -0.09 AB37A10700 20020509Y
 483425.52 2841793.36   -0.16 AB37A10700 20020509Y
 483819.97 2841796.30   -0.20 AB37A10700 20020509Y
 484259.61 2841791.53   -0.21 AB37A10700 20020509Y
 484606.77 2841803.15   -0.16 AB37A10700 20020509Y
 485012.38 2841796.95   -0.14 AB37A10700 20020509Y
 485408.63 2841791.80   -0.15 AB37A10700 20020509Y
 485815.84 2841793.71   -0.34 AB37A10700 20020509Y
 486186.20 2841801.00   -0.35 AB37A10700 20020509Y
 486615.52 2841795.37   -0.28 AB37A10700 20020509Y
 486990.88 2841798.02   -0.10 AB37A10700 20020509Y
 475014.78 2842187.97    0.04 AB39G10600 20020509Y
 475407.84 2842205.12   -0.24 AB39G10600 20020509Y
 475825.64 2842201.65   -0.08 AB39G10600 20020509Y
 476222.02 2842198.73   -0.13 AB39G10600 20020509Y
 476652.83 2842188.32    0.12 AB39G10600 20020509Y
 477013.09 2842200.07    0.20 AB39G10600 20020509Y
 477411.09 2842204.60    0.12 AB39G10600 20020509Y
 477838.26 2842198.20    0.05 AB39G10600 20020509Y
 478260.02 2842197.72    0.22 AB39G10600 20020509Y
 478629.98 2842198.02   -0.02 AB39G10600 20020509Y
 479024.61 2842200.60    0.19 AB39G10600 20020509Y
 479418.75 2842203.64   -0.35 AB39G10600 20020509Y
 479855.10 2842188.29   -0.02 AB39G10600 20020509Y
 480212.62 2842206.32    0.11 AB39G10600 20020509Y
 481929.87 2842201.35   -0.13 AB39G10600 20020509Y
 482221.14 2842201.67   -0.12 AB39G10600 20020509Y
 482612.90 2842196.89   -0.01 AB39G10600 20020509Y
 483021.35 2842204.26   -0.23 AB39G10600 20020509Y
 483462.09 2842210.34   -0.01 AB39G10600 20020509Y
 483835.53 2842205.31   -0.01 AB39G10600 20020509Y
 484209.37 2842202.75   -0.17 AB39G10600 20020509Y
 484612.85 2842198.50   -0.06 AB39G10600 20020509Y
 485028.94 2842200.94   -0.14 AB39G10600 20020509Y
 485419.15 2842197.68   -0.09 AB39G10600 20020509Y
 485813.24 2842204.35   -0.08 AB39G10600 20020509Y
 486255.51 2842183.50   -0.03 AB39G10600 20020509Y
 486646.38 2842187.91   -0.23 AB39G10600 20020509Y
 487003.04 2842203.72    0.02 AB39G10600 20020509Y
 474992.44 2842600.19    0.01 AB41F10600 20020509Y
 475415.31 2842593.26   -0.20 AB41F10600 20020509Y
 475841.48 2842586.30   -0.04 AB41F10600 20020509Y
 476213.79 2842589.74   -0.07 AB41F10600 20020509Y
 476596.94 2842602.57   -0.11 AB41F10600 20020509Y
 477024.99 2842606.81    0.02 AB41F10600 20020509Y
 477398.64 2842591.05    0.23 AB41F10600 20020509Y
 477821.72 2842591.33   -0.03 AB41F10600 20020509Y
 478219.35 2842595.53   -0.04 AB41F10600 20020509Y
 478635.30 2842592.08    0.07 AB41F10600 20020509Y
 480213.40 2842610.38    0.01 AB41F10600 20020509Y
 480712.45 2842596.12   -0.03 AB41F10600 20020509Y
 480894.95 2842601.77   -0.06 AB41F10600 20020509Y
 481464.06 2842602.17   -0.03 AB41F10600 20020509Y
 481866.94 2842596.74    0.06 AB41F10600 20020509Y
 482244.68 2842604.34   -0.05 AB41F10600 20020509Y
 482623.25 2842606.77   -0.02 AB41F10600 20020509Y
 483011.45 2842591.83   -0.09 AB41F10600 20020509Y
 483432.53 2842623.73   -0.26 AB41F10600 20020509Y
 483807.23 2842596.25   -0.02 AB41F10600 20020509Y
 484200.93 2842599.45    0.14 AB41F10600 20020509Y
 484608.48 2842596.83   -0.27 AB41F10600 20020509Y
 485001.27 2842607.65   -0.26 AB41F10600 20020509Y
 485396.21 2842597.05   -0.19 AB41F10600 20020509Y
 485794.91 2842596.69   -0.13 AB41F10600 20020509Y
 486274.95 2842602.90   -0.07 AB41F10600 20020509Y
 486625.86 2842604.75   -0.17 AB41F10600 20020509Y
 487040.18 2842576.40   -0.17 AB41F10600 20020509Y
 475428.03 2843007.46    0.43 AB43E10600 20020509Y
 475827.89 2842991.16   -0.19 AB43E10600 20020509Y
 476241.70 2842997.77   -0.29 AB43E10600 20020509Y
 476637.39 2842995.43   -0.35 AB43E10600 20020509Y
 477022.80 2843013.10   -0.10 AB43E10600 20020509Y
 477409.19 2843002.69   -0.15 AB43E10600 20020509Y
 477810.63 2842999.61    0.01 AB43E10600 20020509Y
 478207.90 2843004.14   -0.30 AB43E10600 20020509Y
 478601.76 2843004.01   -0.34 AB43E10600 20020509Y
 480226.60 2843001.93    0.55 AB43E10600 20020509Y
 480605.02 2843002.93    0.25 AB43E10600 20020509Y
 481435.72 2842993.10   -0.03 AB43E10600 20020509Y
 481895.98 2842939.86    0.35 AB43E10600 20020509Y
 482213.06 2842989.20    0.01 AB43E10600 20020509Y
 482622.79 2843016.98   -0.23 AB43E10600 20020509Y
 483048.37 2842990.92   -0.11 AB43E10600 20020509Y
 483449.54 2842993.72   -0.23 AB43E10600 20020509Y
 483846.15 2843003.05   -0.14 AB43E10600 20020509Y
 484237.80 2842993.70   -0.34 AB43E10600 20020509Y
 484625.37 2843003.86   -0.23 AB43E10600 20020509Y
 485050.92 2843003.39   -0.11 AB43E10600 20020509Y
 485463.44 2842991.62   -0.19 AB43E10600 20020509Y
 485843.79 2843002.03   -0.10 AB43E10600 20020509Y
 486213.16 2842999.28   -0.15 AB43E10600 20020509Y
 486613.66 2842992.80    0.02 AB43E10600 20020509Y
 487009.93 2842992.35   -0.04 AB43E10600 20020509Y
 475875.93 2843398.76    0.05 AB45D10600 20020509Y
 476618.07 2843409.23    0.02 AB45D10600 20020509Y
 477046.23 2843398.30    0.46 AB45D10600 20020509Y
 477429.77 2843393.22    0.23 AB45D10600 20020509Y
 477867.17 2843415.02    0.02 AB45D10600 20020509Y
 478321.24 2843403.61   -0.11 AB45D10600 20020509Y
 478676.24 2843401.93   -0.14 AB45D10600 20020509Y
 481021.83 2843393.01    0.12 AB45D10600 20020509Y
 481434.91 2843408.17    0.02 AB45D10600 20020509Y
 482217.06 2843397.75    0.08 AB45D10600 20020509Y
 482642.45 2843403.98   -0.17 AB45D10600 20020509Y
 483014.41 2843394.64    0.02 AB45D10600 20020509Y
 483431.90 2843401.72   -0.05 AB45D10600 20020509Y
 483943.22 2843390.28   -0.33 AB45D10600 20020509Y
 484221.78 2843398.68   -0.32 AB45D10600 20020509Y
 484685.00 2843372.62   -0.44 AB45D10600 20020509Y
 485016.26 2843409.98   -0.25 AB45D10600 20020509Y
 485416.84 2843396.29   -0.11 AB45D10600 20020509Y
 485793.11 2843397.55   -0.23 AB45D10600 20020509Y
 486238.07 2843405.00   -0.08 AB45D10600 20020509Y
 486589.93 2843403.57   -0.17 AB45D10600 20020509Y
 487019.12 2843402.25   -0.12 AB45D10600 20020509Y
 474993.75 2843797.62    0.08 AB47C10600 20020509Y
 475417.77 2843799.74    0.57 AB47C10600 20020509Y
 475831.84 2843791.86   -0.05 AB47C10600 20020509Y
 476210.02 2843802.47   -0.02 AB47C10600 20020509Y
 476610.31 2843811.53    0.07 AB47C10600 20020509Y
 477023.71 2843803.38   -0.08 AB47C10600 20020509Y
 477429.17 2843803.83    0.06 AB47C10600 20020509Y
 477824.63 2843797.10   -0.20 AB47C10600 20020509Y
 478223.00 2843794.98   -0.16 AB47C10600 20020509Y
 478634.53 2843797.60    0.03 AB47C10600 20020509Y
 479054.31 2843793.03   -0.11 AB47C10600 20020509Y
 480646.32 2843793.36   -0.03 AB47C10600 20020509Y
 481423.05 2843797.67    0.01 AB47C10600 20020509Y
 481809.07 2843787.05    0.01 AB47C10600 20020509Y
 482226.98 2843818.80   -0.08 AB47C10600 20020509Y
 482612.31 2843796.51   -0.09 AB47C10600 20020509Y
 483020.11 2843794.39   -0.05 AB47C10600 20020509Y
 483449.16 2843801.60   -0.10 AB47C10600 20020509Y
 483852.72 2843779.99   -0.26 AB47C10600 20020509Y
 484220.04 2843801.92   -0.27 AB47C10600 20020509Y
 484612.87 2843792.97   -0.11 AB47C10600 20020509Y
 485003.15 2843803.00   -0.17 AB47C10600 20020509Y
 485390.04 2843803.63   -0.04 AB47C10600 20020509Y
 485803.63 2843805.30    0.00 AB47C10600 20020509Y
 486229.20 2843803.50    0.05 AB47C10600 20020509Y
 486630.32 2843806.22   -0.05 AB47C10600 20020509Y
 487022.77 2843793.64    0.18 AB47C10600 20020509Y
 474995.87 2844203.26    0.00 AB49B10600 20020509Y
 475415.63 2844202.08    0.05 AB49B10600 20020509Y
 476399.72 2844231.32    0.03 AB49B10600 20020509Y
 476791.07 2844199.11   -0.04 AB49B10600 20020509Y
 477052.10 2844204.42    0.11 AB49B10600 20020509Y
 477412.82 2844196.82   -0.09 AB49B10600 20020509Y
 477823.64 2844197.25   -0.12 AB49B10600 20020509Y
 478221.46 2844197.11   -0.01 AB49B10600 20020509Y
 478572.02 2844198.55    0.03 AB49B10600 20020509Y
 480268.26 2844200.38   -0.05 AB49B10600 20020509Y
 480651.75 2844195.97    0.36 AB49B10600 20020509Y
 481015.51 2844201.32   -0.18 AB49B10600 20020509Y
 481432.39 2844203.34   -0.09 AB49B10600 20020509Y
 482235.92 2844204.58   -0.03 AB49B10600 20020509Y
 482627.01 2844202.43    0.01 AB49B10600 20020509Y
 483014.75 2844195.88   -0.07 AB49B10600 20020509Y
 483442.37 2844197.48   -0.26 AB49B10600 20020509Y
 483816.37 2844198.80   -0.29 AB49B10600 20020509Y
 484234.85 2844203.35   -0.46 AB49B10600 20020509Y
 484603.38 2844195.52   -0.21 AB49B10600 20020509Y
 485013.96 2844197.67   -0.24 AB49B10600 20020509Y
 485419.83 2844197.11   -0.09 AB49B10600 20020509Y
 485797.63 2844196.28   -0.07 AB49B10600 20020509Y
 486189.76 2844201.19   -0.03 AB49B10600 20020509Y
 486636.77 2844189.73   -0.05 AB49B10600 20020509Y
 487014.23 2844190.44   -0.29 AB49B10600 20020509Y
 475012.77 2844604.99   -0.07 AB51A06800 20020509Y
 475410.24 2844600.87   -0.09 AB51A06800 20020509Y
 475817.60 2844608.61   -0.01 AB51A06800 20020509Y
 476221.39 2844600.09    0.09 AB51A06800 20020509Y
 476619.87 2844600.72    0.04 AB51A06800 20020509Y
 477419.92 2844597.10   -0.11 AB51A06800 20020509Y
 477818.13 2844600.08   -0.04 AB51A06800 20020509Y
 478224.23 2844602.69   -0.04 AB51A06800 20020509Y
 479807.19 2844598.34    0.03 AB51A06800 20020509Y
 480705.45 2844607.14   -0.11 AB51A06800 20020509Y
 481037.77 2844601.59   -0.11 AB51A06800 20020509Y
 481425.99 2844602.85   -0.24 AB51A06800 20020509Y
 481814.97 2844597.64   -0.08 AB51A06800 20020509Y
 482213.91 2844601.56    0.04 AB51A06800 20020509Y
 482614.92 2844598.77    0.03 AB51A06800 20020509Y
 483028.80 2844605.38    0.06 AB51A06800 20020509Y
 483400.96 2844601.48   -0.16 AB51A06800 20020509Y
 483816.89 2844592.48   -0.23 AB51A06800 20020509Y
 484225.59 2844596.78   -0.24 AB51A06800 20020509Y
 484617.32 2844603.56   -0.21 AB51A06800 20020509Y
 485015.01 2844599.86   -0.20 AB51A06800 20020509Y
 485420.05 2844601.97   -0.11 AB51A06800 20020509Y
 485814.52 2844600.12    0.09 AB51A06800 20020509Y
 486205.46 2844600.38   -0.08 AB51A06800 20020509Y
 486610.80 2844603.59   -0.15 AB51A06800 20020509Y
 486999.15 2844600.31   -0.10 AB51A06800 20020509Y
 475411.08 2845004.56    0.04 AB53C06800 20020509Y
 475816.79 2845002.11    0.08 AB53C06800 20020509Y
 476219.46 2845001.97   -0.11 AB53C06800 20020509Y
 476612.24 2845006.85   -0.16 AB53C06800 20020509Y
 477018.52 2845003.13    0.05 AB53C06800 20020509Y
 477406.75 2845003.75    0.02 AB53C06800 20020509Y
 477895.77 2845002.71   -0.05 AB53C06800 20020509Y
 478215.89 2845004.14   -0.04 AB53C06800 20020509Y
 478803.27 2845001.92   -0.06 AB53C06800 20020509Y
 479216.23 2844999.34   -0.11 AB53C06800 20020509Y
 479413.29 2845005.31    0.04 AB53C06800 20020509Y
 479816.57 2844998.05    0.03 AB53C06800 20020509Y
 480217.59 2845000.55   -0.01 AB53C06800 20020509Y
 480690.96 2845007.98   -0.03 AB53C06800 20020509Y
 481232.51 2845003.87   -0.04 AB53C06800 20020509Y
 481817.49 2844999.27    0.00 AB53C06800 20020509Y
 482219.45 2845002.84   -0.12 AB53C06800 20020509Y
 481425.42 2845003.16    0.00 AB53C06800 20020509Y
 482610.56 2844998.34   -0.07 AB53C06800 20020509Y
 483017.78 2845004.65   -0.05 AB53C06800 20020509Y
 483419.99 2845001.10    0.08 AB53C06800 20020509Y
 483821.71 2845004.62   -0.34 AB53C06800 20020509Y
 484201.72 2845002.57   -0.22 AB53C06800 20020509Y
 484617.42 2844999.12   -0.25 AB53C06800 20020509Y
 485014.70 2845001.56   -0.13 AB53C06800 20020509Y
 485415.66 2845005.30   -0.03 AB53C06800 20020509Y
 485811.49 2845000.96    0.04 AB53C06800 20020509Y
 486209.06 2844999.27   -0.03 AB53C06800 20020509Y
 486810.15 2845002.90   -0.04 AB53C06800 20020509Y
 487006.95 2844996.11   -0.08 AB53C06800 20020509Y
 475016.18 2845404.29    0.03 AB55B06800 20020509Y
 475412.87 2845402.44    0.12 AB55B06800 20020509Y
 475820.90 2845405.54   -0.16 AB55B06800 20020509Y
 476221.92 2845402.03    0.19 AB55B06800 20020509Y
 476613.89 2845402.21    0.00 AB55B06800 20020509Y
 477020.77 2845403.95    0.02 AB55B06800 20020509Y
 477408.89 2845401.95    0.07 AB55B06800 20020509Y
 477812.12 2845399.99    0.45 AB55B06800 20020509Y
 478621.77 2845401.14   -0.03 AB55B06800 20020509Y
 479043.54 2845406.03   -0.05 AB55B06800 20020509Y
 479416.98 2845400.52   -0.08 AB55B06800 20020509Y
 479811.71 2845401.47   -0.26 AB55B06800 20020509Y
 480214.22 2845401.61   -0.08 AB55B06800 20020509Y
 480603.00 2845398.09   -0.13 AB55B06800 20020509Y
 481023.23 2845401.77   -0.13 AB55B06800 20020509Y
 481415.97 2845405.29   -0.01 AB55B06800 20020509Y
 481819.93 2845401.39   -0.20 AB55B06800 20020509Y
 482214.47 2845402.62    0.03 AB55B06800 20020509Y
 482608.27 2845408.74    0.02 AB55B06800 20020509Y
 483012.16 2845402.60   -0.18 AB55B06800 20020509Y
 483412.50 2845400.47   -0.07 AB55B06800 20020509Y
 483812.21 2845401.30   -0.21 AB55B06800 20020509Y
 484215.75 2845400.60   -0.13 AB55B06800 20020509Y
 484618.97 2845401.01   -0.06 AB55B06800 20020509Y
 485016.15 2845402.84   -0.03 AB55B06800 20020509Y
 485408.22 2845399.28    0.02 AB55B06800 20020509Y
 485812.98 2845398.77    0.06 AB55B06800 20020509Y
 486217.31 2845400.66   -0.03 AB55B06800 20020509Y
 486610.82 2845399.99    0.00 AB55B06800 20020509Y
 487005.66 2845397.84    0.04 AB55B06800 20020509Y
 475191.81 2845804.53   -0.07 AB57A06800 20020509Y
 475413.80 2845811.42    0.04 AB57A06800 20020509Y
 475822.41 2845809.10    0.21 AB57A06800 20020509Y
 476212.80 2845806.96    0.16 AB57A06800 20020509Y
 476611.21 2845802.00    0.09 AB57A06800 20020509Y
 477421.38 2845808.85    0.32 AB57A06800 20020509Y
 477819.36 2845793.44    0.04 AB57A06800 20020509Y
 478213.45 2845803.08    0.12 AB57A06800 20020509Y
 478704.83 2845807.24   -0.08 AB57A06800 20020509Y
 479016.97 2845803.66    0.01 AB57A06800 20020509Y
 479444.14 2845802.44   -0.06 AB57A06800 20020509Y
 479820.43 2845804.97   -0.17 AB57A06800 20020509Y
 480219.25 2845802.80   -0.24 AB57A06800 20020509Y
 481014.39 2845800.65    0.18 AB57A06800 20020509Y
 481417.14 2845806.48   -0.03 AB57A06800 20020509Y
 481820.16 2845806.41   -0.06 AB57A06800 20020509Y
 482217.21 2845800.00   -0.27 AB57A06800 20020509Y
 482615.11 2845805.95   -0.02 AB57A06800 20020509Y
 483015.21 2845803.39   -0.17 AB57A06800 20020509Y
 483412.37 2845801.01   -0.19 AB57A06800 20020509Y
 483815.90 2845803.41   -0.10 AB57A06800 20020509Y
 484217.05 2845802.74   -0.05 AB57A06800 20020509Y
 484618.55 2845803.84   -0.01 AB57A06800 20020509Y
 485014.59 2845803.31   -0.01 AB57A06800 20020509Y
 485410.37 2845802.85    0.05 AB57A06800 20020509Y
 485807.51 2845802.33    0.11 AB57A06800 20020509Y
 486202.61 2845803.69   -0.08 AB57A06800 20020509Y
 486608.45 2845803.90    0.11 AB57A06800 20020509Y
 487010.93 2845802.55    0.16 AB57A06800 20020509Y
 475417.18 2846202.36    0.08 AB59H06700 20020509Y
 475814.90 2846202.84    0.24 AB59H06700 20020509Y
 476218.67 2846206.39   -0.04 AB59H06700 20020509Y
 476361.80 2846204.86    0.02 AB59H06700 20020509Y
 478668.36 2846211.35   -0.10 AB59H06700 20020509Y
 479010.74 2846199.59   -0.11 AB59H06700 20020509Y
 479430.81 2846198.38   -0.15 AB59H06700 20020509Y
 479990.60 2846206.02   -0.06 AB59H06700 20020509Y
 480301.04 2846207.58   -0.14 AB59H06700 20020509Y
 480622.27 2846204.15   -0.04 AB59H06700 20020509Y
 481037.69 2846205.28    0.20 AB59H06700 20020509Y
 481418.04 2846201.27   -0.01 AB59H06700 20020509Y
 481824.86 2846215.28   -0.31 AB59H06700 20020509Y
 482214.53 2846197.31   -0.34 AB59H06700 20020509Y
 482618.01 2846199.16   -0.28 AB59H06700 20020509Y
 483039.64 2846196.36   -0.18 AB59H06700 20020509Y
 483438.54 2846204.15   -0.07 AB59H06700 20020509Y
 483812.04 2846212.21   -0.12 AB59H06700 20020509Y
 484244.18 2846197.65   -0.04 AB59H06700 20020509Y
 484623.20 2846201.73    0.08 AB59H06700 20020509Y
 485028.70 2846196.88    0.08 AB59H06700 20020509Y
 485394.63 2846201.92    0.03 AB59H06700 20020509Y
 485784.68 2846201.48    0.17 AB59H06700 20020509Y
 486215.21 2846202.00    0.04 AB59H06700 20020509Y
 486600.74 2846202.51    0.09 AB59H06700 20020509Y
 487023.03 2846198.21    0.23 AB59H06700 20020509Y
 475255.15 2846610.27    0.03 AB61G06700 20020509Y
 475420.27 2846608.31    0.10 AB61G06700 20020509Y
 475808.84 2846595.43   -0.01 AB61G06700 20020509Y
 476231.86 2846599.21   -0.02 AB61G06700 20020509Y
 478574.20 2846600.68   -0.07 AB61G06700 20020509Y
 479147.21 2846603.72   -0.15 AB61G06700 20020509Y
 479411.19 2846598.27    0.20 AB61G06700 20020509Y
 479820.90 2846596.66   -0.40 AB61G06700 20020509Y
 480051.02 2846593.86   -0.12 AB61G06700 20020509Y
 480417.07 2846618.49   -0.07 AB61G06700 20020509Y
 480810.11 2846595.62   -0.07 AB61G06700 20020509Y
 481154.75 2846600.97   -0.13 AB61G06700 20020509Y
 481441.10 2846605.23   -0.27 AB61G06700 20020509Y
 481819.00 2846601.71   -0.36 AB61G06700 20020509Y
 482214.90 2846599.58   -0.28 AB61G06700 20020509Y
 482609.70 2846604.42   -0.25 AB61G06700 20020509Y
 482989.81 2846602.91   -0.27 AB61G06700 20020509Y
 483415.20 2846601.26   -0.46 AB61G06700 20020509Y
 483824.11 2846600.65   -0.17 AB61G06700 20020509Y
 484214.51 2846597.92   -0.29 AB61G06700 20020509Y
 484619.19 2846601.29   -0.10 AB61G06700 20020509Y
 485025.72 2846604.62   -0.09 AB61G06700 20020509Y
 485406.70 2846597.84   -0.12 AB61G06700 20020509Y
 485796.66 2846600.26   -0.01 AB61G06700 20020509Y
 486193.08 2846601.29    0.03 AB61G06700 20020509Y
 486579.61 2846595.20    0.13 AB61G06700 20020509Y
 486974.81 2846600.87    0.18 AB61G06700 20020509Y
 475515.54 2847003.25   -0.19 AB63F06700 20020509Y
 475832.29 2846993.50    0.21 AB63F06700 20020509Y
 476146.41 2846992.57    0.02 AB63F06700 20020509Y
 477819.21 2846997.98   -0.01 AB63F06700 20020509Y
 478182.11 2846994.74    0.00 AB63F06700 20020509Y
 478626.39 2847006.27    0.01 AB63F06700 20020509Y
 479043.25 2847009.24   -0.10 AB63F06700 20020509Y
 479454.86 2847009.30   -0.06 AB63F06700 20020509Y
 479827.79 2847007.21   -0.10 AB63F06700 20020509Y
 480225.66 2847005.71   -0.02 AB63F06700 20020509Y
 480681.90 2847001.87   -0.07 AB63F06700 20020509Y
 481031.57 2847007.31   -0.24 AB63F06700 20020509Y
 481433.47 2847009.66   -0.18 AB63F06700 20020509Y
 481833.63 2847009.52   -0.46 AB63F06700 20020509Y
 482226.61 2847006.14   -0.42 AB63F06700 20020509Y
 482629.70 2847003.15    0.08 AB63F06700 20020509Y
 483024.69 2847007.10   -0.03 AB63F06700 20020509Y
 483425.58 2847003.00   -0.04 AB63F06700 20020509Y
 483840.76 2847002.39   -0.17 AB63F06700 20020509Y
 484216.67 2846992.98   -0.14 AB63F06700 20020509Y
 484608.22 2847002.92   -0.03 AB63F06700 20020509Y
 485001.04 2846997.38    0.04 AB63F06700 20020509Y
 485402.76 2847005.56    0.17 AB63F06700 20020509Y
 485824.69 2847000.57    0.16 AB63F06700 20020509Y
 486245.51 2847000.66    0.19 AB63F06700 20020509Y
 486636.10 2846997.88    0.26 AB63F06700 20020509Y
 487023.88 2846996.05    0.23 AB63F06700 20020509Y
 477814.01 2847401.45   -0.05 AB65E06700 20020509Y
 478283.61 2847402.19   -0.10 AB65E06700 20020509Y
 478613.08 2847405.61   -0.05 AB65E06700 20020509Y
 479023.02 2847399.89   -0.21 AB65E06700 20020509Y
 479415.13 2847401.85   -0.16 AB65E06700 20020509Y
 479827.22 2847402.25   -0.17 AB65E06700 20020509Y
 480215.16 2847398.29   -0.04 AB65E06700 20020509Y
 480613.34 2847399.87   -0.05 AB65E06700 20020509Y
 481014.59 2847399.19   -0.01 AB65E06700 20020509Y
 481412.12 2847402.54   -0.15 AB65E06700 20020509Y
 481815.40 2847404.03    0.15 AB65E06700 20020509Y
 482212.14 2847411.86   -0.27 AB65E06700 20020509Y
 482616.02 2847399.69   -0.13 AB65E06700 20020509Y
 483015.69 2847403.05   -0.23 AB65E06700 20020509Y
 483418.15 2847402.26    0.03 AB65E06700 20020509Y
 483809.98 2847411.18    0.20 AB65E06700 20020509Y
 484219.12 2847392.86   -0.02 AB65E06700 20020509Y
 484613.71 2847400.32    0.10 AB65E06700 20020509Y
 485066.27 2847398.11   -0.03 AB65E06700 20020509Y
 485447.39 2847401.57    0.17 AB65E06700 20020509Y
 485834.47 2847398.87    0.17 AB65E06700 20020509Y
 486239.94 2847395.60    0.25 AB65E06700 20020509Y
 486647.82 2847398.51    0.29 AB65E06700 20020509Y
 487071.86 2847398.97    0.35 AB65E06700 20020509Y
 476193.01 2847821.32   -0.01 AB67D06700 20020509Y
 476616.20 2847794.48    0.10 AB67D06700 20020509Y
 477200.04 2847804.46   -0.19 AB67D06700 20020509Y
 477419.04 2847799.86    0.09 AB67D06700 20020509Y
 477832.17 2847799.80   -0.19 AB67D06700 20020509Y
 478221.22 2847805.51   -0.19 AB67D06700 20020509Y
 478622.07 2847802.04   -0.21 AB67D06700 20020509Y
 479003.12 2847800.10   -0.17 AB67D06700 20020509Y
 479409.30 2847799.31   -0.24 AB67D06700 20020509Y
 479824.13 2847798.64   -0.08 AB67D06700 20020509Y
 480215.33 2847797.58   -0.10 AB67D06700 20020509Y
 480604.94 2847798.51   -0.13 AB67D06700 20020509Y
 481011.82 2847794.20   -0.08 AB67D06700 20020509Y
 481415.41 2847790.52    0.10 AB67D06700 20020509Y
 481816.33 2847796.27   -0.13 AB67D06700 20020509Y
 482224.08 2847799.51   -0.24 AB67D06700 20020509Y
 482608.74 2847791.33   -0.03 AB67D06700 20020509Y
 483025.04 2847805.86   -0.24 AB67D06700 20020509Y
 483410.84 2847794.22   -0.19 AB67D06700 20020509Y
 483834.59 2847790.63   -0.12 AB67D06700 20020509Y
 484216.48 2847794.17   -0.32 AB67D06700 20020509Y
 484614.30 2847801.96    0.07 AB67D06700 20020509Y
 485011.70 2847789.66    0.08 AB67D06700 20020509Y
 485401.65 2847799.59   -0.02 AB67D06700 20020509Y
 485777.23 2847801.07    0.11 AB67D06700 20020509Y
 486173.17 2847795.49    0.05 AB67D06700 20020509Y
 486614.71 2847797.25    0.28 AB67D06700 20020509Y
