Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	173
Date	2004JUN21
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	15.49992	[UTC]
Stop_time	15.78186	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.54545	[p_s^-1]
ForeOptic_temperature	16.42	[ns]
Front_temperature	16.42	[ns]
Back_temperature	22.93	[ns]
Inside_temperature	22.47	[ns]
Shelter_temperature	18.62	[ns]
PSUnit_temperature	22.03	[ns]
AirCond_temperature	9.25	[ns]
Outside_temperature	24.42	[ns]
Comments	none
Formatted_file	2004173f08.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
[nm]	[mW_m^-2_nm^-1]
Data:
345.008	113.75594	0.0004	0.0000
345.108	126.78302	0.0004	0.0000
345.208	95.78801	0.0004	0.0000
345.308	74.58261	0.0005	0.0000
345.408	117.52610	0.0004	0.0000
345.508	119.47868	0.0004	0.0000
345.608	106.05511	0.0004	0.0000
345.708	105.68117	0.0004	0.0000
345.808	86.77216	0.0004	0.0000
345.908	92.39125	0.0004	0.0000
346.008	77.07748	0.0005	0.0000
346.108	80.41452	0.0004	0.0000
346.208	79.56908	0.0004	0.0000
346.308	106.46303	0.0004	0.0000
346.408	117.03458	0.0004	0.0000
346.508	114.47167	0.0004	0.0000
346.608	70.29379	0.0005	0.0000
346.708	106.75031	0.0004	0.0000
346.808	122.51364	0.0004	0.0000
346.908	100.39805	0.0004	0.0000
347.008	123.80792	0.0004	0.0000
347.108	123.25961	0.0004	0.0000
347.208	93.81367	0.0004	0.0000
347.308	101.68693	0.0004	0.0000
347.408	87.56006	0.0004	0.0000
347.508	78.84958	0.0004	0.0000
347.608	72.30274	0.0005	0.0000
347.708	69.13473	0.0005	0.0000
347.808	109.11672	0.0004	0.0000
347.908	113.43436	0.0004	0.0000
348.008	106.12398	0.0004	0.0000
348.108	107.69852	0.0004	0.0000
348.207	111.29621	0.0004	0.0000
348.307	88.99274	0.0004	0.0000
348.407	91.60546	0.0004	0.0000
348.507	91.43236	0.0004	0.0000
348.607	102.72845	0.0004	0.0000
348.707	133.17567	0.0003	0.0000
348.807	119.27201	0.0004	0.0000
348.907	86.58784	0.0004	0.0000
349.007	80.48319	0.0004	0.0000
349.107	74.03271	0.0005	0.0000
349.207	110.45506	0.0004	0.0000
349.307	66.44593	0.0005	0.0000
349.407	114.96035	0.0004	0.0000
349.507	111.77705	0.0004	0.0000
349.607	84.02499	0.0004	0.0000
349.707	77.27074	0.0005	0.0000
349.807	78.53770	0.0005	0.0000
349.907	133.02327	0.0003	0.0000
350.007	132.31140	0.0003	0.0000
350.107	120.49666	0.0004	0.0000
350.207	119.23042	0.0004	0.0000
350.307	134.98755	0.0003	0.0000
350.407	150.16228	0.0003	0.0000
350.507	104.97241	0.0004	0.0000
350.607	113.15585	0.0004	0.0000
350.707	114.90826	0.0004	0.0000
350.807	129.87846	0.0004	0.0000
350.907	130.34671	0.0004	0.0000
351.007	90.33589	0.0004	0.0000
351.107	111.64870	0.0004	0.0000
351.206	111.57993	0.0004	0.0000
351.306	99.76349	0.0004	0.0000
351.406	84.81300	0.0004	0.0000
351.506	78.24573	0.0005	0.0000
351.606	123.12938	0.0004	0.0000
351.706	130.37875	0.0004	0.0000
351.806	141.48367	0.0003	0.0000
351.906	130.47357	0.0004	0.0000
352.006	109.55955	0.0004	0.0000
352.106	99.38071	0.0004	0.0000
352.206	106.67645	0.0004	0.0000
352.306	104.80605	0.0004	0.0000
352.406	75.74275	0.0005	0.0000
352.506	85.40899	0.0004	0.0000
352.606	63.12556	0.0005	0.0000
352.706	89.51420	0.0004	0.0000
352.806	113.89155	0.0004	0.0000
352.906	131.07178	0.0004	0.0000
353.006	114.97604	0.0004	0.0000
353.106	131.96550	0.0004	0.0000
353.206	100.22390	0.0004	0.0000
353.306	93.73908	0.0004	0.0000
353.406	139.59123	0.0003	0.0000
353.506	129.59312	0.0004	0.0000
353.606	123.19640	0.0004	0.0000
353.706	119.58562	0.0004	0.0000
353.806	108.00616	0.0004	0.0000
353.906	148.31950	0.0003	0.0000
354.005	144.72981	0.0003	0.0000
354.105	106.10976	0.0004	0.0000
354.205	106.68880	0.0004	0.0000
354.305	130.97464	0.0004	0.0000
354.405	138.05504	0.0003	0.0000
354.505	131.65654	0.0004	0.0000
354.605	126.95108	0.0004	0.0000
354.705	141.08722	0.0003	0.0000
354.805	102.58080	0.0004	0.0000
354.905	138.35236	0.0003	0.0000
355.005	138.36151	0.0003	0.0000
355.105	131.67307	0.0004	0.0000
355.205	126.13380	0.0004	0.0000
355.305	114.48951	0.0004	0.0000
355.405	103.82519	0.0004	0.0000
355.505	94.64240	0.0004	0.0000
355.605	143.77641	0.0003	0.0000
355.705	110.80402	0.0004	0.0000
355.805	122.31464	0.0004	0.0000
355.905	99.75817	0.0004	0.0000
356.005	122.71466	0.0004	0.0000
356.105	115.67165	0.0004	0.0000
356.205	122.57752	0.0004	0.0000
356.305	149.79967	0.0003	0.0000
356.405	134.25092	0.0003	0.0000
356.504	69.80006	0.0005	0.0000
356.604	57.98711	0.0005	0.0000
356.704	97.44282	0.0004	0.0000
356.804	119.39088	0.0004	0.0000
356.904	87.39817	0.0004	0.0000
357.004	42.09149	0.0006	0.0000
357.104	91.66504	0.0004	0.0000
357.204	80.75347	0.0004	0.0000
357.304	118.26580	0.0004	0.0000
357.404	95.38825	0.0004	0.0000
357.504	100.66190	0.0004	0.0000
357.604	112.41468	0.0004	0.0000
357.704	122.72142	0.0004	0.0000
357.804	99.73039	0.0004	0.0000
357.904	84.09621	0.0004	0.0000
358.004	88.91549	0.0004	0.0000
358.104	37.98842	0.0007	0.0000
358.204	53.67262	0.0006	0.0000
358.304	88.82787	0.0004	0.0000
358.404	92.87355	0.0004	0.0000
358.504	53.38157	0.0006	0.0000
358.604	60.87398	0.0005	0.0000
358.704	59.75460	0.0005	0.0000
358.804	85.01472	0.0004	0.0000
358.904	84.97271	0.0004	0.0000
359.003	86.63106	0.0004	0.0000
359.103	130.39795	0.0004	0.0000
359.203	134.46968	0.0003	0.0000
359.303	101.71714	0.0004	0.0000
359.403	109.89373	0.0004	0.0000
359.503	117.75416	0.0004	0.0000
359.603	132.33768	0.0004	0.0000
359.703	144.15416	0.0003	0.0000
359.803	126.46415	0.0004	0.0000
359.903	124.23352	0.0004	0.0000
360.003	142.08554	0.0003	0.0000
