12,2009,32,2355,444397,12.16003,-0.01790803,1.350019,0.03306664,5.978,6.566,0.1448,6.287027,236.0883,1.658064,
12,2009,33,0,444398,12.13644,-0.01723648,1.342543,0.02800509,5.8408,6.4288,0.1269317,6.16616,234.1888,2.183697,
12,2009,33,5,444399,11.98071,-0.0173484,1.242789,0.1226899,5.4292,6.5072,0.307674,6.056075,234.0076,1.540801,
12,2009,33,10,444400,12.11759,-0.01767019,1.22497,0.2055052,5.6056,6.683599,0.2567739,6.238027,234.8296,1.993627,
12,2009,33,15,444401,12.37494,-0.01727845,1.48284,0.02963144,6.1544,6.7228,0.1404024,6.41802,237.0374,1.628757,
12,2009,33,20,444402,12.49042,-0.01758624,1.48631,0.0482537,6.1152,6.9384,0.1859175,6.548032,237.7214,2.244081,
12,2009,33,25,444403,12.49495,-0.01711056,1.520857,0.06572278,6.37,6.9776,0.1443629,6.693397,238.669,1.825232,
12,2009,33,30,444404,12.49904,-0.01740437,1.365966,0.08787897,5.9388,6.8404,0.2251098,6.312834,240.2764,1.363535,
12,2009,33,35,444405,12.496,-0.01778211,1.221439,0.02561912,5.8212,6.389599,0.154914,6.050846,242.5445,1.234236,
12,2009,33,40,444406,12.49471,-0.01727845,1.063196,0.06592287,5.6644,6.272,0.1368667,5.959707,240.2984,1.991956,
12,2009,33,45,444407,12.49327,-0.01795,0.8643891,0.08905777,5.0764,5.9976,0.1760519,5.41842,240.8793,1.398335,
12,2009,33,50,444408,12.48867,-0.01758624,0.7785873,0.09541634,5.096,6.0956,0.2707189,5.672567,240.1207,1.837528,
12,2009,33,55,444409,12.48756,-0.01701263,0.9571803,0.01808452,5.6056,6.1936,0.1499464,5.886861,245.0676,2.107101,
12,2009,33,100,444410,12.48276,-0.01720849,0.837797,0.04017192,5.488,5.9976,0.1187607,5.761421,246.8744,1.793197,
12,2009,33,105,444411,12.4796,-0.01751629,0.7519806,0.04680645,5.3116,5.8408,0.1249435,5.619648,246.394,1.90995,
