19,001,960100,1,948,+41.489622,-94.321266
19,001,960100,2,644,+41.436833,-94.572814
19,001,960100,3,795,+41.500462,-94.645953
19,001,960100,4,545,+41.382796,-94.406878
19,001,960200,1,734,+41.252682,-94.335038
19,001,960200,2,801,+41.206243,-94.454655
19,001,960200,3,557,+41.252205,-94.644238
19,001,960300,1,626,+41.306462,-94.464188
19,001,960300,2,782,+41.30799,-94.454375
19,001,960300,3,798,+41.299772,-94.460205
19,001,960300,4,1013,+41.290496,-94.543133
19,003,950100,1,1141,+41.057257,-94.718917
19,003,950100,2,796,+41.018104,-94.552707
19,003,950200,1,587,+40.946072,-94.82123
19,003,950200,2,731,+40.98985,-94.738798
19,003,950200,3,1227,+40.993189,-94.737798
19,005,960100,1,707,+43.381608,-91.255138
19,005,960100,2,720,+43.358935,-91.22334
19,005,960100,3,829,+43.311721,-91.232472
19,005,960200,1,884,+43.487446,-91.322798
19,005,960200,2,834,+43.41107,-91.503605
19,005,960200,3,782,+43.295187,-91.492416
19,005,960300,1,771,+43.273756,-91.471208
19,005,960300,2,1574,+43.275902,-91.482084
19,005,960300,3,1026,+43.267022,-91.474835
19,005,960300,4,1003,+43.264533,-91.483347
19,005,960400,1,1190,+43.170202,-91.35745
19,005,960400,2,1024,+43.181621,-91.193713
19,005,960500,1,875,+43.212839,-91.493927
19,005,960500,2,1447,+43.094246,-91.553619
19,005,960500,3,1009,+43.089894,-91.575524
19,007,950100,1,913,+40.887423,-92.798455
19,007,950100,2,1079,+40.775674,-92.753029
19,007,950100,3,761,+40.687098,-92.676828
19,007,950200,1,1365,+40.813282,-92.9546
19,007,950200,2,712,+40.779697,-92.945624
19,007,950300,1,821,+40.738565,-92.86418
19,007,950300,4,1010,+40.738785,-92.883694
19,007,950300,5,1376,+40.73976,-92.873561
19,007,950400,1,945,+40.719078,-92.877731
19,007,950400,2,821,+40.729209,-92.87308
19,007,950400,3,957,+40.721312,-92.863126
19,007,950400,4,567,+40.722239,-92.87073
19,007,950500,1,653,+40.643963,-92.795112
19,007,950500,2,752,+40.635235,-92.913464
19,007,950500,4,989,+40.686355,-92.991243
19,009,970100,1,577,+41.784407,-94.849152
19,009,970100,2,888,+41.762386,-95.01859
19,009,970100,3,982,+41.640561,-94.965371
19,009,970200,1,910,+41.721994,-94.923162
19,009,970200,2,817,+41.723487,-94.933423
19,009,970200,3,819,+41.714334,-94.928182
19,009,970300,1,621,+41.5697,-94.825993
19,009,970300,2,616,+41.553277,-94.951834
19,009,970300,3,600,+41.590697,-94.877236
19,011,980100,1,1337,+42.221288,-91.872044
19,011,980100,2,1140,+42.231168,-91.949335
19,011,980200,1,1198,+42.236326,-92.144976
19,011,980200,2,1219,+42.121952,-92.166736
19,011,980200,3,1002,+42.004884,-92.098203
19,011,980300,1,1115,+42.169107,-92.011464
19,011,980300,2,879,+42.167494,-92.024396
19,011,980300,3,1088,+42.166171,-92.036594
19,011,980300,4,927,+42.160211,-92.01723
19,011,980300,5,1255,+42.158637,-92.028352
19,011,980400,1,2271,+42.119486,-91.883176
19,011,980400,2,844,+42.073716,-91.939329
19,011,980500,1,1744,+41.988126,-91.873768
19,011,980500,2,1234,+41.99338,-91.97801
19,011,980500,3,2250,+41.892317,-91.872006
19,011,980600,1,1181,+41.905602,-92.04977
19,011,980600,2,622,+41.903792,-92.170418
19,011,980600,3,944,+41.998203,-92.210035
19,011,980700,1,946,+41.903893,-92.269508
19,011,980700,2,1005,+41.898539,-92.283412
19,011,980700,3,1107,+41.893252,-92.273585
19,013,000100,1,1209,+42.50446,-92.338723
19,013,000100,2,919,+42.499182,-92.335736
19,013,000200,1,1337,+42.486642,-92.34808
19,013,000200,2,1910,+42.487052,-92.339498
19,013,000300,1,1749,+42.491405,-92.354669
19,013,000300,2,1506,+42.49238,-92.349348
19,013,000400,1,768,+42.499963,-92.369768
19,013,000400,2,753,+42.502135,-92.374643
19,013,000500,1,634,+42.515617,-92.349204
19,013,000500,2,1050,+42.51174,-92.345507
19,013,000700,1,663,+42.498789,-92.323799
19,013,000700,2,1087,+42.496374,-92.325801
19,013,000800,1,874,+42.493593,-92.319411
19,013,000800,2,2168,+42.491268,-92.306888
19,013,000800,3,1112,+42.491201,-92.287557
19,013,000900,1,590,+42.484741,-92.324544
19,013,000900,2,1075,+42.466513,-92.332246
19,013,001000,1,1152,+42.480702,-92.333889
19,013,001000,2,647,+42.480013,-92.327498
19,013,001000,3,802,+42.472845,-92.326821
19,013,001000,4,891,+42.473523,-92.333971
19,013,001100,1,1236,+42.480867,-92.352386
19,013,001100,2,1497,+42.480924,-92.342301
19,013,001200,1,1549,+42.473302,-92.349432
19,013,001200,2,752,+42.473311,-92.340312
19,013,001301,1,2023,+42.465556,-92.345219
19,013,001301,2,2580,+42.460992,-92.347539
19,013,001302,1,1357,+42.467099,-92.368557
19,013,001302,2,2006,+42.462058,-92.366341
19,013,001400,1,856,+42.482177,-92.368194
19,013,001400,2,929,+42.486665,-92.363266
19,013,001400,3,769,+42.487151,-92.358205
19,013,001400,4,1080,+42.478359,-92.361567
19,013,001400,5,1186,+42.472362,-92.366533
19,013,001501,1,1691,+42.475718,-92.382164
19,013,001501,2,1349,+42.464321,-92.384889
19,013,001502,1,2956,+42.494942,-92.394182
19,013,001502,2,1099,+42.49534,-92.380717
19,013,001503,1,500,+42.516649,-92.398059
19,013,001503,2,967,+42.511551,-92.401228
19,013,001503,3,1563,+42.507242,-92.387902
19,013,001503,4,771,+42.501982,-92.381642
19,013,001600,1,1618,+42.520916,-92.368713
19,013,001600,2,1435,+42.527524,-92.369347
19,013,001701,1,1650,+42.517016,-92.338915
19,013,001701,2,656,+42.515702,-92.329107
19,013,001702,1,1275,+42.529319,-92.352008
19,013,001702,2,1264,+42.526532,-92.333475
19,013,001800,1,1542,+42.509424,-92.326266
19,013,001900,1,752,+42.510353,-92.302822
19,013,001900,2,836,+42.50061,-92.312004
19,013,001900,3,615,+42.496518,-92.311182
19,013,002000,1,1324,+42.473718,-92.285868
19,013,002000,2,1276,+42.462093,-92.263251
19,013,002000,3,1770,+42.468149,-92.279711
19,013,002000,4,804,+42.465291,-92.294867
19,013,002200,1,770,+42.538908,-92.455868
19,013,002200,2,696,+42.535966,-92.454429
