                                                       20 May 2008 10:36:50
Satellite-CALIPSO-Sensor-LIDAR_3deg


       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
21 May 2008 00:46:59.874           25.1647          -169.5062    705.836454
21 May 2008 00:47:09.000           25.7142          -169.6415    705.898146
21 May 2008 00:47:19.000           26.3163          -169.7907    705.968596
21 May 2008 00:47:29.000           26.9183          -169.9410    706.041969
21 May 2008 00:47:39.000           27.5201          -170.0925    706.118204
21 May 2008 00:47:49.000           28.1217          -170.2452    706.197241
21 May 2008 00:47:59.000           28.7233          -170.3991    706.279019
21 May 2008 00:48:09.000           29.3246          -170.5543    706.363473
21 May 2008 00:48:19.000           29.9259          -170.7109    706.450541
21 May 2008 00:48:29.000           30.5269          -170.8689    706.540157
21 May 2008 00:48:39.000           31.1279          -171.0282    706.632256
21 May 2008 00:48:49.000           31.7286          -171.1891    706.726770
21 May 2008 00:48:59.000           32.3292          -171.3515    706.823632
21 May 2008 00:49:09.000           32.9296          -171.5155    706.922773
21 May 2008 00:49:19.000           33.5298          -171.6812    707.024123
21 May 2008 00:49:29.000           34.1299          -171.8486    707.127613
21 May 2008 00:49:39.000           34.7297          -172.0178    707.233171
21 May 2008 00:49:49.000           35.3294          -172.1888    707.340725
21 May 2008 00:49:59.000           35.9289          -172.3618    707.450202
21 May 2008 00:50:09.000           36.5281          -172.5367    707.561530
21 May 2008 00:50:19.000           37.1272          -172.7137    707.674633
21 May 2008 00:50:29.000           37.7260          -172.8929    707.789438
21 May 2008 00:50:39.000           38.3246          -173.0743    707.905869
21 May 2008 00:50:49.000           38.9229          -173.2580    708.023851
21 May 2008 00:50:59.000           39.5211          -173.4441    708.143306
21 May 2008 00:51:09.000           40.1189          -173.6326    708.264159
21 May 2008 00:51:19.000           40.7166          -173.8238    708.386332
21 May 2008 00:51:29.000           41.3139          -174.0177    708.509748
21 May 2008 00:51:39.000           41.9110          -174.2144    708.634329
21 May 2008 00:51:49.000           42.5078          -174.4139    708.759996
21 May 2008 00:51:59.000           43.1043          -174.6165    708.886670
21 May 2008 00:52:09.000           43.7006          -174.8223    709.014274
21 May 2008 00:52:18.235           44.2509          -175.0152    709.132871

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
21 May 2008 06:08:38.056           62.5243           -49.9762    713.499951
21 May 2008 06:08:48.000           61.9508           -50.4131    713.390344
21 May 2008 06:08:58.000           61.3728           -50.8377    713.278553
21 May 2008 06:09:08.000           60.7938           -51.2485    713.165254
21 May 2008 06:09:18.000           60.2138           -51.6462    713.050512
21 May 2008 06:09:28.000           59.6328           -52.0315    712.934394
21 May 2008 06:09:38.000           59.0508           -52.4052    712.816967
21 May 2008 06:09:48.000           58.4680           -52.7678    712.698299
21 May 2008 06:09:58.000           57.8843           -53.1200    712.578459
21 May 2008 06:10:08.000           57.2999           -53.4622    712.457517
21 May 2008 06:10:18.000           56.7147           -53.7951    712.335543
21 May 2008 06:10:28.000           56.1288           -54.1191    712.212609
21 May 2008 06:10:38.000           55.5422           -54.4347    712.088786
21 May 2008 06:10:48.000           54.9549           -54.7422    711.964148
21 May 2008 06:10:58.000           54.3670           -55.0421    711.838768
21 May 2008 06:11:08.000           53.7785           -55.3347    711.712719
21 May 2008 06:11:18.000           53.1895           -55.6204    711.586076
21 May 2008 06:11:28.000           52.5999           -55.8995    711.458914
21 May 2008 06:11:38.000           52.0097           -56.1724    711.331309
21 May 2008 06:11:48.000           51.4191           -56.4392    711.203336
21 May 2008 06:11:58.000           50.8280           -56.7003    711.075072
21 May 2008 06:12:08.000           50.2364           -56.9559    710.946594
21 May 2008 06:12:18.000           49.6443           -57.2063    710.817979
21 May 2008 06:12:28.000           49.0519           -57.4518    710.689305
21 May 2008 06:12:38.000           48.4590           -57.6924    710.560648
21 May 2008 06:12:48.000           47.8657           -57.9285    710.432088
21 May 2008 06:12:58.000           47.2720           -58.1601    710.303702
21 May 2008 06:13:08.000           46.6780           -58.3876    710.175568
21 May 2008 06:13:18.000           46.0836           -58.6111    710.047767
21 May 2008 06:13:28.000           45.4888           -58.8307    709.920375
21 May 2008 06:13:38.000           44.8937           -59.0466    709.793472
21 May 2008 06:13:48.000           44.2983           -59.2590    709.667136
21 May 2008 06:13:58.000           43.7025           -59.4679    709.541447
21 May 2008 06:14:08.000           43.1065           -59.6736    709.416482
21 May 2008 06:14:18.000           42.5101           -59.8761    709.292321
21 May 2008 06:14:28.000           41.9135           -60.0756    709.169043
21 May 2008 06:14:38.000           41.3166           -60.2722    709.046725
21 May 2008 06:14:48.000           40.7194           -60.4660    708.925445
21 May 2008 06:14:58.000           40.1220           -60.6571    708.805282
21 May 2008 06:15:08.000           39.5243           -60.8456    708.686314
21 May 2008 06:15:18.000           38.9263           -61.0317    708.568618
21 May 2008 06:15:28.000           38.3282           -61.2153    708.452270
21 May 2008 06:15:38.000           37.7297           -61.3966    708.337348
21 May 2008 06:15:48.000           37.1311           -61.5757    708.223928
21 May 2008 06:15:58.000           36.5322           -61.7527    708.112086
21 May 2008 06:16:08.000           35.9331           -61.9276    708.001896
21 May 2008 06:16:18.000           35.3339           -62.1005    707.893435
21 May 2008 06:16:28.000           34.7344           -62.2714    707.786775
21 May 2008 06:16:38.000           34.1347           -62.4406    707.681991
21 May 2008 06:16:48.000           33.5348           -62.6079    707.579156
21 May 2008 06:16:58.000           32.9348           -62.7735    707.478341
21 May 2008 06:17:08.000           32.3345           -62.9375    707.379619
21 May 2008 06:17:18.000           31.7341           -63.0999    707.283060
21 May 2008 06:17:28.000           31.1335           -63.2607    707.188733
21 May 2008 06:17:38.000           30.5327           -63.4200    707.096709
21 May 2008 06:17:48.000           29.9318           -63.5779    707.007054
21 May 2008 06:17:58.000           29.3308           -63.7344    706.919837
21 May 2008 06:18:08.000           28.7295           -63.8896    706.835124
21 May 2008 06:18:18.000           28.1282           -64.0435    706.752980
21 May 2008 06:18:28.000           27.5266           -64.1961    706.673469
21 May 2008 06:18:38.000           26.9250           -64.3476    706.596655
21 May 2008 06:18:48.000           26.3232           -64.4979    706.522599
21 May 2008 06:18:58.000           25.7213           -64.6471    706.451364
21 May 2008 06:19:05.823           25.2503           -64.7630    706.397638

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
21 May 2008 07:43:40.630           75.2066           -56.7921    715.597866
21 May 2008 07:43:50.000           74.7331           -58.0314    715.542411
21 May 2008 07:44:00.000           74.2210           -59.2759    715.480587
21 May 2008 07:44:10.000           73.7027           -60.4462    715.416068
21 May 2008 07:44:20.000           73.1788           -61.5485    715.348892
21 May 2008 07:44:30.000           72.6497           -62.5883    715.279096
21 May 2008 07:44:40.000           72.1160           -63.5706    715.206719
21 May 2008 07:44:50.000           71.5779           -64.5000    715.131803
21 May 2008 07:45:00.000           71.0359           -65.3805    715.054391
21 May 2008 07:45:10.000           70.4903           -66.2160    714.974525
21 May 2008 07:45:20.000           69.9414           -67.0099    714.892253
21 May 2008 07:45:30.000           69.3894           -67.7653    714.807620
21 May 2008 07:45:40.000           68.8346           -68.4849    714.720675
21 May 2008 07:45:50.000           68.2772           -69.1715    714.631468
21 May 2008 07:46:00.000           67.7174           -69.8273    714.540049
21 May 2008 07:46:10.000           67.1553           -70.4544    714.446471
21 May 2008 07:46:20.000           66.5912           -71.0550    714.350788
21 May 2008 07:46:30.000           66.0251           -71.6306    714.253054
21 May 2008 07:46:40.000           65.4572           -72.1831    714.153325
21 May 2008 07:46:50.000           64.8876           -72.7138    714.051659
21 May 2008 07:47:00.000           64.3164           -73.2243    713.948114
21 May 2008 07:47:10.000           63.7437           -73.7157    713.842749
21 May 2008 07:47:20.000           63.1697           -74.1893    713.735625
21 May 2008 07:47:30.000           62.5943           -74.6461    713.626803
21 May 2008 07:47:40.000           62.0177           -75.0871    713.516346
21 May 2008 07:47:50.000           61.4399           -75.5134    713.404317
21 May 2008 07:48:00.000           60.8610           -75.9256    713.290781
21 May 2008 07:48:10.000           60.2811           -76.3247    713.175804
21 May 2008 07:48:20.000           59.7002           -76.7114    713.059451
21 May 2008 07:48:30.000           59.1184           -77.0863    712.941789
21 May 2008 07:48:40.000           58.5357           -77.4501    712.822887
21 May 2008 07:48:50.000           57.9521           -77.8034    712.702812
21 May 2008 07:49:00.000           57.3678           -78.1467    712.581635
21 May 2008 07:49:10.000           56.7827           -78.4806    712.459426
21 May 2008 07:49:20.000           56.1968           -78.8056    712.336255
21 May 2008 07:49:30.000           55.6103           -79.1220    712.212194
21 May 2008 07:49:40.000           55.0231           -79.4304    712.087315
21 May 2008 07:49:50.000           54.4353           -79.7311    711.961690
21 May 2008 07:50:00.000           53.8469           -80.0245    711.835393
21 May 2008 07:50:10.000           53.2580           -80.3109    711.708499
21 May 2008 07:50:20.000           52.6684           -80.5907    711.581080
21 May 2008 07:50:30.000           52.0784           -80.8642    711.453212
21 May 2008 07:50:40.000           51.4878           -81.1317    711.324971
21 May 2008 07:50:50.000           50.8968           -81.3934    711.196432
21 May 2008 07:51:00.000           50.3052           -81.6496    711.067670
21 May 2008 07:51:10.000           49.7133           -81.9006    710.938763
21 May 2008 07:51:20.000           49.1209           -82.1465    710.809787
21 May 2008 07:51:30.000           48.5280           -82.3877    710.680820
21 May 2008 07:51:40.000           47.9348           -82.6242    710.551938
21 May 2008 07:51:50.000           47.3412           -82.8564    710.423219
21 May 2008 07:52:00.000           46.7472           -83.0843    710.294741
21 May 2008 07:52:10.000           46.1528           -83.3082    710.166581
21 May 2008 07:52:20.000           45.5581           -83.5282    710.038819
21 May 2008 07:52:30.000           44.9631           -83.7445    709.911531
21 May 2008 07:52:40.000           44.3677           -83.9573    709.784796
21 May 2008 07:52:50.000           43.7720           -84.1666    709.658692
21 May 2008 07:53:00.000           43.1760           -84.3726    709.533297
21 May 2008 07:53:10.000           42.5797           -84.5754    709.408689
21 May 2008 07:53:20.000           41.9831           -84.7753    709.284946
21 May 2008 07:53:30.000           41.3863           -84.9722    709.162146
21 May 2008 07:53:40.000           40.7891           -85.1663    709.040367
21 May 2008 07:53:50.000           40.1918           -85.3577    708.919686
21 May 2008 07:54:00.000           39.5941           -85.5464    708.800180
21 May 2008 07:54:10.000           38.9962           -85.7327    708.681926
21 May 2008 07:54:20.000           38.3981           -85.9166    708.565001
21 May 2008 07:54:30.000           37.7997           -86.0982    708.449481
21 May 2008 07:54:40.000           37.2011           -86.2775    708.335442
21 May 2008 07:54:50.000           36.6022           -86.4547    708.222958
21 May 2008 07:55:00.000           36.0032           -86.6298    708.112106
21 May 2008 07:55:10.000           35.4040           -86.8029    708.002959
21 May 2008 07:55:20.000           34.8045           -86.9741    707.895591
21 May 2008 07:55:30.000           34.2049           -87.1434    707.790075
21 May 2008 07:55:40.000           33.6050           -87.3109    707.686484
21 May 2008 07:55:50.000           33.0050           -87.4767    707.584891
21 May 2008 07:56:00.000           32.4048           -87.6409    707.485365
21 May 2008 07:56:10.000           31.8044           -87.8034    707.387977
21 May 2008 07:56:20.000           31.2038           -87.9644    707.292798
21 May 2008 07:56:30.000           30.6031           -88.1239    707.199896
21 May 2008 07:56:40.000           30.0022           -88.2819    707.109338
21 May 2008 07:56:50.000           29.4012           -88.4386    707.021192
21 May 2008 07:57:00.000           28.8000           -88.5939    706.935525
21 May 2008 07:57:10.000           28.1986           -88.7479    706.852400
21 May 2008 07:57:20.000           27.5972           -88.9007    706.771883
21 May 2008 07:57:30.000           26.9955           -89.0522    706.694036
21 May 2008 07:57:40.000           26.3938           -89.2027    706.618922
21 May 2008 07:57:50.000           25.7919           -89.3519    706.546601
21 May 2008 07:58:00.000           25.1898           -89.5002    706.477133
21 May 2008 07:58:00.692           25.1482           -89.5104    706.472433

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
21 May 2008 09:22:36.029           75.0933           -81.8138    715.614101
21 May 2008 09:22:46.000           74.5876           -83.1116    715.554237
21 May 2008 09:22:56.000           74.0738           -84.3344    715.491487
21 May 2008 09:23:06.000           73.5538           -85.4849    715.426055
21 May 2008 09:23:16.000           73.0284           -86.5689    715.357980
21 May 2008 09:23:26.000           72.4980           -87.5920    715.287299
21 May 2008 09:23:36.000           71.9630           -88.5588    715.214054
21 May 2008 09:23:46.000           71.4238           -89.4739    715.138285
21 May 2008 09:23:56.000           70.8808           -90.3414    715.060036
21 May 2008 09:24:06.000           70.3342           -91.1648    714.979353
21 May 2008 09:24:16.000           69.7844           -91.9474    714.896279
21 May 2008 09:24:26.000           69.2316           -92.6924    714.810864
21 May 2008 09:24:36.000           68.6761           -93.4025    714.723156
21 May 2008 09:24:46.000           68.1180           -94.0801    714.633204
21 May 2008 09:24:56.000           67.5575           -94.7276    714.541060
21 May 2008 09:25:06.000           66.9949           -95.3470    714.446776
21 May 2008 09:25:16.000           66.4302           -95.9403    714.350406
21 May 2008 09:25:26.000           65.8636           -96.5093    714.252004
21 May 2008 09:25:36.000           65.2952           -97.0555    714.151626
21 May 2008 09:25:46.000           64.7251           -97.5804    714.049330
21 May 2008 09:25:56.000           64.1535           -98.0853    713.945172
21 May 2008 09:26:06.000           63.5805           -98.5716    713.839213
21 May 2008 09:26:16.000           63.0060           -99.0403    713.731512
21 May 2008 09:26:26.000           62.4303           -99.4926    713.622130
21 May 2008 09:26:36.000           61.8534           -99.9294    713.511129
21 May 2008 09:26:46.000           61.2753          -100.3516    713.398573
21 May 2008 09:26:56.000           60.6961          -100.7601    713.284525
21 May 2008 09:27:06.000           60.1159          -101.1556    713.169049
21 May 2008 09:27:16.000           59.5348          -101.5389    713.052212
21 May 2008 09:27:26.000           58.9527          -101.9106    712.934080
21 May 2008 09:27:36.000           58.3698          -102.2714    712.814720
21 May 2008 09:27:46.000           57.7860          -102.6219    712.694200
21 May 2008 09:27:56.000           57.2014          -102.9625    712.572589
21 May 2008 09:28:06.000           56.6161          -103.2938    712.449957
21 May 2008 09:28:16.000           56.0301          -103.6164    712.326374
21 May 2008 09:28:26.000           55.4434          -103.9305    712.201910
21 May 2008 09:28:36.000           54.8561          -104.2367    712.076638
21 May 2008 09:28:46.000           54.2681          -104.5353    711.950630
21 May 2008 09:28:56.000           53.6796          -104.8267    711.823959
21 May 2008 09:29:06.000           53.0904          -105.1113    711.696698
21 May 2008 09:29:16.000           52.5008          -105.3893    711.568921
21 May 2008 09:29:26.000           51.9106          -105.6611    711.440704
21 May 2008 09:29:36.000           51.3199          -105.9269    711.312120
21 May 2008 09:29:46.000           50.7287          -106.1871    711.183245
21 May 2008 09:29:56.000           50.1370          -106.4418    711.054156
21 May 2008 09:30:06.000           49.5450          -106.6914    710.924928
21 May 2008 09:30:16.000           48.9524          -106.9360    710.795639
21 May 2008 09:30:26.000           48.3595          -107.1758    710.666364
21 May 2008 09:30:36.000           47.7662          -107.4111    710.537183
21 May 2008 09:30:46.000           47.1725          -107.6421    710.408172
21 May 2008 09:30:56.000           46.5784          -107.8689    710.279408
21 May 2008 09:31:06.000           45.9839          -108.0917    710.150971
21 May 2008 09:31:16.000           45.3891          -108.3106    710.022937
21 May 2008 09:31:26.000           44.7940          -108.5259    709.895386
21 May 2008 09:31:36.000           44.1985          -108.7377    709.768396
21 May 2008 09:31:46.000           43.6028          -108.9461    709.642044
21 May 2008 09:31:56.000           43.0067          -109.1512    709.516410
21 May 2008 09:32:06.000           42.4103          -109.3532    709.391571
21 May 2008 09:32:16.000           41.8137          -109.5522    709.267607
21 May 2008 09:32:26.000           41.2167          -109.7483    709.144595
21 May 2008 09:32:36.000           40.6195          -109.9417    709.022613
21 May 2008 09:32:46.000           40.0221          -110.1323    708.901739
21 May 2008 09:32:56.000           39.4243          -110.3204    708.782050
21 May 2008 09:33:06.000           38.8264          -110.5060    708.663625
21 May 2008 09:33:16.000           38.2282          -110.6893    708.546539
21 May 2008 09:33:26.000           37.6297          -110.8702    708.430871
21 May 2008 09:33:36.000           37.0311          -111.0489    708.316695
21 May 2008 09:33:46.000           36.4322          -111.2255    708.204087
21 May 2008 09:33:56.000           35.8331          -111.4001    708.093124
21 May 2008 09:34:06.000           35.2338          -111.5726    707.983879
21 May 2008 09:34:16.000           34.6343          -111.7433    707.876428
21 May 2008 09:34:26.000           34.0346          -111.9121    707.770843
21 May 2008 09:34:36.000           33.4347          -112.0792    707.667197
21 May 2008 09:34:46.000           32.8346          -112.2445    707.565564
21 May 2008 09:34:56.000           32.2344          -112.4082    707.466014
21 May 2008 09:35:06.000           31.6339          -112.5703    707.368618
21 May 2008 09:35:16.000           31.0333          -112.7309    707.273447
21 May 2008 09:35:26.000           30.4326          -112.8900    707.180569
21 May 2008 09:35:36.000           29.8317          -113.0476    707.090052
21 May 2008 09:35:46.000           29.2306          -113.2039    707.001965
21 May 2008 09:35:56.000           28.6293          -113.3589    706.916374
21 May 2008 09:36:06.000           28.0280          -113.5126    706.833343
21 May 2008 09:36:16.000           27.4264          -113.6650    706.752938
21 May 2008 09:36:26.000           26.8248          -113.8162    706.675221
21 May 2008 09:36:36.000           26.2230          -113.9663    706.600256
21 May 2008 09:36:46.000           25.6210          -114.1153    706.528103
21 May 2008 09:36:55.910           25.0244          -114.2619    706.459435

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
21 May 2008 11:01:28.353           75.1311          -106.4284    715.496437
21 May 2008 11:01:38.000           74.6425          -107.6914    715.438877
21 May 2008 11:01:48.000           74.1294          -108.9226    715.376552
21 May 2008 11:01:58.000           73.6101          -110.0807    715.311556
21 May 2008 11:02:08.000           73.0852          -111.1718    715.243925
21 May 2008 11:02:18.000           72.5553          -112.2013    715.173698
21 May 2008 11:02:28.000           72.0208          -113.1742    715.100914
21 May 2008 11:02:38.000           71.4820          -114.0948    715.025614
21 May 2008 11:02:48.000           70.9394          -114.9674    714.947840
21 May 2008 11:02:58.000           70.3932          -115.7955    714.867636
21 May 2008 11:03:08.000           69.8437          -116.5825    714.785046
21 May 2008 11:03:18.000           69.2913          -117.3315    714.700117
21 May 2008 11:03:28.000           68.7360          -118.0453    714.612896
21 May 2008 11:03:38.000           68.1782          -118.7264    714.523433
21 May 2008 11:03:48.000           67.6180          -119.3772    714.431776
21 May 2008 11:03:58.000           67.0555          -119.9997    714.337978
21 May 2008 11:04:08.000           66.4910          -120.5958    714.242090
21 May 2008 11:04:18.000           65.9246          -121.1674    714.144166
21 May 2008 11:04:28.000           65.3564          -121.7160    714.044261
21 May 2008 11:04:38.000           64.7865          -122.2432    713.942431
21 May 2008 11:04:48.000           64.2151          -122.7504    713.838734
21 May 2008 11:04:58.000           63.6422          -123.2387    713.733226
21 May 2008 11:05:08.000           63.0679          -123.7093    713.625969
21 May 2008 11:05:18.000           62.4923          -124.1634    713.517021
21 May 2008 11:05:28.000           61.9154          -124.6019    713.406446
21 May 2008 11:05:38.000           61.3375          -125.0257    713.294305
21 May 2008 11:05:48.000           60.7584          -125.4356    713.180662
21 May 2008 11:05:58.000           60.1783          -125.8326    713.065583
21 May 2008 11:06:08.000           59.5972          -126.2172    712.949131
21 May 2008 11:06:18.000           59.0152          -126.5902    712.831375
21 May 2008 11:06:28.000           58.4324          -126.9522    712.712382
21 May 2008 11:06:38.000           57.8487          -127.3038    712.592220
21 May 2008 11:06:48.000           57.2642          -127.6455    712.470958
21 May 2008 11:06:58.000           56.6790          -127.9779    712.348667
21 May 2008 11:07:08.000           56.0930          -128.3014    712.225418
21 May 2008 11:07:18.000           55.5064          -128.6165    712.101282
21 May 2008 11:07:28.000           54.9191          -128.9235    711.976333
21 May 2008 11:07:38.000           54.3312          -129.2230    711.850642
21 May 2008 11:07:48.000           53.7427          -129.5152    711.724284
21 May 2008 11:07:58.000           53.1536          -129.8005    711.597333
21 May 2008 11:08:08.000           52.5640          -130.0793    711.469865
21 May 2008 11:08:18.000           51.9738          -130.3517    711.341954
21 May 2008 11:08:28.000           51.3831          -130.6182    711.213678
21 May 2008 11:08:38.000           50.7920          -130.8790    711.085111
21 May 2008 11:08:48.000           50.2004          -131.1344    710.956332
21 May 2008 11:08:58.000           49.6083          -131.3845    710.827417
21 May 2008 11:09:08.000           49.0158          -131.6296    710.698444
21 May 2008 11:09:18.000           48.4229          -131.8700    710.569490
21 May 2008 11:09:28.000           47.8296          -132.1058    710.440635
21 May 2008 11:09:38.000           47.2359          -132.3373    710.311957
21 May 2008 11:09:48.000           46.6419          -132.5646    710.183533
21 May 2008 11:09:58.000           46.0475          -132.7878    710.055443
21 May 2008 11:10:08.000           45.4527          -133.0072    709.927765
21 May 2008 11:10:18.000           44.8576          -133.2229    709.800578
21 May 2008 11:10:28.000           44.2621          -133.4351    709.673962
21 May 2008 11:10:38.000           43.6664          -133.6439    709.547995
21 May 2008 11:10:48.000           43.0703          -133.8494    709.422755
21 May 2008 11:10:58.000           42.4740          -134.0517    709.298322
21 May 2008 11:11:08.000           41.8773          -134.2511    709.174773
21 May 2008 11:11:18.000           41.2804          -134.4475    709.052188
21 May 2008 11:11:28.000           40.6832          -134.6412    708.930645
21 May 2008 11:11:38.000           40.0858          -134.8321    708.810220
21 May 2008 11:11:48.000           39.4881          -135.0205    708.690993
21 May 2008 11:11:58.000           38.8901          -135.2064    708.573039
21 May 2008 11:12:08.000           38.2919          -135.3899    708.456436
21 May 2008 11:12:18.000           37.6935          -135.5711    708.341260
21 May 2008 11:12:28.000           37.0949          -135.7501    708.227588
21 May 2008 11:12:38.000           36.4960          -135.9270    708.115494
21 May 2008 11:12:48.000           35.8969          -136.1018    708.005053
21 May 2008 11:12:58.000           35.2976          -136.2745    707.896340
21 May 2008 11:13:08.000           34.6981          -136.4454    707.789428
21 May 2008 11:13:18.000           34.0984          -136.6145    707.684391
21 May 2008 11:13:28.000           33.4985          -136.7817    707.581300
21 May 2008 11:13:38.000           32.8985          -136.9473    707.480228
21 May 2008 11:13:48.000           32.2982          -137.1112    707.381246
21 May 2008 11:13:58.000           31.6978          -137.2734    707.284423
21 May 2008 11:14:08.000           31.0972          -137.4342    707.189829
21 May 2008 11:14:18.000           30.4964          -137.5935    707.097532
21 May 2008 11:14:28.000           29.8955          -137.7513    707.007600
21 May 2008 11:14:38.000           29.2944          -137.9077    706.920100
21 May 2008 11:14:48.000           28.6932          -138.0629    706.835097
21 May 2008 11:14:58.000           28.0918          -138.2167    706.752657
21 May 2008 11:15:08.000           27.4903          -138.3693    706.672843
21 May 2008 11:15:18.000           26.8887          -138.5207    706.595719
21 May 2008 11:15:28.000           26.2869          -138.6709    706.521345
21 May 2008 11:15:38.000           25.6849          -138.8201    706.449783
21 May 2008 11:15:46.534           25.1712          -138.9465    706.390982

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
21 May 2008 12:40:22.954           75.0515          -131.3546    715.376756
21 May 2008 12:40:32.000           74.5925          -132.5297    715.322394
21 May 2008 12:40:42.000           74.0787          -133.7537    715.259735
21 May 2008 12:40:52.000           73.5589          -134.9052    715.194414
21 May 2008 12:41:02.000           73.0336          -135.9903    715.126470
21 May 2008 12:41:12.000           72.5032          -137.0143    715.055939
21 May 2008 12:41:22.000           71.9683          -137.9820    714.982860
21 May 2008 12:41:32.000           71.4291          -138.8980    714.907274
21 May 2008 12:41:42.000           70.8861          -139.7662    714.829223
21 May 2008 12:41:52.000           70.3396          -140.5903    714.748750
21 May 2008 12:42:02.000           69.7898          -141.3736    714.665900
21 May 2008 12:42:12.000           69.2371          -142.1192    714.580717
21 May 2008 12:42:22.000           68.6816          -142.8299    714.493251
21 May 2008 12:42:32.000           68.1235          -143.5080    714.403549
21 May 2008 12:42:42.000           67.5631          -144.1561    714.311662
21 May 2008 12:42:52.000           67.0004          -144.7760    714.217640
21 May 2008 12:43:02.000           66.4357          -145.3698    714.121535
21 May 2008 12:43:12.000           65.8691          -145.9392    714.023403
21 May 2008 12:43:22.000           65.3008          -146.4858    713.923296
21 May 2008 12:43:32.000           64.7307          -147.0110    713.821273
21 May 2008 12:43:42.000           64.1591          -147.5164    713.717390
21 May 2008 12:43:52.000           63.5860          -148.0030    713.611706
21 May 2008 12:44:02.000           63.0116          -148.4721    713.504279
21 May 2008 12:44:12.000           62.4359          -148.9247    713.395172
21 May 2008 12:44:22.000           61.8589          -149.3617    713.284447
21 May 2008 12:44:32.000           61.2808          -149.7842    713.172165
21 May 2008 12:44:42.000           60.7016          -150.1930    713.058391
21 May 2008 12:44:52.000           60.1215          -150.5888    712.943190
21 May 2008 12:45:02.000           59.5403          -150.9723    712.826628
21 May 2008 12:45:12.000           58.9582          -151.3442    712.708772
21 May 2008 12:45:22.000           58.3752          -151.7053    712.589690
21 May 2008 12:45:32.000           57.7915          -152.0559    712.469451
21 May 2008 12:45:42.000           57.2069          -152.3968    712.348123
21 May 2008 12:45:52.000           56.6216          -152.7283    712.225778
21 May 2008 12:46:02.000           56.0355          -153.0510    712.102486
21 May 2008 12:46:12.000           55.4488          -153.3654    711.978319
21 May 2008 12:46:22.000           54.8615          -153.6717    711.853351
21 May 2008 12:46:32.000           54.2735          -153.9705    711.727653
21 May 2008 12:46:42.000           53.6849          -154.2621    711.601300
21 May 2008 12:46:52.000           53.0958          -154.5468    711.474367
21 May 2008 12:47:02.000           52.5061          -154.8250    711.346927
21 May 2008 12:47:12.000           51.9158          -155.0969    711.219058
21 May 2008 12:47:22.000           51.3251          -155.3629    711.090835
21 May 2008 12:47:32.000           50.7339          -155.6231    710.962333
21 May 2008 12:47:42.000           50.1423          -155.8780    710.833631
21 May 2008 12:47:52.000           49.5501          -156.1277    710.704806
21 May 2008 12:48:02.000           48.9576          -156.3724    710.575935
21 May 2008 12:48:12.000           48.3646          -156.6123    710.447095
21 May 2008 12:48:22.000           47.7713          -156.8478    710.318366
21 May 2008 12:48:32.000           47.1775          -157.0788    710.189825
21 May 2008 12:48:42.000           46.5834          -157.3057    710.061551
21 May 2008 12:48:52.000           45.9890          -157.5286    709.933624
21 May 2008 12:49:02.000           45.3941          -157.7477    709.806120
21 May 2008 12:49:12.000           44.7990          -157.9631    709.679121
21 May 2008 12:49:22.000           44.2035          -158.1750    709.552704
21 May 2008 12:49:32.000           43.6077          -158.3834    709.426948
21 May 2008 12:49:42.000           43.0116          -158.5886    709.301933
21 May 2008 12:49:52.000           42.4152          -158.7907    709.177736
21 May 2008 12:50:02.000           41.8185          -158.9898    709.054437
21 May 2008 12:50:12.000           41.2216          -159.1860    708.932115
21 May 2008 12:50:22.000           40.6243          -159.3794    708.810846
21 May 2008 12:50:32.000           40.0268          -159.5702    708.690709
21 May 2008 12:50:42.000           39.4291          -159.7584    708.571782
21 May 2008 12:50:52.000           38.8311          -159.9440    708.454142
21 May 2008 12:51:02.000           38.2329          -160.1274    708.337866
21 May 2008 12:51:12.000           37.6344          -160.3084    708.223030
21 May 2008 12:51:22.000           37.0357          -160.4872    708.109710
21 May 2008 12:51:32.000           36.4368          -160.6638    707.997981
21 May 2008 12:51:42.000           35.8377          -160.8384    707.887918
21 May 2008 12:51:52.000           35.2384          -161.0111    707.779596
21 May 2008 12:52:02.000           34.6388          -161.1818    707.673089
21 May 2008 12:52:12.000           34.0391          -161.3507    707.568468
21 May 2008 12:52:22.000           33.4392          -161.5178    707.465807
21 May 2008 12:52:32.000           32.8391          -161.6832    707.365176
21 May 2008 12:52:42.000           32.2388          -161.8470    707.266648
21 May 2008 12:52:52.000           31.6384          -162.0091    707.170291
21 May 2008 12:53:02.000           31.0377          -162.1697    707.076174
21 May 2008 12:53:12.000           30.4369          -162.3289    706.984367
21 May 2008 12:53:22.000           29.8360          -162.4866    706.894937
21 May 2008 12:53:32.000           29.2349          -162.6429    706.807949
