1,2009,23,2355,360704,12.70813,0.3879186,-5.306563,0.0374135,4.4296,9.2316,1.330489,6.613692,309.8266,10.63661,
1,2009,24,0,360705,12.69901,0.3842727,-5.447466,0.037111,4.5864,9.368799,1.266423,6.631661,308.4756,10.30506,
1,2009,24,5,360706,12.9701,0.459727,-5.668464,0.0787911,3.038,8.134,1.083203,5.094692,311.7737,10.56189,
1,2009,24,10,360707,13.09092,0.4916453,-5.798285,0.03714494,2.9988,6.9972,0.82467,4.550467,311.0718,13.14463,
1,2009,24,15,360708,13.10889,0.4960078,-5.944364,0.05650417,4.0964,8.9964,1.104303,6.313159,311.3412,10.43435,
1,2009,24,20,360709,13.11697,0.4979411,-6.07489,0.05234551,3.6848,8.6436,0.986505,5.859747,310.345,10.57906,
1,2009,24,25,360710,13.12306,0.4987777,-6.288415,0.05424767,3.8808,8.624,1.071162,5.453373,306.8821,10.9568,
1,2009,24,30,360711,13.12578,0.4990267,-6.49067,0.07566429,4.1552,9.525599,1.357586,6.576455,307.096,12.51638,
1,2009,24,35,360712,13.12764,0.4996955,-6.608256,0.028826,4.0572,8.2712,0.9906982,6.143619,303.8245,8.968417,
1,2009,24,40,360713,13.12826,0.4991862,-6.690138,0.03296332,3.822,8.1928,1.111459,5.75848,310.9863,9.556233,
1,2009,24,45,360714,13.12756,0.4981369,-6.754324,0.02079059,3.136,8.9964,1.321236,5.221767,307.9275,9.278138,
1,2009,24,50,360715,12.71174,0.382938,-6.70192,0.04297497,3.7436,9.2512,1.500817,6.291925,313.944,10.17219,
1,2009,24,55,360716,12.65919,0.3663118,-6.797098,0.02856706,4.2532,8.682799,0.8499802,6.530335,312.7063,9.068947,
1,2009,24,100,360717,12.64307,0.3645096,-6.834514,0.02638925,4.2728,8.7024,0.9993036,6.152439,302.9215,11.55912,
1,2009,24,105,360718,12.9213,0.4411839,-7.04709,0.06711076,3.9004,9.2512,1.099629,6.421614,309.8962,12.08897,
1,2009,24,110,360719,13.04831,0.4748845,-7.149005,0.02162925,3.8808,9.2512,1.26778,6.516673,310.5652,10.87039,
1,2009,24,115,360720,13.0697,0.4805145,-7.217344,0.02393631,4.4884,8.486799,0.9167119,6.357262,315.7674,10.85462,
1,2009,24,120,360721,13.07804,0.4824368,-7.269055,0.01104341,4.8608,13.524,1.875474,7.559065,315.7152,9.507394,
1,2009,24,125,360722,13.08393,0.4822352,-7.311108,0.02426516,4.6452,9.995999,1.231735,7.369276,316.9328,12.42402,
1,2009,24,130,360723,13.08805,0.4836483,-7.359388,0.02624477,4.9196,9.329599,1.023203,6.810347,314.5306,10.0877,
1,2009,24,135,360724,13.0915,0.4835083,-7.423194,0.0352628,3.626,9.2512,1.284368,6.15342,313.5555,9.509139,
1,2009,24,140,360725,13.09096,0.4834691,-7.460837,0.02717576,5.4488,9.2512,0.9904131,6.927294,312.4974,9.460025,
1,2009,24,145,360726,13.09004,0.4822576,-7.503146,0.05263348,4.7628,9.525599,1.102877,6.788461,311.4118,11.35754,
1,2009,24,150,360727,12.6664,0.3671565,-7.452545,0.02598491,3.038,10.5056,1.709782,6.769187,319.9914,12.48263,
1,2009,24,155,360728,12.6112,0.3508659,-7.519028,0.03107436,3.9984,8.5652,1.186163,5.942719,314.3917,9.333341,
1,2009,24,200,360729,12.60069,0.3484315,-7.604538,0.03676791,4.018,9.6628,1.57057,6.468653,318.0905,10.30771,
1,2009,24,205,360730,12.88313,0.4270701,-7.782687,0.07183398,3.6652,7.84,0.9220505,6.03582,316.929,8.94655,
1,2009,24,210,360731,13.00798,0.4609973,-7.848454,0.03174276,3.6848,9.368799,1.572905,6.354646,304.5766,10.46085,
1,2009,24,215,360732,13.03067,0.4662859,-7.9167,0.02570989,4.508,9.995999,1.352534,7.030521,313.9602,9.615915,
1,2009,24,220,360733,13.04117,0.4678303,-8.005,0.03645771,4.7628,9.819599,1.356076,7.247427,312.2556,10.7754,
1,2009,24,225,360734,13.04831,0.46947,-8.094738,0.03198132,4.1356,8.8592,1.072998,6.117159,310.7152,12.33916,
1,2009,24,230,360735,13.05106,0.4703936,-8.191132,0.04068266,4.1552,10.0352,1.181451,6.347786,308.7642,8.866324,
1,2009,24,235,360736,13.05499,0.470441,-8.252429,0.03572082,4.7432,11.0152,1.329168,7.486547,309.2597,10.06945,
1,2009,24,240,360737,13.05606,0.4706369,-8.339386,0.02894459,4.0376,9.212,1.359828,6.693074,308.8355,10.19986,
1,2009,24,245,360738,13.05547,0.4703345,-8.389635,0.03393375,3.5476,10.388,1.316418,5.978653,309.7527,11.48186,
1,2009,24,250,360739,12.63074,0.3514535,-8.331993,0.03470074,4.6452,11.1328,1.352641,7.294141,312.4738,9.166438,
1,2009,24,255,360740,12.56311,0.3352075,-8.392201,0.04211798,3.6456,9.6432,1.667276,6.099845,315.0491,11.18205,
1,2009,24,300,360741,12.55951,0.33204,-8.51494,0.03335291,3.626,9.8588,1.348832,6.246521,320.0146,12.51542,
1,2009,24,305,360742,12.8406,0.411742,-8.666552,0.0859997,4.214,9.3884,1.20614,6.396459,310.2062,10.57318,
1,2009,24,310,360743,12.97001,0.4457589,-8.76926,0.02811704,3.8612,8.682799,1.017027,6.376207,316.4578,11.88886,
1,2009,24,315,360744,12.99261,0.4521188,-8.806911,0.02947563,3.43,7.938,0.9823111,5.432467,311.0292,10.4705,
1,2009,24,320,360745,13.00426,0.453974,-8.8743,0.03820178,4.116,8.5064,1.124884,6.03092,312.9004,10.8862,
