Research.Triangle.NC, United. ID: 705   Lat:  35.97  Lon:  -78.78  Alt:  134
Meteor-3 TOMS V.8 Overpass - Generated: 050328                                  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
49119.7 1993 132 62639   8  35.72  -78.47  39  99 17.72 315.2  26.6  -0.56   -4
49120.7 1993 133 61575  11  35.91  -78.50  26  99 17.42 320.2  68.1  -0.21    4
49121.7 1993 134 60510  15  36.07  -78.83  12  99 18.05 362.9  25.2   0.22   -8
49122.7 1993 135 59446  19  36.12  -78.90  20  98 19.38 313.5  15.7  -0.70   -7
49123.7 1993 136 58381  23  36.12  -79.06  30  98 21.38 308.4   7.4  -0.47  -10
49124.7 1993 137 57317  26  36.00  -78.78   3  99 23.55 319.2  19.0  -0.15   -5
49125.7 1993 138 56252  29  35.87  -79.03  25  99 26.40 331.5  26.3  -0.83   11
49126.6 1993 139 55196  31  36.07  -78.83  12  99 29.35 321.2  87.9   0.56    4
49127.7 1993 140 60755   4  35.75  -78.77  24  99 16.21 339.2  34.9   0.70  -16
49128.7 1993 141 59690   6  36.07  -78.91  16  99 17.78 389.2  26.1  -0.25    3
49129.6 1993 142 52018  35  35.84  -79.20  40  99 39.40 361.9  -0.2   2.45 -999
49130.7 1993 143 57553  11  35.96  -78.58  18  99 21.92 302.5   6.4   0.05  -18
49131.7 1993 144 56488  15  36.12  -78.90  20  98 25.03 301.2   9.4  -1.17   -5
49132.6 1993 145 55424  19  36.17  -78.97  28  98 28.16 295.3  13.8  -0.82  -16
49133.6 1993 146 54359  22  36.08  -78.39  37  99 30.91 314.4  85.6   0.28   -9
49134.6 1993 147 53295  26  36.04  -78.84   9  99 34.59 299.0   6.2   0.69   -7
49135.6 1993 148 52230  29  35.90  -79.07  27  99 38.18 300.9   9.1   0.20   -7
49136.6 1993 149 51173  31  36.11  -78.87  18  98 41.51 289.3  15.1   2.54  -16
49137.7 1993 150 56733   4  35.79  -78.87  22  99 23.61 315.8  27.3  -0.12    4
49138.6 1993 151 55668   6  36.12  -79.01  27  98 26.98 335.9  37.5  -0.75   12
49139.6 1993 152 54596   8  35.83  -78.65  19  99 29.92 323.0  33.7   0.26   -2
49140.6 1993 153 53531  11  36.00  -78.66  11  99 33.37 307.2  17.5  -0.40  -25
49184.9 1993 197 74537  16  35.80  -78.52  30  99 46.17 292.4  14.1   0.16   -9
49185.9 1993 198 73464  12  36.07  -78.84  12  99 42.42 295.0  12.9  -0.06  -11
49186.8 1993 199 72400   9  35.91  -78.71   9  99 39.02 299.7  79.0   0.41  -19
49187.8 1993 200 71327   6  35.94  -79.34  51  98 35.10 282.9  83.3  -0.16   -6
49189.9 1993 202 75830  31  35.89  -79.24  42  98 50.36 296.5  13.9  -0.14   -2
49190.9 1993 203 74765  29  36.07  -79.07  28  98 47.02 296.1  20.4   0.09    2
49191.9 1993 204 73708  27  35.81  -78.42  37  99 44.08 312.3  67.7  -0.21    5
49192.8 1993 205 72644  23  35.82  -79.06  30  99 40.12 310.9  33.8  -0.30   -5
49193.8 1993 206 71579  20  35.89  -78.53  24  99 37.18 288.6  39.3   0.26  -12
49194.8 1993 207 70491  16  37.13  -78.79 129  98 34.06 286.8  29.5   0.04  -19
49195.8 1993 208 69442  12  36.10  -78.92  19  98 30.49 306.8  23.1  -0.86   -3
49196.8 1993 209 68378   9  35.92  -78.78   6  99 27.52 314.3  10.8  -1.32  -10
49197.8 1993 210 67306   7  36.20  -78.23  56  99 25.26 306.9  11.9   0.12  -18
49198.8 1993 211 66233   5  36.30  -78.16  67  99 22.92 316.2  12.3  -0.89   -4
49199.8 1993 212 71809  31  35.82  -79.34  53  98 38.11 317.7  33.2   0.52  -15
49200.8 1993 213 70744  29  35.99  -79.17  35  98 35.08 296.8  15.3   0.80  -10
49201.8 1993 214 69680  27  36.15  -78.52  31  99 32.54 287.4  45.1   1.10  -15
49202.8 1993 215 68615  23  36.16  -79.17  41  98 29.17 294.2  58.8   0.77  -15
49203.8 1993 216 67559  20  35.80  -78.60  25  99 26.66 297.2  28.4   0.46  -15
49204.8 1993 217 66486  16  36.18  -78.73  24  99 24.44 309.5  19.9  -0.91   -5
49205.8 1993 218 65422  12  36.01  -78.97  18  99 22.27 301.4  55.2   0.17   -4
49206.7 1993 219 64357   9  35.84  -78.82  15  99 20.80 318.1  63.5  -0.76   -2
49207.7 1993 220 63285   7  36.14  -78.27  50  99 20.47 297.3  40.3   0.00  -10
49208.7 1993 221 62212   5  36.27  -78.19  63  99 20.57 315.7  17.6  -1.17    3
49209.8 1993 222 67788  31  35.78  -79.46  65  98 28.12 300.0  11.8  -0.41    1
49210.8 1993 223 66723  29  35.95  -79.27  44  98 26.05 297.9  13.9  -0.21  -11
49211.8 1993 224 65659  27  36.11  -78.62  21  99 24.59 293.7  20.1   0.38  -15
49212.7 1993 225 64594  24  36.19  -78.48  36  99 23.29 297.8  77.1   0.18   -3
49213.7 1993 226 63530  20  36.18  -78.72  24  99 22.40 298.7  19.2  -0.45   -8
49214.7 1993 227 62465  16  36.11  -78.79  16  99 22.23 299.1  18.2  -1.52   -7
49215.7 1993 228 61401  12  35.95  -79.01  21  99 22.69 296.0  20.0  -1.43   -7
49216.7 1993 229 60336   9  35.78  -78.86  22  99 23.76 298.1  25.2  -1.13    2
49217.7 1993 230 59264   7  36.08  -78.30  45  99 25.65 302.7  20.0  -1.04   -2
49218.7 1993 231 58191   5  36.21  -78.21  58  99 27.93 299.3  19.6  -0.52    0
49219.7 1993 232 57119   3  36.03  -78.92  14  99 30.78 290.9  27.5   0.00  -18
49220.7 1993 233 62702  30  35.92  -78.20  53  99 24.06 282.9  24.6  -0.60  -11
49221.7 1993 234 61638  27  36.00  -78.72   6  99 24.50 296.0  13.1  -1.31   -7
49222.7 1993 235 60574  24  36.07  -78.58  21  99 25.55 286.8  14.0  -1.28   -5
49223.7 1993 236 59509  20  36.04  -78.80   8  99 27.15 288.8   9.2  -0.50  -15
49224.7 1993 237 58445  16  35.98  -78.85   6  99 29.15 295.1  15.2  -0.65   -9
49225.7 1993 238 57380  12  35.80  -79.06  32  99 31.55 289.9  21.0   0.11  -16
49226.7 1993 239 56308   9  36.05  -78.98  20  99 34.43 278.7  32.7   0.38   -7
49227.6 1993 240 55244   7  35.91  -78.30  44  99 36.88 298.0  13.6  -1.09    3
49228.6 1993 241 54172   5  36.03  -78.19  53 100 40.00 300.5  16.5  -1.41    4
49229.7 1993 242 59739  32  35.96  -78.16  56 100 28.44 287.3  19.2   0.36   -9
49230.7 1993 243 58675  30  36.12  -78.31  45  99 30.40 268.8  27.3   0.18  -17
49231.7 1993 244 57619  27  35.75  -78.81  25  99 32.49 290.8  16.7   0.08  -14
49232.7 1993 245 56555  24  35.80  -78.64  23  99 34.98 290.4  16.3  -0.94   -4
49233.6 1993 246 55490  20  35.77  -78.84  23  99 37.88 283.3  16.2  -0.15   -7
49234.6 1993 247 54418  16  36.11  -78.94  21  98 41.18 284.4  27.5  -0.53    0
49235.6 1993 248 53354  12  35.93  -79.14  33  99 44.37 279.6  66.3   0.56  -11
49236.6 1993 249 52290   9  35.74  -78.95  30  99 47.45 291.6  48.6   0.03    0
49237.6 1993 250 51218   7  36.01  -78.36  38  99 50.57 273.9  22.4   1.00  -17
49238.6 1993 251 50146   5  36.12  -78.24  51  99 54.01 280.7  36.7   1.18   -4
49239.6 1993 252 55714  32  36.03  -78.26  47  99 38.70 284.6  13.9   0.07   -1
49240.6 1993 253 54650  30  36.17  -78.40  41  99 41.71 280.7  14.2   0.57  -11
49241.6 1993 254 53593  27  35.79  -78.90  23  99 44.78 289.8   1.7   0.70   -8
49242.6 1993 255 52529  24  35.83  -78.72  16  99 47.88 289.9   2.6   0.61  -10
49243.6 1993 256 51465  20  35.78  -78.91  24  99 51.30 279.9   5.2   0.40   -8
49244.6 1993 257 50393  16  36.12  -79.00  26  98 54.94 269.1  29.3  -0.11   -5
49245.6 1993 258 49329  13  36.07  -78.44  33  99 57.98 277.8  17.8  -0.65    7
49246.6 1993 259 48265   9  35.75  -79.02  33  99 61.85 277.3  50.8   0.95    1
49247.5 1993 260 47193   7  36.02  -78.42  33  99 65.09 287.0  59.5  -0.28 -999
49248.5 1993 261 46121   5  36.13  -78.29  48  99 68.67 286.2  60.9  -0.84 -999
49249.6 1993 262 51689  32  36.02  -78.36  38  99 51.66 281.9  26.5   0.30    6
49250.6 1993 263 50625  30  36.15  -78.50  32  99 55.12 277.3  22.6  -0.25   -1
49251.6 1993 264 49569  27  35.77  -78.98  29  99 58.67 283.4  50.9  -0.67    0
49252.6 1993 265 48505  24  35.80  -78.80  19  99 62.04 287.2   6.8   0.45    2
49253.5 1993 266 47441  20  35.76  -78.99  30  99 65.72 275.2  18.8  -0.51   -4
49254.5 1993 267 46370  16  36.08  -79.07  29  98 69.51 277.0   8.4  -0.36 -999
49255.5 1993 268 45306  13  36.01  -78.50  26  99 72.67 273.4  67.3  -0.92 -999
49290.9 1993 303 78509  14  35.61  -79.50  76  98 83.88 257.8  66.0   0.29 -999
49291.9 1993 304 77454  17  36.09  -78.83  14  99 81.52 280.3  11.1   0.28 -999
49292.9 1993 305 76390  21  36.17  -78.88  24  98 78.52 291.4  -1.2   1.29 -999
49293.9 1993 306 75326  24  36.14  -78.39  40  99 75.95 280.3  32.7   0.30 -999
49294.9 1993 307 74262  28  36.13  -79.22  43  98 72.60 283.4  31.4   0.55 -999
49295.8 1993 308 73199  30  35.96  -78.74   4  99 70.15 273.8  24.7   2.83 -999
49296.8 1993 309 72135  32  35.76  -78.87  25  99 67.40 271.4  98.0   0.21 -999
49297.8 1993 310 71079  33  35.93  -77.96  74 100 65.68 293.1  92.8   0.11 -999
49298.9 1993 311 76631   7  36.10  -78.74  15  99 80.51 303.7  15.1  -0.55 -999
49299.9 1993 312 75559  10  35.96  -79.05  24  99 77.29 287.8   9.0  -0.83 -999
49300.9 1993 313 74495  13  36.10  -78.74  15  99 74.77 277.1  50.3   0.12 -999
49301.8 1993 314 73423  17  35.80  -78.93  23  99 71.77 293.9   5.1   0.03 -999
49302.8 1993 315 72359  21  35.87  -78.98  21  99 69.24 296.4   3.9   0.51 -999
49303.8 1993 316 71295  24  35.82  -78.48  32  99 67.10 280.7  16.7   0.47 -999
49304.8 1993 317 70239  27  36.18  -78.30  49  99 65.27 277.6  40.3  -0.08 -999
49305.8 1993 318 69175  30  36.07  -78.81  11  99 62.91 264.0  23.3   0.39 -999
49306.8 1993 319 68111  32  35.87  -78.95  19  99 60.90 243.7  13.6   0.17 -999
49307.9 1993 320 73671   5  35.93  -78.99  19  99 73.49 235.1  20.3   0.37 -999
49308.8 1993 321 72599   7  35.77  -78.87  24  99 70.87 243.9  31.8   0.30 -999
49309.8 1993 322 71534  10  36.05  -79.09  29  98 68.55 248.5  44.5  -0.57 -999
49310.8 1993 323 70470  13  36.18  -78.79  23  98 66.59 259.2  45.7  -0.25 -999
49311.8 1993 324 69398  17  35.88  -78.99  21  99 64.22 299.8   5.9  -0.51   -4
49312.8 1993 325 68334  21  35.94  -79.04  24  99 62.44 302.3   4.0   0.03   -9
49313.8 1993 326 67270  24  35.88  -78.55  23  99 61.00 297.4   8.2  -1.12   -4
49314.8 1993 327 66206  27  35.80  -78.39  40  99 59.63 278.6   6.6   0.04    5
49315.8 1993 328 65150  30  36.11  -78.88  18  98 58.73 260.3   3.5   0.58   -9
49316.7 1993 329 64085  32  35.90  -79.03  24  99 57.74 267.6  44.2  -1.79 -999
49317.8 1993 330 69645   5  35.94  -79.01  21  99 65.60 240.7  30.8  -0.17 -999
49318.8 1993 331 68581   7  36.18  -78.80  23  98 64.05 226.5  84.8   0.01 -999
49319.8 1993 332 67509  10  36.03  -79.13  32  98 62.17 256.4   7.8  -0.30   -5
49320.8 1993 333 66444  13  36.15  -78.84  21  98 61.01 291.7   6.9  -1.03   -6
49321.8 1993 334 65372  17  35.84  -79.05  28  99 59.57 275.7   8.4  -1.63   -2
49322.7 1993 335 64308  21  35.89  -79.11  31  99 58.80 260.9   8.9  -1.75   -3
49323.7 1993 336 63243  24  35.82  -78.62  22  99 58.29 253.8  30.1  -0.71   -2
49324.7 1993 337 62187  27  36.17  -78.46  36  99 58.41 243.2  23.4   0.74  -12
49325.7 1993 338 61123  30  36.03  -78.98  19  99 58.36 242.1  81.2   0.10   -6
49326.7 1993 339 60059  32  35.80  -79.14  38  99 58.56 269.5  16.5   0.21 -999
49327.8 1993 340 65618   5  35.83  -79.07  30  99 60.45 257.4   4.1   1.34 -999
49328.7 1993 341 64554   7  36.08  -78.87  15  99 59.87 270.5   5.4   0.16   -3
49329.7 1993 342 63481  10  35.92  -79.21  39  98 59.11 298.2   8.2  -0.97    0
49330.7 1993 343 62417  13  36.04  -78.92  15  99 58.98 296.8   8.0  -1.20   -3
49331.7 1993 344 61353  17  36.17  -79.08  35  98 59.15 299.6  83.8   0.03   -3
49332.7 1993 345 60288  20  36.14  -78.46  34  99 59.41 387.6  50.4  -0.78    4
49333.7 1993 346 59224  24  36.14  -78.70  20  99 60.06 327.4   3.7   0.34  -17
49334.7 1993 347 58159  27  36.04  -78.56  21  99 60.85 284.3   4.9   0.49  -11
49335.7 1993 348 57095  30  35.91  -79.10  30  99 62.07 279.1  75.0   0.81 -999
49336.6 1993 349 56038  32  36.11  -79.29  48  98 63.79 306.4  89.2  -0.60 -999
49337.7 1993 350 61598   5  36.11  -79.01  26  98 59.47 289.4  24.0  -0.50   12
49338.7 1993 351 60525   7  35.94  -78.94  15  99 59.56 289.2   7.1  -0.54   -3
49339.7 1993 352 59460  10  36.20  -79.19  45  98 60.44 292.9  55.9   0.20   -4
49340.7 1993 353 58388  13  35.88  -79.00  22  99 60.99 284.4   8.2  -0.16   -3
49341.7 1993 354 57323  16  35.90  -78.47  29  99 62.01 294.4  49.5   0.08   -5
49342.7 1993 355 56259  20  35.96  -78.54  22  99 63.48 313.5   6.7  -0.85   -3
49343.6 1993 356 55194  24  35.87  -78.80  11  99 65.14 301.0  48.1   1.02   -6
49344.6 1993 357 54129  27  35.76  -78.67  25  99 66.87 326.6  68.0  -0.78 -999
49345.6 1993 358 53073  30  36.04  -79.21  39  98 69.44 316.7  57.8   0.58 -999
49346.6 1993 359 52008  32  35.80  -79.39  58  98 71.65 339.0  56.6  -0.24 -999
49347.7 1993 360 57575   5  36.20  -79.01  33  98 62.28 319.5   2.8   1.45 -999
49348.7 1993 361 56503   7  36.02  -78.95  16  99 63.46 287.2   7.0   0.38 -999
49349.6 1993 362 55430  10  35.86  -79.31  49  98 65.08 284.0  54.2   1.25 -999
49350.6 1993 363 54366  13  35.96  -79.05  24  99 66.91 314.0  77.9  -0.35 -999
49351.6 1993 364 53301  16  35.98  -78.52  23  99 68.73 316.8   3.1   0.27 -999
49352.6 1993 365 52236  20  36.02  -78.60  17  99 71.04 296.1   4.1   1.27 -999
49353.6 1994 001 51172  24  36.01  -78.86   8  99 73.58 242.2  21.7   1.63 -999
49354.6 1994 002 50107  27  35.91  -78.75   7  99 76.01 271.6  -3.0   1.47 -999
49355.6 1994 003 55690   2  35.92  -78.66  12  99 64.33 254.5  47.5   2.13 -999
49356.6 1994 004 54618   3  35.83  -78.35  42  99 65.91 325.3  85.4   0.32 -999
49357.6 1994 005 53545   5  35.91  -79.14  33  99 68.36 319.1   8.6   0.52 -999
49358.6 1994 006 52481   7  36.15  -78.97  26  98 70.67 271.6  54.5   2.05 -999
49359.6 1994 007 51408   9  35.83  -78.43  35  99 72.54 253.6  32.6   1.17 -999
49360.6 1994 008 50344  13  36.11  -79.09  32  98 75.65 278.8   4.0   0.45 -999
49361.6 1994 009 49272  16  35.71  -78.63  32  99 77.82 305.5  -4.1   3.04 -999
49396.8 1994 044 73220   8  36.18  -78.43  39  99 63.98 280.8  73.9   0.30 -999
49397.8 1994 045 72148   5  36.07  -79.34  52  98 60.53 314.7   4.3   1.03 -999
49398.8 1994 046 71083   4  35.97  -78.15  57 100 58.43 312.7  23.8   1.31 -999
49399.9 1994 047 76659  31  35.76  -78.23  55 100 72.50 348.6   1.3   0.58 -999
49400.9 1994 048 75594  28  35.84  -79.07  30  99 68.66 368.0  13.0   1.23 -999
49401.9 1994 049 74529  25  35.91  -79.07  27  99 65.52 325.5   5.8   0.38 -999
49402.9 1994 050 73465  22  35.96  -78.65  12  99 62.75 309.9  22.4  -0.22    2
49403.8 1994 051 72400  18  35.91  -78.72   9  99 59.73 293.9  22.4  -0.49  -12
49404.8 1994 052 71335  14  35.79  -78.78  20  99 56.81 285.1  69.8  -0.88    8
49405.8 1994 053 70263  11  36.12  -78.44  35  99 54.61 273.7  48.7   0.74    2
49406.8 1994 054 69198   8  35.88  -78.43  33  99 52.00 286.6  90.8  -0.76    7
49407.8 1994 055 68126   5  35.78  -79.33  54  98 49.35 314.0   9.3  -1.15   -3
49408.8 1994 056 67053   4  36.10  -78.27  48  99 48.09 331.7   8.3  -0.66   -9
49409.8 1994 057 65980   2  35.66  -79.60  82  98 45.70 329.4   9.7  -0.31 -999
49410.8 1994 058 71563  28  35.99  -79.13  32  98 55.61 319.4   5.6  -0.11    2
49411.8 1994 059 70499  25  36.06  -79.13  33  98 52.93 328.8   8.9   0.22   -9
49412.8 1994 060 69434  22  36.12  -78.72  18  99 50.66 346.5  89.5  -0.35   -4
49413.8 1994 061 68370  18  36.08  -78.78  12  99 48.28 357.3  80.6   0.22    1
49414.8 1994 062 67305  14  35.96  -78.86   7  99 46.09 369.8  54.0  -0.33    1
49415.8 1994 063 66240  11  35.86  -78.44  33  99 44.36 324.2   4.6  -0.65   -2
49416.8 1994 064 65168   8  36.05  -78.53  24  99 43.05 305.8   5.0   0.28  -14
49417.7 1994 065 64095   6  36.27  -78.16  65  99 42.20 314.1   9.2  -1.25   -1
49418.7 1994 066 63023   4  36.26  -78.39  48  99 41.45 313.2   8.1  -0.40    6
49419.8 1994 067 68598  31  36.10  -78.28  47  99 47.02 300.9  11.0   1.09  -15
49420.8 1994 068 67533  28  36.18  -79.15  41  98 44.51 293.6  80.3  -0.19   -5
49421.7 1994 069 59805   1  36.22  -77.54 115 100 41.51 269.6  91.4   0.17 -999
49422.8 1994 070 65412  22  35.87  -78.73  12  99 40.86 329.3   6.2  -0.77    0
49423.7 1994 071 64348  18  35.81  -78.81  18  99 39.54 335.8   6.4  -0.32  -32
49424.7 1994 072 63275  14  36.12  -78.95  23  98 39.00 351.0  29.4  -0.43  -16
49425.7 1994 073 62211  11  36.02  -78.55  21  99 38.47 374.1  29.3   0.67  -28
49426.7 1994 074 61138   8  36.20  -78.65  28  99 38.66 342.4  23.5  -0.57   -8
49427.7 1994 075 60073   6  36.00  -78.16  56 100 38.78 394.3  14.5  -0.85   -5
49428.7 1994 076 59001   4  35.98  -78.40  34  99 39.66 400.6   6.2  -0.24   -8
49429.7 1994 077 64577  31  35.82  -78.28  48  99 37.55 346.3  74.3  -0.88    3
49430.7 1994 078 63512  28  35.89  -79.15  34  99 36.48 324.7   3.6   0.46   -1
49431.7 1994 079 62448  25  35.95  -79.17  35  98 36.00 311.1  13.1  -0.45  -15
49432.7 1994 080 61383  22  35.99  -78.77   2  99 35.93 301.6  77.4  -0.31   -3
49433.7 1994 081 60319  18  35.93  -78.86   8  99 36.23 292.5   6.2  -0.57  -26
49434.7 1994 082 59254  14  35.80  -78.95  24  99 36.94 298.7   7.7  -0.74   -4
49435.7 1994 083 58182  11  36.11  -78.63  21  99 38.32 322.5  48.4  -1.20    7
49436.7 1994 084 57118   8  35.86  -78.64  18  99 39.68 305.6  61.4   0.10   -2
49437.6 1994 085 56045   6  36.05  -78.28  46  99 41.55 318.7  18.8  -0.39   -2
49438.6 1994 086 54973   4  36.03  -78.52  24  99 43.85 295.9  88.3  -0.27    3
49439.7 1994 087 60549  31  35.88  -78.28  46  99 33.47 284.2  76.5  -0.25   -8
49440.7 1994 088 59484  28  35.94  -79.17  35  98 34.46 334.7  44.7  -0.12   -4
49441.7 1994 089 58420  25  35.98  -79.23  41  98 35.71 346.8   6.8  -0.96   -7
49442.7 1994 090 57356  22  36.02  -78.84   8  99 37.15 373.2  80.3  -0.92   -6
49443.7 1994 091 56291  18  35.95  -78.94  15  99 39.06 370.0   6.1  -0.40   -4
49444.6 1994 092 55227  14  35.82  -79.04  29  99 41.25 354.2   4.5  -0.04   14
49445.6 1994 093 54155  11  36.12  -78.72  18  99 43.72 313.9   7.6   0.93  -16
49446.6 1994 094 53090   8  35.86  -78.74  13  99 46.23 323.1  17.5   0.61   -6
49447.6 1994 095 52018   6  36.05  -78.38  37  99 48.91 311.0  14.6  -0.46    3
49448.6 1994 096 50946   4  36.02  -78.64  14  99 52.05 302.0  64.7  -0.20    6
49449.7 1994 097 56522  31  35.88  -78.33  42  99 36.00 314.7   5.6  -0.31    0
49450.6 1994 098 55457  28  35.94  -79.23  41  98 38.79 316.5   3.0   0.32   -7
49451.6 1994 099 54393  26  36.06  -78.41  35  99 40.83 324.7   8.3  -0.59  -13
49452.6 1994 100 53329  22  36.02  -78.88  11  99 43.81 307.0  21.7  -1.22   -5
49453.6 1994 101 52265  18  35.94  -78.99  19  99 46.72 307.6  70.8   0.39   -8
49454.6 1994 102 51201  14  35.81  -79.10  34  99 49.76 297.4  50.6   1.53   -8
49455.6 1994 103 50129  11  36.11  -78.79  16  99 52.75 287.3  89.0  -0.18  -10
49456.6 1994 104 49064   8  35.84  -78.82  15  99 55.87 289.4   4.6   0.41   -6
49457.6 1994 105 47992   6  36.02  -78.47  28  99 58.91 295.4   2.5   1.12    0
49458.5 1994 106 46920   4  35.98  -78.72   6  99 62.42 294.3  39.8   1.55 -999
49459.6 1994 107 52496  31  35.85  -78.37  39  99 43.79 327.8   6.4   0.05    0
49460.6 1994 108 51432  28  35.90  -79.28  46  98 47.54 334.7  -1.0   1.85    5
49461.6 1994 109 50368  26  36.02  -78.46  29  99 50.09 328.5   9.6  -0.72    0
49462.6 1994 110 49304  22  35.96  -78.94  14  99 53.67 319.0   8.4   0.78  -20
49463.6 1994 111 48240  18  35.88  -79.06  27  99 57.03 325.8   5.8   0.81  -14
49464.5 1994 112 47176  15  35.83  -78.44  34  99 59.86 353.5  41.0  -0.63    5
49465.5 1994 113 46104  11  36.00  -78.85   7  99 63.58 358.1   1.4   0.90    2
49466.5 1994 114 45033   8  36.14  -78.97  25  98 67.08 306.0   5.7   0.41 -999
49467.5 1994 115 43969   6  35.87  -78.51  27  99 70.08 298.5   7.7   0.61 -999
49503.9 1994 151 76107  26  35.90  -78.74   9  99 52.65 326.3  21.2   0.35  -18
49504.9 1994 152 75043  29  35.82  -79.02  27  99 48.75 329.8  19.7   0.06   -6
49505.9 1994 153 73988  31  36.09  -78.86  15  99 45.24 327.2  42.3   0.96  -15
49506.9 1994 154 79548   4  35.78  -78.47  35  99 64.13 316.2  12.4   1.92 -999
49507.9 1994 155 78476   6  35.76  -78.75  24  99 60.24 339.2  42.5   0.65    5
49508.9 1994 156 77412   9  36.15  -79.27  48  98 56.12 323.5  18.5   0.49  -11
49509.9 1994 157 76340  11  35.78  -78.43  38  99 53.14 324.6  85.3   0.45   -1
49510.9 1994 158 75276  15  36.00  -78.78   3  99 49.18 315.0  33.8   0.38    2
49511.9 1994 159 74212  19  36.10  -78.87  17  99 45.44 328.0  64.4  -0.17   -7
49512.8 1994 160 73148  23  36.15  -79.06  32  98 41.64 345.5  50.4  -0.85    2
49513.8 1994 161 72084  26  36.09  -78.80  13  99 38.21 324.0  91.0  -0.15    3
49514.8 1994 162 71020  29  36.00  -79.09  28  98 34.37 355.1  72.2  -0.76    5
49515.8 1994 163 69955  31  35.82  -78.92  21  99 30.89 332.0  27.5  -1.02    1
49516.9 1994 164 75523   4  35.92  -78.48  28  99 49.79 307.6  25.9   0.51   -6
49517.9 1994 165 74451   6  35.90  -78.77   8  99 45.88 310.1  24.9   0.18   -3
49518.8 1994 166 73387   8  36.09  -78.33  43  99 42.59 319.4  17.9  -0.55  -10
49519.8 1994 167 72315  11  35.91  -78.47  29  99 38.81 323.4  40.5   0.06    1
49520.8 1994 168 71251  15  36.12  -78.82  17  99 34.97 345.9  30.0  -1.08    6
49521.8 1994 169 70178  19  35.79  -78.97  26  99 31.20 330.2   8.7  -0.12   -8
49522.8 1994 170 69114  23  35.84  -79.14  36  99 27.58 334.8  10.4  -0.60   -2
49523.8 1994 171 68050  26  35.77  -78.87  24  99 24.37 316.4  20.0  -0.90   -3
49524.8 1994 172 66994  29  36.11  -79.13  35  98 21.13 330.9  32.0  -0.59    5
49525.8 1994 173 65929  31  35.88  -78.95  18  99 18.16 339.8  19.8  -1.16    3
49526.8 1994 174 71497   4  35.97  -78.54  22  99 35.69 298.4  65.8   0.74  -11
49527.8 1994 175 70424   6  35.94  -78.83   6  99 31.89 310.4  25.5   0.46   -6
49528.8 1994 176 69360   8  36.13  -78.39  39  99 28.80 308.0  22.7  -0.17   -2
49529.8 1994 177 68288  11  35.94  -78.52  24  99 25.23 337.7  22.6  -0.08    1
49530.8 1994 178 67224  15  36.15  -78.87  22  98 21.86 345.4  45.3  -0.35    1
49531.8 1994 179 66152  19  35.83  -79.01  26  99 18.59 302.2  19.0  -0.25  -14
49532.8 1994 180 65088  22  35.79  -78.43  37  99 16.28 299.6  25.0  -0.03   -3
49533.7 1994 181 64023  26  35.81  -78.90  21  99 14.02 329.1  19.5  -0.73   -3
49534.7 1994 182 62959  29  35.76  -79.15  41  99 12.82 320.5  20.5  -1.16    3
49535.7 1994 183 61903  31  36.01  -78.98  19  99 13.11 328.5  23.8   0.57   -4
49536.8 1994 184 67471   4  36.12  -78.59  24  99 22.79 315.1  24.5   0.73   -4
49537.8 1994 185 66398   6  36.09  -78.87  16  99 19.61 310.6  27.1   0.25  -12
