Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	126
Date	2004MAY05
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	13.99992	[UTC]
Stop_time	14.28270	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.35923	[p_s^-1]
ForeOptic_temperature	27.30	[ns]
Front_temperature	27.30	[ns]
Back_temperature	25.96	[ns]
Inside_temperature	25.38	[ns]
Shelter_temperature	22.35	[ns]
PSUnit_temperature	26.49	[ns]
AirCond_temperature	21.55	[ns]
Outside_temperature	27.58	[ns]
Comments	none
Formatted_file	2004126f04.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
296.269	0.00096	0.1249	-0.0000
296.369	-0.00054	0.1668	-0.0000
296.469	0.00096	0.1249	-0.0000
296.569	0.00246	0.0781	-0.0000
296.669	-0.00054	0.1668	-0.0000
296.770	0.00096	0.1249	-0.0000
296.870	0.00245	0.0781	-0.0000
296.970	0.00096	0.1249	-0.0000
297.070	0.00245	0.0781	-0.0000
297.170	0.00245	0.0781	0.0000
297.270	0.00096	0.1249	0.0000
297.370	0.00394	0.0615	0.0000
297.470	0.00394	0.0615	0.0000
297.570	0.00394	0.0615	0.0000
297.670	0.00841	0.0421	0.0000
297.770	0.00692	0.0464	0.0000
297.870	0.00543	0.0524	0.0000
297.970	0.00691	0.0464	0.0000
298.070	0.00691	0.0464	0.0000
298.171	0.00244	0.0781	-0.0000
298.271	0.00691	0.0464	-0.0000
298.371	0.00244	0.0781	-0.0000
298.471	0.00541	0.0524	-0.0000
298.571	0.00690	0.0464	-0.0000
298.671	0.00838	0.0421	-0.0000
298.771	0.00987	0.0388	-0.0000
298.871	0.01283	0.0340	-0.0000
298.971	0.01580	0.0307	-0.0000
299.071	0.02173	0.0261	-0.0000
299.171	0.01727	0.0293	0.0000
299.271	0.02023	0.0271	0.0000
299.371	0.01578	0.0307	0.0000
299.471	0.01577	0.0307	0.0000
299.572	0.02614	0.0238	0.0000
299.672	0.03650	0.0201	0.0000
299.772	0.04686	0.0178	0.0000
299.872	0.03352	0.0210	0.0000
299.972	0.02167	0.0261	0.0000
300.072	0.02315	0.0253	0.0000
300.172	0.02906	0.0226	-0.0000
300.272	0.02313	0.0253	-0.0000
300.372	0.04235	0.0187	-0.0000
300.472	0.05712	0.0161	-0.0000
300.572	0.06745	0.0148	-0.0000
300.672	0.05857	0.0159	-0.0000
300.772	0.04822	0.0175	-0.0000
300.872	0.05707	0.0161	-0.0000
300.973	0.08216	0.0134	-0.0000
301.073	0.13971	0.0103	-0.0000
301.173	0.10278	0.0120	0.0000
301.273	0.14113	0.0102	0.0000
301.373	0.15290	0.0098	0.0000
301.473	0.17057	0.0093	0.0000
301.573	0.18233	0.0090	0.0000
301.673	0.16903	0.0093	0.0000
301.773	0.12477	0.0109	0.0000
301.873	0.12180	0.0110	0.0000
301.973	0.10262	0.0120	0.0000
302.073	0.05546	0.0163	0.0000
302.173	0.14973	0.0099	-0.0000
302.273	0.29552	0.0071	-0.0000
302.373	0.28958	0.0071	-0.0000
302.474	0.30131	0.0070	-0.0000
302.574	0.20852	0.0084	-0.0000
302.674	0.50730	0.0054	-0.0000
302.774	0.63086	0.0048	-0.0000
302.874	0.56161	0.0051	-0.0000
302.974	0.56301	0.0051	-0.0000
303.074	0.59383	0.0050	-0.0000
303.174	0.59817	0.0050	0.0000
303.274	0.90992	0.0040	0.0000
303.374	0.84658	0.0042	0.0000
303.474	0.90972	0.0040	0.0000
303.574	1.00520	0.0038	0.0000
303.674	0.68900	0.0046	0.0000
303.774	0.45666	0.0057	0.0000
303.874	0.89025	0.0041	0.0000
303.974	0.92691	0.0040	0.0000
304.075	0.77398	0.0044	0.0000
304.175	0.68134	0.0046	0.0000
304.275	0.94578	0.0039	0.0000
304.375	1.32479	0.0033	0.0000
304.475	1.31734	0.0033	0.0000
304.575	1.57728	0.0031	0.0000
304.675	1.24224	0.0034	0.0000
304.775	0.79709	0.0043	0.0000
304.875	1.69008	0.0029	0.0000
304.975	2.33622	0.0025	0.0000
305.075	2.01446	0.0027	0.0000
305.175	3.35958	0.0021	0.0000
305.275	2.95851	0.0022	0.0000
305.375	2.11697	0.0026	0.0000
305.475	2.20204	0.0026	0.0000
305.575	2.75992	0.0023	0.0000
305.675	2.16371	0.0026	0.0000
305.776	1.15350	0.0036	0.0000
305.876	1.35901	0.0033	0.0000
305.976	2.03579	0.0027	0.0000
306.076	2.94303	0.0022	0.0000
306.176	3.35403	0.0021	0.0000
306.276	3.07651	0.0022	0.0000
306.376	2.31896	0.0025	0.0000
306.476	3.07642	0.0022	0.0000
306.576	3.42871	0.0021	0.0000
306.676	2.25576	0.0026	0.0000
306.776	2.67706	0.0023	0.0000
306.876	4.04227	0.0019	0.0000
306.976	5.07280	0.0017	0.0000
307.076	5.32237	0.0017	0.0000
307.176	5.21230	0.0017	0.0000
307.276	5.27693	0.0017	0.0000
307.376	6.41910	0.0015	0.0000
307.477	6.04924	0.0016	0.0000
307.577	5.58102	0.0016	0.0000
307.677	7.61441	0.0014	0.0000
307.777	5.88806	0.0016	0.0000
307.877	5.85883	0.0016	0.0000
307.977	7.89827	0.0014	0.0000
308.077	6.59030	0.0015	0.0000
308.177	4.80509	0.0017	0.0000
308.277	6.00925	0.0016	0.0000
308.377	6.52631	0.0015	0.0000
308.477	10.15204	0.0012	0.0000
308.577	9.35505	0.0013	0.0000
308.677	7.40082	0.0014	0.0000
308.777	6.35109	0.0015	0.0000
308.877	8.35901	0.0013	0.0000
308.977	7.53839	0.0014	0.0000
309.077	6.64867	0.0015	0.0000
309.177	6.50359	0.0015	0.0000
309.277	4.51205	0.0018	0.0000
309.378	6.72023	0.0015	0.0000
309.478	11.41145	0.0011	0.0000
309.578	12.33183	0.0011	0.0000
309.678	6.62003	0.0015	0.0000
309.778	10.30268	0.0012	0.0000
309.878	12.09755	0.0011	0.0000
309.978	7.07393	0.0014	0.0000
310.078	6.51154	0.0015	0.0000
310.178	7.63783	0.0014	0.0000
310.278	13.61193	0.0010	0.0000
310.378	15.59153	0.0010	0.0000
310.478	15.95289	0.0010	0.0000
310.578	15.75418	0.0010	0.0000
310.678	17.93445	0.0009	0.0000
310.778	19.74750	0.0009	0.0000
310.878	21.31529	0.0008	0.0000
310.978	19.42875	0.0009	0.0000
311.078	17.28157	0.0009	0.0000
311.178	19.64545	0.0009	0.0000
311.278	22.16131	0.0008	0.0000
311.378	16.33439	0.0009	0.0000
311.479	20.32331	0.0009	0.0000
311.579	22.20877	0.0008	0.0000
311.679	16.67904	0.0009	0.0000
311.779	18.47481	0.0009	0.0000
311.879	18.84172	0.0009	0.0000
311.979	17.67482	0.0009	0.0000
312.079	19.65389	0.0009	0.0000
312.179	18.52665	0.0009	0.0000
312.279	22.59438	0.0008	0.0000
312.379	28.15490	0.0007	0.0000
312.479	24.97219	0.0008	0.0000
312.579	22.20273	0.0008	0.0000
312.679	26.66175	0.0007	0.0000
312.779	28.33714	0.0007	0.0000
312.879	25.23421	0.0008	0.0000
312.979	29.95908	0.0007	0.0000
313.079	24.91306	0.0008	0.0000
313.179	27.75374	0.0007	0.0000
313.279	25.40718	0.0008	0.0000
313.379	23.30041	0.0008	0.0000
313.479	23.57617	0.0008	0.0000
313.579	26.57164	0.0007	0.0000
313.680	25.45701	0.0008	0.0000
313.780	33.43098	0.0007	0.0000
313.880	36.09854	0.0006	0.0000
313.980	31.95689	0.0007	0.0000
314.080	37.00554	0.0006	0.0000
314.180	40.11613	0.0006	0.0000
314.280	32.90295	0.0007	0.0000
314.380	16.67570	0.0009	0.0000
314.480	19.62836	0.0009	0.0000
314.580	32.84298	0.0007	0.0000
314.680	35.29663	0.0006	0.0000
314.780	33.18628	0.0007	0.0000
314.880	45.63447	0.0006	0.0000
314.980	41.19478	0.0006	0.0000
315.080	41.71225	0.0006	0.0000
315.180	39.94325	0.0006	0.0000
315.280	40.56132	0.0006	0.0000
315.380	39.82967	0.0006	0.0000
315.480	32.24798	0.0007	0.0000
315.580	35.02174	0.0006	0.0000
315.680	28.87194	0.0007	0.0000
315.780	23.11084	0.0008	0.0000
315.880	21.79162	0.0008	0.0000
315.980	29.20387	0.0007	0.0000
316.080	27.70467	0.0007	0.0000
316.181	30.92027	0.0007	0.0000
316.281	42.43775	0.0006	0.0000
316.381	42.12486	0.0006	0.0000
316.481	42.66655	0.0006	0.0000
316.581	44.19807	0.0006	0.0000
316.681	48.28902	0.0006	0.0000
316.781	53.51657	0.0005	0.0000
316.881	41.16129	0.0006	0.0000
316.981	50.11340	0.0005	0.0000
317.081	60.91905	0.0005	0.0000
317.181	59.77293	0.0005	0.0000
317.281	63.50624	0.0005	0.0000
317.381	58.61452	0.0005	0.0000
317.481	50.61865	0.0005	0.0000
317.581	56.08582	0.0005	0.0000
317.681	60.79950	0.0005	0.0000
317.781	46.45797	0.0006	0.0000
317.881	40.72169	0.0006	0.0000
317.981	34.08637	0.0007	0.0000
318.081	39.82458	0.0006	0.0000
318.181	36.00051	0.0006	0.0000
318.281	45.35347	0.0006	0.0000
318.381	51.14909	0.0005	0.0000
318.481	50.88519	0.0005	0.0000
318.581	63.81748	0.0005	0.0000
318.681	56.47482	0.0005	0.0000
318.781	64.03365	0.0005	0.0000
318.881	83.17778	0.0004	0.0000
318.982	79.73158	0.0004	0.0000
319.082	59.53188	0.0005	0.0000
319.182	49.73610	0.0005	0.0000
319.282	36.57643	0.0006	0.0000
319.382	49.92991	0.0005	0.0000
319.482	53.93273	0.0005	0.0000
319.582	55.37951	0.0005	0.0000
319.682	51.87438	0.0005	0.0000
319.782	63.52504	0.0005	0.0000
319.882	79.50302	0.0004	0.0000
319.982	54.10789	0.0005	0.0000
320.082	56.83583	0.0005	0.0000
320.182	70.36303	0.0005	0.0000
320.282	66.95100	0.0005	0.0000
320.382	82.63905	0.0004	0.0000
320.482	89.29288	0.0004	0.0000
320.582	76.69387	0.0004	0.0000
320.682	89.73197	0.0004	0.0000
320.782	87.11969	0.0004	0.0000
320.882	69.38033	0.0005	0.0000
320.982	74.89135	0.0004	0.0000
321.082	61.13465	0.0005	0.0000
321.182	55.62525	0.0005	0.0000
321.282	67.87760	0.0005	0.0000
321.382	50.87944	0.0005	0.0000
321.482	71.75808	0.0005	0.0000
321.582	79.61218	0.0004	0.0000
321.682	65.78210	0.0005	0.0000
321.782	77.94099	0.0004	0.0000
321.882	92.31020	0.0004	0.0000
321.982	66.50680	0.0005	0.0000
322.082	85.34109	0.0004	0.0000
322.182	58.61262	0.0005	0.0000
322.282	57.38969	0.0005	0.0000
322.382	79.93610	0.0004	0.0000
322.483	75.71974	0.0004	0.0000
322.583	50.45405	0.0005	0.0000
322.683	59.16288	0.0005	0.0000
322.783	49.88297	0.0005	0.0000
322.883	53.30736	0.0005	0.0000
322.983	51.14820	0.0005	0.0000
323.083	68.98788	0.0005	0.0000
323.183	85.27448	0.0004	0.0000
323.283	81.94704	0.0004	0.0000
323.383	73.24861	0.0005	0.0000
323.483	62.32728	0.0005	0.0000
323.583	83.84933	0.0004	0.0000
323.683	66.77365	0.0005	0.0000
323.783	97.27441	0.0004	0.0000
323.883	70.71758	0.0005	0.0000
323.983	101.36752	0.0004	0.0000
324.083	107.07511	0.0004	0.0000
324.183	87.80315	0.0004	0.0000
324.283	96.79606	0.0004	0.0000
324.383	81.56691	0.0004	0.0000
324.483	99.08429	0.0004	0.0000
324.583	103.01503	0.0004	0.0000
324.683	96.42432	0.0004	0.0000
324.783	66.63888	0.0005	0.0000
324.883	69.55944	0.0005	0.0000
324.983	82.76061	0.0004	0.0000
325.083	76.30817	0.0004	0.0000
325.183	91.88258	0.0004	0.0000
325.283	92.48421	0.0004	0.0000
325.383	87.30475	0.0004	0.0000
325.483	99.94981	0.0004	0.0000
325.583	119.67772	0.0004	0.0000
325.683	115.81816	0.0004	0.0000
325.783	108.91140	0.0004	0.0000
325.883	128.43706	0.0003	0.0000
325.983	134.00162	0.0003	0.0000
326.083	132.45036	0.0003	0.0000
326.183	116.01805	0.0004	0.0000
326.283	140.73747	0.0003	0.0000
326.383	118.98615	0.0004	0.0000
326.483	100.99649	0.0004	0.0000
326.583	130.58476	0.0003	0.0000
326.683	144.46843	0.0003	0.0000
326.783	135.09744	0.0003	0.0000
326.883	142.45177	0.0003	0.0000
326.983	127.67894	0.0003	0.0000
327.083	117.32392	0.0004	0.0000
327.183	99.07224	0.0004	0.0000
327.284	129.35196	0.0003	0.0000
327.384	120.89149	0.0004	0.0000
327.484	131.44078	0.0003	0.0000
327.584	129.17056	0.0003	0.0000
327.684	106.96045	0.0004	0.0000
327.784	119.69588	0.0004	0.0000
327.884	100.72486	0.0004	0.0000
327.984	98.59962	0.0004	0.0000
328.084	115.49341	0.0004	0.0000
328.184	112.60345	0.0004	0.0000
328.284	100.71473	0.0004	0.0000
328.384	128.23329	0.0003	0.0000
328.484	118.85346	0.0004	0.0000
328.584	119.84824	0.0004	0.0000
328.684	82.66151	0.0004	0.0000
328.784	110.57804	0.0004	0.0000
328.884	120.67548	0.0004	0.0000
328.984	162.05464	0.0003	0.0000
329.084	143.43112	0.0003	0.0000
329.184	142.85693	0.0003	0.0000
329.284	146.25089	0.0003	0.0000
329.384	167.46013	0.0003	0.0000
329.484	152.25571	0.0003	0.0000
329.584	148.75348	0.0003	0.0000
329.684	158.04559	0.0003	0.0000
329.784	157.14937	0.0003	0.0000
329.884	144.11391	0.0003	0.0000
329.984	166.50049	0.0003	0.0000
330.084	188.89557	0.0003	0.0000
330.184	130.68723	0.0003	0.0000
330.284	118.78968	0.0004	0.0000
330.384	141.27542	0.0003	0.0000
330.484	134.94041	0.0003	0.0000
330.584	107.03761	0.0004	0.0000
330.684	97.13447	0.0004	0.0000
330.784	130.25824	0.0003	0.0000
330.884	137.36331	0.0003	0.0000
330.984	137.24124	0.0003	0.0000
331.084	127.63118	0.0003	0.0000
331.184	138.83165	0.0003	0.0000
331.284	121.77071	0.0004	0.0000
331.384	121.45451	0.0004	0.0000
331.484	114.78075	0.0004	0.0000
331.584	136.99524	0.0003	0.0000
331.684	142.86253	0.0003	0.0000
331.784	147.84941	0.0003	0.0000
331.884	150.92261	0.0003	0.0000
331.984	145.40343	0.0003	0.0000
332.084	138.54897	0.0003	0.0000
332.184	144.02049	0.0003	0.0000
332.284	104.62383	0.0004	0.0000
332.384	119.66013	0.0004	0.0000
332.484	141.07671	0.0003	0.0000
332.584	176.86809	0.0003	0.0000
332.684	129.11365	0.0003	0.0000
332.784	145.96051	0.0003	0.0000
332.884	129.51630	0.0003	0.0000
332.984	109.73850	0.0004	0.0000
333.084	152.52174	0.0003	0.0000
333.184	139.26534	0.0003	0.0000
333.284	152.17938	0.0003	0.0000
333.384	145.46043	0.0003	0.0000
333.484	130.34917	0.0003	0.0000
333.584	103.16972	0.0004	0.0000
333.684	91.82841	0.0004	0.0000
333.784	127.67269	0.0003	0.0000
333.884	139.83734	0.0003	0.0000
333.984	124.83286	0.0004	0.0000
334.084	145.75224	0.0003	0.0000
334.184	124.67564	0.0004	0.0000
334.284	132.01057	0.0003	0.0000
334.384	155.99648	0.0003	0.0000
334.484	154.87085	0.0003	0.0000
334.584	161.77742	0.0003	0.0000
334.684	149.79109	0.0003	0.0000
334.784	156.74007	0.0003	0.0000
334.884	114.08662	0.0004	0.0000
334.984	90.56966	0.0004	0.0000
335.084	160.77942	0.0003	0.0000
335.184	157.37955	0.0003	0.0000
335.284	162.14914	0.0003	0.0000
335.384	146.32285	0.0003	0.0000
335.484	156.99245	0.0003	0.0000
335.584	183.08557	0.0003	0.0000
335.684	163.72105	0.0003	0.0000
335.784	162.12053	0.0003	0.0000
335.884	108.20164	0.0004	0.0000
335.984	79.03949	0.0004	0.0000
336.084	72.13741	0.0005	0.0000
336.184	72.57494	0.0005	0.0000
336.284	131.27988	0.0003	0.0000
336.384	144.34523	0.0003	0.0000
336.484	171.27037	0.0003	0.0000
336.584	143.24242	0.0003	0.0000
336.684	132.22313	0.0003	0.0000
336.784	109.88738	0.0004	0.0000
336.884	112.14917	0.0004	0.0000
336.984	90.72486	0.0004	0.0000
337.084	109.97062	0.0004	0.0000
337.184	104.34778	0.0004	0.0000
337.284	86.64989	0.0004	0.0000
337.384	130.32281	0.0003	0.0000
337.484	127.33315	0.0003	0.0000
337.584	168.25633	0.0003	0.0000
337.684	168.44734	0.0003	0.0000
337.784	158.65396	0.0003	0.0000
337.884	122.52531	0.0004	0.0000
337.984	117.08095	0.0004	0.0000
338.084	74.29242	0.0005	0.0000
338.184	160.89476	0.0003	0.0000
338.284	146.57558	0.0003	0.0000
338.384	120.67346	0.0004	0.0000
338.484	161.82756	0.0003	0.0000
338.584	151.32996	0.0003	0.0000
338.684	186.19504	0.0003	0.0000
338.784	122.26417	0.0004	0.0000
338.884	144.27280	0.0003	0.0000
338.984	187.91008	0.0003	0.0000
339.084	140.32877	0.0003	0.0000
339.184	140.56432	0.0003	0.0000
339.284	94.68901	0.0004	0.0000
339.384	125.95030	0.0004	0.0000
339.484	141.12589	0.0003	0.0000
339.584	152.97559	0.0003	0.0000
339.684	164.27704	0.0003	0.0000
339.784	168.67587	0.0003	0.0000
339.884	168.56776	0.0003	0.0000
339.984	180.24022	0.0003	0.0000
340.084	197.81648	0.0003	0.0000
340.184	154.13033	0.0003	0.0000
340.284	160.27200	0.0003	0.0000
340.384	165.42250	0.0003	0.0000
340.484	138.09438	0.0003	0.0000
340.584	165.53302	0.0003	0.0000
340.684	146.32028	0.0003	0.0000
340.784	127.89378	0.0004	0.0000
340.884	156.32364	0.0003	0.0000
340.984	130.88922	0.0003	0.0000
341.084	163.15262	0.0003	0.0000
341.184	179.80423	0.0003	0.0000
341.284	142.14185	0.0003	0.0000
341.384	117.90007	0.0004	0.0000
341.484	99.23940	0.0004	0.0000
341.584	157.67625	0.0003	0.0000
341.684	157.58295	0.0003	0.0000
341.784	147.65311	0.0003	0.0000
341.884	160.31108	0.0003	0.0000
341.984	192.88136	0.0003	0.0000
342.084	173.83347	0.0003	0.0000
342.184	176.41841	0.0003	0.0000
342.284	131.84477	0.0003	0.0000
342.384	127.37794	0.0004	0.0000
342.484	156.34828	0.0003	0.0000
342.584	184.01003	0.0003	0.0000
342.684	127.19423	0.0004	0.0000
342.784	152.74861	0.0003	0.0000
342.884	168.30893	0.0003	0.0000
342.984	202.88820	0.0003	0.0000
343.084	194.40730	0.0003	0.0000
343.184	155.23593	0.0003	0.0000
343.284	155.18893	0.0003	0.0000
343.384	105.20343	0.0004	0.0000
343.483	194.19626	0.0003	0.0000
343.583	175.44189	0.0003	0.0000
343.683	159.02916	0.0003	0.0000
343.783	134.25879	0.0003	0.0000
343.883	153.20015	0.0003	0.0000
343.983	108.03670	0.0004	0.0000
344.083	57.13163	0.0005	0.0000
344.183	92.02058	0.0004	0.0000
344.283	107.79736	0.0004	0.0000
344.383	85.23898	0.0004	0.0000
344.483	133.80794	0.0003	0.0000
344.583	126.65239	0.0004	0.0000
344.683	116.44240	0.0004	0.0000
344.783	152.22578	0.0003	0.0000
344.883	152.69817	0.0003	0.0000
344.983	155.91472	0.0003	0.0000
345.083	195.55331	0.0003	0.0000
345.183	155.66402	0.0003	0.0000
345.283	114.52946	0.0004	0.0000
345.383	158.17403	0.0003	0.0000
345.483	198.96123	0.0003	0.0000
345.583	168.25385	0.0003	0.0000
345.683	157.26768	0.0003	0.0000
345.783	156.96681	0.0003	0.0000
345.883	119.71156	0.0004	0.0000
345.983	136.19664	0.0003	0.0000
346.083	128.23390	0.0004	0.0000
346.183	102.51202	0.0004	0.0000
346.283	152.99504	0.0003	0.0000
346.383	177.26698	0.0003	0.0000
346.483	179.32487	0.0003	0.0000
346.583	105.21909	0.0004	0.0000
346.683	152.83478	0.0003	0.0000
346.783	174.21977	0.0003	0.0000
346.883	170.19917	0.0003	0.0000
346.983	163.45241	0.0003	0.0000
347.083	202.79552	0.0003	0.0000
347.183	159.13293	0.0003	0.0000
347.283	135.88272	0.0003	0.0000
347.383	147.97516	0.0003	0.0000
347.483	136.41208	0.0003	0.0000
347.583	97.85741	0.0004	0.0000
347.683	99.76381	0.0004	0.0000
347.783	163.08614	0.0003	0.0000
347.883	168.59561	0.0003	0.0000
347.983	169.96277	0.0003	0.0000
348.083	161.25508	0.0003	0.0000
348.183	164.05499	0.0003	0.0000
348.283	151.01932	0.0003	0.0000
348.383	124.55965	0.0004	0.0000
348.482	149.93236	0.0003	0.0000
348.582	136.98766	0.0003	0.0000
348.682	182.69807	0.0003	0.0000
348.782	192.82327	0.0003	0.0000
348.882	146.45435	0.0003	0.0000
348.982	124.26057	0.0004	0.0000
349.082	106.75031	0.0004	0.0000
349.182	168.74788	0.0003	0.0000
349.282	115.24857	0.0004	0.0000
349.382	140.97330	0.0003	0.0000
349.482	180.25146	0.0003	0.0000
349.582	133.59940	0.0003	0.0000
349.682	123.18965	0.0004	0.0000
349.782	106.18563	0.0004	0.0000
349.882	170.44044	0.0003	0.0000
349.982	211.12239	0.0003	0.0000
350.082	170.15997	0.0003	0.0000
350.182	190.08333	0.0003	0.0000
350.282	199.26402	0.0003	0.0000
350.382	229.36676	0.0003	0.0000
350.482	175.72856	0.0003	0.0000
350.582	174.34067	0.0003	0.0000
350.682	156.38744	0.0003	0.0000
350.782	192.03223	0.0003	0.0000
350.882	194.95912	0.0003	0.0000
350.982	171.07872	0.0003	0.0000
351.082	133.36586	0.0003	0.0000
351.182	182.84532	0.0003	0.0000
351.282	154.70952	0.0003	0.0000
351.382	128.11334	0.0004	0.0000
351.482	116.74058	0.0004	0.0000
351.582	180.34480	0.0003	0.0000
351.682	184.80228	0.0003	0.0000
351.782	219.73572	0.0003	0.0000
351.882	188.33678	0.0003	0.0000
351.981	181.57010	0.0003	0.0000
352.081	169.09328	0.0003	0.0000
352.181	132.37813	0.0003	0.0000
352.281	174.70415	0.0003	0.0000
352.381	135.94841	0.0003	0.0000
352.481	94.97009	0.0004	0.0000
352.581	135.72252	0.0003	0.0000
352.681	95.95462	0.0004	0.0000
352.781	167.25659	0.0003	0.0000
352.881	201.97282	0.0003	0.0000
352.981	169.49602	0.0003	0.0000
353.081	185.63676	0.0003	0.0000
353.181	177.00279	0.0003	0.0000
353.281	140.36835	0.0003	0.0000
353.381	177.03139	0.0003	0.0000
353.481	209.96396	0.0003	0.0000
353.581	185.81940	0.0003	0.0000
353.681	177.88467	0.0003	0.0000
353.781	169.07799	0.0003	0.0000
353.881	196.11380	0.0003	0.0000
353.981	228.47450	0.0003	0.0000
354.081	160.08676	0.0003	0.0000
354.181	168.56140	0.0003	0.0000
354.281	177.68538	0.0003	0.0000
354.381	200.03712	0.0003	0.0000
354.481	210.61333	0.0003	0.0000
354.581	179.24788	0.0003	0.0000
354.681	218.27324	0.0003	0.0000
354.780	177.78650	0.0003	0.0000
354.880	183.25652	0.0003	0.0000
354.980	216.95094	0.0003	0.0000
355.080	199.83224	0.0003	0.0000
355.180	188.87622	0.0003	0.0000
355.280	174.97786	0.0003	0.0000
355.380	158.98709	0.0003	0.0000
355.480	133.81851	0.0003	0.0000
355.580	200.13591	0.0003	0.0000
355.680	172.75250	0.0003	0.0000
355.780	206.00381	0.0003	0.0000
355.880	135.59909	0.0003	0.0000
355.980	185.18890	0.0003	0.0000
356.080	174.97211	0.0003	0.0000
356.180	180.25754	0.0003	0.0000
356.280	218.20380	0.0003	0.0000
356.380	226.19710	0.0003	0.0000
356.480	129.76112	0.0004	0.0000
356.580	86.39845	0.0004	0.0000
356.680	131.99181	0.0004	0.0000
356.780	177.18875	0.0003	0.0000
356.880	163.05850	0.0003	0.0000
356.980	81.77555	0.0004	0.0000
357.080	97.37142	0.0004	0.0000
357.180	141.86121	0.0003	0.0000
357.279	149.10088	0.0003	0.0000
357.379	154.79712	0.0003	0.0000
357.479	162.82912	0.0003	0.0000
357.579	161.76250	0.0003	0.0000
357.679	179.56161	0.0003	0.0000
357.779	160.70206	0.0003	0.0000
357.879	123.03061	0.0004	0.0000
357.979	156.24667	0.0003	0.0000
358.079	89.96068	0.0004	0.0000
