Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	130
Date	2004MAY08
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	0.00000	[UTC]
Stop_time	0.28111	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.48014	[p_s^-1]
ForeOptic_temperature	26.77	[ns]
Front_temperature	26.77	[ns]
Back_temperature	29.20	[ns]
Inside_temperature	28.18	[ns]
Shelter_temperature	24.19	[ns]
PSUnit_temperature	26.49	[ns]
AirCond_temperature	23.60	[ns]
Outside_temperature	30.60	[ns]
Comments	none
Formatted_file	2004129f24.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
296.436	94.57779	0.0004	-0.0000
296.536	94.48598	0.0004	-0.0000
296.636	94.43062	0.0004	-0.0000
296.736	94.69903	0.0004	-0.0000
296.836	93.94258	0.0004	-0.0000
296.936	93.94255	0.0004	-0.0000
297.036	94.11784	0.0004	-0.0000
297.136	94.14395	0.0004	0.0000
297.236	94.01654	0.0004	0.0000
297.336	93.75822	0.0004	0.0000
297.435	93.76025	0.0004	0.0000
297.535	93.57318	0.0004	0.0000
297.635	93.66259	0.0004	0.0000
297.735	93.52868	0.0004	0.0000
297.835	93.51453	0.0004	0.0000
297.935	93.20724	0.0004	0.0000
298.035	93.42636	0.0004	0.0000
298.135	93.19012	0.0004	-0.0000
298.235	93.27743	0.0004	-0.0000
298.335	93.32342	0.0004	-0.0000
298.435	93.27608	0.0004	-0.0000
298.535	93.02104	0.0004	-0.0000
298.635	92.72347	0.0004	-0.0000
298.735	92.93913	0.0004	-0.0000
298.835	93.07484	0.0004	-0.0000
298.934	92.65408	0.0004	-0.0000
299.034	93.00141	0.0004	-0.0000
299.134	92.83849	0.0004	0.0000
299.234	92.49957	0.0004	0.0000
299.334	92.92354	0.0004	0.0000
299.434	92.55155	0.0004	0.0000
299.534	92.24989	0.0004	0.0000
299.634	92.36961	0.0004	0.0000
299.734	92.20679	0.0004	0.0000
299.834	92.34509	0.0004	0.0000
299.934	92.07517	0.0004	0.0000
300.034	92.01895	0.0004	0.0000
300.134	92.12153	0.0004	-0.0000
300.234	92.22005	0.0004	-0.0000
300.333	92.16517	0.0004	-0.0000
300.433	91.88604	0.0004	-0.0000
300.533	92.21202	0.0004	-0.0000
300.633	91.60881	0.0004	-0.0000
300.733	91.53967	0.0004	-0.0000
300.833	91.96727	0.0004	-0.0000
300.933	91.80742	0.0004	-0.0000
301.033	91.63184	0.0004	-0.0000
301.133	91.82136	0.0004	0.0000
301.233	91.60249	0.0004	0.0000
301.333	91.29267	0.0004	0.0000
301.433	91.55577	0.0004	0.0000
301.533	91.56998	0.0004	0.0000
301.633	91.39441	0.0004	0.0000
301.733	91.23264	0.0004	0.0000
301.833	91.32784	0.0004	0.0000
301.932	91.62389	0.0004	0.0000
302.032	91.06273	0.0004	0.0000
302.132	91.02521	0.0004	-0.0000
302.232	90.84822	0.0004	-0.0000
302.332	90.89853	0.0004	-0.0000
302.432	90.76225	0.0004	-0.0000
302.532	91.24626	0.0004	-0.0000
302.632	91.30514	0.0004	-0.0000
302.732	90.91255	0.0004	-0.0000
302.832	91.15034	0.0004	-0.0000
302.932	91.11036	0.0004	-0.0000
303.032	91.18113	0.0004	-0.0000
303.132	91.14635	0.0004	0.0000
303.232	91.08842	0.0004	0.0000
303.332	90.98528	0.0004	0.0000
303.432	91.09577	0.0004	0.0000
303.531	91.15513	0.0004	0.0000
303.631	90.81490	0.0004	0.0000
303.731	91.12636	0.0004	0.0000
303.831	90.88537	0.0004	0.0000
303.931	91.25475	0.0004	0.0000
304.031	90.85571	0.0004	0.0000
304.131	91.11250	0.0004	0.0000
304.231	91.00513	0.0004	0.0000
304.331	90.93922	0.0004	0.0000
304.431	90.52395	0.0004	0.0000
304.531	90.66879	0.0004	0.0000
304.631	90.63760	0.0004	0.0000
304.731	90.83442	0.0004	0.0000
304.831	90.25302	0.0004	0.0000
304.931	90.46217	0.0004	0.0000
305.031	90.61285	0.0004	0.0000
305.130	90.27328	0.0004	0.0000
305.230	90.59193	0.0004	0.0000
305.330	90.38512	0.0004	0.0000
305.430	90.39007	0.0004	0.0000
305.530	90.11630	0.0004	0.0000
305.630	90.34058	0.0004	0.0000
305.730	90.32432	0.0004	0.0000
305.830	89.75041	0.0004	0.0000
305.930	89.80517	0.0004	0.0000
306.030	89.76622	0.0004	0.0000
306.130	89.70992	0.0004	0.0000
306.230	90.17797	0.0004	0.0000
306.330	89.72726	0.0004	0.0000
306.430	89.58801	0.0004	0.0000
306.530	89.79841	0.0004	0.0000
306.630	89.82848	0.0004	0.0000
306.729	89.70611	0.0004	0.0000
306.829	89.35937	0.0004	0.0000
306.929	89.82906	0.0004	0.0000
307.029	89.48277	0.0004	0.0000
307.129	89.57124	0.0004	0.0000
307.229	89.37219	0.0004	0.0000
307.329	89.40824	0.0004	0.0000
307.429	89.55314	0.0004	0.0000
307.529	89.51768	0.0004	0.0000
307.629	89.22700	0.0004	0.0000
307.729	89.46355	0.0004	0.0000
307.829	89.32156	0.0004	0.0000
307.929	89.41467	0.0004	0.0000
308.029	88.94566	0.0004	0.0000
308.129	89.17718	0.0004	0.0000
308.229	89.34725	0.0004	0.0000
308.329	88.96983	0.0004	0.0000
308.428	88.97878	0.0004	0.0000
308.528	88.92624	0.0004	0.0000
308.628	89.08829	0.0004	0.0000
308.728	88.81879	0.0004	0.0000
308.828	88.77122	0.0004	0.0000
308.928	89.03225	0.0004	0.0000
309.028	88.94099	0.0004	0.0000
309.128	88.60461	0.0004	0.0000
309.228	89.02487	0.0004	0.0000
309.328	88.58453	0.0004	0.0000
309.428	88.61441	0.0004	0.0000
309.528	88.93978	0.0004	0.0000
309.628	88.72762	0.0004	0.0000
309.728	88.50680	0.0004	0.0000
309.828	88.55943	0.0004	0.0000
309.928	88.35507	0.0004	0.0000
310.028	88.65935	0.0004	0.0000
310.127	88.47295	0.0004	0.0000
310.227	88.58508	0.0004	0.0000
310.327	88.26080	0.0004	0.0000
310.427	88.58054	0.0004	0.0000
310.527	88.21392	0.0004	0.0000
310.627	88.21350	0.0004	0.0000
310.727	88.38235	0.0004	0.0000
310.827	88.05582	0.0004	0.0000
310.927	88.30000	0.0004	0.0000
311.027	88.16346	0.0004	0.0000
311.127	88.02559	0.0004	0.0000
311.227	88.26589	0.0004	0.0000
311.327	87.86057	0.0004	0.0000
311.427	88.07768	0.0004	0.0000
311.527	88.33765	0.0004	0.0000
311.627	88.15195	0.0004	0.0000
311.727	88.20184	0.0004	0.0000
311.827	87.52478	0.0004	0.0000
311.926	88.04301	0.0004	0.0000
312.026	87.82101	0.0004	0.0000
312.126	88.30729	0.0004	0.0000
312.226	88.40950	0.0004	0.0000
312.326	87.87718	0.0004	0.0000
312.426	87.95168	0.0004	0.0000
312.526	87.89230	0.0004	0.0000
312.626	88.43996	0.0004	0.0000
312.726	87.96397	0.0004	0.0000
312.826	88.25419	0.0004	0.0000
312.926	88.13496	0.0004	0.0000
313.026	88.30027	0.0004	0.0000
313.126	88.19896	0.0004	0.0000
313.226	88.01669	0.0004	0.0000
313.326	88.05122	0.0004	0.0000
313.426	87.90158	0.0004	0.0000
313.526	87.67091	0.0004	0.0000
313.626	88.13500	0.0004	0.0000
313.725	88.38692	0.0004	0.0000
313.825	88.43543	0.0004	0.0000
313.925	88.29964	0.0004	0.0000
314.025	88.30854	0.0004	0.0000
314.125	88.24082	0.0004	0.0000
314.225	88.47432	0.0004	0.0000
314.325	88.14701	0.0004	0.0000
314.425	88.23314	0.0004	0.0000
314.525	88.45823	0.0004	0.0000
314.625	88.45456	0.0004	0.0000
314.725	88.24273	0.0004	0.0000
314.825	88.17722	0.0004	0.0000
314.925	88.37185	0.0004	0.0000
315.025	88.32281	0.0004	0.0000
315.125	88.37881	0.0004	0.0000
315.225	88.51920	0.0004	0.0000
315.325	88.81793	0.0004	0.0000
315.425	88.63778	0.0004	0.0000
315.525	88.54790	0.0004	0.0000
315.624	88.31313	0.0004	0.0000
315.724	88.43049	0.0004	0.0000
315.824	88.87204	0.0004	0.0000
315.924	88.81808	0.0004	0.0000
316.024	88.69022	0.0004	0.0000
316.124	88.66900	0.0004	0.0000
316.224	88.52945	0.0004	0.0000
316.324	88.85787	0.0004	0.0000
316.424	88.79256	0.0004	0.0000
316.524	88.96730	0.0004	0.0000
316.624	88.55847	0.0004	0.0000
316.724	89.19871	0.0004	0.0000
316.824	88.62399	0.0004	0.0000
316.924	88.73251	0.0004	0.0000
317.024	88.94493	0.0004	0.0000
317.124	88.58813	0.0004	0.0000
317.224	89.18491	0.0004	0.0000
317.324	89.16788	0.0004	0.0000
317.423	88.92841	0.0004	0.0000
317.523	89.02578	0.0004	0.0000
317.623	89.24647	0.0004	0.0000
317.723	89.14966	0.0004	0.0000
317.823	89.48940	0.0004	0.0000
317.923	89.37943	0.0004	0.0000
318.023	89.09870	0.0004	0.0000
318.123	89.33492	0.0004	0.0000
318.223	89.61588	0.0004	0.0000
318.323	89.32196	0.0004	0.0000
318.423	89.24949	0.0004	0.0000
318.523	89.67062	0.0004	0.0000
318.623	89.40655	0.0004	0.0000
318.723	89.56335	0.0004	0.0000
318.823	89.68609	0.0004	0.0000
318.923	89.62151	0.0004	0.0000
319.023	89.88884	0.0004	0.0000
319.123	89.67267	0.0004	0.0000
319.223	89.63811	0.0004	0.0000
319.323	90.01009	0.0004	0.0000
319.422	89.88941	0.0004	0.0000
319.522	89.80898	0.0004	0.0000
319.622	89.77778	0.0004	0.0000
319.722	89.84350	0.0004	0.0000
319.822	90.28341	0.0004	0.0000
319.922	90.04385	0.0004	0.0000
320.022	90.34847	0.0004	0.0000
320.122	90.49523	0.0004	0.0000
320.222	90.14246	0.0004	0.0000
320.322	90.34759	0.0004	0.0000
320.422	90.88266	0.0004	0.0000
320.522	90.65088	0.0004	0.0000
320.622	90.68629	0.0004	0.0000
320.722	90.55159	0.0004	0.0000
320.822	90.75890	0.0004	0.0000
320.922	90.92306	0.0004	0.0000
321.022	90.66602	0.0004	0.0000
321.122	91.02914	0.0004	0.0000
321.222	91.14435	0.0004	0.0000
321.322	90.95468	0.0004	0.0000
321.422	91.15082	0.0004	0.0000
321.521	91.38300	0.0004	0.0000
321.621	91.37899	0.0004	0.0000
321.721	91.50223	0.0004	0.0000
321.821	91.88452	0.0004	0.0000
321.921	92.18471	0.0004	0.0000
322.021	92.12873	0.0004	0.0000
322.121	92.12970	0.0004	0.0000
322.221	92.22512	0.0004	0.0000
322.321	92.46298	0.0004	0.0000
322.421	92.40279	0.0004	0.0000
322.521	92.21820	0.0004	0.0000
322.621	92.38595	0.0004	0.0000
322.721	92.66180	0.0004	0.0000
322.821	92.43085	0.0004	0.0000
322.921	92.56744	0.0004	0.0000
323.021	92.44452	0.0004	0.0000
323.121	92.54826	0.0004	0.0000
323.221	92.65363	0.0004	0.0000
323.321	92.52632	0.0004	0.0000
323.421	92.74750	0.0004	0.0000
323.521	92.76302	0.0004	0.0000
323.620	92.70644	0.0004	0.0000
323.720	92.86636	0.0004	0.0000
323.820	93.03692	0.0004	0.0000
323.920	93.24673	0.0004	0.0000
324.020	93.14380	0.0004	0.0000
324.120	93.35081	0.0004	0.0000
324.220	93.27957	0.0004	0.0000
324.320	93.25049	0.0004	0.0000
324.420	93.44427	0.0004	0.0000
324.520	93.63520	0.0004	0.0000
324.620	94.21790	0.0004	0.0000
324.720	93.61062	0.0004	0.0000
324.820	93.81693	0.0004	0.0000
324.920	94.18166	0.0004	0.0000
325.020	94.22092	0.0004	0.0000
325.120	94.62071	0.0004	0.0000
325.220	94.62850	0.0004	0.0000
325.320	94.40096	0.0004	0.0000
325.420	94.96271	0.0004	0.0000
325.520	95.59570	0.0004	0.0000
325.620	95.81532	0.0004	0.0000
325.720	96.69209	0.0004	0.0000
325.819	97.06776	0.0004	0.0000
325.919	97.70055	0.0004	0.0000
326.019	98.30498	0.0004	0.0000
326.119	98.98836	0.0004	0.0000
326.219	99.92616	0.0004	0.0000
326.319	100.22768	0.0004	0.0000
326.419	100.85164	0.0004	0.0000
326.519	101.32763	0.0004	0.0000
326.619	101.50571	0.0004	0.0000
326.719	101.33566	0.0004	0.0000
326.819	102.04092	0.0004	0.0000
326.919	102.05430	0.0004	0.0000
327.019	102.10104	0.0004	0.0000
327.119	101.66285	0.0004	0.0000
327.219	101.90817	0.0004	0.0000
327.319	102.02324	0.0004	0.0000
327.419	101.58176	0.0004	0.0000
327.519	101.75299	0.0004	0.0000
327.619	101.43874	0.0004	0.0000
327.719	101.69357	0.0004	0.0000
327.819	101.98801	0.0004	0.0000
327.919	102.20975	0.0004	0.0000
328.019	102.46049	0.0004	0.0000
328.118	102.72353	0.0004	0.0000
328.218	102.85752	0.0004	0.0000
328.318	103.35950	0.0004	0.0000
328.418	103.62455	0.0004	0.0000
328.518	104.13309	0.0004	0.0000
328.618	104.78647	0.0004	0.0000
328.718	105.42344	0.0004	0.0000
328.818	106.06380	0.0004	0.0000
328.918	106.48677	0.0004	0.0000
329.018	107.62271	0.0004	0.0000
329.118	108.54751	0.0004	0.0000
329.218	109.43774	0.0004	0.0000
329.318	110.30710	0.0004	0.0000
329.418	112.12211	0.0004	0.0000
329.518	113.26711	0.0004	0.0000
329.618	115.11890	0.0004	0.0000
329.718	116.45905	0.0004	0.0000
329.818	118.42557	0.0004	0.0000
329.918	120.47402	0.0004	0.0000
330.018	122.10060	0.0004	0.0000
330.118	123.59058	0.0004	0.0000
330.218	125.29369	0.0003	0.0000
330.318	126.88000	0.0003	0.0000
330.418	128.97003	0.0003	0.0000
330.517	131.67723	0.0003	0.0000
330.617	133.64420	0.0003	0.0000
330.717	136.49780	0.0003	0.0000
330.817	138.99643	0.0003	0.0000
330.917	141.63257	0.0003	0.0000
331.017	144.62674	0.0003	0.0000
331.117	147.41423	0.0003	0.0000
331.217	149.97346	0.0003	0.0000
331.317	152.09435	0.0003	0.0000
331.417	154.65919	0.0003	0.0000
331.517	156.51108	0.0003	0.0000
331.617	158.98337	0.0003	0.0000
331.717	161.30666	0.0003	0.0000
331.817	163.11266	0.0003	0.0000
331.917	165.11754	0.0003	0.0000
332.017	166.07983	0.0003	0.0000
332.117	167.14854	0.0003	0.0000
332.217	168.32838	0.0003	0.0000
332.317	168.76080	0.0003	0.0000
332.417	169.43929	0.0003	0.0000
332.517	169.10843	0.0003	0.0000
332.617	168.47922	0.0003	0.0000
332.717	168.48776	0.0003	0.0000
332.817	167.87801	0.0003	0.0000
332.917	166.63876	0.0003	0.0000
333.017	166.36983	0.0003	0.0000
333.116	165.41118	0.0003	0.0000
333.216	165.39116	0.0003	0.0000
333.316	164.19150	0.0003	0.0000
333.416	163.67358	0.0003	0.0000
333.516	162.98746	0.0003	0.0000
333.616	161.87250	0.0003	0.0000
333.716	161.41367	0.0003	0.0000
333.816	159.84126	0.0003	0.0000
333.916	159.00064	0.0003	0.0000
334.016	158.62859	0.0003	0.0000
334.116	157.43068	0.0003	0.0000
334.216	157.15833	0.0003	0.0000
334.316	157.09886	0.0003	0.0000
334.416	156.59302	0.0003	0.0000
334.516	156.43600	0.0003	0.0000
334.616	156.94949	0.0003	0.0000
334.716	157.22523	0.0003	0.0000
334.816	158.32198	0.0003	0.0000
334.916	159.44559	0.0003	0.0000
335.016	160.65636	0.0003	0.0000
335.116	162.31950	0.0003	0.0000
335.216	164.26207	0.0003	0.0000
335.316	166.07710	0.0003	0.0000
335.416	167.51988	0.0003	0.0000
335.516	170.06151	0.0003	0.0000
335.616	172.36581	0.0003	0.0000
335.716	175.12534	0.0003	0.0000
335.815	177.35925	0.0003	0.0000
335.915	180.41287	0.0003	0.0000
336.015	182.87256	0.0003	0.0000
336.115	185.85312	0.0003	0.0000
336.215	188.87090	0.0003	0.0000
336.315	191.47113	0.0003	0.0000
336.415	194.80696	0.0003	0.0000
336.515	197.39447	0.0003	0.0000
336.615	199.95221	0.0003	0.0000
336.715	202.80019	0.0003	0.0000
336.815	205.92619	0.0003	0.0000
336.915	208.85950	0.0003	0.0000
337.015	211.23294	0.0003	0.0000
337.115	213.20012	0.0003	0.0000
337.215	215.93828	0.0003	0.0000
337.315	218.76958	0.0003	0.0000
337.415	220.74161	0.0003	0.0000
337.515	222.94344	0.0003	0.0000
337.615	224.59352	0.0003	0.0000
337.715	226.44533	0.0003	0.0000
337.815	228.67039	0.0003	0.0000
337.915	230.70326	0.0003	0.0000
338.015	231.95773	0.0003	0.0000
338.115	233.21277	0.0003	0.0000
338.215	233.19576	0.0003	0.0000
338.315	231.75752	0.0003	0.0000
338.415	229.28238	0.0003	0.0000
338.515	225.42773	0.0003	0.0000
338.615	220.46420	0.0003	0.0000
338.714	214.19106	0.0003	0.0000
338.814	207.04153	0.0003	0.0000
338.914	197.94627	0.0003	0.0000
339.014	188.39941	0.0003	0.0000
339.114	178.57100	0.0003	0.0000
339.214	168.22624	0.0003	0.0000
339.314	158.81775	0.0003	0.0000
339.414	149.67352	0.0003	0.0000
339.514	141.56206	0.0003	0.0000
339.614	134.98026	0.0003	0.0000
339.714	129.22330	0.0003	0.0000
339.814	124.15552	0.0004	0.0000
339.914	119.99207	0.0004	0.0000
340.014	118.41464	0.0004	0.0000
340.114	117.47420	0.0004	0.0000
340.214	117.75432	0.0004	0.0000
340.314	117.78365	0.0004	0.0000
340.414	117.61224	0.0004	0.0000
340.514	117.30894	0.0004	0.0000
340.614	117.71152	0.0004	0.0000
340.714	117.42371	0.0004	0.0000
340.814	117.99597	0.0004	0.0000
340.914	117.62167	0.0004	0.0000
341.014	117.57381	0.0004	0.0000
341.114	117.61075	0.0004	0.0000
341.214	117.86922	0.0004	0.0000
341.314	117.98792	0.0004	0.0000
341.414	118.16639	0.0004	0.0000
341.514	118.04141	0.0004	0.0000
341.614	118.19318	0.0004	0.0000
341.714	118.06810	0.0004	0.0000
341.813	118.61333	0.0004	0.0000
341.913	118.60787	0.0004	0.0000
342.013	118.38197	0.0004	0.0000
342.113	118.53231	0.0004	0.0000
342.213	118.52204	0.0004	0.0000
342.313	118.71185	0.0004	0.0000
342.413	118.54872	0.0004	0.0000
342.513	118.79852	0.0004	0.0000
342.613	118.76461	0.0004	0.0000
342.713	119.05559	0.0004	0.0000
342.813	118.94917	0.0004	0.0000
342.913	119.17880	0.0004	0.0000
343.013	119.77475	0.0004	0.0000
343.113	119.55954	0.0004	0.0000
343.213	119.77216	0.0004	0.0000
343.313	120.07178	0.0004	0.0000
343.413	120.17410	0.0004	0.0000
343.513	120.24962	0.0004	0.0000
343.613	120.43900	0.0004	0.0000
343.713	120.60319	0.0004	0.0000
343.813	121.06004	0.0004	0.0000
343.913	121.35579	0.0004	0.0000
344.013	121.51245	0.0004	0.0000
344.113	122.43996	0.0004	0.0000
344.213	122.05560	0.0004	0.0000
344.313	122.74938	0.0004	0.0000
344.413	122.76247	0.0004	0.0000
344.513	123.17636	0.0004	0.0000
344.613	123.24030	0.0004	0.0000
344.713	123.95252	0.0004	0.0000
344.813	124.24657	0.0004	0.0000
344.913	123.93817	0.0004	0.0000
345.013	123.64866	0.0004	0.0000
345.113	124.06503	0.0004	0.0000
345.212	124.09598	0.0004	0.0000
345.312	124.55237	0.0004	0.0000
345.412	124.95975	0.0004	0.0000
345.512	124.98618	0.0004	0.0000
345.612	124.93953	0.0004	0.0000
345.712	124.45271	0.0004	0.0000
345.812	123.47134	0.0004	0.0000
345.912	123.12058	0.0004	0.0000
346.012	123.07494	0.0004	0.0000
346.112	123.19149	0.0004	0.0000
346.212	123.19509	0.0004	0.0000
346.312	123.39601	0.0004	0.0000
346.412	123.69886	0.0004	0.0000
346.512	123.61015	0.0004	0.0000
346.612	123.62647	0.0004	0.0000
346.712	124.00913	0.0004	0.0000
346.812	124.50823	0.0004	0.0000
346.912	124.98840	0.0004	0.0000
347.012	125.44962	0.0004	0.0000
347.112	126.37343	0.0004	0.0000
347.212	126.93876	0.0004	0.0000
347.312	128.44713	0.0004	0.0000
347.412	129.05780	0.0004	0.0000
347.512	130.19223	0.0004	0.0000
347.612	131.50914	0.0003	0.0000
347.712	132.90649	0.0003	0.0000
347.812	134.13675	0.0003	0.0000
347.912	135.73021	0.0003	0.0000
348.012	136.96005	0.0003	0.0000
348.112	138.61081	0.0003	0.0000
348.212	140.46216	0.0003	0.0000
348.312	141.85699	0.0003	0.0000
348.412	142.65422	0.0003	0.0000
348.512	143.61978	0.0003	0.0000
348.612	144.49614	0.0003	0.0000
348.712	145.26241	0.0003	0.0000
348.812	145.13719	0.0003	0.0000
348.911	145.04070	0.0003	0.0000
349.011	145.04503	0.0003	0.0000
349.111	144.25301	0.0003	0.0000
349.211	144.05353	0.0003	0.0000
349.311	143.03477	0.0003	0.0000
349.411	142.22232	0.0003	0.0000
349.511	141.50406	0.0003	0.0000
349.611	140.14217	0.0003	0.0000
349.711	138.57899	0.0003	0.0000
349.811	137.80627	0.0003	0.0000
349.911	136.93202	0.0003	0.0000
350.011	136.65622	0.0003	0.0000
350.111	135.03278	0.0003	0.0000
350.211	134.93463	0.0003	0.0000
350.311	134.46362	0.0003	0.0000
350.411	134.62721	0.0003	0.0000
350.511	134.48218	0.0003	0.0000
350.611	135.15550	0.0003	0.0000
350.711	136.14594	0.0003	0.0000
350.811	137.60977	0.0003	0.0000
350.911	139.81284	0.0003	0.0000
351.011	142.28407	0.0003	0.0000
351.111	145.60159	0.0003	0.0000
351.211	148.86107	0.0003	0.0000
351.311	152.97890	0.0003	0.0000
351.411	156.60725	0.0003	0.0000
351.511	163.92566	0.0003	0.0000
351.611	167.69522	0.0003	0.0000
351.711	172.14680	0.0003	0.0000
351.811	175.58939	0.0003	0.0000
351.911	179.93033	0.0003	0.0000
352.011	183.02620	0.0003	0.0000
352.111	186.24449	0.0003	0.0000
352.211	188.45711	0.0003	0.0000
352.311	191.22122	0.0003	0.0000
352.411	193.32455	0.0003	0.0000
352.511	194.57440	0.0003	0.0000
352.611	196.09782	0.0003	0.0000
352.711	197.42802	0.0003	0.0000
352.811	198.22705	0.0003	0.0000
352.911	199.65526	0.0003	0.0000
353.011	200.01367	0.0003	0.0000
353.111	200.35277	0.0003	0.0000
353.211	200.62894	0.0003	0.0000
353.310	201.43108	0.0003	0.0000
353.410	202.22545	0.0003	0.0000
353.510	202.80811	0.0003	0.0000
353.610	202.73843	0.0003	0.0000
353.710	203.69070	0.0003	0.0000
353.810	203.05577	0.0003	0.0000
353.910	203.47701	0.0003	0.0000
354.010	203.60991	0.0003	0.0000
354.110	204.00223	0.0003	0.0000
354.210	203.39101	0.0003	0.0000
354.310	203.67151	0.0003	0.0000
354.410	203.43787	0.0003	0.0000
354.510	203.50914	0.0003	0.0000
354.610	204.07059	0.0003	0.0000
354.710	203.93097	0.0003	0.0000
354.810	204.01210	0.0003	0.0000
354.910	204.17934	0.0003	0.0000
355.010	204.33525	0.0003	0.0000
355.110	204.35475	0.0003	0.0000
355.210	205.03897	0.0003	0.0000
355.310	204.93506	0.0003	0.0000
355.410	205.60995	0.0003	0.0000
355.510	205.75821	0.0003	0.0000
355.610	205.93742	0.0003	0.0000
355.710	206.31200	0.0003	0.0000
355.810	207.10989	0.0003	0.0000
355.910	207.72906	0.0003	0.0000
356.010	207.87149	0.0003	0.0000
356.110	207.99605	0.0003	0.0000
356.210	208.56215	0.0003	0.0000
356.310	208.33992	0.0003	0.0000
356.410	209.55502	0.0003	0.0000
356.510	209.21231	0.0003	0.0000
356.610	209.13362	0.0003	0.0000
356.710	209.27507	0.0003	0.0000
356.810	209.54877	0.0003	0.0000
356.910	209.05899	0.0003	0.0000
357.010	209.10599	0.0003	0.0000
357.110	208.92937	0.0003	0.0000
357.210	209.24419	0.0003	0.0000
357.310	209.53145	0.0003	0.0000
357.410	208.71951	0.0003	0.0000
357.510	208.29283	0.0003	0.0000
357.610	208.35303	0.0003	0.0000
357.710	208.10435	0.0003	0.0000
357.810	207.49100	0.0003	0.0000
357.910	207.08348	0.0003	0.0000
358.010	206.64311	0.0003	0.0000
358.110	206.53476	0.0003	0.0000
358.210	206.02545	0.0003	0.0000
