"State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006"
"NH","FSICV","0.00000","0.00000","0.00000","0.00000","0.09430","0.07501","0.10642","0.13975","0.11166","0.16938","0.27538","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","GDPRV","3065.00000","3349.00000","3645.00000","4193.00000","4489.00000","4859.00000","5519.00000","6340.00000","7452.00000","8429.00000","9365.00000","10562.00000","11463.00000","12714.00000","14947.00000","16867.00000","18773.00000","21463.00000","23171.00000","23885.00000","23784.00000","24778.00000","26555.00000","27612.00000","29456.00000","32149.00000","34823.00000","36569.00000","39102.00000","40212.00000","43518.00000","44279.00000","46188.00000","48198.00000","51432.00000","53468.00000","56073.00000"
"NH","JFACD","0.74800","0.78617","0.78373","0.93078","1.60569","2.09375","2.29166","2.63739","2.97295","3.97875","6.51267","7.79604","7.50686","7.94815","6.20741","6.53333","4.93333","4.17778","4.22222","4.82963","6.40000","5.35556","4.85926","4.57778","4.28889","4.11852","5.25185","4.83704","3.58519","4.25926","6.97778","5.60741","5.71852","7.34074","9.02222","12.74074","14.91852"
"NH","JFACV","4.22784","4.57619","4.30185","4.67464","8.17586","10.15383","10.66229","12.94709","13.38508","16.53730","27.02471","24.39723","25.53732","24.53583","27.76357","18.38726","16.49989","14.59186","16.63764","19.97338","22.73826","13.90145","10.23062","9.87902","8.23519","7.76373","10.72831","11.18619","12.37895","19.79177","38.65150","27.98231","27.21926","39.21379","46.26475","32.66292","13.71686"
"NH","JFEUD","0.00000","0.00000","1.57000","1.69300","2.11500","2.32800","2.43300","2.87600","3.04600","4.73400","6.66300","8.21600","7.90500","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","JFEUV","0.00000","0.00000","0.31157","0.23998","0.23984","0.17160","0.13795","0.09784","0.06908","0.08053","0.22668","0.13975","0.17929","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","JFTCD","0.74800","0.78617","0.81117","0.95170","1.61679","2.09726","2.29336","2.63903","2.97332","3.98183","6.51389","7.79831","7.50950","7.94815","6.20741","6.53333","4.93333","4.17778","4.22222","4.82963","6.40000","5.35556","4.85926","4.57778","4.28889","4.11852","5.25185","4.83704","3.58519","4.25926","6.97778","5.60741","5.71852","7.34074","9.02222","12.74074","14.91852"
"NH","JFTCV","4.22784","4.57619","4.61342","4.91462","8.41570","10.32543","10.80024","13.04493","13.45416","16.61783","27.25139","24.53698","25.71661","24.53583","27.76357","18.38726","16.49989","14.59186","16.63764","19.97338","22.73826","13.90145","10.23062","9.87902","8.23519","7.76373","10.72831","11.18619","12.37895","19.79177","38.65150","27.98231","27.21926","39.21379","46.26475","32.66292","13.71686"
"NH","KSCCD","0.74426","0.79126","0.79126","1.00279","2.38163","2.54440","2.52257","2.92068","3.12854","3.04891","6.26937","6.96079","7.00051","7.13333","8.39259","8.48148","6.07407","5.57778","5.26667","4.93333","6.25185","5.55556","4.68148","4.68889","5.10370","4.43704","6.81481","5.42963","4.45926","6.65926","11.09630","9.17037","9.20000","8.83704","10.60000","14.28889","16.98519"
"NH","KSCCV","0.11016","0.11471","0.10446","0.09523","0.22038","0.21699","0.24767","0.24185","0.23881","0.13830","0.31993","0.15787","0.31758","0.22149","0.59483","1.97852","0.68308","1.15288","1.30188","1.51577","0.88283","0.67380","0.58513","0.91805","1.17312","1.09864","1.60602","1.78635","1.44278","1.57733","2.98820","2.77103","1.81087","2.15508","2.75547","5.01154","4.41744"
"NH","KSICD","0.74426","0.79126","0.79126","1.00279","2.38163","2.54440","2.52257","2.92068","3.12854","3.04891","6.26937","6.96079","7.00051","6.68889","7.17037","6.87407","5.28148","4.51852","4.19259","5.11111","6.25926","5.52593","4.68889","4.48889","4.63704","4.29630","5.28148","4.57037","3.65926","5.17037","7.85185","6.74074","5.57037","7.84444","10.16296","12.14074","14.19259"
"NH","KSICV","0.19412","0.21984","0.24226","0.13646","0.31059","0.60205","0.70771","0.49316","0.53216","0.20745","0.31993","0.19734","0.23818","0.09933","0.22070","0.24499","0.21391","0.67651","0.25414","0.41054","0.26956","0.98386","0.54443","0.24120","0.37100","0.46065","0.50067","0.67224","0.41070","0.54275","0.62818","0.73266","0.47758","1.00300","1.09518","2.35140","1.60198"
"NH","KSRCD","1.58100","1.66395","1.69123","1.94404","3.01494","3.16145","3.35139","3.74662","4.00566","5.32929","8.14612","10.53647","10.78594","7.13333","8.39259","8.48148","6.07407","5.57778","5.26667","4.93333","6.25185","5.55556","4.68148","4.68889","5.10370","4.43704","6.81481","5.42963","4.45926","6.65926","11.09630","9.17037","9.20000","8.83704","10.60000","14.28889","16.98519"
"NH","KSRCV","6.31888","6.51394","6.02880","4.98504","7.53330","7.28048","8.88525","8.37776","8.25669","6.52689","14.87270","12.30681","14.31209","8.76229","24.88979","41.09427","12.16502","12.74196","13.06713","13.12581","8.27466","8.48451","6.63737","9.33919","8.17086","8.32654","15.16749","14.64978","15.67687","14.22938","24.70430","18.34627","13.65216","20.81803","31.44243","45.43676","41.83582"
"NH","KSTCD","1.50335","1.57888","1.59272","1.86624","2.96306","3.08578","3.24779","3.66307","3.91199","5.13604","8.04677","10.38679","10.57224","7.12815","8.38032","8.47028","6.05918","5.51772","5.24333","4.93801","6.25206","5.55267","4.68200","4.68409","5.08416","4.43028","6.75794","5.38981","4.43654","6.59620","10.99552","9.06086","9.02383","8.79051","10.58587","14.17718","16.87404"
"NH","KSTCV","6.62316","6.84849","6.37552","5.21673","8.06427","8.09952","9.84063","9.11277","9.02766","6.87264","15.51256","12.66202","14.86785","9.08311","25.70532","43.31778","13.06201","14.57135","14.62315","15.05212","9.42705","10.14217","7.76693","10.49844","9.71498","9.88583","17.27418","17.10837","17.53035","16.34946","28.32068","21.84996","15.94061","23.97611","35.29308","52.79970","47.85524"
"NH","LGACD","1.37463","1.40342","1.43421","1.39995","2.35431","2.43040","3.66620","3.57676","4.68297","3.76194","4.77795","6.63585","7.00250","7.46075","6.74380","13.84846","13.77692","13.20188","12.95435","12.27043","13.15745","15.55457","13.66822","13.87235","12.09739","12.38090","12.76391","11.64118","10.33149","12.19580","0.00000","0.00000","15.13534","16.70047","18.51575","18.90000","21.05243"
"NH","LGACV","0.02653","0.03178","0.03161","0.03208","0.04644","0.04748","0.08652","0.10537","0.42549","0.47879","1.29457","0.24370","0.22474","0.28572","0.61588","1.19441","0.81670","0.90012","0.68274","0.62632","0.70496","0.51715","0.47868","0.87165","1.05131","0.80638","0.67715","0.42630","0.08684","0.01147","0.00000","0.00000","2.25031","0.42736","0.51173","0.67690","0.82995"
"NH","LGCCD","1.37463","1.40342","1.43421","1.39995","2.35431","2.43040","3.66620","3.57676","4.68297","3.76194","4.77795","6.63585","7.00250","7.46075","6.74380","11.75021","11.70000","11.13574","10.88426","10.21776","10.80159","11.94191","9.95961","10.02002","9.83274","10.08556","11.17133","10.99945","9.82014","9.84956","12.61048","13.03929","11.49682","13.52935","14.96352","16.89282","18.85049"
"NH","LGCCV","0.43433","0.47802","0.57736","0.54510","0.86966","1.10285","1.76878","1.74585","2.64238","1.36659","1.82263","2.50205","2.66584","3.37608","3.19518","6.39153","7.76653","8.81562","9.50463","10.71571","10.01437","9.35806","8.18758","9.43618","9.66885","10.71874","13.06533","11.27958","11.29457","11.81908","14.43872","14.71346","12.99962","21.27873","21.53668","22.67975","24.76511"
"NH","LGICD","1.37463","1.40342","1.43421","1.39995","2.35431","2.43040","3.66620","3.57676","4.68297","3.76194","4.77795","6.63585","7.00250","7.46075","6.74380","11.75021","11.70000","11.13574","10.88426","10.21776","10.80159","11.94191","9.95961","10.02002","8.00798","7.14662","8.10076","11.75515","8.54094","8.60852","13.19582","12.16950","11.50827","12.72774","14.86004","17.81624","19.19133"
"NH","LGICV","1.38526","1.64016","2.28684","2.39143","4.32552","5.46530","9.32629","12.89157","12.70922","9.17728","8.26837","12.47235","15.36554","12.94157","7.37855","23.52532","19.06123","24.24215","18.91204","20.98515","15.74082","8.52435","8.64367","14.62508","11.44600","8.07050","8.59684","11.98934","9.98458","6.03691","31.23971","16.17335","8.98179","11.08187","11.57988","26.36680","39.78239"
"NH","LGISB","1007.73233","1168.68921","1594.49282","1708.22743","1837.27897","2248.72368","2543.85736","3604.26052","2713.92353","2439.50714","1730.52770","1879.54130","2194.29322","1734.62007","1094.12310","2002.11918","1629.16496","2176.96801","1737.55908","2053.79162","1457.26914","713.81816","867.87251","1459.58551","1429.32424","1129.27504","1061.23916","1019.92191","1169.02550","701.27135","2367.39432","1329.00661","780.46368","870.68645","779.26311","1479.93064","2072.93542"
"NH","LGRCD","2.58000","2.57489","2.66220","4.28300","4.72200","4.70400","4.44200","5.66000","5.56800","7.85700","9.22000","9.97500","10.66000","11.10800","11.52000","11.14000","10.35000","10.37000","10.37000","10.37000","11.90000","13.11636","12.13000","12.00000","12.61733","12.57797","13.85663","14.03097","12.63254","12.56748","15.18381","16.39790","15.29809","17.29071","19.20066","21.35967","24.10485"
"NH","LGRCV","4.61941","4.96988","6.07297","9.45014","9.88413","12.09580","12.14407","15.65527","17.80331","16.17381","19.93034","21.31278","22.99671","28.48349","30.92937","34.33775","38.93222","46.52004","51.31481","61.62712","62.51877","58.24422","56.50694","64.03782","70.30650","75.74990","91.83342","81.53374","82.33233","85.45603","98.51571","104.85199","98.02068","154.10233","156.59896","162.50186","179.45261"
"NH","LGRFB","0.00000","0.00000","0.00000","0.00000","9.38032","42.29345","237.17662","71.57781","99.66706","85.85558","158.30465","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","LGTCD","2.06338","2.05652","2.08563","2.87010","3.50165","3.53485","4.03291","4.41333","5.11392","5.45176","6.89082","8.24637","8.65860","9.41337","9.69571","11.45274","10.88954","10.69784","10.56428","10.32874","11.56825","12.83541","11.56385","11.40557","11.45629","11.51570","12.81223","13.33195","11.72388","11.87361","14.41858","15.33489","14.43829","16.42054","18.28740","20.27722","22.52182"
"NH","LGTCV","6.46553","7.11984","8.96878","12.41875","15.12575","18.71143","23.32566","30.39806","33.58040","27.19647","31.31591","36.53088","41.25283","45.08686","42.11898","65.44901","66.57668","80.47793","80.41422","93.95430","88.97892","76.64378","73.81687","88.97073","92.47266","95.34552","114.17274","105.22896","103.69832","103.32349","144.19414","135.73880","122.25240","186.89029","190.22725","212.22531","244.83006"
"NH","LUACD","5.08265","5.27184","5.58124","5.32577","7.22337","7.48460","7.04982","6.97381","7.59966","10.20663","14.35833","18.00170","17.24767","16.98394","17.63425","17.60897","15.59093","13.57905","14.61505","14.48278","14.59934","16.79556","18.31506","18.95821","19.11146","19.41211","20.08180","17.97710","19.06766","16.74600","17.98947","18.99958","21.73610","26.51492","29.34992","38.39600","46.09045"
"NH","LUACV","1.69342","1.82758","2.07183","1.94889","2.53157","2.18178","2.28291","2.53866","2.97092","4.17517","5.23024","6.28879","5.49463","5.66477","6.27205","5.83697","5.05318","4.97570","5.16435","5.24908","5.44517","5.60414","6.23052","6.56708","6.91940","6.90754","6.93497","6.55819","7.28196","6.46223","6.83797","6.61687","7.48034","8.43600","9.46020","12.31150","14.39858"
"NH","LUICD","5.08265","5.27184","5.58124","5.32577","7.22337","7.48460","7.04982","6.97381","7.59966","10.20663","14.35833","18.00170","17.24767","16.98394","17.63425","17.60897","15.59093","13.57905","14.61505","14.48278","14.59934","16.79556","18.31506","18.95821","19.11146","19.41211","20.08180","17.97710","19.06766","16.74600","17.98947","18.99958","21.73610","26.51492","29.34992","38.39600","46.09045"
"NH","LUICV","0.52746","0.62823","0.71219","0.59314","0.77048","0.99172","1.03769","0.98515","1.15290","1.62022","2.02964","2.44043","2.13225","2.19827","2.43393","2.26509","1.96094","1.93087","2.00408","2.03695","2.11305","2.17474","2.41781","2.54842","2.68514","2.68054","2.69118","2.54497","2.82584","2.50773","2.65354","2.56774","2.90282","3.27367","3.67112","4.77759","5.58751"
"NH","LUTCD","5.08266","5.27183","5.58123","5.32576","7.22338","7.48462","7.04983","6.97381","7.59966","10.20664","14.35833","18.00171","17.24767","16.98394","17.63424","17.60898","15.59095","13.57905","14.61506","14.48278","14.59933","16.79555","18.31504","18.95822","19.11147","19.41210","20.08179","17.97710","19.06766","16.74600","17.98947","18.99957","21.73609","26.51491","29.34991","38.39600","46.09046"
"NH","LUTCV","2.22088","2.45581","2.78402","2.54203","3.30205","3.17350","3.32060","3.52381","4.12382","5.79539","7.25988","8.72922","7.62688","7.86304","8.70598","8.10206","7.01412","6.90657","7.16843","7.28603","7.55822","7.77888","8.64833","9.11550","9.60454","9.58808","9.62615","9.10316","10.10780","8.96996","9.49151","9.18461","10.38316","11.70967","13.13132","17.08909","19.98609"
"NH","MGACD","2.91585","3.06370","3.00572","3.20389","4.37003","4.53686","4.75837","5.04175","5.23404","7.25072","10.10526","11.21613","10.51766","9.52656","9.04283","9.25871","7.31582","7.59566","7.81953","8.60308","9.65981","9.55321","9.49857","9.16476","9.33155","10.00268","10.20207","10.16162","8.83998","9.70409","12.75317","11.81804","10.78226","12.56693","14.57718","17.72403","20.52511"
"NH","MGACV","123.11098","136.72019","141.24315","155.50833","209.56318","221.40674","245.84264","270.99686","287.35137","369.99159","490.46325","538.94325","500.33393","466.27114","472.04857","493.74221","419.52913","464.93704","497.45074","545.27760","591.09182","603.68826","599.35472","596.62776","619.88656","697.74044","735.39853","770.20535","691.16410","783.62320","1048.31023","971.81003","921.38229","1082.12997","1269.41521","1529.88416","1803.12278"
"NH","MGCCD","2.91585","3.06370","3.00572","3.20389","4.37003","4.53686","4.75837","5.04175","5.23404","7.25072","10.10526","11.21613","10.51766","9.52656","9.04283","9.25871","7.31582","7.59566","7.81953","8.60308","9.65981","9.55321","9.49857","9.16476","9.33155","10.00268","10.20207","10.16162","8.83998","9.70409","12.75317","11.81804","10.78226","12.56693","14.57718","17.72403","20.52511"
"NH","MGCCV","0.71053","0.76107","0.77888","0.84807","1.12099","1.24570","1.32534","1.42684","1.58357","2.15046","6.16501","5.35446","4.20201","3.32851","3.19171","6.14794","5.61904","5.15122","5.84154","5.79218","3.74843","2.76994","2.39516","0.50634","0.51941","0.56776","0.58408","0.57380","0.50259","0.55458","0.90337","1.25050","0.63046","0.73141","0.89382","1.53868","13.85958"
"NH","MGICD","2.91585","3.06370","3.00572","3.20389","4.37003","4.53686","4.75837","5.04175","5.23404","7.25072","10.10526","11.21613","10.51766","9.52656","9.04283","9.25871","7.31582","7.59566","7.81953","8.60308","9.65981","9.55321","9.49857","9.16476","9.33155","10.00268","10.20207","10.16162","8.83998","9.70409","12.75317","11.81804","10.78226","12.56693","14.57718","17.72403","20.52511"
"NH","MGICV","0.57930","0.55333","0.58876","0.45671","0.92162","0.72727","0.71900","0.69345","0.61641","0.62850","1.42223","1.04249","1.05766","1.04016","1.45058","2.98970","2.58440","2.56111","2.77614","4.09768","2.78884","2.49812","2.52378","4.36603","4.83947","5.66156","5.74158","6.12799","3.41263","7.65273","10.71203","18.35709","17.85149","22.52459","27.66902","32.30131","38.60086"
"NH","MGTCD","2.91585","3.06370","3.00572","3.20389","4.37003","4.53686","4.75837","5.04175","5.23404","7.25072","10.10526","11.21613","10.51766","9.52656","9.04283","9.25871","7.31582","7.59566","7.81953","8.60308","9.65981","9.55321","9.49857","9.16476","9.33155","10.00268","10.20207","10.16162","8.83998","9.70409","12.75317","11.81804","10.78226","12.56693","14.57718","17.72403","20.52511"
"NH","MGTCV","124.40081","138.03459","142.61079","156.81311","211.60579","223.37971","247.88698","273.11715","289.55135","372.77055","498.05049","545.34020","505.59360","470.63981","476.69086","502.87985","427.73257","472.64937","506.06842","555.16746","597.62909","608.95632","604.27366","601.50013","625.24544","703.96976","741.72419","776.90714","695.07932","791.83051","1059.92563","991.41762","939.86424","1105.38597","1297.97805","1563.72415","1855.58322"
"NH","MSICD","1.11915","1.18498","1.17840","1.36602","2.98550","3.85131","4.54608","4.99276","5.20149","7.39730","7.57221","9.50641","8.59731","7.82039","7.72328","9.17378","4.98985","6.13872","5.03100","6.16272","7.13027","6.11624","5.91408","5.26587","5.00274","5.52901","6.64572","6.10983","4.01760","5.61886","9.06847","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","MSICV","0.11580","0.01232","0.01256","0.01803","0.05050","0.08773","0.88344","1.09748","0.99458","1.30905","1.27049","0.77096","0.61119","0.49834","0.42257","0.50548","0.16272","0.20102","0.19979","0.22516","0.23435","0.36404","0.23078","0.19451","0.20651","0.20942","4.58325","4.62624","3.70294","4.87077","8.37370","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","6.12628","6.10255","4.42484","3.65944","2.38399","4.60918","2.57176","6.47811","4.69384","7.47470","5.54840","10.12468","12.77199"
"NH","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.08370","0.11821","0.11442","0.63346","0.00232","0.00449","0.00263","0.00664","0.00481","0.00867","0.00815","0.10900","0.15002"
"NH","NNCCD","1.42150","1.48048","1.61789","1.68981","1.87037","2.09691","2.62579","3.23115","3.24362","3.46877","4.04686","4.99609","5.94943","6.59120","6.46140","6.12877","6.35698","5.64626","5.52201","6.11316","6.63905","6.30685","6.67909","6.76476","7.07410","6.37085","6.61518","7.54840","7.10251","6.80124","8.05567","10.50173","8.00813","10.82420","12.17622","13.41920","14.70531"
"NH","NNCCV","3.23754","3.77260","4.20835","3.96253","4.53866","5.54593","6.80787","8.35899","9.79209","12.15537","15.59816","20.75872","25.22596","28.84248","25.44342","29.68257","27.95262","25.69395","27.41307","32.03522","33.65694","31.64554","39.26475","41.57539","45.55067","41.73031","47.48571","56.86109","48.61901","49.21629","70.39961","81.64075","74.42010","99.23494","116.44305","134.60771","127.47925"
"NH","NNEID","0.00000","0.45464","0.44909","0.51190","0.60530","1.01000","1.80000","2.01136","0.00000","2.95400","0.00000","3.44100","0.00000","3.86900","3.91400","0.00000","0.00000","2.93087","2.41480","3.01331","0.00000","0.00000","2.05900","2.17200","2.09700","1.82600","2.66200","2.66580","2.83750","2.61020","3.15090","2.38700","3.89499","5.60901","6.34867","8.88497","7.31925"
"NH","NNEIV","0.00000","0.07987","0.05158","0.07758","0.21598","0.17885","0.01291","0.00022","0.00000","0.08815","0.00000","0.45260","0.00000","0.07473","0.25109","0.00000","0.00000","0.04334","0.13168","0.06924","0.00000","0.00000","1.31839","0.29696","2.69444","4.16074","0.00792","1.52267","0.43461","1.51600","2.61828","1.34608","4.45953","167.71558","249.98138","425.67849","315.15815"
"NH","NNICD","0.84408","0.92549","1.00077","1.09781","1.18940","1.44259","2.24437","2.69072","2.75580","3.13606","3.85399","4.53113","5.45500","5.87101","5.08969","5.41435","5.03952","4.21769","3.62930","4.12189","4.29980","4.28004","4.45141","4.63394","4.38367","3.76212","4.70059","4.84760","4.60971","4.56060","5.84320","7.45952","6.94477","9.66484","11.07438","12.00768","12.27888"
"NH","NNICV","0.68287","0.90764","1.03216","1.50408","1.47146","1.57420","2.59724","3.12692","3.28052","3.90847","3.54307","5.05519","5.51776","5.03166","8.43718","4.72058","3.64000","7.22087","7.05435","9.01178","14.07741","14.76441","17.08917","17.64461","19.68045","17.42761","23.36756","28.42956","27.24329","27.04448","52.38098","68.52977","59.28335","72.19943","87.48641","84.28775","74.77606"
"NH","NNISB","809.01000","980.71000","1031.36315","1370.07585","1237.14157","1091.23192","1157.22346","1162.11276","1190.40746","1246.29891","919.32462","1115.65741","1011.50592","857.03484","1657.69950","871.86524","722.29063","1712.04348","1943.72096","2186.32130","3273.96834","3449.59638","3839.04587","3807.68990","4489.49143","4632.38982","4971.19699","5864.66708","5909.97998","5930.02641","8964.43465","9186.88698","8536.40271","7470.31841","7899.89228","7019.48654","6089.81122"
"NH","NNRCD","1.96623","2.03315","2.11898","2.15598","2.35949","2.62160","2.65336","3.62346","3.54622","3.94458","4.57147","5.55374","6.71740","7.32229","6.83391","6.96209","6.88467","6.31681","6.12689","6.71966","7.30868","7.09037","7.48015","7.57966","7.86197","7.08862","7.25697","8.38931","8.03237","7.60430","9.52120","12.00870","9.48554","12.05734","13.55818","14.68368","16.02614"
"NH","NNRCV","7.29418","8.03733","9.04356","9.17021","10.27226","9.89724","10.97427","13.95032","14.09196","15.35721","18.54060","23.54507","29.20491","31.11732","30.27734","31.96960","34.80231","35.01174","35.81148","41.23655","43.11627","39.68526","48.37676","49.24542","51.88527","46.38232","51.45344","58.55359","50.61418","50.44282","72.72148","86.53387","69.58508","90.73343","102.73078","116.60185","109.87637"
"NH","NNRFB","0.00000","0.00000","0.00000","0.00000","16.95938","19.02184","25.49825","17.88724","21.37444","25.79231","18.05128","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","NNTCD","1.65010","1.67117","1.78855","1.81212","1.97015","2.23665","2.58357","3.34724","3.31960","3.63276","4.26775","5.16628","6.24516","6.84768","6.38341","6.43960","6.52563","5.75038","5.49758","6.06143","6.37869","6.12154","6.30289","6.55695","6.36834","5.48444","6.35383","6.91245","6.60638","6.29116","7.56963","9.62555","7.89594","7.95130","8.64136","10.44113","9.69987"
"NH","NNTCV","11.21459","12.79744","14.33565","14.71440","16.49836","17.19622","20.39229","25.43645","27.16457","31.50920","37.68183","49.81158","59.94863","65.06619","64.40903","66.37275","66.39493","67.96990","70.41058","82.35279","90.85062","86.09521","106.04907","108.76238","119.89453","109.81919","122.42905","146.00037","126.91341","128.22408","198.12298","238.05711","207.75287","429.89205","556.64977","761.28480","627.43985"
"NH","NUEGD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.03357","0.84243","0.95159","0.57419","0.51608","0.54025","0.42402","0.47391","0.44484","0.50267","0.41493","0.43860","0.44048","0.42204","0.41366","0.40507","0.42144"
"NH","NUEGV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","44.63149","59.95055","78.40404","54.56392","33.46343","47.56475","43.84339","39.68348","39.14070","45.57542","34.28039","39.83443","42.73824","40.79785","43.89824","39.96913","41.32524"
"NH","NUETD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.03357","0.84243","0.95159","0.57419","0.51608","0.54025","0.42402","0.47391","0.44484","0.50267","0.41493","0.43860","0.44048","0.42204","0.41366","0.40507","0.42144"
"NH","NUETV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","44.63149","59.95055","78.40404","54.56392","33.46343","47.56475","43.84339","39.68348","39.14070","45.57542","34.28039","39.83443","42.73824","40.79785","43.89824","39.96913","41.32524"
"NH","P1TCD","1.40502","1.52840","1.52788","1.54985","2.61353","2.98607","3.07394","3.36311","3.64114","4.67683","7.45392","9.08756","8.27304","7.25464","6.36082","7.44096","6.52420","5.25947","5.56410","5.20865","4.88341","4.87614","4.43912","5.63896","5.88040","5.71866","5.74814","5.39231","4.12471","5.31356","8.01399","8.95066","8.61580","8.02341","8.84309","10.65736","14.02220"
"NH","P1TCV","13.42771","14.41626","14.77258","14.52179","19.92026","19.36878","24.59963","24.57474","27.09034","29.73607","42.91907","47.19218","42.96072","38.08240","55.39452","90.18627","46.51198","48.10545","39.13472","48.67913","52.84116","35.79855","35.65232","31.71403","33.45021","33.25919","100.10482","97.98665","75.11578","85.83925","134.25061","44.68607","47.21194","76.49248","87.70045","123.93930","112.60503"
"NH","PAACD","2.60148","2.76276","2.73884","2.94435","4.04495","4.26597","4.49196","4.78933","5.00553","6.55589","9.61981","10.86296","10.20866","9.44531","8.88022","9.15787","7.20132","7.36378","7.55367","8.32721","9.42813","9.23889","9.22220","8.99468","9.15546","9.72927","10.03972","9.94565","8.57393","9.30483","12.27951","11.34087","10.40905","12.22543","14.22407","17.61103","20.38663"
"NH","PAACV","131.92328","146.21014","150.82393","167.33738","229.00157","241.53991","268.63911","298.50627","318.25500","428.15204","556.35456","609.73133","571.98682","540.11739","556.22508","575.68919","496.03925","550.87410","583.84171","637.05127","687.90585","686.22959","679.31756","677.18444","701.60250","785.65813","832.80294","868.69862","823.15012","927.74513","1248.99994","1155.24373","1181.43456","1295.79015","1552.94406","1837.65907","2129.96328"
"NH","PACCD","1.13863","1.18545","1.19375","1.40025","2.39857","2.53527","2.75636","3.07096","3.35248","4.63347","5.94767","6.77401","6.09148","6.08946","6.02593","7.21647","4.28773","4.81885","4.58030","5.05695","5.45960","4.96994","5.03127","4.79268","4.74017","4.69266","5.54559","5.39088","4.59784","4.96227","7.52113","7.14528","6.70710","8.10967","8.43456","10.63647","14.40973"
"NH","PACCV","5.47431","6.07173","6.40777","7.39146","11.46951","11.72226","15.35399","16.31031","17.79061","15.79759","56.28341","46.94991","50.00003","31.26970","37.82094","40.16676","45.67132","70.34410","57.83575","64.17713","75.17101","65.11875","54.70023","50.46353","58.58795","50.12450","66.34562","65.27983","48.10901","52.80495","100.45005","87.31870","74.93351","115.08425","147.97130","197.85741","164.59212"
"NH","PAEID","0.34666","0.34988","0.42159","0.61692","1.92599","1.84348","1.74551","2.05929","1.93055","2.69312","3.81218","4.67090","4.14227","4.19639","4.30895","3.64360","1.92306","2.59250","1.88546","2.28422","2.27994","1.79871","1.87038","1.83544","2.01441","2.35003","2.53249","2.63860","1.87592","2.14335","3.38348","3.39344","3.73607","3.73169","4.14184","5.94844","9.97532"
"NH","PAEIV","5.90186","6.11772","6.43682","8.21677","23.41869","26.70316","33.73136","36.75278","42.54652","73.03973","104.61419","117.51826","67.98121","70.65581","92.31891","54.07533","55.21530","58.25553","57.67458","73.67872","57.61260","30.59019","27.26004","26.96073","31.22492","26.81950","24.00493","30.56449","27.95192","35.85817","16.62508","17.69562","26.99120","82.51230","84.81997","82.14549","41.44998"
