"State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006"
"ID","CLACB","86.09638","28.38506","26.89243","22.82179","31.16963","23.36423","18.30694","10.09773","9.45961","5.49368","5.75304","6.70323","6.16975","4.04616","3.64371","1.48991","0.87628","0.47185","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","CLACP","3.81910","1.26091","1.19514","1.01564","1.38907","1.04562","0.82470","0.45812","0.42958","0.25260","0.27332","0.32296","0.29876","0.19553","0.17738","0.07474","0.04605","0.02497","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","CLCCB","4815.27976","4429.89019","4624.14975","4382.46766","4103.17048","3730.32240","3734.16482","3948.37749","3165.73632","2891.87815","1903.62928","3572.81517","2533.57711","3135.28422","2919.75855","2990.94015","3169.97237","3457.89993","3424.48288","2404.49376","1989.96399","1477.89532","1301.57193","1530.15602","1517.81192","830.15665","651.21559","408.95456","1339.95865","1377.76861","1089.16533","1261.67690","934.95098","788.83547","766.70852","733.39518","537.70962","608.88522","1009.77106","1017.39091","382.97395","376.25527","359.74389","255.18857","112.34269","245.13268","239.24461"
"ID","CLCCP","193.91898","178.54721","186.43119","176.83455","165.69596","151.01725","151.75633","161.13130","129.26290","118.93822","79.79078","150.95692","107.35660","132.70213","125.57707","131.97494","148.75013","159.82292","170.45539","125.57736","89.27000","68.05124","60.06234","69.17210","68.28111","36.35911","28.49000","18.11348","59.33694","63.81699","48.45520","55.89284","41.68224","35.16488","34.10880","33.77079","24.75089","26.84311","51.20800","48.33312","17.36056","16.83633","16.29731","11.79053","6.09088","11.51791","11.10409"
"ID","CLEIB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","CLEIP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","CLICB","5014.33701","6270.44655","6722.74317","6132.02504","8433.29688","7164.29482","6164.74694","4208.75799","4347.55679","3274.87232","3603.06811","5144.50564","6079.86083","5655.47624","7064.15493","9141.26719","10696.42670","7298.42749","6976.35509","8850.37988","7091.41557","7998.34977","8790.33615","7644.00535","7146.40668","7805.23534","7770.80511","8327.99022","7992.50076","8013.36716","8724.10252","10732.79667","8479.53325","8820.30908","8760.67201","8103.00642","6700.44107","5725.78357","7648.10954","6819.59629","13302.18397","10972.15309","9785.33489","9925.68441","12210.87814","11019.38891","7952.28202"
"ID","CLICP","222.42811","278.54328","298.76880","272.89406","375.82860","320.62384","277.71257","190.94560","197.43135","150.57895","171.17754","247.86109","294.40743","273.29974","343.89105","458.56401","562.11482","386.22476","379.11141","471.11948","401.00676","452.40149","502.45767","433.97328","406.08552","439.44364","428.73100","470.23800","447.53400","452.45500","488.52000","604.46300","483.77100","485.56000","493.73701","425.69500","368.84820","330.35908","421.15790","375.53422","603.00018","533.62169","468.80235","489.51110","600.05819","535.59076","390.61295"
"ID","CLKCB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","CLKCP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","CLOCB","5014.33701","6270.44655","6722.74317","6132.02504","8433.29688","7164.29482","6164.74694","4208.75799","4347.55679","3274.87232","3603.06811","5144.50564","6079.86083","5655.47624","7064.15493","9141.26719","10696.42670","7298.42749","6976.35509","8850.37988","7091.41557","7998.34977","8790.33615","7644.00535","7146.40668","7805.23534","7770.80511","8327.99022","7992.50076","8013.36716","8724.10252","10732.79667","8479.53325","8820.30908","8760.67201","8103.00642","6700.44107","5725.78357","7648.10954","6819.59629","13302.18397","10972.15309","9785.33489","9925.68441","12210.87814","11019.38891","7952.28202"
"ID","CLOCP","222.42811","278.54328","298.76880","272.89406","375.82860","320.62384","277.71257","190.94560","197.43135","150.57895","171.17754","247.86109","294.40743","273.29974","343.89105","458.56401","562.11482","386.22476","379.11141","471.11948","401.00676","452.40149","502.45767","433.97328","406.08552","439.44364","428.73100","470.23800","447.53400","452.45500","488.52000","604.46300","483.77100","485.56000","493.73701","425.69500","368.84820","330.35908","421.15790","375.53422","603.00018","533.62169","468.80235","489.51110","600.05819","535.59076","390.61295"
"ID","CLRCB","6929.30522","6374.72028","6654.26404","6051.97933","5666.28328","4944.84604","4949.93947","5233.89590","4029.11875","3680.57204","2422.80110","3432.70499","1911.29520","1841.35736","1374.00398","1281.83152","1294.77733","1344.73891","1022.89735","601.12344","528.97777","324.41611","266.58691","291.45833","356.03003","234.14667","194.51894","122.15526","377.93705","366.24229","272.29133","276.95347","205.23314","173.15901","135.30150","109.58779","73.32401","75.25553","124.80319","138.73512","47.33392","46.50358","49.05597","38.13155","12.48262","21.31594","20.80381"
"ID","CLRCP","279.05415","256.93380","268.27902","244.20010","228.81824","200.18566","201.16537","213.59266","164.51641","151.37591","101.55191","145.03705","80.98832","77.93617","59.09509","56.56069","60.75709","62.15336","50.91524","31.39434","23.73000","14.93808","12.30192","13.17564","16.01656","10.25513","8.51000","5.41052","16.73606","16.96401","12.11380","12.26916","9.14976","7.71912","6.01920","5.04621","3.37512","3.31769","6.32908","6.59088","2.14569","2.08090","2.22236","1.76180","0.67677","1.00156","0.96557"
"ID","CLTCB","16845.01837","17103.44208","18028.04939","16589.29382","18233.92027","15862.82749","14867.15817","13401.12911","11551.87147","9852.81619","7935.25153","12156.72903","10530.90289","10636.16398","11361.56117","13415.52877","15162.05268","12101.53818","11423.73532","11855.99708","9610.35733","9800.66120","10358.49499","9465.61970","9020.24863","8869.53866","8616.53964","8859.10004","9710.39646","9757.37806","10085.55918","12271.42704","9619.71737","9782.30356","9662.68203","8945.98939","7311.47470","6409.92432","8782.68379","7975.72232","13732.49184","11394.91194","10194.13475","10219.00453","12335.70345","11285.83753","8212.33044"
"ID","CLTCP","699.22034","715.28520","754.67415","694.94435","771.73187","672.87237","631.45897","566.12768","491.64024","421.14568","352.79355","544.17802","483.05111","484.13357","528.74059","647.17438","771.66809","608.22601","600.48204","628.09118","514.00676","535.39081","574.82193","516.32102","490.38319","486.05788","465.73100","493.76200","523.60700","533.23600","549.08900","672.62500","534.60300","528.44400","533.86501","464.51200","396.97421","360.51988","478.69498","430.45822","622.50643","552.53892","487.32202","503.06343","606.82584","548.11023","402.68261"
"ID","COICB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","COICP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","DFACB","3772.96766","2437.05028","3640.64265","2745.87454","2980.38443","6283.58192","8420.22885","6858.17087","5604.41441","7205.69975","7356.10125","7930.81620","9032.62764","10719.45992","13094.35378","13433.98681","12649.96756","15849.99165","16546.77448","20343.02904","16016.79478","11773.39767","13398.93213","12490.64227","14865.26265","16432.04301","16207.53336","17447.60182","17403.98900","18459.56544","20053.91023","20201.12819","20567.86577","24947.06494","25046.81015","26040.06532","29172.10509","31109.05144","29060.77611","31944.01929","33779.04021","34055.90304","33946.76596","33208.31970","36039.14720","38259.01055","40277.66354"
"ID","DFACP","647.71977","418.37773","625.00303","471.39477","511.65398","1078.72651","1445.53285","1177.36839","962.13123","1237.03000","1262.85000","1361.51351","1550.66569","1840.25063","2247.95773","2306.26383","2171.66825","2721.02861","2840.64798","3492.36550","2749.66434","2021.18415","2300.24586","2144.31627","2551.97642","2820.95159","2782.40916","2995.29645","2987.80927","3169.02411","3442.73137","3468.00484","3530.96408","4282.75793","4299.88157","4470.39748","5008.08671","5340.60969","4988.97444","5483.95181","5798.97686","5846.50696","5827.77098","5700.99909","6186.97806","6568.07048","6914.62035"
"ID","DFCCB","1354.11352","1423.64806","1335.38608","1355.44337","1503.59991","1446.39177","1239.74279","2712.81143","2966.26428","1839.67113","1710.03488","1713.70760","1704.61309","1779.85030","1800.60210","1985.46453","1928.73183","1972.99967","2206.12654","1829.45169","1269.87377","708.96075","2729.73474","2314.54884","1958.98938","1909.27726","1538.42590","2193.89882","2285.26045","1912.34931","2004.16511","2036.01714","1995.71694","1732.61788","2167.19049","2282.35319","2647.80489","2045.07525","2400.19102","2998.83064","2516.76698","2164.71242","1913.17890","1728.89635","2334.12952","1956.86471","1664.18037"
"ID","DFCCP","232.46584","244.40310","229.25083","232.69414","258.12874","248.30760","212.83138","465.71870","509.22992","315.82337","293.56822","294.19873","292.63744","305.55370","309.11624","340.85228","331.11276","338.71239","378.73417","314.06896","218.00408","121.71000","468.62399","397.34744","336.30719","327.77292","264.10745","376.63499","392.31939","328.30031","344.06268","349.53084","342.61235","297.44513","372.04987","391.82029","454.55878","351.08588","412.04996","514.82071","432.06300","371.62445","328.44273","296.80624","400.70893","335.94244","285.69620"
"ID","DFICB","14731.94325","15730.02199","15822.94810","15932.35645","17532.19189","16123.95771","14906.90825","25174.69895","28069.16102","19554.52564","18676.73851","18708.67425","19072.83152","20171.77474","20990.79257","22923.21273","23441.39855","24131.23397","24877.80447","17797.19013","12868.44414","12801.97192","8375.05854","12279.21254","10393.15123","9135.72910","11513.66960","12436.01484","13019.05528","14679.81509","16051.06838","17576.91898","11838.58874","11712.00130","12381.55179","13191.45827","12635.06820","13696.40778","11875.94138","14273.36389","14062.66316","14769.07530","13900.50442","12099.28703","14796.56790","17312.30659","13953.65358"
"ID","DFICP","2529.08897","2700.43296","2716.38594","2735.16849","3009.81835","2768.06141","2559.12588","4321.83673","4818.74009","3357.00011","3206.30704","3211.78957","3274.30584","3462.96562","3603.56954","3935.31549","4024.27443","4142.70111","4270.86772","3055.31161","2209.17496","2197.76342","1437.77829","2108.01932","1784.23197","1568.36551","1976.59564","2134.93817","2235.03095","2520.13993","2755.54822","3017.49682","2032.37575","2010.64400","2125.58829","2264.62803","2169.11042","2351.31464","2038.78822","2450.36290","2414.19110","2535.46357","2386.35269","2077.13082","2540.18333","2972.06980","2395.47701"
"ID","DFRCB","3860.95044","4059.21247","3807.55336","3864.74222","4287.17728","4124.06103","3534.84789","7734.97230","8457.63613","5245.40883","4875.78031","4886.25220","4860.32117","5074.84322","5134.01235","5661.10605","5499.34545","5625.56528","6290.27421","5216.00947","2826.49318","2463.92922","1608.80110","3418.48280","2893.34227","3312.21995","3421.15286","2984.42669","3259.80858","3063.97988","3117.88251","3302.48433","2744.84136","3164.62435","2573.42366","2562.76083","2275.22630","2531.15146","2169.29699","2769.76403","2307.15610","2128.96585","2041.43905","1826.05292","2412.94340","1876.27211","2175.41120"
"ID","DFRCP","662.82411","696.86051","653.65723","663.47506","735.99610","707.99331","606.84084","1327.89224","1451.95470","900.49937","837.04383","838.84158","834.38990","871.21772","881.37551","971.86370","944.09364","965.76228","1079.87540","895.45227","485.23488","422.99214","276.18903","586.86400","496.71112","568.62145","587.32238","512.34793","559.62379","526.00513","535.25880","566.95010","471.21740","543.28315","441.78947","439.95894","390.59679","434.53244","372.41150","475.49597","396.07830","365.48770","350.46164","313.48548","414.23921","322.10680","373.46115"
"ID","DFTCB","23720.76707","23650.78325","24608.09712","23899.52333","26304.48356","27979.54771","28105.57228","42482.80880","45102.72999","33848.53823","32622.23733","33249.07315","34674.22627","37753.12788","41061.65420","44035.45230","43534.52432","47587.65432","49948.12420","45192.18686","32983.62132","27750.49636","26115.00796","30504.51163","30116.10453","30797.48840","32685.24367","35063.07805","35973.48396","38138.86410","41236.25886","43121.74454","37153.27469","41557.63075","42169.44792","44080.38891","46733.10533","49382.79851","45509.31023","51987.70788","52696.17858","53159.08794","51802.61646","48863.77925","55584.27340","59404.54139","58072.63877"
"ID","DFTCP","4072.23469","4060.22030","4224.56604","4102.92246","4515.79117","4803.35583","4824.99094","7293.18606","7742.95794","5810.90785","5600.38409","5707.99540","5952.65687","6481.22367","7049.21102","7559.73431","7473.73809","8169.55439","8574.78528","7758.31533","5662.42426","4764.03372","4483.26318","5236.82604","5170.14671","5287.12248","5611.20062","6019.41253","6175.70540","6547.44448","7079.18607","7402.87460","6378.24458","7134.35721","7239.39021","7567.44873","8022.85070","8477.73365","7812.75712","8924.92839","9046.55426","9126.02368","8893.15304","8388.63163","9542.36453","10198.20453","9969.55172"
"ID","DKEIB","0.79220","0.85045","1.56693","1.10675","1.13005","1.55528","3.84450","2.15525","5.25415","3.23288","3.58238","9.62290","3.83285","7.19970","41.89340","31.68218","15.08093","7.86375","27.14450","6.50653","2.01545","2.23680","2.48145","1.62518","5.35900","8.21908","4.46195","1.13588","5.37065","23.15438","9.23263","5.19590","6.26188","1.32228","0.47183","3.75130","2.90085","1.11258","3.10473","1.73003","30.55213","40.43133","0.72813","1.22325","1.48538","0.08743","1.73008"
"ID","DKEIP","0.13600","0.14600","0.26900","0.19000","0.19400","0.26700","0.66000","0.37000","0.90200","0.55500","0.61500","1.65200","0.65800","1.23600","7.19200","5.43900","2.58900","1.35000","4.66000","1.11700","0.34600","0.38400","0.42600","0.27900","0.92000","1.41100","0.76600","0.19500","0.92200","3.97500","1.58500","0.89200","1.07500","0.22700","0.08100","0.64400","0.49800","0.19100","0.53300","0.29700","5.24500","6.94100","0.12500","0.21000","0.25500","0.01501","0.29701"
"ID","ELEXB","0.00000","0.00000","0.00000","0.00000","2.16491","1.88957","2.08405","2.37680","2.54058","3.18135","3.47512","3.93984","4.21518","4.46187","4.34211","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.34120","0.23884","76.22067","2.94114","15.29941","1.79130","0.00000","0.00000","0.00000","0.00000"
"ID","ELEXP","0.00000","0.00000","0.00000","0.00000","0.63450","0.55380","0.61080","0.69660","0.74460","0.93240","1.01850","1.15470","1.23540","1.30770","1.27260","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.10000","0.07000","22.33900","0.86200","4.48400","0.52500","0.00000","0.00000","0.00000","0.00000"
"ID","ELIMB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","189.76520","0.00000","140.34238","342.29866","96.89056","362.99586","492.42325","897.46177","0.00000","229.67878","9.54678","581.27173","579.40196","506.48752","293.54118","432.47441","15.93063","2.13591","6.62952","111.84877","304.05014","136.09786"
"ID","ELIMP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","55.61700","0.00000","41.13200","100.32200","28.39700","106.38800","144.32100","263.03100","0.00000","67.31500","2.79800","170.36100","169.81300","148.44300","86.03200","126.75100","4.66900","0.62600","1.94300","32.78100","89.11200","39.88800"
"ID","ELISB","-287.28088","12890.90088","11382.68695","15893.14712","18254.27805","16220.95211","21910.62060","30809.43403","43842.57045","52395.59869","48206.08998","49494.46260","56749.88656","52098.16842","49670.02374","38405.84967","45760.05729","85447.83167","49194.40112","66547.54317","60686.23982","90174.12208","64249.03629","46879.43584","43127.31623","71140.75567","48542.66757","92758.54737","119000.02738","103394.33608","107096.68790","109804.74826","141670.41538","108006.70887","137346.81435","104306.36649","103987.83915","95945.52510","110620.30233","114050.59792","140317.34535","146206.00573","134915.76245","135528.65772","140487.35548","138745.84896","120903.55571"
"ID","ELNIB","0.00000","0.00000","0.00000","0.00000","-2.16491","-1.88957","-2.08405","-2.37680","-2.54058","-3.18135","-3.47512","-3.93984","-4.21518","-4.46187","-4.34211","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","189.76520","0.00000","140.34238","342.29866","96.89056","362.99586","492.42325","897.46177","0.00000","229.67878","9.54678","581.27173","579.06076","506.24868","217.32051","429.53327","0.63122","0.34461","6.62952","111.84877","304.05014","136.09786"
"ID","ELNIP","0.00000","0.00000","0.00000","0.00000","-0.63450","-0.55380","-0.61080","-0.69660","-0.74460","-0.93240","-1.01850","-1.15470","-1.23540","-1.30770","-1.27260","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","55.61700","0.00000","41.13200","100.32200","28.39700","106.38800","144.32100","263.03100","0.00000","67.31500","2.79800","170.36100","169.71300","148.37300","63.69300","125.88900","0.18500","0.10100","1.94300","32.78100","89.11200","39.88800"
"ID","ENACB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","19.67051","69.06882","59.69858","132.28658","159.50602","197.52005","360.10012","617.78362","560.96296","617.59011","389.28982","62.89231","55.58449","36.40746","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","ENACP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","5.55821","19.51648","16.86877","37.37965","45.07093","55.81239","101.75194","174.56446","158.50889","174.50978","109.99995","17.77121","15.70627","10.28750","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","ENCCB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.26454","0.81949","1.60529","1.76968","2.10599","2.73572","12.99478","20.49690","7.59491","19.68027","10.80977","0.19178","0.16800","0.10670","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","ENCCP","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.07475","0.23156","0.45360","0.50005","0.59508","0.77302","3.67188","5.79172","2.14606","5.56097","3.05447","0.05419","0.04747","0.03015","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"ID","ENICB","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.78877","2.06324","2.69077","6.74268","7.58379","8.41376","14.09640","24.90709","18.05032","25.07254","13.43443","1.71783","1.68120","1.11316","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
