Header:
Instrument	ASRC_U111
Source	Sun
Location	TMTF
Environment	Outdoors
Year	2004
Day	204
Date	2004JUL22
Operation	Discrete
Measurement_purpose	Irradiance
Number_of_scans	1
Number_of_columns	4
Number_of_rows	701
Start_time	14.49984	[UTC]
Stop_time	14.78262	[UTC]
Start_wavelength	290.00	[nm]
Stop_wavelength	360.00	[nm]
Increment_wavelength	0.10	[nm]
Dark_signal	0.54189	[p_s^-1]
ForeOptic_temperature	27.94	[ns]
Front_temperature	27.94	[ns]
Back_temperature	23.06	[ns]
Inside_temperature	22.61	[ns]
Shelter_temperature	17.47	[ns]
PSUnit_temperature	21.26	[ns]
AirCond_temperature	19.66	[ns]
Outside_temperature	24.55	[ns]
Comments	none
Formatted_file	2004204f05.u11
Responsivity_file	03352Rsm.u11
Analysis_program	Calc_Irrad.c
Labels:
Wavelength	Irradiance	dE(R)/E	dE(S)/E
[nm]	[mW_m^-2_nm^-1]
Data:
323.920	113.54089	0.0004	0.0000
324.020	179.47548	0.0003	0.0000
324.120	171.06827	0.0003	0.0000
324.220	152.01141	0.0003	0.0000
324.320	154.02986	0.0003	0.0000
324.420	150.18195	0.0003	0.0000
324.520	173.93842	0.0003	0.0000
324.620	188.62306	0.0003	0.0000
324.720	124.58219	0.0003	0.0000
324.820	122.63331	0.0004	0.0000
324.920	134.38602	0.0003	0.0000
325.020	140.83403	0.0003	0.0000
325.120	140.48193	0.0003	0.0000
325.220	160.22920	0.0003	0.0000
325.320	165.88411	0.0003	0.0000
325.420	137.33623	0.0003	0.0000
325.520	213.05878	0.0003	0.0000
325.620	200.72739	0.0003	0.0000
325.720	184.82715	0.0003	0.0000
325.819	205.99382	0.0003	0.0000
325.919	231.67403	0.0003	0.0000
326.019	216.53172	0.0003	0.0000
326.119	211.01094	0.0003	0.0000
326.219	219.10799	0.0003	0.0000
326.319	220.39946	0.0003	0.0000
326.419	185.16884	0.0003	0.0000
326.519	177.30006	0.0003	0.0000
326.619	237.25684	0.0003	0.0000
326.719	230.40866	0.0003	0.0000
326.819	233.04980	0.0003	0.0000
326.919	220.89688	0.0003	0.0000
327.019	215.86705	0.0003	0.0000
327.119	171.39273	0.0003	0.0000
327.219	193.06126	0.0003	0.0000
327.319	229.02486	0.0003	0.0000
327.419	195.56393	0.0003	0.0000
327.519	238.03366	0.0003	0.0000
327.619	194.20425	0.0003	0.0000
327.719	186.47411	0.0003	0.0000
327.819	197.59714	0.0003	0.0000
327.919	169.95284	0.0003	0.0000
328.019	187.19914	0.0003	0.0000
328.119	200.24237	0.0003	0.0000
328.219	179.50061	0.0003	0.0000
328.319	191.84930	0.0003	0.0000
328.419	221.52084	0.0003	0.0000
328.519	194.55403	0.0003	0.0000
328.619	176.01862	0.0003	0.0000
328.719	152.16586	0.0003	0.0000
328.819	192.62840	0.0003	0.0000
328.919	229.45755	0.0003	0.0000
329.019	263.22934	0.0002	0.0000
329.119	240.43785	0.0003	0.0000
329.219	231.35876	0.0003	0.0000
329.319	264.27917	0.0002	0.0000
329.419	278.94855	0.0002	0.0000
329.519	236.74138	0.0003	0.0000
329.619	258.65024	0.0002	0.0000
329.719	272.79712	0.0002	0.0000
329.819	236.83708	0.0003	0.0000
329.919	256.46259	0.0002	0.0000
330.019	311.74847	0.0002	0.0000
330.119	283.32452	0.0002	0.0000
330.219	202.64244	0.0003	0.0000
330.319	215.20012	0.0003	0.0000
330.419	237.17783	0.0003	0.0000
330.519	212.36375	0.0003	0.0000
330.619	149.78223	0.0003	0.0000
330.719	196.10072	0.0003	0.0000
330.819	231.01256	0.0003	0.0000
330.919	238.67389	0.0003	0.0000
331.018	214.50478	0.0003	0.0000
331.118	240.99184	0.0003	0.0000
331.218	203.78162	0.0003	0.0000
331.318	226.75146	0.0003	0.0000
331.418	187.04807	0.0003	0.0000
331.518	196.21825	0.0003	0.0000
331.618	243.78247	0.0003	0.0000
331.718	234.33612	0.0003	0.0000
331.818	254.50598	0.0002	0.0000
331.918	245.22017	0.0003	0.0000
332.018	226.35559	0.0003	0.0000
332.118	253.46584	0.0002	0.0000
332.218	197.31290	0.0003	0.0000
332.318	181.54066	0.0003	0.0000
332.418	214.34192	0.0003	0.0000
332.518	263.22726	0.0002	0.0000
332.618	270.25464	0.0002	0.0000
332.718	222.72632	0.0003	0.0000
332.818	236.57848	0.0003	0.0000
332.918	190.79495	0.0003	0.0000
333.018	211.37662	0.0003	0.0000
333.118	268.21512	0.0002	0.0000
333.218	215.54053	0.0003	0.0000
333.318	267.68201	0.0002	0.0000
333.418	223.47650	0.0003	0.0000
333.518	188.54660	0.0003	0.0000
333.618	154.66344	0.0003	0.0000
333.718	189.99223	0.0003	0.0000
333.818	226.08572	0.0003	0.0000
333.918	231.26382	0.0003	0.0000
334.018	207.08368	0.0003	0.0000
334.118	251.74519	0.0002	0.0000
334.218	181.96300	0.0003	0.0000
334.318	256.92050	0.0002	0.0000
334.418	262.22131	0.0002	0.0000
334.518	257.70920	0.0002	0.0000
334.618	259.60886	0.0002	0.0000
334.718	257.94061	0.0002	0.0000
334.818	247.52879	0.0002	0.0000
334.918	135.16455	0.0003	0.0000
335.018	211.11397	0.0003	0.0000
335.118	278.20633	0.0002	0.0000
335.218	270.12103	0.0002	0.0000
335.318	258.96484	0.0002	0.0000
335.418	245.20924	0.0003	0.0000
335.518	292.19879	0.0002	0.0000
335.617	275.66528	0.0002	0.0000
335.717	282.67886	0.0002	0.0000
335.817	224.92235	0.0003	0.0000
335.917	146.00835	0.0003	0.0000
336.017	123.69101	0.0004	0.0000
336.117	102.09119	0.0004	0.0000
336.217	171.44397	0.0003	0.0000
336.317	243.25522	0.0003	0.0000
336.417	250.47769	0.0002	0.0000
336.517	280.91235	0.0002	0.0000
336.617	227.73874	0.0003	0.0000
336.717	195.42923	0.0003	0.0000
336.817	191.32564	0.0003	0.0000
336.917	149.49872	0.0003	0.0000
337.017	181.86032	0.0003	0.0000
337.117	181.33472	0.0003	0.0000
337.217	143.32304	0.0003	0.0000
337.317	197.23384	0.0003	0.0000
337.417	196.49997	0.0003	0.0000
337.517	271.17004	0.0002	0.0000
337.617	271.81097	0.0002	0.0000
337.717	280.50812	0.0002	0.0000
337.817	250.36998	0.0002	0.0000
337.917	200.50407	0.0003	0.0000
338.017	134.08926	0.0003	0.0000
338.117	206.79951	0.0003	0.0000
338.217	252.69823	0.0002	0.0000
338.317	233.52466	0.0003	0.0000
338.417	229.05734	0.0003	0.0000
338.517	254.57205	0.0002	0.0000
338.617	286.62537	0.0002	0.0000
338.717	263.99106	0.0002	0.0000
338.817	195.88695	0.0003	0.0000
338.917	275.73947	0.0002	0.0000
339.017	297.13788	0.0002	0.0000
339.117	220.77576	0.0003	0.0000
339.217	203.40251	0.0003	0.0000
339.317	166.06905	0.0003	0.0000
339.417	219.18758	0.0003	0.0000
339.517	257.61798	0.0002	0.0000
339.616	250.53786	0.0002	0.0000
339.716	275.97324	0.0002	0.0000
339.816	291.08932	0.0002	0.0000
339.916	259.51337	0.0002	0.0000
340.016	342.36752	0.0002	0.0000
340.116	287.56406	0.0002	0.0000
340.216	254.48035	0.0002	0.0000
340.316	266.58975	0.0002	0.0000
340.416	256.69293	0.0002	0.0000
340.516	238.70467	0.0003	0.0000
340.616	280.70615	0.0002	0.0000
340.716	198.27376	0.0003	0.0000
340.816	261.07822	0.0002	0.0000
340.916	222.86894	0.0003	0.0000
341.016	248.41812	0.0003	0.0000
341.116	283.98550	0.0002	0.0000
341.216	273.46301	0.0002	0.0000
341.316	200.80489	0.0003	0.0000
341.416	177.87427	0.0003	0.0000
341.516	183.81516	0.0003	0.0000
341.616	271.80289	0.0002	0.0000
341.716	239.80721	0.0003	0.0000
341.816	249.62477	0.0003	0.0000
341.916	301.37460	0.0002	0.0000
342.016	311.80402	0.0002	0.0000
342.116	276.04932	0.0002	0.0000
342.216	259.67148	0.0002	0.0000
342.316	220.49710	0.0003	0.0000
342.416	215.96815	0.0003	0.0000
342.516	296.66724	0.0002	0.0000
342.616	267.19717	0.0002	0.0000
342.716	221.22159	0.0003	0.0000
342.816	244.39369	0.0003	0.0000
342.916	320.14703	0.0002	0.0000
343.016	325.60632	0.0002	0.0000
343.116	294.44641	0.0002	0.0000
343.215	259.76712	0.0002	0.0000
343.315	189.68961	0.0003	0.0000
343.415	256.56332	0.0002	0.0000
343.515	325.29059	0.0002	0.0000
343.615	275.94290	0.0002	0.0000
343.715	222.67822	0.0003	0.0000
343.815	243.64989	0.0003	0.0000
343.915	255.09016	0.0002	0.0000
344.015	145.92885	0.0003	0.0000
344.115	110.69579	0.0004	0.0000
344.215	165.61356	0.0003	0.0000
344.315	168.83424	0.0003	0.0000
344.415	167.35414	0.0003	0.0000
344.515	239.18628	0.0003	0.0000
344.615	178.46951	0.0003	0.0000
344.715	232.05553	0.0003	0.0000
344.815	267.18875	0.0002	0.0000
