Georgetown.TX, United.States  ID: 773   Lat:  30.67  Lon:  -97.67  Alt:  239
Meteor-3 TOMS V.8 Overpass - Generated: 050328                                  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
49513.9 1994 161 78564  13  30.43  -97.37  39  99 45.01 292.3  74.1   0.10   -4
49514.9 1994 162 77500  17  30.55  -97.37  32  99 41.13 307.5   9.4   0.93  -12
49515.9 1994 163 76435  22  30.68  -97.98  30  97 36.73 312.5  20.9  -0.56   -6
49516.9 1994 164 75371  25  30.62  -97.46  21  98 33.29 279.0  76.4   0.35  -27
49517.9 1994 165 74307  28  30.54  -97.35  34  99 29.52 292.9  78.0  -0.62    0
49518.8 1994 166 73251  31  30.88  -98.06  44  97 25.16 306.8  20.6  -0.78    4
49519.9 1994 167 78819   3  30.81  -97.34  35  99 45.54 293.8  18.6   0.60   -4
49520.9 1994 168 77747   5  30.84  -97.91  30  97 41.16 290.0  19.5   0.51    0
49521.9 1994 169 76674   7  30.63  -97.67   4  98 37.47 301.4  18.1  -0.34   -5
49522.9 1994 170 75610  10  30.87  -97.76  24  98 33.55 318.2  20.9   0.21   -9
49523.9 1994 171 74538  13  30.54  -97.41  29  98 29.94 316.8  18.3   0.14  -10
49524.9 1994 172 73474  17  30.65  -97.41  25  98 26.13 323.8  18.9  -0.14  -12
49525.8 1994 173 72409  21  30.66  -97.33  33  99 22.41 338.1  24.7  -0.10   -1
49526.8 1994 174 71345  25  30.66  -97.51  15  98 18.56 319.5  15.1  -0.31  -12
49527.8 1994 175 70280  28  30.58  -97.39  29  99 15.04 295.5   8.5  -0.50   -6
49528.8 1994 176 69216  31  30.48  -98.08  45  97 11.16 301.1   5.0  -0.62    6
49529.9 1994 177 74784   3  30.43  -97.51  31  98 30.48 284.1   8.0  -0.02   -3
49530.9 1994 178 73720   5  30.87  -97.97  36  97 26.34 279.3   5.4   0.10    0
49531.8 1994 179 72648   7  30.66  -97.73   6  98 22.71 278.5   6.1  -0.06   -7
49532.8 1994 180 71584  10  30.90  -97.82  29  98 19.03 277.9  35.8   0.47  -11
49533.8 1994 181 70511  13  30.57  -97.47  22  98 15.61 281.1  14.3   0.04   -6
49534.8 1994 182 69447  17  30.74  -97.45  22  98 12.40 292.9   2.6   0.77   -8
49535.8 1994 183 68383  21  30.79  -97.37  32  99  9.73 296.2  22.3  -0.34    0
49536.8 1994 184 67319  25  30.80  -97.53  20  98  8.06 296.9   4.3   0.17   -8
49537.8 1994 185 66254  28  30.73  -97.41  26  98  8.17 301.9  11.1   0.32  -12
