UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,9,2006,72,1650356,741980,908376,644533,772706,61757,90360,4437,5349,25303,32874,823,903,5127,6184,648878,777809,62809,91840,7691,9214,26746,34651,1410,1601,690205,842142,595861,710623,60059,88014,3841,4587,25033,32525,739,772,4672,5621,599811,715235,60914,89244,6896,8206,26345,34152,1277,1400,51775,66234,48672,62083,1698,2346,596,762,270,349,84,131,455,563,49067,62574,1895,2596,795,1008,401,499,133,201
N,9,2006,73,1589230,706411,882819,616138,752492,56860,86158,4133,5160,23758,32286,713,817,4809,5906,620168,757349,57858,87576,7097,8796,25169,33956,1311,1573,659419,820741,571965,694278,55301,83915,3574,4451,23531,31983,621,724,4427,5390,575659,698678,56145,85111,6371,7850,24846,33543,1169,1424,46992,62078,44173,58214,1559,2243,559,709,227,303,92,93,382,516,44509,58671,1713,2465,726,946,323,413,142,149
N,9,2006,74,1570425,691918,878507,606911,754432,53790,82337,3931,4842,22167,30335,673,789,4446,5772,610617,759216,54756,83752,6699,8468,23448,31888,1206,1457,646239,817819,563815,697459,52371,80209,3413,4176,21949,30019,590,680,4101,5276,567215,701820,53194,81388,6009,7594,23153,31453,1092,1289,45679,60688,43096,56973,1419,2128,518,666,218,316,83,109,345,496,43402,57396,1562,2364,690,874,295,435,114,168
N,9,2006,75,1512052,659801,852251,585378,739450,46238,73965,3458,4340,20069,28501,598,737,4060,5258,588781,743809,47124,75219,5975,7567,21261,30022,1118,1358,616640,794833,544613,685326,44921,72073,2971,3748,19898,28219,521,633,3716,4834,547711,689320,45663,73159,5332,6774,21000,29615,1000,1208,43161,57418,40765,54124,1317,1892,487,592,171,282,77,104,344,424,41070,54489,1461,2060,643,793,261,407,118,150
N,9,2006,76,1529491,659409,870082,582694,752589,48094,77795,3658,4363,20325,29271,607,717,4031,5347,586104,756988,48924,79094,6196,7686,21500,30768,1078,1353,616261,811312,542009,697259,46720,75828,3166,3731,20135,28989,540,618,3691,4887,545117,701245,47417,76915,5527,6851,21226,30392,974,1206,43148,58770,40685,55330,1374,1967,492,632,190,282,67,99,340,460,40987,55743,1507,2179,669,835,274,376,104,147
N,9,2006,77,1412379,601136,811243,534721,705812,41016,69780,3115,3879,18113,26194,490,656,3681,4922,537814,709846,41827,70982,5440,6922,19151,27602,939,1266,562946,758349,498687,656045,39844,67997,2670,3299,17956,25908,420,569,3369,4531,501504,659751,40523,69030,4856,6175,18914,27204,837,1130,38190,52894,36034,49767,1172,1783,445,580,157,286,70,87,312,391,36310,50095,1304,1952,584,747,237,398,102,136
N,9,2006,78,1367190,574050,793140,512260,692361,38446,66892,2799,3707,16679,24862,473,578,3393,4740,515195,696243,39093,68095,4931,6657,17642,26169,878,1153,538524,743004,478579,645213,37438,65121,2430,3202,16514,24616,427,507,3136,4345,481278,648770,37987,66140,4438,5970,17414,25819,800,1029,35526,50136,33681,47148,1008,1771,369,505,165,246,46,71,257,395,33917,47473,1106,1955,493,687,228,350,78,124
N,9,2006,79,1309032,542358,766674,484630,671359,36028,63947,2616,3483,15610,22793,390,625,3084,4467,487265,675058,36609,64991,4607,6358,16458,24005,743,1181,510467,720940,454420,628251,35098,62443,2266,3004,15481,22571,351,550,2851,4121,456846,631649,35600,63345,4146,5717,16266,23711,667,1059,31891,45734,30210,43108,930,1504,350,479,129,222,39,75,233,346,30419,43409,1009,1646,461,641,192,294,76,122
N,9,2006,80,1218118,494031,724087,442315,636167,32600,59009,2272,3124,13604,21081,353,527,2887,4179,444794,639592,33189,60059,4106,5779,14413,22218,662,997,464949,681372,414764,595896,31721,57596,2000,2695,13500,20872,300,471,2664,3842,417045,599043,32220,58493,3728,5198,14248,21920,586,903,29082,42715,27551,40271,879,1413,272,429,104,209,53,56,223,337,27749,40549,969,1566,378,581,165,298,76,94
N,9,2006,81,1164333,462410,701923,413380,617527,30628,57089,2114,3019,13390,19855,304,472,2594,3961,415571,620807,31170,58120,3731,5542,14153,20862,607,928,435776,661580,388149,579534,29874,55698,1838,2617,13264,19656,267,412,2384,3663,390166,582557,30339,56574,3343,5020,13967,20592,543,835,26634,40343,25231,37993,754,1391,276,402,126,199,37,60,210,298,25405,38250,831,1546,388,522,186,270,64,93
N,9,2006,82,1080969,421659,659310,378014,584484,26895,50502,2033,2745,12141,17509,308,414,2268,3656,379952,587562,27390,51350,3480,5124,12759,18449,554,809,397676,623182,355281,550376,26222,49324,1764,2386,12037,17353,272,358,2100,3385,357076,553235,26630,50048,3132,4649,12622,18213,498,711,23983,36128,22733,34108,673,1178,269,359,104,156,36,56,168,271,22876,34327,760,1302,348,475,137,236,56,98
N,9,2006,83,970743,374956,595787,336466,528823,23759,45405,1647,2450,10817,15477,241,376,2026,3256,338161,531529,24183,46218,2930,4607,11372,16302,502,718,353170,564163,315750,498946,23200,44352,1425,2152,10730,15352,209,335,1856,3026,317305,501459,23558,45047,2615,4205,11247,16124,450,654,21786,31624,20716,29877,559,1053,222,298,87,125,32,41,170,230,20856,30070,625,1171,315,402,125,178,52,64
N,9,2006,84,892914,339114,553800,304149,492353,21532,41667,1546,2248,9827,14126,222,324,1838,3082,305729,494918,21945,42420,2697,4288,10339,14874,444,689,320130,524720,286120,464911,20999,40723,1366,1973,9761,13980,192,282,1692,2851,287577,467274,21345,41373,2457,3911,10233,14670,389,613,18984,29080,18029,27442,533,944,180,275,66,146,30,42,146,231,18152,27644,600,1047,240,377,106,204,55,76
N,9,2006,85,799861,298549,501312,269982,449207,17547,35166,1255,2045,8010,11938,175,260,1580,2696,271326,451471,17878,35842,2239,3855,8483,12597,366,552,282564,475724,254821,425028,17093,34333,1078,1804,7956,11845,147,224,1469,2490,256074,427122,17382,34907,2003,3519,8397,12445,324,479,15985,25588,15161,24179,454,833,177,241,54,93,28,36,111,206,15252,24349,496,935,236,336,86,152,42,73
N,9,2006,86,725755,265340,460415,238462,409391,16777,34727,1068,1935,7429,11534,170,239,1434,2589,239650,411523,17115,35398,1954,3644,7868,12161,343,536,251261,436617,225104,387042,16370,33824,931,1714,7386,11435,144,212,1326,2390,226202,389008,16649,34396,1773,3337,7795,12012,305,488,14079,23798,13358,22349,407,903,137,221,43,99,26,27,108,199,13448,22515,466,1002,181,307,73,149,38,48
N,9,2006,87,536599,190879,345720,170465,306446,12562,26801,832,1471,5859,8788,112,223,1049,1991,171344,308105,12786,27264,1501,2812,6169,9261,235,451,180478,328192,160638,289917,12267,26211,701,1311,5805,8712,96,188,971,1853,161454,291472,12460,26609,1333,2591,6088,9149,210,393,10401,17528,9827,16529,295,590,131,160,54,76,16,35,78,138,9890,16633,326,655,168,221,81,112,25,58
N,9,2006,88,504148,177754,326394,161176,292742,10203,22724,758,1365,4587,7554,132,212,898,1797,161950,294236,10400,23187,1348,2579,4810,7969,250,436,168636,310313,152539,277561,9943,22169,660,1230,4538,7489,118,196,838,1668,153265,278952,10119,22575,1221,2373,4740,7874,226,398,9118,16081,8637,15181,260,555,98,135,49,65,14,16,60,129,8685,15284,281,612,127,206,70,95,24,38
N,9,2006,89,410359,142215,268144,128415,239489,8412,19239,592,1114,3920,6577,124,149,752,1576,129054,240808,8589,19634,1051,2190,4148,6933,210,324,135069,255066,121641,227135,8205,18812,525,1000,3904,6524,95,130,699,1465,122239,228364,8359,19159,966,2029,4111,6848,168,283,7146,13078,6774,12354,207,427,67,114,16,53,29,19,53,111,6815,12444,230,475,85,161,37,85,42,41
N,9,2006,90,336559,112515,224044,101372,199923,6826,15989,462,993,3173,5602,81,154,601,1383,101904,201094,6947,16341,824,1933,3346,5907,164,297,106678,212813,95843,189307,6651,15615,411,930,3146,5546,70,126,557,1289,96337,190404,6758,15919,749,1822,3308,5827,139,258,5837,11231,5529,10616,175,374,51,63,27,56,11,28,44,94,5567,10690,189,422,75,111,38,80,25,39
N,9,2006,91,287872,94077,193795,84566,172183,5955,14801,397,878,2555,4613,49,110,555,1210,85026,173181,6086,15150,755,1716,2701,4857,125,241,89026,183908,79777,162842,5816,14475,340,791,2537,4581,39,106,517,1113,80205,163757,5933,14771,681,1588,2671,4798,108,221,5051,9887,4789,9341,139,326,57,87,18,32,10,4,38,97,4821,9424,153,379,74,128,30,59,17,20
N,9,2006,92,236659,74636,162023,66527,142986,5098,13252,310,833,2193,3842,61,89,447,1021,66903,143851,5213,13456,604,1559,2324,4074,106,190,70305,153152,62402,134598,5000,12938,274,757,2176,3812,49,78,404,969,62744,135418,5095,13127,547,1460,2294,4024,88,171,4331,8871,4125,8388,98,314,36,76,17,30,12,11,43,52,4159,8433,118,329,57,99,30,50,18,19
N,9,2006,93,183078,55758,127320,49594,112149,3897,10598,265,644,1632,2940,34,60,336,929,49871,112930,3993,10854,460,1273,1737,3123,73,171,52374,119834,46401,105057,3788,10379,233,589,1613,2903,27,46,312,860,46659,105784,3871,10600,418,1189,1710,3066,60,146,3384,7486,3193,7092,109,219,32,55,19,37,7,14,24,69,3212,7146,122,254,42,84,27,57,13,25
N,9,2006,94,147234,43374,103860,38156,91180,3328,8974,274,630,1285,2328,45,82,286,666,38407,91735,3403,9145,463,1089,1361,2463,74,151,40654,97794,35595,85454,3262,8763,234,581,1273,2314,39,74,251,608,35819,85962,3314,8901,407,1013,1337,2439,62,130,2720,6066,2561,5726,66,211,40,49,12,14,6,8,35,58,2588,5773,89,244,56,76,24,24,12,21
N,9,2006,95,107238,30473,76765,26800,67660,2224,6242,152,430,1035,1830,27,60,235,543,26989,68120,2290,6379,292,797,1103,1965,72,134,28371,72061,24819,63207,2164,6095,137,385,1022,1814,20,53,209,507,24990,63637,2213,6216,266,738,1081,1935,56,116,2102,4704,1981,4453,60,147,15,45,13,16,7,7,26,36,1999,4483,77,163,26,59,22,30,16,18
N,9,2006,96,86016,23578,62438,20192,53661,2241,6547,150,394,804,1342,21,45,170,449,20333,54032,2289,6689,231,690,871,1441,53,94,21908,58597,18624,50026,2192,6427,126,366,799,1327,17,34,150,417,18748,50372,2234,6548,199,644,855,1420,44,77,1670,3841,1568,3635,49,120,24,28,5,15,4,11,20,32,1585,3660,55,141,32,46,16,21,9,17
N,9,2006,97,56727,15114,41613,13181,36498,1201,3651,100,272,501,842,14,23,117,327,13279,36772,1237,3744,167,484,540,913,30,72,14018,38949,12134,33986,1179,3557,88,249,500,840,11,16,106,301,12222,34239,1210,3639,152,452,535,902,25,58,1096,2664,1047,2512,22,94,12,23,1,2,3,7,11,26,1057,2533,27,105,15,32,5,11,5,14
N,9,2006,98,45999,11501,34498,9941,30261,1016,3120,59,171,375,654,13,23,97,269,10017,30484,1046,3198,115,341,412,722,32,58,10547,32394,9058,28273,988,3060,46,161,364,641,10,16,81,243,9123,28476,1010,3130,97,320,392,695,26,45,954,2104,883,1988,28,60,13,10,11,13,3,7,16,26,894,2008,36,68,18,21,20,27,6,13
N,9,2006,99,29129,7119,22010,6039,18892,697,2239,47,184,263,488,12,26,61,181,6089,19042,723,2289,80,322,281,521,22,51,6539,20552,5497,17521,684,2199,35,170,258,482,12,22,53,158,5540,17654,704,2239,66,296,273,507,18,41,580,1458,542,1371,13,40,12,14,5,6,0,4,8,23,549,1388,19,50,14,26,8,14,4,10
N,9,2006,100,55802,12813,42989,10172,35570,1689,5342,156,409,456,1024,46,78,294,566,10365,35990,1826,5592,317,724,600,1216,124,200,11153,39549,8818,32472,1569,5220,97,349,434,991,28,55,207,462,8958,32821,1653,5413,207,615,520,1132,73,143,1660,3440,1354,3098,120,122,59,60,22,33,18,23,87,104,1407,3169,173,179,110,109,80,84,51,57
N,10,2006,999,294238536,143956860,150281676,116512063,119610893,17174953,19849622,1413554,1441909,6293132,6724514,261652,258186,2301506,2396552,118515843,121678898,18097303,20829287,2167182,2260572,7155623,7599479,491986,497664,121456319,128889339,95643141,99880361,16383883,19003460,1080026,1138864,6157035,6584310,201202,202881,1991032,2079463,97369897,101667852,17160977,19833683,1723978,1844887,6929770,7365794,399394,408784,22500541,21392337,20868922,19730532,791070,846162,333528,303045,136097,140204,60450,55305,310474,317089,21145946,20011046,936326,995604,443204,415685,225853,233685,92592,88880
N,10,2006,0,4209383,2153406,2055977,1625440,1546418,333024,324520,21966,21264,95319,89331,4487,3970,73170,70474,1692981,1611318,377032,367001,27855,27007,122479,115415,7001,6457,1630689,1554850,1147177,1087810,307922,300076,18933,18304,91417,85726,2948,2630,62292,60304,1204645,1143222,345613,336639,23396,22806,114946,108357,5014,4753,522717,501127,478263,458608,25102,24444,3033,2960,3902,3605,1539,1340,10878,10170,488336,468096,31419,30362,4459,4201,7533,7058,1987,1704
N,10,2006,1,4121117,2108872,2012245,1596423,1517856,322325,312901,21147,20933,93809,88468,4398,3965,70770,68122,1661699,1580630,364682,353841,26982,26529,120046,113783,6933,6381,1601912,1527602,1131773,1073740,298525,289933,18243,18100,90159,84972,2932,2627,60280,58230,1187323,1127289,334789,325138,22673,22442,112949,106933,5028,4686,506960,484643,464650,444116,23800,22968,2904,2833,3650,3496,1466,1338,10490,9892,474376,453341,29893,28703,4309,4087,7097,6850,1905,1695
N,10,2006,2,4088162,2091118,1997044,1593999,1517732,311107,301546,20794,19938,92478,87938,4139,3770,68601,66120,1657413,1578904,351918,340836,26370,25606,118302,112558,6477,5963,1605278,1530687,1142517,1084633,293571,284726,17999,17192,89373,84897,2918,2643,58900,56596,1196772,1136822,328843,318622,22337,21539,111946,106388,4898,4493,485840,466357,451482,433099,17536,16820,2795,2746,3105,3041,1221,1127,9701,9524,460641,442082,23075,22214,4033,4067,6356,6170,1579,1470
N,10,2006,3,4068561,2081516,1987045,1593797,1517174,305039,296160,20343,19621,91215,86874,3930,3534,67192,63682,1655916,1576038,345189,334267,25983,25037,116138,110246,6214,5796,1608681,1533921,1150482,1092247,291620,283302,17576,16865,88706,84401,2924,2639,57373,54467,1203393,1142479,326127,316224,21899,21101,110463,104673,4766,4447,472835,453124,443315,424927,13419,12858,2767,2756,2509,2473,1006,895,9819,9215,452523,433559,19062,18043,4084,3936,5675,5573,1448,1349
N,10,2006,4,4027177,2058601,1968576,1578249,1503852,305239,297149,20006,19373,87478,83386,3535,3352,64094,61464,1637354,1560597,343754,334210,25572,24626,110317,105249,6352,6017,1600297,1528874,1145717,1088847,294181,286515,17432,16912,85599,81520,2803,2656,54565,52424,1196010,1137201,327291,318458,21775,21025,105411,100502,4905,4659,458304,439702,432532,415005,11058,10634,2574,2461,1879,1866,732,696,9529,9040,441344,423396,16463,15752,3797,3601,4906,4747,1447,1358
N,10,2006,5,4071287,2079753,1991534,1593102,1519868,312718,304099,19803,19435,87503,83435,3314,3278,63313,61419,1651521,1576521,350874,341116,25210,24942,110003,105173,6074,5906,1627849,1558330,1167074,1111765,301179,292928,17263,16895,85572,81726,2622,2600,54139,52416,1216975,1160049,334179,324813,21518,21179,105112,100679,4705,4589,451904,433204,426028,408103,11539,11171,2540,2540,1931,1709,692,678,9174,9003,434546,416472,16695,16303,3692,3763,4891,4494,1369,1317
N,10,2006,6,3980496,2036640,1943856,1558503,1480092,305165,297163,22093,21161,82204,79042,3862,3708,64813,62690,1617783,1537455,341039,332297,32122,30945,105702,101440,7991,7572,1601343,1529919,1155757,1097397,290235,282931,17379,16645,79592,76569,2843,2744,55537,53633,1206606,1146515,321395,313316,25177,24227,100104,96146,6063,5776,435297,413937,402746,382695,14930,14232,4714,4516,2612,2473,1019,964,9276,9057,411177,390940,19644,18981,6945,6718,5598,5294,1928,1796
N,10,2006,7,3867504,1978332,1889172,1515053,1437966,291854,282898,23844,23047,77097,77056,4411,4186,66073,64019,1575003,1496037,325934,316304,38258,36908,101198,100152,9872,9313,1571054,1499340,1145366,1084786,274399,265956,17199,16658,73901,73932,3137,2949,57052,55059,1197279,1134920,304346,295146,28529,27429,95031,94125,7468,7012,407278,389832,369687,353180,17455,16942,6645,6389,3196,3124,1274,1237,9021,8960,377724,361117,21588,21158,9729,9479,6167,6027,2404,2301
N,10,2006,8,3905980,1995700,1910280,1525347,1450584,299441,290829,24219,23211,78415,78983,4377,4184,63901,62489,1583310,1507229,332262,323367,38232,36822,101577,101432,9692,9224,1590085,1522646,1156606,1098936,282178,273992,17576,16954,75339,75983,3151,2984,55235,53797,1206828,1147833,311022,302513,28558,27572,95674,95597,7473,7031,405615,387634,368741,351648,17263,16837,6643,6257,3076,3000,1226,1200,8666,8692,376482,359396,21240,20854,9674,9250,5903,5835,2219,2193
N,10,2006,9,3891091,1989591,1901500,1523215,1447523,297639,287759,23621,22984,80375,80277,4375,4022,60366,58935,1577825,1500803,328271,317661,37149,36121,102564,101908,9386,9034,1587182,1517869,1156681,1098652,280631,271426,17196,16681,77371,77388,3156,2876,52147,50846,1203983,1144717,307550,297571,27814,27010,96873,96442,7202,6913,402409,383631,366534,348871,17008,16333,6425,6303,3004,2889,1219,1146,8219,8089,373842,356086,20721,20090,9335,9111,5691,5466,2184,2121
N,10,2006,10,3961621,2025177,1936444,1554174,1475866,300826,293754,24304,23329,82174,81683,4430,4240,59269,57572,1607732,1527726,330214,322725,38130,36571,103962,102827,9642,9246,1621952,1551339,1186590,1124888,284039,277593,17687,17106,79139,78819,3198,3048,51299,49885,1233050,1169937,309794,303186,28656,27654,98376,97338,7432,7106,403225,385105,367584,350978,16787,16161,6617,6223,3035,2864,1232,1192,7970,7687,374682,357789,20420,19539,9474,8917,5586,5489,2210,2140
N,10,2006,11,4056786,2077915,1978871,1591007,1507810,317186,306459,24420,23589,82401,80546,4570,4366,58331,56101,1643406,1558089,345768,334453,38417,36963,103882,101009,9854,9354,1669850,1589628,1218531,1152857,300029,289911,17883,17338,79547,77751,3300,3179,50560,48592,1264032,1196500,325100,314482,29103,28077,98576,95773,7614,7223,408065,389243,372476,354953,17157,16548,6537,6251,2854,2795,1270,1187,7771,7509,379374,361589,20668,19971,9314,8886,5306,5236,2240,2131
N,10,2006,12,4075972,2086088,1989884,1592351,1511112,326067,317904,25150,24257,82318,78022,4642,4402,55560,54187,1642078,1559529,352835,344546,39122,37849,102766,97639,9814,9304,1684749,1606541,1226176,1161991,309113,301174,18637,17935,79403,75191,3405,3250,48015,47000,1269207,1204065,332403,324512,29855,28942,97553,92531,7657,7257,401339,383343,366175,349121,16954,16730,6513,6322,2915,2831,1237,1152,7545,7187,372871,355464,20432,20034,9267,8907,5213,5108,2157,2047
N,10,2006,13,4153296,2126587,2026709,1621630,1537459,337982,328726,25764,25297,82793,78516,4570,4444,53848,52267,1669736,1584046,363096,353718,39932,39334,102912,97356,9575,9367,1727590,1645246,1257496,1189699,320879,312206,19177,18887,79997,75872,3372,3325,46669,45257,1299294,1230110,342876,334092,30636,30260,97763,92503,7496,7375,398997,381463,364134,347760,17103,16520,6587,6410,2796,2644,1198,1119,7179,7010,370442,353936,20220,19626,9296,9074,5149,4853,2079,1992
N,10,2006,14,4240729,2167416,2073313,1657566,1576101,342491,335707,27064,26687,83249,78816,4768,4464,52278,51538,1704111,1621777,366027,359463,41521,41120,102976,97761,9802,9452,1769580,1692275,1293972,1228880,325916,319312,20373,20128,80424,76053,3558,3316,45337,44586,1334335,1268438,346450,340027,32184,31908,98029,92788,7723,7438,397836,381038,363594,347221,16575,16395,6691,6559,2825,2763,1210,1148,6941,6952,369776,353339,19577,19436,9337,9212,4947,4973,2079,2014
N,10,2006,15,4264294,2175016,2089278,1666205,1590978,343003,339044,27183,26796,82550,77602,4701,4480,51374,50378,1711809,1635550,365304,361275,42003,41471,102153,96393,9906,9597,1787810,1717093,1312649,1252025,326547,322903,20605,20307,79877,74945,3558,3350,44574,43563,1352274,1290590,346002,342238,32771,32282,97277,91597,7874,7629,387206,372185,353556,338953,16456,16141,6578,6489,2673,2657,1143,1130,6800,6815,359535,344960,19302,19037,9232,9189,4876,4796,2032,1968
N,10,2006,16,4366938,2228482,2138456,1713257,1631394,347713,346568,27755,27452,84363,78992,4703,4653,50691,49397,1758199,1675084,368932,367857,42811,42367,103966,97601,9887,9592,1843217,1768027,1361145,1293993,331630,330434,21209,20902,81627,76368,3565,3533,44041,42797,1400244,1331889,350033,348971,33670,33148,99143,92865,7876,7640,385265,370429,352112,337401,16083,16134,6546,6550,2736,2624,1138,1120,6650,6600,357955,343195,18899,18886,9141,9219,4823,4736,2011,1952
N,10,2006,17,4235936,2156629,2079307,1662556,1587923,330797,334368,27166,26768,83941,79003,4528,4403,47641,46842,1704790,1629122,350086,353743,42041,41586,102344,96841,9494,9236,1795029,1733031,1332447,1272037,315843,319652,20540,20596,81351,76646,3446,3347,41402,40753,1369162,1307917,332527,336480,32896,32960,97805,92586,7591,7389,361600,346276,330109,315886,14954,14716,6626,6172,2590,2357,1082,1056,6239,6089,335628,321205,17559,17263,9145,8626,4539,4255,1903,1847
N,10,2006,18,4124890,2087365,2037525,1619434,1563703,309221,319793,26508,26222,83206,79037,4414,4269,44582,44501,1658838,1602835,326763,337790,40785,40826,100593,95920,9026,8878,1735452,1699854,1297395,1255349,295105,305706,20213,20072,80704,76713,3362,3313,38673,38701,1331581,1289455,310276,321307,32074,32184,96217,91791,7220,7204,351913,337671,322039,308354,14116,14087,6295,6150,2502,2324,1052,956,5909,5800,327257,313380,16487,16483,8711,8642,4376,4129,1806,1674
N,10,2006,19,4031055,2025970,2005085,1584755,1544392,288263,310028,25609,25699,80835,77833,4312,4224,42196,42909,1621906,1581991,304587,327093,39756,40134,97041,94133,8804,8647,1681843,1674216,1268766,1242052,274979,296436,19564,19587,78560,75543,3283,3240,36691,37358,1301043,1274790,289069,311193,31400,31630,93057,90161,7097,6987,344127,330869,315989,302340,13284,13592,6045,6112,2275,2290,1029,984,5505,5551,320863,307201,15518,15900,8356,8504,3984,3972,1707,1660
N,10,2006,20,4029523,2021346,2008177,1590010,1553741,278303,303848,25555,25464,82051,79338,4291,4172,41136,41614,1626221,1589998,293392,320002,39735,40008,98141,95141,8786,8617,1674469,1680479,1270845,1254015,265307,290522,19437,19408,79836,77093,3261,3224,35783,36217,1302301,1285535,278363,304404,31264,31664,94289,91282,7046,6994,346877,327698,319165,299726,12996,13326,6118,6056,2215,2245,1030,948,5353,5397,323920,304463,15029,15598,8471,8344,3852,3859,1740,1623
N,10,2006,21,4062463,2039050,2023413,1611306,1566757,274271,303521,25547,25684,83831,82185,4328,4312,39767,40954,1646173,1602468,288468,318909,39641,40389,99625,97922,8689,8687,1681835,1692987,1281229,1263861,261862,290566,19207,19737,81643,79940,3320,3329,34574,35554,1311530,1294837,274031,303816,31037,32094,95848,93964,6981,7043,357215,330426,330077,302896,12409,12955,6340,5947,2188,2245,1008,983,5193,5400,334643,307631,14437,15093,8604,8295,3777,3958,1708,1644
N,10,2006,22,3994305,2007625,1986680,1587214,1539239,266105,294164,25381,25134,86389,84452,4485,4260,38051,39431,1620471,1573416,279381,308419,39112,39552,101528,99847,8795,8743,1639241,1656784,1246633,1236452,253250,281328,18897,19216,84103,82242,3405,3284,32953,34262,1275394,1266078,264545,293561,30359,31302,97707,96092,7088,7086,368384,329896,340581,302787,12855,12836,6484,5918,2286,2210,1080,976,5098,5169,345077,307338,14836,14858,8753,8250,3821,3755,1707,1657
N,10,2006,23,4044609,2041951,2002658,1618669,1551818,266970,294269,25567,25279,88793,88326,4523,4365,37429,38601,1651280,1585029,279674,308003,39468,39746,103602,103472,8843,8744,1645954,1661812,1251189,1238209,253938,281295,18703,19294,86525,86137,3367,3362,32232,33515,1279170,1266996,264593,293074,30301,31474,99842,99740,7058,7077,395997,340846,367480,313609,13032,12974,6864,5985,2268,2189,1156,1003,5197,5086,372110,318033,15081,14929,9167,8272,3760,3732,1785,1667
N,10,2006,24,4115522,2078508,2037014,1649431,1576605,267907,298511,25720,24702,94188,93846,4615,4540,36647,38810,1681027,1609804,280241,312315,39392,39014,108781,109218,8939,9240,1653221,1681775,1254133,1249426,254062,285087,18334,18730,91823,91470,3348,3520,31521,33542,1281231,1278044,264372,296722,29699,30732,104932,105269,7060,7556,425287,355239,395298,327179,13845,13424,7386,5972,2365,2376,1267,1020,5126,5268,399796,331760,15869,15593,9693,8282,3849,3949,1879,1684
N,10,2006,25,4160003,2080090,2079913,1652376,1607467,263446,304686,24909,23973,99060,101121,5035,4866,35264,37800,1682317,1639119,274871,318423,37847,37420,113901,116664,9775,9807,1645533,1717998,1248402,1274603,249142,290128,17484,18042,96633,98731,3665,3810,30207,32684,1273852,1301830,258448,301708,28267,29328,110079,112714,7799,8098,434557,361915,403974,332864,14304,14558,7425,5931,2427,2390,1370,1056,5057,5116,408465,337289,16423,16715,9580,8092,3822,3950,1976,1709
N,10,2006,26,4210079,2103812,2106267,1669370,1621701,266784,312032,24932,23744,103323,106870,5308,4949,34095,36971,1698007,1652579,278111,325443,37182,36738,117643,122166,10033,9926,1647150,1732869,1244486,1278133,251880,297085,17146,17697,100714,104304,3879,3881,29045,31769,1268686,1304469,260970,308173,27307,28549,113682,118085,8034,8193,456662,373398,424884,343568,14904,14947,7786,6047,2609,2566,1429,1068,5050,5202,429321,348110,17141,17270,9875,8189,3961,4081,1999,1733
N,10,2006,27,4018819,2007178,2011641,1596489,1545919,247622,296384,23223,22063,103746,108500,5069,4820,31029,33955,1622446,1574176,257962,308721,34591,34079,116796,122609,9290,9285,1565469,1650648,1185094,1213821,233312,281564,15935,16326,101247,106042,3698,3805,26183,29090,1206756,1237882,241495,291706,25248,26273,113037,118823,7376,7728,441709,360993,411395,332098,14310,14820,7288,5737,2499,2458,1371,1015,4846,4865,415690,336294,16467,17015,9343,7806,3759,3786,1914,1557
N,10,2006,28,3879296,1937135,1942161,1546697,1494468,230270,280293,22133,21111,103917,110143,4986,4628,29132,31518,1571231,1520616,239813,291667,32818,32240,116222,123432,8810,8746,1498703,1583635,1137897,1164111,216232,265613,14986,15661,101425,107660,3633,3638,24530,26952,1158366,1186291,223671,274853,23721,24943,112631,119711,6919,7206,438432,358526,408800,330357,14038,14680,7147,5450,2492,2483,1353,990,4602,4566,412865,334325,16142,16814,9097,7297,3591,3721,1891,1540
N,10,2006,29,3841697,1914551,1927146,1530701,1481389,222355,275961,22084,21038,106846,114063,4983,4586,27582,30109,1553730,1506465,231357,286734,32216,31553,118664,126962,8697,8513,1479913,1564422,1125012,1146646,208857,261270,14909,15550,104430,111682,3638,3545,23067,25729,1144073,1167912,215781,269951,23141,24308,115112,123353,6872,6965,434638,362724,405689,334743,13498,14691,7175,5488,2416,2381,1345,1041,4515,4380,409657,338553,15576,16783,9075,7245,3552,3609,1825,1548
